"chord"	"altchord"	"measure"	"beat"	"totbeat"	"timesig"	"op"	"no"	"mov"	"length"	"global_key"	"local_key"	"pedal"	"numeral"	"form"	"figbass"	"changes"	"relativeroot"	"phraseend"
"#ii.V6/iv"	""	"22"	"2.0"	"44.0"	"2/4"	"18"	"6"	"4"	1.0	"Bb"	"#ii"	""	"V"	""	"6"	""	"iv"	false
"iv6"	""	"23"	"1.0"	"45.0"	"2/4"	"18"	"6"	"4"	1.0	"Bb"	"#ii"	""	"iv"	""	"6"	""	""	false
"V"	""	"23"	"2.0"	"46.0"	"2/4"	"18"	"6"	"4"	1.0	"Bb"	"#ii"	""	"V"	""	""	""	""	false
"i6"	""	"24"	"1.0"	"47.0"	"2/4"	"18"	"6"	"4"	1.0	"Bb"	"#ii"	""	"i"	""	"6"	""	""	false
"#III"	""	"24"	"2.0"	"48.0"	"2/4"	"18"	"6"	"4"	1.0	"Bb"	"#ii"	""	"#III"	""	""	""	""	false
".bvii"	""	"25"	"1.0"	"49.0"	"2/4"	"18"	"6"	"4"	1.0	"Bb"	"#ii"	""	"bvii"	""	""	""	""	false
"I6"	""	"25"	"2.0"	"50.0"	"2/4"	"18"	"6"	"4"	1.0	"Bb"	"#ii"	""	"I"	""	"6"	""	""	false
"iv"	""	"26"	"1.0"	"51.0"	"2/4"	"18"	"6"	"4"	1.0	"Bb"	"#ii"	""	"iv"	""	""	""	""	false
"V6"	""	"26"	"2.0"	"52.0"	"2/4"	"18"	"6"	"4"	1.0	"Bb"	"#ii"	""	"V"	""	"6"	""	""	false
"i6"	""	"27"	"1.0"	"53.0"	"2/4"	"18"	"6"	"4"	1.0	"Bb"	"#ii"	""	"i"	""	"6"	""	""	false
"II6"	""	"27"	"2.0"	"54.0"	"2/4"	"18"	"6"	"4"	1.0	"Bb"	"#ii"	""	"II"	""	"6"	""	""	false
"v"	""	"28"	"1.0"	"55.0"	"2/4"	"18"	"6"	"4"	1.0	"Bb"	"#ii"	""	"v"	""	""	""	""	false
"II"	""	"28"	"2.0"	"56.0"	"2/4"	"18"	"6"	"4"	1.0	"Bb"	"#ii"	""	"II"	""	""	""	""	false
"i.ii"	""	"29"	"1.0"	"57.0"	"2/4"	"18"	"6"	"4"	1.0	"Bb"	"i"	""	"ii"	""	""	""	""	false
"#viio43"	""	"29"	"2.0"	"58.0"	"2/4"	"18"	"6"	"4"	1.0	"Bb"	"i"	""	"#vii"	"o"	"43"	""	""	false
"i"	""	"30"	"1.0"	"59.0"	"2/4"	"18"	"6"	"4"	1.5	"Bb"	"i"	""	"i"	""	""	""	""	false
"#viio43/ii"	""	"30"	"2.5"	"60.5"	"2/4"	"18"	"6"	"4"	0.5	"Bb"	"i"	""	"#vii"	"o"	"43"	""	"ii"	false
"ii6"	""	"31"	"1.0"	"61.0"	"2/4"	"18"	"6"	"4"	1.5	"Bb"	"i"	""	"ii"	""	"6"	""	""	false
"#viio43/iii"	""	"31"	"2.5"	"62.5"	"2/4"	"18"	"6"	"4"	0.5	"Bb"	"i"	""	"#vii"	"o"	"43"	""	"iii"	false
"iii6"	""	"32"	"1.0"	"63.0"	"2/4"	"18"	"6"	"4"	1.5	"Bb"	"i"	""	"iii"	""	"6"	""	""	false
"V65/vi"	""	"32"	"2.5"	"64.5"	"2/4"	"18"	"6"	"4"	0.5	"Bb"	"i"	""	"V"	""	"65"	""	"vi"	false
"vi"	""	"33"	"1.0"	"65.0"	"2/4"	"18"	"6"	"4"	1.0	"Bb"	"i"	""	"vi"	""	""	""	""	false
"V6/iii"	""	"33"	"2.0"	"66.0"	"2/4"	"18"	"6"	"4"	1.0	"Bb"	"i"	""	"V"	""	"6"	""	"iii"	false
"iii"	""	"34"	"1.0"	"67.0"	"2/4"	"18"	"6"	"4"	1.0	"Bb"	"i"	""	"iii"	""	""	""	""	false
"vii.V6"	""	"34"	"2.0"	"68.0"	"2/4"	"18"	"6"	"4"	1.0	"Bb"	"vii"	""	"V"	""	"6"	""	""	false
"i"	""	"35"	"1.0"	"69.0"	"2/4"	"18"	"6"	"4"	1.0	"Bb"	"vii"	""	"i"	""	""	""	""	false
".II6"	""	"35"	"2.0"	"70.0"	"2/4"	"18"	"6"	"4"	1.0	"Bb"	"vii"	""	"II"	""	"6"	""	""	false
"#viio7(6)/V"	""	"36"	"1.0"	"71.0"	"2/4"	"18"	"6"	"4"	1.0	"Bb"	"vii"	""	"#vii"	"o"	"7"	"6"	"V"	false
"#viio7/V"	""	"36"	"2.0"	"72.0"	"2/4"	"18"	"6"	"4"	1.0	"Bb"	"vii"	""	"#vii"	"o"	"7"	""	"V"	false
"i64"	""	"37"	"1.0"	"73.0"	"2/4"	"18"	"6"	"4"	2.0	"Bb"	"vii"	""	"i"	""	"64"	""	""	false
".Ger6"	""	"38"	"1.0"	"75.0"	"2/4"	"18"	"6"	"4"	2.0	"Bb"	"vii"	""	"Ger"	""	"6"	""	""	false
"ii.#vii"	""	"39"	"1.0"	"77.0"	"2/4"	"18"	"6"	"4"	1.0	"Bb"	"ii"	""	"#vii"	""	""	""	""	false
"#vo7"	""	"39"	"2.0"	"78.0"	"2/4"	"18"	"6"	"4"	1.0	"Bb"	"ii"	""	"#v"	"o"	"7"	""	""	false
"ii64(2)"	""	"40"	"1.0"	"79.0"	"2/4"	"18"	"6"	"4"	1.0	"Bb"	"ii"	""	"ii"	""	"64"	"2"	""	false
"ii64"	""	"40"	"2.0"	"80.0"	"2/4"	"18"	"6"	"4"	1.0	"Bb"	"ii"	""	"ii"	""	"64"	""	""	false
".bIV7(2)"	""	"41"	"1.0"	"81.0"	"2/4"	"18"	"6"	"4"	1.0	"Bb"	"ii"	""	"bIV"	""	"7"	"2"	""	false
".bVI7"	""	"41"	"2.0"	"82.0"	"2/4"	"18"	"6"	"4"	1.0	"Bb"	"ii"	""	"bVI"	""	"7"	""	""	false
"i.#viio7"	""	"42"	"1.0"	"83.0"	"2/4"	"18"	"6"	"4"	2.0	"Bb"	"i"	""	"#vii"	"o"	"7"	""	""	false
"i"	""	"43"	"1.0"	"85.0"	"2/4"	"18"	"6"	"4"	1.0	"Bb"	"i"	""	"i"	""	""	""	""	false
"ii%65"	""	"43"	"2.0"	"86.0"	"2/4"	"18"	"6"	"4"	0.5	"Bb"	"i"	""	"ii"	"%"	"65"	""	""	false
"ii%43"	""	"43"	"2.5"	"86.5"	"2/4"	"18"	"6"	"4"	0.5	"Bb"	"i"	""	"ii"	"%"	"43"	""	""	false
"V(64)"	""	"44"	"1.0"	"87.0"	"2/4"	"18"	"6"	"4"	1.0	"Bb"	"i"	""	"V"	""	""	"64"	""	false
"V\\\\"	""	"44"	"2.0"	"88.0"	"2/4"	"18"	"6"	"4"	2.5	"Bb"	"i"	""	"V"	""	""	""	""	true
"I"	""	"46"	"1.0"	"90.5"	"3/8"	"18"	"6"	"4"	0.5	"Bb"	"i"	""	"I"	""	""	""	""	false
"I64"	""	"46"	"1.5"	"91.0"	"3/8"	"18"	"6"	"4"	1.0	"Bb"	"i"	""	"I"	""	"64"	""	""	false
"V65"	""	"47"	"1.0"	"92.0"	"3/8"	"18"	"6"	"4"	0.5	"Bb"	"i"	""	"V"	""	"65"	""	""	false
"V7"	""	"47"	"1.5"	"92.5"	"3/8"	"18"	"6"	"4"	1.0	"Bb"	"i"	""	"V"	""	"7"	""	""	false
"V6"	""	"48"	"1.0"	"93.5"	"3/8"	"18"	"6"	"4"	0.5	"Bb"	"i"	""	"V"	""	"6"	""	""	false
"V43/V"	""	"48"	"1.5"	"94.0"	"3/8"	"18"	"6"	"4"	0.5	"Bb"	"i"	""	"V"	""	"43"	""	"V"	false
"V7"	""	"48"	"2.0"	"94.5"	"3/8"	"18"	"6"	"4"	0.5	"Bb"	"i"	""	"V"	""	"7"	""	""	false
"I"	""	"49"	"1.0"	"95.0"	"3/8"	"18"	"6"	"4"	1.0	"Bb"	"i"	""	"I"	""	""	""	""	false
"V65/IV"	""	"49"	"2.0"	"96.0"	"3/8"	"18"	"6"	"4"	0.5	"Bb"	"i"	""	"V"	""	"65"	""	"IV"	false
"IV"	""	"50"	"1.0"	"96.5"	"3/8"	"18"	"6"	"4"	0.5	"Bb"	"i"	""	"IV"	""	""	""	""	false
"#viio6/vi"	""	"50"	"1.5"	"97.0"	"3/8"	"18"	"6"	"4"	0.5	"Bb"	"i"	""	"#vii"	"o"	"6"	""	"vi"	false
"#viio/ii"	""	"50"	"2.0"	"97.5"	"3/8"	"18"	"6"	"4"	0.5	"Bb"	"i"	""	"#vii"	"o"	""	""	"ii"	false
"ii"	""	"51"	"1.0"	"98.0"	"3/8"	"18"	"6"	"4"	0.5	"Bb"	"i"	""	"ii"	""	""	""	""	false
"V6/vi"	""	"51"	"1.5"	"98.5"	"3/8"	"18"	"6"	"4"	0.5	"Bb"	"i"	""	"V"	""	"6"	""	"vi"	false
"vi"	""	"51"	"2.0"	"99.0"	"3/8"	"18"	"6"	"4"	0.5	"Bb"	"i"	""	"vi"	""	""	""	""	false
"ii6"	""	"52"	"1.0"	"99.5"	"3/8"	"18"	"6"	"4"	0.5	"Bb"	"i"	""	"ii"	""	"6"	""	""	false
"ii"	""	"52"	"1.5"	"100.0"	"3/8"	"18"	"6"	"4"	0.5	"Bb"	"i"	""	"ii"	""	""	""	""	false
"ii6"	""	"52"	"2.0"	"100.5"	"3/8"	"18"	"6"	"4"	0.5	"Bb"	"i"	""	"ii"	""	"6"	""	""	false
"V\\\\"	""	"53"	"1.0"	"101.0"	"3/8"	"18"	"6"	"4"	1.5	"Bb"	"i"	""	"V"	""	""	""	""	true
"I"	""	"54"	"1.0"	"102.5"	"3/8"	"18"	"6"	"4"	0.5	"Bb"	"i"	""	"I"	""	""	""	""	false
"I64"	""	"54"	"1.5"	"103.0"	"3/8"	"18"	"6"	"4"	1.0	"Bb"	"i"	""	"I"	""	"64"	""	""	false
"V65"	""	"55"	"1.0"	"104.0"	"3/8"	"18"	"6"	"4"	0.5	"Bb"	"i"	""	"V"	""	"65"	""	""	false
"V7"	""	"55"	"1.5"	"104.5"	"3/8"	"18"	"6"	"4"	1.0	"Bb"	"i"	""	"V"	""	"7"	""	""	false
"V6"	""	"56"	"1.0"	"105.5"	"3/8"	"18"	"6"	"4"	0.5	"Bb"	"i"	""	"V"	""	"6"	""	""	false
"V43/V"	""	"56"	"1.5"	"106.0"	"3/8"	"18"	"6"	"4"	0.5	"Bb"	"i"	""	"V"	""	"43"	""	"V"	false
"V7"	""	"56"	"2.0"	"106.5"	"3/8"	"18"	"6"	"4"	0.5	"Bb"	"i"	""	"V"	""	"7"	""	""	false
"I"	""	"57"	"1.0"	"107.0"	"3/8"	"18"	"6"	"4"	1.0	"Bb"	"i"	""	"I"	""	""	""	""	false
"V65/IV"	""	"57"	"2.0"	"108.0"	"3/8"	"18"	"6"	"4"	0.5	"Bb"	"i"	""	"V"	""	"65"	""	"IV"	false
"IV"	""	"58"	"1.0"	"108.5"	"3/8"	"18"	"6"	"4"	0.5	"Bb"	"i"	""	"IV"	""	""	""	""	false
"vii%7"	""	"58"	"1.5"	"109.0"	"3/8"	"18"	"6"	"4"	0.5	"Bb"	"i"	""	"vii"	"%"	"7"	""	""	false
"#viio/ii"	""	"58"	"2.0"	"109.5"	"3/8"	"18"	"6"	"4"	0.5	"Bb"	"i"	""	"#vii"	"o"	""	""	"ii"	false
"ii(119)"	""	"59"	"1.0"	"110.0"	"3/8"	"18"	"6"	"4"	0.5	"Bb"	"i"	""	"ii"	""	""	"119"	""	false
"#viio7/vi"	""	"59"	"1.5"	"110.5"	"3/8"	"18"	"6"	"4"	0.5	"Bb"	"i"	""	"#vii"	"o"	"7"	""	"vi"	false
"vi"	""	"59"	"2.0"	"111.0"	"3/8"	"18"	"6"	"4"	0.5	"Bb"	"i"	""	"vi"	""	""	""	""	false
"ii6"	""	"60"	"1.0"	"111.5"	"3/8"	"18"	"6"	"4"	0.5	"Bb"	"i"	""	"ii"	""	"6"	""	""	false
"ii"	""	"60"	"1.5"	"112.0"	"3/8"	"18"	"6"	"4"	0.5	"Bb"	"i"	""	"ii"	""	""	""	""	false
"V7"	""	"60"	"2.0"	"112.5"	"3/8"	"18"	"6"	"4"	0.5	"Bb"	"i"	""	"V"	""	"7"	""	""	false
"I\\\\"	""	"61"	"1.0"	"113.0"	"3/8"	"18"	"6"	"4"	1.5	"Bb"	"i"	""	"I"	""	""	""	""	true
"I"	""	"62"	"1.0"	"114.5"	"3/8"	"18"	"6"	"4"	1.5	"Bb"	"i"	""	"I"	""	""	""	""	false
"V.V6(4)"	""	"63"	"1.0"	"116.0"	"3/8"	"18"	"6"	"4"	0.5	"Bb"	"V"	""	"V"	""	"6"	"4"	""	false
"V6"	""	"63"	"1.5"	"116.5"	"3/8"	"18"	"6"	"4"	1.0	"Bb"	"V"	""	"V"	""	"6"	""	""	false
"V"	""	"64"	"1.0"	"117.5"	"3/8"	"18"	"6"	"4"	0.5	"Bb"	"V"	""	"V"	""	""	""	""	false
"V6"	""	"64"	"1.5"	"118.0"	"3/8"	"18"	"6"	"4"	0.5	"Bb"	"V"	""	"V"	""	"6"	""	""	false
"V(9)"	""	"64"	"2.0"	"118.5"	"3/8"	"18"	"6"	"4"	0.5	"Bb"	"V"	""	"V"	""	""	"9"	""	false
"I(4)"	""	"65"	"1.0"	"119.0"	"3/8"	"18"	"6"	"4"	0.5	"Bb"	"V"	""	"I"	""	""	"4"	""	false
"I"	""	"65"	"1.5"	"119.5"	"3/8"	"18"	"6"	"4"	0.0	"Bb"	"V"	""	"I"	""	""	""	""	false
"vi"	""	"66"	"0.0"	"119.5"	"3/8"	"18"	"6"	"4"	0.5	"Bb"	"V"	""	"vi"	""	""	""	""	false
"I"	""	"66"	"0.5"	"120.0"	"3/8"	"18"	"6"	"4"	2.0	"Bb"	"V"	""	"I"	""	""	""	""	false
"V(4)/V"	""	"67"	"1.0"	"122.0"	"3/8"	"18"	"6"	"4"	0.5	"Bb"	"V"	""	"V"	""	""	"4"	"V"	false
"V/V"	""	"67"	"1.5"	"122.5"	"3/8"	"18"	"6"	"4"	1.0	"Bb"	"V"	""	"V"	""	""	""	"V"	false
"V/V"	""	"68"	"1.0"	"123.5"	"3/8"	"18"	"6"	"4"	0.5	"Bb"	"V"	""	"V"	""	""	""	"V"	false
"V6/V"	""	"68"	"1.5"	"124.0"	"3/8"	"18"	"6"	"4"	0.5	"Bb"	"V"	""	"V"	""	"6"	""	"V"	false
"V/V"	""	"68"	"2.0"	"124.5"	"3/8"	"18"	"6"	"4"	0.5	"Bb"	"V"	""	"V"	""	""	""	"V"	false
"V"	""	"69"	"1.0"	"125.0"	"3/8"	"18"	"6"	"4"	1.0	"Bb"	"V"	""	"V"	""	""	""	""	false
"V65/V"	""	"69"	"2.0"	"126.0"	"3/8"	"18"	"6"	"4"	0.5	"Bb"	"V"	""	"V"	""	"65"	""	"V"	false
"V"	""	"70"	"1.0"	"126.5"	"3/8"	"18"	"6"	"4"	1.0	"Bb"	"V"	""	"V"	""	""	""	""	false
"V65/V"	""	"70"	"2.0"	"127.5"	"3/8"	"18"	"6"	"4"	0.5	"Bb"	"V"	""	"V"	""	"65"	""	"V"	false
"V"	""	"71"	"1.0"	"128.0"	"3/8"	"18"	"6"	"4"	2.5	"Bb"	"V"	""	"V"	""	""	""	""	false
"V65/V"	""	"72"	"2.0"	"130.5"	"3/8"	"18"	"6"	"4"	0.5	"Bb"	"V"	""	"V"	""	"65"	""	"V"	false
"V"	""	"73"	"1.0"	"131.0"	"3/8"	"18"	"6"	"4"	1.0	"Bb"	"V"	""	"V"	""	""	""	""	false
"V65/V"	""	"73"	"2.0"	"132.0"	"3/8"	"18"	"6"	"4"	0.5	"Bb"	"V"	""	"V"	""	"65"	""	"V"	false
"V"	""	"74"	"1.0"	"132.5"	"3/8"	"18"	"6"	"4"	1.0	"Bb"	"V"	""	"V"	""	""	""	""	false
"V65/V"	""	"74"	"2.0"	"133.5"	"3/8"	"18"	"6"	"4"	0.5	"Bb"	"V"	""	"V"	""	"65"	""	"V"	false
"V\\\\"	""	"75"	"1.0"	"134.0"	"3/8"	"18"	"6"	"4"	1.5	"Bb"	"V"	""	"V"	""	""	""	""	true
"V6"	""	"76"	"1.0"	"135.5"	"3/8"	"18"	"6"	"4"	0.5	"Bb"	"V"	""	"V"	""	"6"	""	""	false
"V"	""	"76"	"1.5"	"136.0"	"3/8"	"18"	"6"	"4"	1.0	"Bb"	"V"	""	"V"	""	""	""	""	false
"V43"	""	"77"	"1.0"	"137.0"	"3/8"	"18"	"6"	"4"	0.5	"Bb"	"V"	""	"V"	""	"43"	""	""	false
"V65"	""	"77"	"1.5"	"137.5"	"3/8"	"18"	"6"	"4"	1.0	"Bb"	"V"	""	"V"	""	"65"	""	""	false
"V65"	""	"78"	"1.0"	"138.5"	"3/8"	"18"	"6"	"4"	1.5	"Bb"	"V"	""	"V"	""	"65"	""	""	false
"I"	""	"79"	"1.0"	"140.0"	"3/8"	"18"	"6"	"4"	1.5	"Bb"	"V"	""	"I"	""	""	""	""	false
"V65"	""	"80"	"1.0"	"141.5"	"3/8"	"18"	"6"	"4"	1.5	"Bb"	"V"	""	"V"	""	"65"	""	""	false
"I"	""	"81"	"1.0"	"143.0"	"3/8"	"18"	"6"	"4"	1.5	"Bb"	"V"	""	"I"	""	""	""	""	false
"V65"	""	"82"	"1.0"	"144.5"	"3/8"	"18"	"6"	"4"	1.5	"Bb"	"V"	""	"V"	""	"65"	""	""	false
"I"	""	"83"	"1.0"	"146.0"	"3/8"	"18"	"6"	"4"	1.0	"Bb"	"V"	""	"I"	""	""	""	""	false
"ii6"	""	"83"	"2.0"	"147.0"	"3/8"	"18"	"6"	"4"	0.5	"Bb"	"V"	""	"ii"	""	"6"	""	""	false
"V(64)"	""	"84"	"1.0"	"147.5"	"3/8"	"18"	"6"	"4"	1.0	"Bb"	"V"	""	"V"	""	""	"64"	""	false
"V7"	""	"84"	"2.0"	"148.5"	"3/8"	"18"	"6"	"4"	0.5	"Bb"	"V"	""	"V"	""	"7"	""	""	false
"I\\\\"	""	"85"	"1.0"	"149.0"	"3/8"	"18"	"6"	"4"	1.5	"Bb"	"V"	""	"I"	""	""	""	""	true
"V2"	""	"86"	"1.0"	"150.5"	"3/8"	"18"	"6"	"4"	-0.5	"Bb"	"V"	""	"V"	""	"2"	""	""	false
"V43"	""	"86"	"0.5"	"150.0"	"3/8"	"18"	"6"	"4"	2.0	"Bb"	"V"	""	"V"	""	"43"	""	""	false
"I"	""	"87"	"1.0"	"152.0"	"3/8"	"18"	"6"	"4"	1.5	"Bb"	"V"	""	"I"	""	""	""	""	false
"V2"	""	"88"	"1.0"	"153.5"	"3/8"	"18"	"6"	"4"	-0.5	"Bb"	"V"	""	"V"	""	"2"	""	""	false
"V43"	""	"88"	"0.5"	"153.0"	"3/8"	"18"	"6"	"4"	2.0	"Bb"	"V"	""	"V"	""	"43"	""	""	false
"I"	""	"89"	"1.0"	"155.0"	"3/8"	"18"	"6"	"4"	1.5	"Bb"	"V"	""	"I"	""	""	""	""	false
"V2"	""	"90"	"1.0"	"156.5"	"3/8"	"18"	"6"	"4"	-0.5	"Bb"	"V"	""	"V"	""	"2"	""	""	false
"V43"	""	"90"	"0.5"	"156.0"	"3/8"	"18"	"6"	"4"	2.0	"Bb"	"V"	""	"V"	""	"43"	""	""	false
"I"	""	"91"	"1.0"	"158.0"	"3/8"	"18"	"6"	"4"	1.5	"Bb"	"V"	""	"I"	""	""	""	""	false
"V6"	""	"92"	"1.0"	"159.5"	"3/8"	"18"	"6"	"4"	-1.0	"Bb"	"V"	""	"V"	""	"6"	""	""	false
"V"	""	"92"	"0.0"	"158.5"	"3/8"	"18"	"6"	"4"	0.5	"Bb"	"V"	""	"V"	""	""	""	""	false
"V2/IV"	""	"92"	"0.5"	"159.0"	"3/8"	"18"	"6"	"4"	2.0	"Bb"	"V"	""	"V"	""	"2"	""	"IV"	false
"IV6"	""	"93"	"1.0"	"161.0"	"3/8"	"18"	"6"	"4"	1.5	"Bb"	"V"	""	"IV"	""	"6"	""	""	false
"iv6"	""	"94"	"1.0"	"162.5"	"3/8"	"18"	"6"	"4"	1.5	"Bb"	"V"	""	"iv"	""	"6"	""	""	false
"V(64)"	""	"95"	"1.0"	"164.0"	"3/8"	"18"	"6"	"4"	1.5	"Bb"	"V"	""	"V"	""	""	"64"	""	false
"V7"	""	"96"	"1.0"	"165.5"	"3/8"	"18"	"6"	"4"	1.5	"Bb"	"V"	""	"V"	""	"7"	""	""	false
"I\\\\"	""	"97"	"1.0"	"167.0"	"3/8"	"18"	"6"	"4"	1.5	"Bb"	"V"	""	"I"	""	""	""	""	true
"V6"	""	"98"	"1.0"	"168.5"	"3/8"	"18"	"6"	"4"	-0.5	"Bb"	"V"	""	"V"	""	"6"	""	""	false
"V2/IV"	""	"98"	"0.5"	"168.0"	"3/8"	"18"	"6"	"4"	2.0	"Bb"	"V"	""	"V"	""	"2"	""	"IV"	false
"IV6"	""	"99"	"1.0"	"170.0"	"3/8"	"18"	"6"	"4"	1.5	"Bb"	"V"	""	"IV"	""	"6"	""	""	false
"#viio43/V"	""	"100"	"1.0"	"171.5"	"3/8"	"18"	"6"	"4"	1.5	"Bb"	"V"	""	"#vii"	"o"	"43"	""	"V"	false
"V(64)"	""	"101"	"1.0"	"173.0"	"3/8"	"18"	"6"	"4"	1.5	"Bb"	"V"	""	"V"	""	""	"64"	""	false
"#viio7/V"	""	"102"	"1.0"	"174.5"	"3/8"	"18"	"6"	"4"	1.5	"Bb"	"V"	""	"#vii"	"o"	"7"	""	"V"	false
"V(64)"	""	"103"	"1.0"	"176.0"	"3/8"	"18"	"6"	"4"	1.5	"Bb"	"V"	""	"V"	""	""	"64"	""	false
"V7"	""	"104"	"1.0"	"177.5"	"3/8"	"18"	"6"	"4"	1.5	"Bb"	"V"	""	"V"	""	"7"	""	""	false
"I\\\\"	""	"105"	"1.0"	"179.0"	"3/8"	"18"	"6"	"4"	1.5	"Bb"	"V"	""	"I"	""	""	""	""	true
"I[I"	""	"106"	"1.0"	"180.5"	"3/8"	"18"	"6"	"4"	0.5	"Bb"	"V"	"I"	"I"	""	""	""	""	false
"I6"	""	"106"	"1.5"	"181.0"	"3/8"	"18"	"6"	"4"	1.5	"Bb"	"V"	"I"	"I"	""	"6"	""	""	false
"viio64"	""	"107"	"1.5"	"182.5"	"3/8"	"18"	"6"	"4"	0.25	"Bb"	"V"	"I"	"vii"	"o"	"64"	""	""	false
"V2"	""	"107"	"1.75"	"182.75"	"3/8"	"18"	"6"	"4"	1.25	"Bb"	"V"	"I"	"V"	""	"2"	""	""	false
