"chord"	"altchord"	"measure"	"beat"	"totbeat"	"timesig"	"op"	"no"	"mov"	"length"	"global_key"	"local_key"	"pedal"	"numeral"	"form"	"figbass"	"changes"	"relativeroot"	"phraseend"
"i\\\\"	""	"20"	"2.0"	"40.0"	"2/4"	"18"	"6"	"2"	1.0	"Eb"	"v"	""	"i"	""	""	""	""	true
"iv64"	""	"21"	"1.0"	"41.0"	"2/4"	"18"	"6"	"2"	0.5	"Eb"	"v"	""	"iv"	""	"64"	""	""	false
"VI"	""	"21"	"1.5"	"41.5"	"2/4"	"18"	"6"	"2"	0.25	"Eb"	"v"	""	"VI"	""	""	""	""	false
"V6/iv"	""	"21"	"1.75"	"41.75"	"2/4"	"18"	"6"	"2"	0.25	"Eb"	"v"	""	"V"	""	"6"	""	"iv"	false
"iv"	""	"21"	"2.0"	"42.0"	"2/4"	"18"	"6"	"2"	0.5	"Eb"	"v"	""	"iv"	""	""	""	""	false
"V/iv"	""	"21"	"2.5"	"42.5"	"2/4"	"18"	"6"	"2"	0.25	"Eb"	"v"	""	"V"	""	""	""	"iv"	false
"V65/iv"	""	"21"	"2.75"	"42.75"	"2/4"	"18"	"6"	"2"	0.25	"Eb"	"v"	""	"V"	""	"65"	""	"iv"	false
"iv"	""	"22"	"1.0"	"43.0"	"2/4"	"18"	"6"	"2"	0.25	"Eb"	"v"	""	"iv"	""	""	""	""	false
"viio6/iv"	""	"22"	"1.25"	"43.25"	"2/4"	"18"	"6"	"2"	0.25	"Eb"	"v"	""	"vii"	"o"	"6"	""	"iv"	false
"iv6"	""	"22"	"1.5"	"43.5"	"2/4"	"18"	"6"	"2"	0.25	"Eb"	"v"	""	"iv"	""	"6"	""	""	false
"V65"	""	"22"	"1.75"	"43.75"	"2/4"	"18"	"6"	"2"	0.25	"Eb"	"v"	""	"V"	""	"65"	""	""	false
"i"	""	"22"	"2.0"	"44.0"	"2/4"	"18"	"6"	"2"	0.5	"Eb"	"v"	""	"i"	""	""	""	""	false
"i6"	""	"22"	"2.5"	"44.5"	"2/4"	"18"	"6"	"2"	0.25	"Eb"	"v"	""	"i"	""	"6"	""	""	false
"V65/V"	""	"22"	"2.75"	"44.75"	"2/4"	"18"	"6"	"2"	0.25	"Eb"	"v"	""	"V"	""	"65"	""	"V"	false
"V"	""	"23"	"1.0"	"45.0"	"2/4"	"18"	"6"	"2"	0.5	"Eb"	"v"	""	"V"	""	""	""	""	false
"i6"	""	"23"	"1.5"	"45.5"	"2/4"	"18"	"6"	"2"	0.25	"Eb"	"v"	""	"i"	""	"6"	""	""	false
"V65"	""	"23"	"1.75"	"45.75"	"2/4"	"18"	"6"	"2"	0.25	"Eb"	"v"	""	"V"	""	"65"	""	""	false
"i"	""	"23"	"2.0"	"46.0"	"2/4"	"18"	"6"	"2"	0.25	"Eb"	"v"	""	"i"	""	""	""	""	false
"V"	""	"23"	"2.25"	"46.25"	"2/4"	"18"	"6"	"2"	0.25	"Eb"	"v"	""	"V"	""	""	""	""	false
"VI"	""	"23"	"2.5"	"46.5"	"2/4"	"18"	"6"	"2"	0.25	"Eb"	"v"	""	"VI"	""	""	""	""	false
"iv"	""	"23"	"2.75"	"46.75"	"2/4"	"18"	"6"	"2"	0.25	"Eb"	"v"	""	"iv"	""	""	""	""	false
"V(64)"	""	"24"	"1.0"	"47.0"	"2/4"	"18"	"6"	"2"	0.5	"Eb"	"v"	""	"V"	""	""	"64"	""	false
"V7"	""	"24"	"1.5"	"47.5"	"2/4"	"18"	"6"	"2"	0.5	"Eb"	"v"	""	"V"	""	"7"	""	""	false
"i\\\\"	""	"24"	"2.0"	"48.0"	"2/4"	"18"	"6"	"2"	1.0	"Eb"	"v"	""	"i"	""	""	""	""	true
"i6"	""	"25"	"1.0"	"49.0"	"2/4"	"18"	"6"	"2"	0.5	"Eb"	"v"	""	"i"	""	"6"	""	""	false
"i"	""	"25"	"1.5"	"49.5"	"2/4"	"18"	"6"	"2"	0.25	"Eb"	"v"	""	"i"	""	""	""	""	false
"III6"	""	"25"	"1.75"	"49.75"	"2/4"	"18"	"6"	"2"	0.25	"Eb"	"v"	""	"III"	""	"6"	""	""	false
"VI"	""	"25"	"2.0"	"50.0"	"2/4"	"18"	"6"	"2"	0.25	"Eb"	"v"	""	"VI"	""	""	""	""	false
"III"	""	"25"	"2.25"	"50.25"	"2/4"	"18"	"6"	"2"	0.25	"Eb"	"v"	""	"III"	""	""	""	""	false
"VI"	""	"25"	"2.5"	"50.5"	"2/4"	"18"	"6"	"2"	0.25	"Eb"	"v"	""	"VI"	""	""	""	""	false
"III"	""	"25"	"2.75"	"50.75"	"2/4"	"18"	"6"	"2"	0.25	"Eb"	"v"	""	"III"	""	""	""	""	false
"i.i64"	""	"26"	"1.0"	"51.0"	"2/4"	"18"	"6"	"2"	0.5	"Eb"	"i"	""	"i"	""	"64"	""	""	false
"i6"	""	"26"	"1.5"	"51.5"	"2/4"	"18"	"6"	"2"	0.25	"Eb"	"i"	""	"i"	""	"6"	""	""	false
"V6"	""	"26"	"1.75"	"51.75"	"2/4"	"18"	"6"	"2"	0.25	"Eb"	"i"	""	"V"	""	"6"	""	""	false
"i"	""	"26"	"2.0"	"52.0"	"2/4"	"18"	"6"	"2"	0.25	"Eb"	"i"	""	"i"	""	""	""	""	false
"V"	""	"26"	"2.25"	"52.25"	"2/4"	"18"	"6"	"2"	0.25	"Eb"	"i"	""	"V"	""	""	""	""	false
"i"	""	"26"	"2.5"	"52.5"	"2/4"	"18"	"6"	"2"	0.25	"Eb"	"i"	""	"i"	""	""	""	""	false
"V43/iv"	""	"26"	"2.75"	"52.75"	"2/4"	"18"	"6"	"2"	0.25	"Eb"	"i"	""	"V"	""	"43"	""	"iv"	false
"iv6"	""	"27"	"1.0"	"53.0"	"2/4"	"18"	"6"	"2"	0.25	"Eb"	"i"	""	"iv"	""	"6"	""	""	false
"V65/iv"	""	"27"	"1.25"	"53.25"	"2/4"	"18"	"6"	"2"	0.25	"Eb"	"i"	""	"V"	""	"65"	""	"iv"	false
"iv"	""	"27"	"1.5"	"53.5"	"2/4"	"18"	"6"	"2"	0.25	"Eb"	"i"	""	"iv"	""	""	""	""	false
"V7/iv"	""	"27"	"1.75"	"53.75"	"2/4"	"18"	"6"	"2"	0.25	"Eb"	"i"	""	"V"	""	"7"	""	"iv"	false
".bII"	""	"27"	"2.0"	"54.0"	"2/4"	"18"	"6"	"2"	0.25	"Eb"	"i"	""	"bII"	""	""	""	""	false
"V65"	""	"27"	"2.25"	"54.25"	"2/4"	"18"	"6"	"2"	0.25	"Eb"	"i"	""	"V"	""	"65"	""	""	false
"i"	""	"27"	"2.5"	"54.5"	"2/4"	"18"	"6"	"2"	0.25	"Eb"	"i"	""	"i"	""	""	""	""	false
"i6"	""	"27"	"2.75"	"54.75"	"2/4"	"18"	"6"	"2"	0.25	"Eb"	"i"	""	"i"	""	"6"	""	""	false
".bII6"	""	"28"	"1.0"	"55.0"	"2/4"	"18"	"6"	"2"	0.5	"Eb"	"i"	""	"bII"	""	"6"	""	""	false
"V7"	""	"28"	"1.5"	"55.5"	"2/4"	"18"	"6"	"2"	0.5	"Eb"	"i"	""	"V"	""	"7"	""	""	false
"i\\\\"	""	"28"	"2.0"	"56.0"	"2/4"	"18"	"6"	"2"	1.0	"Eb"	"i"	""	"i"	""	""	""	""	true
"v.i6"	""	"29"	"1.0"	"57.0"	"2/4"	"18"	"6"	"2"	0.5	"Eb"	"v"	""	"i"	""	"6"	""	""	false
"i"	""	"29"	"1.5"	"57.5"	"2/4"	"18"	"6"	"2"	0.25	"Eb"	"v"	""	"i"	""	""	""	""	false
"viio/VI"	""	"29"	"1.75"	"57.75"	"2/4"	"18"	"6"	"2"	0.25	"Eb"	"v"	""	"vii"	"o"	""	""	"VI"	false
"VI"	""	"29"	"2.0"	"58.0"	"2/4"	"18"	"6"	"2"	0.25	"Eb"	"v"	""	"VI"	""	""	""	""	false
"III"	""	"29"	"2.25"	"58.25"	"2/4"	"18"	"6"	"2"	0.25	"Eb"	"v"	""	"III"	""	""	""	""	false
"VI"	""	"29"	"2.5"	"58.5"	"2/4"	"18"	"6"	"2"	0.25	"Eb"	"v"	""	"VI"	""	""	""	""	false
"III"	""	"29"	"2.75"	"58.75"	"2/4"	"18"	"6"	"2"	0.25	"Eb"	"v"	""	"III"	""	""	""	""	false
"i.i64"	""	"30"	"1.0"	"59.0"	"2/4"	"18"	"6"	"2"	0.5	"Eb"	"i"	""	"i"	""	"64"	""	""	false
"i6"	""	"30"	"1.5"	"59.5"	"2/4"	"18"	"6"	"2"	0.25	"Eb"	"i"	""	"i"	""	"6"	""	""	false
"V6"	""	"30"	"1.75"	"59.75"	"2/4"	"18"	"6"	"2"	0.25	"Eb"	"i"	""	"V"	""	"6"	""	""	false
"i"	""	"30"	"2.0"	"60.0"	"2/4"	"18"	"6"	"2"	0.25	"Eb"	"i"	""	"i"	""	""	""	""	false
"V"	""	"30"	"2.25"	"60.25"	"2/4"	"18"	"6"	"2"	0.25	"Eb"	"i"	""	"V"	""	""	""	""	false
"i"	""	"30"	"2.5"	"60.5"	"2/4"	"18"	"6"	"2"	0.25	"Eb"	"i"	""	"i"	""	""	""	""	false
"V43/iv"	""	"30"	"2.75"	"60.75"	"2/4"	"18"	"6"	"2"	0.25	"Eb"	"i"	""	"V"	""	"43"	""	"iv"	false
"iv6"	""	"31"	"1.0"	"61.0"	"2/4"	"18"	"6"	"2"	0.25	"Eb"	"i"	""	"iv"	""	"6"	""	""	false
"V65/iv"	""	"31"	"1.25"	"61.25"	"2/4"	"18"	"6"	"2"	0.25	"Eb"	"i"	""	"V"	""	"65"	""	"iv"	false
"iv"	""	"31"	"1.5"	"61.5"	"2/4"	"18"	"6"	"2"	0.25	"Eb"	"i"	""	"iv"	""	""	""	""	false
"V/iv"	""	"31"	"1.75"	"61.75"	"2/4"	"18"	"6"	"2"	0.25	"Eb"	"i"	""	"V"	""	""	""	"iv"	false
".bII"	""	"31"	"2.0"	"62.0"	"2/4"	"18"	"6"	"2"	0.25	"Eb"	"i"	""	"bII"	""	""	""	""	false
"V65"	""	"31"	"2.25"	"62.25"	"2/4"	"18"	"6"	"2"	0.25	"Eb"	"i"	""	"V"	""	"65"	""	""	false
"i"	""	"31"	"2.5"	"62.5"	"2/4"	"18"	"6"	"2"	0.25	"Eb"	"i"	""	"i"	""	""	""	""	false
"i6"	""	"31"	"2.75"	"62.75"	"2/4"	"18"	"6"	"2"	0.25	"Eb"	"i"	""	"i"	""	"6"	""	""	false
".bII6"	""	"32"	"1.0"	"63.0"	"2/4"	"18"	"6"	"2"	0.5	"Eb"	"i"	""	"bII"	""	"6"	""	""	false
"V7"	""	"32"	"1.5"	"63.5"	"2/4"	"18"	"6"	"2"	0.5	"Eb"	"i"	""	"V"	""	"7"	""	""	false
"VI\\\\"	""	"32"	"2.0"	"64.0"	"2/4"	"18"	"6"	"2"	1.0	"Eb"	"i"	""	"VI"	""	""	""	""	true
"iv6"	""	"33"	"1.0"	"65.0"	"2/4"	"18"	"6"	"2"	0.25	"Eb"	"i"	""	"iv"	""	"6"	""	""	false
"V65/iv"	""	"33"	"1.25"	"65.25"	"2/4"	"18"	"6"	"2"	0.25	"Eb"	"i"	""	"V"	""	"65"	""	"iv"	false
"iv"	""	"33"	"1.5"	"65.5"	"2/4"	"18"	"6"	"2"	0.25	"Eb"	"i"	""	"iv"	""	""	""	""	false
"V"	""	"33"	"1.75"	"65.75"	"2/4"	"18"	"6"	"2"	0.25	"Eb"	"i"	""	"V"	""	""	""	""	false
".bII"	""	"33"	"2.0"	"66.0"	"2/4"	"18"	"6"	"2"	0.25	"Eb"	"i"	""	"bII"	""	""	""	""	false
"V65"	""	"33"	"2.25"	"66.25"	"2/4"	"18"	"6"	"2"	0.25	"Eb"	"i"	""	"V"	""	"65"	""	""	false
"i"	""	"33"	"2.5"	"66.5"	"2/4"	"18"	"6"	"2"	0.25	"Eb"	"i"	""	"i"	""	""	""	""	false
"i6"	""	"33"	"2.75"	"66.75"	"2/4"	"18"	"6"	"2"	0.25	"Eb"	"i"	""	"i"	""	"6"	""	""	false
".bII6"	""	"34"	"1.0"	"67.0"	"2/4"	"18"	"6"	"2"	1.0	"Eb"	"i"	""	"bII"	""	"6"	""	""	false
"#viio7/V"	""	"34"	"2.0"	"68.0"	"2/4"	"18"	"6"	"2"	1.0	"Eb"	"i"	""	"#vii"	"o"	"7"	""	"V"	false
"V[V"	""	"35"	"1.0"	"69.0"	"2/4"	"18"	"6"	"2"	1.0	"Eb"	"i"	"V"	"V"	""	""	""	""	false
"i64"	""	"35"	"2.0"	"70.0"	"2/4"	"18"	"6"	"2"	1.0	"Eb"	"i"	"V"	"i"	""	"64"	""	""	false
"V"	""	"36"	"1.0"	"71.0"	"2/4"	"18"	"6"	"2"	1.0	"Eb"	"i"	"V"	"V"	""	""	""	""	false
"i64]"	""	"36"	"2.0"	"72.0"	"2/4"	"18"	"6"	"2"	1.0	"Eb"	"i"	"V"	"i"	""	"64"	""	""	false
"I.V[V6"	""	"37"	"1.0"	"73.0"	"2/4"	"18"	"6"	"2"	0.75	"Eb"	"I"	"V"	"V"	""	"6"	""	""	false
"IV6"	""	"37"	"1.75"	"73.75"	"2/4"	"18"	"6"	"2"	0.5	"Eb"	"I"	"V"	"IV"	""	"6"	""	""	false
"iii6"	""	"37"	"2.25"	"74.25"	"2/4"	"18"	"6"	"2"	0.5	"Eb"	"I"	"V"	"iii"	""	"6"	""	""	false
"ii6"	""	"37"	"2.75"	"74.75"	"2/4"	"18"	"6"	"2"	0.25	"Eb"	"I"	"V"	"ii"	""	"6"	""	""	false
"I6"	""	"38"	"1.0"	"75.0"	"2/4"	"18"	"6"	"2"	0.25	"Eb"	"I"	"V"	"I"	""	"6"	""	""	false
"viio6"	""	"38"	"1.25"	"75.25"	"2/4"	"18"	"6"	"2"	0.25	"Eb"	"I"	"V"	"vii"	"o"	"6"	""	""	false
"vi6"	""	"38"	"1.5"	"75.5"	"2/4"	"18"	"6"	"2"	0.25	"Eb"	"I"	"V"	"vi"	""	"6"	""	""	false
"V6"	""	"38"	"1.75"	"75.75"	"2/4"	"18"	"6"	"2"	0.25	"Eb"	"I"	"V"	"V"	""	"6"	""	""	false
"IV6"	""	"38"	"2.0"	"76.0"	"2/4"	"18"	"6"	"2"	0.25	"Eb"	"I"	"V"	"IV"	""	"6"	""	""	false
"iii6"	""	"38"	"2.25"	"76.25"	"2/4"	"18"	"6"	"2"	0.25	"Eb"	"I"	"V"	"iii"	""	"6"	""	""	false
"ii6"	""	"38"	"2.5"	"76.5"	"2/4"	"18"	"6"	"2"	0.25	"Eb"	"I"	"V"	"ii"	""	"6"	""	""	false
"I6"	""	"38"	"2.75"	"76.75"	"2/4"	"18"	"6"	"2"	0.25	"Eb"	"I"	"V"	"I"	""	"6"	""	""	false
"viio6"	""	"39"	"1.0"	"77.0"	"2/4"	"18"	"6"	"2"	0.5	"Eb"	"I"	"V"	"vii"	"o"	"6"	""	""	false
"#vii6/ii"	""	"39"	"1.5"	"77.5"	"2/4"	"18"	"6"	"2"	0.5	"Eb"	"I"	"V"	"#vii"	""	"6"	""	"ii"	false
"ii6"	""	"39"	"2.0"	"78.0"	"2/4"	"18"	"6"	"2"	0.5	"Eb"	"I"	"V"	"ii"	""	"6"	""	""	false
"I6"	""	"39"	"2.5"	"78.5"	"2/4"	"18"	"6"	"2"	0.25	"Eb"	"I"	"V"	"I"	""	"6"	""	""	false
"#viio7/V"	""	"39"	"2.75"	"78.75"	"2/4"	"18"	"6"	"2"	0.25	"Eb"	"I"	"V"	"#vii"	"o"	"7"	""	"V"	false
"viio6"	""	"40"	"1.0"	"79.0"	"2/4"	"18"	"6"	"2"	0.5	"Eb"	"I"	"V"	"vii"	"o"	"6"	""	""	false
"#viio6/ii"	""	"40"	"1.5"	"79.5"	"2/4"	"18"	"6"	"2"	0.5	"Eb"	"I"	"V"	"#vii"	"o"	"6"	""	"ii"	false
"ii6"	""	"40"	"2.0"	"80.0"	"2/4"	"18"	"6"	"2"	0.5	"Eb"	"I"	"V"	"ii"	""	"6"	""	""	false
"I6"	""	"40"	"2.5"	"80.5"	"2/4"	"18"	"6"	"2"	0.25	"Eb"	"I"	"V"	"I"	""	"6"	""	""	false
"#viio2/V"	""	"40"	"2.75"	"80.75"	"2/4"	"18"	"6"	"2"	0.25	"Eb"	"I"	"V"	"#vii"	"o"	"2"	""	"V"	false
"viio6]"	""	"41"	"1.0"	"81.0"	"2/4"	"18"	"6"	"2"	1.0	"Eb"	"I"	"V"	"vii"	"o"	"6"	""	""	false
"V7"	""	"41"	"2.0"	"82.0"	"2/4"	"18"	"6"	"2"	7.0	"Eb"	"I"	""	"V"	""	"7"	""	""	false
"I"	""	"45"	"1.0"	"89.0"	"2/4"	"18"	"6"	"2"	2.0	"Eb"	"I"	""	"I"	""	""	""	""	false
"V6"	""	"46"	"1.0"	"91.0"	"2/4"	"18"	"6"	"2"	1.0	"Eb"	"I"	""	"V"	""	"6"	""	""	false
"V2"	""	"46"	"2.0"	"92.0"	"2/4"	"18"	"6"	"2"	1.0	"Eb"	"I"	""	"V"	""	"2"	""	""	false
"I6"	""	"47"	"1.0"	"93.0"	"2/4"	"18"	"6"	"2"	1.0	"Eb"	"I"	""	"I"	""	"6"	""	""	false
"V6"	""	"47"	"2.0"	"94.0"	"2/4"	"18"	"6"	"2"	1.0	"Eb"	"I"	""	"V"	""	"6"	""	""	false
"I"	""	"48"	"1.0"	"95.0"	"2/4"	"18"	"6"	"2"	0.5	"Eb"	"I"	""	"I"	""	""	""	""	false
"ii6"	""	"48"	"1.5"	"95.5"	"2/4"	"18"	"6"	"2"	0.5	"Eb"	"I"	""	"ii"	""	"6"	""	""	false
"V\\\\"	""	"48"	"2.0"	"96.0"	"2/4"	"18"	"6"	"2"	1.0	"Eb"	"I"	""	"V"	""	""	""	""	true
"I"	""	"49"	"1.0"	"97.0"	"2/4"	"18"	"6"	"2"	1.25	"Eb"	"I"	""	"I"	""	""	""	""	false
"I6"	""	"49"	"2.25"	"98.25"	"2/4"	"18"	"6"	"2"	0.75	"Eb"	"I"	""	"I"	""	"6"	""	""	false
"V2"	""	"50"	"1.0"	"99.0"	"2/4"	"18"	"6"	"2"	0.25	"Eb"	"I"	""	"V"	""	"2"	""	""	false
"V43"	""	"50"	"1.25"	"99.25"	"2/4"	"18"	"6"	"2"	0.5	"Eb"	"I"	""	"V"	""	"43"	""	""	false
"V65"	""	"50"	"1.75"	"99.75"	"2/4"	"18"	"6"	"2"	0.5	"Eb"	"I"	""	"V"	""	"65"	""	""	false
"V7"	""	"50"	"2.25"	"100.25"	"2/4"	"18"	"6"	"2"	0.5	"Eb"	"I"	""	"V"	""	"7"	""	""	false
"V2"	""	"50"	"2.75"	"100.75"	"2/4"	"18"	"6"	"2"	0.25	"Eb"	"I"	""	"V"	""	"2"	""	""	false
"I6"	""	"51"	"1.0"	"101.0"	"2/4"	"18"	"6"	"2"	1.0	"Eb"	"I"	""	"I"	""	"6"	""	""	false
"ii65"	""	"51"	"2.0"	"102.0"	"2/4"	"18"	"6"	"2"	1.0	"Eb"	"I"	""	"ii"	""	"65"	""	""	false
