"chord"	"altchord"	"measure"	"beat"	"totbeat"	"timesig"	"op"	"no"	"mov"	"length"	"global_key"	"local_key"	"pedal"	"numeral"	"form"	"figbass"	"changes"	"relativeroot"	"phraseend"
"#viio65/iii"	""	"31"	"1.0"	"121.0"	"2/2"	"18"	"6"	"1"	2.0	"Bb"	"I"	""	"#vii"	"o"	"65"	""	"iii"	false
"iii6"	""	"31"	"3.0"	"123.0"	"2/2"	"18"	"6"	"1"	2.0	"Bb"	"I"	""	"iii"	""	"6"	""	""	false
"II.ii"	""	"32"	"1.0"	"125.0"	"2/2"	"18"	"6"	"1"	1.0	"Bb"	"II"	""	"ii"	""	""	""	""	false
"ii%7"	""	"32"	"2.0"	"126.0"	"2/2"	"18"	"6"	"1"	1.0	"Bb"	"II"	""	"ii"	"%"	"7"	""	""	false
"V7"	""	"32"	"3.0"	"127.0"	"2/2"	"18"	"6"	"1"	2.0	"Bb"	"II"	""	"V"	""	"7"	""	""	false
"I"	""	"33"	"1.0"	"129.0"	"2/2"	"18"	"6"	"1"	1.0	"Bb"	"II"	""	"I"	""	""	""	""	false
"I[I"	""	"33"	"2.0"	"130.0"	"2/2"	"18"	"6"	"1"	3.0	"Bb"	"II"	"I"	"I"	""	""	""	""	false
"V2"	""	"34"	"1.0"	"133.0"	"2/2"	"18"	"6"	"1"	4.0	"Bb"	"II"	"I"	"V"	""	"2"	""	""	false
"I6"	""	"35"	"1.0"	"137.0"	"2/2"	"18"	"6"	"1"	4.0	"Bb"	"II"	"I"	"I"	""	"6"	""	""	false
"V43"	""	"36"	"1.0"	"141.0"	"2/2"	"18"	"6"	"1"	1.0	"Bb"	"II"	"I"	"V"	""	"43"	""	""	false
"V65"	""	"36"	"2.0"	"142.0"	"2/2"	"18"	"6"	"1"	1.0	"Bb"	"II"	"I"	"V"	""	"65"	""	""	false
"V7"	""	"36"	"3.0"	"143.0"	"2/2"	"18"	"6"	"1"	1.0	"Bb"	"II"	"I"	"V"	""	"7"	""	""	false
"V43"	""	"36"	"4.0"	"144.0"	"2/2"	"18"	"6"	"1"	1.0	"Bb"	"II"	"I"	"V"	""	"43"	""	""	false
"I64"	""	"37"	"1.0"	"145.0"	"2/2"	"18"	"6"	"1"	4.0	"Bb"	"II"	"I"	"I"	""	"64"	""	""	false
"V7"	""	"38"	"1.0"	"149.0"	"2/2"	"18"	"6"	"1"	4.0	"Bb"	"II"	"I"	"V"	""	"7"	""	""	false
"I64]"	""	"39"	"1.0"	"153.0"	"2/2"	"18"	"6"	"1"	4.0	"Bb"	"II"	"I"	"I"	""	"64"	""	""	false
"V65"	""	"40"	"1.0"	"157.0"	"2/2"	"18"	"6"	"1"	4.0	"Bb"	"II"	""	"V"	""	"65"	""	""	false
"I"	""	"41"	"1.0"	"161.0"	"2/2"	"18"	"6"	"1"	1.0	"Bb"	"II"	""	"I"	""	""	""	""	false
"V7"	""	"41"	"2.0"	"162.0"	"2/2"	"18"	"6"	"1"	1.0	"Bb"	"II"	""	"V"	""	"7"	""	""	false
"I"	""	"41"	"3.0"	"163.0"	"2/2"	"18"	"6"	"1"	1.0	"Bb"	"II"	""	"I"	""	""	""	""	false
"V7"	""	"41"	"4.0"	"164.0"	"2/2"	"18"	"6"	"1"	1.0	"Bb"	"II"	""	"V"	""	"7"	""	""	false
"I"	""	"42"	"1.0"	"165.0"	"2/2"	"18"	"6"	"1"	1.0	"Bb"	"II"	""	"I"	""	""	""	""	false
"V7"	""	"42"	"2.0"	"166.0"	"2/2"	"18"	"6"	"1"	1.0	"Bb"	"II"	""	"V"	""	"7"	""	""	false
"I"	""	"42"	"3.0"	"167.0"	"2/2"	"18"	"6"	"1"	1.0	"Bb"	"II"	""	"I"	""	""	""	""	false
"V7"	""	"42"	"4.0"	"168.0"	"2/2"	"18"	"6"	"1"	1.0	"Bb"	"II"	""	"V"	""	"7"	""	""	false
"I"	""	"43"	"1.0"	"169.0"	"2/2"	"18"	"6"	"1"	4.0	"Bb"	"II"	""	"I"	""	""	""	""	false
"I\\\\"	""	"44"	"1.0"	"173.0"	"2/2"	"18"	"6"	"1"	3.0	"Bb"	"II"	""	"I"	""	""	""	""	true
"V.V"	""	"44"	"4.0"	"176.0"	"2/2"	"18"	"6"	"1"	1.0	"Bb"	"V"	""	"V"	""	""	""	""	false
"I"	""	"45"	"1.0"	"177.0"	"2/2"	"18"	"6"	"1"	8.0	"Bb"	"V"	""	"I"	""	""	""	""	false
"V65"	""	"47"	"1.0"	"185.0"	"2/2"	"18"	"6"	"1"	2.0	"Bb"	"V"	""	"V"	""	"65"	""	""	false
"I"	""	"47"	"3.0"	"187.0"	"2/2"	"18"	"6"	"1"	0.5	"Bb"	"V"	""	"I"	""	""	""	""	false
"V65"	""	"47"	"3.5"	"187.5"	"2/2"	"18"	"6"	"1"	2.0	"Bb"	"V"	""	"V"	""	"65"	""	""	false
"I"	""	"47"	"5.5"	"189.5"	"2/2"	"18"	"6"	"1"	-0.5	"Bb"	"V"	""	"I"	""	""	""	""	false
"V"	""	"48"	"1.0"	"189.0"	"2/2"	"18"	"6"	"1"	4.0	"Bb"	"V"	""	"V"	""	""	""	""	false
"v.i"	""	"49"	"1.0"	"193.0"	"2/2"	"18"	"6"	"1"	8.0	"Bb"	"v"	""	"i"	""	""	""	""	false
"#viio6"	""	"51"	"1.0"	"201.0"	"2/2"	"18"	"6"	"1"	1.5	"Bb"	"v"	""	"#vii"	"o"	"6"	""	""	false
"i"	""	"51"	"2.5"	"202.5"	"2/2"	"18"	"6"	"1"	0.5	"Bb"	"v"	""	"i"	""	""	""	""	false
"#viio6"	""	"51"	"3.0"	"203.0"	"2/2"	"18"	"6"	"1"	1.5	"Bb"	"v"	""	"#vii"	"o"	"6"	""	""	false
"i"	""	"51"	"4.5"	"204.5"	"2/2"	"18"	"6"	"1"	0.5	"Bb"	"v"	""	"i"	""	""	""	""	false
"V"	""	"52"	"1.0"	"205.0"	"2/2"	"18"	"6"	"1"	2.0	"Bb"	"v"	""	"V"	""	""	""	""	false
"V7"	""	"52"	"3.0"	"207.0"	"2/2"	"18"	"6"	"1"	2.0	"Bb"	"v"	""	"V"	""	"7"	""	""	false
"i"	""	"53"	"1.0"	"209.0"	"2/2"	"18"	"6"	"1"	2.0	"Bb"	"v"	""	"i"	""	""	""	""	false
"V2/iv"	""	"53"	"3.0"	"211.0"	"2/2"	"18"	"6"	"1"	2.0	"Bb"	"v"	""	"V"	""	"2"	""	"iv"	false
"iv6"	""	"54"	"1.0"	"213.0"	"2/2"	"18"	"6"	"1"	4.0	"Bb"	"v"	""	"iv"	""	"6"	""	""	false
"III64"	""	"55"	"1.0"	"217.0"	"2/2"	"18"	"6"	"1"	2.0	"Bb"	"v"	""	"III"	""	"64"	""	""	false
"V2/III"	""	"55"	"3.0"	"219.0"	"2/2"	"18"	"6"	"1"	2.0	"Bb"	"v"	""	"V"	""	"2"	""	"III"	false
"III6"	""	"56"	"1.0"	"221.0"	"2/2"	"18"	"6"	"1"	4.0	"Bb"	"v"	""	"III"	""	"6"	""	""	false
"VI"	""	"57"	"1.0"	"225.0"	"2/2"	"18"	"6"	"1"	4.0	"Bb"	"v"	""	"VI"	""	""	""	""	false
".bII6"	""	"58"	"1.0"	"229.0"	"2/2"	"18"	"6"	"1"	4.0	"Bb"	"v"	""	"bII"	""	"6"	""	""	false
"V(64)"	""	"59"	"1.0"	"233.0"	"2/2"	"18"	"6"	"1"	2.0	"Bb"	"v"	""	"V"	""	""	"64"	""	false
"V2"	""	"59"	"3.0"	"235.0"	"2/2"	"18"	"6"	"1"	2.0	"Bb"	"v"	""	"V"	""	"2"	""	""	false
"i6"	""	"60"	"1.0"	"237.0"	"2/2"	"18"	"6"	"1"	3.5	"Bb"	"v"	""	"i"	""	"6"	""	""	false
"iio6"	""	"60"	"4.5"	"240.5"	"2/2"	"18"	"6"	"1"	0.5	"Bb"	"v"	""	"ii"	"o"	"6"	""	""	false
"i64"	""	"61"	"1.0"	"241.0"	"2/2"	"18"	"6"	"1"	2.0	"Bb"	"v"	""	"i"	""	"64"	""	""	false
"V2"	""	"61"	"3.0"	"243.0"	"2/2"	"18"	"6"	"1"	2.0	"Bb"	"v"	""	"V"	""	"2"	""	""	false
"V.I6"	""	"62"	"1.0"	"245.0"	"2/2"	"18"	"6"	"1"	3.5	"Bb"	"V"	""	"I"	""	"6"	""	""	false
"ii6"	""	"62"	"4.5"	"248.5"	"2/2"	"18"	"6"	"1"	0.5	"Bb"	"V"	""	"ii"	""	"6"	""	""	false
"V(64)"	""	"63"	"1.0"	"249.0"	"2/2"	"18"	"6"	"1"	2.0	"Bb"	"V"	""	"V"	""	""	"64"	""	false
"V2"	""	"63"	"3.0"	"251.0"	"2/2"	"18"	"6"	"1"	2.0	"Bb"	"V"	""	"V"	""	"2"	""	""	false
"I6"	""	"64"	"1.0"	"253.0"	"2/2"	"18"	"6"	"1"	4.0	"Bb"	"V"	""	"I"	""	"6"	""	""	false
"V65"	""	"65"	"1.0"	"257.0"	"2/2"	"18"	"6"	"1"	4.0	"Bb"	"V"	""	"V"	""	"65"	""	""	false
"I"	""	"66"	"1.0"	"261.0"	"2/2"	"18"	"6"	"1"	3.0	"Bb"	"V"	""	"I"	""	""	""	""	false
"vi"	""	"66"	"4.0"	"264.0"	"2/2"	"18"	"6"	"1"	1.0	"Bb"	"V"	""	"vi"	""	""	""	""	false
"ii6"	""	"67"	"1.0"	"265.0"	"2/2"	"18"	"6"	"1"	2.0	"Bb"	"V"	""	"ii"	""	"6"	""	""	false
"V7"	""	"67"	"3.0"	"267.0"	"2/2"	"18"	"6"	"1"	2.0	"Bb"	"V"	""	"V"	""	"7"	""	""	false
"I6"	""	"68"	"1.0"	"269.0"	"2/2"	"18"	"6"	"1"	4.0	"Bb"	"V"	""	"I"	""	"6"	""	""	false
"V65"	""	"69"	"1.0"	"273.0"	"2/2"	"18"	"6"	"1"	4.0	"Bb"	"V"	""	"V"	""	"65"	""	""	false
"I"	""	"70"	"1.0"	"277.0"	"2/2"	"18"	"6"	"1"	2.0	"Bb"	"V"	""	"I"	""	""	""	""	false
"V43/vi"	""	"70"	"3.0"	"279.0"	"2/2"	"18"	"6"	"1"	1.0	"Bb"	"V"	""	"V"	""	"43"	""	"vi"	false
"vi"	""	"70"	"4.0"	"280.0"	"2/2"	"18"	"6"	"1"	1.0	"Bb"	"V"	""	"vi"	""	""	""	""	false
"V65/vi"	""	"71"	"1.0"	"281.0"	"2/2"	"18"	"6"	"1"	2.0	"Bb"	"V"	""	"V"	""	"65"	""	"vi"	false
"vi"	""	"71"	"3.0"	"283.0"	"2/2"	"18"	"6"	"1"	2.0	"Bb"	"V"	""	"vi"	""	""	""	""	false
"V65/IV"	""	"72"	"1.0"	"285.0"	"2/2"	"18"	"6"	"1"	2.0	"Bb"	"V"	""	"V"	""	"65"	""	"IV"	false
"IV"	""	"72"	"3.0"	"287.0"	"2/2"	"18"	"6"	"1"	2.0	"Bb"	"V"	""	"IV"	""	""	""	""	false
"V65/II"	""	"73"	"1.0"	"289.0"	"2/2"	"18"	"6"	"1"	2.0	"Bb"	"V"	""	"V"	""	"65"	""	"II"	false
"V/V"	""	"73"	"3.0"	"291.0"	"2/2"	"18"	"6"	"1"	2.0	"Bb"	"V"	""	"V"	""	""	""	"V"	false
"#viio7/vi"	""	"74"	"1.0"	"293.0"	"2/2"	"18"	"6"	"1"	4.0	"Bb"	"V"	""	"#vii"	"o"	"7"	""	"vi"	false
"vi"	""	"75"	"1.0"	"297.0"	"2/2"	"18"	"6"	"1"	4.0	"Bb"	"V"	""	"vi"	""	""	""	""	false
"ii6"	""	"76"	"1.0"	"301.0"	"2/2"	"18"	"6"	"1"	4.0	"Bb"	"V"	""	"ii"	""	"6"	""	""	false
"#viio7/V"	""	"77"	"1.0"	"305.0"	"2/2"	"18"	"6"	"1"	4.0	"Bb"	"V"	""	"#vii"	"o"	"7"	""	"V"	false
"V(64)"	""	"78"	"1.0"	"309.0"	"2/2"	"18"	"6"	"1"	4.0	"Bb"	"V"	""	"V"	""	""	"64"	""	false
"V7"	""	"79"	"1.0"	"313.0"	"2/2"	"18"	"6"	"1"	4.0	"Bb"	"V"	""	"V"	""	"7"	""	""	false
"I\\\\"	""	"80"	"1.0"	"317.0"	"2/2"	"18"	"6"	"1"	4.0	"Bb"	"V"	""	"I"	""	""	""	""	true
"V43"	""	"81"	"1.0"	"321.0"	"2/2"	"18"	"6"	"1"	1.0	"Bb"	"V"	""	"V"	""	"43"	""	""	false
"V7"	""	"81"	"2.0"	"322.0"	"2/2"	"18"	"6"	"1"	1.0	"Bb"	"V"	""	"V"	""	"7"	""	""	false
"V43"	""	"81"	"3.0"	"323.0"	"2/2"	"18"	"6"	"1"	1.0	"Bb"	"V"	""	"V"	""	"43"	""	""	false
"V7"	""	"81"	"4.0"	"324.0"	"2/2"	"18"	"6"	"1"	1.0	"Bb"	"V"	""	"V"	""	"7"	""	""	false
"I"	""	"82"	"1.0"	"325.0"	"2/2"	"18"	"6"	"1"	2.0	"Bb"	"V"	""	"I"	""	""	""	""	false
"I6"	""	"82"	"3.0"	"327.0"	"2/2"	"18"	"6"	"1"	2.0	"Bb"	"V"	""	"I"	""	"6"	""	""	false
"V2"	""	"83"	"1.0"	"329.0"	"2/2"	"18"	"6"	"1"	4.0	"Bb"	"V"	""	"V"	""	"2"	""	""	false
"I6"	""	"84"	"1.0"	"333.0"	"2/2"	"18"	"6"	"1"	3.0	"Bb"	"V"	""	"I"	""	"6"	""	""	false
"I"	""	"84"	"4.0"	"336.0"	"2/2"	"18"	"6"	"1"	1.0	"Bb"	"V"	""	"I"	""	""	""	""	false
"V43"	""	"85"	"1.0"	"337.0"	"2/2"	"18"	"6"	"1"	4.0	"Bb"	"V"	""	"V"	""	"43"	""	""	false
"I6"	""	"86"	"1.0"	"341.0"	"2/2"	"18"	"6"	"1"	2.0	"Bb"	"V"	""	"I"	""	"6"	""	""	false
"I"	""	"86"	"3.0"	"343.0"	"2/2"	"18"	"6"	"1"	2.0	"Bb"	"V"	""	"I"	""	""	""	""	false
"V7"	""	"87"	"1.0"	"345.0"	"2/2"	"18"	"6"	"1"	4.0	"Bb"	"V"	""	"V"	""	"7"	""	""	false
"I"	""	"88"	"1.0"	"349.0"	"2/2"	"18"	"6"	"1"	10.0	"Bb"	"V"	""	"I"	""	""	""	""	false
"V7"	""	"90"	"3.0"	"359.0"	"2/2"	"18"	"6"	"1"	2.0	"Bb"	"V"	""	"V"	""	"7"	""	""	false
"I\\\\"	""	"91"	"1.0"	"361.0"	"2/2"	"18"	"6"	"1"	4.0	"Bb"	"V"	""	"I"	""	""	""	""	true
"I\\\\"	""	"92"	"1.0"	"365.0"	"2/2"	"18"	"6"	"1"	3.0	"Bb"	"V"	""	"I"	""	""	""	""	true
"V"	""	"92"	"4.0"	"368.0"	"2/2"	"18"	"6"	"1"	1.0	"Bb"	"V"	""	"V"	""	""	""	""	false
"I6"	""	"93"	"1.0"	"369.0"	"2/2"	"18"	"6"	"1"	2.0	"Bb"	"V"	""	"I"	""	"6"	""	""	false
"I64"	""	"93"	"3.0"	"371.0"	"2/2"	"18"	"6"	"1"	2.0	"Bb"	"V"	""	"I"	""	"64"	""	""	false
"I"	""	"94"	"1.0"	"373.0"	"2/2"	"18"	"6"	"1"	3.0	"Bb"	"V"	""	"I"	""	""	""	""	false
"V"	""	"94"	"4.0"	"376.0"	"2/2"	"18"	"6"	"1"	1.0	"Bb"	"V"	""	"V"	""	""	""	""	false
"I6"	""	"95"	"1.0"	"377.0"	"2/2"	"18"	"6"	"1"	2.0	"Bb"	"V"	""	"I"	""	"6"	""	""	false
"I64"	""	"95"	"3.0"	"379.0"	"2/2"	"18"	"6"	"1"	2.0	"Bb"	"V"	""	"I"	""	"64"	""	""	false
"I"	""	"96"	"1.0"	"381.0"	"2/2"	"18"	"6"	"1"	3.0	"Bb"	"V"	""	"I"	""	""	""	""	false
"V"	""	"96"	"4.0"	"384.0"	"2/2"	"18"	"6"	"1"	1.0	"Bb"	"V"	""	"V"	""	""	""	""	false
"I"	""	"97"	"1.0"	"385.0"	"2/2"	"18"	"6"	"1"	20.0	"Bb"	"V"	""	"I"	""	""	""	""	false
"III.V43"	""	"102"	"1.0"	"405.0"	"2/2"	"18"	"6"	"1"	4.0	"Bb"	"III"	""	"V"	""	"43"	""	""	false
"I"	""	"103"	"1.0"	"409.0"	"2/2"	"18"	"6"	"1"	16.0	"Bb"	"III"	""	"I"	""	""	""	""	false
"vi.#viio43"	""	"107"	"1.0"	"425.0"	"2/2"	"18"	"6"	"1"	16.0	"Bb"	"vi"	""	"#vii"	"o"	"43"	""	""	false
"i6"	""	"111"	"1.0"	"441.0"	"2/2"	"18"	"6"	"1"	4.0	"Bb"	"vi"	""	"i"	""	"6"	""	""	false
"V65"	""	"112"	"1.0"	"445.0"	"2/2"	"18"	"6"	"1"	24.0	"Bb"	"vi"	""	"V"	""	"65"	""	""	false
"i6"	""	"118"	"1.0"	"469.0"	"2/2"	"18"	"6"	"1"	2.0	"Bb"	"vi"	""	"i"	""	"6"	""	""	false
"i"	""	"118"	"3.0"	"471.0"	"2/2"	"18"	"6"	"1"	2.0	"Bb"	"vi"	""	"i"	""	""	""	""	false
"V65"	""	"119"	"1.0"	"473.0"	"2/2"	"18"	"6"	"1"	4.0	"Bb"	"vi"	""	"V"	""	"65"	""	""	false
"i6"	""	"120"	"1.0"	"477.0"	"2/2"	"18"	"6"	"1"	2.5	"Bb"	"vi"	""	"i"	""	"6"	""	""	false
"i\\\\"	""	"120"	"3.5"	"479.5"	"2/2"	"18"	"6"	"1"	1.0	"Bb"	"vi"	""	"i"	""	""	""	""	true
"V.V43"	""	"120"	"4.5"	"480.5"	"2/2"	"18"	"6"	"1"	0.5	"Bb"	"V"	""	"V"	""	"43"	""	""	false
"V65"	""	"121"	"1.0"	"481.0"	"2/2"	"18"	"6"	"1"	4.0	"Bb"	"V"	""	"V"	""	"65"	""	""	false
"I"	""	"122"	"1.0"	"485.0"	"2/2"	"18"	"6"	"1"	2.0	"Bb"	"V"	""	"I"	""	""	""	""	false
"I64"	""	"122"	"3.0"	"487.0"	"2/2"	"18"	"6"	"1"	1.0	"Bb"	"V"	""	"I"	""	"64"	""	""	false
"V43"	""	"122"	"4.0"	"488.0"	"2/2"	"18"	"6"	"1"	1.0	"Bb"	"V"	""	"V"	""	"43"	""	""	false
"V65"	""	"123"	"1.0"	"489.0"	"2/2"	"18"	"6"	"1"	4.0	"Bb"	"V"	""	"V"	""	"65"	""	""	false
"I6"	""	"124"	"1.0"	"493.0"	"2/2"	"18"	"6"	"1"	2.0	"Bb"	"V"	""	"I"	""	"6"	""	""	false
"I"	""	"124"	"3.0"	"495.0"	"2/2"	"18"	"6"	"1"	1.0	"Bb"	"V"	""	"I"	""	""	""	""	false
"V43"	""	"124"	"4.0"	"496.0"	"2/2"	"18"	"6"	"1"	1.0	"Bb"	"V"	""	"V"	""	"43"	""	""	false
"V65"	""	"125"	"1.0"	"497.0"	"2/2"	"18"	"6"	"1"	4.0	"Bb"	"V"	""	"V"	""	"65"	""	""	false
"i6"	""	"126"	"1.0"	"501.0"	"2/2"	"18"	"6"	"1"	2.5	"Bb"	"V"	""	"i"	""	"6"	""	""	false
"i"	""	"126"	"3.5"	"503.5"	"2/2"	"18"	"6"	"1"	1.0	"Bb"	"V"	""	"i"	""	""	""	""	false
"IV.V43"	""	"126"	"4.5"	"504.5"	"2/2"	"18"	"6"	"1"	0.5	"Bb"	"IV"	""	"V"	""	"43"	""	""	false
"V65"	""	"127"	"1.0"	"505.0"	"2/2"	"18"	"6"	"1"	4.0	"Bb"	"IV"	""	"V"	""	"65"	""	""	false
"I"	""	"128"	"1.0"	"509.0"	"2/2"	"18"	"6"	"1"	2.0	"Bb"	"IV"	""	"I"	""	""	""	""	false
"V(64)"	""	"128"	"3.0"	"511.0"	"2/2"	"18"	"6"	"1"	2.0	"Bb"	"IV"	""	"V"	""	""	"64"	""	false
"V65"	""	"129"	"1.0"	"513.0"	"2/2"	"18"	"6"	"1"	4.0	"Bb"	"IV"	""	"V"	""	"65"	""	""	false
"I6"	""	"130"	"1.0"	"517.0"	"2/2"	"18"	"6"	"1"	2.0	"Bb"	"IV"	""	"I"	""	"6"	""	""	false
"I"	""	"130"	"3.0"	"519.0"	"2/2"	"18"	"6"	"1"	1.0	"Bb"	"IV"	""	"I"	""	""	""	""	false
"V43"	""	"130"	"4.0"	"520.0"	"2/2"	"18"	"6"	"1"	1.0	"Bb"	"IV"	""	"V"	""	"43"	""	""	false
"V65"	""	"131"	"1.0"	"521.0"	"2/2"	"18"	"6"	"1"	4.0	"Bb"	"IV"	""	"V"	""	"65"	""	""	false
"i6"	""	"132"	"1.0"	"525.0"	"2/2"	"18"	"6"	"1"	2.5	"Bb"	"IV"	""	"i"	""	"6"	""	""	false
"i"	""	"132"	"3.5"	"527.5"	"2/2"	"18"	"6"	"1"	1.0	"Bb"	"IV"	""	"i"	""	""	""	""	false
".bIII.V"	""	"132"	"4.5"	"528.5"	"2/2"	"18"	"6"	"1"	0.5	"Bb"	"bIII"	""	"V"	""	""	""	""	false
"V"	""	"133"	"1.0"	"529.0"	"2/2"	"18"	"6"	"1"	2.0	"Bb"	"bIII"	""	"V"	""	""	""	""	false
"V7"	""	"133"	"3.0"	"531.0"	"2/2"	"18"	"6"	"1"	2.0	"Bb"	"bIII"	""	"V"	""	"7"	""	""	false
"I6"	""	"134"	"1.0"	"533.0"	"2/2"	"18"	"6"	"1"	2.0	"Bb"	"bIII"	""	"I"	""	"6"	""	""	false
"I"	""	"134"	"3.0"	"535.0"	"2/2"	"18"	"6"	"1"	1.0	"Bb"	"bIII"	""	"I"	""	""	""	""	false
"V2"	""	"134"	"4.0"	"536.0"	"2/2"	"18"	"6"	"1"	5.0	"Bb"	"bIII"	""	"V"	""	"2"	""	""	false
"V43"	""	"136"	"1.0"	"541.0"	"2/2"	"18"	"6"	"1"	2.0	"Bb"	"bIII"	""	"V"	""	"43"	""	""	false
"V6"	""	"136"	"3.0"	"543.0"	"2/2"	"18"	"6"	"1"	1.0	"Bb"	"bIII"	""	"V"	""	"6"	""	""	false
"i.V43"	""	"136"	"4.0"	"544.0"	"2/2"	"18"	"6"	"1"	1.0	"Bb"	"i"	""	"V"	""	"43"	""	""	false
"V65"	""	"137"	"1.0"	"545.0"	"2/2"	"18"	"6"	"1"	4.0	"Bb"	"i"	""	"V"	""	"65"	""	""	false
