chord	altchord	measure	beat	totbeat	timesig	op	no	mov	length	global_key	local_key	pedal	numeral	form	figbass	changes	relativeroot	phraseend
V(94)		27	1	77	3/4	18	4	3	-1	c	iv		V			94		false
V2(4)		27	0	76	3/4	18	4	3	4	c	iv		V		2	4		false
i.VI		28	1	80	3/4	18	4	3	-2	c	i		VI					false
i64		28	-1	78	3/4	18	4	3	1	c	i		i		64			false
#viio7/V		28	0	79	3/4	18	4	3	4	c	i		#vii	o	7		V	false
V(4)		29	1	83	3/4	18	4	3	-2	c	i		V			4		false
V[V		29	-1	81	3/4	18	4	3	1	c	i	V	V					false
#viio43		29	0	82	3/4	18	4	3	4	c	i	V	#vii	o	43			false
i6(6)		30	1	86	3/4	18	4	3	1	c	i	V	i		6	6		false
i6		30	2	87	3/4	18	4	3	1	c	i	V	i		6			false
#viio43/V		30	3	88	3/4	18	4	3	1	c	i	V	#vii	o	43		V	false
V6(6)		31	1	89	3/4	18	4	3	1	c	i	V	V		6	6		false
V6		31	2	90	3/4	18	4	3	1	c	i	V	V		6			false
#viio43		31	3	91	3/4	18	4	3	1	c	i	V	#vii	o	43			false
i6(6)		32	1	92	3/4	18	4	3	1	c	i	V	i		6	6		false
i6		32	2	93	3/4	18	4	3	1	c	i	V	i		6			false
#viio7/V		32	3	94	3/4	18	4	3	1	c	i	V	#vii	o	7		V	false
V(64)		33	1	95	3/4	18	4	3	1	c	i	V	V			64		false
V		33	2	96	3/4	18	4	3	1	c	i	V	V					false
#viio7/V		33	3	97	3/4	18	4	3	1	c	i	V	#vii	o	7		V	false
V(64)		34	1	98	3/4	18	4	3	1	c	i	V	V			64		false
V]\\\\		34	2	99	3/4	18	4	3	1	c	i	V	V					true
i		34	3	100	3/4	18	4	3	1	c	i		i					false
i		35	1	101	3/4	18	4	3	2	c	i		i					false
III.V		35	3	103	3/4	18	4	3	1	c	III		V					false
I		36	1	104	3/4	18	4	3	2	c	III		I					false
IV6		36	3	106	3/4	18	4	3	1	c	III		IV		6			false
I6		37	1	107	3/4	18	4	3	2	c	III		I		6			false
#viio65/V		37	3	109	3/4	18	4	3	1	c	III		#vii	o	65		V	false
#viio7/V		38	1	110	3/4	18	4	3	1	c	III		#vii	o	7		V	false
V		38	2	111	3/4	18	4	3	1	c	III		V					false
iv.#viio7		38	3	112	3/4	18	4	3	1	c	iv		#vii	o	7			false
V65		39	1	113	3/4	18	4	3	-2	c	iv		V		65			false
I		39	-1	111	3/4	18	4	3	1	c	iv		I					false
.bVI		39	0	112	3/4	18	4	3	4	c	iv		bVI					false
#viio7/V		40	1	116	3/4	18	4	3	1	c	iv		#vii	o	7		V	false
V		40	2	117	3/4	18	4	3	1	c	iv		V					false
i.Ger6		40	3	118	3/4	18	4	3	1	c	i		Ger		6			false
V65/V		41	1	119	3/4	18	4	3	-2	c	i		V		65		V	false
V		41	-1	117	3/4	18	4	3	1	c	i		V					false
#viio43		41	0	118	3/4	18	4	3	4	c	i		#vii	o	43			false
#viio65		42	1	122	3/4	18	4	3	1	c	i		#vii	o	65			false
i6		42	2	123	3/4	18	4	3	1	c	i		i		6			false
#viio65/V		42	3	124	3/4	18	4	3	1	c	i		#vii	o	65		V	false
#viio7		43	1	125	3/4	18	4	3	1	c	i		#vii	o	7			false
I		43	2	126	3/4	18	4	3	1	c	i		I					false
.Ger6		43	3	127	3/4	18	4	3	1	c	i		Ger		6			false
#viio7/V		44	1	128	3/4	18	4	3	1	c	i		#vii	o	7		V	false
V(64)		44	2	129	3/4	18	4	3	1	c	i		V			64		false
V7		44	3	130	3/4	18	4	3	1	c	i		V		7			false
i\\\\		45	1	131	3/4	18	4	3	1	c	i		i					true
V[i64		45	2	132	3/4	18	4	3	0	c	i	V	i		64			false
V		46	-1	132	3/4	18	4	3	1	c	i	V	V					false
V6]		46	0	133	3/4	18	4	3	4	c	i	V	V		6			false
i		47	1	137	3/4	18	4	3	1	c	i		i					false
V		47	2	138	3/4	18	4	3	2	c	i		V					false
i		48	1	140	3/4	18	4	3	1	c	i		i					false
V		48	2	141	3/4	18	4	3	1	c	i		V					false
V9		49	0	142	3/4	18	4	3	4	c	i		V		9			false
V7(9)		50	1	146	3/4	18	4	3	-2	c	i		V		7	9		false
V(64)		50	-1	144	3/4	18	4	3	5	c	i		V			64		false
V7(9)		51	1	149	3/4	18	4	3	1.5	c	i		V		7	9		false
V7		51	2.5	150.5	3/4	18	4	3	1.5	c	i		V		7			false
i\\\\		52	1	152	3/4	18	4	3	3	c	i		i					true
i		53	1	155	3/4	18	4	3	3	c	i		i					false
VI.I		54	1	158	3/4	18	4	3	7	c	VI		I					false
I64		56	2	165	3/4	18	4	3	4	c	VI		I		64			false
I		57	3	169	3/4	18	4	3	1	c	VI		I					false
V65		58	1	170	3/4	18	4	3	7	c	VI		V		65			false
V7		60	2	177	3/4	18	4	3	4	c	VI		V		7			false
viio		61	3	181	3/4	18	4	3	1	c	VI		vii	o				false
I		62	1	182	3/4	18	4	3	6	c	VI		I					false
V.#viio6		64	1	188	3/4	18	4	3	3	c	V		#vii	o	6			false
V2		65	1	191	3/4	18	4	3	3	c	V		V		2			false
V65		66	1	194	3/4	18	4	3	6	c	V		V		65			false
V6		68	1	200	3/4	18	4	3	5	c	V		V		6			false
V2		69	3	205	3/4	18	4	3	1	c	V		V		2			false
I6		70	1	206	3/4	18	4	3	3	c	V		I		6			false
IV		71	1	209	3/4	18	4	3	2	c	V		IV					false
ii6		71	3	211	3/4	18	4	3	1	c	V		ii		6			false
V(64)		72	1	212	3/4	18	4	3	2	c	V		V			64		false
V7(6)		72	3	214	3/4	18	4	3	2.5	c	V		V		7	6		false
V7		72	5.5	216.5	3/4	18	4	3	-1.5	c	V		V		7			false
I\\\\		73	1	215	3/4	18	4	3	3	c	V		I					true
I		74	1	218	3/4	18	4	3	7	c	V		I					false
I64		76	2	225	3/4	18	4	3	4	c	V		I		64			false
V		77	3	229	3/4	18	4	3	1	c	V		V					false
V65		78	1	230	3/4	18	4	3	6	c	V		V		65			false
V65		80	1	236	3/4	18	4	3	1	c	V		V		65			false
V7		80	2	237	3/4	18	4	3	4	c	V		V		7			false
V65		81	3	241	3/4	18	4	3	1	c	V		V		65			false
I.V2		82	1	242	3/4	18	4	3	6	c	I		V		2			false
I6		84	1	248	3/4	18	4	3	6	c	I		I		6			false
V65		86	1	254	3/4	18	4	3	17	c	I		V		65			false
V2(4)		91	3	271	3/4	18	4	3	0.5	c	I		V		2	4		false
V2		91	3.5	271.5	3/4	18	4	3	0.5	c	I		V		2			false
I6		92	1	272	3/4	18	4	3	3	c	I		I		6			false
IV		93	1	275	3/4	18	4	3	2	c	I		IV					false
ii6		93	3	277	3/4	18	4	3	1	c	I		ii		6			false
V(64)		94	1	278	3/4	18	4	3	2	c	I		V			64		false
V7(6)		94	3	280	3/4	18	4	3	2.5	c	I		V		7	6		false
V7		94	5.5	282.5	3/4	18	4	3	-1.5	c	I		V		7			false
I\\\\		95	1	281	3/4	18	4	3	3	c	I		I					true
iii.III64		96	1	284	3/4	18	4	3	2	c	iii		III		64			false
#viio7(6)/iv		96	3	286	3/4	18	4	3	2.5	c	iii		#vii	o	7	6	iv	false
#viio7/iv		96	5.5	288.5	3/4	18	4	3	-1.5	c	iii		#vii	o	7		iv	false
iv		97	1	287	3/4	18	4	3	3	c	iii		iv					false
iio6		98	1	290	3/4	18	4	3	3	c	iii		ii	o	6			false
#viio7/V		99	1	293	3/4	18	4	3	3	c	iii		#vii	o	7		V	false
V\\\\		100	1	296	3/4	18	4	3	3	c	iii		V					true
