"chord"	"altchord"	"measure"	"beat"	"totbeat"	"timesig"	"op"	"no"	"mov"	"length"	"global_key"	"local_key"	"pedal"	"numeral"	"form"	"figbass"	"changes"	"relativeroot"	"phraseend"
"v.iv"	""	"51"	"1.0"	"198.0"	"2/2"	"18"	"4"	"4"	3.5	"c"	"v"	""	"iv"	""	""	""	""	false
"#viio7/V"	""	"51"	"4.5"	"201.5"	"2/2"	"18"	"4"	"4"	0.5	"c"	"v"	""	"#vii"	"o"	"7"	""	"V"	false
"V(64)"	""	"52"	"1.0"	"202.0"	"2/2"	"18"	"4"	"4"	1.0	"c"	"v"	""	"V"	""	""	"64"	""	false
".It6"	""	"52"	"2.0"	"203.0"	"2/2"	"18"	"4"	"4"	1.0	"c"	"v"	""	"It"	""	"6"	""	""	false
"V(64)"	""	"52"	"3.0"	"204.0"	"2/2"	"18"	"4"	"4"	1.0	"c"	"v"	""	"V"	""	""	"64"	""	false
"V"	""	"52"	"4.0"	"205.0"	"2/2"	"18"	"4"	"4"	1.0	"c"	"v"	""	"V"	""	""	""	""	false
"i\\\\"	""	"53"	"1.0"	"206.0"	"2/2"	"18"	"4"	"4"	4.0	"c"	"v"	""	"i"	""	""	""	""	true
"i.i"	""	"54"	"1.0"	"210.0"	"2/2"	"18"	"4"	"4"	8.0	"c"	"i"	""	"i"	""	""	""	""	false
"V65"	""	"56"	"1.0"	"218.0"	"2/2"	"18"	"4"	"4"	1.0	"c"	"i"	""	"V"	""	"65"	""	""	false
"i"	""	"56"	"2.0"	"219.0"	"2/2"	"18"	"4"	"4"	1.0	"c"	"i"	""	"i"	""	""	""	""	false
"V"	""	"56"	"3.0"	"220.0"	"2/2"	"18"	"4"	"4"	1.0	"c"	"i"	""	"V"	""	""	""	""	false
"i"	""	"56"	"4.0"	"221.0"	"2/2"	"18"	"4"	"4"	1.0	"c"	"i"	""	"i"	""	""	""	""	false
"V\\\\"	""	"57"	"1.0"	"222.0"	"2/2"	"18"	"4"	"4"	4.0	"c"	"i"	""	"V"	""	""	""	""	true
"i"	""	"58"	"1.0"	"226.0"	"2/2"	"18"	"4"	"4"	4.0	"c"	"i"	""	"i"	""	""	""	""	false
"v.iv"	""	"59"	"1.0"	"230.0"	"2/2"	"18"	"4"	"4"	2.5	"c"	"v"	""	"iv"	""	""	""	""	false
"#viio7/V"	""	"59"	"3.5"	"232.5"	"2/2"	"18"	"4"	"4"	1.5	"c"	"v"	""	"#vii"	"o"	"7"	""	"V"	false
"i64"	""	"60"	"1.0"	"234.0"	"2/2"	"18"	"4"	"4"	1.0	"c"	"v"	""	"i"	""	"64"	""	""	false
"VI"	""	"60"	"2.0"	"235.0"	"2/2"	"18"	"4"	"4"	1.0	"c"	"v"	""	"VI"	""	""	""	""	false
"V65/V"	""	"60"	"3.0"	"236.0"	"2/2"	"18"	"4"	"4"	1.0	"c"	"v"	""	"V"	""	"65"	""	"V"	false
"V7"	""	"60"	"4.0"	"237.0"	"2/2"	"18"	"4"	"4"	1.0	"c"	"v"	""	"V"	""	"7"	""	""	false
"i\\\\"	""	"61"	"1.0"	"238.0"	"2/2"	"18"	"4"	"4"	4.0	"c"	"v"	""	"i"	""	""	""	""	true
"i.V6/iv"	""	"62"	"1.0"	"242.0"	"2/2"	"18"	"4"	"4"	1.0	"c"	"i"	""	"V"	""	"6"	""	"iv"	false
"V7/iv"	""	"62"	"2.0"	"243.0"	"2/2"	"18"	"4"	"4"	1.0	"c"	"i"	""	"V"	""	"7"	""	"iv"	false
"iv"	""	"62"	"3.0"	"244.0"	"2/2"	"18"	"4"	"4"	2.0	"c"	"i"	""	"iv"	""	""	""	""	false
"VII7"	""	"63"	"1.0"	"246.0"	"2/2"	"18"	"4"	"4"	2.0	"c"	"i"	""	"VII"	""	"7"	""	""	false
"III"	""	"63"	"3.0"	"248.0"	"2/2"	"18"	"4"	"4"	2.0	"c"	"i"	""	"III"	""	""	""	""	false
"iv6"	""	"64"	"1.0"	"250.0"	"2/2"	"18"	"4"	"4"	2.0	"c"	"i"	""	"iv"	""	"6"	""	""	false
"ii%43"	""	"64"	"3.0"	"252.0"	"2/2"	"18"	"4"	"4"	1.0	"c"	"i"	""	"ii"	"%"	"43"	""	""	false
".It6"	""	"64"	"4.0"	"253.0"	"2/2"	"18"	"4"	"4"	1.0	"c"	"i"	""	"It"	""	"6"	""	""	false
"V\\\\"	""	"65"	"1.0"	"254.0"	"2/2"	"18"	"4"	"4"	4.0	"c"	"i"	""	"V"	""	""	""	""	true
"i"	""	"66"	"1.0"	"258.0"	"2/2"	"18"	"4"	"4"	4.0	"c"	"i"	""	"i"	""	""	""	""	false
"i"	""	"67"	"1.0"	"262.0"	"2/2"	"18"	"4"	"4"	1.5	"c"	"i"	""	"i"	""	""	""	""	false
"V2/iv"	""	"67"	"2.5"	"263.5"	"2/2"	"18"	"4"	"4"	1.0	"c"	"i"	""	"V"	""	"2"	""	"iv"	false
"iv65"	""	"67"	"3.5"	"264.5"	"2/2"	"18"	"4"	"4"	1.0	"c"	"i"	""	"iv"	""	"65"	""	""	false
"V64/iv"	""	"67"	"4.5"	"265.5"	"2/2"	"18"	"4"	"4"	0.5	"c"	"i"	""	"V"	""	"64"	""	"iv"	false
"iv"	""	"68"	"1.0"	"266.0"	"2/2"	"18"	"4"	"4"	1.0	"c"	"i"	""	"iv"	""	""	""	""	false
".It6"	""	"68"	"2.0"	"267.0"	"2/2"	"18"	"4"	"4"	1.0	"c"	"i"	""	"It"	""	"6"	""	""	false
"V(64)"	""	"68"	"3.0"	"268.0"	"2/2"	"18"	"4"	"4"	1.0	"c"	"i"	""	"V"	""	""	"64"	""	false
"V"	""	"68"	"4.0"	"269.0"	"2/2"	"18"	"4"	"4"	1.0	"c"	"i"	""	"V"	""	""	""	""	false
"i\\\\"	""	"69"	"1.0"	"270.0"	"2/2"	"18"	"4"	"4"	4.0	"c"	"i"	""	"i"	""	""	""	""	true
"V7/iv"	""	"70"	"1.0"	"274.0"	"2/2"	"18"	"4"	"4"	2.0	"c"	"i"	""	"V"	""	"7"	""	"iv"	false
"iv"	""	"70"	"3.0"	"276.0"	"2/2"	"18"	"4"	"4"	2.0	"c"	"i"	""	"iv"	""	""	""	""	false
"V7/III"	""	"71"	"1.0"	"278.0"	"2/2"	"18"	"4"	"4"	2.0	"c"	"i"	""	"V"	""	"7"	""	"III"	false
"III"	""	"71"	"3.0"	"280.0"	"2/2"	"18"	"4"	"4"	2.0	"c"	"i"	""	"III"	""	""	""	""	false
"VI"	""	"72"	"1.0"	"282.0"	"2/2"	"18"	"4"	"4"	2.0	"c"	"i"	""	"VI"	""	""	""	""	false
".Ger6"	""	"72"	"3.0"	"284.0"	"2/2"	"18"	"4"	"4"	2.0	"c"	"i"	""	"Ger"	""	"6"	""	""	false
"V\\\\"	""	"73"	"1.0"	"286.0"	"2/2"	"18"	"4"	"4"	1.0	"c"	"i"	""	"V"	""	""	""	""	true
"V2"	""	"73"	"2.0"	"287.0"	"2/2"	"18"	"4"	"4"	1.0	"c"	"i"	""	"V"	""	"2"	""	""	false
"i6"	""	"73"	"3.0"	"288.0"	"2/2"	"18"	"4"	"4"	1.0	"c"	"i"	""	"i"	""	"6"	""	""	false
"#viio6"	""	"73"	"4.0"	"289.0"	"2/2"	"18"	"4"	"4"	1.0	"c"	"i"	""	"#vii"	"o"	"6"	""	""	false
"i"	""	"74"	"1.0"	"290.0"	"2/2"	"18"	"4"	"4"	5.5	"c"	"i"	""	"i"	""	""	""	""	false
"V2/iv"	""	"75"	"2.5"	"295.5"	"2/2"	"18"	"4"	"4"	1.0	"c"	"i"	""	"V"	""	"2"	""	"iv"	false
"iv65"	""	"75"	"3.5"	"296.5"	"2/2"	"18"	"4"	"4"	1.0	"c"	"i"	""	"iv"	""	"65"	""	""	false
"V64/iv"	""	"75"	"4.5"	"297.5"	"2/2"	"18"	"4"	"4"	0.5	"c"	"i"	""	"V"	""	"64"	""	"iv"	false
"iv"	""	"76"	"1.0"	"298.0"	"2/2"	"18"	"4"	"4"	1.0	"c"	"i"	""	"iv"	""	""	""	""	false
"ii%65"	""	"76"	"2.0"	"299.0"	"2/2"	"18"	"4"	"4"	1.0	"c"	"i"	""	"ii"	"%"	"65"	""	""	false
"V(64)"	""	"76"	"3.0"	"300.0"	"2/2"	"18"	"4"	"4"	1.0	"c"	"i"	""	"V"	""	""	"64"	""	false
"V7"	""	"76"	"4.0"	"301.0"	"2/2"	"18"	"4"	"4"	1.0	"c"	"i"	""	"V"	""	"7"	""	""	false
"i\\\\"	""	"77"	"1.0"	"302.0"	"2/2"	"18"	"4"	"4"	-7.0	"c"	"i"	""	"i"	""	""	""	""	true
"I.I"	""	"79"	"-14.0"	"295.0"	"2/2"	"18"	"4"	"4"	19.0	"c"	"I"	""	"I"	""	""	""	""	false
"I[I"	""	"80"	"1.0"	"314.0"	"2/2"	"18"	"4"	"4"	4.0	"c"	"I"	"I"	"I"	""	""	""	""	false
"IV"	""	"81"	"1.0"	"318.0"	"2/2"	"18"	"4"	"4"	1.0	"c"	"I"	"I"	"IV"	""	""	""	""	false
"I6"	""	"81"	"2.0"	"319.0"	"2/2"	"18"	"4"	"4"	1.0	"c"	"I"	"I"	"I"	""	"6"	""	""	false
"IV64"	""	"81"	"3.0"	"320.0"	"2/2"	"18"	"4"	"4"	1.0	"c"	"I"	"I"	"IV"	""	"64"	""	""	false
"III6"	""	"81"	"4.0"	"321.0"	"2/2"	"18"	"4"	"4"	1.0	"c"	"I"	"I"	"III"	""	"6"	""	""	false
"ii6"	""	"82"	"1.0"	"322.0"	"2/2"	"18"	"4"	"4"	1.0	"c"	"I"	"I"	"ii"	""	"6"	""	""	false
"I6"	""	"82"	"2.0"	"323.0"	"2/2"	"18"	"4"	"4"	1.0	"c"	"I"	"I"	"I"	""	"6"	""	""	false
"viio6"	""	"82"	"3.0"	"324.0"	"2/2"	"18"	"4"	"4"	1.0	"c"	"I"	"I"	"vii"	"o"	"6"	""	""	false
"V.ii6"	""	"82"	"4.0"	"325.0"	"2/2"	"18"	"4"	"4"	1.0	"c"	"V"	"I"	"ii"	""	"6"	""	""	false
"V(64)"	""	"83"	"1.0"	"326.0"	"2/2"	"18"	"4"	"4"	2.0	"c"	"V"	"I"	"V"	""	""	"64"	""	false
"V7"	""	"83"	"3.0"	"328.0"	"2/2"	"18"	"4"	"4"	2.0	"c"	"V"	"I"	"V"	""	"7"	""	""	false
"I\\\\"	""	"84"	"1.0"	"330.0"	"2/2"	"18"	"4"	"4"	4.0	"c"	"V"	"I"	"I"	""	""	""	""	true
"V"	""	"85"	"1.0"	"334.0"	"2/2"	"18"	"4"	"4"	4.0	"c"	"V"	"I"	"V"	""	""	""	""	false
"I"	""	"86"	"1.0"	"338.0"	"2/2"	"18"	"4"	"4"	5.0	"c"	"V"	"I"	"I"	""	""	""	""	false
"IV64"	""	"87"	"2.0"	"343.0"	"2/2"	"18"	"4"	"4"	1.0	"c"	"V"	"I"	"IV"	""	"64"	""	""	false
"I"	""	"87"	"3.0"	"344.0"	"2/2"	"18"	"4"	"4"	6.0	"c"	"V"	"I"	"I"	""	""	""	""	false
"I.V[V"	""	"89"	"1.0"	"350.0"	"2/2"	"18"	"4"	"4"	1.0	"c"	"I"	"V"	"V"	""	""	""	""	false
"I"	""	"89"	"2.0"	"351.0"	"2/2"	"18"	"4"	"4"	1.0	"c"	"I"	"V"	"I"	""	""	""	""	false
"V43"	""	"89"	"3.0"	"352.0"	"2/2"	"18"	"4"	"4"	1.0	"c"	"I"	"V"	"V"	""	"43"	""	""	false
"I6"	""	"89"	"4.0"	"353.0"	"2/2"	"18"	"4"	"4"	1.0	"c"	"I"	"V"	"I"	""	"6"	""	""	false
"IV"	""	"90"	"1.0"	"354.0"	"2/2"	"18"	"4"	"4"	1.0	"c"	"I"	"V"	"IV"	""	""	""	""	false
"I6"	""	"90"	"2.0"	"355.0"	"2/2"	"18"	"4"	"4"	1.0	"c"	"I"	"V"	"I"	""	"6"	""	""	false
"IV6"	""	"90"	"3.0"	"356.0"	"2/2"	"18"	"4"	"4"	1.0	"c"	"I"	"V"	"IV"	""	"6"	""	""	false
"iii6"	""	"90"	"4.0"	"357.0"	"2/2"	"18"	"4"	"4"	1.0	"c"	"I"	"V"	"iii"	""	"6"	""	""	false
"ii6"	""	"91"	"1.0"	"358.0"	"2/2"	"18"	"4"	"4"	1.0	"c"	"I"	"V"	"ii"	""	"6"	""	""	false
"I6"	""	"91"	"2.0"	"359.0"	"2/2"	"18"	"4"	"4"	1.0	"c"	"I"	"V"	"I"	""	"6"	""	""	false
"viio6]"	""	"91"	"3.0"	"360.0"	"2/2"	"18"	"4"	"4"	1.0	"c"	"I"	"V"	"vii"	"o"	"6"	""	""	false
"#viio7/V"	""	"91"	"4.0"	"361.0"	"2/2"	"18"	"4"	"4"	1.0	"c"	"I"	""	"#vii"	"o"	"7"	""	"V"	false
"V(64)"	""	"92"	"1.0"	"362.0"	"2/2"	"18"	"4"	"4"	2.0	"c"	"I"	""	"V"	""	""	"64"	""	false
"V7"	""	"92"	"3.0"	"364.0"	"2/2"	"18"	"4"	"4"	2.0	"c"	"I"	""	"V"	""	"7"	""	""	false
"I\\\\"	""	"93"	"1.0"	"366.0"	"2/2"	"18"	"4"	"4"	4.0	"c"	"I"	""	"I"	""	""	""	""	true
"I"	""	"94"	"1.0"	"370.0"	"2/2"	"18"	"4"	"4"	4.0	"c"	"I"	""	"I"	""	""	""	""	false
"i.i"	""	"95"	"1.0"	"374.0"	"2/2"	"18"	"4"	"4"	2.0	"c"	"i"	""	"i"	""	""	""	""	false
"i"	""	"95"	"3.0"	"376.0"	"2/2"	"18"	"4"	"4"	6.0	"c"	"i"	""	"i"	""	""	""	""	false
"V6"	""	"97"	"1.0"	"382.0"	"2/2"	"18"	"4"	"4"	1.0	"c"	"i"	""	"V"	""	"6"	""	""	false
"i"	""	"97"	"2.0"	"383.0"	"2/2"	"18"	"4"	"4"	1.0	"c"	"i"	""	"i"	""	""	""	""	false
"v6"	""	"97"	"3.0"	"384.0"	"2/2"	"18"	"4"	"4"	1.0	"c"	"i"	""	"v"	""	"6"	""	""	false
"VIM7"	""	"97"	"4.0"	"385.0"	"2/2"	"18"	"4"	"4"	1.0	"c"	"i"	""	"VI"	"M"	"7"	""	""	false
"V"	""	"98"	"1.0"	"386.0"	"2/2"	"18"	"4"	"4"	4.0	"c"	"i"	""	"V"	""	""	""	""	false
"i"	""	"99"	"1.0"	"390.0"	"2/2"	"18"	"4"	"4"	4.0	"c"	"i"	""	"i"	""	""	""	""	false
"v.iv"	""	"100"	"1.0"	"394.0"	"2/2"	"18"	"4"	"4"	3.5	"c"	"v"	""	"iv"	""	""	""	""	false
"#viio7/V"	""	"100"	"4.5"	"397.5"	"2/2"	"18"	"4"	"4"	0.5	"c"	"v"	""	"#vii"	"o"	"7"	""	"V"	false
"V(64)"	""	"101"	"1.0"	"398.0"	"2/2"	"18"	"4"	"4"	1.0	"c"	"v"	""	"V"	""	""	"64"	""	false
".Ger6"	""	"101"	"2.0"	"399.0"	"2/2"	"18"	"4"	"4"	1.0	"c"	"v"	""	"Ger"	""	"6"	""	""	false
"V(64)"	""	"101"	"3.0"	"400.0"	"2/2"	"18"	"4"	"4"	1.0	"c"	"v"	""	"V"	""	""	"64"	""	false
"V"	""	"101"	"4.0"	"401.0"	"2/2"	"18"	"4"	"4"	1.0	"c"	"v"	""	"V"	""	""	""	""	false
