"chord"	"altchord"	"measure"	"beat"	"totbeat"	"timesig"	"op"	"no"	"mov"	"length"	"global_key"	"local_key"	"pedal"	"numeral"	"form"	"figbass"	"changes"	"relativeroot"	"phraseend"
"I(+2)"	""	"13"	"1.0"	"38.0"	"3/4"	"135"	"16"	"2"	1.0	"F"	"I"	""	"I"	""	""	"+2"	""	false
"I"	""	"13"	"2.0"	"39.0"	"3/4"	"135"	"16"	"2"	1.0	"F"	"I"	""	"I"	""	""	""	""	false
"I6"	""	"13"	"3.0"	"40.0"	"3/4"	"135"	"16"	"2"	1.0	"F"	"I"	""	"I"	""	"6"	""	""	false
"V2(64)"	""	"14"	"1.0"	"41.0"	"3/4"	"135"	"16"	"2"	1.0	"F"	"I"	""	"V"	""	"2"	"64"	""	false
"V65"	""	"14"	"2.0"	"42.0"	"3/4"	"135"	"16"	"2"	1.0	"F"	"I"	""	"V"	""	"65"	""	""	false
"V"	""	"14"	"3.0"	"43.0"	"3/4"	"135"	"16"	"2"	1.0	"F"	"I"	""	"V"	""	""	""	""	false
"vi7(4)"	""	"15"	"1.0"	"44.0"	"3/4"	"135"	"16"	"2"	1.0	"F"	"I"	""	"vi"	""	"7"	"4"	""	false
"vi"	""	"15"	"2.0"	"45.0"	"3/4"	"135"	"16"	"2"	1.0	"F"	"I"	""	"vi"	""	""	""	""	false
"V"	""	"15"	"3.0"	"46.0"	"3/4"	"135"	"16"	"2"	1.0	"F"	"I"	""	"V"	""	""	""	""	false
"I\\\\"	""	"16"	"1.0"	"47.0"	"3/4"	"135"	"16"	"2"	1.0	"F"	"I"	""	"I"	""	""	""	""	true
"V2/IV"	""	"16"	"2.0"	"48.0"	"3/4"	"135"	"16"	"2"	2.0	"F"	"I"	""	"V"	""	"2"	""	"IV"	false
"V2/IV"	""	"17"	"1.0"	"50.0"	"3/4"	"135"	"16"	"2"	19.0	"F"	"I"	""	"V"	""	"2"	""	"IV"	false
"V6"	""	"23"	"2.0"	"69.0"	"3/4"	"135"	"16"	"2"	3.0	"F"	"I"	""	"V"	""	"6"	""	""	false
"V[V6"	""	"24"	"2.0"	"72.0"	"3/4"	"135"	"16"	"2"	2.0	"F"	"I"	"V"	"V"	""	"6"	""	""	false
"I"	""	"25"	"1.0"	"74.0"	"3/4"	"135"	"16"	"2"	2.0	"F"	"I"	"V"	"I"	""	""	""	""	false
"I6"	""	"25"	"3.0"	"76.0"	"3/4"	"135"	"16"	"2"	1.0	"F"	"I"	"V"	"I"	""	"6"	""	""	false
"#vii%7/V"	""	"26"	"1.0"	"77.0"	"3/4"	"135"	"16"	"2"	1.0	"F"	"I"	"V"	"#vii"	"%"	"7"	""	"V"	false
"V(4)"	""	"26"	"2.0"	"78.0"	"3/4"	"135"	"16"	"2"	1.0	"F"	"I"	"V"	"V"	""	""	"4"	""	false
"V"	""	"26"	"3.0"	"79.0"	"3/4"	"135"	"16"	"2"	1.0	"F"	"I"	"V"	"V"	""	""	""	""	false
"vi(4)"	""	"27"	"1.0"	"80.0"	"3/4"	"135"	"16"	"2"	1.0	"F"	"I"	"V"	"vi"	""	""	"4"	""	false
"vi"	""	"27"	"2.0"	"81.0"	"3/4"	"135"	"16"	"2"	1.0	"F"	"I"	"V"	"vi"	""	""	""	""	false
"i64"	""	"27"	"3.0"	"82.0"	"3/4"	"135"	"16"	"2"	1.0	"F"	"I"	"V"	"i"	""	"64"	""	""	false
"#viio/V"	""	"28"	"1.0"	"83.0"	"3/4"	"135"	"16"	"2"	1.0	"F"	"I"	"V"	"#vii"	"o"	""	""	"V"	false
"V6/V"	""	"28"	"2.0"	"84.0"	"3/4"	"135"	"16"	"2"	1.0	"F"	"I"	"V"	"V"	""	"6"	""	"V"	false
"viio2"	""	"28"	"3.0"	"85.0"	"3/4"	"135"	"16"	"2"	1.0	"F"	"I"	"V"	"vii"	"o"	"2"	""	""	false
"I(97)"	""	"29"	"1.0"	"86.0"	"3/4"	"135"	"16"	"2"	1.0	"F"	"I"	"V"	"I"	""	""	"97"	""	false
"I"	""	"29"	"2.0"	"87.0"	"3/4"	"135"	"16"	"2"	2.0	"F"	"I"	"V"	"I"	""	""	""	""	false
"#vii%7/V"	""	"30"	"1.0"	"89.0"	"3/4"	"135"	"16"	"2"	1.0	"F"	"I"	"V"	"#vii"	"%"	"7"	""	"V"	false
"V(4)"	""	"30"	"2.0"	"90.0"	"3/4"	"135"	"16"	"2"	1.0	"F"	"I"	"V"	"V"	""	""	"4"	""	false
"V"	""	"30"	"3.0"	"91.0"	"3/4"	"135"	"16"	"2"	1.0	"F"	"I"	"V"	"V"	""	""	""	""	false
"#viio7(6)/V"	""	"31"	"1.0"	"92.0"	"3/4"	"135"	"16"	"2"	1.0	"F"	"I"	"V"	"#vii"	"o"	"7"	"6"	"V"	false
"#viio7/V"	""	"31"	"2.0"	"93.0"	"3/4"	"135"	"16"	"2"	1.0	"F"	"I"	"V"	"#vii"	"o"	"7"	""	"V"	false
"viio6"	""	"31"	"3.0"	"94.0"	"3/4"	"135"	"16"	"2"	1.0	"F"	"I"	"V"	"vii"	"o"	"6"	""	""	false
"I6]\\\\"	""	"32"	"1.0"	"95.0"	"3/4"	"135"	"16"	"2"	1.0	"F"	"I"	"V"	"I"	""	"6"	""	""	true
"I"	""	"32"	"2.0"	"96.0"	"3/4"	"135"	"16"	"2"	3.0	"F"	"I"	""	"I"	""	""	""	""	false
"I6"	""	"33"	"2.0"	"99.0"	"3/4"	"135"	"16"	"2"	2.0	"F"	"I"	""	"I"	""	"6"	""	""	false
"ii(2)"	""	"34"	"1.0"	"101.0"	"3/4"	"135"	"16"	"2"	1.0	"F"	"I"	""	"ii"	""	""	"2"	""	false
"ii"	""	"34"	"2.0"	"102.0"	"3/4"	"135"	"16"	"2"	1.0	"F"	"I"	""	"ii"	""	""	""	""	false
"V64"	""	"34"	"3.0"	"103.0"	"3/4"	"135"	"16"	"2"	1.0	"F"	"I"	""	"V"	""	"64"	""	""	false
"vi6(4)"	""	"35"	"1.0"	"104.0"	"3/4"	"135"	"16"	"2"	1.0	"F"	"I"	""	"vi"	""	"6"	"4"	""	false
"vi6"	""	"35"	"2.0"	"105.0"	"3/4"	"135"	"16"	"2"	1.0	"F"	"I"	""	"vi"	""	"6"	""	""	false
"I"	""	"35"	"3.0"	"106.0"	"3/4"	"135"	"16"	"2"	2.0	"F"	"I"	""	"I"	""	""	""	""	false
"ii"	""	"36"	"2.0"	"108.0"	"3/4"	"135"	"16"	"2"	3.0	"F"	"I"	""	"ii"	""	""	""	""	false
"I6"	""	"37"	"2.0"	"111.0"	"3/4"	"135"	"16"	"2"	2.0	"F"	"I"	""	"I"	""	"6"	""	""	false
"ii(2)"	""	"38"	"1.0"	"113.0"	"3/4"	"135"	"16"	"2"	1.0	"F"	"I"	""	"ii"	""	""	"2"	""	false
"ii"	""	"38"	"2.0"	"114.0"	"3/4"	"135"	"16"	"2"	2.0	"F"	"I"	""	"ii"	""	""	""	""	false
"vi6(4)"	""	"39"	"1.0"	"116.0"	"3/4"	"135"	"16"	"2"	1.0	"F"	"I"	""	"vi"	""	"6"	"4"	""	false
"vi6"	""	"39"	"2.0"	"117.0"	"3/4"	"135"	"16"	"2"	1.0	"F"	"I"	""	"vi"	""	"6"	""	""	false
"V64"	""	"39"	"3.0"	"118.0"	"3/4"	"135"	"16"	"2"	1.0	"F"	"I"	""	"V"	""	"64"	""	""	false
"I\\\\"	""	"40"	"1.0"	"119.0"	"3/4"	"135"	"16"	"2"	2.0	"F"	"I"	""	"I"	""	""	""	""	true
"V7/IV"	""	"40"	"3.0"	"121.0"	"3/4"	"135"	"16"	"2"	1.0	"F"	"I"	""	"V"	""	"7"	""	"IV"	false
"IV"	""	"41"	"1.0"	"122.0"	"3/4"	"135"	"16"	"2"	3.0	"F"	"I"	""	"IV"	""	""	""	""	false
"I"	""	"42"	"1.0"	"125.0"	"3/4"	"135"	"16"	"2"	1.0	"F"	"I"	""	"I"	""	""	""	""	false
"IV(4)"	""	"42"	"2.0"	"126.0"	"3/4"	"135"	"16"	"2"	1.0	"F"	"I"	""	"IV"	""	""	"4"	""	false
"IV"	""	"42"	"3.0"	"127.0"	"3/4"	"135"	"16"	"2"	1.0	"F"	"I"	""	"IV"	""	""	""	""	false
"I"	""	"43"	"1.0"	"128.0"	"3/4"	"135"	"16"	"2"	2.0	"F"	"I"	""	"I"	""	""	""	""	false
"iv6/ii"	""	"43"	"3.0"	"130.0"	"3/4"	"135"	"16"	"2"	1.0	"F"	"I"	""	"iv"	""	"6"	""	"ii"	false
"V/ii"	""	"44"	"1.0"	"131.0"	"3/4"	"135"	"16"	"2"	1.0	"F"	"I"	""	"V"	""	""	""	"ii"	false
"vii%7"	""	"44"	"2.0"	"132.0"	"3/4"	"135"	"16"	"2"	1.0	"F"	"I"	""	"vii"	"%"	"7"	""	""	false
"#viio/ii"	""	"44"	"3.0"	"133.0"	"3/4"	"135"	"16"	"2"	1.0	"F"	"I"	""	"#vii"	"o"	""	""	"ii"	false
"ii(94)"	""	"45"	"1.0"	"134.0"	"3/4"	"135"	"16"	"2"	1.0	"F"	"I"	""	"ii"	""	""	"94"	""	false
"ii"	""	"45"	"2.0"	"135.0"	"3/4"	"135"	"16"	"2"	1.0	"F"	"I"	""	"ii"	""	""	""	""	false
"I6"	""	"45"	"3.0"	"136.0"	"3/4"	"135"	"16"	"2"	1.0	"F"	"I"	""	"I"	""	"6"	""	""	false
"IVM7"	""	"46"	"1.0"	"137.0"	"3/4"	"135"	"16"	"2"	1.0	"F"	"I"	""	"IV"	"M"	"7"	""	""	false
"ii6"	""	"46"	"2.0"	"138.0"	"3/4"	"135"	"16"	"2"	1.0	"F"	"I"	""	"ii"	""	"6"	""	""	false
"V7"	""	"46"	"3.0"	"139.0"	"3/4"	"135"	"16"	"2"	1.0	"F"	"I"	""	"V"	""	"7"	""	""	false
"I\\\\"	""	"47"	"1.0"	"140.0"	"3/4"	"135"	"16"	"2"	1.0	"F"	"I"	""	"I"	""	""	""	""	true
"I"	""	"47"	"2.0"	"141.0"	"3/4"	"135"	"16"	"2"	1.0	"F"	"I"	""	"I"	""	""	""	""	false
"V"	""	"47"	"3.0"	"142.0"	"3/4"	"135"	"16"	"2"	1.0	"F"	"I"	""	"V"	""	""	""	""	false
"I"	""	"48"	"1.0"	"143.0"	"3/4"	"135"	"16"	"2"	1.0	"F"	"I"	""	"I"	""	""	""	""	false
"V43/IV"	""	"48"	"2.0"	"144.0"	"3/4"	"135"	"16"	"2"	2.0	"F"	"I"	""	"V"	""	"43"	""	"IV"	false
"IV"	""	"49"	"1.0"	"146.0"	"3/4"	"135"	"16"	"2"	3.0	"F"	"I"	""	"IV"	""	""	""	""	false
"I"	""	"50"	"1.0"	"149.0"	"3/4"	"135"	"16"	"2"	1.0	"F"	"I"	""	"I"	""	""	""	""	false
"V2"	""	"50"	"2.0"	"150.0"	"3/4"	"135"	"16"	"2"	2.0	"F"	"I"	""	"V"	""	"2"	""	""	false
"I6"	""	"51"	"1.0"	"152.0"	"3/4"	"135"	"16"	"2"	4.0	"F"	"I"	""	"I"	""	"6"	""	""	false
"#viio43/ii"	""	"52"	"2.0"	"156.0"	"3/4"	"135"	"16"	"2"	1.0	"F"	"I"	""	"#vii"	"o"	"43"	""	"ii"	false
"ii6"	""	"52"	"3.0"	"157.0"	"3/4"	"135"	"16"	"2"	3.0	"F"	"I"	""	"ii"	""	"6"	""	""	false
"V43"	""	"53"	"3.0"	"160.0"	"3/4"	"135"	"16"	"2"	1.0	"F"	"I"	""	"V"	""	"43"	""	""	false
"I"	""	"54"	"1.0"	"161.0"	"3/4"	"135"	"16"	"2"	1.0	"F"	"I"	""	"I"	""	""	""	""	false
"V43"	""	"54"	"2.0"	"162.0"	"3/4"	"135"	"16"	"2"	1.0	"F"	"I"	""	"V"	""	"43"	""	""	false
"V65"	""	"54"	"3.0"	"163.0"	"3/4"	"135"	"16"	"2"	1.0	"F"	"I"	""	"V"	""	"65"	""	""	false
"I"	""	"55"	"1.0"	"164.0"	"3/4"	"135"	"16"	"2"	1.0	"F"	"I"	""	"I"	""	""	""	""	false
"V43"	""	"55"	"2.0"	"165.0"	"3/4"	"135"	"16"	"2"	1.0	"F"	"I"	""	"V"	""	"43"	""	""	false
"I6"	""	"55"	"3.0"	"166.0"	"3/4"	"135"	"16"	"2"	1.0	"F"	"I"	""	"I"	""	"6"	""	""	false
"IVM7"	""	"56"	"1.0"	"167.0"	"3/4"	"135"	"16"	"2"	1.0	"F"	"I"	""	"IV"	"M"	"7"	""	""	false
"IV"	""	"56"	"2.0"	"168.0"	"3/4"	"135"	"16"	"2"	1.0	"F"	"I"	""	"IV"	""	""	""	""	false
"V"	""	"56"	"3.0"	"169.0"	"3/4"	"135"	"16"	"2"	1.0	"F"	"I"	""	"V"	""	""	""	""	false
"V7"	""	"57"	"1.0"	"170.0"	"3/4"	"135"	"16"	"2"	1.0	"F"	"I"	""	"V"	""	"7"	""	""	false
"V(64)"	""	"57"	"2.0"	"171.0"	"3/4"	"135"	"16"	"2"	2.0	"F"	"I"	""	"V"	""	""	"64"	""	false
"V7"	""	"58"	"1.0"	"173.0"	"3/4"	"135"	"16"	"2"	1.0	"F"	"I"	""	"V"	""	"7"	""	""	false
"V(64)"	""	"58"	"2.0"	"174.0"	"3/4"	"135"	"16"	"2"	1.0	"F"	"I"	""	"V"	""	""	"64"	""	false
"V"	""	"58"	"3.0"	"175.0"	"3/4"	"135"	"16"	"2"	1.0	"F"	"I"	""	"V"	""	""	""	""	false
"V7"	""	"59"	"1.0"	"176.0"	"3/4"	"135"	"16"	"2"	1.0	"F"	"I"	""	"V"	""	"7"	""	""	false
"IV6"	""	"59"	"2.0"	"177.0"	"3/4"	"135"	"16"	"2"	1.0	"F"	"I"	""	"IV"	""	"6"	""	""	false
"viio"	""	"59"	"3.0"	"178.0"	"3/4"	"135"	"16"	"2"	1.0	"F"	"I"	""	"vii"	"o"	""	""	""	false
"I"	""	"60"	"1.0"	"179.0"	"3/4"	"135"	"16"	"2"	1.0	"F"	"I"	""	"I"	""	""	""	""	false
"V43"	""	"60"	"2.0"	"180.0"	"3/4"	"135"	"16"	"2"	1.0	"F"	"I"	""	"V"	""	"43"	""	""	false
"I6"	""	"60"	"3.0"	"181.0"	"3/4"	"135"	"16"	"2"	1.0	"F"	"I"	""	"I"	""	"6"	""	""	false
"V7"	""	"61"	"1.0"	"182.0"	"3/4"	"135"	"16"	"2"	1.0	"F"	"I"	""	"V"	""	"7"	""	""	false
"IV6"	""	"61"	"2.0"	"183.0"	"3/4"	"135"	"16"	"2"	1.0	"F"	"I"	""	"IV"	""	"6"	""	""	false
"viio"	""	"61"	"3.0"	"184.0"	"3/4"	"135"	"16"	"2"	1.0	"F"	"I"	""	"vii"	"o"	""	""	""	false
"I"	""	"62"	"1.0"	"185.0"	"3/4"	"135"	"16"	"2"	1.0	"F"	"I"	""	"I"	""	""	""	""	false
"V43"	""	"62"	"2.0"	"186.0"	"3/4"	"135"	"16"	"2"	1.0	"F"	"I"	""	"V"	""	"43"	""	""	false
"I6"	""	"62"	"3.0"	"187.0"	"3/4"	"135"	"16"	"2"	1.0	"F"	"I"	""	"I"	""	"6"	""	""	false
"V7"	""	"63"	"1.0"	"188.0"	"3/4"	"135"	"16"	"2"	1.0	"F"	"I"	""	"V"	""	"7"	""	""	false
"IV6"	""	"63"	"2.0"	"189.0"	"3/4"	"135"	"16"	"2"	1.0	"F"	"I"	""	"IV"	""	"6"	""	""	false
"viio"	""	"63"	"3.0"	"190.0"	"3/4"	"135"	"16"	"2"	1.0	"F"	"I"	""	"vii"	"o"	""	""	""	false
"I"	""	"64"	"1.0"	"191.0"	"3/4"	"135"	"16"	"2"	1.0	"F"	"I"	""	"I"	""	""	""	""	false
"V43"	""	"64"	"2.0"	"192.0"	"3/4"	"135"	"16"	"2"	1.0	"F"	"I"	""	"V"	""	"43"	""	""	false
"I6"	""	"64"	"3.0"	"193.0"	"3/4"	"135"	"16"	"2"	1.0	"F"	"I"	""	"I"	""	"6"	""	""	false
"V7"	""	"65"	"1.0"	"194.0"	"3/4"	"135"	"16"	"2"	1.0	"F"	"I"	""	"V"	""	"7"	""	""	false
"IV6"	""	"65"	"2.0"	"195.0"	"3/4"	"135"	"16"	"2"	1.0	"F"	"I"	""	"IV"	""	"6"	""	""	false
"viio"	""	"65"	"3.0"	"196.0"	"3/4"	"135"	"16"	"2"	1.0	"F"	"I"	""	"vii"	"o"	""	""	""	false
"I\\\\"	""	"66"	"1.0"	"197.0"	"3/4"	"135"	"16"	"2"	1.0	"F"	"I"	""	"I"	""	""	""	""	true
"V2/IV"	""	"66"	"2.0"	"198.0"	"3/4"	"135"	"16"	"2"	2.0	"F"	"I"	""	"V"	""	"2"	""	"IV"	false
"I\\\\"	""	"67"	"1.0"	"200.0"	"3/4"	"135"	"16"	"2"	3.0	"F"	"I"	""	"I"	""	""	""	""	true
"I"	""	"68"	"1.0"	"203.0"	"3/4"	"135"	"16"	"2"	3.0	"F"	"I"	""	"I"	""	""	""	""	false
"I6"	""	"69"	"1.0"	"206.0"	"3/4"	"135"	"16"	"2"	2.0	"F"	"I"	""	"I"	""	"6"	""	""	false
"I64"	""	"69"	"3.0"	"208.0"	"3/4"	"135"	"16"	"2"	1.0	"F"	"I"	""	"I"	""	"64"	""	""	false
"ii7"	""	"70"	"1.0"	"209.0"	"3/4"	"135"	"16"	"2"	2.0	"F"	"I"	""	"ii"	""	"7"	""	""	false
"I"	""	"70"	"3.0"	"211.0"	"3/4"	"135"	"16"	"2"	2.0	"F"	"I"	""	"I"	""	""	""	""	false
"I6"	""	"71"	"2.0"	"213.0"	"3/4"	"135"	"16"	"2"	2.0	"F"	"I"	""	"I"	""	"6"	""	""	false
"I64"	""	"72"	"1.0"	"215.0"	"3/4"	"135"	"16"	"2"	6.0	"F"	"I"	""	"I"	""	"64"	""	""	false
"V7"	""	"74"	"1.0"	"221.0"	"3/4"	"135"	"16"	"2"	6.0	"F"	"I"	""	"V"	""	"7"	""	""	false
"I"	""	"76"	"1.0"	"227.0"	"3/4"	"135"	"16"	"2"	6.0	"F"	"I"	""	"I"	""	""	""	""	false
"I"	""	"78"	"1.0"	"233.0"	"3/4"	"135"	"16"	"2"	6.0	"F"	"I"	""	"I"	""	""	""	""	false
"V"	""	"80"	"1.0"	"239.0"	"3/4"	"135"	"16"	"2"	6.0	"F"	"I"	""	"V"	""	""	""	""	false
"V7"	""	"82"	"1.0"	"245.0"	"3/4"	"135"	"16"	"2"	6.0	"F"	"I"	""	"V"	""	"7"	""	""	false
"I"	""	"84"	"1.0"	"251.0"	"3/4"	"135"	"16"	"2"	6.0	"F"	"I"	""	"I"	""	""	""	""	false
"ii"	"V"	"86"	"1.0"	"257.0"	"3/4"	"135"	"16"	"2"	3.0	"F"	"I"	""	"ii"	""	""	""	""	false
"iii"	"I6"	"87"	"1.0"	"260.0"	"3/4"	"135"	"16"	"2"	3.0	"F"	"I"	""	"iii"	""	""	""	""	false
"IV"	"V7"	"88"	"1.0"	"263.0"	"3/4"	"135"	"16"	"2"	3.0	"F"	"I"	""	"IV"	""	""	""	""	false
"V"	""	"89"	"1.0"	"266.0"	"3/4"	"135"	"16"	"2"	3.0	"F"	"I"	""	"V"	""	""	""	""	false
"IV6"	""	"90"	"1.0"	"269.0"	"3/4"	"135"	"16"	"2"	2.0	"F"	"I"	""	"IV"	""	"6"	""	""	false
"vi"	""	"90"	"3.0"	"271.0"	"3/4"	"135"	"16"	"2"	1.0	"F"	"I"	""	"vi"	""	""	""	""	false
"V(64)/iii"	""	"91"	"1.0"	"272.0"	"3/4"	"135"	"16"	"2"	2.0	"F"	"I"	""	"V"	""	""	"64"	"iii"	false
"V/iii"	""	"91"	"3.0"	"274.0"	"3/4"	"135"	"16"	"2"	1.0	"F"	"I"	""	"V"	""	""	""	"iii"	false
"I"	""	"92"	"1.0"	"275.0"	"3/4"	"135"	"16"	"2"	6.0	"F"	"I"	""	"I"	""	""	""	""	false
"IV6"	""	"94"	"1.0"	"281.0"	"3/4"	"135"	"16"	"2"	2.0	"F"	"I"	""	"IV"	""	"6"	""	""	false
"vi"	""	"94"	"3.0"	"283.0"	"3/4"	"135"	"16"	"2"	1.0	"F"	"I"	""	"vi"	""	""	""	""	false
"V(64)/iii"	""	"95"	"1.0"	"284.0"	"3/4"	"135"	"16"	"2"	2.0	"F"	"I"	""	"V"	""	""	"64"	"iii"	false
"V/iii"	""	"95"	"3.0"	"286.0"	"3/4"	"135"	"16"	"2"	1.0	"F"	"I"	""	"V"	""	""	""	"iii"	false
"II.IV(6)"	""	"96"	"1.0"	"287.0"	"3/4"	"135"	"16"	"2"	2.0	"F"	"II"	""	"IV"	""	""	"6"	""	false
"IV"	""	"96"	"3.0"	"289.0"	"3/4"	"135"	"16"	"2"	1.0	"F"	"II"	""	"IV"	""	""	""	""	false
"V(64)"	""	"97"	"1.0"	"290.0"	"3/4"	"135"	"16"	"2"	2.0	"F"	"II"	""	"V"	""	""	"64"	""	false
"V"	""	"97"	"3.0"	"292.0"	"3/4"	"135"	"16"	"2"	1.0	"F"	"II"	""	"V"	""	""	""	""	false
"I\\\\"	""	"98"	"1.0"	"293.0"	"3/4"	"135"	"16"	"2"	1.0	"F"	"II"	""	"I"	""	""	""	""	true
"I64"	""	"98"	"2.0"	"294.0"	"3/4"	"135"	"16"	"2"	8.0	"F"	"II"	""	"I"	""	"64"	""	""	false
"V7"	""	"101"	"1.0"	"302.0"	"3/4"	"135"	"16"	"2"	15.0	"F"	"II"	""	"V"	""	"7"	""	""	false
"I"	""	"106"	"1.0"	"317.0"	"3/4"	"135"	"16"	"2"	1.0	"F"	"II"	""	"I"	""	""	""	""	false
"I64"	""	"106"	"2.0"	"318.0"	"3/4"	"135"	"16"	"2"	9.0	"F"	"II"	""	"I"	""	"64"	""	""	false
"I"	""	"109"	"2.0"	"327.0"	"3/4"	"135"	"16"	"2"	5.0	"F"	"II"	""	"I"	""	""	""	""	false
"V2/IV"	""	"111"	"1.0"	"332.0"	"3/4"	"135"	"16"	"2"	3.0	"F"	"II"	""	"V"	""	"2"	""	"IV"	false
"V7/ii"	""	"112"	"1.0"	"335.0"	"3/4"	"135"	"16"	"2"	3.0	"F"	"II"	""	"V"	""	"7"	""	"ii"	false
"iii.V"	""	"113"	"1.0"	"338.0"	"3/4"	"135"	"16"	"2"	2.0	"F"	"iii"	""	"V"	""	""	""	""	false
"V7"	""	"113"	"3.0"	"340.0"	"3/4"	"135"	"16"	"2"	1.0	"F"	"iii"	""	"V"	""	"7"	""	""	false
