"chord"	"altchord"	"measure"	"beat"	"totbeat"	"timesig"	"op"	"no"	"mov"	"length"	"global_key"	"local_key"	"pedal"	"numeral"	"form"	"figbass"	"changes"	"relativeroot"	"phraseend"
"V43"	""	"13"	"3.5"	"39.5"	"6/8"	"135"	"16"	"3"	0.5	"Db"	"I"	""	"V"	""	"43"	""	""	false
"I"	""	"14"	"1.0"	"40.0"	"6/8"	"135"	"16"	"3"	1.5	"Db"	"I"	""	"I"	""	""	""	""	false
"V65(6)"	""	"14"	"2.5"	"41.5"	"6/8"	"135"	"16"	"3"	1.0	"Db"	"I"	""	"V"	""	"65"	"6"	""	false
"V65"	""	"14"	"3.5"	"42.5"	"6/8"	"135"	"16"	"3"	0.5	"Db"	"I"	""	"V"	""	"65"	""	""	false
"viio7"	""	"15"	"1.0"	"43.0"	"6/8"	"135"	"16"	"3"	1.0	"Db"	"I"	""	"vii"	"o"	"7"	""	""	false
"I"	""	"15"	"2.0"	"44.0"	"6/8"	"135"	"16"	"3"	1.5	"Db"	"I"	""	"I"	""	""	""	""	false
"V43"	""	"15"	"3.5"	"45.5"	"6/8"	"135"	"16"	"3"	1.5	"Db"	"I"	""	"V"	""	"43"	""	""	false
"I"	""	"16"	"2.0"	"47.0"	"6/8"	"135"	"16"	"3"	0.5	"Db"	"I"	""	"I"	""	""	""	""	false
"#viio7/vii"	""	"16"	"2.5"	"47.5"	"6/8"	"135"	"16"	"3"	1.0	"Db"	"I"	""	"#vii"	"o"	"7"	""	"vii"	false
"V6"	""	"16"	"3.5"	"48.5"	"6/8"	"135"	"16"	"3"	0.5	"Db"	"I"	""	"V"	""	"6"	""	""	false
"#viio2/iii"	""	"17"	"1.0"	"49.0"	"6/8"	"135"	"16"	"3"	1.0	"Db"	"I"	""	"#vii"	"o"	"2"	""	"iii"	false
"III6"	""	"17"	"2.0"	"50.0"	"6/8"	"135"	"16"	"3"	0.5	"Db"	"I"	""	"III"	""	"6"	""	""	false
"III"	""	"17"	"2.5"	"50.5"	"6/8"	"135"	"16"	"3"	1.0	"Db"	"I"	""	"III"	""	""	""	""	false
"VI"	""	"17"	"3.5"	"51.5"	"6/8"	"135"	"16"	"3"	0.5	"Db"	"I"	""	"VI"	""	""	""	""	false
"ii.It6"	""	"18"	"1.0"	"52.0"	"6/8"	"135"	"16"	"3"	1.0	"Db"	"ii"	""	"It"	""	"6"	""	""	false
"V/ii"	""	"18"	"2.0"	"53.0"	"6/8"	"135"	"16"	"3"	1.5	"Db"	"ii"	""	"V"	""	""	""	"ii"	false
"i"	""	"18"	"3.5"	"54.5"	"6/8"	"135"	"16"	"3"	0.5	"Db"	"ii"	""	"i"	""	""	""	""	false
"I.#viio43/V"	""	"19"	"1.0"	"55.0"	"6/8"	"135"	"16"	"3"	1.0	"Db"	"I"	""	"#vii"	"o"	"43"	""	"V"	false
"V6"	""	"19"	"2.0"	"56.0"	"6/8"	"135"	"16"	"3"	0.5	"Db"	"I"	""	"V"	""	"6"	""	""	false
"V65"	""	"19"	"2.5"	"56.5"	"6/8"	"135"	"16"	"3"	1.0	"Db"	"I"	""	"V"	""	"65"	""	""	false
"I"	""	"19"	"3.5"	"57.5"	"6/8"	"135"	"16"	"3"	0.5	"Db"	"I"	""	"I"	""	""	""	""	false
"I64"	""	"20"	"1.0"	"58.0"	"6/8"	"135"	"16"	"3"	1.5	"Db"	"I"	""	"I"	""	"64"	""	""	false
"V2"	""	"20"	"2.5"	"59.5"	"6/8"	"135"	"16"	"3"	0.5	"Db"	"I"	""	"V"	""	"2"	""	""	false
"I6"	""	"20"	"3.0"	"60.0"	"6/8"	"135"	"16"	"3"	1.0	"Db"	"I"	""	"I"	""	"6"	""	""	false
"I64"	""	"21"	"1.0"	"61.0"	"6/8"	"135"	"16"	"3"	1.0	"Db"	"I"	""	"I"	""	"64"	""	""	false
"V2"	""	"21"	"2.0"	"62.0"	"6/8"	"135"	"16"	"3"	1.0	"Db"	"I"	""	"V"	""	"2"	""	""	false
"I64"	""	"21"	"3.0"	"63.0"	"6/8"	"135"	"16"	"3"	0.5	"Db"	"I"	""	"I"	""	"64"	""	""	false
"I"	""	"21"	"3.5"	"63.5"	"6/8"	"135"	"16"	"3"	0.5	"Db"	"I"	""	"I"	""	""	""	""	false
"I6"	""	"22"	"1.0"	"64.0"	"6/8"	"135"	"16"	"3"	1.5	"Db"	"I"	""	"I"	""	"6"	""	""	false
"I(2)"	""	"22"	"2.5"	"65.5"	"6/8"	"135"	"16"	"3"	1.0	"Db"	"I"	""	"I"	""	""	"2"	""	false
"i"	""	"22"	"3.5"	"66.5"	"6/8"	"135"	"16"	"3"	0.5	"Db"	"I"	""	"i"	""	""	""	""	false
"#vii.i"	""	"23"	"1.0"	"67.0"	"6/8"	"135"	"16"	"3"	1.5	"Db"	"#vii"	""	"i"	""	""	""	""	false
"V43"	""	"23"	"2.5"	"68.5"	"6/8"	"135"	"16"	"3"	1.5	"Db"	"#vii"	""	"V"	""	"43"	""	""	false
"i"	""	"24"	"1.0"	"70.0"	"6/8"	"135"	"16"	"3"	1.25	"Db"	"#vii"	""	"i"	""	""	""	""	false
"V(64)"	""	"24"	"2.25"	"71.25"	"6/8"	"135"	"16"	"3"	0.25	"Db"	"#vii"	""	"V"	""	""	"64"	""	false
"V"	""	"24"	"2.5"	"71.5"	"6/8"	"135"	"16"	"3"	0.75	"Db"	"#vii"	""	"V"	""	""	""	""	false
"V(9)"	""	"24"	"3.25"	"72.25"	"6/8"	"135"	"16"	"3"	0.25	"Db"	"#vii"	""	"V"	""	""	"9"	""	false
"V"	""	"24"	"3.5"	"72.5"	"6/8"	"135"	"16"	"3"	0.25	"Db"	"#vii"	""	"V"	""	""	""	""	false
"v"	""	"24"	"3.75"	"72.75"	"6/8"	"135"	"16"	"3"	0.25	"Db"	"#vii"	""	"v"	""	""	""	""	false
"#II.I"	""	"25"	"1.0"	"73.0"	"6/8"	"135"	"16"	"3"	1.5	"Db"	"#II"	""	"I"	""	""	""	""	false
"V43"	""	"25"	"2.5"	"74.5"	"6/8"	"135"	"16"	"3"	1.5	"Db"	"#II"	""	"V"	""	"43"	""	""	false
"I"	""	"26"	"1.0"	"76.0"	"6/8"	"135"	"16"	"3"	1.5	"Db"	"#II"	""	"I"	""	""	""	""	false
"V"	""	"26"	"2.5"	"77.5"	"6/8"	"135"	"16"	"3"	0.75	"Db"	"#II"	""	"V"	""	""	""	""	false
"V2"	""	"26"	"3.25"	"78.25"	"6/8"	"135"	"16"	"3"	0.25	"Db"	"#II"	""	"V"	""	"2"	""	""	false
"I6"	""	"26"	"3.5"	"78.5"	"6/8"	"135"	"16"	"3"	0.25	"Db"	"#II"	""	"I"	""	"6"	""	""	false
"V43"	""	"26"	"3.75"	"78.75"	"6/8"	"135"	"16"	"3"	0.25	"Db"	"#II"	""	"V"	""	"43"	""	""	false
"#viio7/ii"	""	"27"	"1.0"	"79.0"	"6/8"	"135"	"16"	"3"	1.5	"Db"	"#II"	""	"#vii"	"o"	"7"	""	"ii"	false
"V65/ii"	""	"27"	"2.5"	"80.5"	"6/8"	"135"	"16"	"3"	1.5	"Db"	"#II"	""	"V"	""	"65"	""	"ii"	false
"#viio7/V"	""	"28"	"1.0"	"82.0"	"6/8"	"135"	"16"	"3"	2.75	"Db"	"#II"	""	"#vii"	"o"	"7"	""	"V"	false
"V65/V"	""	"28"	"3.75"	"84.75"	"6/8"	"135"	"16"	"3"	0.25	"Db"	"#II"	""	"V"	""	"65"	""	"V"	false
"#vii.#viio7"	""	"29"	"1.0"	"85.0"	"6/8"	"135"	"16"	"3"	1.25	"Db"	"#vii"	""	"#vii"	"o"	"7"	""	""	false
"#viio2"	""	"29"	"2.25"	"86.25"	"6/8"	"135"	"16"	"3"	1.5	"Db"	"#vii"	""	"#vii"	"o"	"2"	""	""	false
"#viio7/V"	""	"29"	"3.75"	"87.75"	"6/8"	"135"	"16"	"3"	0.25	"Db"	"#vii"	""	"#vii"	"o"	"7"	""	"V"	false
"V(64)"	""	"30"	"1.0"	"88.0"	"6/8"	"135"	"16"	"3"	1.25	"Db"	"#vii"	""	"V"	""	""	"64"	""	false
"V43"	""	"30"	"2.25"	"89.25"	"6/8"	"135"	"16"	"3"	0.25	"Db"	"#vii"	""	"V"	""	"43"	""	""	false
"i"	""	"30"	"2.5"	"89.5"	"6/8"	"135"	"16"	"3"	0.75	"Db"	"#vii"	""	"i"	""	""	""	""	false
"iv[iv6"	""	"30"	"3.25"	"90.25"	"6/8"	"135"	"16"	"3"	0.25	"Db"	"#vii"	"iv"	"iv"	""	"6"	""	""	false
"#viio64/iv"	""	"30"	"3.5"	"90.5"	"6/8"	"135"	"16"	"3"	0.25	"Db"	"#vii"	"iv"	"#vii"	"o"	"64"	""	"iv"	false
"iv6]"	""	"30"	"3.75"	"90.75"	"6/8"	"135"	"16"	"3"	0.25	"Db"	"#vii"	"iv"	"iv"	""	"6"	""	""	false
"V(64)"	""	"31"	"1.0"	"91.0"	"6/8"	"135"	"16"	"3"	1.25	"Db"	"#vii"	""	"V"	""	""	"64"	""	false
"V43"	""	"31"	"2.25"	"92.25"	"6/8"	"135"	"16"	"3"	0.25	"Db"	"#vii"	""	"V"	""	"43"	""	""	false
"i"	""	"31"	"2.5"	"92.5"	"6/8"	"135"	"16"	"3"	0.75	"Db"	"#vii"	""	"i"	""	""	""	""	false
"I"	""	"31"	"3.25"	"93.25"	"6/8"	"135"	"16"	"3"	0.25	"Db"	"#vii"	""	"I"	""	""	""	""	false
"V2/iv"	""	"31"	"3.5"	"93.5"	"6/8"	"135"	"16"	"3"	0.25	"Db"	"#vii"	""	"V"	""	"2"	""	"iv"	false
"iv"	""	"31"	"3.75"	"93.75"	"6/8"	"135"	"16"	"3"	0.25	"Db"	"#vii"	""	"iv"	""	""	""	""	false
"i.V64"	""	"32"	"1.0"	"94.0"	"6/8"	"135"	"16"	"3"	1.25	"Db"	"i"	""	"V"	""	"64"	""	""	false
"V"	""	"32"	"2.25"	"95.25"	"6/8"	"135"	"16"	"3"	0.75	"Db"	"i"	""	"V"	""	""	""	""	false
"I.I"	""	"32"	"3.0"	"96.0"	"6/8"	"135"	"16"	"3"	1.5	"Db"	"I"	""	"I"	""	""	""	""	false
"V6(+6)"	""	"33"	"1.5"	"97.5"	"6/8"	"135"	"16"	"3"	1.0	"Db"	"I"	""	"V"	""	"6"	"+6"	""	false
"V7"	""	"33"	"2.5"	"98.5"	"6/8"	"135"	"16"	"3"	0.5	"Db"	"I"	""	"V"	""	"7"	""	""	false
"vi7"	""	"33"	"3.0"	"99.0"	"6/8"	"135"	"16"	"3"	0.5	"Db"	"I"	""	"vi"	""	"7"	""	""	false
"V65"	""	"33"	"3.5"	"99.5"	"6/8"	"135"	"16"	"3"	0.5	"Db"	"I"	""	"V"	""	"65"	""	""	false
"I"	""	"34"	"1.0"	"100.0"	"6/8"	"135"	"16"	"3"	0.5	"Db"	"I"	""	"I"	""	""	""	""	false
"V43"	""	"34"	"1.5"	"100.5"	"6/8"	"135"	"16"	"3"	0.5	"Db"	"I"	""	"V"	""	"43"	""	""	false
"vi43"	""	"34"	"2.0"	"101.0"	"6/8"	"135"	"16"	"3"	0.5	"Db"	"I"	""	"vi"	""	"43"	""	""	false
"I6"	""	"34"	"2.5"	"101.5"	"6/8"	"135"	"16"	"3"	0.5	"Db"	"I"	""	"I"	""	"6"	""	""	false
"V43"	""	"34"	"3.0"	"102.0"	"6/8"	"135"	"16"	"3"	1.0	"Db"	"I"	""	"V"	""	"43"	""	""	false
"I"	""	"35"	"1.0"	"103.0"	"6/8"	"135"	"16"	"3"	0.5	"Db"	"I"	""	"I"	""	""	""	""	false
"V6"	""	"35"	"1.5"	"103.5"	"6/8"	"135"	"16"	"3"	0.5	"Db"	"I"	""	"V"	""	"6"	""	""	false
"vi6"	""	"35"	"2.0"	"104.0"	"6/8"	"135"	"16"	"3"	0.5	"Db"	"I"	""	"vi"	""	"6"	""	""	false
"V7(6)"	""	"35"	"2.5"	"104.5"	"6/8"	"135"	"16"	"3"	0.5	"Db"	"I"	""	"V"	""	"7"	"6"	""	false
"V65"	""	"35"	"3.0"	"105.0"	"6/8"	"135"	"16"	"3"	1.0	"Db"	"I"	""	"V"	""	"65"	""	""	false
"I"	""	"36"	"1.0"	"106.0"	"6/8"	"135"	"16"	"3"	0.5	"Db"	"I"	""	"I"	""	""	""	""	false
"V43"	""	"36"	"1.5"	"106.5"	"6/8"	"135"	"16"	"3"	0.5	"Db"	"I"	""	"V"	""	"43"	""	""	false
"vi43"	""	"36"	"2.0"	"107.0"	"6/8"	"135"	"16"	"3"	0.5	"Db"	"I"	""	"vi"	""	"43"	""	""	false
"I6"	""	"36"	"2.5"	"107.5"	"6/8"	"135"	"16"	"3"	0.5	"Db"	"I"	""	"I"	""	"6"	""	""	false
"V43"	""	"36"	"3.0"	"108.0"	"6/8"	"135"	"16"	"3"	0.5	"Db"	"I"	""	"V"	""	"43"	""	""	false
"V6/iii"	""	"36"	"3.5"	"108.5"	"6/8"	"135"	"16"	"3"	0.5	"Db"	"I"	""	"V"	""	"6"	""	"iii"	false
"iii"	""	"37"	"1.0"	"109.0"	"6/8"	"135"	"16"	"3"	1.25	"Db"	"I"	""	"iii"	""	""	""	""	false
"V/vi"	""	"37"	"2.25"	"110.25"	"6/8"	"135"	"16"	"3"	0.75	"Db"	"I"	""	"V"	""	""	""	"vi"	false
"vi6"	""	"37"	"3.0"	"111.0"	"6/8"	"135"	"16"	"3"	0.5	"Db"	"I"	""	"vi"	""	"6"	""	""	false
"vi"	""	"37"	"3.5"	"111.5"	"6/8"	"135"	"16"	"3"	1.0	"Db"	"I"	""	"vi"	""	""	""	""	false
"V/ii"	""	"38"	"1.5"	"112.5"	"6/8"	"135"	"16"	"3"	1.0	"Db"	"I"	""	"V"	""	""	""	"ii"	false
"ii64"	""	"38"	"2.5"	"113.5"	"6/8"	"135"	"16"	"3"	0.5	"Db"	"I"	""	"ii"	""	"64"	""	""	false
"ii6"	""	"38"	"3.0"	"114.0"	"6/8"	"135"	"16"	"3"	0.5	"Db"	"I"	""	"ii"	""	"6"	""	""	false
"ii"	""	"38"	"3.5"	"114.5"	"6/8"	"135"	"16"	"3"	0.5	"Db"	"I"	""	"ii"	""	""	""	""	false
"ii6(+4)"	""	"39"	"1.0"	"115.0"	"6/8"	"135"	"16"	"3"	1.5	"Db"	"I"	""	"ii"	""	"6"	"+4"	""	false
"I64"	""	"39"	"2.5"	"116.5"	"6/8"	"135"	"16"	"3"	0.5	"Db"	"I"	""	"I"	""	"64"	""	""	false
"I6"	""	"39"	"3.0"	"117.0"	"6/8"	"135"	"16"	"3"	0.5	"Db"	"I"	""	"I"	""	"6"	""	""	false
"I"	""	"39"	"3.5"	"117.5"	"6/8"	"135"	"16"	"3"	0.5	"Db"	"I"	""	"I"	""	""	""	""	false
"V(64)"	""	"40"	"1.0"	"118.0"	"6/8"	"135"	"16"	"3"	1.0	"Db"	"I"	""	"V"	""	""	"64"	""	false
"V7"	""	"40"	"2.0"	"119.0"	"6/8"	"135"	"16"	"3"	0.5	"Db"	"I"	""	"V"	""	"7"	""	""	false
"I\\\\"	""	"40"	"2.5"	"119.5"	"6/8"	"135"	"16"	"3"	0.5	"Db"	"I"	""	"I"	""	""	""	""	true
"I6"	""	"40"	"3.0"	"120.0"	"6/8"	"135"	"16"	"3"	0.5	"Db"	"I"	""	"I"	""	"6"	""	""	false
"V2"	""	"40"	"3.5"	"120.5"	"6/8"	"135"	"16"	"3"	0.5	"Db"	"I"	""	"V"	""	"2"	""	""	false
"V(64)"	""	"41"	"1.0"	"121.0"	"6/8"	"135"	"16"	"3"	1.0	"Db"	"I"	""	"V"	""	""	"64"	""	false
"V7"	""	"41"	"2.0"	"122.0"	"6/8"	"135"	"16"	"3"	0.5	"Db"	"I"	""	"V"	""	"7"	""	""	false
"I64"	""	"41"	"2.5"	"122.5"	"6/8"	"135"	"16"	"3"	0.5	"Db"	"I"	""	"I"	""	"64"	""	""	false
"I6"	""	"41"	"3.0"	"123.0"	"6/8"	"135"	"16"	"3"	0.5	"Db"	"I"	""	"I"	""	"6"	""	""	false
"V2"	""	"41"	"3.5"	"123.5"	"6/8"	"135"	"16"	"3"	0.5	"Db"	"I"	""	"V"	""	"2"	""	""	false
"V"	""	"42"	"1.0"	"124.0"	"6/8"	"135"	"16"	"3"	0.5	"Db"	"I"	""	"V"	""	""	""	""	false
"I6"	""	"42"	"1.5"	"124.5"	"6/8"	"135"	"16"	"3"	0.5	"Db"	"I"	""	"I"	""	"6"	""	""	false
"V43"	""	"42"	"2.0"	"125.0"	"6/8"	"135"	"16"	"3"	0.5	"Db"	"I"	""	"V"	""	"43"	""	""	false
"I[I64"	""	"42"	"2.5"	"125.5"	"6/8"	"135"	"16"	"3"	0.5	"Db"	"I"	"I"	"I"	""	"64"	""	""	false
"IV6"	""	"42"	"3.0"	"126.0"	"6/8"	"135"	"16"	"3"	0.5	"Db"	"I"	"I"	"IV"	""	"6"	""	""	false
"ii64"	""	"42"	"3.5"	"126.5"	"6/8"	"135"	"16"	"3"	0.5	"Db"	"I"	"I"	"ii"	""	"64"	""	""	false
"I]"	""	"43"	"1.0"	"127.0"	"6/8"	"135"	"16"	"3"	1.5	"Db"	"I"	"I"	"I"	""	""	""	""	false
"V43"	""	"43"	"2.5"	"128.5"	"6/8"	"135"	"16"	"3"	1.5	"Db"	"I"	""	"V"	""	"43"	""	""	false
"I"	""	"44"	"1.0"	"130.0"	"6/8"	"135"	"16"	"3"	1.5	"Db"	"I"	""	"I"	""	""	""	""	false
"V65"	""	"44"	"2.5"	"131.5"	"6/8"	"135"	"16"	"3"	1.5	"Db"	"I"	""	"V"	""	"65"	""	""	false
"I"	""	"45"	"1.0"	"133.0"	"6/8"	"135"	"16"	"3"	1.5	"Db"	"I"	""	"I"	""	""	""	""	false
"V43"	""	"45"	"2.5"	"134.5"	"6/8"	"135"	"16"	"3"	1.5	"Db"	"I"	""	"V"	""	"43"	""	""	false
"I"	""	"46"	"1.0"	"136.0"	"6/8"	"135"	"16"	"3"	1.5	"Db"	"I"	""	"I"	""	""	""	""	false
"V65"	""	"46"	"2.5"	"137.5"	"6/8"	"135"	"16"	"3"	1.25	"Db"	"I"	""	"V"	""	"65"	""	""	false
"vi7"	""	"46"	"3.75"	"138.75"	"6/8"	"135"	"16"	"3"	0.25	"Db"	"I"	""	"vi"	""	"7"	""	""	false
"V65/vi"	""	"47"	"1.0"	"139.0"	"6/8"	"135"	"16"	"3"	1.5	"Db"	"I"	""	"V"	""	"65"	""	"vi"	false
"V2/ii"	""	"47"	"2.5"	"140.5"	"6/8"	"135"	"16"	"3"	1.5	"Db"	"I"	""	"V"	""	"2"	""	"ii"	false
"V65/V"	""	"48"	"1.0"	"142.0"	"6/8"	"135"	"16"	"3"	1.5	"Db"	"I"	""	"V"	""	"65"	""	"V"	false
"V2"	""	"48"	"2.5"	"143.5"	"6/8"	"135"	"16"	"3"	3.0	"Db"	"I"	""	"V"	""	"2"	""	""	false
"I6"	""	"49"	"2.5"	"146.5"	"6/8"	"135"	"16"	"3"	1.5	"Db"	"I"	""	"I"	""	"6"	""	""	false
"V(64)"	""	"50"	"1.0"	"148.0"	"6/8"	"135"	"16"	"3"	1.0	"Db"	"I"	""	"V"	""	""	"64"	""	false
"V7"	""	"50"	"2.0"	"149.0"	"6/8"	"135"	"16"	"3"	0.5	"Db"	"I"	""	"V"	""	"7"	""	""	false
"I6"	""	"50"	"2.5"	"149.5"	"6/8"	"135"	"16"	"3"	1.5	"Db"	"I"	""	"I"	""	"6"	""	""	false
"#viio7/ii"	""	"51"	"1.0"	"151.0"	"6/8"	"135"	"16"	"3"	1.5	"Db"	"I"	""	"#vii"	"o"	"7"	""	"ii"	false
"ii6"	""	"51"	"2.5"	"152.5"	"6/8"	"135"	"16"	"3"	1.25	"Db"	"I"	""	"ii"	""	"6"	""	""	false
"#viio/V"	""	"51"	"3.75"	"153.75"	"6/8"	"135"	"16"	"3"	0.25	"Db"	"I"	""	"#vii"	"o"	""	""	"V"	false
"V(64)"	""	"52"	"1.0"	"154.0"	"6/8"	"135"	"16"	"3"	1.0	"Db"	"I"	""	"V"	""	""	"64"	""	false
"V7"	""	"52"	"2.0"	"155.0"	"6/8"	"135"	"16"	"3"	0.5	"Db"	"I"	""	"V"	""	"7"	""	""	false
"I\\\\"	""	"52"	"2.5"	"155.5"	"6/8"	"135"	"16"	"3"	1.0	"Db"	"I"	""	"I"	""	""	""	""	true
"ii7"	""	"52"	"3.5"	"156.5"	"6/8"	"135"	"16"	"3"	0.5	"Db"	"I"	""	"ii"	""	"7"	""	""	false
"I"	""	"53"	"1.0"	"157.0"	"6/8"	"135"	"16"	"3"	1.0	"Db"	"I"	""	"I"	""	""	""	""	false
"ii7"	""	"53"	"2.0"	"158.0"	"6/8"	"135"	"16"	"3"	0.75	"Db"	"I"	""	"ii"	""	"7"	""	""	false
"I"	""	"53"	"2.75"	"158.75"	"6/8"	"135"	"16"	"3"	1.0	"Db"	"I"	""	"I"	""	""	""	""	false
"ii7"	""	"53"	"3.75"	"159.75"	"6/8"	"135"	"16"	"3"	0.25	"Db"	"I"	""	"ii"	""	"7"	""	""	false
"I"	""	"54"	"1.0"	"160.0"	"6/8"	"135"	"16"	"3"	2.0	"Db"	"I"	""	"I"	""	""	""	""	false
"I\\\\"	""	"54"	"3.0"	"162.0"	"6/8"	"135"	"16"	"3"	1.0	"Db"	"I"	""	"I"	""	""	""	""	true
