"chord"	"altchord"	"measure"	"beat"	"totbeat"	"timesig"	"op"	"no"	"mov"	"length"	"global_key"	"local_key"	"pedal"	"numeral"	"form"	"figbass"	"changes"	"relativeroot"	"phraseend"
"i6"	""	"48"	"2.5"	"214.0"	"9/8"	"18"	"1"	"2"	1.5	"d"	"iv"	""	"i"	""	"6"	""	""	false
"V6"	""	"48"	"4.0"	"215.5"	"9/8"	"18"	"1"	"2"	1.5	"d"	"iv"	""	"V"	""	"6"	""	""	false
"i"	""	"49"	"1.0"	"217.0"	"9/8"	"18"	"1"	"2"	1.5	"d"	"iv"	""	"i"	""	""	""	""	false
"i6"	""	"49"	"2.5"	"218.5"	"9/8"	"18"	"1"	"2"	1.5	"d"	"iv"	""	"i"	""	"6"	""	""	false
"V"	""	"49"	"4.0"	"220.0"	"9/8"	"18"	"1"	"2"	1.5	"d"	"iv"	""	"V"	""	""	""	""	false
"V7/V"	""	"50"	"1.0"	"221.5"	"9/8"	"18"	"1"	"2"	1.5	"d"	"iv"	""	"V"	""	"7"	""	"V"	false
"V2"	""	"50"	"2.5"	"223.0"	"9/8"	"18"	"1"	"2"	1.5	"d"	"iv"	""	"V"	""	"2"	""	""	false
"V"	""	"50"	"4.0"	"224.5"	"9/8"	"18"	"1"	"2"	1.5	"d"	"iv"	""	"V"	""	""	""	""	false
"V65"	""	"51"	"1.0"	"226.0"	"9/8"	"18"	"1"	"2"	1.5	"d"	"iv"	""	"V"	""	"65"	""	""	false
"V43"	""	"51"	"2.5"	"227.5"	"9/8"	"18"	"1"	"2"	1.5	"d"	"iv"	""	"V"	""	"43"	""	""	false
"V"	""	"51"	"4.0"	"229.0"	"9/8"	"18"	"1"	"2"	1.5	"d"	"iv"	""	"V"	""	""	""	""	false
"vii.ii%65"	""	"52"	"1.0"	"230.5"	"9/8"	"18"	"1"	"2"	1.5	"d"	"vii"	""	"ii"	"%"	"65"	""	""	false
"viio2"	""	"52"	"2.5"	"232.0"	"9/8"	"18"	"1"	"2"	1.5	"d"	"vii"	""	"vii"	"o"	"2"	""	""	false
"viio6"	""	"52"	"4.0"	"233.5"	"9/8"	"18"	"1"	"2"	1.5	"d"	"vii"	""	"vii"	"o"	"6"	""	""	false
"V65"	""	"53"	"1.0"	"235.0"	"9/8"	"18"	"1"	"2"	1.5	"d"	"vii"	""	"V"	""	"65"	""	""	false
"viio6"	""	"53"	"2.5"	"236.5"	"9/8"	"18"	"1"	"2"	1.5	"d"	"vii"	""	"vii"	"o"	"6"	""	""	false
"V"	""	"53"	"4.0"	"238.0"	"9/8"	"18"	"1"	"2"	1.5	"d"	"vii"	""	"V"	""	""	""	""	false
"i\\\\"	""	"54"	"1.0"	"239.5"	"9/8"	"18"	"1"	"2"	1.5	"d"	"vii"	""	"i"	""	""	""	""	true
"i"	""	"54"	"2.5"	"241.0"	"9/8"	"18"	"1"	"2"	3.0	"d"	"vii"	""	"i"	""	""	""	""	false
"VI"	""	"55"	"1.0"	"244.0"	"9/8"	"18"	"1"	"2"	4.5	"d"	"vii"	""	"VI"	""	""	""	""	false
"V65/V"	""	"56"	"1.0"	"248.5"	"9/8"	"18"	"1"	"2"	4.5	"d"	"vii"	""	"V"	""	"65"	""	"V"	false
"iv.i"	""	"57"	"1.0"	"253.0"	"9/8"	"18"	"1"	"2"	4.5	"d"	"iv"	""	"i"	""	""	""	""	false
"VI"	""	"58"	"1.0"	"257.5"	"9/8"	"18"	"1"	"2"	3.0	"d"	"iv"	""	"VI"	""	""	""	""	false
"III6"	""	"58"	"4.0"	"260.5"	"9/8"	"18"	"1"	"2"	1.5	"d"	"iv"	""	"III"	""	"6"	""	""	false
"#viio7/V"	""	"59"	"1.0"	"262.0"	"9/8"	"18"	"1"	"2"	4.5	"d"	"iv"	""	"#vii"	"o"	"7"	""	"V"	false
"i.i"	""	"60"	"1.0"	"266.5"	"9/8"	"18"	"1"	"2"	4.5	"d"	"i"	""	"i"	""	""	""	""	false
"ii%65"	""	"61"	"1.0"	"271.0"	"9/8"	"18"	"1"	"2"	4.5	"d"	"i"	""	"ii"	"%"	"65"	""	""	false
"V7"	""	"62"	"1.0"	"275.5"	"9/8"	"18"	"1"	"2"	4.5	"d"	"i"	""	"V"	""	"7"	""	""	false
"i\\\\"	""	"63"	"1.0"	"280.0"	"9/8"	"18"	"1"	"2"	1.5	"d"	"i"	""	"i"	""	""	""	""	true
"i6"	""	"63"	"2.5"	"281.5"	"9/8"	"18"	"1"	"2"	1.5	"d"	"i"	""	"i"	""	"6"	""	""	false
"V43"	""	"63"	"4.0"	"283.0"	"9/8"	"18"	"1"	"2"	1.5	"d"	"i"	""	"V"	""	"43"	""	""	false
"i"	""	"64"	"1.0"	"284.5"	"9/8"	"18"	"1"	"2"	1.5	"d"	"i"	""	"i"	""	""	""	""	false
"i6"	""	"64"	"2.5"	"286.0"	"9/8"	"18"	"1"	"2"	1.5	"d"	"i"	""	"i"	""	"6"	""	""	false
"V43"	""	"64"	"4.0"	"287.5"	"9/8"	"18"	"1"	"2"	1.5	"d"	"i"	""	"V"	""	"43"	""	""	false
"i"	""	"65"	"1.0"	"289.0"	"9/8"	"18"	"1"	"2"	1.5	"d"	"i"	""	"i"	""	""	""	""	false
"i6"	""	"65"	"2.5"	"290.5"	"9/8"	"18"	"1"	"2"	1.5	"d"	"i"	""	"i"	""	"6"	""	""	false
"V"	""	"65"	"4.0"	"292.0"	"9/8"	"18"	"1"	"2"	1.5	"d"	"i"	""	"V"	""	""	""	""	false
"i"	""	"66"	"1.0"	"293.5"	"9/8"	"18"	"1"	"2"	3.0	"d"	"i"	""	"i"	""	""	""	""	false
"VI6"	""	"66"	"4.0"	"296.5"	"9/8"	"18"	"1"	"2"	1.5	"d"	"i"	""	"VI"	""	"6"	""	""	false
"#viio65(2)"	""	"67"	"1.0"	"298.0"	"9/8"	"18"	"1"	"2"	1.5	"d"	"i"	""	"#vii"	"o"	"65"	"2"	""	false
"#viio65"	""	"67"	"2.5"	"299.5"	"9/8"	"18"	"1"	"2"	7.5	"d"	"i"	""	"#vii"	"o"	"65"	""	""	false
"i6(2)"	""	"69"	"1.0"	"307.0"	"9/8"	"18"	"1"	"2"	1.5	"d"	"i"	""	"i"	""	"6"	"2"	""	false
"i6"	""	"69"	"2.5"	"308.5"	"9/8"	"18"	"1"	"2"	3.0	"d"	"i"	""	"i"	""	"6"	""	""	false
"ii%65(2)"	""	"70"	"1.0"	"311.5"	"9/8"	"18"	"1"	"2"	1.5	"d"	"i"	""	"ii"	"%"	"65"	"2"	""	false
"ii%65"	""	"70"	"2.5"	"313.0"	"9/8"	"18"	"1"	"2"	1.5	"d"	"i"	""	"ii"	"%"	"65"	""	""	false
"#viio7/V"	""	"70"	"4.0"	"314.5"	"9/8"	"18"	"1"	"2"	1.5	"d"	"i"	""	"#vii"	"o"	"7"	""	"V"	false
"V\\\\"	""	"71"	"1.0"	"316.0"	"9/8"	"18"	"1"	"2"	3.0	"d"	"i"	""	"V"	""	""	""	""	true
"i"	""	"71"	"4.0"	"319.0"	"9/8"	"18"	"1"	"2"	0.5	"d"	"i"	""	"i"	""	""	""	""	false
"iio6"	""	"71"	"4.5"	"319.5"	"9/8"	"18"	"1"	"2"	0.5	"d"	"i"	""	"ii"	"o"	"6"	""	""	false
"#viio7/V"	""	"71"	"5.0"	"320.0"	"9/8"	"18"	"1"	"2"	0.5	"d"	"i"	""	"#vii"	"o"	"7"	""	"V"	false
"V"	""	"72"	"1.0"	"320.5"	"9/8"	"18"	"1"	"2"	3.0	"d"	"i"	""	"V"	""	""	""	""	false
"i"	""	"72"	"4.0"	"323.5"	"9/8"	"18"	"1"	"2"	0.5	"d"	"i"	""	"i"	""	""	""	""	false
"iio6"	""	"72"	"4.5"	"324.0"	"9/8"	"18"	"1"	"2"	0.5	"d"	"i"	""	"ii"	"o"	"6"	""	""	false
"#viio7/V"	""	"72"	"5.0"	"324.5"	"9/8"	"18"	"1"	"2"	0.5	"d"	"i"	""	"#vii"	"o"	"7"	""	"V"	false
"V[V64"	""	"73"	"1.0"	"325.0"	"9/8"	"18"	"1"	"2"	3.0	"d"	"i"	"V"	"V"	""	"64"	""	""	false
"IV6"	""	"73"	"4.0"	"328.0"	"9/8"	"18"	"1"	"2"	1.5	"d"	"i"	"V"	"IV"	""	"6"	""	""	false
"V6]"	""	"74"	"1.0"	"329.5"	"9/8"	"18"	"1"	"2"	3.0	"d"	"i"	"V"	"V"	""	"6"	""	""	false
"VI"	""	"74"	"4.0"	"332.5"	"9/8"	"18"	"1"	"2"	1.5	"d"	"i"	""	"VI"	""	""	""	""	false
"I.V"	""	"75"	"1.0"	"334.0"	"9/8"	"18"	"1"	"2"	4.0	"d"	"I"	""	"V"	""	""	""	""	false
"V65"	""	"75"	"5.0"	"338.0"	"9/8"	"18"	"1"	"2"	0.5	"d"	"I"	""	"V"	""	"65"	""	""	false
"I"	""	"76"	"1.0"	"338.5"	"9/8"	"18"	"1"	"2"	1.5	"d"	"I"	""	"I"	""	""	""	""	false
"V2"	""	"76"	"2.5"	"340.0"	"9/8"	"18"	"1"	"2"	1.5	"d"	"I"	""	"V"	""	"2"	""	""	false
"I6"	""	"76"	"4.0"	"341.5"	"9/8"	"18"	"1"	"2"	1.5	"d"	"I"	""	"I"	""	"6"	""	""	false
"V2(9)"	""	"77"	"1.0"	"343.0"	"9/8"	"18"	"1"	"2"	1.5	"d"	"I"	""	"V"	""	"2"	"9"	""	false
"I6"	""	"77"	"2.5"	"344.5"	"9/8"	"18"	"1"	"2"	1.5	"d"	"I"	""	"I"	""	"6"	""	""	false
"V65"	""	"77"	"4.0"	"346.0"	"9/8"	"18"	"1"	"2"	1.5	"d"	"I"	""	"V"	""	"65"	""	""	false
"I"	""	"78"	"1.0"	"347.5"	"9/8"	"18"	"1"	"2"	1.5	"d"	"I"	""	"I"	""	""	""	""	false
"V2"	""	"78"	"2.5"	"349.0"	"9/8"	"18"	"1"	"2"	1.5	"d"	"I"	""	"V"	""	"2"	""	""	false
"I6"	""	"78"	"4.0"	"350.5"	"9/8"	"18"	"1"	"2"	1.5	"d"	"I"	""	"I"	""	"6"	""	""	false
