"chord"	"altchord"	"measure"	"beat"	"totbeat"	"timesig"	"op"	"no"	"mov"	"length"	"global_key"	"local_key"	"pedal"	"numeral"	"form"	"figbass"	"changes"	"relativeroot"	"phraseend"
"#viio7/vi"	""	"16"	"1.5"	"31.5"	"2/4"	"18"	"1"	"4"	0.5	"F"	"I"	""	"#vii"	"o"	"7"	""	"vi"	false
"vi"	""	"16"	"2.0"	"32.0"	"2/4"	"18"	"1"	"4"	0.5	"F"	"I"	""	"vi"	""	""	""	""	false
"V65/V"	""	"16"	"2.5"	"32.5"	"2/4"	"18"	"1"	"4"	0.5	"F"	"I"	""	"V"	""	"65"	""	"V"	false
"V(64)"	""	"17"	"1.0"	"33.0"	"2/4"	"18"	"1"	"4"	1.0	"F"	"I"	""	"V"	""	""	"64"	""	false
"V7"	""	"17"	"2.0"	"34.0"	"2/4"	"18"	"1"	"4"	1.0	"F"	"I"	""	"V"	""	"7"	""	""	false
"I\\\\"	""	"18"	"1.0"	"35.0"	"2/4"	"18"	"1"	"4"	2.0	"F"	"I"	""	"I"	""	""	""	""	true
"I"	""	"19"	"1.0"	"37.0"	"2/4"	"18"	"1"	"4"	2.0	"F"	"I"	""	"I"	""	""	""	""	false
"V"	""	"20"	"1.0"	"39.0"	"2/4"	"18"	"1"	"4"	3.5	"F"	"I"	""	"V"	""	""	""	""	false
"V7"	""	"21"	"2.5"	"42.5"	"2/4"	"18"	"1"	"4"	0.5	"F"	"I"	""	"V"	""	"7"	""	""	false
"I"	""	"22"	"1.0"	"43.0"	"2/4"	"18"	"1"	"4"	6.0	"F"	"I"	""	"I"	""	""	""	""	false
"V6"	""	"25"	"1.0"	"49.0"	"2/4"	"18"	"1"	"4"	2.0	"F"	"I"	""	"V"	""	"6"	""	""	false
"I(4+2)"	""	"26"	"1.0"	"51.0"	"2/4"	"18"	"1"	"4"	1.0	"F"	"I"	""	"I"	""	""	"4+2"	""	false
"I\\\\"	""	"26"	"2.0"	"52.0"	"2/4"	"18"	"1"	"4"	1.0	"F"	"I"	""	"I"	""	""	""	""	true
"V/vi"	""	"27"	"1.0"	"53.0"	"2/4"	"18"	"1"	"4"	2.0	"F"	"I"	""	"V"	""	""	""	"vi"	false
"vi"	""	"28"	"1.0"	"55.0"	"2/4"	"18"	"1"	"4"	2.0	"F"	"I"	""	"vi"	""	""	""	""	false
"V/vi"	""	"29"	"1.0"	"57.0"	"2/4"	"18"	"1"	"4"	2.0	"F"	"I"	""	"V"	""	""	""	"vi"	false
"vi"	""	"30"	"1.0"	"59.0"	"2/4"	"18"	"1"	"4"	7.0	"F"	"I"	""	"vi"	""	""	""	""	false
"V/vi"	""	"33"	"2.0"	"66.0"	"2/4"	"18"	"1"	"4"	1.0	"F"	"I"	""	"V"	""	""	""	"vi"	false
"vi\\\\"	""	"34"	"1.0"	"67.0"	"2/4"	"18"	"1"	"4"	2.0	"F"	"I"	""	"vi"	""	""	""	""	true
"V64/vi"	""	"35"	"1.0"	"69.0"	"2/4"	"18"	"1"	"4"	2.0	"F"	"I"	""	"V"	""	"64"	""	"vi"	false
"V/vi"	""	"36"	"1.0"	"71.0"	"2/4"	"18"	"1"	"4"	2.0	"F"	"I"	""	"V"	""	""	""	"vi"	false
"vi"	""	"37"	"1.0"	"73.0"	"2/4"	"18"	"1"	"4"	4.0	"F"	"I"	""	"vi"	""	""	""	""	false
"V43/iii"	""	"39"	"1.0"	"77.0"	"2/4"	"18"	"1"	"4"	2.0	"F"	"I"	""	"V"	""	"43"	""	"iii"	false
"V6/iii"	""	"40"	"1.0"	"79.0"	"2/4"	"18"	"1"	"4"	1.0	"F"	"I"	""	"V"	""	"6"	""	"iii"	false
"V/iii"	""	"40"	"2.0"	"80.0"	"2/4"	"18"	"1"	"4"	1.0	"F"	"I"	""	"V"	""	""	""	"iii"	false
"iii"	""	"41"	"1.0"	"81.0"	"2/4"	"18"	"1"	"4"	1.0	"F"	"I"	""	"iii"	""	""	""	""	false
"V2/vi"	""	"41"	"2.0"	"82.0"	"2/4"	"18"	"1"	"4"	1.0	"F"	"I"	""	"V"	""	"2"	""	"vi"	false
"II.V6"	""	"42"	"1.0"	"83.0"	"2/4"	"18"	"1"	"4"	1.0	"F"	"II"	""	"V"	""	"6"	""	""	false
"V"	""	"42"	"2.0"	"84.0"	"2/4"	"18"	"1"	"4"	1.0	"F"	"II"	""	"V"	""	""	""	""	false
"I\\\\"	""	"43"	"1.0"	"85.0"	"2/4"	"18"	"1"	"4"	3.0	"F"	"II"	""	"I"	""	""	""	""	true
"I"	""	"43"	"4.0"	"88.0"	"2/4"	"18"	"1"	"4"	-1.0	"F"	"II"	""	"I"	""	""	""	""	false
"V43"	""	"44"	"1.0"	"87.0"	"2/4"	"18"	"1"	"4"	2.0	"F"	"II"	""	"V"	""	"43"	""	""	false
"I6"	""	"45"	"1.0"	"89.0"	"2/4"	"18"	"1"	"4"	2.0	"F"	"II"	""	"I"	""	"6"	""	""	false
"V2"	""	"46"	"1.0"	"91.0"	"2/4"	"18"	"1"	"4"	1.5	"F"	"II"	""	"V"	""	"2"	""	""	false
"V65"	""	"46"	"2.5"	"92.5"	"2/4"	"18"	"1"	"4"	0.5	"F"	"II"	""	"V"	""	"65"	""	""	false
"I"	""	"47"	"1.0"	"93.0"	"2/4"	"18"	"1"	"4"	0.5	"F"	"II"	""	"I"	""	""	""	""	false
"V"	""	"47"	"1.5"	"93.5"	"2/4"	"18"	"1"	"4"	1.0	"F"	"II"	""	"V"	""	""	""	""	false
"I(6)"	""	"47"	"2.5"	"94.5"	"2/4"	"18"	"1"	"4"	0.5	"F"	"II"	""	"I"	""	""	"6"	""	false
"V43"	""	"48"	"1.0"	"95.0"	"2/4"	"18"	"1"	"4"	2.0	"F"	"II"	""	"V"	""	"43"	""	""	false
"I6"	""	"49"	"1.0"	"97.0"	"2/4"	"18"	"1"	"4"	1.0	"F"	"II"	""	"I"	""	"6"	""	""	false
"V.V65"	""	"49"	"2.0"	"98.0"	"2/4"	"18"	"1"	"4"	1.0	"F"	"V"	""	"V"	""	"65"	""	""	false
"V7"	""	"50"	"1.0"	"99.0"	"2/4"	"18"	"1"	"4"	2.0	"F"	"V"	""	"V"	""	"7"	""	""	false
"I"	""	"51"	"1.0"	"101.0"	"2/4"	"18"	"1"	"4"	2.0	"F"	"V"	""	"I"	""	""	""	""	false
"V43"	""	"52"	"1.0"	"103.0"	"2/4"	"18"	"1"	"4"	2.0	"F"	"V"	""	"V"	""	"43"	""	""	false
"I6"	""	"53"	"1.0"	"105.0"	"2/4"	"18"	"1"	"4"	2.0	"F"	"V"	""	"I"	""	"6"	""	""	false
"V2"	""	"54"	"1.0"	"107.0"	"2/4"	"18"	"1"	"4"	0.5	"F"	"V"	""	"V"	""	"2"	""	""	false
"V"	""	"54"	"1.5"	"107.5"	"2/4"	"18"	"1"	"4"	1.0	"F"	"V"	""	"V"	""	""	""	""	false
"V6"	""	"54"	"2.5"	"108.5"	"2/4"	"18"	"1"	"4"	0.5	"F"	"V"	""	"V"	""	"6"	""	""	false
"I"	""	"55"	"1.0"	"109.0"	"2/4"	"18"	"1"	"4"	1.5	"F"	"V"	""	"I"	""	""	""	""	false
"I(6)"	""	"55"	"2.5"	"110.5"	"2/4"	"18"	"1"	"4"	0.5	"F"	"V"	""	"I"	""	""	"6"	""	false
"V43"	""	"56"	"1.0"	"111.0"	"2/4"	"18"	"1"	"4"	2.0	"F"	"V"	""	"V"	""	"43"	""	""	false
"I6"	""	"57"	"1.0"	"113.0"	"2/4"	"18"	"1"	"4"	2.0	"F"	"V"	""	"I"	""	"6"	""	""	false
"V2"	""	"58"	"1.0"	"115.0"	"2/4"	"18"	"1"	"4"	0.5	"F"	"V"	""	"V"	""	"2"	""	""	false
"V"	""	"58"	"1.5"	"115.5"	"2/4"	"18"	"1"	"4"	1.0	"F"	"V"	""	"V"	""	""	""	""	false
"V6"	""	"58"	"2.5"	"116.5"	"2/4"	"18"	"1"	"4"	0.5	"F"	"V"	""	"V"	""	"6"	""	""	false
"I"	""	"59"	"1.0"	"117.0"	"2/4"	"18"	"1"	"4"	1.5	"F"	"V"	""	"I"	""	""	""	""	false
"V65"	""	"59"	"2.5"	"118.5"	"2/4"	"18"	"1"	"4"	0.5	"F"	"V"	""	"V"	""	"65"	""	""	false
"I"	""	"60"	"1.0"	"119.0"	"2/4"	"18"	"1"	"4"	1.5	"F"	"V"	""	"I"	""	""	""	""	false
"V65/vi"	""	"60"	"2.5"	"120.5"	"2/4"	"18"	"1"	"4"	0.5	"F"	"V"	""	"V"	""	"65"	""	"vi"	false
"vi"	""	"61"	"1.0"	"121.0"	"2/4"	"18"	"1"	"4"	1.5	"F"	"V"	""	"vi"	""	""	""	""	false
"V65/IV"	""	"61"	"2.5"	"122.5"	"2/4"	"18"	"1"	"4"	0.5	"F"	"V"	""	"V"	""	"65"	""	"IV"	false
"IV"	""	"62"	"1.0"	"123.0"	"2/4"	"18"	"1"	"4"	2.0	"F"	"V"	""	"IV"	""	""	""	""	false
"IV"	""	"63"	"1.0"	"125.0"	"2/4"	"18"	"1"	"4"	2.0	"F"	"V"	""	"IV"	""	""	""	""	false
"V(64)"	""	"64"	"1.0"	"127.0"	"2/4"	"18"	"1"	"4"	1.0	"F"	"V"	""	"V"	""	""	"64"	""	false
"V7"	""	"64"	"2.0"	"128.0"	"2/4"	"18"	"1"	"4"	1.0	"F"	"V"	""	"V"	""	"7"	""	""	false
"I\\\\"	""	"65"	"1.0"	"129.0"	"2/4"	"18"	"1"	"4"	1.5	"F"	"V"	""	"I"	""	""	""	""	true
"V65"	""	"65"	"2.5"	"130.5"	"2/4"	"18"	"1"	"4"	0.5	"F"	"V"	""	"V"	""	"65"	""	""	false
"I"	""	"66"	"1.0"	"131.0"	"2/4"	"18"	"1"	"4"	1.5	"F"	"V"	""	"I"	""	""	""	""	false
"V65/vi"	""	"66"	"2.5"	"132.5"	"2/4"	"18"	"1"	"4"	0.5	"F"	"V"	""	"V"	""	"65"	""	"vi"	false
"vi"	""	"67"	"1.0"	"133.0"	"2/4"	"18"	"1"	"4"	1.5	"F"	"V"	""	"vi"	""	""	""	""	false
"V65/IV"	""	"67"	"2.5"	"134.5"	"2/4"	"18"	"1"	"4"	0.5	"F"	"V"	""	"V"	""	"65"	""	"IV"	false
"IV"	""	"68"	"1.0"	"135.0"	"2/4"	"18"	"1"	"4"	1.5	"F"	"V"	""	"IV"	""	""	""	""	false
"V65/ii"	""	"68"	"2.5"	"136.5"	"2/4"	"18"	"1"	"4"	0.5	"F"	"V"	""	"V"	""	"65"	""	"ii"	false
"ii"	""	"69"	"1.0"	"137.0"	"2/4"	"18"	"1"	"4"	2.0	"F"	"V"	""	"ii"	""	""	""	""	false
"V7(+2)"	""	"70"	"1.0"	"139.0"	"2/4"	"18"	"1"	"4"	1.0	"F"	"V"	""	"V"	""	"7"	"+2"	""	false
"V(64)"	""	"70"	"2.0"	"140.0"	"2/4"	"18"	"1"	"4"	0.5	"F"	"V"	""	"V"	""	""	"64"	""	false
"V7"	""	"70"	"2.5"	"140.5"	"2/4"	"18"	"1"	"4"	0.5	"F"	"V"	""	"V"	""	"7"	""	""	false
"I\\\\"	""	"71"	"1.0"	"141.0"	"2/4"	"18"	"1"	"4"	1.0	"F"	"V"	""	"I"	""	""	""	""	true
"V43"	""	"71"	"2.0"	"142.0"	"2/4"	"18"	"1"	"4"	0.5	"F"	"V"	""	"V"	""	"43"	""	""	false
"V2"	""	"71"	"2.5"	"142.5"	"2/4"	"18"	"1"	"4"	0.5	"F"	"V"	""	"V"	""	"2"	""	""	false
"I6"	""	"72"	"1.0"	"143.0"	"2/4"	"18"	"1"	"4"	0.5	"F"	"V"	""	"I"	""	"6"	""	""	false
"I"	""	"72"	"1.5"	"143.5"	"2/4"	"18"	"1"	"4"	0.5	"F"	"V"	""	"I"	""	""	""	""	false
"V43"	""	"72"	"2.0"	"144.0"	"2/4"	"18"	"1"	"4"	0.5	"F"	"V"	""	"V"	""	"43"	""	""	false
"V2"	""	"72"	"2.5"	"144.5"	"2/4"	"18"	"1"	"4"	0.5	"F"	"V"	""	"V"	""	"2"	""	""	false
"I6"	""	"73"	"1.0"	"145.0"	"2/4"	"18"	"1"	"4"	0.5	"F"	"V"	""	"I"	""	"6"	""	""	false
"I"	""	"73"	"1.5"	"145.5"	"2/4"	"18"	"1"	"4"	1.0	"F"	"V"	""	"I"	""	""	""	""	false
"IV"	""	"73"	"2.5"	"146.5"	"2/4"	"18"	"1"	"4"	0.5	"F"	"V"	""	"IV"	""	""	""	""	false
"V(64)"	""	"74"	"1.0"	"147.0"	"2/4"	"18"	"1"	"4"	1.0	"F"	"V"	""	"V"	""	""	"64"	""	false
"V7"	""	"74"	"2.0"	"148.0"	"2/4"	"18"	"1"	"4"	1.0	"F"	"V"	""	"V"	""	"7"	""	""	false
"i\\\\"	""	"75"	"1.0"	"149.0"	"2/4"	"18"	"1"	"4"	0.5	"F"	"V"	""	"i"	""	""	""	""	true
"v.i"	""	"75"	"1.5"	"149.5"	"2/4"	"18"	"1"	"4"	0.5	"F"	"v"	""	"i"	""	""	""	""	false
"V43"	""	"75"	"2.0"	"150.0"	"2/4"	"18"	"1"	"4"	0.5	"F"	"v"	""	"V"	""	"43"	""	""	false
"V"	""	"75"	"2.5"	"150.5"	"2/4"	"18"	"1"	"4"	0.5	"F"	"v"	""	"V"	""	""	""	""	false
"i6"	""	"76"	"1.0"	"151.0"	"2/4"	"18"	"1"	"4"	0.5	"F"	"v"	""	"i"	""	"6"	""	""	false
"i"	""	"76"	"1.5"	"151.5"	"2/4"	"18"	"1"	"4"	0.5	"F"	"v"	""	"i"	""	""	""	""	false
"V64"	""	"76"	"2.0"	"152.0"	"2/4"	"18"	"1"	"4"	0.5	"F"	"v"	""	"V"	""	"64"	""	""	false
"V"	""	"76"	"2.5"	"152.5"	"2/4"	"18"	"1"	"4"	0.5	"F"	"v"	""	"V"	""	""	""	""	false
"i6"	""	"77"	"1.0"	"153.0"	"2/4"	"18"	"1"	"4"	0.5	"F"	"v"	""	"i"	""	"6"	""	""	false
"i"	""	"77"	"1.5"	"153.5"	"2/4"	"18"	"1"	"4"	0.5	"F"	"v"	""	"i"	""	""	""	""	false
"iio6"	""	"77"	"2.0"	"154.0"	"2/4"	"18"	"1"	"4"	1.0	"F"	"v"	""	"ii"	"o"	"6"	""	""	false
"V(64)"	""	"78"	"1.0"	"155.0"	"2/4"	"18"	"1"	"4"	1.0	"F"	"v"	""	"V"	""	""	"64"	""	false
"V7"	""	"78"	"2.0"	"156.0"	"2/4"	"18"	"1"	"4"	1.0	"F"	"v"	""	"V"	""	"7"	""	""	false
"i\\\\"	""	"79"	"1.0"	"157.0"	"2/4"	"18"	"1"	"4"	2.0	"F"	"v"	""	"i"	""	""	""	""	true
"V7"	""	"80"	"1.0"	"159.0"	"2/4"	"18"	"1"	"4"	2.0	"F"	"v"	""	"V"	""	"7"	""	""	false
"i"	""	"81"	"1.0"	"161.0"	"2/4"	"18"	"1"	"4"	2.0	"F"	"v"	""	"i"	""	""	""	""	false
"V7"	""	"82"	"1.0"	"163.0"	"2/4"	"18"	"1"	"4"	2.0	"F"	"v"	""	"V"	""	"7"	""	""	false
"V.I"	""	"83"	"1.0"	"165.0"	"2/4"	"18"	"1"	"4"	2.0	"F"	"V"	""	"I"	""	""	""	""	false
"V65"	""	"84"	"1.0"	"167.0"	"2/4"	"18"	"1"	"4"	2.0	"F"	"V"	""	"V"	""	"65"	""	""	false
"I"	""	"85"	"1.0"	"169.0"	"2/4"	"18"	"1"	"4"	1.5	"F"	"V"	""	"I"	""	""	""	""	false
"I6"	""	"85"	"2.5"	"170.5"	"2/4"	"18"	"1"	"4"	0.5	"F"	"V"	""	"I"	""	"6"	""	""	false
"V2"	""	"86"	"1.0"	"171.0"	"2/4"	"18"	"1"	"4"	2.0	"F"	"V"	""	"V"	""	"2"	""	""	false
"I"	""	"87"	"1.0"	"173.0"	"2/4"	"18"	"1"	"4"	1.5	"F"	"V"	""	"I"	""	""	""	""	false
"IV6"	""	"87"	"2.5"	"174.5"	"2/4"	"18"	"1"	"4"	0.5	"F"	"V"	""	"IV"	""	"6"	""	""	false
"V2/IV"	""	"88"	"1.0"	"175.0"	"2/4"	"18"	"1"	"4"	1.5	"F"	"V"	""	"V"	""	"2"	""	"IV"	false
"V64/IV"	""	"88"	"2.5"	"176.5"	"2/4"	"18"	"1"	"4"	0.5	"F"	"V"	""	"V"	""	"64"	""	"IV"	false
"IV6"	""	"89"	"1.0"	"177.0"	"2/4"	"18"	"1"	"4"	1.5	"F"	"V"	""	"IV"	""	"6"	""	""	false
"IV"	""	"89"	"2.5"	"178.5"	"2/4"	"18"	"1"	"4"	0.5	"F"	"V"	""	"IV"	""	""	""	""	false
"I.V43"	""	"90"	"1.0"	"179.0"	"2/4"	"18"	"1"	"4"	1.5	"F"	"I"	""	"V"	""	"43"	""	""	false
"V7"	""	"90"	"2.5"	"180.5"	"2/4"	"18"	"1"	"4"	0.5	"F"	"I"	""	"V"	""	"7"	""	""	false
"I"	""	"91"	"1.0"	"181.0"	"2/4"	"18"	"1"	"4"	2.0	"F"	"I"	""	"I"	""	""	""	""	false
"V43"	""	"92"	"1.0"	"183.0"	"2/4"	"18"	"1"	"4"	1.0	"F"	"I"	""	"V"	""	"43"	""	""	false
"V65"	""	"92"	"2.0"	"184.0"	"2/4"	"18"	"1"	"4"	1.0	"F"	"I"	""	"V"	""	"65"	""	""	false
"V"	""	"93"	"1.0"	"185.0"	"2/4"	"18"	"1"	"4"	2.0	"F"	"I"	""	"V"	""	""	""	""	false
"I6"	""	"94"	"1.0"	"187.0"	"2/4"	"18"	"1"	"4"	1.0	"F"	"I"	""	"I"	""	"6"	""	""	false
"I"	""	"94"	"2.0"	"188.0"	"2/4"	"18"	"1"	"4"	1.0	"F"	"I"	""	"I"	""	""	""	""	false
"V"	""	"95"	"1.0"	"189.0"	"2/4"	"18"	"1"	"4"	0.5	"F"	"I"	""	"V"	""	""	""	""	false
"V65"	""	"95"	"1.5"	"189.5"	"2/4"	"18"	"1"	"4"	0.5	"F"	"I"	""	"V"	""	"65"	""	""	false
"I"	""	"95"	"2.0"	"190.0"	"2/4"	"18"	"1"	"4"	1.0	"F"	"I"	""	"I"	""	""	""	""	false
"V"	""	"96"	"1.0"	"191.0"	"2/4"	"18"	"1"	"4"	0.5	"F"	"I"	""	"V"	""	""	""	""	false
"V65"	""	"96"	"1.5"	"191.5"	"2/4"	"18"	"1"	"4"	0.5	"F"	"I"	""	"V"	""	"65"	""	""	false
"I"	""	"96"	"2.0"	"192.0"	"2/4"	"18"	"1"	"4"	1.0	"F"	"I"	""	"I"	""	""	""	""	false
"V"	""	"97"	"1.0"	"193.0"	"2/4"	"18"	"1"	"4"	0.5	"F"	"I"	""	"V"	""	""	""	""	false
"V65"	""	"97"	"1.5"	"193.5"	"2/4"	"18"	"1"	"4"	0.5	"F"	"I"	""	"V"	""	"65"	""	""	false
"V.IV"	""	"97"	"2.0"	"194.0"	"2/4"	"18"	"1"	"4"	0.5	"F"	"V"	""	"IV"	""	""	""	""	false
"V65/V"	""	"97"	"2.5"	"194.5"	"2/4"	"18"	"1"	"4"	0.5	"F"	"V"	""	"V"	""	"65"	""	"V"	false
"V(64)"	""	"98"	"1.0"	"195.0"	"2/4"	"18"	"1"	"4"	0.5	"F"	"V"	""	"V"	""	""	"64"	""	false
"V7"	""	"98"	"1.5"	"195.5"	"2/4"	"18"	"1"	"4"	0.5	"F"	"V"	""	"V"	""	"7"	""	""	false
"I\\\\"	""	"98"	"2.0"	"196.0"	"2/4"	"18"	"1"	"4"	1.0	"F"	"V"	""	"I"	""	""	""	""	true
"I.I"	""	"99"	"1.0"	"197.0"	"2/4"	"18"	"1"	"4"	2.0	"F"	"I"	""	"I"	""	""	""	""	false
"V6"	""	"100"	"1.0"	"199.0"	"2/4"	"18"	"1"	"4"	1.0	"F"	"I"	""	"V"	""	"6"	""	""	false
"V7"	""	"100"	"2.0"	"200.0"	"2/4"	"18"	"1"	"4"	1.0	"F"	"I"	""	"V"	""	"7"	""	""	false
"V2"	""	"101"	"1.0"	"201.0"	"2/4"	"18"	"1"	"4"	2.0	"F"	"I"	""	"V"	""	"2"	""	""	false
"I6"	""	"102"	"1.0"	"203.0"	"2/4"	"18"	"1"	"4"	1.0	"F"	"I"	""	"I"	""	"6"	""	""	false
"V7/IV"	""	"102"	"2.0"	"204.0"	"2/4"	"18"	"1"	"4"	1.0	"F"	"I"	""	"V"	""	"7"	""	"IV"	false
"#viio65/ii"	""	"103"	"1.0"	"205.0"	"2/4"	"18"	"1"	"4"	2.0	"F"	"I"	""	"#vii"	"o"	"65"	""	"ii"	false
"V65/ii"	""	"104"	"1.0"	"207.0"	"2/4"	"18"	"1"	"4"	2.0	"F"	"I"	""	"V"	""	"65"	""	"ii"	false
"ii"	""	"105"	"1.0"	"209.0"	"2/4"	"18"	"1"	"4"	2.0	"F"	"I"	""	"ii"	""	""	""	""	false
"V65/vi"	""	"106"	"1.0"	"211.0"	"2/4"	"18"	"1"	"4"	2.0	"F"	"I"	""	"V"	""	"65"	""	"vi"	false
"vi"	""	"107"	"1.0"	"213.0"	"2/4"	"18"	"1"	"4"	1.0	"F"	"I"	""	"vi"	""	""	""	""	false
"vi.i6"	""	"107"	"2.0"	"214.0"	"2/4"	"18"	"1"	"4"	1.0	"F"	"vi"	""	"i"	""	"6"	""	""	false
"VI"	""	"108"	"1.0"	"215.0"	"2/4"	"18"	"1"	"4"	1.0	"F"	"vi"	""	"VI"	""	""	""	""	false
".Ger6"	""	"108"	"2.0"	"216.0"	"2/4"	"18"	"1"	"4"	1.0	"F"	"vi"	""	"Ger"	""	"6"	""	""	false
"V\\\\"	""	"109"	"1.0"	"217.0"	"2/4"	"18"	"1"	"4"	3.5	"F"	"vi"	""	"V"	""	""	""	""	true
"V(64)"	""	"110"	"2.5"	"220.5"	"2/4"	"18"	"1"	"4"	0.5	"F"	"vi"	""	"V"	""	""	"64"	""	false
"V7"	""	"111"	"1.0"	"221.0"	"2/4"	"18"	"1"	"4"	3.5	"F"	"vi"	""	"V"	""	"7"	""	""	false
"V(64)"	""	"112"	"2.5"	"224.5"	"2/4"	"18"	"1"	"4"	0.5	"F"	"vi"	""	"V"	""	""	"64"	""	false
"V7"	""	"113"	"1.0"	"225.0"	"2/4"	"18"	"1"	"4"	5.5	"F"	"vi"	""	"V"	""	"7"	""	""	false
