"chord"	"altchord"	"measure"	"beat"	"totbeat"	"timesig"	"op"	"no"	"mov"	"length"	"global_key"	"local_key"	"pedal"	"numeral"	"form"	"figbass"	"changes"	"relativeroot"	"phraseend"
"V7"	""	"19"	"3.5"	"57.5"	"3/4"	"18"	"1"	"1"	0.5	"F"	"I"	""	"V"	""	"7"	""	""	false
"I\\\\"	""	"20"	"1.0"	"58.0"	"3/4"	"18"	"1"	"1"	3.0	"F"	"I"	""	"I"	""	""	""	""	true
"I"	""	"21"	"1.0"	"61.0"	"3/4"	"18"	"1"	"1"	3.0	"F"	"I"	""	"I"	""	""	""	""	false
"#viio7(b4)/V"	""	"22"	"1.0"	"64.0"	"3/4"	"18"	"1"	"1"	2.0	"F"	"I"	""	"#vii"	"o"	"7"	"b4"	"V"	false
"#viio7/V"	""	"22"	"3.0"	"66.0"	"3/4"	"18"	"1"	"1"	4.0	"F"	"I"	""	"#vii"	"o"	"7"	""	"V"	false
"V7(4)"	""	"24"	"1.0"	"70.0"	"3/4"	"18"	"1"	"1"	2.0	"F"	"I"	""	"V"	""	"7"	"4"	""	false
"V7"	""	"24"	"3.0"	"72.0"	"3/4"	"18"	"1"	"1"	4.0	"F"	"I"	""	"V"	""	"7"	""	""	false
"V7(4)/IV"	""	"26"	"1.0"	"76.0"	"3/4"	"18"	"1"	"1"	2.0	"F"	"I"	""	"V"	""	"7"	"4"	"IV"	false
"V7/IV"	""	"26"	"3.0"	"78.0"	"3/4"	"18"	"1"	"1"	1.0	"F"	"I"	""	"V"	""	"7"	""	"IV"	false
"ii6(9#4)"	""	"27"	"1.0"	"79.0"	"3/4"	"18"	"1"	"1"	2.0	"F"	"I"	""	"ii"	""	"6"	"9#4"	""	false
"ii6"	""	"27"	"3.0"	"81.0"	"3/4"	"18"	"1"	"1"	1.0	"F"	"I"	""	"ii"	""	"6"	""	""	false
"V7"	""	"28"	"1.0"	"82.0"	"3/4"	"18"	"1"	"1"	3.0	"F"	"I"	""	"V"	""	"7"	""	""	false
"I\\\\"	""	"29"	"1.0"	"85.0"	"3/4"	"18"	"1"	"1"	3.0	"F"	"I"	""	"I"	""	""	""	""	true
"V[I6"	""	"30"	"1.0"	"88.0"	"3/4"	"18"	"1"	"1"	3.0	"F"	"I"	"V"	"I"	""	"6"	""	""	false
"V64"	""	"31"	"1.0"	"91.0"	"3/4"	"18"	"1"	"1"	1.5	"F"	"I"	"V"	"V"	""	"64"	""	""	false
"V43"	""	"31"	"2.5"	"92.5"	"3/4"	"18"	"1"	"1"	4.5	"F"	"I"	"V"	"V"	""	"43"	""	""	false
"I6(6)"	""	"33"	"1.0"	"97.0"	"3/4"	"18"	"1"	"1"	1.5	"F"	"I"	"V"	"I"	""	"6"	"6"	""	false
"I6"	""	"33"	"2.5"	"98.5"	"3/4"	"18"	"1"	"1"	4.5	"F"	"I"	"V"	"I"	""	"6"	""	""	false
"V2(6)"	""	"35"	"1.0"	"103.0"	"3/4"	"18"	"1"	"1"	1.5	"F"	"I"	"V"	"V"	""	"2"	"6"	""	false
"V2"	""	"35"	"2.5"	"104.5"	"3/4"	"18"	"1"	"1"	4.0	"F"	"I"	"V"	"V"	""	"2"	""	""	false
"V2]"	""	"36"	"3.5"	"108.5"	"3/4"	"18"	"1"	"1"	0.5	"F"	"I"	"V"	"V"	""	"2"	""	""	false
"V65/vi"	""	"37"	"1.0"	"109.0"	"3/4"	"18"	"1"	"1"	3.0	"F"	"I"	""	"V"	""	"65"	""	"vi"	false
"vi"	""	"38"	"1.0"	"112.0"	"3/4"	"18"	"1"	"1"	3.0	"F"	"I"	""	"vi"	""	""	""	""	false
"V65/V"	""	"39"	"1.0"	"115.0"	"3/4"	"18"	"1"	"1"	3.0	"F"	"I"	""	"V"	""	"65"	""	"V"	false
"v.i"	""	"40"	"1.0"	"118.0"	"3/4"	"18"	"1"	"1"	3.0	"F"	"v"	""	"i"	""	""	""	""	false
"VI"	""	"41"	"1.0"	"121.0"	"3/4"	"18"	"1"	"1"	6.0	"F"	"v"	""	"VI"	""	""	""	""	false
"V43/VI"	""	"43"	"1.0"	"127.0"	"3/4"	"18"	"1"	"1"	6.0	"F"	"v"	""	"V"	""	"43"	""	"VI"	false
"VI6(6)"	""	"45"	"1.0"	"133.0"	"3/4"	"18"	"1"	"1"	1.5	"F"	"v"	""	"VI"	""	"6"	"6"	""	false
"VI6"	""	"45"	"2.5"	"134.5"	"3/4"	"18"	"1"	"1"	1.5	"F"	"v"	""	"VI"	""	"6"	""	""	false
"viio65/VII"	""	"46"	"1.0"	"136.0"	"3/4"	"18"	"1"	"1"	3.0	"F"	"v"	""	"vii"	"o"	"65"	""	"VII"	false
"#viio65"	""	"47"	"1.0"	"139.0"	"3/4"	"18"	"1"	"1"	3.0	"F"	"v"	""	"#vii"	"o"	"65"	""	""	false
"i6"	""	"48"	"1.0"	"142.0"	"3/4"	"18"	"1"	"1"	1.0	"F"	"v"	""	"i"	""	"6"	""	""	false
"iio6"	""	"48"	"2.0"	"143.0"	"3/4"	"18"	"1"	"1"	1.0	"F"	"v"	""	"ii"	"o"	"6"	""	""	false
"#viio7/V"	""	"48"	"3.0"	"144.0"	"3/4"	"18"	"1"	"1"	1.0	"F"	"v"	""	"#vii"	"o"	"7"	""	"V"	false
"V"	""	"49"	"1.0"	"145.0"	"3/4"	"18"	"1"	"1"	2.5	"F"	"v"	""	"V"	""	""	""	""	false
"V(64)"	""	"49"	"3.5"	"147.5"	"3/4"	"18"	"1"	"1"	0.5	"F"	"v"	""	"V"	""	""	"64"	""	false
"V"	""	"50"	"1.0"	"148.0"	"3/4"	"18"	"1"	"1"	2.5	"F"	"v"	""	"V"	""	""	""	""	false
"V(64)"	""	"50"	"3.5"	"150.5"	"3/4"	"18"	"1"	"1"	0.5	"F"	"v"	""	"V"	""	""	"64"	""	false
"V"	""	"51"	"1.0"	"151.0"	"3/4"	"18"	"1"	"1"	2.5	"F"	"v"	""	"V"	""	""	""	""	false
"V(64)"	""	"51"	"3.5"	"153.5"	"3/4"	"18"	"1"	"1"	0.5	"F"	"v"	""	"V"	""	""	"64"	""	false
"V"	""	"52"	"1.0"	"154.0"	"3/4"	"18"	"1"	"1"	2.5	"F"	"v"	""	"V"	""	""	""	""	false
"V(64)"	""	"52"	"3.5"	"156.5"	"3/4"	"18"	"1"	"1"	0.5	"F"	"v"	""	"V"	""	""	"64"	""	false
"V"	""	"53"	"1.0"	"157.0"	"3/4"	"18"	"1"	"1"	2.5	"F"	"v"	""	"V"	""	""	""	""	false
"i"	""	"53"	"3.5"	"159.5"	"3/4"	"18"	"1"	"1"	0.5	"F"	"v"	""	"i"	""	""	""	""	false
"V"	""	"54"	"1.0"	"160.0"	"3/4"	"18"	"1"	"1"	3.0	"F"	"v"	""	"V"	""	""	""	""	false
"V\\\\"	""	"55"	"1.0"	"163.0"	"3/4"	"18"	"1"	"1"	1.5	"F"	"v"	""	"V"	""	""	""	""	true
"V.V"	""	"55"	"2.5"	"164.5"	"3/4"	"18"	"1"	"1"	1.5	"F"	"V"	""	"V"	""	""	""	""	false
"@none"	""	"56"	"1.0"	"166.0"	"3/4"	"18"	"1"	"1"	3.0	"F"	"V"	""	""	""	""	""	""	false
"ii"	""	"57"	"1.0"	"169.0"	"3/4"	"18"	"1"	"1"	3.0	"F"	"V"	""	"ii"	""	""	""	""	false
"V"	""	"58"	"1.0"	"172.0"	"3/4"	"18"	"1"	"1"	2.0	"F"	"V"	""	"V"	""	""	""	""	false
"V2"	""	"58"	"3.0"	"174.0"	"3/4"	"18"	"1"	"1"	1.0	"F"	"V"	""	"V"	""	"2"	""	""	false
"I6"	""	"59"	"1.0"	"175.0"	"3/4"	"18"	"1"	"1"	1.0	"F"	"V"	""	"I"	""	"6"	""	""	false
"viio6"	""	"59"	"2.0"	"176.0"	"3/4"	"18"	"1"	"1"	1.0	"F"	"V"	""	"vii"	"o"	"6"	""	""	false
"I"	""	"59"	"3.0"	"177.0"	"3/4"	"18"	"1"	"1"	1.0	"F"	"V"	""	"I"	""	""	""	""	false
"viio(64)"	""	"60"	"1.0"	"178.0"	"3/4"	"18"	"1"	"1"	1.0	"F"	"V"	""	"vii"	"o"	""	"64"	""	false
"viio"	""	"60"	"2.0"	"179.0"	"3/4"	"18"	"1"	"1"	1.0	"F"	"V"	""	"vii"	"o"	""	""	""	false
"@none"	""	"60"	"3.0"	"180.0"	"3/4"	"18"	"1"	"1"	1.0	"F"	"V"	""	""	""	""	""	""	false
"viio"	""	"61"	"1.0"	"181.0"	"3/4"	"18"	"1"	"1"	3.0	"F"	"V"	""	"vii"	"o"	""	""	""	false
"V65/vi"	""	"62"	"1.0"	"184.0"	"3/4"	"18"	"1"	"1"	2.0	"F"	"V"	""	"V"	""	"65"	""	"vi"	false
"viio64/vi"	""	"62"	"3.0"	"186.0"	"3/4"	"18"	"1"	"1"	1.0	"F"	"V"	""	"vii"	"o"	"64"	""	"vi"	false
"vi6"	""	"63"	"1.0"	"187.0"	"3/4"	"18"	"1"	"1"	1.0	"F"	"V"	""	"vi"	""	"6"	""	""	false
"vi"	""	"63"	"2.0"	"188.0"	"3/4"	"18"	"1"	"1"	1.0	"F"	"V"	""	"vi"	""	""	""	""	false
"V7/V"	""	"63"	"3.0"	"189.0"	"3/4"	"18"	"1"	"1"	1.0	"F"	"V"	""	"V"	""	"7"	""	"V"	false
"V(94)"	""	"64"	"1.0"	"190.0"	"3/4"	"18"	"1"	"1"	1.0	"F"	"V"	""	"V"	""	""	"94"	""	false
"V\\\\"	""	"64"	"2.0"	"191.0"	"3/4"	"18"	"1"	"1"	0.5	"F"	"V"	""	"V"	""	""	""	""	true
"@none"	""	"64"	"2.5"	"191.5"	"3/4"	"18"	"1"	"1"	1.5	"F"	"V"	""	""	""	""	""	""	false
"ii"	""	"65"	"1.0"	"193.0"	"3/4"	"18"	"1"	"1"	3.0	"F"	"V"	""	"ii"	""	""	""	""	false
"V"	""	"66"	"1.0"	"196.0"	"3/4"	"18"	"1"	"1"	2.0	"F"	"V"	""	"V"	""	""	""	""	false
"V65"	""	"66"	"3.0"	"198.0"	"3/4"	"18"	"1"	"1"	1.0	"F"	"V"	""	"V"	""	"65"	""	""	false
"I"	""	"67"	"1.0"	"199.0"	"3/4"	"18"	"1"	"1"	1.0	"F"	"V"	""	"I"	""	""	""	""	false
"V43"	""	"67"	"2.0"	"200.0"	"3/4"	"18"	"1"	"1"	1.0	"F"	"V"	""	"V"	""	"43"	""	""	false
"I6"	""	"67"	"3.0"	"201.0"	"3/4"	"18"	"1"	"1"	1.0	"F"	"V"	""	"I"	""	"6"	""	""	false
"viio43(2)"	""	"68"	"1.0"	"202.0"	"3/4"	"18"	"1"	"1"	1.0	"F"	"V"	""	"vii"	"o"	"43"	"2"	""	false
"viio43\\\\"	""	"68"	"2.0"	"203.0"	"3/4"	"18"	"1"	"1"	1.0	"F"	"V"	""	"vii"	"o"	"43"	""	""	true
"@none"	""	"68"	"3.0"	"204.0"	"3/4"	"18"	"1"	"1"	1.0	"F"	"V"	""	""	""	""	""	""	false
"viio7"	""	"69"	"1.0"	"205.0"	"3/4"	"18"	"1"	"1"	4.0	"F"	"V"	""	"vii"	"o"	"7"	""	""	false
"i"	""	"70"	"2.0"	"209.0"	"3/4"	"18"	"1"	"1"	1.0	"F"	"V"	""	"i"	""	""	""	""	false
"#viio7/V"	""	"70"	"3.0"	"210.0"	"3/4"	"18"	"1"	"1"	1.0	"F"	"V"	""	"#vii"	"o"	"7"	""	"V"	false
"V(b64)"	""	"71"	"1.0"	"211.0"	"3/4"	"18"	"1"	"1"	2.0	"F"	"V"	""	"V"	""	""	"b64"	""	false
"V7"	""	"71"	"3.0"	"213.0"	"3/4"	"18"	"1"	"1"	1.0	"F"	"V"	""	"V"	""	"7"	""	""	false
"I\\\\"	""	"72"	"1.0"	"214.0"	"3/4"	"18"	"1"	"1"	3.0	"F"	"V"	""	"I"	""	""	""	""	true
"I"	""	"73"	"1.0"	"217.0"	"3/4"	"18"	"1"	"1"	3.0	"F"	"V"	""	"I"	""	""	""	""	false
"V43"	""	"74"	"1.0"	"220.0"	"3/4"	"18"	"1"	"1"	6.0	"F"	"V"	""	"V"	""	"43"	""	""	false
"#viio65/ii"	""	"76"	"1.0"	"226.0"	"3/4"	"18"	"1"	"1"	3.0	"F"	"V"	""	"#vii"	"o"	"65"	""	"ii"	false
"viio"	""	"77"	"1.0"	"229.0"	"3/4"	"18"	"1"	"1"	3.0	"F"	"V"	""	"vii"	"o"	""	""	""	false
"ii6"	""	"78"	"1.0"	"232.0"	"3/4"	"18"	"1"	"1"	12.0	"F"	"V"	""	"ii"	""	"6"	""	""	false
"V"	""	"82"	"1.0"	"244.0"	"3/4"	"18"	"1"	"1"	3.0	"F"	"V"	""	"V"	""	""	""	""	false
"V7"	""	"83"	"1.0"	"247.0"	"3/4"	"18"	"1"	"1"	3.0	"F"	"V"	""	"V"	""	"7"	""	""	false
"I\\\\"	""	"84"	"1.0"	"250.0"	"3/4"	"18"	"1"	"1"	1.0	"F"	"V"	""	"I"	""	""	""	""	true
"I6"	""	"84"	"2.0"	"251.0"	"3/4"	"18"	"1"	"1"	1.5	"F"	"V"	""	"I"	""	"6"	""	""	false
"V64"	""	"84"	"3.5"	"252.5"	"3/4"	"18"	"1"	"1"	1.0	"F"	"V"	""	"V"	""	"64"	""	""	false
"viio"	""	"85"	"1.5"	"253.5"	"3/4"	"18"	"1"	"1"	1.0	"F"	"V"	""	"vii"	"o"	""	""	""	false
"I"	""	"85"	"2.5"	"254.5"	"3/4"	"18"	"1"	"1"	1.0	"F"	"V"	""	"I"	""	""	""	""	false
"IV"	""	"85"	"3.5"	"255.5"	"3/4"	"18"	"1"	"1"	1.0	"F"	"V"	""	"IV"	""	""	""	""	false
"I6"	""	"86"	"1.5"	"256.5"	"3/4"	"18"	"1"	"1"	2.0	"F"	"V"	""	"I"	""	"6"	""	""	false
"viio6"	""	"86"	"3.5"	"258.5"	"3/4"	"18"	"1"	"1"	1.0	"F"	"V"	""	"vii"	"o"	"6"	""	""	false
"viio"	""	"87"	"1.5"	"259.5"	"3/4"	"18"	"1"	"1"	5.5	"F"	"V"	""	"vii"	"o"	""	""	""	false
"I"	""	"89"	"1.0"	"265.0"	"3/4"	"18"	"1"	"1"	3.0	"F"	"V"	""	"I"	""	""	""	""	false
"V65/V"	""	"90"	"1.0"	"268.0"	"3/4"	"18"	"1"	"1"	4.0	"F"	"V"	""	"V"	""	"65"	""	"V"	false
"V(64)"	""	"91"	"2.0"	"272.0"	"3/4"	"18"	"1"	"1"	1.0	"F"	"V"	""	"V"	""	""	"64"	""	false
"V7"	""	"91"	"3.0"	"273.0"	"3/4"	"18"	"1"	"1"	1.0	"F"	"V"	""	"V"	""	"7"	""	""	false
"I\\\\"	""	"92"	"1.0"	"274.0"	"3/4"	"18"	"1"	"1"	1.0	"F"	"V"	""	"I"	""	""	""	""	true
"I6"	""	"92"	"2.0"	"275.0"	"3/4"	"18"	"1"	"1"	1.5	"F"	"V"	""	"I"	""	"6"	""	""	false
"viio6"	""	"92"	"3.5"	"276.5"	"3/4"	"18"	"1"	"1"	1.0	"F"	"V"	""	"vii"	"o"	"6"	""	""	false
"viio"	""	"93"	"1.5"	"277.5"	"3/4"	"18"	"1"	"1"	1.0	"F"	"V"	""	"vii"	"o"	""	""	""	false
"I"	""	"93"	"2.5"	"278.5"	"3/4"	"18"	"1"	"1"	1.0	"F"	"V"	""	"I"	""	""	""	""	false
"IV"	""	"93"	"3.5"	"279.5"	"3/4"	"18"	"1"	"1"	1.0	"F"	"V"	""	"IV"	""	""	""	""	false
"I6"	""	"94"	"1.5"	"280.5"	"3/4"	"18"	"1"	"1"	2.0	"F"	"V"	""	"I"	""	"6"	""	""	false
"viio6"	""	"94"	"3.5"	"282.5"	"3/4"	"18"	"1"	"1"	1.0	"F"	"V"	""	"vii"	"o"	"6"	""	""	false
"viio"	""	"95"	"1.5"	"283.5"	"3/4"	"18"	"1"	"1"	5.5	"F"	"V"	""	"vii"	"o"	""	""	""	false
"i"	""	"97"	"1.0"	"289.0"	"3/4"	"18"	"1"	"1"	3.0	"F"	"V"	""	"i"	""	""	""	""	false
".bVI"	""	"98"	"1.0"	"292.0"	"3/4"	"18"	"1"	"1"	3.0	"F"	"V"	""	"bVI"	""	""	""	""	false
"#viio7/V"	""	"99"	"1.0"	"295.0"	"3/4"	"18"	"1"	"1"	2.0	"F"	"V"	""	"#vii"	"o"	"7"	""	"V"	false
".Ger6/vi"	""	"99"	"3.0"	"297.0"	"3/4"	"18"	"1"	"1"	1.0	"F"	"V"	""	"Ger"	""	"6"	""	"vi"	false
"vi64"	""	"100"	"1.0"	"298.0"	"3/4"	"18"	"1"	"1"	1.0	"F"	"V"	""	"vi"	""	"64"	""	""	false
"ii"	""	"100"	"2.0"	"299.0"	"3/4"	"18"	"1"	"1"	1.0	"F"	"V"	""	"ii"	""	""	""	""	false
"V7"	""	"100"	"3.0"	"300.0"	"3/4"	"18"	"1"	"1"	1.0	"F"	"V"	""	"V"	""	"7"	""	""	false
"I[I64"	""	"101"	"1.0"	"301.0"	"3/4"	"18"	"1"	"1"	6.0	"F"	"V"	"I"	"I"	""	"64"	""	""	false
"V7"	""	"103"	"1.0"	"307.0"	"3/4"	"18"	"1"	"1"	6.0	"F"	"V"	"I"	"V"	""	"7"	""	""	false
"I64"	""	"105"	"1.0"	"313.0"	"3/4"	"18"	"1"	"1"	6.0	"F"	"V"	"I"	"I"	""	"64"	""	""	false
"V7"	""	"107"	"1.0"	"319.0"	"3/4"	"18"	"1"	"1"	6.0	"F"	"V"	"I"	"V"	""	"7"	""	""	false
"I64"	""	"109"	"1.0"	"325.0"	"3/4"	"18"	"1"	"1"	1.0	"F"	"V"	"I"	"I"	""	"64"	""	""	false
"I]"	""	"109"	"2.0"	"326.0"	"3/4"	"18"	"1"	"1"	2.0	"F"	"V"	"I"	"I"	""	""	""	""	false
"I"	""	"110"	"1.0"	"328.0"	"3/4"	"18"	"1"	"1"	12.0	"F"	"V"	""	"I"	""	""	""	""	false
"I\\\\"	""	"114"	"1.0"	"340.0"	"3/4"	"18"	"1"	"1"	3.0	"F"	"V"	""	"I"	""	""	""	""	true
"III.I"	""	"115"	"1.0"	"343.0"	"3/4"	"18"	"1"	"1"	12.0	"F"	"III"	""	"I"	""	""	""	""	false
"IV.I"	""	"119"	"1.0"	"355.0"	"3/4"	"18"	"1"	"1"	3.0	"F"	"IV"	""	"I"	""	""	""	""	false
"I64"	""	"120"	"1.0"	"358.0"	"3/4"	"18"	"1"	"1"	3.0	"F"	"IV"	""	"I"	""	"64"	""	""	false
"IV64"	""	"121"	"1.0"	"361.0"	"3/4"	"18"	"1"	"1"	3.0	"F"	"IV"	""	"IV"	""	"64"	""	""	false
"IV6"	""	"122"	"1.0"	"364.0"	"3/4"	"18"	"1"	"1"	6.0	"F"	"IV"	""	"IV"	""	"6"	""	""	false
"viio"	""	"124"	"1.0"	"370.0"	"3/4"	"18"	"1"	"1"	6.0	"F"	"IV"	""	"vii"	"o"	""	""	""	false
"I"	""	"126"	"1.0"	"376.0"	"3/4"	"18"	"1"	"1"	3.0	"F"	"IV"	""	"I"	""	""	""	""	false
"vi.#viio"	""	"127"	"1.0"	"379.0"	"3/4"	"18"	"1"	"1"	6.0	"F"	"vi"	""	"#vii"	"o"	""	""	""	false
"#viio7"	""	"129"	"1.0"	"385.0"	"3/4"	"18"	"1"	"1"	6.0	"F"	"vi"	""	"#vii"	"o"	"7"	""	""	false
"#viio65"	""	"131"	"1.0"	"391.0"	"3/4"	"18"	"1"	"1"	1.0	"F"	"vi"	""	"#vii"	"o"	"65"	""	""	false
"#viio7"	""	"131"	"2.0"	"392.0"	"3/4"	"18"	"1"	"1"	1.0	"F"	"vi"	""	"#vii"	"o"	"7"	""	""	false
"i"	""	"131"	"3.0"	"393.0"	"3/4"	"18"	"1"	"1"	1.0	"F"	"vi"	""	"i"	""	""	""	""	false
"#viio65"	""	"132"	"1.0"	"394.0"	"3/4"	"18"	"1"	"1"	2.0	"F"	"vi"	""	"#vii"	"o"	"65"	""	""	false
"i6"	""	"132"	"3.0"	"396.0"	"3/4"	"18"	"1"	"1"	1.0	"F"	"vi"	""	"i"	""	"6"	""	""	false
"#viio43"	""	"133"	"1.0"	"397.0"	"3/4"	"18"	"1"	"1"	2.5	"F"	"vi"	""	"#vii"	"o"	"43"	""	""	false
"i6"	""	"133"	"3.5"	"399.5"	"3/4"	"18"	"1"	"1"	0.5	"F"	"vi"	""	"i"	""	"6"	""	""	false
"#viio43"	""	"134"	"1.0"	"400.0"	"3/4"	"18"	"1"	"1"	2.5	"F"	"vi"	""	"#vii"	"o"	"43"	""	""	false
"i6"	""	"134"	"3.5"	"402.5"	"3/4"	"18"	"1"	"1"	0.5	"F"	"vi"	""	"i"	""	"6"	""	""	false
"@none"	""	"135"	"1.0"	"403.0"	"3/4"	"18"	"1"	"1"	3.0	"F"	"vi"	""	""	""	""	""	""	false
"ii.#viio2"	""	"136"	"1.0"	"406.0"	"3/4"	"18"	"1"	"1"	1.0	"F"	"ii"	""	"#vii"	"o"	"2"	""	""	false
"@none"	""	"136"	"2.0"	"407.0"	"3/4"	"18"	"1"	"1"	2.0	"F"	"ii"	""	""	""	""	""	""	false
"#viio7"	""	"137"	"1.0"	"409.0"	"3/4"	"18"	"1"	"1"	1.0	"F"	"ii"	""	"#vii"	"o"	"7"	""	""	false
"VI6"	""	"137"	"2.0"	"410.0"	"3/4"	"18"	"1"	"1"	1.0	"F"	"ii"	""	"VI"	""	"6"	""	""	false
"V65/ii"	""	"137"	"3.0"	"411.0"	"3/4"	"18"	"1"	"1"	1.0	"F"	"ii"	""	"V"	""	"65"	""	"ii"	false
"#viio65"	""	"138"	"1.0"	"412.0"	"3/4"	"18"	"1"	"1"	2.0	"F"	"ii"	""	"#vii"	"o"	"65"	""	""	false
"i6"	""	"138"	"3.0"	"414.0"	"3/4"	"18"	"1"	"1"	1.0	"F"	"ii"	""	"i"	""	"6"	""	""	false
"#viio43"	""	"139"	"1.0"	"415.0"	"3/4"	"18"	"1"	"1"	2.5	"F"	"ii"	""	"#vii"	"o"	"43"	""	""	false
"i6"	""	"139"	"3.5"	"417.5"	"3/4"	"18"	"1"	"1"	0.5	"F"	"ii"	""	"i"	""	"6"	""	""	false
"#viio43"	""	"140"	"1.0"	"418.0"	"3/4"	"18"	"1"	"1"	2.5	"F"	"ii"	""	"#vii"	"o"	"43"	""	""	false
"i6"	""	"140"	"3.5"	"420.5"	"3/4"	"18"	"1"	"1"	0.5	"F"	"ii"	""	"i"	""	"6"	""	""	false
"@none"	""	"141"	"1.0"	"421.0"	"3/4"	"18"	"1"	"1"	3.0	"F"	"ii"	""	""	""	""	""	""	false
"v.#viio2"	""	"142"	"1.0"	"424.0"	"3/4"	"18"	"1"	"1"	1.0	"F"	"v"	""	"#vii"	"o"	"2"	""	""	false
"@none"	""	"142"	"2.0"	"425.0"	"3/4"	"18"	"1"	"1"	1.0	"F"	"v"	""	""	""	""	""	""	false
"V2/ii"	""	"142"	"3.0"	"426.0"	"3/4"	"18"	"1"	"1"	1.0	"F"	"v"	""	"V"	""	"2"	""	"ii"	false
"#viio7"	""	"143"	"1.0"	"427.0"	"3/4"	"18"	"1"	"1"	1.0	"F"	"v"	""	"#vii"	"o"	"7"	""	""	false
"VI6"	""	"143"	"2.0"	"428.0"	"3/4"	"18"	"1"	"1"	1.0	"F"	"v"	""	"VI"	""	"6"	""	""	false
"#viio/ii"	""	"143"	"3.0"	"429.0"	"3/4"	"18"	"1"	"1"	1.0	"F"	"v"	""	"#vii"	"o"	""	""	"ii"	false
"V43"	""	"144"	"1.0"	"430.0"	"3/4"	"18"	"1"	"1"	1.0	"F"	"v"	""	"V"	""	"43"	""	""	false
"iio6"	""	"144"	"2.0"	"431.0"	"3/4"	"18"	"1"	"1"	1.0	"F"	"v"	""	"ii"	"o"	"6"	""	""	false
"VIM43"	""	"144"	"3.0"	"432.0"	"3/4"	"18"	"1"	"1"	1.0	"F"	"v"	""	"VI"	"M"	"43"	""	""	false
"#viio65"	""	"145"	"1.0"	"433.0"	"3/4"	"18"	"1"	"1"	2.5	"F"	"v"	""	"#vii"	"o"	"65"	""	""	false
