"chord"	"altchord"	"measure"	"beat"	"totbeat"	"timesig"	"op"	"no"	"mov"	"length"	"global_key"	"local_key"	"pedal"	"numeral"	"form"	"figbass"	"changes"	"relativeroot"	"phraseend"
".e.i"	""	"1"	"1.0"	"1.0"	"3/4"	"59"	"8"	"3"	3.0	"e"	"I"	""	"i"	""	""	""	""	false
"V"	""	"2"	"1.0"	"4.0"	"3/4"	"59"	"8"	"3"	3.0	"e"	"I"	""	"V"	""	""	""	""	false
"V7"	""	"3"	"1.0"	"7.0"	"3/4"	"59"	"8"	"3"	3.0	"e"	"I"	""	"V"	""	"7"	""	""	false
"i(94)"	""	"4"	"1.0"	"10.0"	"3/4"	"59"	"8"	"3"	2.0	"e"	"I"	""	"i"	""	""	"94"	""	false
"i"	""	"4"	"3.0"	"12.0"	"3/4"	"59"	"8"	"3"	4.0	"e"	"I"	""	"i"	""	""	""	""	false
"viio/VII"	""	"6"	"1.0"	"16.0"	"3/4"	"59"	"8"	"3"	3.0	"e"	"I"	""	"vii"	"o"	""	""	"VII"	false
"V7/VII"	""	"7"	"1.0"	"19.0"	"3/4"	"59"	"8"	"3"	3.0	"e"	"I"	""	"V"	""	"7"	""	"VII"	false
"VII(#7)"	""	"8"	"1.0"	"22.0"	"3/4"	"59"	"8"	"3"	1.0	"e"	"I"	""	"VII"	""	""	"#7"	""	false
"VII"	""	"8"	"2.0"	"23.0"	"3/4"	"59"	"8"	"3"	1.0	"e"	"I"	""	"VII"	""	""	""	""	false
"V7"	""	"8"	"3.0"	"24.0"	"3/4"	"59"	"8"	"3"	1.0	"e"	"I"	""	"V"	""	"7"	""	""	false
"i\\\\"	""	"9"	"1.0"	"25.0"	"3/4"	"59"	"8"	"3"	3.0	"e"	"I"	""	"i"	""	""	""	""	true
"VII(#7)"	""	"10"	"1.0"	"28.0"	"3/4"	"59"	"8"	"3"	1.0	"e"	"I"	""	"VII"	""	""	"#7"	""	false
"VII"	""	"10"	"2.0"	"29.0"	"3/4"	"59"	"8"	"3"	2.0	"e"	"I"	""	"VII"	""	""	""	""	false
"VII6"	""	"11"	"1.0"	"31.0"	"3/4"	"59"	"8"	"3"	1.0	"e"	"I"	""	"VII"	""	"6"	""	""	false
"III.viio7"	""	"11"	"2.0"	"32.0"	"3/4"	"59"	"8"	"3"	2.0	"e"	"III"	""	"vii"	"o"	"7"	""	""	false
"I(4)"	""	"12"	"1.0"	"34.0"	"3/4"	"59"	"8"	"3"	1.0	"e"	"III"	""	"I"	""	""	"4"	""	false
"I(#2)"	""	"12"	"2.0"	"35.0"	"3/4"	"59"	"8"	"3"	1.0	"e"	"III"	""	"I"	""	""	"#2"	""	false
"I"	""	"12"	"3.0"	"36.0"	"3/4"	"59"	"8"	"3"	1.0	"e"	"III"	""	"I"	""	""	""	""	false
"#viio7/ii"	""	"13"	"1.0"	"37.0"	"3/4"	"59"	"8"	"3"	3.0	"e"	"III"	""	"#vii"	"o"	"7"	""	"ii"	false
"ii(94)"	""	"14"	"1.0"	"40.0"	"3/4"	"59"	"8"	"3"	2.0	"e"	"III"	""	"ii"	""	""	"94"	""	false
"ii"	""	"14"	"3.0"	"42.0"	"3/4"	"59"	"8"	"3"	4.0	"e"	"III"	""	"ii"	""	""	""	""	false
"V6/ii"	""	"16"	"1.0"	"46.0"	"3/4"	"59"	"8"	"3"	3.0	"e"	"III"	""	"V"	""	"6"	""	"ii"	false
"V/ii"	""	"17"	"1.0"	"49.0"	"3/4"	"59"	"8"	"3"	3.0	"e"	"III"	""	"V"	""	""	""	"ii"	false
"ii"	""	"18"	"1.0"	"52.0"	"3/4"	"59"	"8"	"3"	2.0	"e"	"III"	""	"ii"	""	""	""	""	false
"vii%7"	""	"18"	"3.0"	"54.0"	"3/4"	"59"	"8"	"3"	1.0	"e"	"III"	""	"vii"	"%"	"7"	""	""	false
".bII.I"	""	"19"	"1.0"	"55.0"	"3/4"	"59"	"8"	"3"	3.0	"e"	"bII"	""	"I"	""	""	""	""	false
"V7"	""	"20"	"1.0"	"58.0"	"3/4"	"59"	"8"	"3"	8.0	"e"	"bII"	""	"V"	""	"7"	""	""	false
"I(#2)"	""	"22"	"3.0"	"66.0"	"3/4"	"59"	"8"	"3"	1.0	"e"	"bII"	""	"I"	""	""	"#2"	""	false
"I"	""	"23"	"1.0"	"67.0"	"3/4"	"59"	"8"	"3"	9.0	"e"	"bII"	""	"I"	""	""	""	""	false
"i.V9"	""	"26"	"1.0"	"76.0"	"3/4"	"59"	"8"	"3"	4.0	"e"	"i"	""	"V"	""	"9"	""	""	false
"V6"	""	"27"	"2.0"	"80.0"	"3/4"	"59"	"8"	"3"	2.0	"e"	"i"	""	"V"	""	"6"	""	""	false
"i(4)"	""	"28"	"1.0"	"82.0"	"3/4"	"59"	"8"	"3"	1.0	"e"	"i"	""	"i"	""	""	"4"	""	false
"i"	""	"28"	"2.0"	"83.0"	"3/4"	"59"	"8"	"3"	2.0	"e"	"i"	""	"i"	""	""	""	""	false
"V(4)"	""	"29"	"1.0"	"85.0"	"3/4"	"59"	"8"	"3"	1.0	"e"	"i"	""	"V"	""	""	"4"	""	false
"V7"	""	"29"	"2.0"	"86.0"	"3/4"	"59"	"8"	"3"	2.0	"e"	"i"	""	"V"	""	"7"	""	""	false
"i(9+7)"	""	"30"	"1.0"	"88.0"	"3/4"	"59"	"8"	"3"	1.0	"e"	"i"	""	"i"	""	""	"9+7"	""	false
"i"	""	"30"	"2.0"	"89.0"	"3/4"	"59"	"8"	"3"	1.0	"e"	"i"	""	"i"	""	""	""	""	false
".bII.V7"	""	"30"	"3.0"	"90.0"	"3/4"	"59"	"8"	"3"	1.0	"e"	"bII"	""	"V"	""	"7"	""	""	false
"I"	""	"31"	"1.0"	"91.0"	"3/4"	"59"	"8"	"3"	9.0	"e"	"bII"	""	"I"	""	""	""	""	false
"i.V7(9)"	""	"34"	"1.0"	"100.0"	"3/4"	"59"	"8"	"3"	4.0	"e"	"i"	""	"V"	""	"7"	"9"	""	false
"V6"	""	"35"	"2.0"	"104.0"	"3/4"	"59"	"8"	"3"	2.0	"e"	"i"	""	"V"	""	"6"	""	""	false
"i(4)"	""	"36"	"1.0"	"106.0"	"3/4"	"59"	"8"	"3"	1.0	"e"	"i"	""	"i"	""	""	"4"	""	false
"i"	""	"36"	"2.0"	"107.0"	"3/4"	"59"	"8"	"3"	2.0	"e"	"i"	""	"i"	""	""	""	""	false
"V(4)"	""	"37"	"1.0"	"109.0"	"3/4"	"59"	"8"	"3"	1.0	"e"	"i"	""	"V"	""	""	"4"	""	false
"V7"	""	"37"	"2.0"	"110.0"	"3/4"	"59"	"8"	"3"	2.0	"e"	"i"	""	"V"	""	"7"	""	""	false
"i"	""	"38"	"1.0"	"112.0"	"3/4"	"59"	"8"	"3"	3.0	"e"	"i"	""	"i"	""	""	""	""	false
"V6"	""	"39"	"1.0"	"115.0"	"3/4"	"59"	"8"	"3"	6.0	"e"	"i"	""	"V"	""	"6"	""	""	false
"i(+4)"	""	"41"	"1.0"	"121.0"	"3/4"	"59"	"8"	"3"	1.0	"e"	"i"	""	"i"	""	""	"+4"	""	false
"i(+2)"	""	"41"	"2.0"	"122.0"	"3/4"	"59"	"8"	"3"	1.5	"e"	"i"	""	"i"	""	""	"+2"	""	false
"i"	""	"41"	"3.5"	"123.5"	"3/4"	"59"	"8"	"3"	0.5	"e"	"i"	""	"i"	""	""	""	""	false
"iv7"	""	"42"	"1.0"	"124.0"	"3/4"	"59"	"8"	"3"	1.0	"e"	"i"	""	"iv"	""	"7"	""	""	false
"iv"	""	"42"	"2.0"	"125.0"	"3/4"	"59"	"8"	"3"	2.0	"e"	"i"	""	"iv"	""	""	""	""	false
"V(#76)"	""	"43"	"1.0"	"127.0"	"3/4"	"59"	"8"	"3"	2.5	"e"	"i"	""	"V"	""	""	"#76"	""	false
"V(64)"	""	"43"	"3.5"	"129.5"	"3/4"	"59"	"8"	"3"	0.5	"e"	"i"	""	"V"	""	""	"64"	""	false
"V7(4)"	""	"44"	"1.0"	"130.0"	"3/4"	"59"	"8"	"3"	1.0	"e"	"i"	""	"V"	""	"7"	"4"	""	false
"V7(+#2)"	""	"44"	"2.0"	"131.0"	"3/4"	"59"	"8"	"3"	1.5	"e"	"i"	""	"V"	""	"7"	"+#2"	""	false
"V7"	""	"44"	"3.5"	"132.5"	"3/4"	"59"	"8"	"3"	0.5	"e"	"i"	""	"V"	""	"7"	""	""	false
"i\\\\"	""	"45"	"1.0"	"133.0"	"3/4"	"59"	"8"	"3"	1.0	"e"	"i"	""	"i"	""	""	""	""	true
"i[i6"	""	"45"	"2.0"	"134.0"	"3/4"	"59"	"8"	"3"	1.0	"e"	"i"	"i"	"i"	""	"6"	""	""	false
"viio64"	""	"45"	"3.0"	"135.0"	"3/4"	"59"	"8"	"3"	3.0	"e"	"i"	"i"	"vii"	"o"	"64"	""	""	false
"i6"	""	"46"	"3.0"	"138.0"	"3/4"	"59"	"8"	"3"	3.0	"e"	"i"	"i"	"i"	""	"6"	""	""	false
"viio64"	""	"47"	"3.0"	"141.0"	"3/4"	"59"	"8"	"3"	3.0	"e"	"i"	"i"	"vii"	"o"	"64"	""	""	false
"i6"	""	"48"	"3.0"	"144.0"	"3/4"	"59"	"8"	"3"	1.0	"e"	"i"	"i"	"i"	""	"6"	""	""	false
"viio64"	""	"49"	"1.0"	"145.0"	"3/4"	"59"	"8"	"3"	2.0	"e"	"i"	"i"	"vii"	"o"	"64"	""	""	false
"i6]"	""	"49"	"3.0"	"147.0"	"3/4"	"59"	"8"	"3"	2.0	"e"	"i"	"i"	"i"	""	"6"	""	""	false
"V7"	""	"50"	"2.0"	"149.0"	"3/4"	"59"	"8"	"3"	4.0	"e"	"i"	""	"V"	""	"7"	""	""	false
"i"	""	"51"	"3.0"	"153.0"	"3/4"	"59"	"8"	"3"	1.0	"e"	"i"	""	"i"	""	""	""	""	false
"i\\\\"	""	"52"	"1.0"	"154.0"	"3/4"	"59"	"8"	"3"	3.0	"e"	"i"	""	"i"	""	""	""	""	true
"V"	""	"53"	"1.0"	"157.0"	"3/4"	"59"	"8"	"3"	3.0	"e"	"i"	""	"V"	""	""	""	""	false
"i\\\\"	""	"54"	"1.0"	"160.0"	"3/4"	"59"	"8"	"3"	3.0	"e"	"i"	""	"i"	""	""	""	""	true
"vii%7/III"	""	"55"	"1.0"	"163.0"	"3/4"	"59"	"8"	"3"	1.0	"e"	"i"	""	"vii"	"%"	"7"	""	"III"	false
"viio7/III"	""	"55"	"2.0"	"164.0"	"3/4"	"59"	"8"	"3"	2.0	"e"	"i"	""	"vii"	"o"	"7"	""	"III"	false
"i\\\\"	""	"56"	"1.0"	"166.0"	"3/4"	"59"	"8"	"3"	3.0	"e"	"i"	""	"i"	""	""	""	""	true
"V"	""	"57"	"1.0"	"169.0"	"3/4"	"59"	"8"	"3"	3.0	"e"	"i"	""	"V"	""	""	""	""	false
"i\\\\"	""	"58"	"1.0"	"172.0"	"3/4"	"59"	"8"	"3"	3.0	"e"	"i"	""	"i"	""	""	""	""	true
"I.I"	""	"59"	"1.0"	"175.0"	"3/4"	"59"	"8"	"3"	1.0	"e"	"I"	""	"I"	""	""	""	""	false
"V"	""	"59"	"2.0"	"176.0"	"3/4"	"59"	"8"	"3"	2.0	"e"	"I"	""	"V"	""	""	""	""	false
"I"	""	"60"	"1.0"	"178.0"	"3/4"	"59"	"8"	"3"	-2.0	"e"	"I"	""	"I"	""	""	""	""	false
"I6"	""	"60"	"-1.0"	"176.0"	"3/4"	"59"	"8"	"3"	3.0	"e"	"I"	""	"I"	""	"6"	""	""	false
