"chord"	"altchord"	"measure"	"beat"	"totbeat"	"timesig"	"op"	"no"	"mov"	"length"	"global_key"	"local_key"	"pedal"	"numeral"	"form"	"figbass"	"changes"	"relativeroot"	"phraseend"
".e.VI"	""	"1"	"1.0"	"1.0"	"2/2"	"59"	"8"	"4"	4.0	"e"	"I"	""	"VI"	""	""	""	""	false
"VI.I"	""	"2"	"1.0"	"5.0"	"2/2"	"59"	"8"	"4"	2.0	"e"	"VI"	""	"I"	""	""	""	""	false
"I(64)"	""	"2"	"3.0"	"7.0"	"2/2"	"59"	"8"	"4"	2.0	"e"	"VI"	""	"I"	""	""	"64"	""	false
"I"	""	"3"	"1.0"	"9.0"	"2/2"	"59"	"8"	"4"	6.0	"e"	"VI"	""	"I"	""	""	""	""	false
"I(64)"	""	"4"	"3.0"	"15.0"	"2/2"	"59"	"8"	"4"	2.0	"e"	"VI"	""	"I"	""	""	"64"	""	false
"I"	""	"5"	"1.0"	"17.0"	"2/2"	"59"	"8"	"4"	8.0	"e"	"VI"	""	"I"	""	""	""	""	false
"i.iv65"	""	"7"	"1.0"	"25.0"	"2/2"	"59"	"8"	"4"	2.5	"e"	"i"	""	"iv"	""	"65"	""	""	false
"i64"	""	"7"	"3.5"	"27.5"	"2/2"	"59"	"8"	"4"	1.5	"e"	"i"	""	"i"	""	"64"	""	""	false
"V7"	""	"8"	"1.0"	"29.0"	"2/2"	"59"	"8"	"4"	2.0	"e"	"i"	""	"V"	""	"7"	""	""	false
"V7(4)"	""	"8"	"3.0"	"31.0"	"2/2"	"59"	"8"	"4"	1.0	"e"	"i"	""	"V"	""	"7"	"4"	""	false
"V7"	""	"8"	"4.0"	"32.0"	"2/2"	"59"	"8"	"4"	1.0	"e"	"i"	""	"V"	""	"7"	""	""	false
"i\\\\"	""	"9"	"1.0"	"33.0"	"2/2"	"59"	"8"	"4"	2.0	"e"	"i"	""	"i"	""	""	""	""	true
"VI.V43"	""	"9"	"3.0"	"35.0"	"2/2"	"59"	"8"	"4"	2.0	"e"	"VI"	""	"V"	""	"43"	""	""	false
"I"	""	"10"	"1.0"	"37.0"	"2/2"	"59"	"8"	"4"	6.0	"e"	"VI"	""	"I"	""	""	""	""	false
"I(64)"	""	"11"	"3.0"	"43.0"	"2/2"	"59"	"8"	"4"	2.0	"e"	"VI"	""	"I"	""	""	"64"	""	false
"I"	""	"12"	"1.0"	"45.0"	"2/2"	"59"	"8"	"4"	6.0	"e"	"VI"	""	"I"	""	""	""	""	false
"I(64)"	""	"13"	"3.0"	"51.0"	"2/2"	"59"	"8"	"4"	2.0	"e"	"VI"	""	"I"	""	""	"64"	""	false
"I"	""	"14"	"1.0"	"53.0"	"2/2"	"59"	"8"	"4"	8.0	"e"	"VI"	""	"I"	""	""	""	""	false
"i.iv65"	""	"16"	"1.0"	"61.0"	"2/2"	"59"	"8"	"4"	2.5	"e"	"i"	""	"iv"	""	"65"	""	""	false
"i64"	""	"16"	"3.5"	"63.5"	"2/2"	"59"	"8"	"4"	1.5	"e"	"i"	""	"i"	""	"64"	""	""	false
"V7"	""	"17"	"1.0"	"65.0"	"2/2"	"59"	"8"	"4"	2.0	"e"	"i"	""	"V"	""	"7"	""	""	false
"V7(4)"	""	"17"	"3.0"	"67.0"	"2/2"	"59"	"8"	"4"	1.0	"e"	"i"	""	"V"	""	"7"	"4"	""	false
"V7"	""	"17"	"4.0"	"68.0"	"2/2"	"59"	"8"	"4"	1.0	"e"	"i"	""	"V"	""	"7"	""	""	false
"i\\\\"	""	"18"	"1.0"	"69.0"	"2/2"	"59"	"8"	"4"	2.0	"e"	"i"	""	"i"	""	""	""	""	true
"i"	""	"18"	"3.0"	"71.0"	"2/2"	"59"	"8"	"4"	2.0	"e"	"i"	""	"i"	""	""	""	""	false
"V/V"	""	"19"	"1.0"	"73.0"	"2/2"	"59"	"8"	"4"	10.0	"e"	"i"	""	"V"	""	""	""	"V"	false
"VI.V7/V"	""	"21"	"3.0"	"83.0"	"2/2"	"59"	"8"	"4"	2.0	"e"	"VI"	""	"V"	""	"7"	""	"V"	false
"V7"	""	"22"	"1.0"	"85.0"	"2/2"	"59"	"8"	"4"	4.0	"e"	"VI"	""	"V"	""	"7"	""	""	false
"I\\\\"	""	"23"	"1.0"	"89.0"	"2/2"	"59"	"8"	"4"	2.0	"e"	"VI"	""	"I"	""	""	""	""	true
"I"	""	"23"	"3.0"	"91.0"	"2/2"	"59"	"8"	"4"	4.0	"e"	"VI"	""	"I"	""	""	""	""	false
