"chord"	"altchord"	"measure"	"beat"	"totbeat"	"timesig"	"op"	"no"	"mov"	"length"	"global_key"	"local_key"	"pedal"	"numeral"	"form"	"figbass"	"changes"	"relativeroot"	"phraseend"
"V65/vi"	""	"21"	"1.0"	"81.0"	"4/4"	"59"	"8"	"2"	2.0	"E"	"I"	""	"V"	""	"65"	""	"vi"	false
"V7/vi"	""	"21"	"3.0"	"83.0"	"4/4"	"59"	"8"	"2"	2.0	"E"	"I"	""	"V"	""	"7"	""	"vi"	false
"vi"	""	"22"	"1.0"	"85.0"	"4/4"	"59"	"8"	"2"	2.0	"E"	"I"	""	"vi"	""	""	""	""	false
"i64"	""	"22"	"3.0"	"87.0"	"4/4"	"59"	"8"	"2"	2.0	"E"	"I"	""	"i"	""	"64"	""	""	false
"V.V65"	""	"23"	"1.0"	"89.0"	"4/4"	"59"	"8"	"2"	2.0	"E"	"V"	""	"V"	""	"65"	""	""	false
"I"	""	"23"	"3.0"	"91.0"	"4/4"	"59"	"8"	"2"	0.75	"E"	"V"	""	"I"	""	""	""	""	false
"V7/V"	""	"23"	"3.75"	"91.75"	"4/4"	"59"	"8"	"2"	1.25	"E"	"V"	""	"V"	""	"7"	""	"V"	false
"V"	""	"24"	"1.0"	"93.0"	"4/4"	"59"	"8"	"2"	2.0	"E"	"V"	""	"V"	""	""	""	""	false
"V64"	""	"24"	"3.0"	"95.0"	"4/4"	"59"	"8"	"2"	1.0	"E"	"V"	""	"V"	""	"64"	""	""	false
"V7(4)/V"	""	"24"	"4.0"	"96.0"	"4/4"	"59"	"8"	"2"	1.0	"E"	"V"	""	"V"	""	"7"	"4"	"V"	false
"V"	""	"25"	"1.0"	"97.0"	"4/4"	"59"	"8"	"2"	2.0	"E"	"V"	""	"V"	""	""	""	""	false
"i6"	""	"25"	"3.0"	"99.0"	"4/4"	"59"	"8"	"2"	1.0	"E"	"V"	""	"i"	""	"6"	""	""	false
"#viio65/V"	""	"25"	"4.0"	"100.0"	"4/4"	"59"	"8"	"2"	1.0	"E"	"V"	""	"#vii"	"o"	"65"	""	"V"	false
"V"	""	"26"	"1.0"	"101.0"	"4/4"	"59"	"8"	"2"	1.0	"E"	"V"	""	"V"	""	""	""	""	false
"V7"	""	"26"	"2.0"	"102.0"	"4/4"	"59"	"8"	"2"	1.0	"E"	"V"	""	"V"	""	"7"	""	""	false
"V6"	""	"26"	"3.0"	"103.0"	"4/4"	"59"	"8"	"2"	1.0	"E"	"V"	""	"V"	""	"6"	""	""	false
"V43"	""	"26"	"4.0"	"104.0"	"4/4"	"59"	"8"	"2"	1.0	"E"	"V"	""	"V"	""	"43"	""	""	false
"I"	""	"27"	"1.0"	"105.0"	"4/4"	"59"	"8"	"2"	2.0	"E"	"V"	""	"I"	""	""	""	""	false
"I6"	""	"27"	"3.0"	"107.0"	"4/4"	"59"	"8"	"2"	2.0	"E"	"V"	""	"I"	""	"6"	""	""	false
"I"	""	"28"	"1.0"	"109.0"	"4/4"	"59"	"8"	"2"	2.0	"E"	"V"	""	"I"	""	""	""	""	false
"I6"	""	"28"	"3.0"	"111.0"	"4/4"	"59"	"8"	"2"	2.0	"E"	"V"	""	"I"	""	"6"	""	""	false
"IV"	""	"29"	"1.0"	"113.0"	"4/4"	"59"	"8"	"2"	2.0	"E"	"V"	""	"IV"	""	""	""	""	false
"V(64)"	""	"29"	"3.0"	"115.0"	"4/4"	"59"	"8"	"2"	1.0	"E"	"V"	""	"V"	""	""	"64"	""	false
"V7"	""	"29"	"4.0"	"116.0"	"4/4"	"59"	"8"	"2"	1.0	"E"	"V"	""	"V"	""	"7"	""	""	false
"I\\\\"	""	"30"	"1.0"	"117.0"	"4/4"	"59"	"8"	"2"	2.0	"E"	"V"	""	"I"	""	""	""	""	true
"I6"	""	"30"	"3.0"	"119.0"	"4/4"	"59"	"8"	"2"	2.0	"E"	"V"	""	"I"	""	"6"	""	""	false
"I"	""	"31"	"1.0"	"121.0"	"4/4"	"59"	"8"	"2"	1.75	"E"	"V"	""	"I"	""	""	""	""	false
"V65"	""	"31"	"2.75"	"122.75"	"4/4"	"59"	"8"	"2"	0.25	"E"	"V"	""	"V"	""	"65"	""	""	false
"I64"	""	"31"	"3.0"	"123.0"	"4/4"	"59"	"8"	"2"	1.0	"E"	"V"	""	"I"	""	"64"	""	""	false
"I6"	""	"31"	"4.0"	"124.0"	"4/4"	"59"	"8"	"2"	1.0	"E"	"V"	""	"I"	""	"6"	""	""	false
"ii"	""	"32"	"1.0"	"125.0"	"4/4"	"59"	"8"	"2"	1.0	"E"	"V"	""	"ii"	""	""	""	""	false
"ii6"	""	"32"	"2.0"	"126.0"	"4/4"	"59"	"8"	"2"	0.5	"E"	"V"	""	"ii"	""	"6"	""	""	false
"#viio7/V"	""	"32"	"2.5"	"126.5"	"4/4"	"59"	"8"	"2"	0.5	"E"	"V"	""	"#vii"	"o"	"7"	""	"V"	false
"V(64)"	""	"32"	"3.0"	"127.0"	"4/4"	"59"	"8"	"2"	1.0	"E"	"V"	""	"V"	""	""	"64"	""	false
"#io43"	""	"32"	"4.0"	"128.0"	"4/4"	"59"	"8"	"2"	3.0	"E"	"V"	""	"#i"	"o"	"43"	""	""	false
"V[vi"	""	"33"	"3.0"	"131.0"	"4/4"	"59"	"8"	"2"	2.0	"E"	"V"	"V"	"vi"	""	""	""	""	false
"viio7"	""	"34"	"1.0"	"133.0"	"4/4"	"59"	"8"	"2"	2.0	"E"	"V"	"V"	"vii"	"o"	"7"	""	""	false
"I"	""	"34"	"3.0"	"135.0"	"4/4"	"59"	"8"	"2"	2.0	"E"	"V"	"V"	"I"	""	""	""	""	false
"#io7"	""	"35"	"1.0"	"137.0"	"4/4"	"59"	"8"	"2"	2.0	"E"	"V"	"V"	"#i"	"o"	"7"	""	""	false
"vi64"	""	"35"	"3.0"	"139.0"	"4/4"	"59"	"8"	"2"	2.0	"E"	"V"	"V"	"vi"	""	"64"	""	""	false
"viio7"	""	"36"	"1.0"	"141.0"	"4/4"	"59"	"8"	"2"	2.0	"E"	"V"	"V"	"vii"	"o"	"7"	""	""	false
"I"	""	"36"	"3.0"	"143.0"	"4/4"	"59"	"8"	"2"	1.0	"E"	"V"	"V"	"I"	""	""	""	""	false
"viio]"	""	"36"	"4.0"	"144.0"	"4/4"	"59"	"8"	"2"	1.0	"E"	"V"	"V"	"vii"	"o"	""	""	""	false
"I6"	""	"37"	"1.0"	"145.0"	"4/4"	"59"	"8"	"2"	2.0	"E"	"V"	""	"I"	""	"6"	""	""	false
"V6"	""	"37"	"3.0"	"147.0"	"4/4"	"59"	"8"	"2"	2.0	"E"	"V"	""	"V"	""	"6"	""	""	false
"vi"	""	"38"	"1.0"	"149.0"	"4/4"	"59"	"8"	"2"	2.0	"E"	"V"	""	"vi"	""	""	""	""	false
"I6"	""	"38"	"3.0"	"151.0"	"4/4"	"59"	"8"	"2"	2.0	"E"	"V"	""	"I"	""	"6"	""	""	false
"IV"	""	"39"	"1.0"	"153.0"	"4/4"	"59"	"8"	"2"	2.0	"E"	"V"	""	"IV"	""	""	""	""	false
"I"	""	"39"	"3.0"	"155.0"	"4/4"	"59"	"8"	"2"	2.0	"E"	"V"	""	"I"	""	""	""	""	false
"viio6"	""	"40"	"1.0"	"157.0"	"4/4"	"59"	"8"	"2"	2.0	"E"	"V"	""	"vii"	"o"	"6"	""	""	false
"V7"	""	"40"	"3.0"	"159.0"	"4/4"	"59"	"8"	"2"	1.0	"E"	"V"	""	"V"	""	"7"	""	""	false
"viio"	""	"40"	"4.0"	"160.0"	"4/4"	"59"	"8"	"2"	1.0	"E"	"V"	""	"vii"	"o"	""	""	""	false
"ii64"	""	"41"	"1.0"	"161.0"	"4/4"	"59"	"8"	"2"	1.0	"E"	"V"	""	"ii"	""	"64"	""	""	false
"ii"	""	"41"	"2.0"	"162.0"	"4/4"	"59"	"8"	"2"	1.0	"E"	"V"	""	"ii"	""	""	""	""	false
"viio6"	""	"41"	"3.0"	"163.0"	"4/4"	"59"	"8"	"2"	1.0	"E"	"V"	""	"vii"	"o"	"6"	""	""	false
"V7"	""	"41"	"4.0"	"164.0"	"4/4"	"59"	"8"	"2"	1.0	"E"	"V"	""	"V"	""	"7"	""	""	false
"I"	""	"42"	"1.0"	"165.0"	"4/4"	"59"	"8"	"2"	1.0	"E"	"V"	""	"I"	""	""	""	""	false
"ii6"	""	"42"	"2.0"	"166.0"	"4/4"	"59"	"8"	"2"	1.0	"E"	"V"	""	"ii"	""	"6"	""	""	false
"V(64)"	""	"42"	"3.0"	"167.0"	"4/4"	"59"	"8"	"2"	10.0	"E"	"V"	""	"V"	""	""	"64"	""	false
"V7"	""	"45"	"1.0"	"177.0"	"4/4"	"59"	"8"	"2"	12.0	"E"	"V"	""	"V"	""	"7"	""	""	false
"I[I6"	""	"48"	"1.0"	"189.0"	"4/4"	"59"	"8"	"2"	4.0	"E"	"V"	"I"	"I"	""	"6"	""	""	false
"V64"	""	"49"	"1.0"	"193.0"	"4/4"	"59"	"8"	"2"	4.0	"E"	"V"	"I"	"V"	""	"64"	""	""	false
"I6"	""	"50"	"1.0"	"197.0"	"4/4"	"59"	"8"	"2"	4.0	"E"	"V"	"I"	"I"	""	"6"	""	""	false
"V2]"	""	"51"	"1.0"	"201.0"	"4/4"	"59"	"8"	"2"	4.0	"E"	"V"	"I"	"V"	""	"2"	""	""	false
"I6"	""	"52"	"1.0"	"205.0"	"4/4"	"59"	"8"	"2"	2.0	"E"	"V"	""	"I"	""	"6"	""	""	false
"V43"	""	"52"	"3.0"	"207.0"	"4/4"	"59"	"8"	"2"	2.0	"E"	"V"	""	"V"	""	"43"	""	""	false
"viio43"	""	"53"	"1.0"	"209.0"	"4/4"	"59"	"8"	"2"	2.0	"E"	"V"	""	"vii"	"o"	"43"	""	""	false
"I6"	""	"53"	"3.0"	"211.0"	"4/4"	"59"	"8"	"2"	2.0	"E"	"V"	""	"I"	""	"6"	""	""	false
"#viio7/vi"	""	"54"	"1.0"	"213.0"	"4/4"	"59"	"8"	"2"	2.0	"E"	"V"	""	"#vii"	"o"	"7"	""	"vi"	false
"vi"	""	"54"	"3.0"	"215.0"	"4/4"	"59"	"8"	"2"	1.0	"E"	"V"	""	"vi"	""	""	""	""	false
"ii6"	""	"54"	"4.0"	"216.0"	"4/4"	"59"	"8"	"2"	1.0	"E"	"V"	""	"ii"	""	"6"	""	""	false
"V(64)"	""	"55"	"1.0"	"217.0"	"4/4"	"59"	"8"	"2"	2.0	"E"	"V"	""	"V"	""	""	"64"	""	false
"V\\\\"	""	"55"	"3.0"	"219.0"	"4/4"	"59"	"8"	"2"	2.0	"E"	"V"	""	"V"	""	""	""	""	true
".bVII.vi"	""	"56"	"1.0"	"221.0"	"4/4"	"59"	"8"	"2"	2.0	"E"	"bVII"	""	"vi"	""	""	""	""	false
"ii6"	""	"56"	"3.0"	"223.0"	"4/4"	"59"	"8"	"2"	2.0	"E"	"bVII"	""	"ii"	""	"6"	""	""	false
"V2"	""	"57"	"1.0"	"225.0"	"4/4"	"59"	"8"	"2"	2.0	"E"	"bVII"	""	"V"	""	"2"	""	""	false
"I6"	""	"57"	"3.0"	"227.0"	"4/4"	"59"	"8"	"2"	2.0	"E"	"bVII"	""	"I"	""	"6"	""	""	false
"V(64)"	""	"58"	"1.0"	"229.0"	"4/4"	"59"	"8"	"2"	2.0	"E"	"bVII"	""	"V"	""	""	"64"	""	false
"V7"	""	"58"	"3.0"	"231.0"	"4/4"	"59"	"8"	"2"	2.0	"E"	"bVII"	""	"V"	""	"7"	""	""	false
"I"	""	"59"	"1.0"	"233.0"	"4/4"	"59"	"8"	"2"	4.0	"E"	"bVII"	""	"I"	""	""	""	""	false
"i(b64)"	""	"60"	"1.0"	"237.0"	"4/4"	"59"	"8"	"2"	2.0	"E"	"bVII"	""	"i"	""	""	"b64"	""	false
"i(974)"	""	"60"	"3.0"	"239.0"	"4/4"	"59"	"8"	"2"	2.0	"E"	"bVII"	""	"i"	""	""	"974"	""	false
".bV.iii"	""	"61"	"1.0"	"241.0"	"4/4"	"59"	"8"	"2"	4.0	"E"	"bV"	""	"iii"	""	""	""	""	false
"V43"	""	"62"	"1.0"	"245.0"	"4/4"	"59"	"8"	"2"	2.0	"E"	"bV"	""	"V"	""	"43"	""	""	false
"V7"	""	"62"	"3.0"	"247.0"	"4/4"	"59"	"8"	"2"	2.0	"E"	"bV"	""	"V"	""	"7"	""	""	false
"I"	""	"63"	"1.0"	"249.0"	"4/4"	"59"	"8"	"2"	2.0	"E"	"bV"	""	"I"	""	""	""	""	false
"V6"	""	"63"	"3.0"	"251.0"	"4/4"	"59"	"8"	"2"	1.0	"E"	"bV"	""	"V"	""	"6"	""	""	false
"iii64"	""	"63"	"4.0"	"252.0"	"4/4"	"59"	"8"	"2"	1.0	"E"	"bV"	""	"iii"	""	"64"	""	""	false
"ii"	""	"64"	"1.0"	"253.0"	"4/4"	"59"	"8"	"2"	1.3333333333333428	"E"	"bV"	""	"ii"	""	""	""	""	false
"#viio43/vi"	""	"64"	"2.33333"	"254.333"	"4/4"	"59"	"8"	"2"	1.0	"E"	"bV"	""	"#vii"	"o"	"43"	""	"vi"	false
"V6/ii"	""	"64"	"3.33333"	"255.333"	"4/4"	"59"	"8"	"2"	0.6666666666666572	"E"	"bV"	""	"V"	""	"6"	""	"ii"	false
"#iv%43"	""	"64"	"4.0"	"256.0"	"4/4"	"59"	"8"	"2"	1.0	"E"	"bV"	""	"#iv"	"%"	"43"	""	""	false
"iii"	""	"65"	"1.0"	"257.0"	"4/4"	"59"	"8"	"2"	1.3333333333333144	"E"	"bV"	""	"iii"	""	""	""	""	false
"viio43/iii"	""	"65"	"2.33333"	"258.333"	"4/4"	"59"	"8"	"2"	1.0	"E"	"bV"	""	"vii"	"o"	"43"	""	"iii"	false
"V6/iii"	""	"65"	"3.33333"	"259.333"	"4/4"	"59"	"8"	"2"	0.6666666666666856	"E"	"bV"	""	"V"	""	"6"	""	"iii"	false
"I.ii43"	""	"65"	"4.0"	"260.0"	"4/4"	"59"	"8"	"2"	1.3333333333333144	"E"	"I"	""	"ii"	""	"43"	""	""	false
"#viio43/V"	""	"66"	"1.33333"	"261.333"	"4/4"	"59"	"8"	"2"	1.6666666666666856	"E"	"I"	""	"#vii"	"o"	"43"	""	"V"	false
"V6"	""	"66"	"3.0"	"263.0"	"4/4"	"59"	"8"	"2"	1.3333333333333144	"E"	"I"	""	"V"	""	"6"	""	""	false
"iii64"	""	"66"	"4.33333"	"264.333"	"4/4"	"59"	"8"	"2"	0.6666666666666856	"E"	"I"	""	"iii"	""	"64"	""	""	false
"iio"	""	"67"	"1.0"	"265.0"	"4/4"	"59"	"8"	"2"	2.0	"E"	"I"	""	"ii"	"o"	""	""	""	false
"V6/ii"	""	"67"	"3.0"	"267.0"	"4/4"	"59"	"8"	"2"	1.3333333333333144	"E"	"I"	""	"V"	""	"6"	""	"ii"	false
"#viio7/ii"	""	"67"	"4.33333"	"268.333"	"4/4"	"59"	"8"	"2"	0.6666666666666856	"E"	"I"	""	"#vii"	"o"	"7"	""	"ii"	false
"#viio65/ii"	""	"68"	"1.0"	"269.0"	"4/4"	"59"	"8"	"2"	4.0	"E"	"I"	""	"#vii"	"o"	"65"	""	"ii"	false
"ii6"	""	"69"	"1.0"	"273.0"	"4/4"	"59"	"8"	"2"	4.0	"E"	"I"	""	"ii"	""	"6"	""	""	false
".bIII6"	""	"70"	"1.0"	"277.0"	"4/4"	"59"	"8"	"2"	2.0	"E"	"I"	""	"bIII"	""	"6"	""	""	false
"V7/ii"	""	"70"	"3.0"	"279.0"	"4/4"	"59"	"8"	"2"	2.0	"E"	"I"	""	"V"	""	"7"	""	"ii"	false
"ii6"	""	"71"	"1.0"	"281.0"	"4/4"	"59"	"8"	"2"	4.0	"E"	"I"	""	"ii"	""	"6"	""	""	false
".bIII6"	""	"72"	"1.0"	"285.0"	"4/4"	"59"	"8"	"2"	2.0	"E"	"I"	""	"bIII"	""	"6"	""	""	false
"V/ii"	""	"72"	"3.0"	"287.0"	"4/4"	"59"	"8"	"2"	2.0	"E"	"I"	""	"V"	""	""	""	"ii"	false
"iio6"	""	"73"	"1.0"	"289.0"	"4/4"	"59"	"8"	"2"	2.0	"E"	"I"	""	"ii"	"o"	"6"	""	""	false
"V"	""	"73"	"3.0"	"291.0"	"4/4"	"59"	"8"	"2"	2.0	"E"	"I"	""	"V"	""	""	""	""	false
"V9"	""	"74"	"1.0"	"293.0"	"4/4"	"59"	"8"	"2"	8.0	"E"	"I"	""	"V"	""	"9"	""	""	false
"iv6"	""	"76"	"1.0"	"301.0"	"4/4"	"59"	"8"	"2"	4.0	"E"	"I"	""	"iv"	""	"6"	""	""	false
"V7(9)"	""	"77"	"1.0"	"305.0"	"4/4"	"59"	"8"	"2"	3.8333333333333144	"E"	"I"	""	"V"	""	"7"	"9"	""	false
"V7"	""	"77"	"4.83333"	"308.833"	"4/4"	"59"	"8"	"2"	0.33333333333337123	"E"	"I"	""	"V"	""	"7"	""	""	false
"i64"	""	"77"	"5.16667"	"309.167"	"4/4"	"59"	"8"	"2"	-0.16666666666668561	"E"	"I"	""	"i"	""	"64"	""	""	false
"iv6"	""	"78"	"1.0"	"309.0"	"4/4"	"59"	"8"	"2"	4.0	"E"	"I"	""	"iv"	""	"6"	""	""	false
"V[V64"	""	"79"	"1.0"	"313.0"	"4/4"	"59"	"8"	"2"	2.0	"E"	"I"	"V"	"V"	""	"64"	""	""	false
"viio7"	""	"79"	"3.0"	"315.0"	"4/4"	"59"	"8"	"2"	2.0	"E"	"I"	"V"	"vii"	"o"	"7"	""	""	false
"i64"	""	"80"	"1.0"	"317.0"	"4/4"	"59"	"8"	"2"	2.0	"E"	"I"	"V"	"i"	""	"64"	""	""	false
"viio7"	""	"80"	"3.0"	"319.0"	"4/4"	"59"	"8"	"2"	2.0	"E"	"I"	"V"	"vii"	"o"	"7"	""	""	false
"i64"	""	"81"	"1.0"	"321.0"	"4/4"	"59"	"8"	"2"	2.0	"E"	"I"	"V"	"i"	""	"64"	""	""	false
"viio43"	""	"81"	"3.0"	"323.0"	"4/4"	"59"	"8"	"2"	2.0	"E"	"I"	"V"	"vii"	"o"	"43"	""	""	false
"i64"	""	"82"	"1.0"	"325.0"	"4/4"	"59"	"8"	"2"	2.0	"E"	"I"	"V"	"i"	""	"64"	""	""	false
"#viio2/V"	""	"82"	"3.0"	"327.0"	"4/4"	"59"	"8"	"2"	2.0	"E"	"I"	"V"	"#vii"	"o"	"2"	""	"V"	false
"V64"	""	"83"	"1.0"	"329.0"	"4/4"	"59"	"8"	"2"	2.0	"E"	"I"	"V"	"V"	""	"64"	""	""	false
"V(9)"	""	"83"	"3.0"	"331.0"	"4/4"	"59"	"8"	"2"	2.0	"E"	"I"	"V"	"V"	""	""	"9"	""	false
"V(94)"	""	"84"	"1.0"	"333.0"	"4/4"	"59"	"8"	"2"	2.0	"E"	"I"	"V"	"V"	""	""	"94"	""	false
"V]"	""	"84"	"3.0"	"335.0"	"4/4"	"59"	"8"	"2"	2.0	"E"	"I"	"V"	"V"	""	""	""	""	false
"I6"	""	"85"	"1.0"	"337.0"	"4/4"	"59"	"8"	"2"	2.0	"E"	"I"	""	"I"	""	"6"	""	""	false
"V64"	""	"85"	"3.0"	"339.0"	"4/4"	"59"	"8"	"2"	1.0	"E"	"I"	""	"V"	""	"64"	""	""	false
"V65"	""	"85"	"4.0"	"340.0"	"4/4"	"59"	"8"	"2"	1.0	"E"	"I"	""	"V"	""	"65"	""	""	false
"V65/vi"	""	"86"	"1.0"	"341.0"	"4/4"	"59"	"8"	"2"	2.0	"E"	"I"	""	"V"	""	"65"	""	"vi"	false
"vi(9)"	""	"86"	"3.0"	"343.0"	"4/4"	"59"	"8"	"2"	1.0	"E"	"I"	""	"vi"	""	""	"9"	""	false
"IV"	""	"86"	"4.0"	"344.0"	"4/4"	"59"	"8"	"2"	1.0	"E"	"I"	""	"IV"	""	""	""	""	false
"ii"	""	"87"	"1.0"	"345.0"	"4/4"	"59"	"8"	"2"	1.0	"E"	"I"	""	"ii"	""	""	""	""	false
