"chord"	"altchord"	"measure"	"beat"	"totbeat"	"timesig"	"op"	"no"	"mov"	"length"	"global_key"	"local_key"	"pedal"	"numeral"	"form"	"figbass"	"changes"	"relativeroot"	"phraseend"
".Bb.I"	""	"1"	"1.0"	"1.0"	"2/4"	"18"	"3"	"2"	1.0	"Bb"	"I"	""	"I"	""	""	""	""	false
"V65"	""	"1"	"2.0"	"2.0"	"2/4"	"18"	"3"	"2"	0.5	"Bb"	"I"	""	"V"	""	"65"	""	""	false
"I"	""	"1"	"2.5"	"2.5"	"2/4"	"18"	"3"	"2"	0.5	"Bb"	"I"	""	"I"	""	""	""	""	false
"V7"	""	"2"	"1.0"	"3.0"	"2/4"	"18"	"3"	"2"	1.0	"Bb"	"I"	""	"V"	""	"7"	""	""	false
"#vio65"	""	"2"	"2.0"	"4.0"	"2/4"	"18"	"3"	"2"	0.5	"Bb"	"I"	""	"#vi"	"o"	"65"	""	""	false
"V7"	""	"2"	"2.5"	"4.5"	"2/4"	"18"	"3"	"2"	0.5	"Bb"	"I"	""	"V"	""	"7"	""	""	false
"I64"	""	"3"	"1.0"	"5.0"	"2/4"	"18"	"3"	"2"	1.0	"Bb"	"I"	""	"I"	""	"64"	""	""	false
"#iio7"	""	"3"	"2.0"	"6.0"	"2/4"	"18"	"3"	"2"	0.5	"Bb"	"I"	""	"#ii"	"o"	"7"	""	""	false
"I6"	""	"3"	"2.5"	"6.5"	"2/4"	"18"	"3"	"2"	0.5	"Bb"	"I"	""	"I"	""	"6"	""	""	false
"V7/V"	""	"4"	"1.0"	"7.0"	"2/4"	"18"	"3"	"2"	1.0	"Bb"	"I"	""	"V"	""	"7"	""	"V"	false
"V7"	""	"4"	"2.0"	"8.0"	"2/4"	"18"	"3"	"2"	1.0	"Bb"	"I"	""	"V"	""	"7"	""	""	false
"I\\\\"	""	"5"	"1.0"	"9.0"	"2/4"	"18"	"3"	"2"	1.0	"Bb"	"I"	""	"I"	""	""	""	""	true
"V43"	""	"5"	"2.0"	"10.0"	"2/4"	"18"	"3"	"2"	0.5	"Bb"	"I"	""	"V"	""	"43"	""	""	false
"I"	""	"5"	"2.5"	"10.5"	"2/4"	"18"	"3"	"2"	0.5	"Bb"	"I"	""	"I"	""	""	""	""	false
"V"	""	"6"	"1.0"	"11.0"	"2/4"	"18"	"3"	"2"	0.5	"Bb"	"I"	""	"V"	""	""	""	""	false
"V7"	""	"6"	"1.5"	"11.5"	"2/4"	"18"	"3"	"2"	0.5	"Bb"	"I"	""	"V"	""	"7"	""	""	false
"#vio2"	""	"6"	"2.0"	"12.0"	"2/4"	"18"	"3"	"2"	0.5	"Bb"	"I"	""	"#vi"	"o"	"2"	""	""	false
"V7"	""	"6"	"2.5"	"12.5"	"2/4"	"18"	"3"	"2"	0.5	"Bb"	"I"	""	"V"	""	"7"	""	""	false
"I64"	""	"7"	"1.0"	"13.0"	"2/4"	"18"	"3"	"2"	2.0	"Bb"	"I"	""	"I"	""	"64"	""	""	false
"V7/V"	""	"8"	"1.0"	"15.0"	"2/4"	"18"	"3"	"2"	1.0	"Bb"	"I"	""	"V"	""	"7"	""	"V"	false
"V"	""	"8"	"2.0"	"16.0"	"2/4"	"18"	"3"	"2"	0.75	"Bb"	"I"	""	"V"	""	""	""	""	false
"V7"	""	"8"	"2.75"	"16.75"	"2/4"	"18"	"3"	"2"	0.25	"Bb"	"I"	""	"V"	""	"7"	""	""	false
"V7/IV"	""	"9"	"1.0"	"17.0"	"2/4"	"18"	"3"	"2"	1.0	"Bb"	"I"	""	"V"	""	"7"	""	"IV"	false
"IV"	""	"9"	"2.0"	"18.0"	"2/4"	"18"	"3"	"2"	0.75	"Bb"	"I"	""	"IV"	""	""	""	""	false
"ii6"	""	"9"	"2.75"	"18.75"	"2/4"	"18"	"3"	"2"	0.25	"Bb"	"I"	""	"ii"	""	"6"	""	""	false
"V2(4)"	""	"10"	"1.0"	"19.0"	"2/4"	"18"	"3"	"2"	0.375	"Bb"	"I"	""	"V"	""	"2"	"4"	""	false
"V2"	""	"10"	"1.375"	"19.375"	"2/4"	"18"	"3"	"2"	0.125	"Bb"	"I"	""	"V"	""	"2"	""	""	false
"I6(2)"	""	"10"	"1.5"	"19.5"	"2/4"	"18"	"3"	"2"	0.375	"Bb"	"I"	""	"I"	""	"6"	"2"	""	false
"I6"	""	"10"	"1.875"	"19.875"	"2/4"	"18"	"3"	"2"	0.125	"Bb"	"I"	""	"I"	""	"6"	""	""	false
"V64(64)"	""	"10"	"2.0"	"20.0"	"2/4"	"18"	"3"	"2"	0.375	"Bb"	"I"	""	"V"	""	"64"	"64"	""	false
"V64"	""	"10"	"2.375"	"20.375"	"2/4"	"18"	"3"	"2"	0.125	"Bb"	"I"	""	"V"	""	"64"	""	""	false
"I(4+2)"	""	"10"	"2.5"	"20.5"	"2/4"	"18"	"3"	"2"	0.375	"Bb"	"I"	""	"I"	""	""	"4+2"	""	false
"I"	""	"10"	"2.875"	"20.875"	"2/4"	"18"	"3"	"2"	0.125	"Bb"	"I"	""	"I"	""	""	""	""	false
"ii6"	""	"11"	"1.0"	"21.0"	"2/4"	"18"	"3"	"2"	1.0	"Bb"	"I"	""	"ii"	""	"6"	""	""	false
"V(64)"	""	"11"	"2.0"	"22.0"	"2/4"	"18"	"3"	"2"	0.5	"Bb"	"I"	""	"V"	""	""	"64"	""	false
"V7"	""	"11"	"2.5"	"22.5"	"2/4"	"18"	"3"	"2"	0.5	"Bb"	"I"	""	"V"	""	"7"	""	""	false
"I\\\\"	""	"12"	"1.0"	"23.0"	"2/4"	"18"	"3"	"2"	2.0	"Bb"	"I"	""	"I"	""	""	""	""	true
"V6"	""	"13"	"1.0"	"25.0"	"2/4"	"18"	"3"	"2"	0.5	"Bb"	"I"	""	"V"	""	"6"	""	""	false
"I"	""	"13"	"1.5"	"25.5"	"2/4"	"18"	"3"	"2"	0.5	"Bb"	"I"	""	"I"	""	""	""	""	false
"ii6"	""	"13"	"2.0"	"26.0"	"2/4"	"18"	"3"	"2"	0.5	"Bb"	"I"	""	"ii"	""	"6"	""	""	false
"#viio/V"	""	"13"	"2.5"	"26.5"	"2/4"	"18"	"3"	"2"	0.5	"Bb"	"I"	""	"#vii"	"o"	""	""	"V"	false
"V\\\\"	""	"14"	"1.0"	"27.0"	"2/4"	"18"	"3"	"2"	1.5	"Bb"	"I"	""	"V"	""	""	""	""	true
"I"	""	"14"	"2.5"	"28.5"	"2/4"	"18"	"3"	"2"	0.5	"Bb"	"I"	""	"I"	""	""	""	""	false
"V6"	""	"15"	"1.0"	"29.0"	"2/4"	"18"	"3"	"2"	0.5	"Bb"	"I"	""	"V"	""	"6"	""	""	false
"I"	""	"15"	"1.5"	"29.5"	"2/4"	"18"	"3"	"2"	0.5	"Bb"	"I"	""	"I"	""	""	""	""	false
"V6/vi"	""	"15"	"2.0"	"30.0"	"2/4"	"18"	"3"	"2"	0.5	"Bb"	"I"	""	"V"	""	"6"	""	"vi"	false
"vi"	""	"15"	"2.5"	"30.5"	"2/4"	"18"	"3"	"2"	0.5	"Bb"	"I"	""	"vi"	""	""	""	""	false
"V.V6"	""	"16"	"1.0"	"31.0"	"2/4"	"18"	"3"	"2"	0.5	"Bb"	"V"	""	"V"	""	"6"	""	""	false
"I"	""	"16"	"1.5"	"31.5"	"2/4"	"18"	"3"	"2"	0.5	"Bb"	"V"	""	"I"	""	""	""	""	false
"ii6"	""	"16"	"2.0"	"32.0"	"2/4"	"18"	"3"	"2"	0.5	"Bb"	"V"	""	"ii"	""	"6"	""	""	false
"#viio/V"	""	"16"	"2.5"	"32.5"	"2/4"	"18"	"3"	"2"	0.5	"Bb"	"V"	""	"#vii"	"o"	""	""	"V"	false
"V\\\\"	""	"17"	"1.0"	"33.0"	"2/4"	"18"	"3"	"2"	0.5	"Bb"	"V"	""	"V"	""	""	""	""	true
"V"	""	"17"	"1.5"	"33.5"	"2/4"	"18"	"3"	"2"	0.5	"Bb"	"V"	""	"V"	""	""	""	""	false
"V(64)"	""	"17"	"2.0"	"34.0"	"2/4"	"18"	"3"	"2"	1.0	"Bb"	"V"	""	"V"	""	""	"64"	""	false
"V"	""	"18"	"1.0"	"35.0"	"2/4"	"18"	"3"	"2"	1.0	"Bb"	"V"	""	"V"	""	""	""	""	false
"V(64)"	""	"18"	"2.0"	"36.0"	"2/4"	"18"	"3"	"2"	1.0	"Bb"	"V"	""	"V"	""	""	"64"	""	false
"V"	""	"19"	"1.0"	"37.0"	"2/4"	"18"	"3"	"2"	1.5	"Bb"	"V"	""	"V"	""	""	""	""	false
"V(64)"	""	"19"	"2.5"	"38.5"	"2/4"	"18"	"3"	"2"	0.5	"Bb"	"V"	""	"V"	""	""	"64"	""	false
"V"	""	"20"	"1.0"	"39.0"	"2/4"	"18"	"3"	"2"	1.0	"Bb"	"V"	""	"V"	""	""	""	""	false
"V(64)"	""	"20"	"2.0"	"40.0"	"2/4"	"18"	"3"	"2"	1.0	"Bb"	"V"	""	"V"	""	""	"64"	""	false
"V\\\\"	""	"21"	"1.0"	"41.0"	"2/4"	"18"	"3"	"2"	2.0	"Bb"	"V"	""	"V"	""	""	""	""	true
