"chord"	"altchord"	"measure"	"beat"	"totbeat"	"timesig"	"op"	"no"	"mov"	"length"	"global_key"	"local_key"	"pedal"	"numeral"	"form"	"figbass"	"changes"	"relativeroot"	"phraseend"
"I64"	""	"11"	"2.0"	"17.0"	"3/8"	"74"	"10"	"2"	0.25	"Ab"	"I"	""	"I"	""	"64"	""	""	false
"ii43"	""	"11"	"2.25"	"17.25"	"3/8"	"74"	"10"	"2"	0.25	"Ab"	"I"	""	"ii"	""	"43"	""	""	false
"V2/IV"	""	"12"	"1.0"	"17.5"	"3/8"	"74"	"10"	"2"	0.5	"Ab"	"I"	""	"V"	""	"2"	""	"IV"	false
"IV6"	""	"12"	"1.5"	"18.0"	"3/8"	"74"	"10"	"2"	0.5	"Ab"	"I"	""	"IV"	""	"6"	""	""	false
"V43/IV"	""	"12"	"2.0"	"18.5"	"3/8"	"74"	"10"	"2"	0.5	"Ab"	"I"	""	"V"	""	"43"	""	"IV"	false
"IV"	""	"13"	"1.0"	"19.0"	"3/8"	"74"	"10"	"2"	1.0	"Ab"	"I"	""	"IV"	""	""	""	""	false
"V65/IV"	""	"13"	"2.0"	"20.0"	"3/8"	"74"	"10"	"2"	0.25	"Ab"	"I"	""	"V"	""	"65"	""	"IV"	false
"IV"	""	"13"	"2.25"	"20.25"	"3/8"	"74"	"10"	"2"	0.25	"Ab"	"I"	""	"IV"	""	""	""	""	false
"V6(6)/ii"	""	"14"	"1.0"	"20.5"	"3/8"	"74"	"10"	"2"	0.5	"Ab"	"I"	""	"V"	""	"6"	"6"	"ii"	false
"V65/ii"	""	"14"	"1.5"	"21.0"	"3/8"	"74"	"10"	"2"	0.5	"Ab"	"I"	""	"V"	""	"65"	""	"ii"	false
"V(6)/ii"	""	"14"	"2.0"	"21.5"	"3/8"	"74"	"10"	"2"	0.25	"Ab"	"I"	""	"V"	""	""	"6"	"ii"	false
"V65/ii"	""	"14"	"2.25"	"21.75"	"3/8"	"74"	"10"	"2"	0.25	"Ab"	"I"	""	"V"	""	"65"	""	"ii"	false
"ii(94)"	""	"15"	"1.0"	"22.0"	"3/8"	"74"	"10"	"2"	0.5	"Ab"	"I"	""	"ii"	""	""	"94"	""	false
"ii"	""	"15"	"1.5"	"22.5"	"3/8"	"74"	"10"	"2"	0.75	"Ab"	"I"	""	"ii"	""	""	""	""	false
"#viio6/ii"	""	"15"	"2.25"	"23.25"	"3/8"	"74"	"10"	"2"	0.25	"Ab"	"I"	""	"#vii"	"o"	"6"	""	"ii"	false
"ii6"	""	"16"	"1.0"	"23.5"	"3/8"	"74"	"10"	"2"	1.25	"Ab"	"I"	""	"ii"	""	"6"	""	""	false
"V2"	""	"16"	"2.25"	"24.75"	"3/8"	"74"	"10"	"2"	0.25	"Ab"	"I"	""	"V"	""	"2"	""	""	false
"I6"	""	"17"	"1.0"	"25.0"	"3/8"	"74"	"10"	"2"	0.25	"Ab"	"I"	""	"I"	""	"6"	""	""	false
"IV6"	""	"17"	"1.25"	"25.25"	"3/8"	"74"	"10"	"2"	0.25	"Ab"	"I"	""	"IV"	""	"6"	""	""	false
"V(64)"	""	"17"	"1.5"	"25.5"	"3/8"	"74"	"10"	"2"	0.5	"Ab"	"I"	""	"V"	""	""	"64"	""	false
"V"	""	"17"	"2.0"	"26.0"	"3/8"	"74"	"10"	"2"	0.5	"Ab"	"I"	""	"V"	""	""	""	""	false
"I[I6"	""	"18"	"1.0"	"26.5"	"3/8"	"74"	"10"	"2"	0.5	"Ab"	"I"	"I"	"I"	""	"6"	""	""	false
"IV64"	""	"18"	"1.5"	"27.0"	"3/8"	"74"	"10"	"2"	0.5	"Ab"	"I"	"I"	"IV"	""	"64"	""	""	false
"ii"	""	"18"	"2.0"	"27.5"	"3/8"	"74"	"10"	"2"	0.5	"Ab"	"I"	"I"	"ii"	""	""	""	""	false
"ii7"	""	"19"	"1.0"	"28.0"	"3/8"	"74"	"10"	"2"	0.5	"Ab"	"I"	"I"	"ii"	""	"7"	""	""	false
"V"	""	"19"	"1.5"	"28.5"	"3/8"	"74"	"10"	"2"	0.5	"Ab"	"I"	"I"	"V"	""	""	""	""	false
"vi"	""	"19"	"2.0"	"29.0"	"3/8"	"74"	"10"	"2"	0.25	"Ab"	"I"	"I"	"vi"	""	""	""	""	false
"V6"	""	"19"	"2.25"	"29.25"	"3/8"	"74"	"10"	"2"	0.25	"Ab"	"I"	"I"	"V"	""	"6"	""	""	false
"I"	""	"20"	"1.0"	"29.5"	"3/8"	"74"	"10"	"2"	0.5	"Ab"	"I"	"I"	"I"	""	""	""	""	false
"IV"	""	"20"	"1.5"	"30.0"	"3/8"	"74"	"10"	"2"	0.5	"Ab"	"I"	"I"	"IV"	""	""	""	""	false
"ii6"	""	"20"	"2.0"	"30.5"	"3/8"	"74"	"10"	"2"	0.5	"Ab"	"I"	"I"	"ii"	""	"6"	""	""	false
"ii65"	""	"21"	"1.0"	"31.0"	"3/8"	"74"	"10"	"2"	0.5	"Ab"	"I"	"I"	"ii"	""	"65"	""	""	false
"V"	""	"21"	"1.5"	"31.5"	"3/8"	"74"	"10"	"2"	0.5	"Ab"	"I"	"I"	"V"	""	""	""	""	false
"IV6"	""	"21"	"2.0"	"32.0"	"3/8"	"74"	"10"	"2"	0.25	"Ab"	"I"	"I"	"IV"	""	"6"	""	""	false
"V6"	""	"21"	"2.25"	"32.25"	"3/8"	"74"	"10"	"2"	0.25	"Ab"	"I"	"I"	"V"	""	"6"	""	""	false
"I]"	""	"22"	"1.0"	"32.5"	"3/8"	"74"	"10"	"2"	0.5	"Ab"	"I"	"I"	"I"	""	""	""	""	false
"ii6"	""	"22"	"1.5"	"33.0"	"3/8"	"74"	"10"	"2"	0.5	"Ab"	"I"	""	"ii"	""	"6"	""	""	false
"V"	""	"22"	"2.0"	"33.5"	"3/8"	"74"	"10"	"2"	0.5	"Ab"	"I"	""	"V"	""	""	""	""	false
"V7"	""	"23"	"1.0"	"34.0"	"3/8"	"74"	"10"	"2"	1.5	"Ab"	"I"	""	"V"	""	"7"	""	""	false
"I\\\\"	""	"24"	"1.0"	"35.5"	"3/8"	"74"	"10"	"2"	1.0	"Ab"	"I"	""	"I"	""	""	""	""	true
"i.i"	""	"24"	"2.0"	"36.5"	"3/8"	"74"	"10"	"2"	0.5	"Ab"	"i"	""	"i"	""	""	""	""	false
"iv%43"	""	"25"	"1.0"	"37.0"	"3/8"	"74"	"10"	"2"	0.5	"Ab"	"i"	""	"iv"	"%"	"43"	""	""	false
"i"	""	"25"	"1.5"	"37.5"	"3/8"	"74"	"10"	"2"	1.0	"Ab"	"i"	""	"i"	""	""	""	""	false
"i(9)"	""	"26"	"1.0"	"38.5"	"3/8"	"74"	"10"	"2"	0.5	"Ab"	"i"	""	"i"	""	""	"9"	""	false
"i\\\\"	""	"26"	"1.5"	"39.0"	"3/8"	"74"	"10"	"2"	3.0	"Ab"	"i"	""	"i"	""	""	""	""	true
"V"	""	"28"	"1.5"	"42.0"	"3/8"	"74"	"10"	"2"	0.5	"Ab"	"i"	""	"V"	""	""	""	""	false
".bIII.iii"	""	"28"	"2.0"	"42.5"	"3/8"	"74"	"10"	"2"	0.5	"Ab"	"bIII"	""	"iii"	""	""	""	""	false
"V2"	""	"29"	"1.0"	"43.0"	"3/8"	"74"	"10"	"2"	1.5	"Ab"	"bIII"	""	"V"	""	"2"	""	""	false
"I6"	""	"30"	"1.0"	"44.5"	"3/8"	"74"	"10"	"2"	1.0	"Ab"	"bIII"	""	"I"	""	"6"	""	""	false
"V65/iv"	""	"30"	"2.0"	"45.5"	"3/8"	"74"	"10"	"2"	0.5	"Ab"	"bIII"	""	"V"	""	"65"	""	"iv"	false
"iv"	""	"31"	"1.0"	"46.0"	"3/8"	"74"	"10"	"2"	1.0	"Ab"	"bIII"	""	"iv"	""	""	""	""	false
"V(b64)"	""	"31"	"2.0"	"47.0"	"3/8"	"74"	"10"	"2"	1.0	"Ab"	"bIII"	""	"V"	""	""	"b64"	""	false
".Ger6"	""	"32"	"1.5"	"48.0"	"3/8"	"74"	"10"	"2"	1.5	"Ab"	"bIII"	""	"Ger"	""	"6"	""	""	false
"#viio65/V"	""	"33"	"1.5"	"49.5"	"3/8"	"74"	"10"	"2"	1.5	"Ab"	"bIII"	""	"#vii"	"o"	"65"	""	"V"	false
"V(64)"	""	"34"	"1.5"	"51.0"	"3/8"	"74"	"10"	"2"	0.5	"Ab"	"bIII"	""	"V"	""	""	"64"	""	false
"V7"	""	"34"	"2.0"	"51.5"	"3/8"	"74"	"10"	"2"	0.5	"Ab"	"bIII"	""	"V"	""	"7"	""	""	false
"I\\\\"	""	"35"	"1.0"	"52.0"	"3/8"	"74"	"10"	"2"	1.5	"Ab"	"bIII"	""	"I"	""	""	""	""	true
"I[viio7"	""	"36"	"1.0"	"53.5"	"3/8"	"74"	"10"	"2"	1.5	"Ab"	"bIII"	"I"	"vii"	"o"	"7"	""	""	false
"I(9)"	""	"37"	"1.0"	"55.0"	"3/8"	"74"	"10"	"2"	0.5	"Ab"	"bIII"	"I"	"I"	""	""	"9"	""	false
"I"	""	"37"	"1.5"	"55.5"	"3/8"	"74"	"10"	"2"	1.0	"Ab"	"bIII"	"I"	"I"	""	""	""	""	false
"viio7"	""	"38"	"1.0"	"56.5"	"3/8"	"74"	"10"	"2"	1.5	"Ab"	"bIII"	"I"	"vii"	"o"	"7"	""	""	false
"I]"	""	"39"	"1.0"	"58.0"	"3/8"	"74"	"10"	"2"	1.25	"Ab"	"bIII"	"I"	"I"	""	""	""	""	false
"V/IV"	""	"39"	"2.25"	"59.25"	"3/8"	"74"	"10"	"2"	0.25	"Ab"	"bIII"	""	"V"	""	""	""	"IV"	false
"#viio7/ii"	""	"40"	"1.0"	"59.5"	"3/8"	"74"	"10"	"2"	1.5	"Ab"	"bIII"	""	"#vii"	"o"	"7"	""	"ii"	false
"V65/ii"	""	"41"	"1.0"	"61.0"	"3/8"	"74"	"10"	"2"	1.5	"Ab"	"bIII"	""	"V"	""	"65"	""	"ii"	false
"ii"	""	"42"	"1.0"	"62.5"	"3/8"	"74"	"10"	"2"	3.5	"Ab"	"bIII"	""	"ii"	""	""	""	""	false
"#viio7/vi"	""	"44"	"1.5"	"66.0"	"3/8"	"74"	"10"	"2"	1.0	"Ab"	"bIII"	""	"#vii"	"o"	"7"	""	"vi"	false
"#viio7(4)/vi"	""	"45"	"1.0"	"67.0"	"3/8"	"74"	"10"	"2"	0.5	"Ab"	"bIII"	""	"#vii"	"o"	"7"	"4"	"vi"	false
"#viio7/vi"	""	"45"	"1.5"	"67.5"	"3/8"	"74"	"10"	"2"	1.0	"Ab"	"bIII"	""	"#vii"	"o"	"7"	""	"vi"	false
"#viio7(4)/vi"	""	"46"	"1.0"	"68.5"	"3/8"	"74"	"10"	"2"	0.5	"Ab"	"bIII"	""	"#vii"	"o"	"7"	"4"	"vi"	false
"V7/vi"	""	"46"	"1.5"	"69.0"	"3/8"	"74"	"10"	"2"	0.5	"Ab"	"bIII"	""	"V"	""	"7"	""	"vi"	false
"V65/vi"	""	"46"	"2.0"	"69.5"	"3/8"	"74"	"10"	"2"	1.0	"Ab"	"bIII"	""	"V"	""	"65"	""	"vi"	false
"i.i"	""	"47"	"1.5"	"70.5"	"3/8"	"74"	"10"	"2"	1.0	"Ab"	"i"	""	"i"	""	""	""	""	false
"i64(9)"	""	"48"	"1.0"	"71.5"	"3/8"	"74"	"10"	"2"	0.5	"Ab"	"i"	""	"i"	""	"64"	"9"	""	false
"#viio/V"	""	"48"	"1.5"	"72.0"	"3/8"	"74"	"10"	"2"	0.5	"Ab"	"i"	""	"#vii"	"o"	""	""	"V"	false
".Ger6"	""	"48"	"2.0"	"72.5"	"3/8"	"74"	"10"	"2"	0.5	"Ab"	"i"	""	"Ger"	""	"6"	""	""	false
"V\\\\"	""	"49"	"1.0"	"73.0"	"3/8"	"74"	"10"	"2"	1.0	"Ab"	"i"	""	"V"	""	""	""	""	true
"#viio7"	""	"49"	"2.0"	"74.0"	"3/8"	"74"	"10"	"2"	3.0	"Ab"	"i"	""	"#vii"	"o"	"7"	""	""	false
"V2"	""	"51"	"2.0"	"77.0"	"3/8"	"74"	"10"	"2"	2.0	"Ab"	"i"	""	"V"	""	"2"	""	""	false
"I.vi6"	""	"53"	"1.0"	"79.0"	"3/8"	"74"	"10"	"2"	0.5	"Ab"	"I"	""	"vi"	""	"6"	""	""	false
"V6(2)"	""	"53"	"1.5"	"79.5"	"3/8"	"74"	"10"	"2"	0.25	"Ab"	"I"	""	"V"	""	"6"	"2"	""	false
"V6"	""	"53"	"1.75"	"79.75"	"3/8"	"74"	"10"	"2"	0.25	"Ab"	"I"	""	"V"	""	"6"	""	""	false
"V"	""	"53"	"2.0"	"80.0"	"3/8"	"74"	"10"	"2"	0.5	"Ab"	"I"	""	"V"	""	""	""	""	false
"I"	""	"54"	"1.0"	"80.5"	"3/8"	"74"	"10"	"2"	1.0	"Ab"	"I"	""	"I"	""	""	""	""	false
"V/ii"	""	"54"	"2.0"	"81.5"	"3/8"	"74"	"10"	"2"	0.5	"Ab"	"I"	""	"V"	""	""	""	"ii"	false
"ii"	""	"55"	"1.0"	"82.0"	"3/8"	"74"	"10"	"2"	1.0	"Ab"	"I"	""	"ii"	""	""	""	""	false
"V/ii"	""	"55"	"2.0"	"83.0"	"3/8"	"74"	"10"	"2"	0.5	"Ab"	"I"	""	"V"	""	""	""	"ii"	false
"ii"	""	"56"	"1.0"	"83.5"	"3/8"	"74"	"10"	"2"	1.5	"Ab"	"I"	""	"ii"	""	""	""	""	false
"V/vi"	""	"57"	"1.0"	"85.0"	"3/8"	"74"	"10"	"2"	2.0	"Ab"	"I"	""	"V"	""	""	""	"vi"	false
"ii6"	""	"58"	"1.5"	"87.0"	"3/8"	"74"	"10"	"2"	1.5	"Ab"	"I"	""	"ii"	""	"6"	""	""	false
"V65/V"	""	"59"	"1.5"	"88.5"	"3/8"	"74"	"10"	"2"	3.0	"Ab"	"I"	""	"V"	""	"65"	""	"V"	false
"V7(4)"	""	"61"	"1.5"	"91.5"	"3/8"	"74"	"10"	"2"	1.0	"Ab"	"I"	""	"V"	""	"7"	"4"	""	false
"V7"	""	"62"	"1.0"	"92.5"	"3/8"	"74"	"10"	"2"	1.5	"Ab"	"I"	""	"V"	""	"7"	""	""	false
"@none"	""	"63"	"1.0"	"94.0"	"3/8"	"74"	"10"	"2"	1.5	"Ab"	"I"	""	""	""	""	""	""	false
"I[I"	""	"64"	"1.0"	"95.5"	"3/8"	"74"	"10"	"2"	1.0	"Ab"	"I"	"I"	"I"	""	""	""	""	false
"IV(9)"	""	"64"	"2.0"	"96.5"	"3/8"	"74"	"10"	"2"	0.1666666666666714	"Ab"	"I"	"I"	"IV"	""	""	"9"	""	false
"IV6"	""	"64"	"2.16667"	"96.6667"	"3/8"	"74"	"10"	"2"	0.1666666666666572	"Ab"	"I"	"I"	"IV"	""	"6"	""	""	false
"I64"	""	"64"	"2.33333"	"96.8333"	"3/8"	"74"	"10"	"2"	0.1666666666666714	"Ab"	"I"	"I"	"I"	""	"64"	""	""	false
"#vii%7/V"	""	"65"	"1.0"	"97.0"	"3/8"	"74"	"10"	"2"	0.5	"Ab"	"I"	"I"	"#vii"	"%"	"7"	""	"V"	false
"#viio2/vi"	""	"65"	"1.5"	"97.5"	"3/8"	"74"	"10"	"2"	0.5	"Ab"	"I"	"I"	"#vii"	"o"	"2"	""	"vi"	false
"I]"	""	"65"	"2.0"	"98.0"	"3/8"	"74"	"10"	"2"	0.5	"Ab"	"I"	"I"	"I"	""	""	""	""	false
"IV6"	""	"66"	"1.0"	"98.5"	"3/8"	"74"	"10"	"2"	0.5	"Ab"	"I"	""	"IV"	""	"6"	""	""	false
"I"	""	"66"	"1.5"	"99.0"	"3/8"	"74"	"10"	"2"	0.5	"Ab"	"I"	""	"I"	""	""	""	""	false
"I6"	""	"66"	"2.0"	"99.5"	"3/8"	"74"	"10"	"2"	0.5	"Ab"	"I"	""	"I"	""	"6"	""	""	false
"V7"	""	"67"	"1.0"	"100.0"	"3/8"	"74"	"10"	"2"	1.5	"Ab"	"I"	""	"V"	""	"7"	""	""	false
"I"	""	"68"	"1.0"	"101.5"	"3/8"	"74"	"10"	"2"	1.5	"Ab"	"I"	""	"I"	""	""	""	""	false
"#viio65/vi"	""	"69"	"1.0"	"103.0"	"3/8"	"74"	"10"	"2"	1.0	"Ab"	"I"	""	"#vii"	"o"	"65"	""	"vi"	false
"VI6/vi"	"IV6"	"69"	"2.0"	"104.0"	"3/8"	"74"	"10"	"2"	0.5	"Ab"	"I"	""	"VI"	""	"6"	""	"vi"	false
"V65/vi"	""	"70"	"1.0"	"104.5"	"3/8"	"74"	"10"	"2"	0.5	"Ab"	"I"	""	"V"	""	"65"	""	"vi"	false
"vi"	"ii/V"	"70"	"1.5"	"105.0"	"3/8"	"74"	"10"	"2"	0.5	"Ab"	"I"	""	"vi"	""	""	""	""	false
"V(64)/V"	""	"70"	"2.0"	"105.5"	"3/8"	"74"	"10"	"2"	0.1666666666666714	"Ab"	"I"	""	"V"	""	""	"64"	"V"	false
"V7/V"	""	"70"	"2.16667"	"105.667"	"3/8"	"74"	"10"	"2"	0.3333333333333286	"Ab"	"I"	""	"V"	""	"7"	""	"V"	false
"V(94#7)"	""	"71"	"1.0"	"106.0"	"3/8"	"74"	"10"	"2"	0.5	"Ab"	"I"	""	"V"	""	""	"94#7"	""	false
"V\\\\"	""	"71"	"1.5"	"106.5"	"3/8"	"74"	"10"	"2"	1.0	"Ab"	"I"	""	"V"	""	""	""	""	true
"V2"	""	"72"	"1.0"	"107.5"	"3/8"	"74"	"10"	"2"	0.5	"Ab"	"I"	""	"V"	""	"2"	""	""	false
"I6"	""	"72"	"1.5"	"108.0"	"3/8"	"74"	"10"	"2"	0.5	"Ab"	"I"	""	"I"	""	"6"	""	""	false
"V43"	""	"72"	"2.0"	"108.5"	"3/8"	"74"	"10"	"2"	0.5	"Ab"	"I"	""	"V"	""	"43"	""	""	false
"I"	""	"73"	"1.0"	"109.0"	"3/8"	"74"	"10"	"2"	1.3333333333333286	"Ab"	"I"	""	"I"	""	""	""	""	false
"vi64"	""	"73"	"2.33333"	"110.333"	"3/8"	"74"	"10"	"2"	0.1666666666666714	"Ab"	"I"	""	"vi"	""	"64"	""	""	false
"V2/IV"	""	"74"	"1.0"	"110.5"	"3/8"	"74"	"10"	"2"	0.5	"Ab"	"I"	""	"V"	""	"2"	""	"IV"	false
"IV6"	""	"74"	"1.5"	"111.0"	"3/8"	"74"	"10"	"2"	0.5	"Ab"	"I"	""	"IV"	""	"6"	""	""	false
"V64/IV"	""	"74"	"2.0"	"111.5"	"3/8"	"74"	"10"	"2"	0.5	"Ab"	"I"	""	"V"	""	"64"	""	"IV"	false
"IV"	""	"75"	"1.0"	"112.0"	"3/8"	"74"	"10"	"2"	1.5	"Ab"	"I"	""	"IV"	""	""	""	""	false
"V7/ii"	""	"76"	"1.0"	"113.5"	"3/8"	"74"	"10"	"2"	1.5	"Ab"	"I"	""	"V"	""	"7"	""	"ii"	false
"ii"	""	"77"	"1.0"	"115.0"	"3/8"	"74"	"10"	"2"	1.5	"Ab"	"I"	""	"ii"	""	""	""	""	false
"ii6"	""	"78"	"1.0"	"116.5"	"3/8"	"74"	"10"	"2"	1.0	"Ab"	"I"	""	"ii"	""	"6"	""	""	false
"V2"	""	"78"	"2.0"	"117.5"	"3/8"	"74"	"10"	"2"	0.5	"Ab"	"I"	""	"V"	""	"2"	""	""	false
"I6"	""	"79"	"1.0"	"118.0"	"3/8"	"74"	"10"	"2"	0.25	"Ab"	"I"	""	"I"	""	"6"	""	""	false
"IV6"	""	"79"	"1.25"	"118.25"	"3/8"	"74"	"10"	"2"	0.125	"Ab"	"I"	""	"IV"	""	"6"	""	""	false
"IV"	""	"79"	"1.375"	"118.375"	"3/8"	"74"	"10"	"2"	0.125	"Ab"	"I"	""	"IV"	""	""	""	""	false
"V(64)"	""	"79"	"1.5"	"118.5"	"3/8"	"74"	"10"	"2"	0.5	"Ab"	"I"	""	"V"	""	""	"64"	""	false
"V7"	""	"79"	"2.0"	"119.0"	"3/8"	"74"	"10"	"2"	0.5	"Ab"	"I"	""	"V"	""	"7"	""	""	false
"I[I"	""	"80"	"1.0"	"119.5"	"3/8"	"74"	"10"	"2"	0.5	"Ab"	"I"	"I"	"I"	""	""	""	""	false
"IV"	""	"80"	"1.5"	"120.0"	"3/8"	"74"	"10"	"2"	1.0	"Ab"	"I"	"I"	"IV"	""	""	""	""	false
"V2(4)"	""	"81"	"1.0"	"121.0"	"3/8"	"74"	"10"	"2"	0.5	"Ab"	"I"	"I"	"V"	""	"2"	"4"	""	false
"V2"	""	"81"	"1.5"	"121.5"	"3/8"	"74"	"10"	"2"	1.0	"Ab"	"I"	"I"	"V"	""	"2"	""	""	false
"I6"	""	"82"	"1.0"	"122.5"	"3/8"	"74"	"10"	"2"	0.5	"Ab"	"I"	"I"	"I"	""	"6"	""	""	false
"IV"	""	"82"	"1.5"	"123.0"	"3/8"	"74"	"10"	"2"	1.0	"Ab"	"I"	"I"	"IV"	""	""	""	""	false
"V2(4)"	""	"83"	"1.0"	"124.0"	"3/8"	"74"	"10"	"2"	0.5	"Ab"	"I"	"I"	"V"	""	"2"	"4"	""	false
"V2"	""	"83"	"1.5"	"124.5"	"3/8"	"74"	"10"	"2"	1.0	"Ab"	"I"	"I"	"V"	""	"2"	""	""	false
"I6]"	""	"84"	"1.0"	"125.5"	"3/8"	"74"	"10"	"2"	0.5	"Ab"	"I"	"I"	"I"	""	"6"	""	""	false
"ii65"	""	"84"	"1.5"	"126.0"	"3/8"	"74"	"10"	"2"	0.5	"Ab"	"I"	""	"ii"	""	"65"	""	""	false
"V7"	""	"84"	"2.0"	"126.5"	"3/8"	"74"	"10"	"2"	2.0	"Ab"	"I"	""	"V"	""	"7"	""	""	false
"I"	""	"86"	"1.0"	"128.5"	"3/8"	"74"	"10"	"2"	0.5	"Ab"	"I"	""	"I"	""	""	""	""	false
"V7/IV"	""	"86"	"1.5"	"129.0"	"3/8"	"74"	"10"	"2"	1.0	"Ab"	"I"	""	"V"	""	"7"	""	"IV"	false
"IV.I"	""	"87"	"1.0"	"130.0"	"3/8"	"74"	"10"	"2"	1.5	"Ab"	"IV"	""	"I"	""	""	""	""	false
"V65"	""	"88"	"1.0"	"131.5"	"3/8"	"74"	"10"	"2"	1.5	"Ab"	"IV"	""	"V"	""	"65"	""	""	false
"V43"	""	"89"	"1.0"	"133.0"	"3/8"	"74"	"10"	"2"	1.5	"Ab"	"IV"	""	"V"	""	"43"	""	""	false
"I"	""	"90"	"1.0"	"134.5"	"3/8"	"74"	"10"	"2"	1.5	"Ab"	"IV"	""	"I"	""	""	""	""	false
"vi"	""	"91"	"1.0"	"136.0"	"3/8"	"74"	"10"	"2"	2.75	"Ab"	"IV"	""	"vi"	""	""	""	""	false
"V6"	""	"92"	"2.25"	"138.75"	"3/8"	"74"	"10"	"2"	0.25	"Ab"	"IV"	""	"V"	""	"6"	""	""	false
"V65"	""	"93"	"1.0"	"139.0"	"3/8"	"74"	"10"	"2"	3.0	"Ab"	"IV"	""	"V"	""	"65"	""	""	false
"I"	""	"95"	"1.0"	"142.0"	"3/8"	"74"	"10"	"2"	1.5	"Ab"	"IV"	""	"I"	""	""	""	""	false
"V65"	""	"96"	"1.0"	"143.5"	"3/8"	"74"	"10"	"2"	1.5	"Ab"	"IV"	""	"V"	""	"65"	""	""	false
"V43"	""	"97"	"1.0"	"145.0"	"3/8"	"74"	"10"	"2"	1.5	"Ab"	"IV"	""	"V"	""	"43"	""	""	false
"V65"	""	"98"	"1.0"	"146.5"	"3/8"	"74"	"10"	"2"	0.5	"Ab"	"IV"	""	"V"	""	"65"	""	""	false
"I6"	""	"98"	"1.5"	"147.0"	"3/8"	"74"	"10"	"2"	0.75	"Ab"	"IV"	""	"I"	""	"6"	""	""	false
"V65/vi"	""	"98"	"2.25"	"147.75"	"3/8"	"74"	"10"	"2"	0.25	"Ab"	"IV"	""	"V"	""	"65"	""	"vi"	false
