id	mc	mn	onset	label	alt_label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note	volta	special
0	225	225	3/8	@none																				
0	226	226	0	I.ii																				
0	227	227	0	V																				
0	227	227	1/2	V65																				
0	228	228	0	I																				
0	228	228	1/4	viio6																				
0	228	228	1/2	I6																				
0	229	229	0	viio43(2)																				
0	229	229	1/4	viio43																				
0	229	229	1/2	@none																				
0	230	230	0	viio7																				
0	231	231	1/4	i																				
0	231	231	1/2	#viio7/V																				
0	232	232	0	V(b64)																				
0	232	232	1/2	V7																				
0	233	233	0	I\\																				
0	233	233	1/4	I																				
0	235	235	0	V43																				
0	237	237	0	#viio6/ii																				
0	238	238	0	#viio65/ii																				
0	239	239	0	ii6																				
0	242	242	0	ii																				
0	243	243	0	V																				
0	244	244	0	V7																				
0	245	245	0	I\\																				
0	245	245	5/8	V64																				
0	246	246	1/8	V65																				
0	246	246	3/8	I																				
0	246	246	5/8	IV																				
0	247	247	1/8	I6																				
0	247	247	5/8	viio6																				
0	248	248	1/8	viio																				
0	250	250	0	I																				
0	251	251	0	IV																				
0	252	252	1/4	V(64)																				
0	252	252	1/2	V7																				
0	253	253	0	I\\																				
0	253	253	5/8	viio6																				
0	254	254	1/8	viio																				
0	254	254	3/8	I																				
0	254	254	5/8	IV																				
0	255	255	1/8	I6																				
0	255	255	5/8	viio6																				
0	256	256	1/8	viio																				
0	258	258	0	i																				
0	259	259	0	VI																				
0	260	260	0	#viio7/V																				
0	260	260	1/2	.Ger6/vi																				
0	261	261	0	V(64)/vi																				
0	261	261	1/4	ii																				
0	261	261	1/2	V7																				
0	262	262	0	I\\																				
0	262	262	1/4	I[I6																				
0	264	264	0	V2																				
0	266	266	0	I6																				
0	267	267	0	I64																				
0	268	268	0	V7																				
0	270	270	0	I64																				
0	270	270	1/4	I64]																				
0	271	271	0	I																				
0	275	275	0	IV																				
0	276	276	0	.bVII																				
0	278	278	0	V/ii																				
0	279	279	0	ii																				
0	280	280	0	V																				
0	282	282	0	V7/V																				
0	282	282	1/4	iii																				
0	282	282	1/2	V6/V																				
0	283	283	0	V																				
0	283	283	1/4	IV6																				
0	283	283	1/2	viio																				
0	284	284	0	V43/V																				
0	284	284	1/2	V65/V																				
0	285	285	1/2	V7/V																				
0	286	286	0	V7																				
0	287	287	0	I																				
0	288	288	0	V2																				
0	288	288	1/2	V65																				
0	289	289	0	V[V7																				
0	290	290	0	I64																				
0	292	292	0	V7																				
0	293	293	0	V7]																				
0	293	293	1/2	#viio7/vi																				
0	294	294	0	vi																				
0	295	295	0	#viio65/vi																				
0	296	296	0	#viio7/ii																				
0	297	297	0	ii																				
0	298	298	0	viio7/IV																				
0	299	299	0	#viio7/V																				
0	300	300	0	V(64)																				
0	301	301	0	V7																				
0	302	302	0	I\\																				
0	302	302	1/4	I[I																				
0	303	303	0	.It6																				
0	304	304	0	I64																				
0	305	305	0	iv6																				
0	306	306	0	I64																				
0	307	307	0	iv																				
0	308	308	0	I																				
0	309	309	0	.Fr6																				
0	310	310	0	I]																				
0	311	311	0	I																				
0	313	313	1/4	I\\																				
1	1	1	0	.d.i																				
1	1	1	3/8	i6																				
1	1	1	3/4	#viio6																				
1	2	2	0	i																				
1	2	2	3/8	i6																				
1	2	2	3/4	V43																				
1	3	3	0	i																				
1	3	3	3/8	i6																				
1	3	3	3/4	V																				
1	4	4	0	i																				
1	4	4	3/4	VI6																				
1	5	5	0	#viio65(2)																				
1	5	5	3/8	#viio65																				
1	7	7	0	i6(2)																				
1	7	7	3/8	i6																				
1	7	7	7/8	#viio6																				
1	7	7	1	i																				
1	8	8	0	ii%65(2)																				
1	8	8	3/8	ii%65																				
1	8	8	3/4	V65/V																				
1	9	9	0	V\\																				
1	9	9	1/2	V65																				
1	9	9	3/4	i																				
1	9	9	7/8	iio6																				
1	9	9	1	#viio/V																				
1	10	10	0	V\\																				
1	10	10	3/8	V																				
1	10	10	3/4	i																				
1	10	10	7/8	iio6																				
1	10	10	1	#viio/V																				
1	11	11	0	V[V																				
1	11	11	3/4	VI6																				
1	12	12	0	V6]																				
1	12	12	3/4	VI																				
1	13	13	0	V																				
1	14	14	0	i																				
1	14	14	3/8	i6																				
1	14	14	3/4	V43																				
1	15	15	0	i																				
1	15	15	3/8	i6																				
1	15	15	3/4	V7																				
1	16	16	0	i																				
1	16	16	1/4	VI6																				
1	16	16	3/4	III.Ger6																				
1	17	17	0	V7(4)																				
1	17	17	3/8	V7																				
1	18	18	0	v%43																				
1	18	18	3/8	V7/IV																				
1	19	19	0	V7(4)/bVII																				
1	19	19	3/8	V7/bVII																				
1	19	19	3/4	#viio7/V																				
1	20	20	0	V\\																				
1	21	21	0	iv6																				
1	21	21	7/8	.Ger6																				
1	22	22	0	V																				
1	23	23	0	V2																				
1	24	24	0	I6																				
1	25	25	0	V65																				
1	25	25	3/4	V7																				
1	26	26	0	I																				
1	26	26	3/8	V7																				
1	26	26	3/4	I																				
1	27	27	0	V2(9)																				
1	27	27	3/8	I6																				
1	27	27	3/4	V65																				
1	28	28	0	I																				
1	28	28	3/8	V7																				
1	28	28	3/4	I																				
1	29	29	0	V2(9)																				
1	29	29	3/8	I6																				
1	29	29	3/4	V65																				
1	30	30	0	I																				
1	30	30	3/8	IV																				
1	30	30	3/4	ii																				
1	31	31	0	V/vi																				
1	31	31	3/8	vi																				
1	31	31	3/4	ii																				
1	32	32	0	V7																				
1	32	32	3/4	.bVI																				
1	33	33	0	.bII6																				
1	33	33	3/8	.Ger6																				
1	33	33	3/4	V7(4)																				
1	33	33	7/8	V7																				
1	34	34	0	I\\																				
1	34	34	7/8	IV																				
1	35	35	0	.bVII																				
1	35	35	3/8	viio7/IV																				
1	35	35	3/4	V65/IV																				
1	36	36	0	iv																				
1	36	36	3/8	V65																				
1	36	36	3/4	i																				
1	37	37	0	.bII6																				
1	37	37	3/8	.Ger6																				
1	37	37	3/4	V7(4)																				
1	37	37	7/8	V7																				
1	38	38	0	I\\																				
1	38	38	3/4	I[I																				
1	39	39	0	viio64]																				
1	40	40	0	I																				
1	41	41	0	IV-ii																				
1	41	41	3/8	V7																				
1	41	41	3/4	I																				
1	42	42	0	V7																				
1	42	42	1/4	V(64)																				
1	42	42	3/8	V																				
1	42	42	1	viio64																				
1	43	43	0	I6																				
1	43	43	5/16	viio6																				
1	43	43	3/8	I																				
1	43	43	3/4	vi																				
1	43	43	1	V65/vi																				
1	44	44	0	vi																				
1	44	44	1/4	ii6																				
1	44	44	3/8	V(64)																				
1	44	44	3/4	V7(6)																				
1	44	44	15/16	V7																				
1	45	45	0	I																				
1	45	45	3/8	I\\																				
1	46	46	0	V2/IV																				
1	47	47	0	V7/ii																				
1	48	48	0	iv.i																				
1	48	48	3/8	i6																				
1	48	48	3/4	V6																				
1	49	49	0	i																				
1	49	49	3/8	i6																				
1	49	49	3/4	V																				
1	50	50	0	V7/V																				
1	50	50	3/8	V2																				
1	50	50	3/4	V																				
1	51	51	0	V65																				
1	51	51	3/8	V43																				
1	51	51	3/4	V																				
1	52	52	0	vii.ii%65																				
1	52	52	3/8	viio2																				
1	52	52	3/4	viio6																				
1	53	53	0	V65																				
1	53	53	3/8	viio6																				
1	53	53	3/4	V																				
1	54	54	0	i\\																				
1	54	54	3/8	i																				
1	55	55	0	VI																				
1	56	56	0	V65/V																				
1	57	57	0	iv.i																				
1	58	58	0	VI																				
1	58	58	3/4	III6																				
1	59	59	0	#viio7/V																				
1	60	60	0	i.i																				
1	61	61	0	ii%65																				
1	62	62	0	V7																				
1	63	63	0	i\\																				
1	63	63	3/8	i6																				
1	63	63	3/4	V43																				
1	64	64	0	i																				
1	64	64	3/8	i6																				
1	64	64	3/4	V43																				
1	65	65	0	i																				
1	65	65	3/8	i6																				
1	65	65	3/4	V																				
1	66	66	0	i																				
1	66	66	3/4	VI6																				
1	67	67	0	#viio65(2)																				
1	67	67	3/8	#viio65																				
1	69	69	0	i6(2)																				
1	69	69	3/8	i6																				
1	70	70	0	ii%65(2)																				
1	70	70	3/8	ii%65																				
1	70	70	3/4	#viio7/V																				
1	71	71	0	V\\																				
1	71	71	3/4	i																				
1	71	71	7/8	iio6																				
1	71	71	1	#viio7/V																				
1	72	72	0	V																				
1	72	72	3/4	i																				
1	72	72	7/8	iio6																				
1	72	72	1	#viio7/V																				
1	73	73	0	V[V64																				
1	73	73	3/4	IV6																				
1	74	74	0	V6]																				
1	74	74	3/4	VI																				
1	75	75	0	I.V																				
1	75	75	1	V65																				
1	76	76	0	I																				
1	76	76	3/8	V2																				
1	76	76	3/4	I6																				
1	77	77	0	V2(9)																				
1	77	77	3/8	I6																				
1	77	77	3/4	V65																				
1	78	78	0	I																				
1	78	78	3/8	V2																				
1	78	78	3/4	I6																				
1	79	79	0	V2(#2)																				
1	79	79	1/8	V2																				
1	79	79	3/8	I6																				
1	79	79	3/4	V65																				
1	80	80	0	I																				
1	80	80	3/8	vi-IV																				
1	80	80	3/4	ii																				
1	81	81	0	V/vi																				
1	81	81	3/8	vi																				
1	81	81	3/4	ii																				
1	82	82	0	V7																				
1	82	82	3/4	VI																				
1	83	83	0	.bII6																				
1	83	83	3/8	.Ger6																				
1	83	83	3/4	V7(4)																				
1	83	83	7/8	V7																				
1	84	84	0	I\\																				
1	84	84	3/4	IV																				
1	85	85	0	VII																				
1	85	85	3/8	#viio7/iv																				
1	86	86	0	iv																				
1	86	86	3/8	V65																				
1	86	86	3/4	i																				
1	87	87	0	.bII6																				
1	87	87	3/8	.Ger6																				
1	87	87	7/8	V7																				
1	88	88	0	I\\																				
1	88	88	1/8	I[I64																				
1	89	89	0	V7]																				
1	90	90	0	I																				
1	91	91	0	@none																				
1	92	92	0	V7																				
1	92	92	1/4	V(64)																				
1	92	92	3/8	V																				
1	92	92	25/24	V2																				
1	93	93	0	I6																				
1	93	93	5/16	viio6																				
1	93	93	3/8	I																				
1	93	93	3/4	vi																				
1	93	93	1	V65/vi																				
1	94	94	0	vi																				
1	94	94	1/4	ii6																				
1	94	94	3/8	V(64)																				
1	94	94	3/4	V7(6)																				
1	94	94	15/16	V7																				
1	95	95	0	i.i\\																				
1	95	95	1/4	i																				
1	95	95	3/4	#viio6																				
1	96	96	0	i																				
1	96	96	3/8	i6																				
1	96	96	3/4	V43																				
1	97	97	0	i																				
1	97	97	3/8	i6																				
1	97	97	3/4	V																				
1	99	99	0	ii%7																				
1	99	99	3/8	#viio65																				
1	100	100	0	#viio6																				
1	101	101	0	i6(2)																				
1	102	102	0	.bII6																				
1	103	103	0	#viio65/iv																				
1	104	104	0	iv6																				
1	105	105	0	#viio7/V																				
1	105	105	3/4	V																				
1	106	106	0	i\\																				
1	107	107	0	V7(6)																				
1	107	107	1/4	V7																				
1	107	107	3/8	i																				
1	108	108	0	V7(6)																				
1	108	108	1/4	V7																				
1	108	108	3/8	i																				
1	109	109	0	V9																				
1	110	110	0	i																				
1	110	110	3/8	i\\																				
2	1	1	0	.F.I																				
2	1	1	1/4	I6																				
2	2	2	0	V(4)																				
2	2	2	1/4	V																				
2	2	2	1/2	V43/ii																				
2	3	3	0	ii																				
2	3	3	1/4	ii6																				
2	4	4	0	V(4)/ii																				
2	4	4	1/4	V/ii																				
2	4	4	1/2	V43/iii																				
2	5	5	0	iii																				
2	5	5	1/4	iii6																				
2	5	5	1/2	V/iii																				
2	6	6	0	iii																				
2	7	7	0	V.V7																				
2	8	8	0	I																				
2	9	9	0	V7																				
2	10	10	0	I\\																				
2	11	11	0	.bIII.I																				
2	11	11	1/2	I6																				
2	12	12	0	V64																				
2	12	12	1/4	V43																				
2	12	12	1/2	V7																				
2	13	13	0	I(974)																				
2	13	13	1/4	I																				
2	14	14	0	vi																				
2	14	14	1/2	vi6																				
2	15	15	0	V64/vi																				
2	15	15	1/4	V43/vi																				
2	15	15	1/2	V7/vi																				
2	16	16	0	vi(#74)																				
2	16	16	1/4	vi																				
2	17	17	0	.bVI.I																				
2	18	18	0	V(64)																				
2	18	18	1/4	V																				
2	18	18	1/2	#viio6/ii																				
2	19	19	0	ii																				
2	20	20	0	V(64)/ii																				
2	20	20	1/4	V/ii																				
2	20	20	1/2	#viio6/iii																				
2	21	21	0	i.i																				
2	22	22	0	V(64)																				
2	22	22	1/4	V																				
2	22	22	1/2	i6																				
2	23	23	0	#viio																				
2	24	24	0	i(4+2)																				
2	24	24	1/4	VI																				
2	24	24	1/2	#viio7/V																				
2	25	25	0	V[V																				
2	26	26	0	i																				
2	27	27	0	V																				
2	28	28	0	i																				
2	29	29	0	V]																				
2	30	30	0	V6																				
2	30	30	1/2	ii																				
2	31	31	0	V																				
2	32	32	0	V43																				
2	32	32	1/2	ii																				
2	33	33	0	V																				
2	34	34	0	V43																				
2	34	34	1/2	vi																				
2	35	35	0	V7																				
2	36	36	0	V7																				
2	36	36	1/4	V2																				
2	36	36	1/2	V43																				
2	37	37	0	I.I																				
2	37	37	1/4	I6																				
2	37	37	1/2	#viio7/V																				
2	38	38	0	V(4+2)																				
2	38	38	1/4	V																				
2	38	38	1/2	V43/ii																				
2	39	39	0	V(4)/V																				
2	39	39	1/4	V6/V																				
2	39	39	1/2	#viio7/vi																				
2	40	40	0	V(4+2)/ii																				
2	40	40	1/4	V/ii																				
2	40	40	1/2	V43/iii																				
2	41	41	0	iii(4)																				
2	41	41	1/4	iii6																				
2	41	41	1/2	V/iii																				
2	42	42	0	iii																				
2	43	43	0	vi																				
2	43	43	1/4	vi6																				
2	43	43	1/2	V/vi																				
2	44	44	0	vi																				
2	45	45	0	I																				
2	45	45	1/4	I6																				
2	45	45	1/2	V																				
2	46	46	0	I																				
2	47	47	0	V7																				
2	48	48	0	I																				
2	49	49	0	V7																				
2	50	50	0	I																				
2	51	51	1/4	viio6																				
2	52	52	0	I																				
2	53	53	1/4	viio6																				
2	54	54	0	I																				
2	55	55	0	viio6																				
2	56	56	0	I																				
2	57	57	0	#viio65/ii																				
2	58	58	0	ii6																				
2	59	59	0	V7																				
2	60	60	0	I\\																				
2	61	61	0	#viio65/ii																				
2	62	62	0	ii6																				
2	63	63	0	V7																				
2	64	64	0	I\\																				
2	64	64	1/4	I6																				
2	64	64	1/2	#viio7/V																				
2	65	65	0	V(4)																				
2	65	65	1/4	V																				
2	65	65	1/2	V43/ii																				
2	66	66	0	ii																				
2	66	66	1/4	ii6																				
2	66	66	1/2	V43/vi																				
2	67	67	0	vi(4+2)																				
2	67	67	1/4	V/ii																				
2	67	67	1/2	V43/iii																				
2	68	68	0	iii																				
2	68	68	1/4	V2/vi																				
2	68	68	1/2	vi6																				
2	69	69	0	V43/vi																				
2	69	69	1/4	vi																				
2	69	69	1/2	V65/vi																				
2	70	70	0	vi																				
2	70	70	1/4	#viio43/ii																				
2	70	70	1/2	ii6																				
2	71	71	0	#viio65/ii																				
2	71	71	1/4	ii																				
2	71	71	1/2	#viio7/ii																				
2	72	72	0	ii																				
2	72	72	1/4	ii6																				
2	72	72	1/2	#vii%7/V																				
2	73	73	0	V																				
2	73	73	1/4	vii%7																				
2	73	73	1/2	I																				
2	74	74	0	ii																				
2	74	74	1/4	I6																				
2	74	74	1/2	viio64																				
2	75	75	0	V(+2)																				
2	75	75	1/4	@none																				
2	75	75	1/2	vii%7																				
2	76	76	0	I																				
2	76	76	1/4	V43																				
2	76	76	1/2	I6																				
2	77	77	0	ii6																				
2	77	77	1/4	ii																				
2	77	77	1/2	V7																				
2	78	78	0	I\\																				
2	78	78	1/2	#viio43/V																				
2	79	79	0	V6(b64)																				
2	79	79	1/4	V6																				
2	79	79	1/2	V																				
2	80	80	0	I																				
2	80	80	1/2	#viio43																				
2	81	81	0	V6(b64)																				
2	81	81	1/4	V6																				
2	81	81	1/2	V																				
2	82	82	0	I																				
2	82	82	1/4	V6																				
2	82	82	1/2	V																				
2	83	83	0	I																				
2	83	83	1/4	V6																				
2	83	83	1/2	V																				
2	84	84	0	I																				
2	85	85	0	I\\																				
2	86	86	0	i.V																				
2	90	90	0	.bVI.I[I																				
2	91	91	0	I																				
2	93	93	1/2	V7																				
2	94	94	0	I																				
2	97	97	1/2	V7																				
2	98	98	0	I]																				
2	99	99	0	i.VI																				
2	99	99	1/4	i64																				
2	99	99	1/2	viio/V																				
2	100	100	0	V(b64)																				
2	100	100	1/2	V																				
2	101	101	0	i\\																				
2	102	102	0	V7/IV																				
2	106	106	0	V/bVII																				
2	110	110	0	viio65																				
2	111	111	0	V65																				
2	112	112	0	i(+2)																				
2	113	113	0	i																				
2	114	114	0	V\\																				
2	121	121	0	V/vi																				
2	122	122	0	V(64)/ii																				
2	125	125	1/2	V7/ii																				
2	126	126	0	V(64)/ii																				
2	129	129	1/2	V7/ii																				
2	130	130	0	V7/V																				
2	133	133	0	V/V																				
2	133	133	1/2	V(64)/V																				
2	134	134	0	V7/V																				
2	137	137	0	V/V																				
2	137	137	1/2	V																				
2	139	139	0	V7																				
2	141	141	0	V																				
2	141	141	1/2	V(64)																				
2	142	142	0	V																				
2	143	143	0	V7																				
2	144	144	0	V																				
3	1	1	0	.F.I																				
3	2	2	0	V43																				
3	2	2	1/4	V65																				
3	3	3	0	V																				
3	4	4	0	I6																				
3	4	4	1/4	I																				
3	5	5	0	V																				
3	5	5	1/8	V65																				
3	5	5	1/4	I																				
3	6	6	0	V																				
3	6	6	1/8	V65																				
3	6	6	1/4	I																				
3	7	7	0	V																				
3	7	7	1/8	V65																				
3	7	7	1/4	V.IV																				
3	7	7	3/8	V65/V																				
3	8	8	0	V(64)																				
3	8	8	1/8	V7																				
3	8	8	1/4	I\\																				
3	9	9	0	I.I																				
3	10	10	0	V43																				
3	10	10	1/4	V65																				
3	11	11	0	V																				
3	12	12	0	I6																				
3	12	12	1/4	I																				
3	13	13	0	V																				
3	13	13	1/8	V65																				
3	13	13	1/4	I																				
3	14	14	0	V																				
3	14	14	1/8	V65																				
3	14	14	1/4	I																				
3	15	15	0	V																				
3	15	15	1/8	V65																				
3	15	15	1/4	I																				
3	15	15	3/8	#viio7/ii																				
3	16	16	0	ii																				
3	16	16	1/8	#viio7/vi																				
3	16	16	1/4	vi																				
3	16	16	3/8	V65/V																				
3	17	17	0	V(64)																				
3	17	17	1/4	V7																				
3	18	18	0	I\\																				
3	19	19	0	I																				
3	20	20	0	V																				
3	21	21	3/8	V7																				
3	22	22	0	I																				
3	25	25	0	V6																				
3	26	26	0	I(4+2)																				
3	26	26	1/4	I\\																				
3	27	27	0	V/vi																				
3	28	28	0	vi																				
3	29	29	0	V/vi																				
3	30	30	0	vi																				
3	33	33	1/4	V/vi																				
3	34	34	0	vi\\																				
3	35	35	0	V64/vi																				
3	36	36	0	V/vi																				
