{'op127_no12_mov1.mscx': 'n12op127_01.mscx',
 'op127_no12_mov2.mscx': 'n12op127_02.mscx',
 'op127_no12_mov3.mscx': 'n12op127_03.mscx',
 'op127_no12_mov4.mscx': 'n12op127_04.mscx',
 'op130_no13_mov1.mscx': 'n13op130_01.mscx',
 'op130_no13_mov2.mscx': 'n13op130_02.mscx',
 'op130_no13_mov3.mscx': 'n13op130_03.mscx',
 'op130_no13_mov4.mscx': 'n13op130_04.mscx',
 'op130_no13_mov5.mscx': 'n13op130_05.mscx',
 'op130_no13_mov6.mscx': 'n13op130_06.mscx',
 'op131_no14_mov1.mscx': 'n14op131_01.mscx',
 'op131_no14_mov2.mscx': 'n14op131_02.mscx',
 'op131_no14_mov3.mscx': 'n14op131_03.mscx',
 'op131_no14_mov4.mscx': 'n14op131_04.mscx',
 'op131_no14_mov5.mscx': 'n14op131_05.mscx',
 'op131_no14_mov6.mscx': 'n14op131_06.mscx',
 'op131_no14_mov7.mscx': 'n14op131_07.mscx',
 'op132_no15_mov1.mscx': 'n15op132_01.mscx',
 'op132_no15_mov2.mscx': 'n15op132_02.mscx',
 'op132_no15_mov3.mscx': 'n15op132_03.mscx',
 'op132_no15_mov4.mscx': 'n15op132_04.mscx',
 'op132_no15_mov5.mscx': 'n15op132_05.mscx',
 'op135_no16_mov1.mscx': 'n16op135_01.mscx',
 'op135_no16_mov2.mscx': 'n16op135_02.mscx',
 'op135_no16_mov3.mscx': 'n16op135_03.mscx',
 'op135_no16_mov4.mscx': 'n16op135_04.mscx',
 'op18_no1_mov1.mscx': 'n01op18-1_01.mscx',
 'op18_no1_mov2.mscx': 'n01op18-1_02.mscx',
 'op18_no1_mov3.mscx': 'n01op18-1_03.mscx',
 'op18_no1_mov4.mscx': 'n01op18-1_04.mscx',
 'op18_no2_mov1.mscx': 'n02op18-2_01.mscx',
 'op18_no2_mov2.mscx': 'n02op18-2_02.mscx',
 'op18_no2_mov3.mscx': 'n02op18-2_03.mscx',
 'op18_no2_mov4.mscx': 'n02op18-2_04.mscx',
 'op18_no3_mov1.mscx': 'n03op18-3_01.mscx',
 'op18_no3_mov2.mscx': 'n03op18-3_02.mscx',
 'op18_no3_mov3.mscx': 'n03op18-3_03.mscx',
 'op18_no3_mov4.mscx': 'n03op18-3_04.mscx',
 'op18_no4_mov1.mscx': 'n04op18-4_01.mscx',
 'op18_no4_mov2.mscx': 'n04op18-4_02.mscx',
 'op18_no4_mov3.mscx': 'n04op18-4_03.mscx',
 'op18_no4_mov4.mscx': 'n04op18-4_04.mscx',
 'op18_no5_mov1.mscx': 'n05op18-5_01.mscx',
 'op18_no5_mov2.mscx': 'n05op18-5_02.mscx',
 'op18_no5_mov3.mscx': 'n05op18-5_03.mscx',
 'op18_no5_mov4.mscx': 'n05op18-5_04.mscx',
 'op18_no6_mov1.mscx': 'n06op18-6_01.mscx',
 'op18_no6_mov2.mscx': 'n06op18-6_02.mscx',
 'op18_no6_mov3.mscx': 'n06op18-6_03.mscx',
 'op18_no6_mov4.mscx': 'n06op18-6_04.mscx',
 'op59_no7_mov1.mscx': 'n07op59-1_01.mscx',
 'op59_no7_mov2.mscx': 'n07op59-1_02.mscx',
 'op59_no7_mov3.mscx': 'n07op59-1_03.mscx',
 'op59_no7_mov4.mscx': 'n07op59-1_04.mscx',
 'op59_no8_mov1.mscx': 'n08op59-2_01.mscx',
 'op59_no8_mov2.mscx': 'n08op59-2_02.mscx',
 'op59_no8_mov3.mscx': 'n08op59-2_03.mscx',
 'op59_no8_mov4.mscx': 'n08op59-2_04.mscx',
 'op59_no9_mov1.mscx': 'n09op59-3_01.mscx',
 'op59_no9_mov2.mscx': 'n09op59-3_02.mscx',
 'op59_no9_mov3.mscx': 'n09op59-3_03.mscx',
 'op59_no9_mov4.mscx': 'n09op59-3_04.mscx',
 'op74_no10_mov1.mscx': 'n10op74_01.mscx',
 'op74_no10_mov2.mscx': 'n10op74_02.mscx',
 'op74_no10_mov3.mscx': 'n10op74_03.mscx',
 'op74_no10_mov4.mscx': 'n10op74_04.mscx',
 'op95_no11_mov1.mscx': 'n11op95_01.mscx',
 'op95_no11_mov2.mscx': 'n11op95_02.mscx',
 'op95_no11_mov3.mscx': 'n11op95_03.mscx',
 'op95_no11_mov4.mscx': 'n11op95_04.mscx'}
