mc	mn	mc_onset	mn_onset	timesig	staff	voice	label	offset_x	offset_y	offset	volta	globalkey	localkey	pedal	chord	special	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note	n_colored	n_untouched	count_ratio	dur_colored	dur_untouched	dur_ratio
10	10	3/8	3/8	6/8	4	1	V7/iv					a	i		V7/iv		V		7		iv			Mm7	1	1	3, 7, 4, 1		3	3	3	8	0.2727272727272727	0.375	1.375	0.21428571428571427
11	11	0	0	6/8	4	1	iv(974)	-0.146342	-2.51463	/		a	i		iv(974)		iv			974				m	1	1	2, 1, 3	4, 0	2	2	1	4	0.2	0.125	0.75	0.14285714285714285
11	11	1/8	1/8	6/8	4	1	iv					a	i		iv		iv							m	1	1	2, -1, 3		2	2	0	6	0.0	0.0	0.75	0.0
11	11	3/8	3/8	6/8	4	1	iv					a	i		iv		iv							m	1	1	2, -1, 3		2	2	2	6	0.25	0.25	1.125	0.18181818181818182
12	12	0	0	6/8	4	1	V/iv					a	i		V/iv		V				iv			M	1	1	3, 7, 4		3	3	2	6	0.25	0.25	1.125	0.18181818181818182
12	12	3/8	3/8	6/8	4	1	V7/iv	-0.146342	-2.5	/		a	i		V7/iv		V		7		iv			Mm7	1	1	3, 7, 4, 1		3	3	3	7	0.3	0.375	1.0	0.2727272727272727
13	13	0	0	6/8	4	1	iv					a	i		iv		iv							m	1	1	2, -1, 3		2	2	2	6	0.25	0.25	1.125	0.18181818181818182
13	13	3/8	3/8	6/8	4	1	V7					a	i		V7		V		7					Mm7	1	1	4, 8, 5, 2		4	4	2	6	0.25	0.25	1.25	0.16666666666666666
14	14	0	0	6/8	4	1	i\\					a	i		i		i						\\	m	1	1	3, 0, 4		3	3	2	8	0.2	0.25	1.25	0.16666666666666666
14	14	3/8	3/8	6/8	4	1	viio2/V					a	i		viio2/V		vii	o	2		V			o7	1	1	0, 9, 6, 3		9	0	2	4	0.3333333333333333	0.25	1.0	0.2
14	14	5/8	5/8	6/8	4	1	viio43/V	-1.60976	-2.5	/		a	i		viio43/V		vii	o	43		V			o7	1	1	3, 0, 9, 6		9	3	0	2	0.0	0.0	0.25	0.0
15	15	0	0	6/8	4	1	V	1.02439	-2.5	/		a	i		V		V							M	1	1	4, 8, 5		4	4	0	6	0.0	0.0	1.5	0.0
15	15	3/8	3/8	6/8	4	1	V7(+9)					a	i		V7(+9)		V		7	+9				Mm7	1	1	4, 8, 5, 2	-1	4	4	1	7	0.125	0.125	1.375	0.08333333333333333
16	16	0	0	6/8	4	1	i\\					a	i		i		i						\\	m	1	1	3, 0, 4		3	3	2	8	0.2	0.25	1.25	0.16666666666666666
16	16	3/8	3/8	6/8	4	1	viio2/V	-2.34147	-2.20732	/		a	i		viio2/V		vii	o	2		V			o7	1	1	0, 9, 6, 3		9	0	2	4	0.3333333333333333	0.25	1.0	0.2
16	16	5/8	5/8	6/8	4	1	viio43/V					a	i		viio43/V		vii	o	43		V			o7	1	1	3, 0, 9, 6		9	3	0	2	0.0	0.0	0.25	0.0
17	17	0	0	6/8	4	1	V					a	i		V		V							M	1	1	4, 8, 5		4	4	0	6	0.0	0.0	1.5	0.0
17	17	3/8	3/8	6/8	4	1	viio2/V	-4.24392	-2.20732	/		a	i		viio2/V		vii	o	2		V			o7	1	1	0, 9, 6, 3		9	0	2	4	0.3333333333333333	0.25	1.0	0.2
17	17	5/8	5/8	6/8	4	1	viio/V	-2.19513	-2.20732	/		a	i		viio/V		vii	o			V			o	1	1	9, 6, 3		9	9	1	1	0.5	0.125	0.125	0.5
18	18	0	0	6/8	4	1	V	2.19513	-2.20732	/		a	i		V		V							M	1	1	4, 8, 5		4	4	0	6	0.0	0.0	1.5	0.0
18	18	3/8	3/8	6/8	4	1	#viio2	-3.07318	-2.31219	/		a	i		#viio2		#vii	o	2					o7	1	1	-1, 8, 5, 2		8	-1	2	4	0.3333333333333333	0.25	0.75	0.25
18	18	5/8	5/8	6/8	4	1	#viio43	-2.7805	-2.35366	/		a	i		#viio43		#vii	o	43					o7	1	1	2, -1, 8, 5		8	2	0	4	0.0	0.0	0.5	0.0
19	19	0	0	6/8	4	1	i6					a	i		i6		i		6					m	1	1	0, 4, 3		3	0	0	4	0.0	0.0	1.0	0.0
19	19	1/4	1/4	6/8	4	1	VI					a	i		VI		VI							M	1	1	-1, 3, 0		-1	-1	0	4	0.0	0.0	0.5	0.0
19	19	3/8	3/8	6/8	4	1	iv7					a	i		iv7		iv		7					mm7	1	1	2, -1, 3, 0		2	2	0	4	0.0	0.0	1.0	0.0
19	19	5/8	5/8	6/8	4	1	V					a	i		V		V							M	1	1	4, 8, 5		4	4	0	4	0.0	0.0	0.5	0.0
20	20	0	0	6/8	4	1	#viio2	-1.60976	-2.35366	/		a	i		#viio2		#vii	o	2					o7	1	1	-1, 8, 5, 2		8	-1	6	8	0.42857142857142855	0.75	1.375	0.35294117647058826
20	20	5/8	5/8	6/8	4	1	#viio7	-2.39025	-2.45121	/		a	i		#viio7		#vii	o	7					o7	1	1	8, 5, 2, -1		8	8	0	4	0.0	0.0	0.5	0.0
21	21	0	0	6/8	4	1	i					a	i		i		i							m	1	1	3, 0, 4		3	3	0	7	0.0	0.0	1.0	0.0
21	21	1/4	1/4	6/8	4	1	iv6					a	i		iv6		iv		6					m	1	1	-1, 3, 2		2	-1	0	4	0.0	0.0	0.5	0.0
21	21	3/8	3/8	6/8	4	1	iv7					a	i		iv7		iv		7					mm7	1	1	2, -1, 3, 0		2	2	0	5	0.0	0.0	1.0	0.0
21	21	5/8	5/8	6/8	4	1	V					a	i		V		V							M	1	1	4, 8, 5		4	4	0	4	0.0	0.0	0.5	0.0
22	22	0	0	6/8	4	1	i\\	0	-3.6	/	1	a	i		i		i						\\	m	1	1	3, 0, 4		3	3	4	5	0.4444444444444444	0.5	1.0	0.3333333333333333
23	23	0	0	6/8	4	1	i[i64	0	-3.5	/	1	a	i	i	i64		i		64					m	1	1	4, 3, 0		3	4	0	5	0.0	0.0	1.25	0.0
23	23	1/4	1/4	6/8	4	1	i	0	-3.52439	/	1	a	i	i	i		i							m	1	1	3, 0, 4		3	3	0	3	0.0	0.0	0.375	0.0
23	23	3/8	3/8	6/8	4	1	#viio	0	-3.7	/	1	a	i	i	#viio		#vii	o						o	1	1	8, 5, 2		8	8	1	3	0.25	0.25	0.375	0.4
23	23	1/2	1/2	6/8	4	1	i	0	-3.81708	/	1	a	i	i	i		i							m	1	1	3, 0, 4		3	3	0	3	0.0	0.0	0.375	0.0
23	23	5/8	5/8	6/8	4	1	i64	0	-3.5	/	1	a	i	i	i64		i		64					m	1	1	4, 3, 0		3	4	0	7	0.0	0.0	1.375	0.0
24	24	1/4	1/4	6/8	4	1	i					a	i	i	i		i							m	1	1	3, 0, 4		3	3	0	3	0.0	0.0	0.375	0.0
24	24	3/8	3/8	6/8	4	1	#viio					a	i	i	#viio		#vii	o						o	1	1	8, 5, 2		8	8	12	7	0.631578947368421	0.9375	0.4375	0.6818181818181818
25	25	0	0	6/8	4	1	i64					a	i	i	i64		i		64					m	1	1	4, 3, 0		3	4	0	4	0.0	0.0	1.0	0.0
25	25	1/4	1/4	6/8	4	1	i					a	i	i	i		i							m	1	1	3, 0, 4		3	3	0	3	0.0	0.0	0.375	0.0
25	25	3/8	3/8	6/8	4	1	#viio					a	i	i	#viio		#vii	o						o	1	1	8, 5, 2		8	8	7	6	0.5384615384615384	0.625	0.375	0.625
25	25	5/8	5/8	6/8	4	1	i64					a	i	i	i64		i		64					m	1	1	4, 3, 0		3	4	0	7	0.0	0.0	1.375	0.0
26	26	1/4	1/4	6/8	4	1	i					a	i	i	i		i							m	1	1	3, 0, 4		3	3	0	3	0.0	0.0	0.375	0.0
26	26	3/8	3/8	6/8	4	1	#viio					a	i	i	#viio		#vii	o						o	1	1	8, 5, 2		8	8	12	7	0.631578947368421	0.9375	0.4375	0.6818181818181818
27	27	0	0	6/8	4	1	i					a	i	i	i		i							m	1	1	3, 0, 4		3	3	6	14	0.3	0.375	2.375	0.13636363636363635
28	28	0	0	6/8	4	1	i]\\					a	i	i	i		i						\\	m	1	1	3, 0, 4		3	3	0	5	0.0	0.0	1.125	0.0
28	28	3/8	3/8	6/8	4	1	vi.V7(+9)					a	vi		V7(+9)		V		7	+9				Mm7	1	1	0, 4, 1, -2	-5	0	0	1	3	0.25	0.125	0.5	0.2
29	29	0	0	6/8	4	1	V7					a	vi		V7		V		7					Mm7	1	1	0, 4, 1, -2		0	0	1	3	0.25	0.125	0.5	0.2
29	29	3/8	3/8	6/8	4	1	V					a	vi		V		V							M	1	1	0, 4, 1		0	0	0	4	0.0	0.0	0.625	0.0
30	30	0	0	6/8	4	1	V7(9)					a	vi		V7(9)		V		7	9				Mm7	1	1	0, 4, 1, -2	-5	0	0	2	5	0.2857142857142857	0.25	0.875	0.2222222222222222
30	30	5/8	5/8	6/8	4	1	V7(94)					a	vi		V7(94)		V		7	94				Mm7	1	1	0, -1, 1, -2	-5	0	0	0	3	0.0	0.0	0.375	0.0
31	31	0	0	6/8	4	1	V7(9)					a	vi		V7(9)		V		7	9				Mm7	1	1	0, 4, 1, -2	-5	0	0	0	5	0.0	0.0	1.0	0.0
31	31	1/4	1/4	6/8	4	1	V7					a	vi		V7		V		7					Mm7	1	1	0, 4, 1, -2		0	0	1	5	0.16666666666666666	0.125	0.75	0.14285714285714285
31	31	5/8	5/8	6/8	4	1	V7(94)					a	vi		V7(94)		V		7	94				Mm7	1	1	0, -1, 1, -2	-5	0	0	0	3	0.0	0.0	0.375	0.0
32	32	0	0	6/8	4	1	V7(9)					a	vi		V7(9)		V		7	9				Mm7	1	1	0, 4, 1, -2	-5	0	0	0	5	0.0	0.0	1.0	0.0
32	32	1/4	1/4	6/8	4	1	V7					a	vi		V7		V		7					Mm7	1	1	0, 4, 1, -2		0	0	1	5	0.16666666666666666	0.125	0.75	0.14285714285714285
32	32	5/8	5/8	6/8	4	1	V7(94)					a	vi		V7(94)		V		7	94				Mm7	1	1	0, -1, 1, -2	-5	0	0	1	6	0.14285714285714285	0.125	0.875	0.125
33	33	1/8	1/8	6/8	4	1	V7	0	-3.4	/		a	vi		V7		V		7					Mm7	1	1	0, 4, 1, -2		0	0	1	15	0.0625	0.125	2.0	0.058823529411764705
34	34	0	0	6/8	4	1	i	0.292684	-3.08537	/		a	vi		i		i							m	1	1	-1, -4, 0		-1	-1	0	8	0.0	0.0	1.125	0.0
34	34	3/8	3/8	6/8	4	1	VI					a	vi		VI		VI							M	1	1	-5, -1, -4		-5	-5	0	4	0.0	0.0	0.5	0.0
34	34	5/8	5/8	6/8	4	1	i64					a	vi		i64		i		64					m	1	1	0, -1, -4		-1	0	0	4	0.0	0.0	0.5	0.0
35	35	0	0	6/8	4	1	viio7/V	0	-3.82806	/		a	vi		viio7/V		vii	o	7		V			o7	1	1	5, 2, -1, -4		5	5	2	8	0.2	0.25	1.25	0.16666666666666666
35	35	3/8	3/8	6/8	4	1	VI	0.146342	-2.64634	/		a	vi		VI		VI							M	1	1	-5, -1, -4		-5	-5	0	4	0.0	0.0	0.5	0.0
35	35	5/8	5/8	6/8	4	1	i64					a	vi		i64		i		64					m	1	1	0, -1, -4		-1	0	0	4	0.0	0.0	0.5	0.0
36	36	0	0	6/8	4	1	viio7/V	0.146342	-2.92926	/		a	vi		viio7/V		vii	o	7		V			o7	1	1	5, 2, -1, -4		5	5	2	8	0.2	0.25	1.25	0.16666666666666666
36	36	3/8	3/8	6/8	4	1	VI	0	-2.79268	/		a	vi		VI		VI							M	1	1	-5, -1, -4		-5	-5	0	4	0.0	0.0	0.5	0.0
36	36	5/8	5/8	6/8	4	1	i64	0	-3.08537	/		a	vi		i64		i		64					m	1	1	0, -1, -4		-1	0	0	4	0.0	0.0	0.5	0.0
37	37	0	0	6/8	4	1	iii.#viio7	-2.09757	-6.57	/		a	iii		#viio7		#vii	o	7					o7	1	1	5, 2, -1, -4		5	5	0	4	0.0	0.0	0.5	0.0
37	37	1/8	1/8	6/8	4	1	V43	0.146342	-6.57	/		a	iii		V43		V		43					Mm7	1	1	2, -1, 1, 5		1	2	0	4	0.0	0.0	0.5	0.0
37	37	1/4	1/4	6/8	4	1	#viio2	-0.0975609	-6.57	/		a	iii		#viio2		#vii	o	2					o7	1	1	-4, 5, 2, -1		5	-4	0	4	0.0	0.0	0.5	0.0
37	37	3/8	3/8	6/8	4	1	V7	0	-6.56956	/		a	iii		V7		V		7					Mm7	1	1	1, 5, 2, -1		1	1	0	12	0.0	0.0	1.5	0.0
38	38	0	0	6/8	4	1	ivo64	-3.12196	-6.57	/		a	iii		ivo64		iv	o	64					o	1	1	-7, -1, -4		-1	-7	0	4	0.0	0.0	0.5	0.0
38	38	1/8	1/8	6/8	4	1	VI6	-1.31708	-6.57	/		a	iii		VI6		VI		6					M	1	1	0, -3, -4		-4	0	0	4	0.0	0.0	0.5	0.0
38	38	1/4	1/4	6/8	4	1	ii%43	-1.17074	-6.57	/		a	iii		ii%43		ii	%	43					%7	1	1	-4, 0, 2, -1		2	-4	0	4	0.0	0.0	0.5	0.0
38	38	3/8	3/8	6/8	4	1	Ger6	0	-6.57	/		a	iii		Ger6	Ger	vii	o	65	b3	V			Ger	1	1	-4, 0, -3, 6		6	-4	0	4	0.0	0.0	0.5	0.0
38	38	1/2	1/2	6/8	4	1	i64	0.146342	-6.57	/		a	iii		i64		i		64					m	1	1	1, 0, -3		0	1	0	4	0.0	0.0	0.5	0.0
38	38	5/8	5/8	6/8	4	1	vii/V	-0.146342	-6.57	/		a	iii		vii/V		vii				V			m	1	1	6, 3, 7		6	6	2	2	0.5	0.25	0.25	0.5
39	39	0	0	6/8	4	1	V[V64	0.146342	-6.57	/		a	iii	V	V64		V		64					M	1	1	2, 1, 5		1	2	0	7	0.0	0.0	1.25	0.0
39	39	3/8	3/8	6/8	4	1	viio2/V	0	-4.10976	/		a	iii	V	viio2/V		vii	o	2		V			o7	1	1	-3, 6, 3, 0		6	-3	2	5	0.2857142857142857	0.375	1.0	0.2727272727272727
40	40	0	0	6/8	4	1	V64	0	-3.81708	/		a	iii	V	V64		V		64					M	1	1	2, 1, 5		1	2	1	7	0.125	0.125	1.25	0.09090909090909091
40	40	3/8	3/8	6/8	4	1	#viio2	0	-3.6	/		a	iii	V	#viio2		#vii	o	2					o7	1	1	-4, 5, 2, -1		5	-4	5	0	1.0	1.125	0.0	1.0
40	40	5/8	5/8	6/8	4	1	viio43/V	0	-3.37805	/		a	iii	V	viio43/V		vii	o	43		V			o7	1	1	0, -3, 6, 3		6	0	0	2	0.0	0.0	0.25	0.0
41	41	0	0	6/8	4	1	V64	0	-2.70732	/		a	iii	V	V64		V		64					M	1	1	2, 1, 5		1	2	0	7	0.0	0.0	1.375	0.0
41	41	3/8	3/8	6/8	4	1	viio2/V					a	iii	V	viio2/V		vii	o	2		V			o7	1	1	-3, 6, 3, 0		6	-3	2	5	0.2857142857142857	0.375	1.0	0.2727272727272727
42	42	0	0	6/8	4	1	V64					a	iii	V	V64		V		64					M	1	1	2, 1, 5		1	2	1	7	0.125	0.125	1.25	0.09090909090909091
42	42	3/8	3/8	6/8	4	1	viio2/V	-1.90245	-3.59246	/		a	iii	V	viio2/V		vii	o	2		V			o7	1	1	-3, 6, 3, 0		6	-3	2	3	0.4	0.375	0.75	0.3333333333333333
42	42	5/8	5/8	6/8	4	1	viio43/V	-1.02439	-3.0545	/		a	iii	V	viio43/V		vii	o	43		V			o7	1	1	0, -3, 6, 3		6	0	0	2	0.0	0.0	0.25	0.0
43	43	0	0	6/8	4	1	V64	3.07318	-2.5	/		a	iii	V	V64		V		64					M	1	1	2, 1, 5		1	2	2	10	0.16666666666666666	0.25	1.75	0.125
44	44	0	0	6/8	4	1	V2					a	iii	V	V2		V		2					Mm7	1	1	-1, 1, 5, 2		1	-1	1	4	0.2	0.125	0.75	0.14285714285714285
44	44	3/8	3/8	6/8	4	1	V]	-0.146342	-2.29755	/		a	iii	V	V		V							M	1	1	1, 5, 2		1	1	1	3	0.25	0.0625	0.6875	0.08333333333333333
44	44	5/8	5/8	6/8	4	1	III.V2	-0.341469	-2.25609	/		a	III		V2		V		2					Mm7	1	0	-1, 1, 5, 2		1	-1	1	2	0.3333333333333333	0.0625	0.1875	0.25
45	45	0	0	6/8	4	1	I6	0.146342	-2.79268	/		a	III		I6		I		6					M	1	0	4, 1, 0		0	4	2	5	0.2857142857142857	0.125	0.875	0.125
45	45	3/8	3/8	6/8	4	1	IV(4#2)					a	III		IV(4#2)		IV			4#2				M	1	0	-1, 8, 5, 0		-1	-1	0	3	0.0	0.0	0.5	0.0
45	45	1/2	1/2	6/8	4	1	IV					a	III		IV		IV							M	1	0	-1, 3, 0		-1	-1	0	4	0.0	0.0	0.5	0.0
46	46	0	0	6/8	4	1	V7					a	III		V7		V		7					Mm7	1	0	1, 5, 2, -1		1	1	2	6	0.25	0.25	1.125	0.18181818181818182
46	46	3/8	3/8	6/8	4	1	I					a	III		I		I							M	1	0	0, 4, 1		0	0	2	5	0.2857142857142857	0.125	0.75	0.14285714285714285
46	46	5/8	5/8	6/8	4	1	V2					a	III		V2		V		2					Mm7	1	0	-1, 1, 5, 2		1	-1	1	3	0.25	0.0625	0.3125	0.16666666666666666
47	47	0	0	6/8	4	1	I6					a	III		I6		I		6					M	1	0	4, 1, 0		0	4	2	5	0.2857142857142857	0.125	0.875	0.125
47	47	3/8	3/8	6/8	4	1	IV(4#2)					a	III		IV(4#2)		IV			4#2				M	1	0	-1, 8, 5, 0		-1	-1	0	3	0.0	0.0	0.5	0.0
47	47	1/2	1/2	6/8	4	1	IV					a	III		IV		IV							M	1	0	-1, 3, 0		-1	-1	0	4	0.0	0.0	0.5	0.0
48	48	0	0	6/8	4	1	V7					a	III		V7		V		7					Mm7	1	0	1, 5, 2, -1		1	1	2	6	0.25	0.25	1.125	0.18181818181818182
48	48	3/8	3/8	6/8	4	1	I\\					a	III		I		I						\\	M	1	0	0, 4, 1		0	0	3	5	0.375	0.1875	0.9375	0.16666666666666666
49	49	0	0	6/8	4	1	V65					a	III		V65		V		65					Mm7	1	0	5, 2, -1, 1		1	5	5	4	0.5555555555555556	0.375	0.25	0.6
49	49	3/8	3/8	6/8	4	1	V2					a	III		V2		V		2					Mm7	1	0	-1, 1, 5, 2		1	-1	4	5	0.4444444444444444	0.375	0.625	0.375
50	50	0	0	6/8	4	1	V					a	III		V		V							M	1	0	1, 5, 2		1	1	2	5	0.2857142857142857	0.125	1.25	0.09090909090909091
50	50	3/8	3/8	6/8	4	1	I					a	III		I		I							M	1	0	0, 4, 1		0	0	3	5	0.375	0.1875	0.9375	0.16666666666666666
51	51	0	0	6/8	4	1	V65					a	III		V65		V		65					Mm7	1	0	5, 2, -1, 1		1	5	5	4	0.5555555555555556	0.375	0.25	0.6
51	51	3/8	3/8	6/8	4	1	ii6					a	III		ii6		ii		6					m	1	0	-1, 3, 2		2	-1	4	5	0.4444444444444444	0.375	0.625	0.375
52	52	0	0	6/8	4	1	V(64)	0.146342	-4.54879	/		a	III		V(64)		V			64				M	1	0	1, 0, 4		1	1	4	7	0.36363636363636365	0.25	1.125	0.18181818181818182
52	52	3/8	3/8	6/8	4	1	V7	-0.146342	-4.40245	/		a	III		V7		V		7					Mm7	1	0	1, 5, 2, -1		1	1	2	11	0.15384615384615385	0.125	1.375	0.08333333333333333
53	53	0	0	6/8	4	1	I\\	0.0975617	-8.03718	/		a	III		I		I						\\	M	1	0	0, 4, 1		0	0	0	10	0.0	0.0	1.5	0.0
53	53	3/8	3/8	6/8	4	1	vi.V[i	0	-8.53613	/		a	vi	V	i		i							m	1	1	-1, -4, 0		-1	-1	2	5	0.2857142857142857	0.25	0.75	0.25
53	53	5/8	5/8	6/8	4	1	V6/V	0.146342	-8.04	/		a	vi	V	V6/V		V		6		V			M	1	1	5, 2, 1		1	5	0	3	0.0	0.0	0.375	0.0
54	54	0	0	6/8	4	1	V64	0	-5.13416	/		a	vi	V	V64		V		64					M	1	1	1, 0, 4		0	1	0	9	0.0	0.0	1.375	0.0
54	54	3/8	3/8	6/8	4	1	i	-0.146342	-5.84766	/		a	vi	V	i		i							m	1	1	-1, -4, 0		-1	-1	2	5	0.2857142857142857	0.25	0.75	0.25
54	54	5/8	5/8	6/8	4	1	V6/V					a	vi	V	V6/V		V		6		V			M	1	1	5, 2, 1		1	5	0	3	0.0	0.0	0.375	0.0
55	55	0	0	6/8	4	1	V					a	vi	V	V		V							M	1	1	0, 4, 1		0	0	0	8	0.0	0.0	1.5	0.0
55	55	3/8	3/8	6/8	4	1	i	0	-3.06796	/		a	vi	V	i		i							m	1	1	-1, -4, 0		-1	-1	1	4	0.2	0.125	0.625	0.16666666666666666
55	55	5/8	5/8	6/8	4	1	V6/V	-1.7561	-2.64634	/		a	vi	V	V6/V		V		6		V			M	1	1	5, 2, 1		1	5	0	2	0.0	0.0	0.25	0.0
56	56	0	0	6/8	4	1	V6					a	vi	V	V6		V		6					M	1	1	4, 1, 0		0	4	1	5	0.16666666666666666	0.125	0.875	0.125
56	56	3/8	3/8	6/8	4	1	viio2/V					a	vi	V	viio2/V		vii	o	2		V			o7	1	1	-4, 5, 2, -1		5	-4	3	4	0.42857142857142855	0.5	1.0	0.3333333333333333
57	57	0	0	6/8	4	1	V6					a	vi	V	V6		V		6					M	1	1	4, 1, 0		0	4	1	7	0.125	0.125	1.25	0.09090909090909091
57	57	3/8	3/8	6/8	4	1	viio2/V					a	vi	V	viio2/V		vii	o	2		V			o7	1	1	-4, 5, 2, -1		5	-4	3	4	0.42857142857142855	0.5	1.0	0.3333333333333333
58	58	0	0	6/8	4	1	V6					a	vi	V	V6		V		6					M	1	1	4, 1, 0		0	4	1	7	0.125	0.125	1.25	0.09090909090909091
58	58	3/8	3/8	6/8	4	1	viio2/V					a	vi	V	viio2/V		vii	o	2		V			o7	1	1	-4, 5, 2, -1		5	-4	3	4	0.42857142857142855	0.5	1.0	0.3333333333333333
59	59	0	0	6/8	4	1	V6					a	vi	V	V6		V		6					M	1	1	4, 1, 0		0	4	0	7	0.0	0.0	1.25	0.0
59	59	1/4	1/4	6/8	4	1	viio43/V	-1.46342	-2.5	/		a	vi	V	viio43/V		vii	o	43		V			o7	1	1	-1, -4, 5, 2		5	-1	0	4	0.0	0.0	0.5	0.0
59	59	3/8	3/8	6/8	4	1	V6					a	vi	V	V6		V		6					M	1	1	4, 1, 0		0	4	0	6	0.0	0.0	1.125	0.0
59	59	5/8	5/8	6/8	4	1	viio43/V	-1.60976	-2.35366	/		a	vi	V	viio43/V		vii	o	43		V			o7	1	1	-1, -4, 5, 2		5	-1	0	4	0.0	0.0	0.5	0.0
60	60	0	0	6/8	4	1	V6					a	vi	V	V6		V		6					M	1	1	4, 1, 0		0	4	0	6	0.0	0.0	1.125	0.0
60	60	1/4	1/4	6/8	4	1	viio43/V	-0.878052	-2.35366	/		a	vi	V	viio43/V		vii	o	43		V			o7	1	1	-1, -4, 5, 2		5	-1	0	4	0.0	0.0	0.5	0.0
60	60	3/8	3/8	6/8	4	1	V6	0.292684	-2.35366	/		a	vi	V	V6		V		6					M	1	1	4, 1, 0		0	4	0	6	0.0	0.0	1.25	0.0
60	60	5/8	5/8	6/8	4	1	viio43/V	-1.31708	-2.5	/		a	vi	V	viio43/V		vii	o	43		V			o7	1	1	-1, -4, 5, 2		5	-1	0	4	0.0	0.0	0.5	0.0
61	61	0	0	6/8	4	1	V					a	vi	V	V		V							M	1	1	0, 4, 1		0	0	0	9	0.0	0.0	2.25	0.0
62	62	0	0	6/8	4	1	V]\\					a	vi	V	V		V						\\	M	1	1	0, 4, 1		0	0	0	5	0.0	0.0	1.0	0.0
62	62	3/8	3/8	6/8	4	1	V					a	vi		V		V							M	1	1	0, 4, 1		0	0	0	3	0.0	0.0	0.375	0.0
63	63	0	0	6/8	4	1	VI					a	vi		VI		VI							M	1	1	-5, -1, -4		-5	-5	1	2	0.3333333333333333	0.125	0.25	0.3333333333333333
63	63	3/8	3/8	6/8	4	1	VI6	2.63416	-2.64634	/		a	vi		VI6		VI		6					M	1	1	-1, -4, -5		-5	-1	2	3	0.4	0.25	0.375	0.4
64	64	0	0	6/8	4	1	#viio7	-0.243903	-2.35366	/		a	vi		#viio7		#vii	o	7					o7	1	1	4, 1, -2, -5		4	4	0	4	0.0	0.0	0.75	0.0
64	64	1/4	1/4	6/8	4	1	V2					a	vi		V2		V		2					Mm7	1	1	-2, 0, 4, 1		0	-2	0	3	0.0	0.0	0.375	0.0
64	64	3/8	3/8	6/8	4	1	iv					a	vi		iv		iv							m	1	1	-2, -5, -1		-2	-2	1	4	0.2	0.125	0.5	0.2
65	65	0	0	6/8	4	1	#viio7	-0.243903	-2.35366	/		a	vi		#viio7		#vii	o	7					o7	1	1	4, 1, -2, -5		4	4	0	4	0.0	0.0	0.75	0.0
65	65	1/4	1/4	6/8	4	1	V2					a	vi		V2		V		2					Mm7	1	1	-2, 0, 4, 1		0	-2	0	3	0.0	0.0	0.375	0.0
65	65	3/8	3/8	6/8	4	1	bII					a	vi		bII		bII							M	1	1	-6, -2, -5		-6	-6	0	2	0.0	0.0	0.25	0.0
