mc	mn	mc_onset	mn_onset	timesig	staff	voice	label	offset_x	offset_y	offset	volta	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note	n_colored	n_untouched	count_ratio	dur_colored	dur_untouched	dur_ratio
30	29	1/4	1/4	3/4	4	1	vii%7	-0.428282	-3.6947	/		A	bIII		vii%7	vii	%	7					%7	0	0	5, 2, -1, 3		5	5	2	2	0.5	0.25	0.5	0.3333333333333333
30	29	5/8	5/8	3/4	4	1	viio	-1.0136	-2.72524	/		A	bIII		viio	vii	o						o	0	0	5, 2, -1		5	5	0	2	0.0	0.0	0.25	0.0
31	30	0	0	3/4	4	1	I6(72)	-0.563109	-2.5	/		A	bIII		I6(72)	I		6	72				M	0	0	4, 1, 2, 5		0	4	1	5	0.16666666666666666	0.125	1.375	0.08333333333333333
31	30	1/4	1/4	3/4	4	1	I6					A	bIII		I6	I		6					M	0	0	4, 1, 0		0	4	0	2	0.0	0.0	0.5	0.0
31	30	1/2	1/2	3/4	4	1	I					A	bIII		I	I							M	0	0	0, 4, 1		0	0	2	2	0.5	0.25	0.25	0.5
32	31	0	0	3/4	4	1	bII.I	-5.29323	-2.56502	/		A	bII		I	I							M	0	0	-2, 2, -1		-2	-2	0	2	0.0	0.0	1.0	0.0
32	31	1/4	1/4	3/4	4	1	vii%43	-2.92817	-3.52478	/		A	bII		vii%43	vii	%	43					%7	0	0	-3, 1, 3, 0		3	-3	1	1	0.5	0.25	0.25	0.5
32	31	1/2	1/2	3/4	4	1	V6	-5.62633e-14	-3.9094	/		A	bII		V6	V		6					M	0	0	3, 0, -1		-1	3	0	4	0.0	0.0	0.5	0.0
32	31	5/8	5/8	3/4	4	1	vi	0.854968	-2.90288	/		A	bII		vi	vi							m	0	0	1, -2, 2		1	1	0	4	0.0	0.0	0.5	0.0
33	32	0	0	3/4	4	1	V6	0.0222053	-4.09881	/		A	bII		V6	V		6					M	0	0	3, 0, -1		-1	3	0	6	0.0	0.0	2.0	0.0
33	32	1/2	1/2	3/4	4	1	V					A	bII		V	V							M	0	0	-1, 3, 0		-1	-1	2	4	0.3333333333333333	0.25	0.75	0.25
34	33	0	0	3/4	4	1	viio6	-0.360071	-4.24381	/		A	bII		viio6	vii	o	6					o	0	0	0, -3, 3		3	0	0	6	0.0	0.0	1.0	0.0
34	33	1/4	1/4	3/4	4	1	I6	0.563109	-4.46942	/		A	bII		I6	I		6					M	0	0	2, -1, -2		-2	2	0	6	0.0	0.0	1.5	0.0
35	34	0	0	3/4	4	1	vi					A	bII		vi	vi							m	0	0	1, -2, 2		1	1	3	6	0.3333333333333333	0.5	1.75	0.2222222222222222
36	35	0	0	3/4	4	1	bVI.viio/V	-5.63109	-2.87824	/		A	bVI		viio/V	vii	o			V			o	0	0	5, 2, -1		5	5	0	5	0.0	0.0	0.75	0.0
36	35	1/4	1/4	3/4	4	1	V	0.490864	-3.21811	/		A	bVI		V	V							M	0	0	0, 4, 1		0	0	0	3	0.0	0.0	0.75	0.0
36	35	1/2	1/2	3/4	4	1	V43/V	-1.65957	-3.20549	/		A	bVI		V43/V	V		43		V			Mm7	0	0	2, -1, 1, 5		1	2	0	3	0.0	0.0	0.375	0.0
36	35	5/8	5/8	3/4	4	1	V	0.450487	-3.28835	/		A	bVI		V	V							M	0	0	0, 4, 1		0	0	0	3	0.0	0.0	0.375	0.0
37	36	0	0	3/4	4	1	I	-0.134827	-3.37558	/		A	bVI		I	I							M	0	0	-1, 3, 0		-1	-1	2	4	0.3333333333333333	0.5	1.5	0.25
37	36	1/2	1/2	3/4	4	1	I6(112)	-2.11761	-4.94521	/		A	bVI		I6(112)	I		6	112				M	0	0	3, 0, 1	-2	-1	3	0	4	0.0	0.0	0.75	0.0
37	36	5/8	5/8	3/4	4	1	I6	0.0317878	-3.50082	/		A	bVI		I6	I		6					M	0	0	3, 0, -1		-1	3	0	2	0.0	0.0	0.25	0.0
38	37	0	0	3/4	4	1	IV(116)					A	bVI		IV(116)	IV			116				M	0	0	-2, 2, 1	4	-2	-2	1	5	0.16666666666666666	0.125	1.375	0.08333333333333333
38	37	1/4	1/4	3/4	4	1	IV					A	bVI		IV	IV							M	0	0	-2, 2, -1		-2	-2	0	2	0.0	0.0	0.5	0.0
38	37	1/2	1/2	3/4	4	1	ii					A	bVI		ii	ii							m	0	0	1, -2, 2		1	1	2	2	0.5	0.25	0.25	0.5
39	38	0	0	3/4	4	1	viio	-1.80195	-2.56502	/		A	bVI		viio	vii	o						o	0	0	4, 1, -2		4	4	7	5	0.5833333333333334	0.875	1.625	0.35
40	39	0	0	3/4	4	1	I(119)	0	-3.73724	/		A	bVI		I(119)	I			119				M	0	0	-1, 3, 0	-2, 1	-1	-1	1	5	0.16666666666666666	0.125	1.125	0.1
40	39	1/4	1/4	3/4	4	1	I	0.563109	-3.64682	/		A	bVI		I	I							M	0	0	-1, 3, 0		-1	-1	2	2	0.5	0.25	0.5	0.3333333333333333
40	39	1/2	1/2	3/4	4	1	vi	0.112622	-3.73884	/		A	bVI		vi	vi							m	0	0	2, -1, 3		2	2	2	4	0.3333333333333333	0.25	0.75	0.25
41	40	0	0	3/4	4	1	IVM7	-1.44188	-4.00764	/		A	bVI		IVM7	IV	M	7					MM7	0	0	-2, 2, -1, 3		-2	-2	1	5	0.16666666666666666	0.125	0.875	0.125
41	40	1/4	1/4	3/4	4	1	ii7	0.134827	-3.57862	/		A	bVI		ii7	ii		7					mm7	0	0	1, -2, 2, -1		1	1	0	6	0.0	0.0	1.0	0.0
41	40	1/2	1/2	3/4	4	1	V	0.112622	-3.62622	/		A	bVI		V	V							M	0	0	0, 4, 1		0	0	0	5	0.0	0.0	1.0	0.0
42	41	0	0	3/4	4	1	V65/ii	-2.02719	-3.71344	/		A	bVI		V65/ii	V		65		ii			Mm7	0	0	6, 3, 0, 2		2	6	0	5	0.0	0.0	0.75	0.0
42	41	1/4	1/4	3/4	4	1	ii	0.247449	-3.58469	/		A	bVI		ii	ii							m	0	0	1, -2, 2		1	1	0	3	0.0	0.0	0.75	0.0
42	41	1/2	1/2	3/4	4	1	V7	0.247449	-3.73724	/		A	bVI		V7	V		7					Mm7	0	0	0, 4, 1, -2		0	0	0	5	0.0	0.0	1.0	0.0
43	42	0	0	3/4	4	1	I	0	-3.57862	/		A	bVI		I	I							M	0	0	-1, 3, 0		-1	-1	0	3	0.0	0.0	0.75	0.0
43	42	1/4	1/4	3/4	4	1	V65/bVII	-2.70292	-3.57862	/		A	bVI		V65/bVII	V		65		bVII			Mm7	0	0	2, -1, -4, -2		-2	2	1	3	0.25	0.125	0.625	0.16666666666666666
43	42	1/2	1/2	3/4	4	1	viio	0	-3.73724	/		A	bVI		viio	vii	o						o	0	0	4, 1, -2		4	4	0	4	0.0	0.0	1.0	0.0
44	43	0	0	3/4	4	1	V65/vi	-1.88078	-3.5136	/		A	bVI		V65/vi	V		65		vi			Mm7	0	0	7, 4, 1, 3		3	7	0	4	0.0	0.0	0.75	0.0
44	43	1/4	1/4	3/4	4	1	vi	0	-3.49107	/		A	bVI		vi	vi							m	0	0	2, -1, 3		2	2	0	3	0.0	0.0	0.75	0.0
44	43	1/2	1/2	3/4	4	1	V65/V					A	bVI		V65/V	V		65		V			Mm7	0	0	5, 2, -1, 1		1	5	0	5	0.0	0.0	1.0	0.0
45	44	0	0	3/4	4	1	V					A	bVI		V	V							M	0	0	0, 4, 1		0	0	0	4	0.0	0.0	1.0	0.0
45	44	1/4	1/4	3/4	4	1	bIII.IV6(+7)					A	bIII		IV6(+7)	IV		6	+7				M	0	0	3, 0, -1	4	-1	3	0	5	0.0	0.0	1.0	0.0
45	44	1/2	1/2	3/4	4	1	V7					A	bIII		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1	14	23	0.3783783783783784	2.125	6.125	0.25757575757575757
49	48	0	0	3/4	4	1	V(64)					A	bIII		V(64)	V			64				M	0	0	1, 0, 4		1	1	5	8	0.38461538461538464	0.625	2.625	0.19230769230769232
50	49	0	0	3/4	4	1	V43	0	-2.62197	/		A	bIII		V43	V		43					Mm7	0	0	2, -1, 1, 5		1	2	4	10	0.2857142857142857	0.5	3.25	0.13333333333333333
51	50	0	0	3/4	4	1	I6	0	-2.62228	/		A	bIII		I6	I		6					M	0	0	4, 1, 0		0	4	5	9	0.35714285714285715	0.625	3.125	0.16666666666666666
52	51	0	0	3/4	4	1	I					A	bIII		I	I							M	0	0	0, 4, 1		0	0	2	4	0.3333333333333333	0.375	1.125	0.25
53	52	0	0	3/4	4	1	I+6					A	bIII		I+6	I	+	6					+	0	0	4, 8, 0		0	4	1	3	0.25	0.125	0.875	0.125
53	52	1/4	1/4	3/4	4	1	IV					A	bIII		IV	IV							M	0	0	-1, 3, 0		-1	-1	0	2	0.0	0.0	0.5	0.0
53	52	1/2	1/2	3/4	4	1	vi					A	bIII		vi	vi							m	0	0	3, 0, 4		3	3	1	2	0.3333333333333333	0.125	0.375	0.25
54	53	0	0	3/4	4	1	V65/ii	-2.43438	-2.47612	/		A	bIII		V65/ii	V		65		ii			Mm7	0	0	7, 4, 1, 3		3	7	0	5	0.0	0.0	1.25	0.0
54	53	1/4	1/4	3/4	4	1	ii					A	bIII		ii	ii							m	0	0	2, -1, 3		2	2	1	7	0.125	0.125	1.625	0.07142857142857142
55	54	0	0	3/4	4	1	V7					A	bIII		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1	0	6	0.0	0.0	1.5	0.0
55	54	1/4	1/4	3/4	4	1	I64					A	bIII		I64	I		64					M	0	0	1, 0, 4		0	1	0	3	0.0	0.0	0.75	0.0
55	54	1/2	1/2	3/4	4	1	ii6					A	bIII		ii6	ii		6					m	0	0	-1, 3, 2		2	-1	0	3	0.0	0.0	0.375	0.0
55	54	5/8	5/8	3/4	4	1	iii					A	bIII		iii	iii							m	0	0	4, 1, 5		4	4	0	3	0.0	0.0	0.375	0.0
56	55	0	0	3/4	4	1	V7					A	bIII		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1	0	6	0.0	0.0	1.5	0.0
56	55	1/4	1/4	3/4	4	1	I64					A	bIII		I64	I		64					M	0	0	1, 0, 4		0	1	0	3	0.0	0.0	0.75	0.0
56	55	1/2	1/2	3/4	4	1	vii%43	-0.742027	-3.31173	/		A	bIII		vii%43	vii	%	43					%7	0	0	-1, 3, 5, 2		5	-1	0	4	0.0	0.0	0.5	0.0
56	55	5/8	5/8	3/4	4	1	I6	0.742346	-2.3742	/		A	bIII		I6	I		6					M	0	0	4, 1, 0		0	4	0	4	0.0	0.0	0.5	0.0
57	56	0	0	3/4	4	1	V65					A	bIII		V65	V		65					Mm7	0	0	5, 2, -1, 1		1	5	0	6	0.0	0.0	1.0	0.0
57	56	1/4	1/4	3/4	4	1	I					A	bIII		I	I							M	0	0	0, 4, 1		0	0	0	4	0.0	0.0	1.0	0.0
57	56	1/2	1/2	3/4	4	1	V7/vi					A	bIII		V7/vi	V		7		vi			Mm7	0	0	4, 8, 5, 2		4	4	0	4	0.0	0.0	0.75	0.0
58	57	0	0	3/4	4	1	V65/vi	-4.08817	-2.25223	/		A	bIII		V65/vi	V		65		vi			Mm7	0	0	8, 5, 2, 4		4	8	0	5	0.0	0.0	0.75	0.0
58	57	1/4	1/4	3/4	4	1	vi	-0.61942	-2.25223	/		A	bIII		vi	vi							m	0	0	3, 0, 4		3	3	0	3	0.0	0.0	0.75	0.0
58	57	1/2	1/2	3/4	4	1	i.V(6)	-1.85826	-4.10762	/		A	i		V(6)	V			6				M	0	1	4, 8, 0		4	4	0	3	0.0	0.0	0.625	0.0
58	57	5/8	5/8	3/4	4	1	V	0.370052	-4.23119	/		A	i		V	V							M	0	1	4, 8, 5		4	4	0	1	0.0	0.0	0.125	0.0
59	58	0	0	3/4	4	1	V65	0.371971	-4.47959	/		A	i		V65	V		65					Mm7	0	1	8, 5, 2, 4		4	8	0	5	0.0	0.0	0.75	0.0
59	58	1/4	1/4	3/4	4	1	i	0.123884	-4.50379	/		A	i		i	i							m	0	1	3, 0, 4		3	3	0	3	0.0	0.0	0.75	0.0
59	58	1/2	1/2	3/4	4	1	i6	0	-3.98469	/		A	i		i6	i		6					m	0	1	0, 4, 3		3	0	1	3	0.25	0.125	0.625	0.16666666666666666
60	59	0	0	3/4	4	1	V	-0.123884	-4.10889	/		A	i		V	V							M	0	1	4, 8, 5		4	4	0	4	0.0	0.0	0.75	0.0
60	59	1/4	1/4	3/4	4	1	VI	-0.123884	-3.98661	/		A	i		VI	VI							M	0	1	-1, 3, 0		-1	-1	1	6	0.14285714285714285	0.125	1.375	0.08333333333333333
61	60	0	0	3/4	4	1	V	-0.123884	-3.73692	/		A	i		V	V							M	0	1	4, 8, 5		4	4	0	4	0.0	0.0	0.75	0.0
61	60	1/4	1/4	3/4	4	1	VI	-0.495536	-3.73884	/		A	i		VI	VI							M	0	1	-1, 3, 0		-1	-1	0	3	0.0	0.0	0.75	0.0
61	60	1/2	1/2	3/4	4	1	i6					A	i		i6	i		6					m	0	1	0, 4, 3		3	0	1	3	0.25	0.125	0.625	0.16666666666666666
62	61	0	0	3/4	4	1	V	-0.61942	-2.5	/		A	i		V	V							M	0	1	4, 8, 5		4	4	0	4	0.0	0.0	0.75	0.0
62	61	1/4	1/4	3/4	4	1	VI	-0.991072	-2.54777	/		A	i		VI	VI							M	0	1	-1, 3, 0		-1	-1	0	3	0.0	0.0	0.75	0.0
62	61	1/2	1/2	3/4	4	1	V/iv	0	-3.30344	/		A	i		V/iv	V				iv			M	0	1	3, 7, 4		3	3	1	4	0.2	0.125	0.875	0.125
63	62	0	0	3/4	4	1	V65/iv	-0.742027	-2.37516	/		A	i		V65/iv	V		65		iv			Mm7	0	1	7, 4, 1, 3		3	7	0	6	0.0	0.0	1.0	0.0
63	62	1/4	1/4	3/4	4	1	iv6	0	-2.37452	/		A	i		iv6	iv		6					m	0	1	-1, 3, 2		2	-1	0	4	0.0	0.0	1.0	0.0
63	62	1/2	1/2	3/4	4	1	i	0.121966	-3.04139	/		A	i		i	i							m	0	1	3, 0, 4		3	3	2	3	0.4	0.25	0.5	0.3333333333333333
64	63	0	0	3/4	4	1	#viio6/iv	-2.35188	-5.10153	/		A	i		#viio6/iv	#vii	o	6		iv			o	0	1	4, 1, 7		7	4	0	5	0.0	0.0	0.75	0.0
64	63	1/4	1/4	3/4	4	1	iv6	0.123565	-3.9831	/		A	i		iv6	iv		6					m	0	1	-1, 3, 2		2	-1	0	3	0.0	0.0	0.75	0.0
64	63	1/2	1/2	3/4	4	1	VI					A	i		VI	VI							M	0	1	-1, 3, 0		-1	-1	2	2	0.5	0.25	0.25	0.5
65	64	0	0	3/4	4	1	#viio/iv	-2.22991	-2.37612	/		A	i		#viio/iv	#vii	o			iv			o	0	1	7, 4, 1		7	7	0	4	0.0	0.0	0.5	0.0
65	64	1/4	1/4	3/4	4	1	iv	0	-2.4	/		A	i		iv	iv							m	0	1	2, -1, 3		2	2	2	4	0.3333333333333333	0.25	0.75	0.25
66	65	0	0	3/4	4	1	i	-0.247449	-3.73724	/		A	i		i	i							m	0	1	3, 0, 4		3	3	0	4	0.0	0.0	0.5	0.0
66	65	1/4	1/4	3/4	4	1	#viio	0	-3.48979	/		A	i		#viio	#vii	o						o	0	1	8, 5, 2		8	8	2	8	0.2	0.25	1.25	0.16666666666666666
67	66	1/4	1/4	3/4	4	1	i	-0.123884	-3.61496	/		A	i		i	i							m	0	1	3, 0, 4		3	3	2	4	0.3333333333333333	0.25	0.75	0.25
68	67	0	0	3/4	4	1	#viio	-0.250271	-3.7316	/		A	i		#viio	#vii	o						o	0	1	8, 5, 2		8	8	0	4	0.0	0.0	0.5	0.0
68	67	1/4	1/4	3/4	4	1	i	0	-3.73724	/		A	i		i	i							m	0	1	3, 0, 4		3	3	0	2	0.0	0.0	0.5	0.0
68	67	1/2	1/2	3/4	4	1	I.I6					A	I		I6	I		6					M	0	0	7, 4, 3		3	7	2	2	0.5	0.25	0.25	0.5
69	68	0	0	3/4	4	1	viio					A	I		viio	vii	o						o	0	0	8, 5, 2		8	8	0	4	0.0	0.0	0.5	0.0
69	68	1/4	1/4	3/4	4	1	I					A	I		I	I							M	0	0	3, 7, 4		3	3	4	6	0.4	0.5	1.0	0.3333333333333333
70	69	0	0	3/4	4	1	viio6	0	-3.67494	/		A	I		viio6	vii	o	6					o	0	0	5, 2, 8		8	5	1	6	0.14285714285714285	0.75	0.75	0.5
70	69	1/4	1/4	3/4	4	1	I	0	-2.75027	/		A	I		I	I							M	0	0	3, 7, 4		3	3	0	3	0.0	0.0	0.75	0.0
70	69	1/2	1/2	3/4	4	1	viio64/V	-1.87703	-2.5	/		A	I		viio64/V	vii	o	64		V			o	0	0	3, 9, 6		9	3	1	5	0.16666666666666666	0.125	0.625	0.16666666666666666
71	70	0	0	3/4	4	1	V6(6#4)					A	I		V6(6#4)	V		6	6#4				M	0	0	8, 10, 7, 4		4	8	0	5	0.0	0.0	1.25	0.0
71	70	1/4	1/4	3/4	4	1	V65					A	I		V65	V		65					Mm7	0	0	8, 5, 2, 4		4	8	0	5	0.0	0.0	0.75	0.0
71	70	1/2	1/2	3/4	4	1	I					A	I		I	I							M	0	0	3, 7, 4		3	3	7	10	0.4117647058823529	1.0	2.0	0.3333333333333333
72	71	1/2	1/2	3/4	4	1	I6(9)	-3.71652	-2.5	/		A	I		I6(9)	I		6	9				M	0	0	7, 4, 3	5	3	7	0	4	0.0	0.0	0.625	0.0
72	71	5/8	5/8	3/4	4	1	I6					A	I		I6	I		6					M	0	0	7, 4, 3		3	7	0	1	0.0	0.0	0.125	0.0
73	72	0	0	3/4	4	1	III(+6)					A	I		III(+6)	III			+6				M	0	0	7, 11, 8	3	7	7	0	3	0.0	0.0	0.5	0.0
73	72	1/8	1/8	3/4	4	1	III					A	I		III	III							M	0	0	7, 11, 8		7	7	0	2	0.0	0.0	0.25	0.0
73	72	1/4	1/4	3/4	4	1	IV					A	I		IV	IV							M	0	0	2, 6, 3		2	2	1	3	0.25	0.125	0.625	0.16666666666666666
73	72	1/2	1/2	3/4	4	1	IV6					A	I		IV6	IV		6					M	0	0	6, 3, 2		2	6	0	2	0.0	0.0	0.375	0.0
74	73	0	0	3/4	4	1	#viio(4)/ii	-3.6039	-2.38738	/		A	I		#viio(4)/ii	#vii	o		4	ii			o	0	0	10, 2, 4		10	10	1	3	0.25	0.125	0.875	0.125
74	73	1/4	1/4	3/4	4	1	ii					A	I		ii	ii							m	0	0	5, 2, 6		5	5	1	2	0.3333333333333333	0.125	0.375	0.25
