mc	mn	mc_onset	mn_onset	timesig	staff	voice	label	offset_x	offset_y	offset	globalkey	localkey	pedal	chord	special	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note	n_colored	n_untouched	count_ratio	dur_colored	dur_untouched	dur_ratio
1	1	0	0	3/4	4	1	F.I	-0.0281833	-2.04487	/	F	I		I		I							M	0	0	-1, 3, 0		-1	-1	8	16	0.3333333333333333	0.75	2.25	0.25
2	2	0	0	3/4	4	1	V	-0.0910263	-2.13589	/	F	I		V		V							M	0	0	0, 4, 1		0	0	0	4	0.0	0.0	1.0	0.0
3	3	0	0	3/4	4	1	I				F	I		I		I							M	0	0	-1, 3, 0		-1	-1	8	16	0.3333333333333333	0.75	2.25	0.25
4	4	0	0	3/4	4	1	IV6				F	I		IV6		IV		6					M	0	0	2, -1, -2		-2	2	2	11	0.15384615384615385	0.1875	3.8125	0.046875
6	6	0	0	3/4	4	1	V65				F	I		V65		V		65					Mm7	0	0	4, 1, -2, 0		0	4	0	6	0.0	0.0	3.0	0.0
7	7	0	0	3/4	4	1	I				F	I		I		I							M	0	0	-1, 3, 0		-1	-1	0	4	0.0	0.0	1.5	0.0
7	7	1/4	1/4	3/4	4	1	vi	0.0910263	-2.5	/	F	I		vi		vi							m	0	0	2, -1, 3		2	2	0	2	0.0	0.0	0.5	0.0
7	7	1/2	1/2	3/4	4	1	ii6				F	I		ii6		ii		6					m	0	0	-2, 2, 1		1	-2	0	6	0.0	0.0	1.0	0.0
8	8	0	0	3/4	4	1	V(64)				F	I		V(64)		V			64				M	0	0	0, -1, 3		0	0	2	5	0.2857142857142857	0.25	2.0	0.1111111111111111
8	8	1/2	1/2	3/4	4	1	V\\				F	I		V		V						\\	M	0	0	0, 4, 1		0	0	0	3	0.0	0.0	0.75	0.0
9	9	0	0	3/4	4	1	I				F	I		I		I							M	0	0	-1, 3, 0		-1	-1	8	16	0.3333333333333333	0.75	2.25	0.25
10	10	0	0	3/4	4	1	V				F	I		V		V							M	0	0	0, 4, 1		0	0	0	4	0.0	0.0	1.0	0.0
11	11	0	0	3/4	4	1	I				F	I		I		I							M	0	0	-1, 3, 0		-1	-1	9	15	0.375	0.875	2.125	0.2916666666666667
12	12	0	0	3/4	4	1	IV6				F	I		IV6		IV		6					M	0	0	2, -1, -2		-2	2	2	8	0.2	0.1875	1.5625	0.10714285714285714
14	14	0	0	3/4	4	1	#viio7(6)/vi	0.25	-5.07	/	F	I		#viio7(6)/vi		#vii	o	7	6	vi			o7	0	0	7, 4, 3, -2		7	7	0	4	0.0	0.0	2.75	0.0
14	14	1/2	1/2	3/4	4	1	#viio7/vi	0.1	-5.07	/	F	I		#viio7/vi		#vii	o	7		vi			o7	0	0	7, 4, 1, -2		7	7	2	5	0.2857142857142857	0.1875	0.8125	0.1875
16	16	0	0	3/4	4	1	#viio7(4)/ii	0.15	-5.06753	/	F	I		#viio7(4)/ii		#vii	o	7	4	ii			o7	0	0	6, -2, 0, -3		6	6	0	4	0.0	0.0	2.75	0.0
16	16	1/2	1/2	3/4	4	1	#viio7/ii	-0.0999991	-5.07	/	F	I		#viio7/ii		#vii	o	7		ii			o7	0	0	6, 3, 0, -3		6	6	2	5	0.2857142857142857	0.1875	0.8125	0.1875
18	18	0	0	3/4	4	1	ii6(11#7b6)	-0.2	-5.23933	/	F	I		ii6(11#7b6)		ii		6	11#7b6				m	0	0	-2, -3, 6	0	1	-2	0	4	0.0	0.0	1.5	0.0
18	18	3/8	3/8	3/4	4	1	ii6	0.15	-5.24	/	F	I		ii6		ii		6					m	0	0	-2, 2, 1		1	-2	3	9	0.25	0.375	1.125	0.25
19	19	0	0	3/4	4	1	V(64)	0	-3.45	/	F	I		V(64)		V			64				M	0	0	0, -1, 3		0	0	0	4	0.0	0.0	2.0	0.0
19	19	1/2	1/2	3/4	4	1	V(6)	0.10114	-3.60342	/	F	I		V(6)		V			6				M	0	0	0, 4, 3		0	0	5	7	0.4166666666666667	0.0	0.75	0.0
19	19	5/8	5/8	3/4	4	1	V7	0.3	-3.55	/	F	I		V7		V		7					Mm7	0	0	0, 4, 1, -2		0	0	0	2	0.0	0.0	0.25	0.0
20	20	0	0	3/4	4	1	I\\	0	-3.55	/	F	I		I		I						\\	M	0	0	-1, 3, 0		-1	-1	0	4	0.0	0.0	1.0	0.0
21	21	0	0	3/4	4	1	I	0	-3.55	/	F	I		I		I							M	0	0	-1, 3, 0		-1	-1	2	4	0.3333333333333333	0.1875	0.5625	0.25
22	22	0	0	3/4	4	1	viio7(b4)/V	0	-3.7	/	F	I		viio7(b4)/V		vii	o	7	b4	V			o7	0	0	5, -3, -1, -4		5	5	1	5	0.16666666666666666	0.0625	2.4375	0.025
22	22	1/2	1/2	3/4	4	1	viio7/V	0.15	-3.7	/	F	I		viio7/V		vii	o	7		V			o7	0	0	5, 2, -1, -4		5	5	3	6	0.3333333333333333	0.3125	0.9375	0.25
24	24	0	0	3/4	4	1	V7(4)	0	-3.76303	/	F	I		V7(4)		V		7	4				Mm7	0	0	0, -1, 1, -2		0	0	1	5	0.16666666666666666	0.0625	2.4375	0.025
24	24	1/2	1/2	3/4	4	1	V7	0	-3.76	/	F	I		V7		V		7					Mm7	0	0	0, 4, 1, -2		0	0	3	6	0.3333333333333333	0.3125	0.9375	0.25
26	26	0	0	3/4	4	1	V7(4)/IV	0	-5.3	/	F	I		V7(4)/IV		V		7	4	IV			Mm7	0	0	-1, -2, 0, -3		-1	-1	1	5	0.16666666666666666	0.0625	1.9375	0.03125
26	26	1/2	1/2	3/4	4	1	V7/IV	-0.2	-5.1	/	F	I		V7/IV		V		7		IV			Mm7	0	0	-1, 3, 0, -3		-1	-1	1	4	0.2	0.125	0.875	0.125
27	27	0	0	3/4	4	1	ii6(9#4)	0.2	-6.04633	/	F	I		ii6(9#4)		ii		6	9#4				m	0	0	-2, 7, 1	3	1	-2	5	1	0.8333333333333334	1.5	0.5	0.75
