mc	mn	mc_onset	mn_onset	timesig	staff	voice	label	offset_x	offset_y	offset	globalkey	localkey	pedal	chord	special	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note	n_colored	n_untouched	count_ratio	dur_colored	dur_untouched	dur_ratio
1	1	0	0	2/4	4	1	F.I	-0.124341	-2.86282	/	F	I		I		I							M	0	0	-1, 3, 0		-1.0	-1.0	6	6	0.5	0.25	0.25	0.5
2	2	0	0	2/4	4	1	V43				F	I		V43		V		43					Mm7	0	0	1, -2, 0, 4		0.0	1.0	0	8	0.0	0.0	1.0	0.0
2	2	1/4	1/4	2/4	4	1	V65				F	I		V65		V		65					Mm7	0	0	4, 1, -2, 0		0.0	4.0	0	4	0.0	0.0	0.5	0.0
3	3	0	0	2/4	4	1	V				F	I		V		V							M	0	0	0, 4, 1		0.0	0.0	6	6	0.5	0.25	0.25	0.5
4	4	0	0	2/4	4	1	I6				F	I		I6		I		6					M	0	0	3, 0, -1		-1.0	3.0	0	8	0.0	0.0	1.0	0.0
4	4	1/4	1/4	2/4	4	1	I				F	I		I		I							M	0	0	-1, 3, 0		-1.0	-1.0	0	4	0.0	0.0	0.5	0.0
5	5	0	0	2/4	4	1	V				F	I		V		V							M	0	0	0, 4, 1		0.0	0.0	1	2	0.3333333333333333	0.041666666666666664	0.08333333333333333	0.3333333333333333
5	5	1/8	1/8	2/4	4	1	V65				F	I		V65		V		65					Mm7	0	0	4, 1, -2, 0		0.0	4.0	1	5	0.16666666666666666	0.041666666666666664	0.5833333333333334	0.06666666666666667
5	5	1/4	1/4	2/4	4	1	I				F	I		I		I							M	0	0	-1, 3, 0		-1.0	-1.0	0	7	0.0	0.0	0.8125	0.0
6	6	0	0	2/4	4	1	V				F	I		V		V							M	0	0	0, 4, 1		0.0	0.0	1	2	0.3333333333333333	0.041666666666666664	0.08333333333333333	0.3333333333333333
6	6	1/8	1/8	2/4	4	1	V65				F	I		V65		V		65					Mm7	0	0	4, 1, -2, 0		0.0	4.0	1	5	0.16666666666666666	0.041666666666666664	0.5833333333333334	0.06666666666666667
6	6	1/4	1/4	2/4	4	1	I				F	I		I		I							M	0	0	-1, 3, 0		-1.0	-1.0	0	7	0.0	0.0	0.8125	0.0
7	7	0	0	2/4	4	1	V	0	-3.42	/	F	I		V		V							M	0	0	0, 4, 1		0.0	0.0	1	2	0.3333333333333333	0.041666666666666664	0.08333333333333333	0.3333333333333333
7	7	1/8	1/8	2/4	4	1	V65	0	-3.42	/	F	I		V65		V		65					Mm7	0	0	4, 1, -2, 0		0.0	4.0	1	5	0.16666666666666666	0.041666666666666664	0.5833333333333334	0.06666666666666667
7	7	1/4	1/4	2/4	4	1	V.IV	0	-3.41856	/	F	V		IV		IV							M	0	0	-1, 3, 0		-1.0	-1.0	0	3	0.0	0.0	0.375	0.0
7	7	3/8	3/8	2/4	4	1	V65/V	0.75	-3.42	/	F	V		V65/V		V		65		V			Mm7	0	0	6, 3, 0, 2		2.0	6.0	0	4	0.0	0.0	0.4375	0.0
8	8	0	0	2/4	4	1	V(64)	0	-2.6	/	F	V		V(64)		V			64				M	0	0	1, 0, 4		1.0	1.0	0	4	0.0	0.0	0.5	0.0
8	8	1/8	1/8	2/4	4	1	V7	0.15	-2.6	/	F	V		V7		V		7					Mm7	0	0	1, 5, 2, -1		1.0	1.0	1	4	0.2	0.0625	0.4375	0.125
8	8	1/4	1/4	2/4	4	1	I\\	0	-2.6	/	F	V		I		I						\\	M	0	0	0, 4, 1		0.0	0.0	0	4	0.0	0.0	0.5	0.0
9	9	0	0	2/4	4	1	I.I				F	I		I		I							M	0	0	-1, 3, 0		-1.0	-1.0	6	6	0.5	0.25	0.25	0.5
10	10	0	0	2/4	4	1	V43	-0.15	-3.15	/	F	I		V43		V		43					Mm7	0	0	1, -2, 0, 4		0.0	1.0	0	6	0.0	0.0	0.75	0.0
10	10	1/4	1/4	2/4	4	1	V65	-0.0999998	-3.05	/	F	I		V65		V		65					Mm7	0	0	4, 1, -2, 0		0.0	4.0	0	5	0.0	0.0	0.625	0.0
11	11	0	0	2/4	4	1	V	-0.15	-3.1	/	F	I		V		V							M	0	0	0, 4, 1		0.0	0.0	6	7	0.46153846153846156	0.25	0.375	0.4
12	12	0	0	2/4	4	1	I6	0	-3.55	/	F	I		I6		I		6					M	0	0	3, 0, -1		-1.0	3.0	0	6	0.0	0.0	0.75	0.0
12	12	1/4	1/4	2/4	4	1	I	-0.25	-3.6	/	F	I		I		I							M	0	0	-1, 3, 0		-1.0	-1.0	0	5	0.0	0.0	0.625	0.0
13	13	0	0	2/4	4	1	V	0.4	-4.3	/	F	I		V		V							M	0	0	0, 4, 1		0.0	0.0	1	2	0.3333333333333333	0.041666666666666664	0.08333333333333333	0.3333333333333333
13	13	1/8	1/8	2/4	4	1	V65	0.4	-4.1	/	F	I		V65		V		65					Mm7	0	0	4, 1, -2, 0		0.0	4.0	1	5	0.16666666666666666	0.041666666666666664	0.5833333333333334	0.06666666666666667
13	13	1/4	1/4	2/4	4	1	I	0	-4.1	/	F	I		I		I							M	0	0	-1, 3, 0		-1.0	-1.0	0	7	0.0	0.0	0.8125	0.0
14	14	0	0	2/4	4	1	V	0	-4.1	/	F	I		V		V							M	0	0	0, 4, 1		0.0	0.0	1	2	0.3333333333333333	0.041666666666666664	0.08333333333333333	0.3333333333333333
