mc	mn	mc_onset	mn_onset	timesig	staff	voice	label	offset_x	offset_y	offset	volta	globalkey	localkey	pedal	chord	special	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note	n_colored	n_untouched	count_ratio	dur_colored	dur_untouched	dur_ratio
21	19	0	0	3/4	4	1	V43	0	-4.15854	/		G	I		V43		V		43					Mm7	0	0	3, 0, 2, 6		2.0	3.0	2	7	0.2222222222222222	0.125	1.125	0.1
21	19	1/2	1/2	3/4	4	1	I	0	-4.40244	/		G	I		I		I							M	0	0	1, 5, 2		1.0	1.0	1	5	0.16666666666666666	0.0625	0.9375	0.0625
22	20	0	0	3/4	4	1	V6	0	-3.96342	/		G	I		V6		V		6					M	0	0	6, 3, 2		2.0	6.0	0	4	0.0	0.0	1.0	0.0
22	20	1/4	1/4	3/4	4	1	V	0	-3.81708	/		G	I		V		V							M	0	0	2, 6, 3		2.0	2.0	0	9	0.0	0.0	1.25	0.0
23	21	0	0	3/4	4	1	viio64	0	-3.37805	/		G	I		viio64		vii	o	64					o	0	0	0, 6, 3		6.0	0.0	0	14	0.0	0.0	1.5	0.0
24	22	0	0	3/4	4	1	#viio/vi	-0.146342	-3.71952	/		G	I		#viio/vi		#vii	o			vi			o	0	0	9, 6, 3		9.0	9.0	0	14	0.0	0.0	1.5	0.0
25	23	0	0	3/4	4	1	V/vi					G	I		V/vi		V				vi			M	0	0	5, 9, 6		5.0	5.0	0	34	0.0	0.0	2.75	0.0
26	24	0	0	3/4	4	1	V(64)/vi					G	I		V(64)/vi		V			64	vi			M	0	0	5, 4, 1		5.0	5.0	0	36	0.0	0.0	3.0	0.0
27	25	0	0	3/4	4	1	V/vi					G	I		V/vi		V				vi			M	0	0	5, 9, 6		5.0	5.0	0	4	0.0	0.0	0.5	0.0
27	25	1/8	1/8	3/4	4	1	viio/V					G	I		viio/V		vii	o			V			o	0	0	7, 4, 1		7.0	7.0	4	8	0.3333333333333333	0.5	1.5	0.25
27	25	5/8	5/8	3/4	4	1	IV.I	0	-3.13	/		G	IV		I		I							M	0	0	0, 4, 1		0.0	0.0	0	4	0.0	0.0	0.5	0.0
28	26	0	0	3/4	4	1	V6	0	-3.13	/		G	IV		V6		V		6					M	0	0	5, 2, 1		1.0	5.0	2	6	0.25	0.25	1.0	0.2
28	26	1/4	1/4	3/4	4	1	V2	0	-3.13	/		G	IV		V2		V		2					Mm7	0	0	-1, 1, 5, 2		1.0	-1.0	2	4	0.3333333333333333	0.25	0.75	0.25
28	26	1/2	1/2	3/4	4	1	I6	-0.0888065	-3.13	/		G	IV		I6		I		6					M	0	0	4, 1, 0		0.0	4.0	0	2	0.0	0.0	0.25	0.0
28	26	5/8	5/8	3/4	4	1	V43	0.177613	-3.13118	/		G	IV		V43		V		43					Mm7	0	0	2, -1, 1, 5		1.0	2.0	2	4	0.3333333333333333	0.125	0.375	0.25
29	27	0	0	3/4	4	1	I\\	0.195123	-4.30541	/		G	IV		I		I						\\	M	0	0	0, 4, 1		0.0	0.0	0	16	0.0	0.0	2.0	0.0
30	28	0	0	3/4	4	1	I.ii6	0.0888065	-2.69387	/		G	I		ii6		ii		6					m	0	0	0, 4, 3		3.0	0.0	0	14	0.0	0.0	1.75	0.0
31	29	0	0	3/4	4	1	V(64)	-0.0888065	-2.07722	/		G	I		V(64)		V			64				M	0	0	2, 1, 5		2.0	2.0	2	16	0.1111111111111111	0.125	1.875	0.0625
31	29	1/2	1/2	3/4	4	1	V7	0	-2.07722	/		G	I		V7		V		7					Mm7	0	0	2, 6, 3, 0		2.0	2.0	1	6	0.14285714285714285	0.0625	0.8125	0.07142857142857142
32	30	0	0	3/4	4	1	I\\	0	-1.96216	/		G	I		I		I						\\	M	0	0	1, 5, 2		1.0	1.0	4	9	0.3076923076923077	0.5	1.875	0.21052631578947367
33	31	0	0	3/4	4	1	V65	-0.0888065	-1.78955	/		G	I		V65		V		65					Mm7	0	0	6, 3, 0, 2		2.0	6.0	3	7	0.3	0.375	1.625	0.1875
33	31	5/8	5/8	3/4	4	1	V7(#5)	-0.177613	-1.43432	/		G	I		V7(#5)		V		7	#5				Mm7	0	0	2, 6, 10, 0		2.0	2.0	0	3	0.0	0.0	0.375	0.0
34	32	0	0	3/4	4	1	I					G	I		I		I							M	0	0	1, 5, 2		1.0	1.0	3	7	0.3	0.375	1.625	0.1875
34	32	5/8	5/8	3/4	4	1	I+6					G	I		I+6		I	+	6					+	0	0	5, 9, 1		1.0	5.0	1	2	0.3333333333333333	0.125	0.25	0.3333333333333333
35	33	0	0	3/4	4	1	IV					G	I		IV		IV							M	0	0	0, 4, 1		0.0	0.0	0	4	0.0	0.0	0.5	0.0
35	33	1/8	1/8	3/4	4	1	V65/V					G	I		V65/V		V		65		V			Mm7	0	0	7, 4, 1, 3		3.0	7.0	0	4	0.0	0.0	0.5	0.0
35	33	1/4	1/4	3/4	4	1	V(64)					G	I		V(64)		V			64				M	0	0	2, 1, 5		2.0	2.0	0	4	0.0	0.0	0.5	0.0
35	33	3/8	3/8	3/4	4	1	IV6					G	I		IV6		IV		6					M	0	0	4, 1, 0		0.0	4.0	0	4	0.0	0.0	0.5	0.0
35	33	1/2	1/2	3/4	4	1	ii65					G	I		ii65		ii		65					mm7	0	0	0, 4, 1, 3		3.0	0.0	0	4	0.0	0.0	0.5	0.0
35	33	5/8	5/8	3/4	4	1	V7					G	I		V7		V		7					Mm7	0	0	2, 6, 3, 0		2.0	2.0	0	4	0.0	0.0	0.5	0.0
36	34	0	0	3/4	4	1	I\\					G	I		I		I						\\	M	0	0	1, 5, 2		1.0	1.0	1	4	0.2	0.125	0.875	0.125
36	34	1/4	1/4	3/4	4	1	I					G	I		I		I							M	0	0	1, 5, 2		1.0	1.0	3	5	0.375	0.375	1.0	0.2727272727272727
37	35	0	0	3/4	4	1	V43					G	I		V43		V		43					Mm7	0	0	3, 0, 2, 6		2.0	3.0	5	8	0.38461538461538464	0.625	1.75	0.2631578947368421
38	36	0	0	3/4	4	1	I6					G	I		I6		I		6					M	0	0	5, 2, 1		1.0	5.0	1	5	0.16666666666666666	0.125	1.375	0.08333333333333333
38	36	3/8	3/8	3/4	4	1	I+6	0	-2.91	/		G	I		I+6		I	+	6					+	0	0	5, 9, 1		1.0	5.0	0	3	0.0	0.0	0.375	0.0
38	36	1/2	1/2	3/4	4	1	IV	0	-2.90663	/		G	I		IV		IV							M	0	0	0, 4, 1		0.0	0.0	0	3	0.0	0.0	0.375	0.0
38	36	5/8	5/8	3/4	4	1	V65/V	0	-2.91	/		G	I		V65/V		V		65		V			Mm7	0	0	7, 4, 1, 3		3.0	7.0	0	3	0.0	0.0	0.375	0.0
39	37	0	0	3/4	4	1	V(64)	0	-5.37549	/		G	I		V(64)		V			64				M	0	0	2, 1, 5		2.0	2.0	0	4	0.0	0.0	0.5	0.0
39	37	1/8	1/8	3/4	4	1	#viio7/vi	0.0410788	-5.10848	/		G	I		#viio7/vi		#vii	o	7		vi			o7	0	0	9, 6, 3, 0		9.0	9.0	0	4	0.0	0.0	0.5	0.0
39	37	1/4	1/4	3/4	4	1	vi	0.934534	-5.19063	/		G	I		vi		vi							m	0	0	4, 1, 5		4.0	4.0	0	4	0.0	0.0	0.5	0.0
39	37	3/8	3/8	3/4	4	1	ii65	-0.164313	-5.14956	/		G	I		ii65		ii		65					mm7	0	0	0, 4, 1, 3		3.0	0.0	0	4	0.0	0.0	0.5	0.0
39	37	1/2	1/2	3/4	4	1	V(64)	-0.0821567	-5.10848	/		G	I		V(64)		V			64				M	0	0	2, 1, 5		2.0	2.0	0	4	0.0	0.0	0.5	0.0
39	37	5/8	5/8	3/4	4	1	V7	1.0167	-5.22145	/		G	I		V7		V		7					Mm7	0	0	2, 6, 3, 0		2.0	2.0	0	4	0.0	0.0	0.5	0.0
40	38	0	0	3/4	4	1	I\\	0	-5.11875	/		G	I		I		I						\\	M	0	0	1, 5, 2		1.0	1.0	2	11	0.15384615384615385	0.25	1.75	0.125
41	39	0	0	3/4	4	1	V(4)	-0.154044	-4.81066	/		G	I		V(4)		V			4				M	0	0	2, 1, 3		2.0	2.0	1	2	0.3333333333333333	0.125	0.375	0.25
41	39	1/4	1/4	3/4	4	1	V	0	-4.81066	/		G	I		V		V							M	0	0	2, 6, 3		2.0	2.0	1	5	0.16666666666666666	0.125	0.625	0.16666666666666666
41	39	1/2	1/2	3/4	4	1	V7	0	-4.65662	/		G	I		V7		V		7					Mm7	0	0	2, 6, 3, 0		2.0	2.0	0	3	0.0	0.0	0.5	0.0
42	40	0	0	3/4	4	1	I(4)	0	-4.81066	/		G	I		I(4)		I			4				M	0	0	1, 0, 2		1.0	1.0	1	2	0.3333333333333333	0.125	0.375	0.25
42	40	1/4	1/4	3/4	4	1	I	0.0410788	-5.03659	/		G	I		I		I							M	0	0	1, 5, 2		1.0	1.0	1	8	0.1111111111111111	0.125	1.125	0.1
43	41	0	0	3/4	4	1	V(4)	-0.0175099	-7.81895	/		G	I		V(4)		V			4				M	0	0	2, 1, 3		2.0	2.0	1	2	0.3333333333333333	0.125	0.375	0.25
43	41	1/4	1/4	3/4	4	1	V	0.177613	-7.82	/		G	I		V		V							M	0	0	2, 6, 3		2.0	2.0	1	5	0.16666666666666666	0.125	0.625	0.16666666666666666
43	41	1/2	1/2	3/4	4	1	V7	0.0888065	-7.82	/		G	I		V7		V		7					Mm7	0	0	2, 6, 3, 0		2.0	2.0	1	8	0.1111111111111111	0.0	1.0	0.0
44	42	0	0	3/4	4	1	I	0	-6.70516	/		G	I		I		I							M	0	0	1, 5, 2		1.0	1.0	0	21	0.0	0.0	2.25	0.0
45	43	0	0	3/4	4	1	I\\	0.0888065	-4.93567	/		G	I		I		I						\\	M	0	0	1, 5, 2		1.0	1.0	0	4	0.0	0.0	1.0	0.0
46	43	0	1/2	3/4	4	1	IV.V	-0.390245	-1.13414	/		G	IV		V		V							M	0	0	1, 5, 2		1.0	1.0	0	1	0.0	0.0	0.25	0.0
47	44	0	0	3/4	4	1	I	0	-1.26765	/		G	IV		I		I							M	0	0	0, 4, 1		0.0	0.0	0	4	0.0	0.0	3.0	0.0
48	45	0	0	3/4	4	1	V65	0	-1.42169	/		G	IV		V65		V		65					Mm7	0	0	5, 2, -1, 1		1.0	5.0	1	13	0.07142857142857142	0.0625	2.9375	0.020833333333333332
49	46	0	0	3/4	4	1	V2/IV					G	IV		V2/IV		V		2		IV			Mm7	0	0	-2, 0, 4, 1		0.0	-2.0	1	13	0.07142857142857142	0.0625	2.9375	0.020833333333333332
50	47	0	0	3/4	4	1	IV6					G	IV		IV6		IV		6					M	0	0	3, 0, -1		-1.0	3.0	0	4	0.0	0.0	1.0	0.0
51	48	0	0	3/4	4	1	It6					G	IV		It6	It	vii	o	6	b3	V			It	0	0	-4, 0, 6		6.0	-4.0	0	4	0.0	0.0	3.0	0.0
52	49	0	0	3/4	4	1	V					G	IV		V		V							M	0	0	1, 5, 2		1.0	1.0	1	13	0.07142857142857142	0.0625	2.9375	0.020833333333333332
53	50	0	0	3/4	4	1	V7/V					G	IV		V7/V		V		7		V			Mm7	0	0	2, 6, 3, 0		2.0	2.0	1	12	0.07692307692307693	0.0625	2.9375	0.020833333333333332
54	51	0	0	3/4	4	1	V\\					G	IV		V		V						\\	M	0	0	1, 5, 2		1.0	1.0	0	4	0.0	0.0	1.0	0.0
55	51	0	1/2	3/4	4	1	V	0	-3.73235	/		G	IV		V		V							M	0	0	1, 5, 2		1.0	1.0	1	5	0.16666666666666666	0.0625	0.9375	0.0625
57	53	0	0	3/4	4	1	V7	0	-4.19449	/		G	IV		V7		V		7					Mm7	0	0	1, 5, 2, -1		1.0	1.0	0	8	0.0	0.0	3.0	0.0
58	54	0	0	3/4	4	1	I	0	-4.18422	/		G	IV		I		I							M	0	0	0, 4, 1		0.0	0.0	3	9	0.25	0.25	1.75	0.125
58	54	1/2	1/2	3/4	4	1	I6	0	-3.73235	/		G	IV		I6		I		6					M	0	0	4, 1, 0		0.0	4.0	1	5	0.16666666666666666	0.08333333333333333	0.9166666666666666	0.08333333333333333
59	55	0	0	3/4	4	1	V	0.154044	-3.57831	/		G	IV		V		V							M	0	0	1, 5, 2		1.0	1.0	1	11	0.08333333333333333	0.08333333333333333	1.4166666666666667	0.05555555555555555
60	56	0	0	3/4	4	1	V	0.154044	-5.58088	/		G	IV		V		V							M	0	0	1, 5, 2		1.0	1.0	0	12	0.0	0.0	3.0	0.0
61	57	0	0	3/4	4	1	iv6	0.195123	-5.45765	/		G	IV		iv6		iv		6					m	0	0	-4, 0, -1		-1.0	-4.0	0	4	0.0	0.0	1.25	0.0
61	57	1/4	1/4	3/4	4	1	ii	0.0410788	-5.45765	/		G	IV		ii		ii							m	0	0	2, -1, 3		2.0	2.0	0	3	0.0	0.0	0.75	0.0
61	57	1/2	1/2	3/4	4	1	V2	0	-5.42684	/		G	IV		V2		V		2					Mm7	0	0	-1, 1, 5, 2		1.0	-1.0	0	5	0.0	0.0	1.25	0.0
62	58	0	0	3/4	4	1	I6	0.154044	-5.45765	/		G	IV		I6		I		6					M	0	0	4, 1, 0		0.0	4.0	1	6	0.14285714285714285	0.08333333333333333	0.6666666666666666	0.1111111111111111
62	58	1/4	1/4	3/4	4	1	I	0.195123	-5.34468	/		G	IV		I		I							M	0	0	0, 4, 1		0.0	0.0	2	5	0.2857142857142857	0.16666666666666666	0.5833333333333334	0.2222222222222222
62	58	1/2	1/2	3/4	4	1	I6	-0.154044	-5.56035	/		G	IV		I6		I		6					M	0	0	4, 1, 0		0.0	4.0	1	6	0.14285714285714285	0.08333333333333333	0.6666666666666666	0.1111111111111111
63	59	0	0	3/4	4	1	V	0	-5.42684	/		G	IV		V		V							M	0	0	1, 5, 2		1.0	1.0	2	8	0.2	0.16666666666666666	1.3333333333333333	0.1111111111111111
63	59	1/2	1/2	3/4	4	1	I	0	-5.61893	/		G	IV		I		I							M	0	0	0, 4, 1		0.0	0.0	0	7	0.0	0.0	1.25	0.0
64	60	0	0	3/4	4	1	V	0	-5.58088	/		G	IV		V		V							M	0	0	1, 5, 2		1.0	1.0	2	8	0.2	0.16666666666666666	1.3333333333333333	0.1111111111111111
64	60	1/2	1/2	3/4	4	1	I	0.0410788	-5.6425	/		G	IV		I		I							M	0	0	0, 4, 1		0.0	0.0	0	7	0.0	0.0	1.25	0.0
65	61	0	0	3/4	4	1	V\\	-0.00222488	-2.10667	/		G	IV		V		V						\\	M	0	0	1, 5, 2		1.0	1.0	1	12	0.07692307692307693	0.08333333333333333	1.6666666666666667	0.047619047619047616
66	62	0	0	3/4	4	1	V	-0.0986739	-2.22811	/		G	IV		V		V							M	0	0	1, 5, 2		1.0	1.0	0	6	0.0	0.0	0.5	0.0
66	62	1/2	1/2	3/4	4	1	V7	0	-1.87672	/		G	IV		V7		V		7					Mm7	0	0	1, 5, 2, -1		1.0	1.0	0	3	0.0	0.0	0.25	0.0
67	63	0	0	3/4	4	1	I	0	-1.93209	/		G	IV		I		I							M	0	0	0, 4, 1		0.0	0.0	3	14	0.17647058823529413	0.25	2.25	0.1
68	64	0	0	3/4	4	1	V	-0.0986739	-1.63607	/		G	IV		V		V							M	0	0	1, 5, 2		1.0	1.0	4	17	0.19047619047619047	0.3125	2.1875	0.125
69	65	0	0	3/4	4	1	V7/IV					G	IV		V7/IV		V		7		IV			Mm7	0	0	0, 4, 1, -2		0.0	0.0	3	18	0.14285714285714285	0.22916666666666666	2.2708333333333335	0.09166666666666666
70	66	0	0	3/4	4	1	IV					G	IV		IV		IV							M	0	0	-1, 3, 0		-1.0	-1.0	4	13	0.23529411764705882	0.3333333333333333	1.6666666666666667	0.16666666666666666
71	67	0	0	3/4	4	1	V65					G	IV		V65		V		65					Mm7	0	0	5, 2, -1, 1		1.0	5.0	4	17	0.19047619047619047	0.3125	2.1875	0.125
72	68	0	0	3/4	4	1	I					G	IV		I		I							M	0	0	0, 4, 1		0.0	0.0	3	14	0.17647058823529413	0.25	1.75	0.125
73	69	0	0	3/4	4	1	V7					G	IV		V7		V		7					Mm7	0	0	1, 5, 2, -1		1.0	1.0	3	18	0.14285714285714285	0.22916666666666666	2.2708333333333335	0.09166666666666666
74	70	0	0	3/4	4	1	I					G	IV		I		I							M	0	0	0, 4, 1		0.0	0.0	1	11	0.08333333333333333	0.08333333333333333	1.4166666666666667	0.05555555555555555
75	71	0	0	3/4	4	1	V2	0	-3.85028	/		G	IV		V2		V		2					Mm7	0	0	-1, 1, 5, 2		1.0	-1.0	5	14	0.2631578947368421	0.375	1.875	0.16666666666666666
76	72	0	0	3/4	4	1	I6	0.0553701	-3.8793	/		G	IV		I6		I		6					M	0	0	4, 1, 0		0.0	4.0	5	11	0.3125	0.3958333333333333	1.6041666666666667	0.19791666666666666
77	73	0	0	3/4	4	1	V7	0	-3.16444	/		G	IV		V7		V		7					Mm7	0	0	1, 5, 2, -1		1.0	1.0	4	14	0.2222222222222222	0.3125	2.1875	0.125
78	74	0	0	3/4	4	1	I	0	-3.5	/		G	IV		I		I							M	0	0	0, 4, 1		0.0	0.0	5	6	0.45454545454545453	0.3958333333333333	0.8541666666666666	0.31666666666666665
78	74	1/2	1/2	3/4	4	1	V65/V	0	-3.49986	/		G	IV		V65/V		V		65		V			Mm7	0	0	6, 3, 0, 2		2.0	6.0	2	4	0.3333333333333333	0.16666666666666666	0.8333333333333334	0.16666666666666666
79	75	0	0	3/4	4	1	V7					G	IV		V7		V		7					Mm7	0	0	1, 5, 2, -1		1.0	1.0	4	13	0.23529411764705882	0.3125	1.9375	0.1388888888888889
80	76	0	0	3/4	4	1	I					G	IV		I		I							M	0	0	0, 4, 1		0.0	0.0	5	6	0.45454545454545453	0.3958333333333333	0.8541666666666666	0.31666666666666665
80	76	1/2	1/2	3/4	4	1	V65/V					G	IV		V65/V		V		65		V			Mm7	0	0	6, 3, 0, 2		2.0	6.0	2	3	0.4	0.16666666666666666	0.5833333333333334	0.2222222222222222
81	77	0	0	3/4	4	1	V(64)	0	-3.2455	/		G	IV		V(64)		V			64				M	0	0	1, 0, 4		1.0	1.0	3	8	0.2727272727272727	0.22916666666666666	1.0208333333333333	0.18333333333333332
81	77	1/2	1/2	3/4	4	1	V7	0	-3.25	/		G	IV		V7		V		7					Mm7	0	0	1, 5, 2, -1		1.0	1.0	1	5	0.16666666666666666	0.08333333333333333	0.9166666666666666	0.08333333333333333
82	78	0	0	3/4	4	1	I\\	0	-2.7	/		G	IV		I		I						\\	M	0	0	0, 4, 1		0.0	0.0	0	6	0.0	0.0	1.0	0.0
82	78	1/4	1/4	3/4	4	1	I					G	IV		I		I							M	0	0	0, 4, 1		0.0	0.0	0	12	0.0	0.0	2.0	0.0
83	79	0	0	3/4	4	1	I\\	0.195123	-7.37807	/	1.0	G	IV		I		I						\\	M	0	0	0, 4, 1		0.0	0.0	0	4	0.0	0.0	1.0	0.0
84	79	0	0	3/4	4	1	I\\	0.390245	-9.12123	/	2.0	G	IV		I		I						\\	M	0	0	0, 4, 1		0.0	0.0	0	4	0.0	0.0	1.0	0.0
84	79	1/2	1/2	3/4	4	1	I	0	-8.85955	/	2.0	G	IV		I		I							M	0	0	0, 4, 1		0.0	0.0	0	12	0.0	0.0	2.5	0.0
86	81	0	0	3/4	4	1	IM2	0	-6.19706	/		G	IV		IM2		I	M	2					MM7	0	0	5, 0, 4, 1		0.0	5.0	0	9	0.0	0.0	2.25	0.0
87	82	0	0	3/4	4	1	vi7	-0.0821567	-6.1149	/		G	IV		vi7		vi		7					mm7	0	0	3, 0, 4, 1		3.0	3.0	0	12	0.0	0.0	3.0	0.0
88	83	0	0	3/4	4	1	I64	0	-4.50257	/		G	IV		I64		I		64					M	0	0	1, 0, 4		0.0	1.0	4	6	0.4	1.0	2.0	0.3333333333333333
89	84	0	0	3/4	4	1	V.viio	0.0410788	-4.29719	/		G	V		viio		vii	o						o	0	0	7, 4, 1		7.0	7.0	10	0	1.0	3.0	0.0	1.0
90	85	0	0	3/4	4	1	vii%2(+2)	0	-4.2561	/		G	V		vii%2(+2)		vii	%	2	+2				%7	0	0	5, 7, 4, 1	2	7.0	5.0	8	2	0.8	1.5	1.5	0.5
91	86	0	0	3/4	4	1	V7	-0.0410788	-4.37934	/		G	V		V7		V		7					Mm7	0	0	3, 7, 4, 1		3.0	3.0	11	4	0.7333333333333333	1.5	0.25	0.8571428571428571
