mc	mn	mc_onset	mn_onset	timesig	staff	voice	label	offset_x	offset_y	offset	globalkey	localkey	pedal	chord	special	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note	n_colored	n_untouched	count_ratio	dur_colored	dur_untouched	dur_ratio
1	1	0	0	2/2	4	1	a.#viio				a	i		#viio		#vii	o						o	1	1	8, 5, 2		8	8	0	1	0.0	0.0	0.5	0.0
1	1	1/2	1/2	2/2	4	1	i				a	i		i		i							m	1	1	3, 0, 4		3	3	0	1	0.0	0.0	0.5	0.0
2	2	0	0	2/2	4	1	VI	0	-3.47011	/	a	i		VI		VI							M	1	1	-1, 3, 0		-1	-1	0	2	0.0	0.0	1.0	0.0
2	2	1/2	1/2	2/2	4	1	V	0.478026	-3.42512	/	a	i		V		V							M	1	1	4, 8, 5		4	4	0	3	0.0	0.0	1.5	0.0
3	3	0	0	2/2	4	1	viio43/V	-0.958864	-3.59665	/	a	i		viio43/V		vii	o	43		V			o7	1	1	3, 0, 9, 6		9	3	0	3	0.0	0.0	1.5	0.0
3	3	1/2	1/2	2/2	4	1	V6	0.67486	-3.61353	/	a	i		V6		V		6					M	1	1	8, 5, 4		4	8	0	3	0.0	0.0	1.5	0.0
4	4	0	0	2/2	4	1	viio7/V	-0.745162	-3.69226	/	a	i		viio7/V		vii	o	7		V			o7	1	1	9, 6, 3, 0		9	9	0	4	0.0	0.0	2.0	0.0
4	4	1/2	1/2	2/2	4	1	V	0.663612	-3.84691	/	a	i		V		V							M	1	1	4, 8, 5		4	4	0	3	0.0	0.0	1.5	0.0
5	5	0	0	2/2	4	1	#viio2	-0.587691	-3.84128	/	a	i		#viio2		#vii	o	2					o7	1	1	-1, 8, 5, 2		8	-1	0	4	0.0	0.0	2.0	0.0
5	5	1/2	1/2	2/2	4	1	i64	-0.309311	-4.96939	/	a	i		i64		i		64					m	1	1	4, 3, 0		3	4	0	4	0.0	0.0	2.0	0.0
6	6	0	0	2/2	4	1	#viio7	-0.511248	-4.92458	/	a	i		#viio7		#vii	o	7					o7	1	1	8, 5, 2, -1		8	8	0	4	0.0	0.0	2.0	0.0
6	6	1/2	1/2	2/2	4	1	i	0.157467	-3.92845	/	a	i		i		i							m	1	1	3, 0, 4		3	3	0	5	0.0	0.0	2.5	0.0
7	7	0	0	2/2	4	1	viio7/V	-2.5329	-4.68754	/	a	i		viio7/V		vii	o	7		V			o7	1	1	9, 6, 3, 0		9	9	0	4	0.0	0.0	2.0	0.0
7	7	1/2	1/2	2/2	4	1	V	0.247449	-3.73724	/	a	i		V		V							M	1	1	4, 8, 5		4	4	0	4	0.0	0.0	2.0	0.0
8	8	0	0	2/2	4	1	Ger43	-2.02719	-3.56839	/	a	i		Ger43	Ger	vii	o	43	b3	V			Ger	1	1	3, 0, 9, -1		9	3	1	4	0.2	0.25	1.75	0.125
8	8	1/2	1/2	2/2	4	1	V64	-1.6328	-3.30939	/	a	i		V64		V		64					M	1	1	5, 4, 8		4	5	0	4	0.0	0.0	1.0	0.0
8	8	3/4	3/4	2/2	4	1	#viio65	-1.58781	-6.06373	/	a	i		#viio65		#vii	o	65					o7	1	1	5, 2, -1, 8		8	5	0	6	0.0	0.0	1.5	0.0
9	9	0	0	4/4	4	1	#viio65	4.20663	-7.77296	/	a	i		#viio65		#vii	o	65					o7	1	1	5, 2, -1, 8		8	5	6	27	0.18181818181818182	0.375	2.625	0.125
10	10	3/4	3/4	4/4	4	1	i6(6)	-0.154655	-2.9949	/	a	i		i6(6)		i		6	6				m	1	1	0, -1, 3		3	0	2	3	0.4	0.5	0.625	0.4444444444444444
10	10	7/8	7/8	4/4	4	1	i6	-0.154655	-2.9949	/	a	i		i6		i		6					m	1	1	0, 4, 3		3	0	0	2	0.0	0.0	1.125	0.0
11	11	1/4	1/4	4/4	4	1	i	-0.349456	-2.74342	/	a	i		i		i							m	1	1	3, 0, 4		3	3	2	3	0.4	0.25	0.5	0.3333333333333333
12	12	0	0	4/4	4	1	V(4)	-1.24994	-3.06137	/	a	i		V(4)		V			4				M	1	1	4, 3, 5		4	4	0	2	0.0	0.0	0.75	0.0
12	12	1/4	1/4	4/4	4	1	V	1.01229	-3.03189	/	a	i		V		V							M	1	1	4, 8, 5		4	4	1	2	0.3333333333333333	0.125	0.875	0.125
12	12	3/4	3/4	4/4	4	1	V7	-0.0565287	-2.94875	/	a	i		V7		V		7					Mm7	1	1	4, 8, 5, 2		4	4	1	4	0.2	0.08333333333333333	0.6666666666666666	0.1111111111111111
13	13	0	0	4/4	4	1	VI(4)	-2.07204	-2.7796	/	a	i		VI(4)		VI			4				M	1	1	-1, 5, 0		-1	-1	2	3	0.4	0.6875	1.3125	0.34375
13	13	1/2	1/2	4/4	4	1	Ger6	-0.450487	-2.7796	/	a	i		Ger6	Ger	vii	o	65	b3	V			Ger	1	1	-1, 3, 0, 9		9	-1	1	3	0.25	0.1875	0.8125	0.1875
14	14	0	0	4/4	4	1	V(4)	-1.06969	-2.7235	/	a	i		V(4)		V			4				M	1	1	4, 3, 5		4	4	0	3	0.0	0.0	2.25	0.0
