mc	mn	mc_onset	mn_onset	timesig	staff	voice	label	offset_x	offset_y	offset	globalkey	localkey	pedal	chord	special	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note	n_colored	n_untouched	count_ratio	dur_colored	dur_untouched	dur_ratio
1	1	0	0	2/4	4	1	F.I	-0.864641	-4.01	/	F	I		I		I							M	0	0	-1, 3, 0		-1	-1	1	1	0.5	0.25	0.5	0.3333333333333333
1	1	1/4	1/4	2/4	4	1	V	0	-4.01	/	F	I		V		V							M	0	0	0, 4, 1		0	0	1	2	0.3333333333333333	0.0625	0.1875	0.25
2	2	0	0	2/4	4	1	I	0.146342	-4.01	/	F	I		I		I							M	0	0	-1, 3, 0		-1	-1	0	3	0.0	0.0	0.75	0.0
2	2	1/4	1/4	2/4	4	1	V43	0	-4.01	/	F	I		V43		V		43					Mm7	0	0	1, -2, 0, 4		0	1	0	2	0.0	0.0	0.25	0.0
3	3	0	0	2/4	4	1	I6	0	-4.01	/	F	I		I6		I		6					M	0	0	3, 0, -1		-1	3	0	2	0.0	0.0	0.75	0.0
3	3	1/4	1/4	2/4	4	1	V	0	-4.01	/	F	I		V		V							M	0	0	0, 4, 1		0	0	1	2	0.3333333333333333	0.0625	0.1875	0.25
4	4	0	0	2/4	4	1	I6	0	-4.01	/	F	I		I6		I		6					M	0	0	3, 0, -1		-1	3	0	2	0.0	0.0	0.75	0.0
4	4	1/4	1/4	2/4	4	1	V	0	-4.01	/	F	I		V		V							M	0	0	0, 4, 1		0	0	1	1	0.5	0.0625	0.1875	0.25
5	5	0	0	2/4	4	1	I6	0	-4.01	/	F	I		I6		I		6					M	0	0	3, 0, -1		-1	3	0	2	0.0	0.0	0.5	0.0
5	5	1/4	1/4	2/4	4	1	V2/vi	0	-4.01	/	F	I		V2/vi		V		2		vi			Mm7	0	0	1, 3, 7, 4		3	1	0	4	0.0	0.0	0.5	0.0
6	6	0	0	2/4	4	1	vi6	0	-4.01	/	F	I		vi6		vi		6					m	0	0	-1, 3, 2		2	-1	0	3	0.0	0.0	0.5	0.0
6	6	1/4	1/4	2/4	4	1	V6/vi	0	-4.01	/	F	I		V6/vi		V		6		vi			M	0	0	7, 4, 3		3	7	1	4	0.2	0.0	0.5	0.0
7	7	0	0	2/4	4	1	vi	0	-4.01	/	F	I		vi		vi							m	0	0	2, -1, 3		2	2	1	4	0.2	0.03125	0.46875	0.0625
7	7	1/4	1/4	2/4	4	1	V64/vi	0	-4.01	/	F	I		V64/vi		V		64		vi			M	0	0	4, 3, 7		3	4	1	4	0.2	0.03125	0.46875	0.0625
8	8	0	0	2/4	4	1	vi	0	-4.01	/	F	I		vi		vi							m	0	0	2, -1, 3		2	2	1	4	0.2	0.0625	0.625	0.09090909090909091
8	8	1/4	1/4	2/4	4	1	I64	0	-4.01	/	F	I		I64		I		64					M	0	0	0, -1, 3		-1	0	1	4	0.2	0.0625	0.5	0.1111111111111111
9	9	0	0	2/4	4	1	V[V43(2)	0	-4.01	/	F	I	V	V43(2)		V		43	2				Mm7	0	0	1, -2, 2, 4		0	1	1	5	0.16666666666666666	0.5	0.75	0.4
9	9	1/4	1/4	2/4	4	1	V43	0	-4.01	/	F	I	V	V43		V		43					Mm7	0	0	1, -2, 0, 4		0	1	1	4	0.2	0.0625	0.4375	0.125
10	10	0	0	2/4	4	1	I	0	-4.01	/	F	I	V	I		I							M	0	0	-1, 3, 0		-1	-1	0	5	0.0	0.0	1.0	0.0
10	10	1/4	1/4	2/4	4	1	V	0	-4.01	/	F	I	V	V		V							M	0	0	0, 4, 1		0	0	0	4	0.0	0.0	0.5	0.0
11	11	0	0	2/4	4	1	I6	0	-4.01	/	F	I	V	I6		I		6					M	0	0	3, 0, -1		-1	3	0	4	0.0	0.0	1.0	0.0
11	11	1/4	1/4	2/4	4	1	V6	0	-4.01	/	F	I	V	V6		V		6					M	0	0	4, 1, 0		0	4	1	4	0.2	0.0625	0.4375	0.125
12	12	0	0	2/4	4	1	I	0	-4.01	/	F	I	V	I		I							M	0	0	-1, 3, 0		-1	-1	0	4	0.0	0.0	1.0	0.0
12	12	1/4	1/4	2/4	4	1	V6	0	-4.01	/	F	I	V	V6		V		6					M	0	0	4, 1, 0		0	4	1	3	0.25	0.0625	0.4375	0.125
13	13	0	0	2/4	4	1	I]	0.146342	-4.01	/	F	I	V	I		I							M	0	0	-1, 3, 0		-1	-1	0	4	0.0	0.0	0.75	0.0
13	13	1/4	1/4	2/4	4	1	V65/vi	0	-4.01	/	F	I		V65/vi		V		65		vi			Mm7	0	0	7, 4, 1, 3		3	7	0	6	0.0	0.0	0.75	0.0
14	14	0	0	2/4	4	1	vi	0	-4.01	/	F	I		vi		vi							m	0	0	2, -1, 3		2	2	1	6	0.14285714285714285	0.0	0.75	0.0
14	14	1/4	1/4	2/4	4	1	V43/vi	0	-4.01	/	F	I		V43/vi		V		43		vi			Mm7	0	0	4, 1, 3, 7		3	4	1	6	0.14285714285714285	0.0	0.75	0.0
15	15	0	0	2/4	4	1	vi6	0	-4.01	/	F	I		vi6		vi		6					m	0	0	-1, 3, 2		2	-1	1	6	0.14285714285714285	0.03125	0.71875	0.041666666666666664
15	15	1/4	1/4	2/4	4	1	V65/vi	0	-4.01	/	F	I		V65/vi		V		65		vi			Mm7	0	0	7, 4, 1, 3		3	7	1	6	0.14285714285714285	0.03125	0.71875	0.041666666666666664
16	16	0	0	2/4	4	1	IV	0	-4.01	/	F	I		IV		IV							M	0	0	-2, 2, -1		-2	-2	0	4	0.0	0.0	1.25	0.0
16	16	1/4	1/4	2/4	4	1	V2	0	-4.01	/	F	I		V2		V		2					Mm7	0	0	-2, 0, 4, 1		0	-2	2	4	0.3333333333333333	0.125	0.375	0.25
17	17	0	0	2/4	4	1	I6	0	-4.01	/	F	I		I6		I		6					M	0	0	3, 0, -1		-1	3	0	5	0.0	0.0	0.75	0.0
17	17	1/4	1/4	2/4	4	1	V43	0	-5.51	/	F	I		V43		V		43					Mm7	0	0	1, -2, 0, 4		0	1	1	7	0.125	0.0625	0.9375	0.0625
18	18	0	0	2/4	4	1	I\\	0.292684	-5.51	/	F	I		I		I						\\	M	0	0	-1, 3, 0		-1	-1	0	9	0.0	0.0	1.125	0.0
