mc	mn	mc_onset	mn_onset	timesig	staff	voice	label	offset_x	offset_y	offset	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note	n_colored	n_untouched	count_ratio	dur_colored	dur_untouched	dur_ratio
1	1	0	0	3/4	4	1	F.I	-1.60255	-2.74103	/	F	I		I	I							M	0	0	-1, 3, 0		-1	-1	0	4	0.0	0.0	2.5	0.0
1	1	1/4	1/4	3/4	4	1	I6	0	-2.7	/	F	I		I6	I		6					M	0	0	3, 0, -1		-1	3	1	1	0.5	0.25	0.25	0.5
2	2	0	0	3/4	4	1	V(4)				F	I		V(4)	V			4				M	0	0	0, -1, 1		0	0	0	4	0.0	0.0	1.75	0.0
2	2	1/4	1/4	3/4	4	1	V				F	I		V	V							M	0	0	0, 4, 1		0	0	0	1	0.0	0.0	0.25	0.0
2	2	1/2	1/2	3/4	4	1	V43/ii				F	I		V43/ii	V		43		ii			Mm7	0	0	3, 0, 2, 6		2	3	1	4	0.2	0.125	0.875	0.125
3	3	0	0	3/4	4	1	ii				F	I		ii	ii							m	0	0	1, -2, 2		1	1	0	4	0.0	0.0	2.5	0.0
3	3	1/4	1/4	3/4	4	1	ii6				F	I		ii6	ii		6					m	0	0	-2, 2, 1		1	-2	1	1	0.5	0.25	0.25	0.5
4	4	0	0	3/4	4	1	V(4)/ii				F	I		V(4)/ii	V			4	ii			M	0	0	2, 1, 3		2	2	0	4	0.0	0.0	1.75	0.0
4	4	1/4	1/4	3/4	4	1	V/ii				F	I		V/ii	V				ii			M	0	0	2, 6, 3		2	2	0	1	0.0	0.0	0.25	0.0
4	4	1/2	1/2	3/4	4	1	V43/iii				F	I		V43/iii	V		43		iii			Mm7	0	0	5, 2, 4, 8		4	5	1	4	0.2	0.125	0.875	0.125
5	5	0	0	3/4	4	1	iii				F	I		iii	iii							m	0	0	3, 0, 4		3	3	0	4	0.0	0.0	1.75	0.0
5	5	1/4	1/4	3/4	4	1	iii6				F	I		iii6	iii		6					m	0	0	0, 4, 3		3	0	0	1	0.0	0.0	0.25	0.0
5	5	1/2	1/2	3/4	4	1	V/iii				F	I		V/iii	V				iii			M	0	0	4, 8, 5		4	4	0	4	0.0	0.0	1.0	0.0
6	6	0	0	3/4	4	1	iii				F	I		iii	iii							m	0	0	3, 0, 4		3	3	0	4	0.0	0.0	1.0	0.0
7	7	0	0	3/4	4	1	V.V7	-3.77953e-7	-2.65	/	F	V		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1	2	6	0.25	0.0	3.0	0.0
8	8	0	0	3/4	4	1	I				F	V		I	I							M	0	0	0, 4, 1		0	0	0	4	0.0	0.0	1.0	0.0
9	9	0	0	3/4	4	1	V7	0	-2.7	/	F	V		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1	3	7	0.3	0.0	3.0	0.0
10	10	0	0	3/4	4	1	I\\				F	V		I	I						\\	M	0	0	0, 4, 1		0	0	0	4	0.0	0.0	1.0	0.0
11	11	0	0	3/4	4	1	bIII.I				F	bIII		I	I							M	0	0	-4, 0, -3		-4	-4	0	4	0.0	0.0	2.0	0.0
11	11	1/2	1/2	3/4	4	1	I6				F	bIII		I6	I		6					M	0	0	0, -3, -4		-4	0	0	4	0.0	0.0	1.0	0.0
12	12	0	0	3/4	4	1	V64	-0.45	-2.65	/	F	bIII		V64	V		64					M	0	0	-2, -3, 1		-3	-2	0	4	0.0	0.0	1.75	0.0
12	12	1/4	1/4	3/4	4	1	V43				F	bIII		V43	V		43					Mm7	0	0	-2, -5, -3, 1		-3	-2	0	1	0.0	0.0	0.25	0.0
12	12	1/2	1/2	3/4	4	1	V7				F	bIII		V7	V		7					Mm7	0	0	-3, 1, -2, -5		-3	-3	0	4	0.0	0.0	1.0	0.0
