mc	mn	mc_onset	mn_onset	timesig	staff	voice	label	offset_x	offset_y	offset	globalkey	localkey	pedal	chord	special	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note	n_colored	n_untouched	count_ratio	dur_colored	dur_untouched	dur_ratio
26	26	0	0	2/4	4	1	V7	-0.141335	-4.56794	/	G	I		V7		V		7					Mm7	0	0	2, 6, 3, 0		2	2	2	12	0.14285714285714285	0.125	1.875	0.0625
27	27	0	0	2/4	4	1	I6	-0.195123	-4.45123	/	G	I		I6		I		6					M	0	0	5, 2, 1		1	5	0	4	0.0	0.0	0.5	0.0
27	27	1/8	1/8	2/4	4	1	vi	0.390245	-4.44635	/	G	I		vi		vi							m	0	0	4, 1, 5		4	4	0	4	0.0	0.0	0.5	0.0
27	27	1/4	1/4	2/4	4	1	ii6	0.195123	-4.44635	/	G	I		ii6		ii		6					m	0	0	0, 4, 3		3	0	0	4	0.0	0.0	0.5	0.0
27	27	3/8	3/8	2/4	4	1	V	0	-4.35123	/	G	I		V		V							M	0	0	2, 6, 3		2	2	0	4	0.0	0.0	0.5	0.0
28	28	0	0	2/4	4	1	I\\				G	I		I		I						\\	M	0	0	1, 5, 2		1	1	0	9	0.0	0.0	1.5	0.0
29	29	0	0	2/4	4	1	V65				G	I		V65		V		65					Mm7	0	0	6, 3, 0, 2		2	6	1	7	0.125	0.0625	1.1875	0.05
30	30	0	0	2/4	4	1	I				G	I		I		I							M	0	0	1, 5, 2		1	1	0	3	0.0	0.0	0.375	0.0
30	30	1/8	1/8	2/4	4	1	V2/IV				G	I		V2/IV		V		2		IV			Mm7	0	0	-1, 1, 5, 2		1	-1	2	2	0.5	0.1875	0.1875	0.5
30	30	1/4	1/4	2/4	4	1	IV6				G	I		IV6		IV		6					M	0	0	4, 1, 0		0	4	0	3	0.0	0.0	0.375	0.0
30	30	3/8	3/8	2/4	4	1	viio				G	I		viio		vii	o						o	0	0	6, 3, 0		6	6	1	3	0.25	0.0625	0.3125	0.16666666666666666
31	31	0	0	2/4	4	1	I				G	I		I		I							M	0	0	1, 5, 2		1	1	0	3	0.0	0.0	0.375	0.0
31	31	1/8	1/8	2/4	4	1	vi				G	I		vi		vi							m	0	0	4, 1, 5		4	4	1	3	0.25	0.0625	0.3125	0.16666666666666666
31	31	1/4	1/4	2/4	4	1	ii6				G	I		ii6		ii		6					m	0	0	0, 4, 3		3	0	0	3	0.0	0.0	0.375	0.0
31	31	3/8	3/8	2/4	4	1	V				G	I		V		V							M	0	0	2, 6, 3		2	2	1	3	0.25	0.0625	0.3125	0.16666666666666666
32	32	0	0	2/4	4	1	I\\				G	I		I		I						\\	M	0	0	1, 5, 2		1	1	0	10	0.0	0.0	1.625	0.0
33	33	0	0	2/4	4	1	V65				G	I		V65		V		65					Mm7	0	0	6, 3, 0, 2		2	6	1	9	0.1	0.0625	1.5625	0.038461538461538464
34	34	0	0	2/4	4	1	I				G	I		I		I							M	0	0	1, 5, 2		1	1	3	16	0.15789473684210525	0.1875	1.8125	0.09375
35	35	0	0	2/4	4	1	vi				G	I		vi		vi							m	0	0	4, 1, 5		4	4	4	14	0.2222222222222222	0.375	1.5625	0.1935483870967742
35	35	7/16	7/16	2/4	4	1	viio6/V	-0.390245	-4.06098	/	G	I		viio6/V		vii	o	6		V			o	0	0	4, 1, 7		7	4	0	1	0.0	0.0	0.0625	0.0
36	36	0	0	2/4	4	1	V				G	I		V		V							M	0	0	2, 6, 3		2	2	7	10	0.4117647058823529	0.5	1.25	0.2857142857142857
38	38	0	0	2/4	4	1	v.i	0	-4.15854	/	G	v		i		i							m	0	1	2, -1, 3		2	2	0	12	0.0	0.0	1.75	0.0
39	39	0	0	2/4	4	1	i6				G	v		i6		i		6					m	0	1	-1, 3, 2		2	-1	1	14	0.06666666666666667	0.0625	1.9375	0.03125
40	40	0	0	2/4	4	1	V65	0.0712966	-3.0666	/	G	v		V65		V		65					Mm7	0	1	7, 4, 1, 3		3	7	2	15	0.11764705882352941	0.25	2.25	0.1
41	41	0	0	2/4	4	1	V2	-0.390245	-3.47561	/	G	v		V2		V		2					Mm7	0	1	1, 3, 7, 4		3	1	2	15	0.11764705882352941	0.25	1.875	0.11764705882352941
42	42	0	0	2/4	4	1	V				G	v		V		V							M	0	1	3, 7, 4		3	3	0	15	0.0	0.0	2.125	0.0
43	43	0	0	2/4	4	1	V2				G	v		V2		V		2					Mm7	0	1	1, 3, 7, 4		3	1	1	14	0.06666666666666667	0.0625	1.9375	0.03125
44	44	0	0	2/4	4	1	i	0	-4.84147	/	G	v		i		i							m	0	1	2, -1, 3		2	2	2	12	0.14285714285714285	0.25	1.875	0.11764705882352941
45	45	0	0	2/4	4	1	i64	-0.195123	-5.03659	/	G	v		i64		i		64					m	0	1	3, 2, -1		2	3	2	11	0.15384615384615385	0.25	1.375	0.15384615384615385
46	46	0	0	2/4	4	1	VI	0	-5.23172	/	G	v		VI		VI							M	0	1	-2, 2, -1		-2	-2	4	23	0.14814814814814814	0.5	3.125	0.13793103448275862
48	48	0	0	2/4	4	1	viio7/V	-0.390245	-5.93929	/	G	v		viio7/V		vii	o	7		V			o7	0	1	8, 5, 2, -1		8	8	5	23	0.17857142857142858	0.625	3.375	0.15625
50	50	0	0	2/4	4	1	V[V	0	-5.53	/	G	v	V	V		V							M	0	1	3, 7, 4		3	3	0	9	0.0	0.0	1.625	0.0
51	51	0	0	2/4	4	1	viio64(^2)/V	0	-5.53	/	G	v	V	viio64(^2)/V		vii	o	64	^2	V			o	0	1	2, 8, 3		8	2	1	4	0.2	0.125	0.875	0.125
51	51	1/4	1/4	2/4	4	1	viio64/V				G	v	V	viio64/V		vii	o	64		V			o	0	1	2, 8, 5		8	2	1	3	0.25	0.125	0.5	0.2
52	52	0	0	2/4	4	1	V7(^2)	0	-5.53	/	G	v	V	V7(^2)		V		7	^2				Mm7	0	1	3, -2, 4, 1		3	3	2	3	0.4	0.25	0.75	0.25
52	52	1/4	1/4	2/4	4	1	V7	0.0986739	-5.53	/	G	v	V	V7		V		7					Mm7	0	1	3, 7, 4, 1		3	3	0	4	0.0	0.0	0.625	0.0
53	53	0	0	2/4	4	1	i64(#7)	-0.00222488	-5.53	/	G	v	V	i64(#7)		i		64	#7				m	0	1	3, 7, -1		2	3	3	2	0.6	0.625	0.375	0.625
53	53	1/4	1/4	2/4	4	1	i64	0.0942232	-5.53297	/	G	v	V	i64		i		64					m	0	1	3, 2, -1		2	3	2	2	0.5	0.25	0.375	0.4
54	54	0	0	2/4	4	1	V7(4)]	0	-4.06098	/	G	v	V	V7(4)		V		7	4				Mm7	0	1	3, 2, 4, 1		3	3	1	6	0.14285714285714285	0.25	1.0	0.2
55	55	0	0	2/4	4	1	V7				G	v		V7		V		7					Mm7	0	1	3, 7, 4, 1		3	3	1	3	0.25	0.125	0.375	0.25
56	56	0	0	2/4	4	1	V.I				G	V		I		I							M	0	0	2, 6, 3		2	2	5	12	0.29411764705882354	0.5	1.5	0.25
58	58	0	0	2/4	4	1	ii6				G	V		ii6		ii		6					m	0	0	1, 5, 4		4	1	0	3	0.0	0.0	0.375	0.0
58	58	1/4	1/4	2/4	4	1	vii%7/V	-0.487807	-2.89025	/	G	V		vii%7/V		vii	%	7		V			%7	0	0	8, 5, 2, 6		8	8	0	3	0.0	0.0	0.375	0.0
59	59	0	0	2/4	4	1	V\\	0.82371	-2.88802	/	G	V		V		V						\\	M	0	0	3, 7, 4		3	3	2	3	0.4	0.25	0.5	0.3333333333333333
60	60	0	0	2/4	4	1	I				G	V		I		I							M	0	0	2, 6, 3		2	2	0	3	0.0	0.0	0.375	0.0
60	60	1/8	1/8	2/4	4	1	I6				G	V		I6		I		6					M	0	0	6, 3, 2		2	6	0	3	0.0	0.0	0.5	0.0
60	60	1/4	1/4	2/4	4	1	I64				G	V		I64		I		64					M	0	0	3, 2, 6		2	3	0	2	0.0	0.0	0.25	0.0
60	60	3/8	3/8	2/4	4	1	V6				G	V		V6		V		6					M	0	0	7, 4, 3		3	7	0	3	0.0	0.0	0.375	0.0
61	61	0	0	2/4	4	1	I	0	-3.84	/	G	V		I		I							M	0	0	2, 6, 3		2	2	0	3	0.0	0.0	0.375	0.0
61	61	1/8	1/8	2/4	4	1	V6	0	-3.84	/	G	V		V6		V		6					M	0	0	7, 4, 3		3	7	0	3	0.0	0.0	0.375	0.0
61	61	1/4	1/4	2/4	4	1	I	0	-3.84	/	G	V		I		I							M	0	0	2, 6, 3		2	2	1	3	0.25	0.0625	0.3125	0.16666666666666666
61	61	3/8	3/8	2/4	4	1	IV6	0	-3.84231	/	G	V		IV6		IV		6					M	0	0	5, 2, 1		1	5	1	3	0.25	0.0625	0.3125	0.16666666666666666
62	62	0	0	2/4	4	1	IV				G	V		IV		IV							M	0	0	1, 5, 2		1	1	0	3	0.0	0.0	0.375	0.0
62	62	1/8	1/8	2/4	4	1	vi				G	V		vi		vi							m	0	0	5, 2, 6		5	5	2	1	0.6666666666666666	0.25	0.125	0.6666666666666666
62	62	1/4	1/4	2/4	4	1	V7				G	V		V7		V		7					Mm7	0	0	3, 7, 4, 1		3	3	0	6	0.0	0.0	0.75	0.0
63	63	0	0	2/4	4	1	I\\				G	V		I		I						\\	M	0	0	2, 6, 3		2	2	4	6	0.4	0.25	0.75	0.25
64	64	0	0	2/4	4	1	I				G	V		I		I							M	0	0	2, 6, 3		2	2	4	13	0.23529411764705882	0.375	1.625	0.1875
66	66	0	0	2/4	4	1	viio6				G	V		viio6		vii	o	6					o	0	0	4, 1, 7		7	4	2	18	0.1	0.125	2.375	0.05
68	68	0	0	2/4	4	1	I6				G	V		I6		I		6					M	0	0	6, 3, 2		2	6	4	15	0.21052631578947367	0.375	2.125	0.15
70	70	0	0	2/4	4	1	IV	0	-2.98781	/	G	V		IV		IV							M	0	0	1, 5, 2		1	1	2	18	0.1	0.125	2.375	0.05
72	72	0	0	2/4	4	1	V7	-0.146342	-2.69512	/	G	V		V7		V		7					Mm7	0	0	3, 7, 4, 1		3	3	2	8	0.2	0.125	1.375	0.08333333333333333
73	73	0	0	2/4	4	1	V(64)				G	V		V(64)		V			64				M	0	0	3, 2, 6		3	3	2	7	0.2222222222222222	0.125	1.125	0.1
74	74	0	0	2/4	4	1	V				G	V		V		V							M	0	0	3, 7, 4		3	3	2	7	0.2222222222222222	0.125	1.125	0.1
75	75	0	0	2/4	4	1	V(64)				G	V		V(64)		V			64				M	0	0	3, 2, 6		3	3	3	6	0.3333333333333333	0.375	0.875	0.3
76	76	0	0	2/4	4	1	V7				G	V		V7		V		7					Mm7	0	0	3, 7, 4, 1		3	3	0	5	0.0	0.0	2.0	0.0
77	77	0	0	2/4	4	1	viio2				G	V		viio2		vii	o	2					o7	0	0	-2, 7, 4, 1		7	-2	0	4	0.0	0.0	1.25	0.0
77	77	1/4	1/4	2/4	4	1	viio64				G	V		viio64		vii	o	64					o	0	0	1, 7, 4		7	1	0	3	0.0	0.0	0.75	0.0
78	78	0	0	2/4	4	1	V7	-0.195123	-4.64635	/	G	V		V7		V		7					Mm7	0	0	3, 7, 4, 1		3	3	0	5	0.0	0.0	2.0	0.0
79	79	0	0	2/4	4	1	viio2				G	V		viio2		vii	o	2					o7	0	0	-2, 7, 4, 1		7	-2	0	4	0.0	0.0	1.25	0.0
79	79	1/4	1/4	2/4	4	1	viio64				G	V		viio64		vii	o	64					o	0	0	1, 7, 4		7	1	0	3	0.0	0.0	0.75	0.0
80	80	0	0	2/4	4	1	V	0	-4.84147	/	G	V		V		V							M	0	0	3, 7, 4		3	3	0	5	0.0	0.0	2.0	0.0
81	81	0	0	2/4	4	1	viio2				G	V		viio2		vii	o	2					o7	0	0	-2, 7, 4, 1		7	-2	0	4	0.0	0.0	1.25	0.0
81	81	1/4	1/4	2/4	4	1	viio64				G	V		viio64		vii	o	64					o	0	0	1, 7, 4		7	1	0	3	0.0	0.0	0.75	0.0
82	82	0	0	2/4	4	1	V7	0	-5.81708	/	G	V		V7		V		7					Mm7	0	0	3, 7, 4, 1		3	3	0	5	0.0	0.0	2.0	0.0
83	83	0	0	2/4	4	1	viio2	-0.585368	-5.23172	/	G	V		viio2		vii	o	2					o7	0	0	-2, 7, 4, 1		7	-2	0	4	0.0	0.0	1.25	0.0
83	83	1/4	1/4	2/4	4	1	viio64	-0.195123	-5.23172	/	G	V		viio64		vii	o	64					o	0	0	1, 7, 4		7	1	0	3	0.0	0.0	0.75	0.0
84	84	0	0	2/4	4	1	viio7/V	-0.78049	-6.10421	/	G	V		viio7/V		vii	o	7		V			o7	0	0	8, 5, 2, -1		8	8	2	23	0.08	0.25	4.25	0.05555555555555555
86	86	0	0	2/4	4	1	V(64)				G	V		V(64)		V			64				M	0	0	3, 2, 6		3	3	0	15	0.0	0.0	2.0	0.0
87	87	0	0	2/4	4	1	V7	-0.146342	-3.03659	/	G	V		V7		V		7					Mm7	0	0	3, 7, 4, 1		3	3	0	16	0.0	0.0	3.0	0.0
89	89	0	0	2/4	4	1	viio2				G	V		viio2		vii	o	2					o7	0	0	-2, 7, 4, 1		7	-2	0	3	0.0	0.0	1.0	0.0
89	89	1/4	1/4	2/4	4	1	viio64				G	V		viio64		vii	o	64					o	0	0	1, 7, 4		7	1	0	2	0.0	0.0	0.5	0.0
90	90	0	0	2/4	4	1	V7				G	V		V7		V		7					Mm7	0	0	3, 7, 4, 1		3	3	0	5	0.0	0.0	1.5	0.0
91	91	0	0	2/4	4	1	viio2				G	V		viio2		vii	o	2					o7	0	0	-2, 7, 4, 1		7	-2	0	3	0.0	0.0	1.0	0.0
91	91	1/4	1/4	2/4	4	1	viio64				G	V		viio64		vii	o	64					o	0	0	1, 7, 4		7	1	0	2	0.0	0.0	0.5	0.0
92	92	0	0	2/4	4	1	V7				G	V		V7		V		7					Mm7	0	0	3, 7, 4, 1		3	3	0	5	0.0	0.0	1.5	0.0
93	93	0	0	2/4	4	1	viio2				G	V		viio2		vii	o	2					o7	0	0	-2, 7, 4, 1		7	-2	0	3	0.0	0.0	1.0	0.0
93	93	1/4	1/4	2/4	4	1	viio64				G	V		viio64		vii	o	64					o	0	0	1, 7, 4		7	1	0	2	0.0	0.0	0.5	0.0
94	94	0	0	2/4	4	1	V7	0	-3.71	/	G	V		V7		V		7					Mm7	0	0	3, 7, 4, 1		3	3	0	3	0.0	0.0	0.5	0.0
94	94	1/4	1/4	2/4	4	1	viio2	-0.197348	-3.71074	/	G	V		viio2		vii	o	2					o7	0	0	-2, 7, 4, 1		7	-2	0	3	0.0	0.0	0.5	0.0
95	95	0	0	2/4	4	1	viio7/bVII	-0.192897	-3.71	/	G	V		viio7/bVII		vii	o	7		bVII			o7	0	0	5, 2, -1, -4		5	5	9	0	1.0	1.5	0.0	1.0
96	96	0	0	2/4	4	1	bVII.V7	-0.585372	-4.48359	/	G	bVII		V7		V		7					Mm7	0	0	0, 4, 1, -2		0	0	0	7	0.0	0.0	2.0	0.0
97	97	0	0	2/4	4	1	V(64)	-0.243903	-4.48	/	G	bVII		V(64)		V			64				M	0	0	0, -1, 3		0	0	1	9	0.1	0.125	1.875	0.0625
98	98	0	0	2/4	4	1	V7				G	bVII		V7		V		7					Mm7	0	0	0, 4, 1, -2		0	0	0	8	0.0	0.0	2.0	0.0
99	99	0	0	2/4	4	1	V(64)	0	-3.71975	/	G	bVII		V(64)		V			64				M	0	0	0, -1, 3		0	0	1	8	0.1111111111111111	0.0625	1.9375	0.03125
100	100	0	0	2/4	4	1	V7	-0.146342	-4.10747	/	G	bVII		V7		V		7					Mm7	0	0	0, 4, 1, -2		0	0	0	7	0.0	0.0	2.0	0.0
101	101	0	0	2/4	4	1	V(64)	-0.0487809	-4.11	/	G	bVII		V(64)		V			64				M	0	0	0, -1, 3		0	0	1	9	0.1	0.125	1.875	0.0625
102	102	0	0	2/4	4	1	V7				G	bVII		V7		V		7					Mm7	0	0	0, 4, 1, -2		0	0	0	8	0.0	0.0	2.0	0.0
103	103	0	0	2/4	4	1	I\\				G	bVII		I		I						\\	M	0	0	-1, 3, 0		-1	-1	1	7	0.125	0.125	1.875	0.0625
104	104	0	0	2/4	4	1	V.#viio65/ii				G	V		#viio65/ii		#vii	o	65		ii			o7	0	0	6, 3, 0, 9		9	6	0	26	0.0	0.0	4.0	0.0
106	106	0	0	2/4	4	1	V(64)/V				G	V		V(64)/V		V			64	V			M	0	0	4, 3, 7		4	4	0	15	0.0	0.0	2.0	0.0
107	107	0	0	2/4	4	1	V7/V	-0.195123	-2.06097	/	G	V		V7/V		V		7		V			Mm7	0	0	4, 8, 5, 2		4	4	0	13	0.0	0.0	2.0	0.0
108	108	0	0	2/4	4	1	V7	-0.195123	-4.06098	/	G	V		V7		V		7					Mm7	0	0	3, 7, 4, 1		3	3	0	13	0.0	0.0	2.0	0.0
109	109	0	0	2/4	4	1	#viio7/vi				G	V		#viio7/vi		#vii	o	7		vi			o7	0	0	10, 7, 4, 1		10	10	1	14	0.06666666666666667	0.0	2.0	0.0
110	110	0	0	2/4	4	1	vi	0	-3.67074	/	G	V		vi		vi							m	0	0	5, 2, 6		5	5	1	8	0.1111111111111111	0.0	1.0	0.0
110	110	1/4	1/4	2/4	4	1	V65/V	0	-3.86586	/	G	V		V65/V		V		65		V			Mm7	0	0	8, 5, 2, 4		4	8	0	9	0.0	0.0	1.0	0.0
111	111	0	0	2/4	4	1	V(64)				G	V		V(64)		V			64				M	0	0	3, 2, 6		3	3	0	7	0.0	0.0	1.0	0.0
111	111	1/4	1/4	2/4	4	1	V7				G	V		V7		V		7					Mm7	0	0	3, 7, 4, 1		3	3	0	7	0.0	0.0	1.0	0.0
112	112	0	0	2/4	4	1	I\\				G	V		I		I						\\	M	0	0	2, 6, 3		2	2	2	5	0.2857142857142857	0.125	0.875	0.125
112	112	1/4	1/4	2/4	4	1	I[I				G	V	I	I		I							M	0	0	2, 6, 3		2	2	8	12	0.4	0.5	1.75	0.2222222222222222
114	114	0	0	2/4	4	1	viio				G	V	I	viio		vii	o						o	0	0	7, 4, 1		7	7	5	4	0.5555555555555556	0.625	0.375	0.625
114	114	1/4	1/4	2/4	4	1	viio64	0	-4.47348	/	G	V	I	viio64		vii	o	64					o	0	0	1, 7, 4		7	1	13	15	0.4642857142857143	1.1875	1.8125	0.3958333333333333
116	116	0	0	2/4	4	1	I	0	-4.06098	/	G	V	I	I		I							M	0	0	2, 6, 3		2	2	10	21	0.3225806451612903	0.625	2.625	0.19230769230769232
118	118	0	0	2/4	4	1	V65				G	V	I	V65		V		65					Mm7	0	0	7, 4, 1, 3		3	7	23	24	0.48936170212765956	1.9375	2.0625	0.484375
120	120	0	0	2/4	4	1	I	0	-6.61	/	G	V	I	I		I							M	0	0	2, 6, 3		2	2	0	4	0.0	0.0	0.5	0.0
120	120	1/8	1/8	2/4	4	1	viio64	0	-6.60766	/	G	V	I	viio64		vii	o	64					o	0	0	1, 7, 4		7	1	5	7	0.4166666666666667	0.5	1.0	0.3333333333333333
121	121	0	0	2/4	4	1	I6	0.195123	-6.61	/	G	V	I	I6		I		6					M	0	0	6, 3, 2		2	6	0	4	0.0	0.0	0.5	0.0
121	121	1/8	1/8	2/4	4	1	viio64	0	-6.61	/	G	V	I	viio64		vii	o	64					o	0	0	1, 7, 4		7	1	5	7	0.4166666666666667	0.5	1.0	0.3333333333333333
122	122	0	0	2/4	4	1	I6]	0	-6.61	/	G	V	I	I6		I		6					M	0	0	6, 3, 2		2	6	0	6	0.0	0.0	1.5	0.0
123	123	0	0	2/4	4	1	I64				G	V		I64		I		64					M	0	0	3, 2, 6		2	3	0	4	0.0	0.0	1.5	0.0
123	123	1/4	1/4	2/4	4	1	I6				G	V		I6		I		6					M	0	0	6, 3, 2		2	6	0	2	0.0	0.0	0.5	0.0
124	124	0	0	2/4	4	1	I				G	V		I		I							M	0	0	2, 6, 3		2	2	0	6	0.0	0.0	2.0	0.0
125	125	0	0	2/4	4	1	I6				G	V		I6		I		6					M	0	0	6, 3, 2		2	6	0	6	0.0	0.0	2.0	0.0
126	126	0	0	2/4	4	1	I64				G	V		I64		I		64					M	0	0	3, 2, 6		2	3	0	6	0.0	0.0	2.0	0.0
127	127	0	0	2/4	4	1	I				G	V		I		I							M	0	0	2, 6, 3		2	2	0	6	0.0	0.0	2.0	0.0
128	128	0	0	2/4	4	1	I6				G	V		I6		I		6					M	0	0	6, 3, 2		2	6	0	10	0.0	0.0	2.0	0.0
129	129	0	0	2/4	4	1	I				G	V		I		I							M	0	0	2, 6, 3		2	2	0	10	0.0	0.0	2.0	0.0
130	130	0	0	2/4	4	1	I64				G	V		I64		I		64					M	0	0	3, 2, 6		2	3	0	10	0.0	0.0	2.0	0.0
131	131	0	0	2/4	4	1	I6				G	V		I6		I		6					M	0	0	6, 3, 2		2	6	0	10	0.0	0.0	2.0	0.0
132	132	0	0	2/4	4	1	I				G	V		I		I							M	0	0	2, 6, 3		2	2	0	28	0.0	0.0	6.0	0.0
135	135	0	0	2/4	4	1	I64	0.0986739	-1.80928	/	G	V		I64		I		64					M	0	0	3, 2, 6		2	3	0	25	0.0	0.0	7.25	0.0
138	138	1/4	1/4	2/4	4	1	V7/IV				G	V		V7/IV		V		7		IV			Mm7	0	0	2, 6, 3, 0		2	2	0	9	0.0	0.0	2.75	0.0
140	140	0	0	2/4	4	1	bVI.I	-0.49337	-2.5	/	G	bVI		I		I							M	0	0	-3, 1, -2		-3	-3	1	16	0.058823529411764705	0.0625	3.9375	0.015625
142	142	0	0	2/4	4	1	V43	-1.57878	-1.61193	/	G	bVI		V43		V		43					Mm7	0	0	-1, -4, -2, 2		-2	-1	1	3	0.25	0.125	0.375	0.25
142	142	1/8	1/8	2/4	4	1	I				G	bVI		I		I							M	0	0	-3, 1, -2		-3	-3	0	4	0.0	0.0	0.5	0.0
142	142	1/4	1/4	2/4	4	1	V2				G	bVI		V2		V		2					Mm7	0	0	-4, -2, 2, -1		-2	-4	0	4	0.0	0.0	0.5	0.0
142	142	3/8	3/8	2/4	4	1	vi7				G	bVI		vi7		vi		7					mm7	0	0	0, -3, 1, -2		0	0	0	4	0.0	0.0	0.5	0.0
143	143	0	0	2/4	4	1	V7				G	bVI		V7		V		7					Mm7	0	0	-2, 2, -1, -4		-2	-2	0	4	0.0	0.0	0.5	0.0
144	144	0	0	2/4	4	1	V				G	bVI		V		V							M	0	0	-2, 2, -1		-2	-2	0	8	0.0	0.0	2.0	0.0
145	145	0	0	2/4	4	1	V7	0	-3.67074	/	G	bVI		V7		V		7					Mm7	0	0	-2, 2, -1, -4		-2	-2	2	8	0.2	0.125	1.875	0.0625
146	146	0	0	2/4	4	1	I6	-0.986739	-3.67074	/	G	bVI		I6		I		6					M	0	0	1, -2, -3		-3	1	0	4	0.0	0.0	0.5	0.0
146	146	1/8	1/8	2/4	4	1	vi7	-0.592044	-2.87912	/	G	bVI		vi7		vi		7					mm7	0	0	0, -3, 1, -2		0	0	0	4	0.0	0.0	0.5	0.0
146	146	1/4	1/4	2/4	4	1	ii6(4)				G	bVI		ii6(4)		ii		6	4				m	0	0	-2, 0, -1		-1	-2	2	2	0.5	0.25	0.25	0.5
146	146	3/8	3/8	2/4	4	1	V7				G	bVI		V7		V		7					Mm7	0	0	-2, 2, -1, -4		-2	-2	0	4	0.0	0.0	0.5	0.0
147	147	0	0	2/4	4	1	I\\				G	bVI		I		I						\\	M	0	0	-3, 1, -2		-3	-3	0	4	0.0	0.0	0.875	0.0
147	147	1/8	1/8	2/4	4	1	I				G	bVI		I		I							M	0	0	-3, 1, -2		-3	-3	0	5	0.0	0.0	0.625	0.0
