mc	mn	mc_onset	mn_onset	timesig	staff	voice	label	offset_x	offset_y	offset	globalkey	localkey	pedal	chord	special	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note	n_colored	n_untouched	count_ratio	dur_colored	dur_untouched	dur_ratio
1	0	0	3/8	2/4	4	1	f.V6	0	-4.09376	/	f	i		V6		V		6					M	1	1	4, 1, 0		0	4	0	5	0.0	0.0	0.5	0.0
2	1	0	0	2/4	4	1	i	0	-4.32985	/	f	i		i		i							m	1	1	-1, -4, 0		-1	-1	1	4	0.2	0.03125	0.46875	0.0625
2	1	1/8	1/8	2/4	4	1	V43				f	i		V43		V		43					Mm7	1	1	1, -2, 0, 4		0	1	0	4	0.0	0.0	0.5	0.0
2	1	3/8	3/8	2/4	4	1	V6	0	-3.28049	/	f	i		V6		V		6					M	1	1	4, 1, 0		0	4	0	5	0.0	0.0	0.5	0.0
3	2	0	0	2/4	4	1	i				f	i		i		i							m	1	1	-1, -4, 0		-1	-1	1	4	0.2	0.03125	0.46875	0.0625
3	2	1/8	1/8	2/4	4	1	V43				f	i		V43		V		43					Mm7	1	1	1, -2, 0, 4		0	1	0	4	0.0	0.0	0.5	0.0
3	2	3/8	3/8	2/4	4	1	V/iv				f	i		V/iv		V				iv			M	1	1	-1, 3, 0		-1	-1	0	5	0.0	0.0	0.5	0.0
4	3	0	0	2/4	4	1	iv(4)				f	i		iv(4)		iv			4				m	1	1	-2, -3, -1		-2	-2	1	3	0.25	0.125	0.28125	0.3076923076923077
4	3	1/16	1/16	2/4	4	1	iv				f	i		iv		iv							m	1	1	-2, -5, -1		-2	-2	0	2	0.0	0.0	0.09375	0.0
4	3	1/8	1/8	2/4	4	1	V(64)				f	i		V(64)		V			64				M	1	1	0, -1, -4		0	0	0	4	0.0	0.0	0.5	0.0
4	3	1/4	1/4	2/4	4	1	Ger6				f	i		Ger6	Ger	vii	o	65	b3	V			Ger	1	1	-5, -1, -4, 5		5	-5	2	10	0.16666666666666666	0.09375	0.90625	0.09375
5	4	0	0	2/4	4	1	V[V(64)	0	-3.7199	/	f	i	V	V(64)		V			64				M	1	1	0, -1, -4		0	0	2	10	0.16666666666666666	0.0625	0.84375	0.06896551724137931
5	4	7/32	7/32	2/4	4	1	viio43/V	-3.79427	-3.02779	/	f	i	V	viio43/V		vii	o	43		V			o7	1	1	-1, -4, 5, 2		5	-1	0	3	0.0	0.0	0.09375	0.0
5	4	1/4	1/4	2/4	4	1	V(+764)	-0.444033	-2.5766	/	f	i	V	V(+764)		V			+764				M	1	1	0, -1, -4	-2	0	0	1	3	0.25	0.0625	0.25	0.2
5	4	5/16	5/16	2/4	4	1	V]				f	i	V	V		V							M	1	1	0, 4, 1		0	0	0	3	0.0	0.0	0.1875	0.0
5	4	3/8	3/8	2/4	4	1	viio7/V				f	i		viio7/V		vii	o	7		V			o7	1	1	5, 2, -1, -4		5	5	4	8	0.3333333333333333	0.1875	0.3125	0.375
6	5	1/8	1/8	2/4	4	1	V6				f	i		V6		V		6					M	1	1	4, 1, 0		0	4	0	4	0.0	0.0	0.375	0.0
6	5	1/4	1/4	2/4	4	1	VI6(7)				f	i		VI6(7)		VI		6	7				M	1	1	-1, -4, 0		-5	-1	1	3	0.25	0.09375	0.3125	0.23076923076923078
6	5	5/16	5/16	2/4	4	1	VI6				f	i		VI6		VI		6					M	1	1	-1, -4, -5		-5	-1	0	2	0.0	0.0	0.09375	0.0
6	5	3/8	3/8	2/4	4	1	V7(9)	0	-4.54534	/	f	i		V7(9)		V		7	9				Mm7	1	1	0, 4, 1, -2	-5	0	0	0	6	0.0	0.0	0.625	0.0
7	6	0	0	2/4	4	1	V43	0.0888065	-4.11679	/	f	i		V43		V		43					Mm7	1	1	1, -2, 0, 4		0	1	2	5	0.2857142857142857	0.125	0.5	0.2
7	6	1/8	1/8	2/4	4	1	V6	0	-3.29926	/	f	i		V6		V		6					M	1	1	4, 1, 0		0	4	0	4	0.0	0.0	0.375	0.0
7	6	1/4	1/4	2/4	4	1	VI6(7)	-0.976872	-3.21045	/	f	i		VI6(7)		VI		6	7				M	1	1	-1, -4, 0		-5	-1	1	3	0.25	0.09375	0.3125	0.23076923076923078
7	6	5/16	5/16	2/4	4	1	VI6	0.444033	-3.47687	/	f	i		VI6		VI		6					M	1	1	-1, -4, -5		-5	-1	0	2	0.0	0.0	0.09375	0.0
7	6	3/8	3/8	2/4	4	1	V7(9)	-0.515329	-4.35144	/	f	i		V7(9)		V		7	9				Mm7	1	1	0, 4, 1, -2	-5	0	0	0	6	0.0	0.0	0.625	0.0
8	7	0	0	2/4	4	1	V43	-0.639156	-3.9074	/	f	i		V43		V		43					Mm7	1	1	1, -2, 0, 4		0	1	14	38	0.2692307692307692	1.125	4.875	0.1875
10	9	3/8	3/8	6/8	4	1	V43	0	-4.06098	/	f	i		V43		V		43					Mm7	1	1	1, -2, 0, 4		0	1	2	5	0.2857142857142857	0.125	0.5	0.2
10	9	1/2	1/2	6/8	4	1	i	0	-3.86586	/	f	i		i		i							m	1	1	-1, -4, 0		-1	-1	2	5	0.2857142857142857	0.125	0.5	0.2
