mc	mn	mc_onset	mn_onset	timesig	staff	voice	label	offset_x	offset_y	offset	globalkey	localkey	pedal	chord	special	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note	n_colored	n_untouched	count_ratio	dur_colored	dur_untouched	dur_ratio
12	11	0	0	2/2	4	1	V65				C	V		V65		V		65					Mm7	0	0	6, 3, 0, 2		2.0	6.0	4	10	0.2857142857142857	0.5	1.375	0.26666666666666666
13	12	0	0	2/2	4	1	I	-0.146342	-2.69268	/	C	V		I		I							M	0	0	1, 5, 2		1.0	1.0	1	3	0.25	0.125	0.375	0.25
13	12	1/4	1/4	2/2	4	1	IV				C	V		IV		IV							M	0	0	0, 4, 1		0.0	0.0	1	2	0.3333333333333333	0.125	0.375	0.25
13	12	1/2	1/2	2/2	4	1	I				C	V		I		I							M	0	0	1, 5, 2		1.0	1.0	1	2	0.3333333333333333	0.125	0.25	0.3333333333333333
13	12	3/4	3/4	2/2	4	1	vi				C	V		vi		vi							m	0	0	4, 1, 5		4.0	4.0	2	2	0.5	0.25	0.25	0.5
14	13	0	0	2/2	4	1	V43				C	V		V43		V		43					Mm7	0	0	3, 0, 2, 6		2.0	3.0	5	11	0.3125	0.625	1.375	0.3125
15	14	0	0	2/2	4	1	I				C	V		I		I							M	0	0	1, 5, 2		1.0	1.0	2	4	0.3333333333333333	0.25	0.75	0.25
15	14	1/2	1/2	2/2	4	1	I6				C	V		I6		I		6					M	0	0	5, 2, 1		1.0	5.0	1	5	0.16666666666666666	0.125	0.875	0.125
16	15	0	0	2/2	4	1	IV	-1.6776e-7	-2.74391	/	C	V		IV		IV							M	0	0	0, 4, 1		0.0	0.0	1	2	0.3333333333333333	0.125	0.375	0.25
16	15	1/4	1/4	2/2	4	1	ii				C	V		ii		ii							m	0	0	3, 0, 4		3.0	3.0	0	3	0.0	0.0	0.5	0.0
16	15	1/2	1/2	2/2	4	1	V				C	V		V		V							M	0	0	2, 6, 3		2.0	2.0	1	2	0.3333333333333333	0.125	0.375	0.25
16	15	3/4	3/4	2/2	4	1	iii				C	V		iii		iii							m	0	0	5, 2, 6		5.0	5.0	0	3	0.0	0.0	0.5	0.0
17	16	0	0	2/2	4	1	I.V6				C	I		V6		V		6					M	0	0	5, 2, 1		1.0	5.0	2	10	0.16666666666666666	0.25	1.75	0.125
18	17	0	0	2/2	4	1	V(64)				C	I		V(64)		V			64				M	0	0	1, 0, 4		1.0	1.0	1	5	0.16666666666666666	0.125	0.875	0.125
18	17	1/2	1/2	2/2	4	1	V(6#4)				C	I		V(6#4)		V			6#4				M	0	0	1, 5, 7, 4		1.0	1.0	1	5	0.16666666666666666	0.125	0.875	0.125
19	18	0	0	2/2	4	1	V7				C	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1.0	1.0	1	11	0.08333333333333333	0.125	1.875	0.0625
20	19	0	0	2/2	4	1	V				C	I		V		V							M	0	0	1, 5, 2		1.0	1.0	3	9	0.25	0.5	1.5	0.25
21	20	0	0	2/2	4	1	V(64)				C	I		V(64)		V			64				M	0	0	1, 0, 4		1.0	1.0	4	5	0.4444444444444444	0.5	1.0	0.3333333333333333
21	20	1/2	1/2	2/2	4	1	V2/ii				C	I		V2/ii		V		2		ii			Mm7	0	0	1, 3, 7, 4		3.0	1.0	2	10	0.16666666666666666	0.25	1.25	0.16666666666666666
22	21	0	0	2/2	4	1	ii6	0	-2.41119	/	C	I		ii6		ii		6					m	0	0	-1, 3, 2		2.0	-1.0	3	8	0.2727272727272727	0.375	1.125	0.25
22	21	1/2	1/2	2/2	4	1	V2	-0.26642	-2.14477	/	C	I		V2		V		2					Mm7	0	0	-1, 1, 5, 2		1.0	-1.0	2	9	0.18181818181818182	0.25	1.125	0.18181818181818182
23	22	0	0	2/2	4	1	I6				C	I		I6		I		6					M	0	0	4, 1, 0		0.0	4.0	3	8	0.2727272727272727	0.375	1.125	0.25
23	22	1/2	1/2	2/2	4	1	V2/ii				C	I		V2/ii		V		2		ii			Mm7	0	0	1, 3, 7, 4		3.0	1.0	2	9	0.18181818181818182	0.25	1.125	0.18181818181818182
24	23	0	0	2/2	4	1	ii6				C	I		ii6		ii		6					m	0	0	-1, 3, 2		2.0	-1.0	6	6	0.5	0.75	0.75	0.5
24	23	1/2	1/2	2/2	4	1	V2				C	I		V2		V		2					Mm7	0	0	-1, 1, 5, 2		1.0	-1.0	2	10	0.16666666666666666	0.25	1.25	0.16666666666666666
25	24	0	0	2/2	4	1	I6				C	I		I6		I		6					M	0	0	4, 1, 0		0.0	4.0	2	6	0.25	0.25	1.25	0.16666666666666666
25	24	1/2	1/2	2/2	4	1	V65/IV				C	I		V65/IV		V		65		IV			Mm7	0	0	4, 1, -2, 0		0.0	4.0	1	7	0.125	0.125	1.375	0.08333333333333333
26	25	0	0	2/2	4	1	IV				C	I		IV		IV							M	0	0	-1, 3, 0		-1.0	-1.0	1	7	0.125	0.125	1.375	0.08333333333333333
26	25	1/2	1/2	2/2	4	1	V7				C	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1.0	1.0	1	7	0.125	0.125	1.375	0.08333333333333333
27	26	0	0	2/2	4	1	I				C	I		I		I							M	0	0	0, 4, 1		0.0	0.0	1	7	0.125	0.125	1.375	0.08333333333333333
27	26	1/2	1/2	2/2	4	1	V65/IV				C	I		V65/IV		V		65		IV			Mm7	0	0	4, 1, -2, 0		0.0	4.0	1	7	0.125	0.125	1.375	0.08333333333333333
28	27	0	0	2/2	4	1	IV				C	I		IV		IV							M	0	0	-1, 3, 0		-1.0	-1.0	1	7	0.125	0.125	1.375	0.08333333333333333
28	27	1/2	1/2	2/2	4	1	V7				C	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1.0	1.0	1	7	0.125	0.125	1.375	0.08333333333333333
29	28	0	0	2/2	4	1	I\\				C	I		I		I						\\	M	0	0	0, 4, 1		0.0	0.0	3	5	0.375	0.625	0.875	0.4166666666666667
29	28	1/2	1/2	2/2	4	1	vi				C	I		vi		vi							m	0	0	3, 0, 4		3.0	3.0	1	7	0.125	0.125	1.375	0.08333333333333333
30	29	0	0	2/2	4	1	ii65				C	I		ii65		ii		65					mm7	0	0	-1, 3, 0, 2		2.0	-1.0	1	7	0.125	0.125	1.375	0.08333333333333333
30	29	1/2	1/2	2/2	4	1	V\\				C	I		V		V						\\	M	0	0	1, 5, 2		1.0	1.0	1	7	0.125	0.125	1.375	0.08333333333333333
31	30	0	0	2/2	4	1	I6	0	-2.54878	/	C	I		I6		I		6					M	0	0	4, 1, 0		0.0	4.0	0	6	0.0	0.0	1.0	0.0
31	30	1/4	1/4	2/2	4	1	vi7				C	I		vi7		vi		7					mm7	0	0	3, 0, 4, 1		3.0	3.0	2	4	0.3333333333333333	0.25	0.75	0.25
31	30	1/2	1/2	2/2	4	1	I				C	I		I		I							M	0	0	0, 4, 1		0.0	0.0	0	4	0.0	0.0	0.5	0.0
31	30	5/8	5/8	2/2	4	1	V6	-1.46342	-2.44634	/	C	I		V6		V		6					M	0	0	5, 2, 1		1.0	5.0	0	4	0.0	0.0	0.5	0.0
31	30	3/4	3/4	2/2	4	1	vi6	-1.31708	-2.5	/	C	I		vi6		vi		6					m	0	0	0, 4, 3		3.0	0.0	0	4	0.0	0.0	0.5	0.0
31	30	7/8	7/8	2/2	4	1	V65/ii	-1.46342	-2.5	/	C	I		V65/ii		V		65		ii			Mm7	0	0	7, 4, 1, 3		3.0	7.0	0	4	0.0	0.0	0.5	0.0
32	31	0	0	2/2	4	1	ii	0.585368	-2.5	/	C	I		ii		ii							m	0	0	2, -1, 3		2.0	2.0	4	4	0.5	0.5	0.5	0.5
32	31	1/4	1/4	2/2	4	1	ii6				C	I		ii6		ii		6					m	0	0	-1, 3, 2		2.0	-1.0	0	6	0.0	0.0	1.0	0.0
32	31	1/2	1/2	2/2	4	1	V65				C	I		V65		V		65					Mm7	0	0	5, 2, -1, 1		1.0	5.0	0	6	0.0	0.0	0.75	0.0
32	31	3/4	3/4	2/2	4	1	V7				C	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1.0	1.0	0	8	0.0	0.0	1.0	0.0
33	32	0	0	2/2	4	1	I\\				C	I		I		I						\\	M	0	0	0, 4, 1		0.0	0.0	6	8	0.42857142857142855	0.75	1.25	0.375
33	32	1/2	1/2	2/2	4	1	I6				C	I		I6		I		6					M	0	0	4, 1, 0		0.0	4.0	2	4	0.3333333333333333	0.25	0.5	0.3333333333333333
33	32	3/4	3/4	2/2	4	1	vi6				C	I		vi6		vi		6					m	0	0	0, 4, 3		3.0	0.0	0	4	0.0	0.0	0.5	0.0
33	32	7/8	7/8	2/2	4	1	V65/ii				C	I		V65/ii		V		65		ii			Mm7	0	0	7, 4, 1, 3		3.0	7.0	0	4	0.0	0.0	0.5	0.0
34	33	0	0	2/2	4	1	ii	1.90245	-2.45366	/	C	I		ii		ii							m	0	0	2, -1, 3		2.0	2.0	0	4	0.0	0.0	0.5	0.0
34	33	1/8	1/8	2/2	4	1	V				C	I		V		V							M	0	0	1, 5, 2		1.0	1.0	4	4	0.5	0.5	0.5	0.5
34	33	3/8	3/8	2/2	4	1	V6	-0.878052	-2.5	/	C	I		V6		V		6					M	0	0	5, 2, 1		1.0	5.0	4	0	1.0	0.5	0.0	1.0
34	33	1/2	1/2	2/2	4	1	ii				C	I		ii		ii							m	0	0	2, -1, 3		2.0	2.0	2	6	0.25	0.25	0.75	0.25
34	33	3/4	3/4	2/2	4	1	V6				C	I		V6		V		6					M	0	0	5, 2, 1		1.0	5.0	0	4	0.0	0.0	0.5	0.0
34	33	7/8	7/8	2/2	4	1	V7				C	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1.0	1.0	0	4	0.0	0.0	0.5	0.0
35	34	0	0	2/2	4	1	I\\				C	I		I		I						\\	M	0	0	0, 4, 1		0.0	0.0	2	4	0.3333333333333333	0.25	0.75	0.25
35	34	1/4	1/4	2/2	4	1	I64				C	I		I64		I		64					M	0	0	1, 0, 4		0.0	1.0	2	4	0.3333333333333333	0.25	0.75	0.25
35	34	1/2	1/2	2/2	4	1	I				C	I		I		I							M	0	0	0, 4, 1		0.0	0.0	2	4	0.3333333333333333	0.25	0.75	0.25
35	34	3/4	3/4	2/2	4	1	V2/IV				C	I		V2/IV		V		2		IV			Mm7	0	0	-2, 0, 4, 1		0.0	-2.0	0	6	0.0	0.0	1.0	0.0
36	35	0	0	2/2	4	1	IV				C	I		IV		IV							M	0	0	-1, 3, 0		-1.0	-1.0	2	4	0.3333333333333333	0.25	0.75	0.25
36	35	1/4	1/4	2/2	4	1	IV6				C	I		IV6		IV		6					M	0	0	3, 0, -1		-1.0	3.0	0	6	0.0	0.0	1.0	0.0
36	35	1/2	1/2	2/2	4	1	V64				C	I		V64		V		64					M	0	0	2, 1, 5		1.0	2.0	2	4	0.3333333333333333	0.25	0.75	0.25
36	35	3/4	3/4	2/2	4	1	V				C	I		V		V							M	0	0	1, 5, 2		1.0	1.0	0	6	0.0	0.0	1.0	0.0
37	36	0	0	2/2	4	1	I6	0	-4.54879	/	C	I		I6		I		6					M	0	0	4, 1, 0		0.0	4.0	2	4	0.3333333333333333	0.25	0.75	0.25
37	36	1/4	1/4	2/2	4	1	I64	0.114778	-4.59556	/	C	I		I64		I		64					M	0	0	1, 0, 4		0.0	1.0	0	6	0.0	0.0	1.0	0.0
37	36	1/2	1/2	2/2	4	1	I				C	I		I		I							M	0	0	0, 4, 1		0.0	0.0	2	4	0.3333333333333333	0.25	0.75	0.25
37	36	3/4	3/4	2/2	4	1	V2/V				C	I		V2/V		V		2		V			Mm7	0	0	0, 2, 6, 3		2.0	0.0	6	0	1.0	1.0	0.0	1.0
38	37	0	0	2/2	4	1	IV				C	I		IV		IV							M	0	0	-1, 3, 0		-1.0	-1.0	0	6	0.0	0.0	1.0	0.0
38	37	1/4	1/4	2/2	4	1	IV6				C	I		IV6		IV		6					M	0	0	3, 0, -1		-1.0	3.0	2	4	0.3333333333333333	0.25	0.75	0.25
38	37	1/2	1/2	2/2	4	1	V64				C	I		V64		V		64					M	0	0	2, 1, 5		1.0	2.0	0	6	0.0	0.0	1.0	0.0
38	37	3/4	3/4	2/2	4	1	V				C	I		V		V							M	0	0	1, 5, 2		1.0	1.0	2	4	0.3333333333333333	0.25	0.75	0.25
39	38	0	0	2/2	4	1	vi	0	-3.67074	/	C	I		vi		vi							m	0	0	3, 0, 4		3.0	3.0	2	8	0.2	0.25	1.75	0.125
39	38	1/2	1/2	2/2	4	1	@none	0.146342	-4.2561	/	C	I		@none		@none							m	0	0					10	0	1.0	2.0	0.0	1.0
40	39	0	0	2/2	4	1	I	0	-4.54879	/	C	I		I		I							M	0	0	0, 4, 1		0.0	0.0	2	8	0.2	0.25	1.75	0.125
40	39	1/2	1/2	2/2	4	1	viio6	-0.118409	-4.74977	/	C	I		viio6		vii	o	6					o	0	0	2, -1, 5		5.0	2.0	2	8	0.2	0.25	1.75	0.125
41	40	0	0	2/2	4	1	I6	0.146342	-5.2805	/	C	I		I6		I		6					M	0	0	4, 1, 0		0.0	4.0	2	8	0.2	0.25	1.75	0.125
41	40	1/2	1/2	2/2	4	1	IV	0	-5.13416	/	C	I		IV		IV							M	0	0	-1, 3, 0		-1.0	-1.0	2	8	0.2	0.25	1.75	0.125
42	41	0	0	2/2	4	1	V(64)	0	-4.84147	/	C	I		V(64)		V			64				M	0	0	1, 0, 4		1.0	1.0	2	8	0.2	0.25	1.75	0.125
42	41	1/2	1/2	2/2	4	1	V65/vi	0.292684	-4.69513	/	C	I		V65/vi		V		65		vi			Mm7	0	0	8, 5, 2, 4		4.0	8.0	0	10	0.0	0.0	2.0	0.0
43	42	0	0	2/2	4	1	vi	0	-4.2561	/	C	I		vi		vi							m	0	0	3, 0, 4		3.0	3.0	1	7	0.125	0.125	1.875	0.0625
43	42	1/2	1/2	2/2	4	1	V6	-0.146342	-4.2561	/	C	I		V6		V		6					M	0	0	5, 2, 1		1.0	5.0	1	7	0.125	0.125	1.875	0.0625
44	43	0	0	2/2	4	1	I	-0.114778	-4.22167	/	C	I		I		I							M	0	0	0, 4, 1		0.0	0.0	1	7	0.125	0.125	1.875	0.0625
44	43	1/2	1/2	2/2	4	1	viio6	0	-5.36945	/	C	I		viio6		vii	o	6					o	0	0	2, -1, 5		5.0	2.0	1	7	0.125	0.125	1.875	0.0625
45	44	0	0	2/2	4	1	I6	-0.229556	-5.59901	/	C	I		I6		I		6					M	0	0	4, 1, 0		0.0	4.0	1	7	0.125	0.125	1.625	0.07142857142857142
45	44	1/2	1/2	2/2	4	1	ii6	0	-5.86586	/	C	I		ii6		ii		6					m	0	0	-1, 3, 2		2.0	-1.0	1	7	0.125	0.125	1.625	0.07142857142857142
46	45	0	0	2/2	4	1	V(64)	0	-4.91034	/	C	I		V(64)		V			64				M	0	0	1, 0, 4		1.0	1.0	1	7	0.125	0.125	1.625	0.07142857142857142
46	45	1/2	1/2	2/2	4	1	V7	0	-5.13989	/	C	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1.0	1.0	1	7	0.125	0.125	1.625	0.07142857142857142
47	46	0	0	2/2	4	1	I\\	0	-3.966	/	C	I		I		I						\\	M	0	0	0, 4, 1		0.0	0.0	0	9	0.0	0.0	1.75	0.0
47	46	1/2	1/2	2/2	4	1	I[I	0	-3.96342	/	C	I	I	I		I							M	0	0	0, 4, 1		0.0	0.0	0	27	0.0	0.0	5.25	0.0
49	48	0	0	2/2	4	1	viio43	0.146342	-3.52439	/	C	I	I	viio43		vii	o	43					o7	0	0	-1, -4, 5, 2		5.0	-1.0	7	33	0.175	4.375	7.625	0.3645833333333333
51	50	0	0	2/2	4	1	I	0.4	-3	/	C	I	I	I		I							M	0	0	0, 4, 1		0.0	0.0	0	27	0.0	0.0	5.25	0.0
52	51	1/2	1/2	2/2	4	1	I]				C	I	I	I		I							M	0	0	0, 4, 1		0.0	0.0	0	9	0.0	0.0	1.75	0.0
53	52	0	0	2/2	4	1	#viio7/ii	0	-3.52439	/	C	I		#viio7/ii		#vii	o	7		ii			o7	0	0	7, 4, 1, -2		7.0	7.0	0	38	0.0	0.0	10.0	0.0
55	54	0	0	2/2	4	1	V65/ii				C	I		V65/ii		V		65		ii			Mm7	0	0	7, 4, 1, 3		3.0	7.0	0	7	0.0	0.0	1.25	0.0
55	54	1/2	1/2	2/2	4	1	ii				C	I		ii		ii							m	0	0	2, -1, 3		2.0	2.0	0	9	0.0	0.0	1.25	0.0
56	55	0	0	2/2	4	1	V6				C	I		V6		V		6					M	0	0	5, 2, 1		1.0	5.0	1	6	0.14285714285714285	0.25	1.0	0.2
56	55	1/2	1/2	2/2	4	1	I				C	I		I		I							M	0	0	0, 4, 1		0.0	0.0	0	9	0.0	0.0	1.25	0.0
57	56	0	0	2/2	4	1	V.ii6				C	V		ii6		ii		6					m	0	0	0, 4, 3		3.0	0.0	0	7	0.0	0.0	1.25	0.0
57	56	1/2	1/2	2/2	4	1	Ger6/vi				C	V		Ger6/vi	Ger	vii	o	65	b3	V/vi			Ger	0	0	0, 4, 1, 10		10.0	0.0	0	7	0.0	0.0	1.25	0.0
58	57	0	0	2/2	4	1	vi64	0	-2.93616	/	C	V		vi64		vi		64					m	0	0	5, 4, 1		4.0	5.0	0	7	0.0	0.0	1.25	0.0
58	57	1/2	1/2	2/2	4	1	ii	0	-3.40689	/	C	V		ii		ii							m	0	0	3, 0, 4		3.0	3.0	0	7	0.0	0.0	1.25	0.0
59	58	0	0	2/2	4	1	ii%2	0	-3.78264	/	C	V		ii%2		ii	%	2					%7	0	0	1, 3, 0, -3		3.0	1.0	0	7	0.0	0.0	1.25	0.0
59	58	1/2	1/2	2/2	4	1	V65/V	0	-3.60474	/	C	V		V65/V		V		65		V			Mm7	0	0	7, 4, 1, 3		3.0	7.0	13	5	0.7222222222222222	2.125	0.875	0.7083333333333334
61	60	0	0	2/2	4	1	V				C	V		V		V							M	0	0	2, 6, 3		2.0	2.0	15	14	0.5172413793103449	1.875	2.625	0.4166666666666667
64	63	1/2	1/2	2/2	4	1	V2				C	V		V2		V		2					Mm7	0	0	0, 2, 6, 3		2.0	0.0	1	2	0.3333333333333333	0.125	0.375	0.25
64	63	3/4	3/4	2/2	4	1	V65	0.2	-2.5	/	C	V		V65		V		65					Mm7	0	0	6, 3, 0, 2		2.0	6.0	0	3	0.0	0.0	0.5	0.0
65	64	0	0	2/2	4	1	V	0.146342	-3.37805	/	C	V		V		V							M	0	0	2, 6, 3		2.0	2.0	3	2	0.6	0.375	1.125	0.25
65	64	1/2	1/2	2/2	4	1	V2	0.146342	-3.68537	/	C	V		V2		V		2					Mm7	0	0	0, 2, 6, 3		2.0	0.0	1	2	0.3333333333333333	0.125	0.375	0.25
65	64	3/4	3/4	2/2	4	1	V65	0.031564	-3.69943	/	C	V		V65		V		65					Mm7	0	0	6, 3, 0, 2		2.0	6.0	0	3	0.0	0.0	0.5	0.0
66	65	0	0	2/2	4	1	V	0	-3.52439	/	C	V		V		V							M	0	0	2, 6, 3		2.0	2.0	2	3	0.4	0.25	1.25	0.16666666666666666
66	65	1/2	1/2	2/2	4	1	I	0.048781	-3.91464	/	C	V		I		I							M	0	0	1, 5, 2		1.0	1.0	1	5	0.16666666666666666	0.125	0.875	0.125
67	66	0	0	2/2	4	1	V				C	V		V		V							M	0	0	2, 6, 3		2.0	2.0	2	3	0.4	0.25	1.25	0.16666666666666666
67	66	1/2	1/2	2/2	4	1	I				C	V		I		I							M	0	0	1, 5, 2		1.0	1.0	1	5	0.16666666666666666	0.125	0.875	0.125
68	67	0	0	2/2	4	1	V				C	V		V		V							M	0	0	2, 6, 3		2.0	2.0	3	3	0.5	0.375	2.125	0.15
68	67	1/2	1/2	2/2	4	1	V2				C	V		V2		V		2					Mm7	0	0	0, 2, 6, 3		2.0	0.0	1	2	0.3333333333333333	0.125	0.375	0.25
68	67	3/4	3/4	2/2	4	1	V65				C	V		V65		V		65					Mm7	0	0	6, 3, 0, 2		2.0	6.0	0	3	0.0	0.0	0.5	0.0
69	68	0	0	2/2	4	1	V	0	-4.10976	/	C	V		V		V							M	0	0	2, 6, 3		2.0	2.0	3	3	0.5	0.375	2.125	0.15
69	68	1/2	1/2	2/2	4	1	V2	0	-4.33645	/	C	V		V2		V		2					Mm7	0	0	0, 2, 6, 3		2.0	0.0	1	2	0.3333333333333333	0.125	0.375	0.25
69	68	3/4	3/4	2/2	4	1	V65	-0.114778	-4.366	/	C	V		V65		V		65					Mm7	0	0	6, 3, 0, 2		2.0	6.0	0	3	0.0	0.0	0.5	0.0
70	69	0	0	2/2	4	1	V	0	-4.10976	/	C	V		V		V							M	0	0	2, 6, 3		2.0	2.0	2	4	0.3333333333333333	0.25	2.25	0.1
70	69	1/2	1/2	2/2	4	1	I	0	-4.10689	/	C	V		I		I							M	0	0	1, 5, 2		1.0	1.0	1	5	0.16666666666666666	0.125	0.875	0.125
71	70	0	0	2/2	4	1	V				C	V		V		V							M	0	0	2, 6, 3		2.0	2.0	3	4	0.42857142857142855	0.375	1.0	0.2727272727272727
71	70	1/2	1/2	2/2	4	1	I				C	V		I		I							M	0	0	1, 5, 2		1.0	1.0	3	7	0.3	0.375	1.125	0.25
72	71	0	0	2/2	4	1	IV				C	V		IV		IV							M	0	0	0, 4, 1		0.0	0.0	4	6	0.4	0.5	2.0	0.2
72	71	1/2	1/2	2/2	4	1	V2				C	V		V2		V		2					Mm7	0	0	0, 2, 6, 3		2.0	0.0	2	4	0.3333333333333333	0.25	1.25	0.16666666666666666
73	72	0	0	2/2	4	1	V2				C	V		V2		V		2					Mm7	0	0	0, 2, 6, 3		2.0	0.0	2	8	0.2	0.25	1.75	0.125
73	72	1/2	1/2	2/2	4	1	I6				C	V		I6		I		6					M	0	0	5, 2, 1		1.0	5.0	0	10	0.0	0.0	2.0	0.0
74	73	0	0	2/2	4	1	IV				C	V		IV		IV							M	0	0	0, 4, 1		0.0	0.0	4	7	0.36363636363636365	0.5	2.0	0.2
74	73	1/2	1/2	2/2	4	1	ii6				C	V		ii6		ii		6					m	0	0	0, 4, 3		3.0	0.0	2	4	0.3333333333333333	0.25	1.25	0.16666666666666666
75	74	0	0	2/2	4	1	V64	-0.926836	-2.45122	/	C	V		V64		V		64					M	0	0	3, 2, 6		2.0	3.0	1	5	0.16666666666666666	0.25	0.75	0.25
75	74	1/4	1/4	2/2	4	1	I64				C	V		I64		I		64					M	0	0	2, 1, 5		1.0	2.0	8	15	0.34782608695652173	1.75	3.75	0.3181818181818182
76	75	1/2	1/2	2/2	4	1	IV6				C	V		IV6		IV		6					M	0	0	4, 1, 0		0.0	4.0	2	4	0.3333333333333333	0.25	1.25	0.16666666666666666
77	76	0	0	2/2	4	1	V65	4.09757	-4.06098	/	C	V		V65		V		65					Mm7	0	0	6, 3, 0, 2		2.0	6.0	4	13	0.23529411764705882	0.625	3.375	0.15625
78	77	0	0	2/2	4	1	I[I6	0	-4.68078	/	C	V	I	I6		I		6					M	0	0	5, 2, 1		1.0	5.0	1	7	0.125	0.125	1.375	0.08333333333333333
78	77	1/2	1/2	2/2	4	1	IV	0	-4.566	/	C	V	I	IV		IV							M	0	0	0, 4, 1		0.0	0.0	2	6	0.25	0.25	1.25	0.16666666666666666
79	78	0	0	2/2	4	1	I6	0	-4.22167	/	C	V	I	I6		I		6					M	0	0	5, 2, 1		1.0	5.0	1	7	0.125	0.125	1.375	0.08333333333333333
79	78	1/2	1/2	2/2	4	1	V43	0	-4.10976	/	C	V	I	V43		V		43					Mm7	0	0	3, 0, 2, 6		2.0	3.0	1	12	0.07692307692307693	0.25	1.5	0.14285714285714285
80	79	0	0	2/2	4	1	I6	0	-4.22167	/	C	V	I	I6		I		6					M	0	0	5, 2, 1		1.0	5.0	1	7	0.125	0.125	1.375	0.08333333333333333
80	79	1/2	1/2	2/2	4	1	IV]	-0.114778	-4.32497	/	C	V	I	IV		IV							M	0	0	0, 4, 1		0.0	0.0	2	6	0.25	0.25	1.25	0.16666666666666666
81	80	0	0	2/2	4	1	I	0	-4.45123	/	C	V		I		I							M	0	0	1, 5, 2		1.0	1.0	0	4	0.0	0.0	0.5	0.0
81	80	1/2	1/2	2/2	4	1	I.V				C	I		V		V							M	0	0	1, 5, 2		1.0	1.0	0	5	0.0	0.0	1.0	0.0
82	81	0	0	2/2	4	1	V2	-0.73171	-2.59757	/	C	I		V2		V		2					Mm7	0	0	-1, 1, 5, 2		1.0	-1.0	0	7	0.0	0.0	1.0	0.0
82	81	1/4	1/4	2/2	4	1	I6				C	I		I6		I		6					M	0	0	4, 1, 0		0.0	4.0	0	7	0.0	0.0	1.0	0.0
