mc	mn	mc_onset	mn_onset	timesig	staff	voice	label	offset_x	offset_y	offset	globalkey	localkey	pedal	chord	special	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note	n_colored	n_untouched	count_ratio	dur_colored	dur_untouched	dur_ratio
1	0	0	3/8	6/8	4	1	D.I	0	-4.79556	/	D	I		I		I							M	0	0	2, 6, 3		2	2	0	4	0.0	0.0	1.5	0.0
2	0	0	0	6/8	4	1	I[I	0.133595	-3.90274	/	D	I	I	I		I							M	0	0	2, 6, 3		2	2	1	8	0.1111111111111111	0.125	2.875	0.041666666666666664
3	1	0	0	6/8	4	1	IV(#2)				D	I	I	IV(#2)		IV			#2				M	0	0	1, 10, 2		1	1	1	4	0.2	0.25	1.25	0.16666666666666666
3	1	3/8	3/8	6/8	4	1	IV				D	I	I	IV		IV							M	0	0	1, 5, 2		1	1	4	17	0.19047619047619047	0.5	5.5	0.08333333333333333
5	3	3/8	3/8	6/8	4	1	I				D	I	I	I		I							M	0	0	2, 6, 3		2	2	3	12	0.2	0.375	4.125	0.08333333333333333
7	5	0	0	6/8	4	1	IV(#2)	0	-3.09535	/	D	I	I	IV(#2)		IV			#2				M	0	0	1, 10, 2		1	1	1	4	0.2	0.25	1.25	0.16666666666666666
7	5	3/8	3/8	6/8	4	1	IV	0	-3.19458	/	D	I	I	IV		IV							M	0	0	1, 5, 2		1	1	3	13	0.1875	0.375	4.125	0.08333333333333333
9	7	0	0	6/8	4	1	I	0	-6.63201	/	D	I	I	I		I							M	0	0	2, 6, 3		2	2	6	19	0.24	0.75	3.375	0.18181818181818182
11	9	0	0	6/8	4	1	IV(#2)				D	I	I	IV(#2)		IV			#2				M	0	0	1, 10, 2		1	1	2	6	0.25	0.375	0.75	0.3333333333333333
11	9	3/8	3/8	6/8	4	1	IV6	0	-3.2455	/	D	I	I	IV6		IV		6					M	0	0	5, 2, 1		1	5	2	3	0.4	0.25	0.5	0.3333333333333333
12	10	0	0	6/8	4	1	IV64				D	I	I	IV64		IV		64					M	0	0	2, 1, 5		1	2	2	15	0.11764705882352941	0.25	2.125	0.10526315789473684
13	11	0	0	6/8	4	1	vi				D	I	I	vi		vi							m	0	0	5, 2, 6		5	5	1	4	0.2	0.125	0.625	0.16666666666666666
13	11	1/4	1/4	6/8	4	1	I				D	I	I	I		I							M	0	0	2, 6, 3		2	2	5	17	0.22727272727272727	0.625	2.75	0.18518518518518517
15	13	0	0	6/8	4	1	IV(4)				D	I	I	IV(4)		IV			4				M	0	0	1, 7, 2		1	1	0	5	0.0	0.0	0.75	0.0
15	13	1/4	1/4	6/8	4	1	IV(#2)				D	I	I	IV(#2)		IV			#2				M	0	0	1, 10, 2		1	1	0	3	0.0	0.0	0.375	0.0
15	13	3/8	3/8	6/8	4	1	IV	-0.114778	-5.25467	/	D	I	I	IV		IV							M	0	0	1, 5, 2		1	1	2	3	0.4	0.25	0.5	0.3333333333333333
16	14	0	0	6/8	4	1	IV				D	I	I	IV		IV							M	0	0	1, 5, 2		1	1	1	10	0.09090909090909091	0.125	1.375	0.08333333333333333
16	14	3/8	3/8	6/8	4	1	IV				D	I	I	IV		IV							M	0	0	1, 5, 2		1	1	1	5	0.16666666666666666	0.125	0.625	0.16666666666666666
17	15	0	0	6/8	4	1	vi				D	I	I	vi		vi							m	0	0	5, 2, 6		5	5	1	7	0.125	0.125	1.0	0.1111111111111111
17	15	3/8	3/8	6/8	4	1	I]				D	I	I	I		I							M	0	0	2, 6, 3		2	2	0	9	0.0	0.0	1.5	0.0
18	16	0	0	6/8	4	1	iii64				D	I		iii64		iii		64					m	0	0	7, 6, 3		6	7	0	8	0.0	0.0	1.5	0.0
18	16	3/8	3/8	6/8	4	1	iii%43				D	I		iii%43		iii	%	43					%7	0	0	0, 4, 6, 3		6	0	1	5	0.16666666666666666	0.125	1.0	0.1111111111111111
18	16	5/8	5/8	6/8	4	1	viio2/ii	-0.986635	-2.42411	/	D	I		viio2/ii		vii	o	2		ii			o7	0	0	-7, 2, -1, -4		2	-7	3	0	1.0	0.375	0.0	1.0
19	17	0	0	6/8	4	1	V7/ii				D	I		V7/ii		V		7		ii			Mm7	0	0	5, 9, 6, 3		5	5	0	9	0.0	0.0	1.375	0.0
19	17	3/8	3/8	6/8	4	1	#viio/vi				D	I		#viio/vi		#vii	o			vi			o	0	0	10, 7, 4		10	10	4	5	0.4444444444444444	0.625	0.75	0.45454545454545453
20	18	0	0	6/8	4	1	V7				D	I		V7		V		7					Mm7	0	0	3, 7, 4, 1		3	3	0	6	0.0	0.0	1.0	0.0
20	18	1/4	1/4	6/8	4	1	I				D	I		I		I							M	0	0	2, 6, 3		2	2	0	3	0.0	0.0	0.375	0.0
20	18	3/8	3/8	6/8	4	1	V(64)				D	I		V(64)		V			64				M	0	0	3, 2, 6		3	3	2	4	0.3333333333333333	0.25	0.75	0.25
20	18	5/8	5/8	6/8	4	1	V7				D	I		V7		V		7					Mm7	0	0	3, 7, 4, 1		3	3	0	3	0.0	0.0	0.375	0.0
21	19	0	0	6/8	4	1	vii%43				D	I		vii%43		vii	%	43					%7	0	0	1, 5, 7, 4		7	1	0	9	0.0	0.0	1.5	0.0
21	19	3/8	3/8	6/8	4	1	III[vi64				D	I	III	vi64		vi		64					m	0	0	6, 5, 2		5	6	0	9	0.0	0.0	1.5	0.0
22	20	0	0	6/8	4	1	I+6				D	I	III	I+6		I	+	6					+	0	0	6, 10, 2		2	6	0	8	0.0	0.0	1.5	0.0
22	20	3/8	3/8	6/8	4	1	I64]				D	I	III	I64		I		64					M	0	0	3, 2, 6		2	3	0	9	0.0	0.0	1.5	0.0
23	21	0	0	6/8	4	1	#iv7				D	I		#iv7		#iv		7					mm7	0	0	8, 5, 9, 6		8	8	0	9	0.0	0.0	1.375	0.0
23	21	3/8	3/8	6/8	4	1	ii6				D	I		ii6		ii		6					m	0	0	1, 5, 4		4	1	0	9	0.0	0.0	1.375	0.0
24	22	0	0	6/8	4	1	V7(2)				D	I		V7(2)		V		7	2				Mm7	0	0	5, 7, 4, 1		3	5	3	3	0.5	0.5	0.5	0.5
24	22	1/4	1/4	6/8	4	1	V(64)				D	I		V(64)		V			64				M	0	0	3, 2, 6		3	3	0	3	0.0	0.0	0.375	0.0
24	22	3/8	3/8	6/8	4	1	V7				D	I		V7		V		7					Mm7	0	0	3, 7, 4, 1		3	3	2	7	0.2222222222222222	0.25	1.125	0.18181818181818182
25	23	0	0	6/8	4	1	I\\				D	I		I		I						\\	M	0	0	2, 6, 3		2	2	0	4	0.0	0.0	0.875	0.0
25	23	3/8	3/8	6/8	4	1	V7				D	I		V7		V		7					Mm7	0	0	3, 7, 4, 1		3	3	1	2	0.3333333333333333	0.125	0.625	0.16666666666666666
26	24	0	0	6/8	4	1	I6(4)				D	I		I6(4)		I		6	4				M	0	0	1, 3, 2		2	1	2	0	1.0	0.625	0.0	1.0
