mc	mn	mc_onset	mn_onset	timesig	staff	voice	label	offset_x	offset_y	offset	volta	globalkey	localkey	pedal	chord	special	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note	n_colored	n_untouched	count_ratio	dur_colored	dur_untouched	dur_ratio
10	9	1/2	1/2	3/4	4	1	V					A	I		V		V							M	0	0	4, 8, 5		4.0	4.0	1	2	0.3333333333333333	0.125	0.375	0.25
11	10	1/4	1/4	3/4	4	1	V.IV6					A	V		IV6		IV		6					M	0	0	7, 4, 3		3.0	7.0	1	2	0.3333333333333333	0.125	0.375	0.25
11	10	1/2	1/2	3/4	4	1	V					A	V		V		V							M	0	0	5, 9, 6		5.0	5.0	1	2	0.3333333333333333	0.125	0.375	0.25
12	11	0	0	3/4	4	1	ii6					A	V		ii6		ii		6					m	0	0	3, 7, 6		6.0	3.0	0	2	0.0	0.0	0.5	0.0
12	11	1/4	1/4	3/4	4	1	ii					A	V		ii		ii							m	0	0	6, 3, 7		6.0	6.0	0	2	0.0	0.0	0.5	0.0
12	11	1/2	1/2	3/4	4	1	V					A	V		V		V							M	0	0	5, 9, 6		5.0	5.0	0	2	0.0	0.0	0.5	0.0
13	12	0	0	3/4	4	1	I\\					A	V		I		I						\\	M	0	0	4, 8, 5		4.0	4.0	1	2	0.3333333333333333	0.25	0.5	0.3333333333333333
14	13	0	0	3/4	4	1	I.I	0	-3.81708	/		A	I		I		I							M	0	0	3, 7, 4		3.0	3.0	0	7	0.0	0.0	2.25	0.0
15	14	0	0	3/4	4	1	V	0	-3.81708	/		A	I		V		V							M	0	0	4, 8, 5		4.0	4.0	0	7	0.0	0.0	2.25	0.0
16	15	0	0	3/4	4	1	I6	-0.146342	-3.96342	/		A	I		I6		I		6					M	0	0	7, 4, 3		3.0	7.0	2	5	0.2857142857142857	0.25	1.0	0.2
16	15	1/2	1/2	3/4	4	1	I	0	-4.10976	/		A	I		I		I							M	0	0	3, 7, 4		3.0	3.0	1	4	0.2	0.125	0.875	0.125
17	16	0	0	3/4	4	1	V\\	-0.306095	-4.03048	/		A	I		V		V						\\	M	0	0	4, 8, 5		4.0	4.0	2	4	0.3333333333333333	0.5	1.0	0.3333333333333333
18	17	0	0	3/4	4	1	I					A	I		I		I							M	0	0	3, 7, 4		3.0	3.0	0	11	0.0	0.0	3.5	0.0
19	18	1/2	1/2	3/4	4	1	vi					A	I		vi		vi							m	0	0	6, 3, 7		6.0	6.0	0	4	0.0	0.0	1.0	0.0
20	19	0	0	3/4	4	1	viio/V					A	I		viio/V		vii	o			V			o	0	0	9, 6, 3		9.0	9.0	0	7	0.0	0.0	2.25	0.0
21	20	0	0	3/4	4	1	V6/V					A	I		V6/V		V		6		V			M	0	0	9, 6, 5		5.0	9.0	0	1	0.0	0.0	0.5	0.0
21	20	1/4	1/4	3/4	4	1	V/V	0	-3.34044	/		A	I		V/V		V				V			M	0	0	5, 9, 6		5.0	5.0	0	3	0.0	0.0	0.75	0.0
21	20	1/2	1/2	3/4	4	1	V2/V	0	-2.98025	/		A	I		V2/V		V		2		V			Mm7	0	0	3, 5, 9, 6		5.0	3.0	0	4	0.0	0.0	1.0	0.0
22	21	0	0	3/4	4	1	V	-0.146342	-2.5	/		A	I		V		V							M	0	0	4, 8, 5		4.0	4.0	1	8	0.1111111111111111	0.125	2.375	0.05
23	22	1/4	1/4	3/4	4	1	V.vi	0	-4.66113	/		A	V		vi		vi							m	0	0	7, 4, 8		7.0	7.0	1	4	0.2	0.125	0.875	0.125
23	22	1/2	1/2	3/4	4	1	V(64)	3.37928	-2.60729	/		A	V		V(64)		V			64				M	0	0	5, 4, 8		5.0	5.0	1	4	0.2	0.125	0.875	0.125
24	23	0	0	3/4	4	1	ii6	0	-3.22439	/		A	V		ii6		ii		6					m	0	0	3, 7, 6		6.0	3.0	0	2	0.0	0.0	0.5	0.0
24	23	1/4	1/4	3/4	4	1	ii	0	-3.8247	/		A	V		ii		ii							m	0	0	6, 3, 7		6.0	6.0	0	4	0.0	0.0	1.0	0.0
24	23	1/2	1/2	3/4	4	1	V7	0	-3.13415	/		A	V		V7		V		7					Mm7	0	0	5, 9, 6, 3		5.0	5.0	0	4	0.0	0.0	1.0	0.0
25	24	0	0	3/4	4	1	I\\	0.146342	-3.23171	/		A	V		I		I						\\	M	0	0	4, 8, 5		4.0	4.0	0	5	0.0	0.0	1.25	0.0
26	25	0	0	3/4	4	1	I.V[viio					A	I	V	viio		vii	o						o	0	0	8, 5, 2		8.0	8.0	3	3	0.5	0.75	2.25	0.25
27	26	0	0	3/4	4	1	I					A	I	V	I		I							M	0	0	3, 7, 4		3.0	3.0	2	9	0.18181818181818182	0.25	2.75	0.08333333333333333
28	27	0	0	3/4	4	1	V43					A	I	V	V43		V		43					Mm7	0	0	5, 2, 4, 8		4.0	5.0	3	12	0.2	0.375	1.875	0.16666666666666666
30	29	0	0	3/4	4	1	viio	0.279273	-4.03048	/		A	I	V	viio		vii	o						o	0	0	8, 5, 2		8.0	8.0	3	3	0.5	0.75	2.25	0.25
31	30	0	0	3/4	4	1	I	-0.00670604	-3.93779	/		A	I	V	I		I							M	0	0	3, 7, 4		3.0	3.0	2	9	0.18181818181818182	0.25	2.75	0.08333333333333333
32	31	0	0	3/4	4	1	V43]	0.146342	-3.96342	/		A	I	V	V43		V		43					Mm7	0	0	5, 2, 4, 8		4.0	5.0	7	8	0.4666666666666667	0.875	1.375	0.3888888888888889
34	33	0	0	3/4	4	1	#viio7/vi	-0.306095	-4.48962	/		A	I		#viio7/vi		#vii	o	7		vi			o7	0	0	11, 8, 5, 2		11.0	11.0	0	11	0.0	0.0	2.0	0.0
35	34	0	0	3/4	4	1	vi	0	-3.72438	/		A	I		vi		vi							m	0	0	6, 3, 7		6.0	6.0	0	11	0.0	0.0	2.0	0.0
36	35	0	0	3/4	4	1	iii64	0.459143	-3.41829	/		A	I		iii64		iii		64					m	0	0	8, 7, 4		7.0	8.0	0	11	0.0	0.0	2.0	0.0
37	36	0	0	3/4	4	1	iii.Ger6	0.153048	-3.57133	/		A	iii		Ger6	Ger	vii	o	65	b3	V			Ger	0	1	3, 7, 4, 13		13.0	3.0	0	11	0.0	0.0	2.0	0.0
38	37	0	0	3/4	4	1	V(64)	0.146342	-2.93903	/		A	iii		V(64)		V			64				M	0	1	8, 7, 4		8.0	8.0	0	11	0.0	0.0	2.0	0.0
39	38	0	0	3/4	4	1	V					A	iii		V		V							M	0	1	8, 12, 9		8.0	8.0	2	9	0.18181818181818182	0.5	1.5	0.25
40	39	0	0	3/4	4	1	i[i6					A	iii	i	i6		i		6					m	0	1	4, 8, 7		7.0	4.0	0	6	0.0	0.0	3.0	0.0
41	40	0	0	3/4	4	1	i64					A	iii	i	i64		i		64					m	0	1	8, 7, 4		7.0	8.0	0	6	0.0	0.0	3.0	0.0
42	41	0	0	3/4	4	1	#viio2					A	iii	i	#viio2		#vii	o	2					o7	0	1	3, 12, 9, 6		12.0	3.0	3	3	0.5	0.625	1.875	0.25
42	41	1/2	1/2	3/4	4	1	V					A	iii	i	V		V							M	0	1	8, 12, 9		8.0	8.0	2	1	0.6666666666666666	0.375	0.125	0.75
43	42	0	0	3/4	4	1	V2					A	iii	i	V2		V		2					Mm7	0	1	6, 8, 12, 9		8.0	6.0	4	7	0.36363636363636365	0.875	2.125	0.2916666666666667
44	43	0	0	3/4	4	1	i6	0.146342	-2.5	/		A	iii	i	i6		i		6					m	0	1	4, 8, 7		7.0	4.0	3	8	0.2727272727272727	0.25	2.75	0.08333333333333333
45	44	0	0	3/4	4	1	i6]					A	iii	i	i6		i		6					m	0	1	4, 8, 7		7.0	4.0	0	4	0.0	0.0	1.0	0.0
45	44	1/4	1/4	3/4	4	1	i					A	iii		i		i							m	0	1	7, 4, 8		7.0	7.0	0	9	0.0	0.0	2.25	0.0
48	47	0	0	3/4	4	1	I.I					A	I		I		I							M	0	0	3, 7, 4		3.0	3.0	0	3	0.0	0.0	1.25	0.0
49	48	0	0	3/4	4	1	V					A	I		V		V							M	0	0	4, 8, 5		4.0	4.0	0	3	0.0	0.0	1.25	0.0
50	49	0	0	3/4	4	1	I					A	I		I		I							M	0	0	3, 7, 4		3.0	3.0	3	5	0.375	0.375	0.875	0.3
51	50	0	0	3/4	4	1	V(6)					A	I		V(6)		V			6				M	0	0	4, 8, 7		4.0	4.0	0	2	0.0	0.0	0.5	0.0
51	50	1/4	1/4	3/4	4	1	V\\					A	I		V		V						\\	M	0	0	4, 8, 5		4.0	4.0	1	1	0.5	0.25	0.25	0.5
52	51	0	0	3/4	4	1	I					A	I		I		I							M	0	0	3, 7, 4		3.0	3.0	0	3	0.0	0.0	1.25	0.0
53	52	0	0	3/4	4	1	I					A	I		I		I							M	0	0	3, 7, 4		3.0	3.0	0	2	0.0	0.0	0.75	0.0
53	52	1/2	1/2	3/4	4	1	vi					A	I		vi		vi							m	0	0	6, 3, 7		6.0	6.0	0	2	0.0	0.0	0.5	0.0
54	53	0	0	3/4	4	1	viio/V					A	I		viio/V		vii	o			V			o	0	0	9, 6, 3		9.0	9.0	0	3	0.0	0.0	1.25	0.0
55	54	0	0	3/4	4	1	V/V					A	I		V/V		V				V			M	0	0	5, 9, 6		5.0	5.0	0	2	0.0	0.0	0.75	0.0
55	54	1/2	1/2	3/4	4	1	V2/V					A	I		V2/V		V		2		V			Mm7	0	0	3, 5, 9, 6		5.0	3.0	0	2	0.0	0.0	0.5	0.0
56	55	0	0	3/4	4	1	IV.ii					A	IV		ii		ii							m	0	0	4, 1, 5		4.0	4.0	1	4	0.2	0.125	1.375	0.08333333333333333
57	56	1/4	1/4	3/4	4	1	ii64	0	-3.59148	/		A	IV		ii64		ii		64					m	0	0	5, 4, 1		4.0	5.0	1	2	0.3333333333333333	0.125	0.375	0.25
57	56	1/2	1/2	3/4	4	1	ii6					A	IV		ii6		ii		6					m	0	0	1, 5, 4		4.0	1.0	0	3	0.0	0.0	0.5	0.0
58	57	0	0	3/4	4	1	V(64)	-0.153048	-2.34695	/		A	IV		V(64)		V			64				M	0	0	3, 2, 6		3.0	3.0	2	7	0.2222222222222222	0.0	1.375	0.0
58	57	5/8	5/8	3/4	4	1	V					A	IV		V		V							M	0	0	3, 7, 4		3.0	3.0	0	1	0.0	0.0	0.125	0.0
59	58	0	0	3/4	4	1	I\\					A	IV		I		I						\\	M	0	0	2, 6, 3		2.0	2.0	0	5	0.0	0.0	1.75	0.0
60	59	0	0	3/4	4	1	V					A	IV		V		V							M	0	0	3, 7, 4		3.0	3.0	0	4	0.0	0.0	1.5	0.0
61	60	0	0	3/4	4	1	I					A	IV		I		I							M	0	0	2, 6, 3		2.0	2.0	2	4	0.3333333333333333	0.25	1.25	0.16666666666666666
61	60	1/2	1/2	3/4	4	1	I6					A	IV		I6		I		6					M	0	0	6, 3, 2		2.0	6.0	1	2	0.3333333333333333	0.125	0.375	0.25
62	61	0	0	3/4	4	1	V					A	IV		V		V							M	0	0	3, 7, 4		3.0	3.0	2	4	0.3333333333333333	0.25	1.25	0.16666666666666666
62	61	1/2	1/2	3/4	4	1	V2					A	IV		V2		V		2					Mm7	0	0	1, 3, 7, 4		3.0	1.0	1	3	0.25	0.125	0.625	0.16666666666666666
63	62	0	0	3/4	4	1	I6					A	IV		I6		I		6					M	0	0	6, 3, 2		2.0	6.0	3	8	0.2727272727272727	0.375	2.125	0.15
64	63	0	0	3/4	4	1	V					A	IV		V		V							M	0	0	3, 7, 4		3.0	3.0	1	3	0.25	0.125	1.125	0.1
64	63	1/4	1/4	3/4	4	1	V6					A	IV		V6		V		6					M	0	0	7, 4, 3		3.0	7.0	1	3	0.25	0.125	0.625	0.16666666666666666
64	63	1/2	1/2	3/4	4	1	V					A	IV		V		V							M	0	0	3, 7, 4		3.0	3.0	1	2	0.3333333333333333	0.125	0.375	0.25
65	64	0	0	3/4	4	1	I					A	IV		I		I							M	0	0	2, 6, 3		2.0	2.0	2	6	0.25	0.25	1.75	0.125
65	64	1/2	1/2	3/4	4	1	V(64)					A	IV		V(64)		V			64				M	0	0	3, 2, 6		3.0	3.0	1	2	0.3333333333333333	0.125	0.375	0.25
66	65	0	0	3/4	4	1	V(6)					A	IV		V(6)		V			6				M	0	0	3, 7, 6		3.0	3.0	0	4	0.0	0.0	0.75	0.0
66	65	1/4	1/4	3/4	4	1	V7					A	IV		V7		V		7					Mm7	0	0	3, 7, 4, 1		3.0	3.0	0	5	0.0	0.0	1.0	0.0
66	65	1/2	1/2	3/4	4	1	V2					A	IV		V2		V		2					Mm7	0	0	1, 3, 7, 4		3.0	1.0	0	4	0.0	0.0	0.75	0.0
67	66	0	0	3/4	4	1	I6					A	IV		I6		I		6					M	0	0	6, 3, 2		2.0	6.0	0	5	0.0	0.0	1.75	0.0
67	66	1/2	1/2	3/4	4	1	I					A	IV		I		I							M	0	0	2, 6, 3		2.0	2.0	1	9	0.1	0.25	2.75	0.08333333333333333
69	68	0	0	3/4	4	1	vi	0	-3.52439	/		A	IV		vi		vi							m	0	0	5, 2, 6		5.0	5.0	1	6	0.14285714285714285	0.25	2.25	0.1
70	69	0	0	3/4	4	1	I.V7					A	I		V7		V		7					Mm7	0	0	4, 8, 5, 2		4.0	4.0	0	6	0.0	0.0	1.75	0.0
70	69	1/2	1/2	3/4	4	1	V2					A	I		V2		V		2					Mm7	0	0	2, 4, 8, 5		4.0	2.0	0	3	0.0	0.0	0.75	0.0
71	70	0	0	3/4	4	1	I6	0	-4.6762	/		A	I		I6		I		6					M	0	0	7, 4, 3		3.0	7.0	2	9	0.18181818181818182	0.375	3.125	0.10714285714285714
72	71	1/4	1/4	3/4	4	1	IV	0	-4.48962	/		A	I		IV		IV							M	0	0	2, 6, 3		2.0	2.0	1	3	0.25	0.125	0.625	0.16666666666666666
72	71	1/2	1/2	3/4	4	1	vi2	0	-4.59572	/		A	I		vi2		vi		2					mm7	0	0	4, 6, 3, 7		6.0	4.0	1	4	0.2	0.125	0.875	0.125
73	72	0	0	3/4	4	1	IV	0	-4.33657	/		A	I		IV		IV							M	0	0	2, 6, 3		2.0	2.0	0	4	0.0	0.0	1.0	0.0
73	72	1/4	1/4	3/4	4	1	ii	0.306095	-4.33657	/		A	I		ii		ii							m	0	0	5, 2, 6		5.0	5.0	0	4	0.0	0.0	1.0	0.0
73	72	1/2	1/2	3/4	4	1	V7	0	-4.2561	/		A	I		V7		V		7					Mm7	0	0	4, 8, 5, 2		4.0	4.0	0	4	0.0	0.0	1.0	0.0
74	73	0	0	3/4	4	1	I\\	0	-4.2561	/		A	I		I		I						\\	M	0	0	3, 7, 4		3.0	3.0	0	5	0.0	0.0	1.25	0.0
75	74	0	0	3/4	4	1	V2					A	I		V2		V		2					Mm7	0	0	2, 4, 8, 5		4.0	2.0	0	4	0.0	0.0	3.0	0.0
76	75	0	0	3/4	4	1	I6					A	I		I6		I		6					M	0	0	7, 4, 3		3.0	7.0	0	4	0.0	0.0	3.0	0.0
77	76	0	0	3/4	4	1	V43					A	I		V43		V		43					Mm7	0	0	5, 2, 4, 8		4.0	5.0	1	5	0.16666666666666666	0.125	0.875	0.125
77	76	1/4	1/4	3/4	4	1	V65					A	I		V65		V		65					Mm7	0	0	8, 5, 2, 4		4.0	8.0	0	5	0.0	0.0	1.0	0.0
77	76	1/2	1/2	3/4	4	1	V7					A	I		V7		V		7					Mm7	0	0	4, 8, 5, 2		4.0	4.0	0	5	0.0	0.0	1.0	0.0
78	77	0	0	3/4	4	1	I\\					A	I		I		I						\\	M	0	0	3, 7, 4		3.0	3.0	0	5	0.0	0.0	1.25	0.0
79	78	0	0	3/4	4	1	V2	0	-3.37805	/		A	I		V2		V		2					Mm7	0	0	2, 4, 8, 5		4.0	2.0	0	5	0.0	0.0	3.75	0.0
80	79	0	0	3/4	4	1	I6	-0.146342	-3.52439	/		A	I		I6		I		6					M	0	0	7, 4, 3		3.0	7.0	0	5	0.0	0.0	3.75	0.0
81	80	0	0	3/4	4	1	ii7(4)	0	-4.50303	/		A	I		ii7(4)		ii		7	4				mm7	0	0	5, 4, 6, 3		5.0	5.0	0	6	0.0	0.0	1.75	0.0
81	80	3/8	3/8	3/4	4	1	ii7	-0.146342	-4.54879	/		A	I		ii7		ii		7					mm7	0	0	5, 2, 6, 3		5.0	5.0	0	2	0.0	0.0	0.25	0.0
81	80	1/2	1/2	3/4	4	1	V7	0.153048	-4.48962	/		A	I		V7		V		7					Mm7	0	0	4, 8, 5, 2		4.0	4.0	1	5	0.16666666666666666	0.125	0.875	0.125
82	81	0	0	3/4	4	1	I\\	-0.146342	-4.40245	/	1.0	A	I		I		I						\\	M	0	0	3, 7, 4		3.0	3.0	0	11	0.0	0.0	2.75	0.0
85	82	0	0	3/4	4	1	I					A	I		I		I							M	0	0	3, 7, 4		3.0	3.0	0	7	0.0	0.0	2.5	0.0
85	82	1/2	1/2	3/4	4	1	I64					A	I		I64		I		64					M	0	0	4, 3, 7		3.0	4.0	0	5	0.0	0.0	1.25	0.0
86	83	0	0	3/4	4	1	V43					A	I		V43		V		43					Mm7	0	0	5, 2, 4, 8		4.0	5.0	2	5	0.2857142857142857	0.5	2.0	0.2
86	83	1/2	1/2	3/4	4	1	V7					A	I		V7		V		7					Mm7	0	0	4, 8, 5, 2		4.0	4.0	2	3	0.4	0.5	0.75	0.4
87	84	0	0	3/4	4	1	V2					A	I		V2		V		2					Mm7	0	0	2, 4, 8, 5		4.0	2.0	4	7	0.36363636363636365	0.25	2.25	0.1
87	84	1/2	1/2	3/4	4	1	V7					A	I		V7		V		7					Mm7	0	0	4, 8, 5, 2		4.0	4.0	2	5	0.2857142857142857	0.25	1.0	0.2
88	85	0	0	3/4	4	1	I6(4)					A	I		I6(4)		I		6	4				M	0	0	2, 4, 3		3.0	2.0	3	2	0.6	1.0	1.0	0.5
88	85	1/4	1/4	3/4	4	1	I6					A	I		I6		I		6					M	0	0	7, 4, 3		3.0	7.0	0	2	0.0	0.0	0.5	0.0
88	85	1/2	1/2	3/4	4	1	V.iv6					A	V		iv6		iv		6					m	0	0	0, 4, 3		3.0	0.0	0	5	0.0	0.0	1.25	0.0
89	86	0	0	3/4	4	1	I64(4)					A	V		I64(4)		I		64	4				M	0	0	5, 4, 3		4.0	5.0	0	5	0.0	0.0	2.0	0.0
89	86	1/4	1/4	3/4	4	1	I64	1.17074	-2.5	/		A	V		I64		I		64					M	0	0	5, 4, 8		4.0	5.0	0	2	0.0	0.0	0.5	0.0
89	86	1/2	1/2	3/4	4	1	viio7/V					A	V		viio7/V		vii	o	7		V			o7	0	0	10, 7, 4, 1		10.0	10.0	0	5	0.0	0.0	1.25	0.0
90	87	0	0	3/4	4	1	V(b64)					A	V		V(b64)		V			b64				M	0	0	5, 4, 1		5.0	5.0	0	5	0.0	0.0	2.0	0.0
90	87	1/4	1/4	3/4	4	1	V					A	V		V		V							M	0	0	5, 9, 6		5.0	5.0	0	2	0.0	0.0	0.5	0.0
90	87	1/2	1/2	3/4	4	1	V(64)					A	V		V(64)		V			64				M	0	0	5, 4, 8		5.0	5.0	0	4	0.0	0.0	1.0	0.0
91	88	0	0	3/4	4	1	V7(4)					A	V		V7(4)		V		7	4				Mm7	0	0	5, 4, 6, 3		5.0	5.0	0	7	0.0	0.0	2.0	0.0
91	88	1/2	1/2	3/4	4	1	V7					A	V		V7		V		7					Mm7	0	0	5, 9, 6, 3		5.0	5.0	0	4	0.0	0.0	1.0	0.0
92	89	0	0	3/4	4	1	I\\					A	V		I		I						\\	M	0	0	4, 8, 5		4.0	4.0	0	5	0.0	0.0	1.25	0.0
94	90	0	0	3/4	4	1	I.I6					A	I		I6		I		6					M	0	0	7, 4, 3		3.0	7.0	0	3	0.0	0.0	1.25	0.0
94	90	1/4	1/4	3/4	4	1	V6					A	I		V6		V		6					M	0	0	8, 5, 4		4.0	8.0	0	2	0.0	0.0	0.5	0.0
94	90	1/2	1/2	3/4	4	1	I					A	I		I		I							M	0	0	3, 7, 4		3.0	3.0	0	2	0.0	0.0	0.5	0.0
95	91	0	0	3/4	4	1	V43					A	I		V43		V		43					Mm7	0	0	5, 2, 4, 8		4.0	5.0	0	3	0.0	0.0	1.25	0.0
95	91	1/4	1/4	3/4	4	1	vi7	0.878052	-2.5	/		A	I		vi7		vi		7					mm7	0	0	6, 3, 7, 4		6.0	6.0	0	2	0.0	0.0	0.5	0.0
95	91	1/2	1/2	3/4	4	1	V6					A	I		V6		V		6					M	0	0	8, 5, 4		4.0	8.0	0	2	0.0	0.0	0.5	0.0
96	92	0	0	3/4	4	1	I					A	I		I		I							M	0	0	3, 7, 4		3.0	3.0	0	3	0.0	0.0	0.75	0.0
96	92	1/4	1/4	3/4	4	1	V6					A	I		V6		V		6					M	0	0	8, 5, 4		4.0	8.0	0	3	0.0	0.0	0.75	0.0
96	92	1/2	1/2	3/4	4	1	viio6/V	-0.306095	-2.5	/		A	I		viio6/V		vii	o	6		V			o	0	0	6, 3, 9		9.0	6.0	0	3	0.0	0.0	0.75	0.0
97	93	0	0	3/4	4	1	V	2.34147	-2.5	/		A	I		V		V							M	0	0	4, 8, 5		4.0	4.0	2	8	0.2	0.25	1.75	0.125
98	94	0	0	3/4	4	1	I6	0.29939	-4.92865	/		A	I		I6		I		6					M	0	0	7, 4, 3		3.0	7.0	0	4	0.0	0.0	1.5	0.0
98	94	1/4	1/4	3/4	4	1	V6	-0.285978	-5.18281	/		A	I		V6		V		6					M	0	0	8, 5, 4		4.0	8.0	0	3	0.0	0.0	0.75	0.0
98	94	1/2	1/2	3/4	4	1	I	0.166459	-6.00808	/		A	I		I		I							M	0	0	3, 7, 4		3.0	3.0	0	3	0.0	0.0	0.75	0.0
99	95	0	0	3/4	4	1	V43	0.166459	-5.75087	/		A	I		V43		V		43					Mm7	0	0	5, 2, 4, 8		4.0	5.0	0	4	0.0	0.0	1.5	0.0
99	95	1/4	1/4	3/4	4	1	vi7	0.153048	-5.87039	/		A	I		vi7		vi		7					mm7	0	0	6, 3, 7, 4		6.0	6.0	0	3	0.0	0.0	0.75	0.0
99	95	1/2	1/2	3/4	4	1	V6	-0.0134111	-5.45343	/		A	I		V6		V		6					M	0	0	8, 5, 4		4.0	8.0	0	3	0.0	0.0	0.75	0.0
100	96	0	0	3/4	4	1	I	0.166459	-4.989	/		A	I		I		I							M	0	0	3, 7, 4		3.0	3.0	0	4	0.0	0.0	1.0	0.0
100	96	1/4	1/4	3/4	4	1	V6	0.146342	-4.94876	/		A	I		V6		V		6					M	0	0	8, 5, 4		4.0	8.0	0	4	0.0	0.0	1.0	0.0
100	96	1/2	1/2	3/4	4	1	vi7	-0.459143	-4.79571	/		A	I		vi7		vi		7					mm7	0	0	6, 3, 7, 4		6.0	6.0	0	4	0.0	0.0	1.0	0.0
101	97	0	0	3/4	4	1	V\\	-0.439026	-4.69513	/		A	I		V		V						\\	M	0	0	4, 8, 5		4.0	4.0	1	4	0.2	0.25	1.0	0.2
101	97	1/2	1/2	3/4	4	1	V2					A	I		V2		V		2					Mm7	0	0	2, 4, 8, 5		4.0	2.0	0	3	0.0	0.0	0.75	0.0
102	98	0	0	3/4	4	1	I	0	-3.40205	/		A	I		I		I							M	0	0	3, 7, 4		3.0	3.0	0	7	0.0	0.0	2.5	0.0
102	98	1/2	1/2	3/4	4	1	I64	0	-2.86082	/		A	I		I64		I		64					M	0	0	4, 3, 7		3.0	4.0	0	5	0.0	0.0	1.25	0.0
103	99	0	0	3/4	4	1	V43(4)	0	-4.2139	/		A	I		V43(4)		V		43	4				Mm7	0	0	5, 2, 4, 3		4.0	5.0	0	5	0.0	0.0	2.0	0.0
103	99	1/4	1/4	3/4	4	1	V7	0	-4.03349	/		A	I		V7		V		7					Mm7	0	0	4, 8, 5, 2		4.0	4.0	0	2	0.0	0.0	0.5	0.0
103	99	1/2	1/2	3/4	4	1	V7(4)					A	I		V7(4)		V		7	4				Mm7	0	0	4, 3, 5, 2		4.0	4.0	0	5	0.0	0.0	1.25	0.0
104	100	0	0	3/4	4	1	V65	0	-5.13416	/		A	I		V65		V		65					Mm7	0	0	8, 5, 2, 4		4.0	8.0	4	7	0.36363636363636365	0.25	2.25	0.1
104	100	1/2	1/2	3/4	4	1	V7	-0.146342	-5.13416	/		A	I		V7		V		7					Mm7	0	0	4, 8, 5, 2		4.0	4.0	2	5	0.2857142857142857	0.25	1.0	0.2
105	101	0	0	3/4	4	1	I(9)	-0.279273	-5.03475	/		A	I		I(9)		I			9				M	0	0	3, 7, 4	5	3.0	3.0	0	5	0.0	0.0	2.0	0.0
105	101	1/4	1/4	3/4	4	1	I	0.312801	-5.02805	/		A	I		I		I							M	0	0	3, 7, 4		3.0	3.0	0	2	0.0	0.0	0.5	0.0
105	101	1/2	1/2	3/4	4	1	I6	0.0201171	-4.95547	/		A	I		I6		I		6					M	0	0	7, 4, 3		3.0	7.0	2	8	0.2	0.5	2.5	0.16666666666666666
106	102	1/2	1/2	3/4	4	1	V65/IV	-2.92684	-5.75532	/		A	I		V65/IV		V		65		IV			Mm7	0	0	7, 4, 1, 3		3.0	7.0	0	4	0.0	0.0	1.0	0.0
107	103	0	0	3/4	4	1	IV(94)	-0.459143	-6.03935	/		A	I		IV(94)		IV			94				M	0	0	2, 8, 3	4	2.0	2.0	2	2	0.5	0.5	0.75	0.4
107	103	1/4	1/4	3/4	4	1	IV	0.0134111	-5.38108	/		A	I		IV		IV							M	0	0	2, 6, 3		2.0	2.0	0	3	0.0	0.0	0.75	0.0
107	103	1/2	1/2	3/4	4	1	ii	-0.132931	-5.5006	/		A	I		ii		ii							m	0	0	5, 2, 6		5.0	5.0	0	4	0.0	0.0	1.0	0.0
