mc	mn	mc_onset	mn_onset	timesig	staff	voice	label	offset_x	offset_y	offset	volta	alt_label	globalkey	localkey	pedal	chord	special	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note	n_colored	n_untouched	count_ratio	dur_colored	dur_untouched	dur_ratio
87	86	1/2	1/2	3/4	4	1	#viio43						Eb	ii		#viio43		#vii	o	43					o7	0	1	-2, -5, 4, 1		4	-2	0	7	0.0	0.0	0.8125	0.0
88	87	0	0	3/4	4	1	i6						Eb	ii		i6		i		6					m	0	1	-4, 0, -1		-1	-4	0	7	0.0	0.0	1.4375	0.0
88	87	1/2	1/2	3/4	4	1	I.I6	0.239048	-4.41239	/			Eb	I		I6		I		6					M	0	0	1, -2, -3		-3	1	1	6	0.14285714285714285	0.0625	0.75	0.07692307692307693
89	88	0	0	3/4	4	1	V43	-0.375003	-4.75002	/			Eb	I		V43		V		43					Mm7	0	0	-1, -4, -2, 2		-2	-1	0	7	0.0	0.0	1.4375	0.0
89	88	1/2	1/2	3/4	4	1	I	0	-4.82897	/			Eb	I		I		I							M	0	0	-3, 1, -2		-3	-3	0	7	0.0	0.0	0.8125	0.0
90	89	0	0	3/4	4	1	V65	0.187501	-4.37501	/			Eb	I		V65		V		65					Mm7	0	0	2, -1, -4, -2		-2	2	0	8	0.0	0.0	0.75	0.0
90	89	1/4	1/4	3/4	4	1	I	-0.187501	-4.56252	/			Eb	I		I		I							M	0	0	-3, 1, -2		-3	-3	0	8	0.0	0.0	0.875	0.0
90	89	1/2	1/2	3/4	4	1	viio6	-2.05508	-2.37911	/			Eb	I		viio6		vii	o	6					o	0	0	-1, -4, 2		2	-1	1	5	0.16666666666666666	0.125	0.625	0.16666666666666666
90	89	11/16	11/16	3/4	4	1	V2						Eb	I		V2		V		2					Mm7	0	0	-4, -2, 2, -1		-2	-4	0	2	0.0	0.0	0.125	0.0
91	90	0	0	3/4	4	1	I6						Eb	I		I6		I		6					M	0	0	1, -2, -3		-3	1	0	12	0.0	0.0	1.6875	0.0
91	90	1/2	1/2	3/4	4	1	ii43						Eb	I		ii43		ii		43					mm7	0	0	0, -3, -1, -4		-1	0	0	5	0.0	0.0	0.6875	0.0
92	91	0	0	3/4	4	1	I6						Eb	I		I6		I		6					M	0	0	1, -2, -3		-3	1	0	10	0.0	0.0	1.3125	0.0
92	91	1/2	1/2	3/4	4	1	IV						Eb	I		IV		IV							M	0	0	-4, 0, -3		-4	-4	1	3	0.25	0.125	0.5	0.2
92	91	11/16	11/16	3/4	4	1	viio/V	-3.15516	-2.6088	/			Eb	I		viio/V		vii	o			V			o	0	0	3, 0, -3		3	3	0	1	0.0	0.0	0.0625	0.0
93	92	0	0	3/4	4	1	V						Eb	I		V		V							M	0	0	-2, 2, -1		-2	-2	0	8	0.0	0.0	1.375	0.0
93	92	1/2	1/2	3/4	4	1	I6						Eb	I		I6		I		6					M	0	0	1, -2, -3		-3	1	0	4	0.0	0.0	0.75	0.0
94	93	0	0	3/4	4	1	V2						Eb	I		V2		V		2					Mm7	0	0	-4, -2, 2, -1		-2	-4	0	4	0.0	0.0	0.5625	0.0
94	93	1/4	1/4	3/4	4	1	V65						Eb	I		V65		V		65					Mm7	0	0	2, -1, -4, -2		-2	2	1	4	0.2	0.0625	0.5625	0.1
94	93	1/2	1/2	3/4	4	1	I6						Eb	I		I6		I		6					M	0	0	1, -2, -3		-3	1	1	4	0.2	0.0625	0.625	0.09090909090909091
95	94	0	0	3/4	4	1	V						Eb	I		V		V							M	0	0	-2, 2, -1		-2	-2	1	4	0.2	0.0625	0.5625	0.1
95	94	1/4	1/4	3/4	4	1	V64						Eb	I		V64		V		64					M	0	0	-1, -2, 2		-2	-1	0	7	0.0	0.0	0.6875	0.0
95	94	1/2	1/2	3/4	4	1	viio43/V	-1.08798	-2.5	/			Eb	I		viio43/V		vii	o	43		V			o7	0	0	-3, -6, 3, 0		3	-3	1	5	0.16666666666666666	0.125	0.8125	0.13333333333333333
96	95	0	0	3/4	4	1	v6						Eb	I		v6		v		6					m	0	0	-5, -1, -2		-2	-5	1	3	0.25	0.0625	0.5	0.1111111111111111
96	95	1/4	1/4	3/4	4	1	V6						Eb	I		V6		V		6					M	0	0	2, -1, -2		-2	2	1	4	0.2	0.0625	0.4375	0.125
96	95	1/2	1/2	3/4	4	1	V43						Eb	I		V43		V		43					Mm7	0	0	-1, -4, -2, 2		-2	-1	0	5	0.0	0.0	0.6875	0.0
97	96	0	0	3/4	4	1	I						Eb	I		I		I							M	0	0	-3, 1, -2		-3	-3	1	3	0.25	0.0625	0.75	0.07692307692307693
97	96	1/4	1/4	3/4	4	1	I6						Eb	I		I6		I		6					M	0	0	1, -2, -3		-3	1	0	4	0.0	0.0	0.4375	0.0
97	96	1/2	1/2	3/4	4	1	V2						Eb	I		V2		V		2					Mm7	0	0	-4, -2, 2, -1		-2	-4	0	4	0.0	0.0	0.75	0.0
98	97	0	0	3/4	4	1	I6						Eb	I		I6		I		6					M	0	0	1, -2, -3		-3	1	1	3	0.25	0.0625	0.5	0.1111111111111111
98	97	1/4	1/4	3/4	4	1	I						Eb	I		I		I							M	0	0	-3, 1, -2		-3	-3	0	6	0.0	0.0	0.625	0.0
98	97	1/2	1/2	3/4	4	1	V7						Eb	I		V7		V		7					Mm7	0	0	-2, 2, -1, -4		-2	-2	0	8	0.0	0.0	0.875	0.0
99	98	0	0	3/4	4	1	I						Eb	I		I		I							M	0	0	-3, 1, -2		-3	-3	0	12	0.0	0.0	1.8125	0.0
99	98	1/2	1/2	3/4	4	1	ii2						Eb	I		ii2		ii		2					mm7	0	0	-3, -1, -4, 0		-1	-3	0	5	0.0	0.0	0.6875	0.0
100	99	0	0	3/4	4	1	I6						Eb	I		I6		I		6					M	0	0	1, -2, -3		-3	1	0	4	0.0	0.0	0.5625	0.0
100	99	1/4	1/4	3/4	4	1	I						Eb	I		I		I							M	0	0	-3, 1, -2		-3	-3	0	5	0.0	0.0	0.625	0.0
100	99	1/2	1/2	3/4	4	1	I(64)	-2.53863	-4.4342	/			Eb	I		I(64)		I			64				M	0	0	-3, -4, 0		-3	-3	1	3	0.25	0.125	0.5	0.2
100	99	11/16	11/16	3/4	4	1	I	0	-4.55508	/			Eb	I		I		I							M	0	0	-3, 1, -2		-3	-3	0	1	0.0	0.0	0.0625	0.0
101	100	0	0	3/4	4	1	V	0.0542734	-4.53292	/			Eb	I		V		V							M	0	0	-2, 2, -1		-2	-2	0	8	0.0	0.0	1.375	0.0
101	100	1/2	1/2	3/4	4	1	I6	0.266457	-8.49467	/			Eb	I		I6		I		6					M	0	0	1, -2, -3		-3	1	0	4	0.0	0.0	0.75	0.0
102	101	0	0	3/4	4	1	V7	-0.175161	-4.57486	/			Eb	I		V7		V		7					Mm7	0	0	-2, 2, -1, -4		-2	-2	0	4	0.0	0.0	0.6875	0.0
102	101	7/16	7/16	3/4	4	1	V43						Eb	I		V43		V		43					Mm7	0	0	-1, -4, -2, 2		-2	-1	0	3	0.0	0.0	0.1875	0.0
102	101	1/2	1/2	3/4	4	1	I						Eb	I		I		I							M	0	0	-3, 1, -2		-3	-3	0	3	0.0	0.0	0.5	0.0
102	101	11/16	11/16	3/4	4	1	vi7						Eb	I		vi7		vi		7					mm7	0	0	0, -3, 1, -2		0	0	0	2	0.0	0.0	0.125	0.0
103	102	0	0	3/4	4	1	V6						Eb	I		V6		V		6					M	0	0	2, -1, -2		-2	2	1	8	0.1111111111111111	0.0625	1.125	0.05263157894736842
103	102	1/2	1/2	3/4	4	1	V43/V	-1.86758	-4.76236	/			Eb	I		V43/V		V		43		V			Mm7	0	0	0, -3, -1, 3		-1	0	0	3	0.0	0.0	0.4375	0.0
103	102	11/16	11/16	3/4	4	1	V65/V	-1.96648	-4.07063	/			Eb	I		V65/V		V		65		V			Mm7	0	0	3, 0, -3, -1		-1	3	0	2	0.0	0.0	0.125	0.0
104	103	0	0	3/4	4	1	V	0.543992	-4.24078	/			Eb	I		V		V							M	0	0	-2, 2, -1		-2	-2	1	3	0.25	0.0625	0.4375	0.125
104	103	1/4	1/4	3/4	4	1	V6						Eb	I		V6		V		6					M	0	0	2, -1, -2		-2	2	1	4	0.2	0.0625	0.5	0.1111111111111111
104	103	1/2	1/2	3/4	4	1	vii%43						Eb	I		vii%43		vii	%	43					%7	0	0	-4, 0, 2, -1		2	-4	0	5	0.0	0.0	0.625	0.0
105	104	0	0	3/4	4	1	I6						Eb	I		I6		I		6					M	0	0	1, -2, -3		-3	1	1	8	0.1111111111111111	0.0625	1.4375	0.041666666666666664
105	104	1/2	1/2	3/4	4	1	V43						Eb	I		V43		V		43					Mm7	0	0	-1, -4, -2, 2		-2	-1	0	6	0.0	0.0	0.875	0.0
106	105	0	0	3/4	4	1	I						Eb	I		I		I							M	0	0	-3, 1, -2		-3	-3	0	8	0.0	0.0	1.6875	0.0
106	105	1/2	1/2	3/4	4	1	V43	0	-5.37331	/			Eb	I		V43		V		43					Mm7	0	0	-1, -4, -2, 2		-2	-1	0	6	0.0	0.0	0.875	0.0
107	106	0	0	3/4	4	1	I6						Eb	I		I6		I		6					M	0	0	1, -2, -3		-3	1	0	8	0.0	0.0	1.6875	0.0
107	106	1/2	1/2	3/4	4	1	V43						Eb	I		V43		V		43					Mm7	0	0	-1, -4, -2, 2		-2	-1	1	5	0.16666666666666666	0.125	0.75	0.14285714285714285
108	107	0	0	3/4	4	1	I						Eb	I		I		I							M	0	0	-3, 1, -2		-3	-3	0	8	0.0	0.0	1.6875	0.0
108	107	1/2	1/2	3/4	4	1	V43	0	-5.31339	/			Eb	I		V43		V		43					Mm7	0	0	-1, -4, -2, 2		-2	-1	0	6	0.0	0.0	0.875	0.0
109	108	0	0	3/4	4	1	I6	0	-3.59791	/			Eb	I		I6		I		6					M	0	0	1, -2, -3		-3	1	0	9	0.0	0.0	1.6875	0.0
109	108	1/2	1/2	3/4	4	1	V6	0	-5.86234	/			Eb	I		V6		V		6					M	0	0	2, -1, -2		-2	2	4	4	0.5	0.3125	0.5625	0.35714285714285715
110	109	0	0	3/4	4	1	vi	-0.187501	-3.43751	/			Eb	I		vi		vi							m	0	0	0, -3, 1		0	0	0	7	0.0	0.0	0.8125	0.0
110	109	1/4	1/4	3/4	4	1	V43/IV	0	-6.47511	/			Eb	I		V43/IV		V		43		IV			Mm7	0	0	-2, -5, -3, 1		-3	-2	0	7	0.0	0.0	0.8125	0.0
110	109	1/2	1/2	3/4	4	1	IV	-0.187501	-4.54896	/			Eb	I		IV		IV							M	0	0	-4, 0, -3		-4	-4	1	8	0.1111111111111111	0.0	0.8125	0.0
111	110	0	0	3/4	4	1	vi.iv6	-1.74669	-5.31252	/			Eb	vi		iv6		iv		6					m	0	1	-4, 0, -1		-1	-4	0	4	0.0	0.0	1.0	0.0
111	110	1/4	1/4	3/4	4	1	It6	-0.375003	-5.31252	/			Eb	vi		It6	It	vii	o	6	b3	V			It	0	1	-4, 0, 6		6	-4	0	4	0.0	0.0	1.0	0.0
111	110	1/2	1/2	3/4	4	1	V	0.562504	-5.50002	/			Eb	vi		V		V							M	0	1	1, 5, 2		1	1	0	5	0.0	0.0	1.25	0.0
112	111	1/4	1/4	3/4	4	1	i\\	0	-4.75002	/			Eb	vi		i		i						\\	m	0	1	0, -3, 1		0	0	0	3	0.0	0.0	0.75	0.0
113	112	1/4	1/4	3/4	4	1	I.V43/V	-0.375003	-4.75002	/			Eb	I		V43/V		V		43		V			Mm7	0	0	0, -3, -1, 3		-1	0	0	5	0.0	0.0	1.25	0.0
114	113	0	0	3/4	4	1	V	-0.108546	-4.59211	/			Eb	I		V		V							M	0	0	-2, 2, -1		-2	-2	0	5	0.0	0.0	1.25	0.0
114	113	1/4	1/4	3/4	4	1	V6	0.120887	-4.57977	/			Eb	I		V6		V		6					M	0	0	2, -1, -2		-2	2	0	4	0.0	0.0	1.0	0.0
114	113	1/2	1/2	3/4	4	1	V65/ii	0	-4.47122	/			Eb	I		V65/ii		V		65		ii			Mm7	0	0	4, 1, -2, 0		0	4	0	5	0.0	0.0	1.25	0.0
115	114	1/4	1/4	3/4	4	1	ii\\	0.120887	-4.4342	/			Eb	I		ii		ii						\\	m	0	0	-1, -4, 0		-1	-1	0	4	0.0	0.0	1.0	0.0
116	115	1/4	1/4	3/4	4	1	V						Eb	I		V		V							M	0	0	-2, 2, -1		-2	-2	0	6	0.0	0.0	1.5	0.0
117	116	0	0	3/4	4	1	I						Eb	I		I		I							M	0	0	-3, 1, -2		-3	-3	2	3	0.4	0.25	0.5	0.3333333333333333
117	116	1/4	1/4	3/4	4	1	vi7						Eb	I		vi7		vi		7					mm7	0	0	0, -3, 1, -2		0	0	1	5	0.16666666666666666	0.125	0.625	0.16666666666666666
117	116	1/2	1/2	3/4	4	1	vii%7	0	-3.35094	/			Eb	I		vii%7		vii	%	7					%7	0	0	2, -1, -4, 0		2	2	1	5	0.16666666666666666	0.125	0.625	0.16666666666666666
118	117	0	0	3/4	4	1	ii6						Eb	I		ii6		ii		6					m	0	0	-4, 0, -1		-1	-4	2	3	0.4	0.25	0.3125	0.4444444444444444
118	117	1/4	1/4	3/4	4	1	ii						Eb	I		ii		ii							m	0	0	-1, -4, 0		-1	-1	2	7	0.2222222222222222	0.25	1.0	0.2
119	118	0	0	3/4	4	1	V6						Eb	I		V6		V		6					M	0	0	2, -1, -2		-2	2	2	5	0.2857142857142857	0.25	0.5625	0.3076923076923077
119	118	1/4	1/4	3/4	4	1	V						Eb	I		V		V							M	0	0	-2, 2, -1		-2	-2	2	11	0.15384615384615385	0.25	1.5	0.14285714285714285
120	119	0	0	3/4	4	1	V7(b9)	0	-3.62501	/			Eb	I		V7(b9)		V		7	b9				Mm7	0	0	-2, 2, -1, -4	-7	-2	-2	0	8	0.0	0.0	0.9375	0.0
120	119	1/4	1/4	3/4	4	1	V7(9)	0	-3.62501	/			Eb	I		V7(9)		V		7	9				Mm7	0	0	-2, 2, -1, -4	0	-2	-2	1	7	0.125	0.125	0.8125	0.13333333333333333
120	119	1/2	1/2	3/4	4	1	V7	0	-3.62501	/			Eb	I		V7		V		7					Mm7	0	0	-2, 2, -1, -4		-2	-2	0	8	0.0	0.0	0.9375	0.0
121	120	0	0	3/4	4	1	V(64)	0	-4.37501	/			Eb	I		V(64)		V			64				M	0	0	-2, -3, 1		-2	-2	2	6	0.25	0.25	0.6875	0.26666666666666666
121	120	1/4	1/4	3/4	4	1	V7	-0.187501	-5.17034	/			Eb	I		V7		V		7					Mm7	0	0	-2, 2, -1, -4		-2	-2	2	6	0.25	0.25	0.6875	0.26666666666666666
121	120	1/2	1/2	3/4	4	1	V(64)	0.133229	-5.74652	/			Eb	I		V(64)		V			64				M	0	0	-2, -3, 1		-2	-2	2	6	0.25	0.25	0.6875	0.26666666666666666
122	121	0	0	3/4	4	1	V7	0.750006	-5.68752	/			Eb	I		V7		V		7					Mm7	0	0	-2, 2, -1, -4		-2	-2	2	10	0.16666666666666666	0.25	1.1875	0.17391304347826086
122	121	3/8	3/8	3/4	4	1	ii6						Eb	I		ii6		ii		6					m	0	0	-4, 0, -1		-1	-4	1	3	0.25	0.0625	0.375	0.14285714285714285
122	121	1/2	1/2	3/4	4	1	vi43	0	-3.81251	/			Eb	I		vi43		vi		43					mm7	0	0	1, -2, 0, -3		0	1	0	4	0.0	0.0	0.5	0.0
122	121	5/8	5/8	3/4	4	1	V43						Eb	I		V43		V		43					Mm7	0	0	-1, -4, -2, 2		-2	-1	0	4	0.0	0.0	0.4375	0.0
123	122	0	0	3/4	4	1	I\\	0.375003	-6.48049	/	1		Eb	I		I		I						\\	M	0	0	-3, 1, -2		-3	-3	8	14	0.36363636363636365	0.75	2.125	0.2608695652173913
124	122	0	0	3/4	4	1	I\\	0	-6.3075	/	2		Eb	I		I		I						\\	M	0	0	-3, 1, -2		-3	-3	0	6	0.0	0.0	0.875	0.0
124	122	1/4	1/4	3/4	4	1	viio/V	0	-6.38916	/	2		Eb	I		viio/V		vii	o			V			o	0	0	3, 0, -3		3	3	0	8	0.0	0.0	0.75	0.0
124	122	1/2	1/2	3/4	4	1	V	0	-6.29298	/	2		Eb	I		V		V							M	0	0	-2, 2, -1		-2	-2	6	4	0.6	0.75	0.75	0.5
125	123	1/4	1/4	3/4	4	1	ii6						Eb	I		ii6		ii		6					m	0	0	-4, 0, -1		-1	-4	0	8	0.0	0.0	0.75	0.0
125	123	1/2	1/2	3/4	4	1	V6						Eb	I		V6		V		6					M	0	0	2, -1, -2		-2	2	8	2	0.8	1.25	0.25	0.8333333333333334
126	124	1/4	1/4	3/4	4	1	viio						Eb	I		viio		vii	o						o	0	0	2, -1, -4		2	2	1	7	0.125	0.0625	0.6875	0.08333333333333333
126	124	1/2	1/2	3/4	4	1	I						Eb	I		I		I							M	0	0	-3, 1, -2		-3	-3	0	9	0.0	0.0	0.8125	0.0
127	125	0	0	3/4	4	1	V65						Eb	I		V65		V		65					Mm7	0	0	2, -1, -4, -2		-2	2	0	7	0.0	0.0	2.125	0.0
127	125	1/2	1/2	3/4	4	1	V43/V	-0.0666138	-2.36186	/			Eb	I		V43/V		V		43		V			Mm7	0	0	0, -3, -1, 3		-1	0	0	4	0.0	0.0	0.6875	0.0
128	126	0	0	3/4	4	1	V	0	-2.3	/			Eb	I		V		V							M	0	0	-2, 2, -1		-2	-2	1	9	0.1	0.0625	1.25	0.047619047619047616
128	126	1/2	1/2	3/4	4	1	I						Eb	I		I		I							M	0	0	-3, 1, -2		-3	-3	0	4	0.0	0.0	0.5	0.0
128	126	11/16	11/16	3/4	4	1	#vio7	-3.14307	-2.5	/			Eb	I		#vio7		#vi	o	7					o7	0	0	7, 4, 1, -2		7	7	0	4	0.0	0.0	0.25	0.0
129	127	0	0	3/4	4	1	V65						Eb	I		V65		V		65					Mm7	0	0	2, -1, -4, -2		-2	2	0	8	0.0	0.0	2.125	0.0
129	127	1/2	1/2	3/4	4	1	ii43(4)	-2.65952	-3.98878	/			Eb	I		ii43(4)		ii		43	4				mm7	0	0	0, -3, -1, -2		-1	0	0	3	0.0	0.0	0.625	0.0
129	127	5/8	5/8	3/4	4	1	ii43						Eb	I		ii43		ii		43					mm7	0	0	0, -3, -1, -4		-1	0	0	1	0.0	0.0	0.0625	0.0
130	128	0	0	3/4	4	1	V7						Eb	I		V7		V		7					Mm7	0	0	-2, 2, -1, -4		-2	-2	0	5	0.0	0.0	0.9375	0.0
130	128	1/4	1/4	3/4	4	1	IV6						Eb	I		IV6		IV		6					M	0	0	0, -3, -4		-4	0	1	5	0.16666666666666666	0.0625	0.625	0.09090909090909091
130	128	1/2	1/2	3/4	4	1	V65						Eb	I		V65		V		65					Mm7	0	0	2, -1, -4, -2		-2	2	1	6	0.14285714285714285	0.0625	0.75	0.07692307692307693
131	129	0	0	3/4	4	1	I[I64	0	-3.12381	/			Eb	I	I	I64		I		64					M	0	0	-2, -3, 1		-3	-2	1	6	0.14285714285714285	0.0625	2.0625	0.029411764705882353
131	129	1/2	1/2	3/4	4	1	V2	-0.241774	-4.56601	/			Eb	I	I	V2		V		2					Mm7	0	0	-4, -2, 2, -1		-2	-4	0	4	0.0	0.0	0.6875	0.0
132	130	0	0	3/4	4	1	I6						Eb	I	I	I6		I		6					M	0	0	1, -2, -3		-3	1	2	4	0.3333333333333333	0.125	1.25	0.09090909090909091
132	130	1/4	1/4	3/4	4	1	I						Eb	I	I	I		I							M	0	0	-3, 1, -2		-3	-3	0	5	0.0	0.0	0.4375	0.0
132	130	1/2	1/2	3/4	4	1	IV6						Eb	I	I	IV6		IV		6					M	0	0	0, -3, -4		-4	0	0	3	0.0	0.0	0.375	0.0
132	130	11/16	11/16	3/4	4	1	V+6	-0.949848	-2.39145	/			Eb	I	I	V+6		V	+	6					+	0	0	2, 6, -2		-2	2	0	3	0.0	0.0	0.1875	0.0
133	131	0	0	3/4	4	1	I						Eb	I	I	I		I							M	0	0	-3, 1, -2		-3	-3	1	6	0.14285714285714285	0.0625	2.0625	0.029411764705882353
133	131	1/2	1/2	3/4	4	1	V2	0	-4.8081	/			Eb	I	I	V2		V		2					Mm7	0	0	-4, -2, 2, -1		-2	-4	0	4	0.0	0.0	0.6875	0.0
134	132	0	0	3/4	4	1	I						Eb	I	I	I		I							M	0	0	-3, 1, -2		-3	-3	3	7	0.3	0.1875	1.8125	0.09375
134	132	1/2	1/2	3/4	4	1	bVII6	-2.73822	-4.31507	/			Eb	I	I	bVII6		bVII		6					M	0	0	-1, -4, -5		-5	-1	0	3	0.0	0.0	0.5	0.0
134	132	11/16	11/16	3/4	4	1	viio/IV	-2.39357	-2.5	/			Eb	I	I	viio/IV		vii	o			IV			o	0	0	1, -2, -5		1	1	0	2	0.0	0.0	0.125	0.0
135	133	0	0	3/4	4	1	IV	1.19678	-2.5	/			Eb	I	I	IV		IV							M	0	0	-4, 0, -3		-4	-4	0	4	0.0	0.0	1.5	0.0
135	133	3/16	3/16	3/4	4	1	IV6						Eb	I	I	IV6		IV		6					M	0	0	0, -3, -4		-4	0	0	6	0.0	0.0	0.5	0.0
135	133	1/2	1/2	3/4	4	1	viio7	0	-4.00962	/			Eb	I	I	viio7		vii	o	7					o7	0	0	2, -1, -4, -7		2	2	0	5	0.0	0.0	0.625	0.0
136	134	0	0	3/4	4	1	I6						Eb	I	I	I6		I		6					M	0	0	1, -2, -3		-3	1	2	8	0.2	0.125	1.875	0.0625
136	134	1/2	1/2	3/4	4	1	viio7	0	-4.0851	/			Eb	I	I	viio7		vii	o	7					o7	0	0	2, -1, -4, -7		2	2	0	5	0.0	0.0	0.625	0.0
137	135	0	0	3/4	4	1	I						Eb	I	I	I		I							M	0	0	-3, 1, -2		-3	-3	2	8	0.2	0.125	1.875	0.0625
137	135	1/2	1/2	3/4	4	1	viio2	0	-4.61347	/			Eb	I	I	viio2		vii	o	2					o7	0	0	-7, 2, -1, -4		2	-7	0	5	0.0	0.0	0.625	0.0
138	136	0	0	3/4	4	1	I64						Eb	I	I	I64		I		64					M	0	0	-2, -3, 1		-3	-2	0	4	0.0	0.0	1.5	0.0
138	136	3/16	3/16	3/4	4	1	V64						Eb	I	I	V64		V		64					M	0	0	-1, -2, 2		-2	-1	4	2	0.6666666666666666	0.375	0.125	0.75
138	136	1/2	1/2	3/4	4	1	viio7	0	-4.38703	/			Eb	I	I	viio7		vii	o	7					o7	0	0	2, -1, -4, -7		2	2	0	5	0.0	0.0	0.625	0.0
139	137	0	0	3/4	4	1	I]						Eb	I	I	I		I							M	0	0	-3, 1, -2		-3	-3	0	8	0.0	0.0	1.25	0.0
139	137	1/2	1/2	3/4	4	1	V7						Eb	I		V7		V		7					Mm7	0	0	-2, 2, -1, -4		-2	-2	0	8	0.0	0.0	0.75	0.0
140	138	0	0	3/4	4	1	I\\						Eb	I		I		I						\\	M	0	0	-3, 1, -2		-3	-3	0	11	0.0	0.0	2.1875	0.0
141	139	1/2	1/2	3/4	4	1	V7						Eb	I		V7		V		7					Mm7	0	0	-2, 2, -1, -4		-2	-2	0	7	0.0	0.0	0.625	0.0
142	140	0	0	3/4	4	1	I\\						Eb	I		I		I						\\	M	0	0	-3, 1, -2		-3	-3	0	10	0.0	0.0	2.5	0.0
144	142	0	0	3/4	4	1	i	0	-2.63355	/			Eb	I		i		i							m	0	0	-3, -6, -2		-3	-3	0	6	0.0	0.0	1.5	0.0
146	144	1/4	1/4	3/4	4	1	i.i						Eb	i		i		i							m	0	1	-3, -6, -2		-3	-3	1	62	0.015873015873015872	0.25	15.5	0.015873015873015872
152	150	0	0	3/4	4	1	i6	0	-2.70093	/			Eb	i		i6		i		6					m	0	1	-6, -2, -3		-3	-6	0	4	0.0	0.0	1.0	0.0
152	150	1/4	1/4	3/4	4	1	i						Eb	i		i		i							m	0	1	-3, -6, -2		-3	-3	2	21	0.08695652173913043	0.5	5.25	0.08695652173913043
154	152	0	0	3/4	4	1	V43	0	-6.82	/			Eb	i		V43		V		43					Mm7	0	1	-1, -4, -2, 2		-2	-1	0	4	0.0	0.0	1.0	0.0
154	152	1/4	1/4	3/4	4	1	V7	0	-6.82	/			Eb	i		V7		V		7					Mm7	0	1	-2, 2, -1, -4		-2	-2	1	22	0.043478260869565216	0.25	5.5	0.043478260869565216
156	154	0	0	3/4	4	1	V43	0	-6.82	/			Eb	i		V43		V		43					Mm7	0	1	-1, -4, -2, 2		-2	-1	1	3	0.25	0.25	0.75	0.25
156	154	1/4	1/4	3/4	4	1	V7	0	-6.82	/			Eb	i		V7		V		7					Mm7	0	1	-2, 2, -1, -4		-2	-2	1	22	0.043478260869565216	0.25	5.5	0.043478260869565216
158	156	0	0	3/4	4	1	i6	0	-6.82476	/			Eb	i		i6		i		6					m	0	1	-6, -2, -3		-3	-6	0	4	0.0	0.0	1.0	0.0
158	156	1/4	1/4	3/4	4	1	i	0	-6.82	/			Eb	i		i		i							m	0	1	-3, -6, -2		-3	-3	1	22	0.043478260869565216	0.25	5.5	0.043478260869565216
160	158	0	0	3/4	4	1	i6	0.375003	-6.82	/			Eb	i		i6		i		6					m	0	1	-6, -2, -3		-3	-6	0	4	0.0	0.0	1.0	0.0
160	158	1/4	1/4	3/4	4	1	i	0	-6.82	/			Eb	i		i		i							m	0	1	-3, -6, -2		-3	-3	2	21	0.08695652173913043	0.5	5.25	0.08695652173913043
162	160	0	0	3/4	4	1	vio6	0.187501	-6.31	/			Eb	i		vio6		vi	o	6					o	0	1	-10, -13, -7		-7	-10	3	0	1.0	0.75	0.0	1.0
162	160	1/4	1/4	3/4	4	1	V7/VII	0.266205	-6.31	/			Eb	i		V7/VII		V		7		VII			Mm7	0	1	-4, 0, -3, -6		-4	-4	2	16	0.1111111111111111	0.5	4.0	0.1111111111111111
164	162	0	0	3/4	4	1	bVII.I6	-4.29767	-6.31	/			Eb	bVII		I6		I		6					M	0	0	-1, -4, -5		-5	-1	0	3	0.0	0.0	0.75	0.0
164	162	1/4	1/4	3/4	4	1	I64	-0.471207	-6.30753	/			Eb	bVII		I64		I		64					M	0	0	-4, -5, -1		-5	-4	1	11	0.08333333333333333	0.25	2.75	0.08333333333333333
165	163	1/4	1/4	3/4	4	1	I6	-0.0542734	-6.31	/			Eb	bVII		I6		I		6					M	0	0	-1, -4, -5		-5	-1	1	5	0.16666666666666666	0.25	1.25	0.16666666666666666
166	164	0	0	3/4	4	1	V2	0.120887	-6.31	/			Eb	bVII		V2		V		2					Mm7	0	0	-6, -4, 0, -3		-4	-6	0	3	0.0	0.0	0.75	0.0
166	164	1/4	1/4	3/4	4	1	V7	-0.120887	-6.31	/			Eb	bVII		V7		V		7					Mm7	0	0	-4, 0, -3, -6		-4	-4	2	16	0.1111111111111111	0.5	4.0	0.1111111111111111
168	166	0	0	3/4	4	1	I6	0.187501	-7.22511	/			Eb	bVII		I6		I		6					M	0	0	-1, -4, -5		-5	-1	0	3	0.0	0.0	0.75	0.0
168	166	1/4	1/4	3/4	4	1	I	0	-6.86967	/			Eb	bVII		I		I							M	0	0	-5, -1, -4		-5	-5	1	7	0.125	0.25	1.75	0.125
169	167	0	0	3/4	4	1	I\\	0	-6.49329	/	1		Eb	bVII		I		I						\\	M	0	0	-5, -1, -4		-5	-5	0	4	0.0	0.0	1.0	0.0
169	167	1/4	1/4	3/4	4	1	i.i	0	-6.42022	/	1		Eb	i		i		i							m	0	1	-3, -6, -2		-3	-3	0	9	0.0	0.0	2.25	0.0
170	167	0	0	3/4	4	1	bVII.I	0.375003	-6.71733	/	2		Eb	bVII		I		I							M	0	0	-5, -1, -4		-5	-5	4	8	0.3333333333333333	1.0	2.0	0.3333333333333333
