mc	mn	mc_onset	mn_onset	timesig	staff	voice	label	offset_x	offset_y	offset	volta	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note	n_colored	n_untouched	count_ratio	dur_colored	dur_untouched	dur_ratio
14	13	3/4	3/4	2/2	4	1	I	0.878052	-2.5	/		A	I		I	I							M	0	0	3, 7, 4		3.0	3.0	0	2	0.0	0.0	0.5	0.0
15	14	0	0	2/2	4	1	V	0	-2.35366	/		A	I		V	V							M	0	0	4, 8, 5		4.0	4.0	3	5	0.375	0.625	2.25	0.21739130434782608
16	15	0	0	2/2	4	1	V7					A	I		V7	V		7					Mm7	0	0	4, 8, 5, 2		4.0	4.0	3	5	0.375	0.75	1.25	0.375
17	16	0	0	2/2	4	1	I6					A	I		I6	I		6					M	0	0	7, 4, 3		3.0	7.0	1	6	0.14285714285714285	0.125	2.125	0.05555555555555555
17	16	1/2	1/2	2/2	4	1	V					A	I		V	V							M	0	0	4, 8, 5		4.0	4.0	0	3	0.0	0.0	1.0	0.0
18	17	0	0	2/2	4	1	I					A	I		I	I							M	0	0	3, 7, 4		3.0	3.0	0	2	0.0	0.0	0.5	0.0
18	17	1/8	1/8	2/2	4	1	V6					A	I		V6	V		6					M	0	0	8, 5, 4		4.0	8.0	1	4	0.2	0.125	0.75	0.14285714285714285
18	17	1/2	1/2	2/2	4	1	V43	-0.183778	-5.41323	/		A	I		V43	V		43					Mm7	0	0	5, 2, 4, 8		4.0	5.0	0	3	0.0	0.0	1.0	0.0
18	17	3/4	3/4	2/2	4	1	I	0.108906	-5.54936	/		A	I		I	I							M	0	0	3, 7, 4		3.0	3.0	0	2	0.0	0.0	0.5	0.0
19	18	0	0	2/2	4	1	V					A	I		V	V							M	0	0	4, 8, 5		4.0	4.0	1	4	0.2	0.125	1.75	0.06666666666666667
19	18	1/2	1/2	2/2	4	1	I					A	I		I	I							M	0	0	3, 7, 4		3.0	3.0	0	3	0.0	0.0	1.0	0.0
20	19	0	0	2/2	4	1	V43	0	-3.96342	/		A	I		V43	V		43					Mm7	0	0	5, 2, 4, 8		4.0	5.0	0	3	0.0	0.0	0.625	0.0
20	19	1/4	1/4	2/2	4	1	V6/ii	-0.292684	-3.81708	/		A	I		V6/ii	V		6		ii			M	0	0	10, 7, 6		6.0	10.0	1	3	0.25	0.125	0.625	0.16666666666666666
20	19	1/2	1/2	2/2	4	1	I6	-0.0536443	-4.82624	/		A	I		I6	I		6					M	0	0	7, 4, 3		3.0	7.0	0	3	0.0	0.0	0.75	0.0
20	19	3/4	3/4	2/2	4	1	V43	0	-4.73649	/		A	I		V43	V		43					Mm7	0	0	5, 2, 4, 8		4.0	5.0	0	3	0.0	0.0	0.75	0.0
21	20	0	0	2/2	4	1	I	0.439026	-3.81708	/		A	I		I	I							M	0	0	3, 7, 4		3.0	3.0	1	4	0.2	0.125	0.75	0.14285714285714285
21	20	1/2	1/2	2/2	4	1	IV64	0.146342	-3.96342	/		A	I		IV64	IV		64					M	0	0	3, 2, 6		2.0	3.0	3	4	0.42857142857142855	0.375	0.875	0.3
22	21	0	0	2/2	4	1	V.I6(2)	0.195123	-4.06098	/		A	V		I6(2)	I		6	2				M	0	0	8, 5, 6		4.0	8.0	2	4	0.3333333333333333	0.25	1.0	0.2
22	21	1/2	1/2	2/2	4	1	I6	-0.146342	-4.98001	/		A	V		I6	I		6					M	0	0	8, 5, 4		4.0	8.0	3	5	0.375	0.375	1.0	0.2727272727272727
23	22	0	0	2/2	4	1	viio65(2)	0.292684	-3.37806	/		A	V		viio65(2)	vii	o	65	2				o7	0	0	6, 3, 0, 4		9.0	6.0	0	6	0.0	0.0	1.25	0.0
23	22	1/2	1/2	2/2	4	1	viio65	0.146342	-3.52439	/		A	V		viio65	vii	o	65					o7	0	0	6, 3, 0, 9		9.0	6.0	2	6	0.25	0.25	1.125	0.18181818181818182
24	23	0	0	2/2	4	1	vi6(2)	0	-3.67074	/		A	V		vi6(2)	vi		6	2				m	0	0	4, 8, 9		7.0	4.0	2	4	0.3333333333333333	0.25	1.0	0.2
24	23	1/2	1/2	2/2	4	1	vi6	0	-3.81708	/		A	V		vi6	vi		6					m	0	0	4, 8, 7		7.0	4.0	3	5	0.375	0.375	1.0	0.2727272727272727
25	24	0	0	2/2	4	1	V6(2)					A	V		V6(2)	V		6	2				M	0	0	9, 6, 7		5.0	9.0	0	6	0.0	0.0	1.25	0.0
25	24	1/2	1/2	2/2	4	1	V6					A	V		V6	V		6					M	0	0	9, 6, 5		5.0	9.0	2	6	0.25	0.25	1.125	0.18181818181818182
26	25	0	0	2/2	4	1	viio6(2)					A	V		viio6(2)	vii	o	6	2				o	0	0	6, 3, 4		9.0	6.0	5	1	0.8333333333333334	0.75	0.5	0.6
26	25	1/2	1/2	2/2	4	1	viio6					A	V		viio6	vii	o	6					o	0	0	6, 3, 9		9.0	6.0	6	2	0.75	1.125	0.25	0.8181818181818182
27	26	0	0	2/2	4	1	V					A	V		V	V							M	0	0	5, 9, 6		5.0	5.0	1	6	0.14285714285714285	0.125	1.375	0.08333333333333333
27	26	1/2	1/2	2/2	4	1	V7					A	V		V7	V		7					Mm7	0	0	5, 9, 6, 3		5.0	5.0	2	5	0.2857142857142857	0.25	1.0	0.2
28	27	0	0	2/2	4	1	I(9)	0	-3.76287	/		A	V		I(9)	I			9				M	0	0	4, 8, 5	6	4.0	4.0	1	6	0.14285714285714285	0.125	1.375	0.08333333333333333
28	27	1/2	1/2	2/2	4	1	i6	-0.487806	-2.20732	/		A	V		i6	i		6					m	0	0	1, 5, 4		4.0	1.0	0	4	0.0	0.0	1.0	0.0
28	27	3/4	3/4	2/2	4	1	i					A	V		i	i							m	0	0	4, 1, 5		4.0	4.0	1	2	0.3333333333333333	0.125	0.375	0.25
29	28	0	0	2/2	4	1	V					A	V		V	V							M	0	0	5, 9, 6		5.0	5.0	2	8	0.2	0.25	2.125	0.10526315789473684
29	28	5/8	5/8	2/2	4	1	V7	0	-3.31185	/		A	V		V7	V		7					Mm7	0	0	5, 9, 6, 3		5.0	5.0	1	4	0.2	0.125	0.5	0.2
30	29	0	0	2/2	4	1	I(9)					A	V		I(9)	I			9				M	0	0	4, 8, 5	6	4.0	4.0	1	6	0.14285714285714285	0.125	1.375	0.08333333333333333
30	29	1/2	1/2	2/2	4	1	i6					A	V		i6	i		6					m	0	0	1, 5, 4		4.0	1.0	0	4	0.0	0.0	1.0	0.0
30	29	3/4	3/4	2/2	4	1	i	0	-3.17095	/		A	V		i	i							m	0	0	4, 1, 5		4.0	4.0	1	2	0.3333333333333333	0.125	0.375	0.25
31	30	0	0	2/2	4	1	V					A	V		V	V							M	0	0	5, 9, 6		5.0	5.0	2	7	0.2222222222222222	0.25	1.875	0.11764705882352941
31	30	5/8	5/8	2/2	4	1	V7	0	-2.87275	/		A	V		V7	V		7					Mm7	0	0	5, 9, 6, 3		5.0	5.0	1	4	0.2	0.125	0.5	0.2
32	31	0	0	2/2	4	1	I(9)	0	-3.61824	/		A	V		I(9)	I			9				M	0	0	4, 8, 5	6	4.0	4.0	1	6	0.14285714285714285	0.125	1.375	0.08333333333333333
32	31	1/2	1/2	2/2	4	1	i6	-0.487806	-2.64634	/		A	V		i6	i		6					m	0	0	1, 5, 4		4.0	1.0	0	4	0.0	0.0	1.0	0.0
32	31	3/4	3/4	2/2	4	1	i					A	V		i	i							m	0	0	4, 1, 5		4.0	4.0	1	2	0.3333333333333333	0.125	0.375	0.25
33	32	0	0	2/2	4	1	V					A	V		V	V							M	0	0	5, 9, 6		5.0	5.0	2	8	0.2	0.25	2.375	0.09523809523809523
33	32	5/8	5/8	2/2	4	1	V7	0	-3.19458	/		A	V		V7	V		7					Mm7	0	0	5, 9, 6, 3		5.0	5.0	2	5	0.2857142857142857	0.25	0.625	0.2857142857142857
34	33	0	0	2/2	4	1	I(9)					A	V		I(9)	I			9				M	0	0	4, 8, 5	6	4.0	4.0	1	8	0.1111111111111111	0.125	1.875	0.0625
34	33	1/2	1/2	2/2	4	1	i6					A	V		i6	i		6					m	0	0	1, 5, 4		4.0	1.0	0	5	0.0	0.0	1.25	0.0
34	33	3/4	3/4	2/2	4	1	i	0	-2.99613	/		A	V		i	i							m	0	0	4, 1, 5		4.0	4.0	1	3	0.25	0.125	0.625	0.16666666666666666
35	34	0	0	2/2	4	1	V					A	V		V	V							M	0	0	5, 9, 6		5.0	5.0	0	6	0.0	0.0	1.0	0.0
35	34	1/4	1/4	2/2	4	1	i					A	V		i	i							m	0	0	4, 1, 5		4.0	4.0	2	4	0.3333333333333333	0.25	0.75	0.25
35	34	1/2	1/2	2/2	4	1	V					A	V		V	V							M	0	0	5, 9, 6		5.0	5.0	0	6	0.0	0.0	1.0	0.0
35	34	3/4	3/4	2/2	4	1	i					A	V		i	i							m	0	0	4, 1, 5		4.0	4.0	2	4	0.3333333333333333	0.25	0.75	0.25
36	35	0	0	2/2	4	1	V\\					A	V		V	V						\\	M	0	0	5, 9, 6		5.0	5.0	0	4	0.0	0.0	1.0	0.0
37	36	0	0	2/2	4	1	I					A	V		I	I							M	0	0	4, 8, 5		4.0	4.0	0	3	0.0	0.0	3.0	0.0
38	37	0	0	2/2	4	1	viio7/V					A	V		viio7/V	vii	o	7		V			o7	0	0	10, 7, 4, 1		10.0	10.0	0	4	0.0	0.0	4.0	0.0
39	38	0	0	2/2	4	1	viio43					A	V		viio43	vii	o	43					o7	0	0	3, 0, 9, 6		9.0	3.0	0	4	0.0	0.0	4.0	0.0
40	39	0	0	2/2	4	1	#viio7/iv	-0.444033	-2.41119	/		A	V		#viio7/iv	#vii	o	7		iv			o7	0	0	8, 5, 2, -1		8.0	8.0	0	4	0.0	0.0	4.0	0.0
41	40	0	0	2/2	4	1	viio43/bVII	-1.46342	-2.35366	/		A	V		viio43/bVII	vii	o	43		bVII			o7	0	0	1, -2, 7, 4		7.0	1.0	0	4	0.0	0.0	2.0	0.0
41	40	1/2	1/2	2/2	4	1	bVII6	0.292684	-2.35366	/		A	V		bVII6	bVII		6					M	0	0	6, 3, 2		2.0	6.0	0	4	0.0	0.0	2.0	0.0
42	41	0	0	2/2	4	1	viio6					A	V		viio6	vii	o	6					o	0	0	6, 3, 9		9.0	6.0	0	4	0.0	0.0	2.0	0.0
42	41	1/2	1/2	2/2	4	1	I					A	V		I	I							M	0	0	4, 8, 5		4.0	4.0	0	4	0.0	0.0	2.0	0.0
43	42	0	0	2/2	4	1	ii6(2)	-0.146342	-2.35366	/		A	V		ii6(2)	ii		6	2				m	0	0	3, 7, 8		6.0	3.0	0	4	0.0	0.0	1.75	0.0
43	42	1/4	1/4	2/2	4	1	ii6	0.585368	-2.35366	/		A	V		ii6	ii		6					m	0	0	3, 7, 6		6.0	3.0	0	1	0.0	0.0	0.5	0.0
43	42	1/2	1/2	2/2	4	1	V6/V					A	V		V6/V	V		6		V			M	0	0	10, 7, 6		6.0	10.0	0	3	0.0	0.0	1.5	0.0
43	42	3/4	3/4	2/2	4	1	V65/V					A	V		V65/V	V		65		V			Mm7	0	0	10, 7, 4, 6		6.0	10.0	0	1	0.0	0.0	0.25	0.0
44	43	0	0	2/2	4	1	V(4)	0.292684	-2.5	/		A	V		V(4)	V			4				M	0	0	5, 4, 6		5.0	5.0	0	4	0.0	0.0	1.0	0.0
44	43	1/4	1/4	2/2	4	1	V\\					A	V		V	V						\\	M	0	0	5, 9, 6		5.0	5.0	0	3	0.0	0.0	0.75	0.0
45	44	0	0	2/2	4	1	I	0.292684	-3.67074	/		A	V		I	I							M	0	0	4, 8, 5		4.0	4.0	2	3	0.4	0.5	1.5	0.25
45	44	1/2	1/2	2/2	4	1	vi	0.146342	-3.81708	/		A	V		vi	vi							m	0	0	7, 4, 8		7.0	7.0	2	2	0.5	0.5	0.5	0.5
46	45	0	0	2/2	4	1	IV	0	-4.37977	/		A	V		IV	IV							M	0	0	3, 7, 4		3.0	3.0	2	3	0.4	0.5	1.5	0.25
46	45	1/2	1/2	2/2	4	1	ii	0	-4.2221	/		A	V		ii	ii							m	0	0	6, 3, 7		6.0	6.0	2	2	0.5	0.5	0.5	0.5
47	46	0	0	2/2	4	1	viio	0	-3.97608	/		A	V		viio	vii	o						o	0	0	9, 6, 3		9.0	9.0	2	4	0.3333333333333333	0.5	2.5	0.16666666666666666
47	46	1/2	1/2	2/2	4	1	V	0	-3.40205	/		A	V		V	V							M	0	0	5, 9, 6		5.0	5.0	2	2	0.5	0.5	0.5	0.5
48	47	0	0	2/2	4	1	I6	0	-3.48406	/		A	V		I6	I		6					M	0	0	8, 5, 4		4.0	8.0	2	4	0.3333333333333333	0.5	2.5	0.16666666666666666
48	47	1/2	1/2	2/2	4	1	I					A	V		I	I							M	0	0	4, 8, 5		4.0	4.0	2	2	0.5	0.5	0.5	0.5
49	48	0	0	2/2	4	1	vi					A	V		vi	vi							m	0	0	7, 4, 8		7.0	7.0	0	6	0.0	0.0	2.0	0.0
49	48	1/2	1/2	2/2	4	1	ii	-0.195125	-3.12195	/		A	V		ii	ii							m	0	0	6, 3, 7		6.0	6.0	0	2	0.0	0.0	0.75	0.0
49	48	3/4	3/4	2/2	4	1	iv64	0	-3.73007	/		A	V		iv64	iv		64					m	0	0	4, 3, 0		3.0	4.0	0	2	0.0	0.0	0.5	0.0
50	49	0	0	2/2	4	1	V65	0.177613	-3.37938	/		A	V		V65	V		65					Mm7	0	0	9, 6, 3, 5		5.0	9.0	0	5	0.0	0.0	2.25	0.0
50	49	1/2	1/2	2/2	4	1	I(9)	-1.04191	-3.2222	/		A	V		I(9)	I			9				M	0	0	4, 8, 5	6	4.0	4.0	0	2	0.0	0.0	0.75	0.0
50	49	3/4	3/4	2/2	4	1	I6	0	-3.15604	/		A	V		I6	I		6					M	0	0	8, 5, 4		4.0	8.0	0	3	0.0	0.0	0.75	0.0
51	50	0	0	2/2	4	1	ii6(2)					A	V		ii6(2)	ii		6	2				m	0	0	3, 7, 8		6.0	3.0	0	4	0.0	0.0	1.0	0.0
51	50	1/4	1/4	2/2	4	1	ii					A	V		ii	ii							m	0	0	6, 3, 7		6.0	6.0	0	4	0.0	0.0	1.0	0.0
51	50	1/2	1/2	2/2	4	1	V(64)	-0.73171	-2.64634	/		A	V		V(64)	V			64				M	0	0	5, 4, 8		5.0	5.0	0	4	0.0	0.0	1.0	0.0
51	50	3/4	3/4	2/2	4	1	V7	0.878052	-2.64634	/		A	V		V7	V		7					Mm7	0	0	5, 9, 6, 3		5.0	5.0	0	4	0.0	0.0	1.0	0.0
52	51	0	0	2/2	4	1	I\\					A	V		I	I						\\	M	0	0	4, 8, 5		4.0	4.0	0	4	0.0	0.0	1.0	0.0
52	51	1/4	1/4	2/2	4	1	V7					A	V		V7	V		7					Mm7	0	0	5, 9, 6, 3		5.0	5.0	1	4	0.2	0.25	1.5	0.14285714285714285
53	52	0	0	2/2	4	1	V					A	V		V	V							M	0	0	5, 9, 6		5.0	5.0	2	3	0.4	0.5	1.0	0.3333333333333333
53	52	1/2	1/2	2/2	4	1	V7(9)					A	V		V7(9)	V		7	9				Mm7	0	0	5, 9, 6, 3	7	5.0	5.0	0	4	0.0	0.0	1.0	0.0
53	52	3/4	3/4	2/2	4	1	vi7					A	V		vi7	vi		7					mm7	0	0	7, 4, 8, 5		7.0	7.0	0	4	0.0	0.0	1.0	0.0
54	53	0	0	2/2	4	1	viio					A	V		viio	vii	o						o	0	0	9, 6, 3		9.0	9.0	0	4	0.0	0.0	1.0	0.0
54	53	1/4	1/4	2/2	4	1	I	0.878052	-2.5	/		A	V		I	I							M	0	0	4, 8, 5		4.0	4.0	0	4	0.0	0.0	1.0	0.0
54	53	1/2	1/2	2/2	4	1	V7					A	V		V7	V		7					Mm7	0	0	5, 9, 6, 3		5.0	5.0	1	4	0.2	0.25	1.25	0.16666666666666666
55	54	0	0	2/2	4	1	V					A	V		V	V							M	0	0	5, 9, 6		5.0	5.0	2	3	0.4	0.5	1.0	0.3333333333333333
55	54	1/2	1/2	2/2	4	1	V7(9)					A	V		V7(9)	V		7	9				Mm7	0	0	5, 9, 6, 3	7	5.0	5.0	0	4	0.0	0.0	1.0	0.0
55	54	3/4	3/4	2/2	4	1	vi7					A	V		vi7	vi		7					mm7	0	0	7, 4, 8, 5		7.0	7.0	0	4	0.0	0.0	1.0	0.0
56	55	0	0	2/2	4	1	viio					A	V		viio	vii	o						o	0	0	9, 6, 3		9.0	9.0	0	4	0.0	0.0	1.0	0.0
56	55	1/4	1/4	2/2	4	1	I					A	V		I	I							M	0	0	4, 8, 5		4.0	4.0	0	4	0.0	0.0	1.0	0.0
56	55	1/2	1/2	2/2	4	1	V7(9)/ii					A	V		V7(9)/ii	V		7	9	ii			Mm7	0	0	7, 11, 8, 5	2	7.0	7.0	0	4	0.0	0.0	1.0	0.0
56	55	3/4	3/4	2/2	4	1	vii%7					A	V		vii%7	vii	%	7					%7	0	0	9, 6, 3, 7		9.0	9.0	0	4	0.0	0.0	1.0	0.0
57	56	0	0	2/2	4	1	#viio/ii					A	V		#viio/ii	#vii	o			ii			o	0	0	11, 8, 5		11.0	11.0	0	4	0.0	0.0	1.0	0.0
57	56	1/4	1/4	2/2	4	1	ii					A	V		ii	ii							m	0	0	6, 3, 7		6.0	6.0	0	4	0.0	0.0	1.0	0.0
57	56	1/2	1/2	2/2	4	1	V7(9)/IV	-1.86494	-2.70887	/		A	V		V7(9)/IV	V		7	9	IV			Mm7	0	0	4, 8, 5, 2	6	4.0	4.0	0	4	0.0	0.0	1.0	0.0
57	56	3/4	3/4	2/2	4	1	ii%7	0	-3.78993	/		A	V		ii%7	ii	%	7					%7	0	0	6, 3, 0, 4		6.0	6.0	1	3	0.25	0.25	0.75	0.25
58	57	0	0	2/2	4	1	viio/IV					A	V		viio/IV	vii	o			IV			o	0	0	8, 5, 2		8.0	8.0	0	4	0.0	0.0	1.0	0.0
58	57	1/4	1/4	2/2	4	1	IV					A	V		IV	IV							M	0	0	3, 7, 4		3.0	3.0	0	4	0.0	0.0	1.0	0.0
58	57	1/2	1/2	2/2	4	1	I64					A	V		I64	I		64					M	0	0	5, 4, 8		4.0	5.0	0	4	0.0	0.0	1.0	0.0
58	57	3/4	3/4	2/2	4	1	IV6					A	V		IV6	IV		6					M	0	0	7, 4, 3		3.0	7.0	0	4	0.0	0.0	1.0	0.0
59	58	0	0	2/2	4	1	V7					A	V		V7	V		7					Mm7	0	0	5, 9, 6, 3		5.0	5.0	0	4	0.0	0.0	1.0	0.0
59	58	1/4	1/4	2/2	4	1	V(64)					A	V		V(64)	V			64				M	0	0	5, 4, 8		5.0	5.0	0	6	0.0	0.0	1.75	0.0
59	58	3/4	3/4	2/2	4	1	V\\					A	V		V	V						\\	M	0	0	5, 9, 6		5.0	5.0	0	3	0.0	0.0	0.75	0.0
60	59	0	0	2/2	4	1	I					A	V		I	I							M	0	0	4, 8, 5		4.0	4.0	0	2	0.0	0.0	0.5	0.0
60	59	1/4	1/4	2/2	4	1	viio					A	V		viio	vii	o						o	0	0	9, 6, 3		9.0	9.0	0	2	0.0	0.0	0.5	0.0
60	59	1/2	1/2	2/2	4	1	IV6					A	V		IV6	IV		6					M	0	0	7, 4, 3		3.0	7.0	0	3	0.0	0.0	0.75	0.0
60	59	3/4	3/4	2/2	4	1	I64					A	V		I64	I		64					M	0	0	5, 4, 8		4.0	5.0	0	3	0.0	0.0	0.75	0.0
61	60	0	0	2/2	4	1	IV					A	V		IV	IV							M	0	0	3, 7, 4		3.0	3.0	0	3	0.0	0.0	0.75	0.0
61	60	1/4	1/4	2/2	4	1	I6					A	V		I6	I		6					M	0	0	8, 5, 4		4.0	8.0	0	3	0.0	0.0	0.75	0.0
61	60	1/2	1/2	2/2	4	1	V43					A	V		V43	V		43					Mm7	0	0	6, 3, 5, 9		5.0	6.0	0	4	0.0	0.0	1.0	0.0
61	60	3/4	3/4	2/2	4	1	I					A	V		I	I							M	0	0	4, 8, 5		4.0	4.0	0	4	0.0	0.0	1.0	0.0
62	61	0	0	2/2	4	1	V65	0	-3.04574	/		A	V		V65	V		65					Mm7	0	0	9, 6, 3, 5		5.0	9.0	0	8	0.0	0.0	4.0	0.0
63	62	0	0	2/2	4	1	I					A	V		I	I							M	0	0	4, 8, 5		4.0	4.0	0	5	0.0	0.0	1.0	0.0
63	62	1/4	1/4	2/2	4	1	ii6					A	V		ii6	ii		6					m	0	0	3, 7, 6		6.0	3.0	0	4	0.0	0.0	0.75	0.0
63	62	1/2	1/2	2/2	4	1	V(64)					A	V		V(64)	V			64				M	0	0	5, 4, 8		5.0	5.0	0	4	0.0	0.0	0.75	0.0
63	62	3/4	3/4	2/2	4	1	V7					A	V		V7	V		7					Mm7	0	0	5, 9, 6, 3		5.0	5.0	0	4	0.0	0.0	0.75	0.0
64	63	0	0	2/2	4	1	I\\					A	V		I	I						\\	M	0	0	4, 8, 5		4.0	4.0	2	2	0.5	0.5	0.5	0.5
64	63	1/2	1/2	2/2	4	1	IV6	0	-3.37805	/		A	V		IV6	IV		6					M	0	0	7, 4, 3		3.0	7.0	0	4	0.0	0.0	1.0	0.0
64	63	3/4	3/4	2/2	4	1	I64	0	-3.37805	/		A	V		I64	I		64					M	0	0	5, 4, 8		4.0	5.0	0	4	0.0	0.0	1.0	0.0
65	64	0	0	2/2	4	1	IV	-0.146342	-3.37805	/		A	V		IV	IV							M	0	0	3, 7, 4		3.0	3.0	0	4	0.0	0.0	1.0	0.0
65	64	1/4	1/4	2/2	4	1	I6	-0.292684	-3.37805	/		A	V		I6	I		6					M	0	0	8, 5, 4		4.0	8.0	0	4	0.0	0.0	1.0	0.0
65	64	1/2	1/2	2/2	4	1	V43	-0.878052	-4.44268	/		A	V		V43	V		43					Mm7	0	0	6, 3, 5, 9		5.0	6.0	0	4	0.0	0.0	1.0	0.0
65	64	3/4	3/4	2/2	4	1	I	0.126225	-4.48291	/		A	V		I	I							M	0	0	4, 8, 5		4.0	4.0	0	4	0.0	0.0	1.0	0.0
66	65	0	0	2/2	4	1	viio	-0.153048	-5.86705	/		A	V		viio	vii	o						o	0	0	9, 6, 3		9.0	9.0	3	5	0.375	0.75	2.0	0.2727272727272727
68	67	0	0	2/2	4	1	V7(+2)/vi	-1.69023	-4.54146	/		A	V		V7(+2)/vi	V		7	+2	vi			Mm7	0	0	8, 12, 9, 6	3	8.0	8.0	0	7	0.0	0.0	2.0	0.0
68	67	1/2	1/2	2/2	4	1	vi	-0.153048	-4.66401	/		A	V		vi	vi							m	0	0	7, 4, 8		7.0	7.0	0	7	0.0	0.0	2.0	0.0
69	68	0	0	2/2	4	1	V7(+2)/V	-0.146342	-5.63541	/		A	V		V7(+2)/V	V		7	+2	V			Mm7	0	0	6, 10, 7, 4	8	6.0	6.0	1	6	0.14285714285714285	0.25	1.75	0.125
69	68	1/2	1/2	2/2	4	1	v	0.439026	-5.99271	/		A	V		v	v							m	0	0	5, 2, 6		5.0	5.0	0	7	0.0	0.0	2.0	0.0
70	69	0	0	2/2	4	1	V7(+2)/IV	0	-5.81407	/		A	V		V7(+2)/IV	V		7	+2	IV			Mm7	0	0	4, 8, 5, 2	6	4.0	4.0	1	6	0.14285714285714285	0.25	1.75	0.125
70	69	1/2	1/2	2/2	4	1	IV	0.439026	-5.37748	/		A	V		IV	IV							M	0	0	3, 7, 4		3.0	3.0	0	7	0.0	0.0	2.0	0.0
