mc	mn	mc_onset	mn_onset	timesig	staff	voice	label	offset_x	offset_y	offset	volta	globalkey	localkey	pedal	chord	special	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note	n_colored	n_untouched	count_ratio	dur_colored	dur_untouched	dur_ratio
17	15	0	0	2/4	4	1	V	0	-4.69513	/		D	I		V		V							M	0	0	3, 7, 4		3	3	3	7	0.3	0.375	1.125	0.25
17	15	3/8	3/8	2/4	4	1	V7	-0.146342	-4.54879	/		D	I		V7		V		7					Mm7	0	0	3, 7, 4, 1		3	3	1	4	0.2	0.0625	0.4375	0.125
18	16	0	0	2/4	4	1	I(742)	-0.146342	-4.2561	/		D	I		I(742)		I			742				M	0	0	4, 1, 3	7	2	4	1	5	0.16666666666666666	0.125	1.125	0.1
18	16	1/4	1/4	2/4	4	1	I\\	0.146342	-4.2561	/		D	I		I		I						\\	M	0	0	2, 6, 3		2	2	0	7	0.0	0.0	0.75	0.0
20	17	0	0	2/4	4	1	I6					D	I		I6		I		6					M	0	0	6, 3, 2		2	6	4	5	0.4444444444444444	0.125	0.375	0.25
21	18	0	0	2/4	4	1	V6	-0.146342	-2.64634	/		D	I		V6		V		6					M	0	0	7, 4, 3		3	7	4	6	0.4	0.25	0.375	0.4
22	19	0	0	2/4	4	1	V7					D	I		V7		V		7					Mm7	0	0	3, 7, 4, 1		3	3	3	14	0.17647058823529413	0.125	0.875	0.125
23	20	0	0	2/4	4	1	I					D	I		I		I							M	0	0	2, 6, 3		2	2	3	5	0.375	0.1875	0.3125	0.375
23	20	1/4	1/4	2/4	4	1	I6					D	I		I6		I		6					M	0	0	6, 3, 2		2	6	3	7	0.3	0.1875	0.4375	0.3
24	21	0	0	2/4	4	1	I	-0.439026	-2.20732	/		D	I		I		I							M	0	0	2, 6, 3		2	2	0	9	0.0	0.0	0.75	0.0
24	21	1/4	1/4	2/4	4	1	V7					D	I		V7		V		7					Mm7	0	0	3, 7, 4, 1		3	3	2	8	0.2	0.0	0.375	0.0
24	21	3/8	3/8	2/4	4	1	I					D	I		I		I							M	0	0	2, 6, 3		2	2	0	8	0.0	0.0	0.5	0.0
25	22	0	0	2/4	4	1	V.I6	0	-5.5244	/		D	V		I6		I		6					M	0	0	7, 4, 3		3	7	4	6	0.4	0.25	0.75	0.25
25	22	1/4	1/4	2/4	4	1	V	0.195123	-6.37719	/		D	V		V		V							M	0	0	4, 8, 5		4	4	10	2	0.8333333333333334	0.375	0.125	0.75
25	22	3/8	3/8	2/4	4	1	viio65/V	0.390246	-6.13115	/		D	V		viio65/V		vii	o	65		V			o7	0	0	6, 3, 0, 9		9	6	0	8	0.0	0.0	0.5	0.0
26	23	0	0	2/4	4	1	V(64)	0.926833	-5.67075	/		D	V		V(64)		V			64				M	0	0	4, 3, 7		4	4	0	17	0.0	0.0	1.0625	0.0
26	23	1/4	1/4	2/4	4	1	V7	0	-3.37805	/		D	V		V7		V		7					Mm7	0	0	4, 8, 5, 2		4	4	0	13	0.0	0.0	0.8125	0.0
27	24	0	0	2/4	4	1	I(742)	0	-3.37805	/		D	V		I(742)		I			742				M	0	0	5, 2, 4	8	3	5	2	5	0.2857142857142857	0.125	0.875	0.125
27	24	1/4	1/4	2/4	4	1	I\\	0	-3.23171	/		D	V		I		I						\\	M	0	0	3, 7, 4		3	3	0	6	0.0	0.0	0.625	0.0
29	25	0	0	2/4	4	1	I.I					D	I		I		I							M	0	0	2, 6, 3		2	2	3	3	0.5	0.10416666666666667	0.2708333333333333	0.2777777777777778
29	25	3/8	3/8	2/4	4	1	V2/IV	0	-3.53111	/		D	I		V2/IV		V		2		IV			Mm7	0	0	0, 2, 6, 3		2	0	0	2	0.0	0.0	0.125	0.0
30	26	0	0	2/4	4	1	IV6	-1.79435	-2.63359	/		D	I		IV6		IV		6					M	0	0	5, 2, 1		1	5	0	3	0.0	0.0	0.375	0.0
30	26	1/8	1/8	2/4	4	1	iv6					D	I		iv6		iv		6					m	0	0	-2, 2, 1		1	-2	0	2	0.0	0.0	0.125	0.0
30	26	1/4	1/4	2/4	4	1	I	0.200392	-2.4332	/		D	I		I		I							M	0	0	2, 6, 3		2	2	0	3	0.0	0.0	0.25	0.0
30	26	3/8	3/8	2/4	4	1	iv					D	I		iv		iv							m	0	0	1, -2, 2		1	1	0	5	0.0	0.0	0.375	0.0
31	27	0	0	2/4	4	1	I6					D	I		I6		I		6					M	0	0	6, 3, 2		2	6	2	7	0.2222222222222222	0.041666666666666664	0.5833333333333334	0.06666666666666667
31	27	1/4	1/4	2/4	4	1	vi6	-2.33791	-3.50196	/		D	I		vi6		vi		6					m	0	0	2, 6, 5		5	2	3	5	0.375	0.1875	0.3125	0.375
32	28	0	0	2/4	4	1	IV	0	-2.7183	/		D	I		IV		IV							M	0	0	1, 5, 2		1	1	1	8	0.1111111111111111	0.0625	0.6875	0.08333333333333333
32	28	1/4	1/4	2/4	4	1	I6	0	-4.35552	/		D	I		I6		I		6					M	0	0	6, 3, 2		2	6	0	5	0.0	0.0	0.375	0.0
32	28	3/8	3/8	2/4	4	1	iv	0	-3.37319	/		D	I		iv		iv							m	0	0	1, -2, 2		1	1	0	7	0.0	0.0	0.5	0.0
33	29	0	0	2/4	4	1	I					D	I		I		I							M	0	0	2, 6, 3		2	2	0	10	0.0	0.0	0.875	0.0
33	29	1/4	1/4	2/4	4	1	V65					D	I		V65		V		65					Mm7	0	0	7, 4, 1, 3		3	7	2	8	0.2	0.0	0.375	0.0
33	29	3/8	3/8	2/4	4	1	I					D	I		I		I							M	0	0	2, 6, 3		2	2	0	8	0.0	0.0	0.5	0.0
34	30	0	0	2/4	4	1	V43	-0.146342	-6.01221	/		D	I		V43		V		43					Mm7	0	0	4, 1, 3, 7		3	4	3	10	0.23076923076923078	0.1875	1.0625	0.15
34	30	1/4	1/4	2/4	4	1	V65	-0.146342	-6.30489	/		D	I		V65		V		65					Mm7	0	0	7, 4, 1, 3		3	7	3	9	0.25	0.1875	0.5625	0.25
35	31	0	0	2/4	4	1	V7	0	-5.57318	/		D	I		V7		V		7					Mm7	0	0	3, 7, 4, 1		3	3	0	29	0.0	0.0	1.8125	0.0
36	32	0	0	2/4	4	1	I(742)					D	I		I(742)		I			742				M	0	0	4, 1, 3	7	2	4	2	5	0.2857142857142857	0.125	0.875	0.125
36	32	1/4	1/4	2/4	4	1	I\\					D	I		I		I						\\	M	0	0	2, 6, 3		2	2	0	6	0.0	0.0	0.5833333333333334	0.0
38	33	0	0	2/4	4	1	I					D	I		I		I							M	0	0	2, 6, 3		2	2	2	16	0.1111111111111111	0.08333333333333333	0.7916666666666666	0.09523809523809523
39	34	0	0	2/4	4	1	V43					D	I		V43		V		43					Mm7	0	0	4, 1, 3, 7		3	4	5	13	0.2777777777777778	0.20833333333333334	1.0416666666666667	0.16666666666666669
40	35	0	0	2/4	4	1	V65	-0.146342	-2.35366	/		D	I		V65		V		65					Mm7	0	0	7, 4, 1, 3		3	7	3	15	0.16666666666666666	0.125	1.125	0.1
41	36	0	0	2/4	4	1	I					D	I		I		I							M	0	0	2, 6, 3		2	2	6	12	0.3333333333333333	0.25	1.0	0.2
42	37	0	0	2/4	4	1	I	0.146342	-4.98781	/		D	I		I		I							M	0	0	2, 6, 3		2	2	0	8	0.0	0.0	0.625	0.0
42	37	1/4	1/4	2/4	4	1	V6					D	I		V6		V		6					M	0	0	7, 4, 3		3	7	0	6	0.0	0.0	0.5	0.0
42	37	3/8	3/8	2/4	4	1	vi7					D	I		vi7		vi		7					mm7	0	0	5, 2, 6, 3		5	5	0	6	0.0	0.0	0.5	0.0
43	38	0	0	2/4	4	1	V6	0.146342	-5.13416	/		D	I		V6		V		6					M	0	0	7, 4, 3		3	7	0	9	0.0	0.0	0.625	0.0
43	38	1/4	1/4	2/4	4	1	V43/V	0.146342	-5.18295	/		D	I		V43/V		V		43		V			Mm7	0	0	5, 2, 4, 8		4	5	0	6	0.0	0.0	0.5	0.0
43	38	3/8	3/8	2/4	4	1	V	-0.146342	-4.98781	/		D	I		V		V							M	0	0	3, 7, 4		3	3	0	6	0.0	0.0	0.5	0.0
44	39	0	0	2/4	4	1	V.V7	-0.146342	-6.49617	/		D	V		V7		V		7					Mm7	0	0	4, 8, 5, 2		4	4	7	15	0.3181818181818182	0.20833333333333334	1.0416666666666667	0.16666666666666669
45	40	0	0	2/4	4	1	I(742)					D	V		I(742)		I			742				M	0	0	5, 2, 4	8	3	5	2	7	0.2222222222222222	0.16666666666666666	0.6666666666666666	0.2
45	40	1/4	1/4	2/4	4	1	I\\					D	V		I		I						\\	M	0	0	3, 7, 4		3	3	1	5	0.16666666666666666	0.041666666666666664	0.5416666666666666	0.07142857142857144
47	41	0	0	2/4	4	1	I.I	0	-3.37805	/		D	I		I		I							M	0	0	2, 6, 3		2	2	2	18	0.1	0.08333333333333333	1.4166666666666667	0.05555555555555555
48	42	0	0	2/4	4	1	IV	0	-4.93614	/		D	I		IV		IV							M	0	0	1, 5, 2		1	1	0	10	0.0	0.0	0.75	0.0
48	42	1/4	1/4	2/4	4	1	I(#4#2)	0	-5.37016	/		D	I		I(#4#2)		I			#4#2				M	0	0	2, 11, 8		2	2	0	5	0.0	0.0	0.375	0.0
48	42	3/8	3/8	2/4	4	1	I	0.73171	-2.64634	/		D	I		I		I							M	0	0	2, 6, 3		2	2	6	19	0.24	0.25	1.5	0.14285714285714285
50	44	0	0	2/4	4	1	IV	0	-3.80978	/		D	I		IV		IV							M	0	0	1, 5, 2		1	1	0	12	0.0	0.0	1.0	0.0
50	44	1/4	1/4	2/4	4	1	I64(#4#2)	0	-4.35552	/		D	I		I64(#4#2)		I		64	#4#2				M	0	0	8, 2, 11		2	8	0	6	0.0	0.0	0.5	0.0
50	44	3/8	3/8	2/4	4	1	I64	1.17074	-2.5	/		D	I		I64		I		64					M	0	0	3, 2, 6		2	3	0	8	0.0	0.0	0.375	0.0
51	45	0	0	2/4	4	1	I					D	I		I		I							M	0	0	2, 6, 3		2	2	2	16	0.1111111111111111	0.08333333333333333	1.1666666666666667	0.06666666666666667
52	46	0	0	2/4	4	1	V43					D	I		V43		V		43					Mm7	0	0	4, 1, 3, 7		3	4	5	13	0.2777777777777778	0.20833333333333334	1.0416666666666667	0.16666666666666669
53	47	0	0	2/4	4	1	V65	0	-5.2805	/		D	I		V65		V		65					Mm7	0	0	7, 4, 1, 3		3	7	0	10	0.0	0.0	0.75	0.0
53	47	1/4	1/4	2/4	4	1	V7	0.306095	-5.40791	/		D	I		V7		V		7					Mm7	0	0	3, 7, 4, 1		3	3	0	10	0.0	0.0	0.75	0.0
54	48	0	0	2/4	4	1	I(742)	0	-6.57376	/		D	I		I(742)		I			742				M	0	0	4, 1, 3	7	2	4	2	7	0.2222222222222222	0.16666666666666666	0.6666666666666666	0.2
54	48	1/4	1/4	2/4	4	1	I\\	0.146342	-4.84148	/		D	I		I		I						\\	M	0	0	2, 6, 3		2	2	0	5	0.0	0.0	0.625	0.0
56	49	0	0	2/4	4	1	I					D	I		I		I							M	0	0	2, 6, 3		2	2	3	7	0.3	0.09375	0.65625	0.125
56	49	1/4	1/4	2/4	4	1	V43	-1.80353	-3.30157	/		D	I		V43		V		43					Mm7	0	0	4, 1, 3, 7		3	4	1	5	0.16666666666666666	0.03125	0.34375	0.08333333333333333
56	49	3/8	3/8	2/4	4	1	I6					D	I		I6		I		6					M	0	0	6, 3, 2		2	6	1	5	0.16666666666666666	0.03125	0.34375	0.08333333333333333
57	50	0	0	2/4	4	1	V2					D	I		V2		V		2					Mm7	0	0	1, 3, 7, 4		3	1	7	11	0.3888888888888889	0.21875	0.53125	0.2916666666666667
58	51	0	0	2/4	4	1	V7					D	I		V7		V		7					Mm7	0	0	3, 7, 4, 1		3	3	3	7	0.3	0.09375	0.65625	0.125
58	51	1/4	1/4	2/4	4	1	vi7	0	-4.42101	/		D	I		vi7		vi		7					mm7	0	0	5, 2, 6, 3		5	5	0	6	0.0	0.0	0.375	0.0
58	51	3/8	3/8	2/4	4	1	V65	0	-3.82069	/		D	I		V65		V		65					Mm7	0	0	7, 4, 1, 3		3	7	1	5	0.16666666666666666	0.03125	0.34375	0.08333333333333333
59	52	0	0	2/4	4	1	I					D	I		I		I							M	0	0	2, 6, 3		2	2	19	36	0.34545454545454546	0.65625	1.59375	0.2916666666666667
61	54	0	0	2/4	4	1	V					D	I		V		V							M	0	0	3, 7, 4		3	3	12	30	0.2857142857142857	0.5	1.5	0.25
62	55	0	0	2/4	4	1	V7/V	0.146342	-2.35366	/		D	I		V7/V		V		7		V			Mm7	0	0	4, 8, 5, 2		4	4	13	21	0.38235294117647056	0.40625	1.59375	0.203125
63	56	0	0	2/4	4	1	V64					D	I		V64		V		64					M	0	0	4, 3, 7		3	4	2	5	0.2857142857142857	0.0625	0.4375	0.125
63	56	1/8	1/8	2/4	4	1	V					D	I		V		V							M	0	0	3, 7, 4		3	3	2	4	0.3333333333333333	0.0625	0.3125	0.16666666666666666
63	56	1/4	1/4	2/4	4	1	V7\\					D	I		V7		V		7				\\	Mm7	0	0	3, 7, 4, 1		3	3	3	6	0.3333333333333333	0.09375	0.28125	0.25
64	57	0	0	2/4	4	1	I					D	I		I		I							M	0	0	2, 6, 3		2	2	6	21	0.2222222222222222	0.1875	0.9375	0.16666666666666666
64	57	3/8	3/8	2/4	4	1	V2/IV					D	I		V2/IV		V		2		IV			Mm7	0	0	0, 2, 6, 3		2	0	2	8	0.2	0.0625	0.3125	0.16666666666666666
65	58	0	0	2/4	4	1	IV6					D	I		IV6		IV		6					M	0	0	5, 2, 1		1	5	2	7	0.2222222222222222	0.0625	0.3125	0.16666666666666666
65	58	1/8	1/8	2/4	4	1	IV					D	I		IV		IV							M	0	0	1, 5, 2		1	1	2	7	0.2222222222222222	0.0625	0.3125	0.16666666666666666
65	58	1/4	1/4	2/4	4	1	I					D	I		I		I							M	0	0	2, 6, 3		2	2	10	34	0.22727272727272727	0.3125	1.4375	0.17857142857142858
66	59	3/8	3/8	2/4	4	1	V2/IV					D	I		V2/IV		V		2		IV			Mm7	0	0	0, 2, 6, 3		2	0	2	8	0.2	0.0625	0.3125	0.16666666666666666
67	60	0	0	2/4	4	1	IV6					D	I		IV6		IV		6					M	0	0	5, 2, 1		1	5	2	7	0.2222222222222222	0.0625	0.3125	0.16666666666666666
67	60	1/8	1/8	2/4	4	1	IV					D	I		IV		IV							M	0	0	1, 5, 2		1	1	2	7	0.2222222222222222	0.0625	0.3125	0.16666666666666666
67	60	1/4	1/4	2/4	4	1	I					D	I		I		I							M	0	0	2, 6, 3		2	2	16	38	0.2962962962962963	0.5625	1.5625	0.2647058823529412
69	62	0	0	2/4	4	1	V					D	I		V		V							M	0	0	3, 7, 4		3	3	13	25	0.34210526315789475	0.46875	1.53125	0.234375
70	63	0	0	2/4	4	1	V7	0	-3.85308	/		D	I		V7		V		7					Mm7	0	0	3, 7, 4, 1		3	3	7	33	0.175	0.25	1.625	0.13333333333333333
71	64	0	0	2/4	4	1	V7	0	-4.55982	/	1	D	I		V7		V		7					Mm7	0	0	3, 7, 4, 1		3	3	0	11	0.0	0.0	1.0	0.0
71	64	1/4	1/4	2/4	4	1	I\\	0	-4.78347	/	1	D	I		I		I						\\	M	0	0	2, 6, 3		2	2	4	7	0.36363636363636365	0.125	0.5	0.2
72	64	0	0	2/4	4	1	V7	0	-3.96342	/	2	D	I		V7		V		7					Mm7	0	0	3, 7, 4, 1		3	3	0	11	0.0	0.0	1.0	0.0
72	64	1/4	1/4	2/4	4	1	I\\	0.146342	-3.96342	/	2	D	I		I		I						\\	M	0	0	2, 6, 3		2	2	0	5	0.0	0.0	0.625	0.0
74	65	0	0	2/4	4	1	I					D	I		I		I							M	0	0	2, 6, 3		2	2	0	4	0.0	0.0	1.0	0.0
74	65	1/4	1/4	2/4	4	1	ii6	0	-3.40205	/		D	I		ii6		ii		6					m	0	0	1, 5, 4		4	1	0	4	0.0	0.0	0.5	0.0
74	65	3/8	3/8	2/4	4	1	viio7/V	0	-3.23804	/		D	I		viio7/V		vii	o	7		V			o7	0	0	8, 5, 2, -1		8	8	0	4	0.0	0.0	0.5	0.0
75	66	0	0	2/4	4	1	V[V	0	-3.67693	/		D	I	V	V		V							M	0	0	3, 7, 4		3	3	0	4	0.0	0.0	0.875	0.0
75	66	1/8	1/8	2/4	4	1	viio43/V	0	-3.54064	/		D	I	V	viio43/V		vii	o	43		V			o7	0	0	2, -1, 8, 5		8	2	0	4	0.0	0.0	0.5	0.0
75	66	1/4	1/4	2/4	4	1	V6]					D	I	V	V6		V		6					M	0	0	7, 4, 3		3	7	0	3	0.0	0.0	0.75	0.0
76	67	0	0	2/4	4	1	V/vi					D	I		V/vi		V				vi			M	0	0	6, 10, 7		6	6	3	5	0.375	0.375	1.125	0.25
76	67	3/8	3/8	2/4	4	1	V7/vi	-1.31708	-3.15604	/		D	I		V7/vi		V		7		vi			Mm7	0	0	6, 10, 7, 4		6	6	0	4	0.0	0.0	0.5	0.0
77	68	0	0	2/4	4	1	vi6	0	-3.23804	/		D	I		vi6		vi		6					m	0	0	2, 6, 5		5	2	4	4	0.5	0.5	0.5	0.5
77	68	1/4	1/4	2/4	4	1	vi					D	I		vi		vi							m	0	0	5, 2, 6		5	5	0	8	0.0	0.0	2.125	0.0
78	69	1/4	1/4	2/4	4	1	V65/V	-1.60976	-3.0097	/		D	I		V65/V		V		65		V			Mm7	0	0	8, 5, 2, 4		4	8	0	3	0.0	0.0	0.375	0.0
78	69	3/8	3/8	2/4	4	1	iii.#viio7	0.146342	-3.0097	/		D	iii		#viio7		#vii	o	7					o7	0	1	11, 8, 5, 2		11	11	0	4	0.0	0.0	0.5	0.0
79	70	0	0	2/4	4	1	i	2.48781	-3.0097	/		D	iii		i		i							m	0	1	6, 3, 7		6	6	0	4	0.0	0.0	0.5	0.0
79	70	1/8	1/8	2/4	4	1	V7	0	-2.35366	/		D	iii		V7		V		7					Mm7	0	1	7, 11, 8, 5		7	7	0	4	0.0	0.0	0.5	0.0
79	70	1/4	1/4	2/4	4	1	VI	0.146342	-2.35366	/		D	iii		VI		VI							M	0	1	2, 6, 3		2	2	1	4	0.2	0.125	0.875	0.125
80	71	0	0	2/4	4	1	V(64)					D	iii		V(64)		V			64				M	0	1	7, 6, 3		7	7	0	4	0.0	0.0	0.625	0.0
80	71	1/8	1/8	2/4	4	1	V	0.585368	-2.5	/		D	iii		V		V							M	0	1	7, 11, 8		7	7	0	4	0.0	0.0	1.0	0.0
80	71	3/8	3/8	2/4	4	1	V7	0	-2.35366	/		D	iii		V7		V		7					Mm7	0	1	7, 11, 8, 5		7	7	0	3	0.0	0.0	0.375	0.0
81	72	0	0	2/4	4	1	i(42)					D	iii		i(42)		i			42				m	0	1	8, 5, 7		6	8	1	3	0.25	0.375	0.875	0.3
81	72	1/4	1/4	2/4	4	1	i\\					D	iii		i		i						\\	m	0	1	6, 3, 7		6	6	0	3	0.0	0.0	0.375	0.0
83	73	0	0	2/4	4	1	I.V65/IV	-0.400784	-2.76719	/		D	I		V65/IV		V		65		IV			Mm7	0	0	6, 3, 0, 2		2	6	0	6	0.0	0.0	2.5	0.0
83	73	1/4	1/4	2/4	4	1	ii7	0.467581	-2.96758	/		D	I		ii7		ii		7					mm7	0	0	4, 1, 5, 2		4	4	0	2	0.0	0.0	0.25	0.0
83	73	3/8	3/8	2/4	4	1	V7/IV					D	I		V7/IV		V		7		IV			Mm7	0	0	2, 6, 3, 0		2	2	0	2	0.0	0.0	0.25	0.0
84	74	0	0	2/4	4	1	IV					D	I		IV		IV							M	0	0	1, 5, 2		1	1	0	9	0.0	0.0	2.0	0.0
84	74	1/4	1/4	2/4	4	1	I					D	I		I		I							M	0	0	2, 6, 3		2	2	0	4	0.0	0.0	0.875	0.0
85	75	0	0	2/4	4	1	V7/IV	0	-3.73007	/		D	I		V7/IV		V		7		IV			Mm7	0	0	2, 6, 3, 0		2	2	2	7	0.2222222222222222	0.25	2.25	0.1
86	76	0	0	2/4	4	1	IV64	0	-3.81207	/		D	I		IV64		IV		64					M	0	0	2, 1, 5		1	2	0	8	0.0	0.0	1.875	0.0
86	76	1/4	1/4	2/4	4	1	I(4)	0	-3.40205	/		D	I		I(4)		I			4				M	0	0	2, 1, 3		2	2	0	2	0.0	0.0	0.5	0.0
86	76	3/8	3/8	2/4	4	1	I					D	I		I		I							M	0	0	2, 6, 3		2	2	0	1	0.0	0.0	0.125	0.0
87	77	0	0	2/4	4	1	#viio2/vi					D	I		#viio2/vi		#vii	o	2		vi			o7	0	0	1, 10, 7, 4		10	1	1	4	0.2	0.25	1.25	0.16666666666666666
87	77	3/8	3/8	2/4	4	1	vi64					D	I		vi64		vi		64					m	0	0	6, 5, 2		5	6	0	4	0.0	0.0	0.5	0.0
88	78	0	0	2/4	4	1	V65/iii					D	I		V65/iii		V		65		iii			Mm7	0	0	11, 8, 5, 7		7	11	0	4	0.0	0.0	0.5	0.0
88	78	1/8	1/8	2/4	4	1	V7/iii					D	I		V7/iii		V		7		iii			Mm7	0	0	7, 11, 8, 5		7	7	0	4	0.0	0.0	0.5	0.0
88	78	1/4	1/4	2/4	4	1	I					D	I		I		I							M	0	0	2, 6, 3		2	2	0	4	0.0	0.0	0.75	0.0
88	78	3/8	3/8	2/4	4	1	#viio7/ii					D	I		#viio7/ii		#vii	o	7		ii			o7	0	0	9, 6, 3, 0		9	9	0	2	0.0	0.0	0.25	0.0
89	79	0	0	2/4	4	1	ii(74)	0	-2.8061	/		D	I		ii(74)		ii			74				m	0	0	4, 3, 5	2	4	4	3	3	0.5	0.625	0.75	0.45454545454545453
89	79	1/4	1/4	2/4	4	1	ii					D	I		ii		ii							m	0	0	4, 1, 5		4	4	0	1	0.0	0.0	0.125	0.0
89	79	3/8	3/8	2/4	4	1	V7					D	I		V7		V		7					Mm7	0	0	3, 7, 4, 1		3	3	0	11	0.0	0.0	1.875	0.0
90	80	1/4	1/4	2/4	4	1	I\\					D	I		I		I						\\	M	0	0	2, 6, 3		2	2	0	7	0.0	0.0	0.875	0.0
92	81	0	0	2/4	4	1	I	1.46342	-4.84147	/		D	I		I		I							M	0	0	2, 6, 3		2	2	8	19	0.2962962962962963	0.3125	1.6875	0.15625
93	82	0	0	2/4	4	1	V43	0	-3.96342	/		D	I		V43		V		43					Mm7	0	0	4, 1, 3, 7		3	4	8	11	0.42105263157894735	0.3125	0.9375	0.25
93	82	1/4	1/4	2/4	4	1	V65	0	-3.67074	/		D	I		V65		V		65					Mm7	0	0	7, 4, 1, 3		3	7	5	16	0.23809523809523808	0.15625	1.59375	0.08928571428571429
94	83	1/4	1/4	2/4	4	1	I	0.146342	-5.42684	/		D	I		I		I							M	0	0	2, 6, 3		2	2	4	6	0.4	0.1875	0.28125	0.4
94	83	3/8	3/8	2/4	4	1	V7	0.0134111	-5.21462	/		D	I		V7		V		7					Mm7	0	0	3, 7, 4, 1		3	3	2	8	0.2	0.0625	0.40625	0.13333333333333333
95	84	0	0	2/4	4	1	I6	0	-4.74132	/		D	I		I6		I		6					M	0	0	6, 3, 2		2	6	2	5	0.2857142857142857	0.0625	0.3125	0.16666666666666666
95	84	3/32	3/32	2/4	4	1	V65	3.12196	-3.08537	/		D	I		V65		V		65					Mm7	0	0	7, 4, 1, 3		3	7	5	8	0.38461538461538464	0.15625	0.40625	0.2777777777777778
95	84	1/4	1/4	2/4	4	1	I	0.146342	-3.08537	/		D	I		I		I							M	0	0	2, 6, 3		2	2	14	30	0.3181818181818182	0.5625	2.3125	0.1956521739130435
97	86	0	0	2/4	4	1	V.viio7/V	0	-3.81207	/		D	V		viio7/V		vii	o	7		V			o7	0	0	9, 6, 3, 0		9	9	7	16	0.30434782608695654	0.3125	1.6875	0.15625
98	87	0	0	2/4	4	1	V7	-0.00670604	-5.06157	/		D	V		V7		V		7					Mm7	0	0	4, 8, 5, 2		4	4	4	15	0.21052631578947367	0.3125	1.6875	0.15625
99	88	0	0	2/4	4	1	I(742)	-0.153048	-6.37706	/	1	D	V		I(742)		I			742				M	0	0	5, 2, 4	8	3	5	7	10	0.4117647058823529	0.140625	0.859375	0.140625
99	88	1/4	1/4	2/4	4	1	I\\	0.612191	-5.56095	/	1	D	V		I		I						\\	M	0	0	3, 7, 4		3	3	2	11	0.15384615384615385	0.0625	0.8125	0.07142857142857142
