mc	mn	mc_onset	mn_onset	timesig	staff	voice	label	offset_x	offset_y	offset	volta	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note	n_colored	n_untouched	count_ratio	dur_colored	dur_untouched	dur_ratio
16	15	1/2	1/2	2/2	4	1	ii	0.344334	-5.94334	/		E	I		ii	ii							m	0	0	6, 3, 7		6.0	6.0	0	7	0.0	0.0	2.0	0.0
17	16	0	0	2/2	4	1	V/vi	0.114778	-6.05812	/		E	I		V/vi	V				vi			M	0	0	8, 12, 9		8.0	8.0	0	50	0.0	0.0	13.0	0.0
21	20	0	0	2/2	4	1	vi64					E	I		vi64	vi		64					m	0	0	8, 7, 4		7.0	8.0	0	13	0.0	0.0	3.25	0.0
22	21	0	0	2/2	4	1	IV6					E	I		IV6	IV		6					M	0	0	7, 4, 3		3.0	7.0	0	11	0.0	0.0	3.25	0.0
23	22	0	0	2/2	4	1	V					E	I		V	V							M	0	0	5, 9, 6		5.0	5.0	0	13	0.0	0.0	3.25	0.0
24	23	0	0	2/2	4	1	V6	0	-3.17772	/		E	I		V6	V		6					M	0	0	9, 6, 5		5.0	9.0	0	24	0.0	0.0	7.5	0.0
29	28	0	0	2/2	4	1	i6					E	I		i6	i		6					m	0	0	1, 5, 4		4.0	1.0	0	12	0.0	0.0	4.0	0.0
33	32	0	0	2/2	4	1	iii.i	0	-6.75118	/		E	iii		i	i							m	0	1	8, 5, 9		8.0	8.0	0	22	0.0	0.0	5.0	0.0
38	37	0	0	2/2	4	1	i64					E	iii		i64	i		64					m	0	1	9, 8, 5		8.0	9.0	0	10	0.0	0.0	2.5	0.0
39	38	0	0	2/2	4	1	i6					E	iii		i6	i		6					m	0	1	5, 9, 8		8.0	5.0	0	10	0.0	0.0	2.5	0.0
40	39	0	0	2/2	4	1	i					E	iii		i	i							m	0	1	8, 5, 9		8.0	8.0	0	27	0.0	0.0	7.0	0.0
42	41	1/2	1/2	2/2	4	1	i6					E	iii		i6	i		6					m	0	1	5, 9, 8		8.0	5.0	0	5	0.0	0.0	1.5	0.0
43	42	0	0	2/2	4	1	V7					E	iii		V7	V		7					Mm7	0	1	9, 13, 10, 7		9.0	9.0	0	4	0.0	0.0	1.0	0.0
43	42	1/4	1/4	2/2	4	1	i					E	iii		i	i							m	0	1	8, 5, 9		8.0	8.0	0	3	0.0	0.0	0.75	0.0
43	42	1/2	1/2	2/2	4	1	V7					E	iii		V7	V		7					Mm7	0	1	9, 13, 10, 7		9.0	9.0	0	3	0.0	0.0	0.75	0.0
43	42	3/4	3/4	2/2	4	1	V(64)					E	iii		V(64)	V			64				M	0	1	9, 8, 5		9.0	9.0	0	3	0.0	0.0	0.75	0.0
44	43	0	0	2/2	4	1	V7	0.114778	-3.99211	/		E	iii		V7	V		7					Mm7	0	1	9, 13, 10, 7		9.0	9.0	0	4	0.0	0.0	1.0	0.0
44	43	1/4	1/4	2/2	4	1	V(64)	0	-4.22512	/		E	iii		V(64)	V			64				M	0	1	9, 8, 5		9.0	9.0	0	4	0.0	0.0	1.0	0.0
44	43	1/2	1/2	2/2	4	1	V7	0	-4.71801	/		E	iii		V7	V		7					Mm7	0	1	9, 13, 10, 7		9.0	9.0	0	8	0.0	0.0	2.0	0.0
45	44	0	0	2/2	4	1	I.I	0	-5.02512	/		E	I		I	I							M	0	0	4, 8, 5		4.0	4.0	0	13	0.0	0.0	3.25	0.0
46	45	0	0	2/2	4	1	I	0	-4.1635	/		E	I		I	I							M	0	0	4, 8, 5		4.0	4.0	0	11	0.0	0.0	3.25	0.0
47	46	0	0	2/2	4	1	V7	0.114778	-5.36945	/		E	I		V7	V		7					Mm7	0	0	5, 9, 6, 3		5.0	5.0	8	18	0.3076923076923077	2.0	4.5	0.3076923076923077
49	48	0	0	2/2	4	1	I					E	I		I	I							M	0	0	4, 8, 5		4.0	4.0	4	12	0.25	1.0	3.0	0.25
50	49	0	0	2/2	4	1	IV	0.114778	-5.59901	/		E	I		IV	IV							M	0	0	3, 7, 4		3.0	3.0	0	7	0.0	0.0	2.0	0.0
50	49	1/2	1/2	2/2	4	1	V65/V	0	-5.94334	/		E	I		V65/V	V		65		V			Mm7	0	0	10, 7, 4, 6		6.0	10.0	0	6	0.0	0.0	1.75	0.0
51	50	0	0	2/2	4	1	V	0.229556	-4.45123	/		E	I		V	V							M	0	0	5, 9, 6		5.0	5.0	1	6	0.14285714285714285	0.25	1.5	0.14285714285714285
51	50	1/2	1/2	2/2	4	1	V/V	-0.214778	-4.68078	/		E	I		V/V	V				V			M	0	0	6, 10, 7		6.0	6.0	0	4	0.0	0.0	1.0	0.0
51	50	3/4	3/4	2/2	4	1	V43	-0.459112	-4.79556	/		E	I		V43	V		43					Mm7	0	0	6, 3, 5, 9		5.0	6.0	0	3	0.0	0.0	0.75	0.0
52	51	0	0	2/2	4	1	V2	0	-5.02512	/		E	I		V2	V		2					Mm7	0	0	3, 5, 9, 6		5.0	3.0	0	6	0.0	0.0	1.75	0.0
52	51	1/2	1/2	2/2	4	1	I6	0	-5.02512	/		E	I		I6	I		6					M	0	0	8, 5, 4		4.0	8.0	0	6	0.0	0.0	1.75	0.0
53	52	0	0	2/2	4	1	V(64)	-0.344334	-5.11456	/		E	I		V(64)	V			64				M	0	0	5, 4, 8		5.0	5.0	0	4	0.0	0.0	1.0	0.0
53	52	1/4	1/4	2/2	4	1	V7	0	-4.84123	/		E	I		V7	V		7					Mm7	0	0	5, 9, 6, 3		5.0	5.0	1	9	0.1	0.25	2.25	0.1
54	53	0	0	2/2	4	1	I	0.114778	-4.566	/		E	I		I	I							M	0	0	4, 8, 5		4.0	4.0	6	10	0.375	1.5	2.5	0.375
55	54	0	0	2/2	4	1	I					E	I		I	I							M	0	0	4, 8, 5		4.0	4.0	3	12	0.2	0.75	3.0	0.2
56	55	0	0	2/2	4	1	IV					E	I		IV	IV							M	0	0	3, 7, 4		3.0	3.0	2	5	0.2857142857142857	0.5	1.25	0.2857142857142857
56	55	1/2	1/2	2/2	4	1	V65/V					E	I		V65/V	V		65		V			Mm7	0	0	10, 7, 4, 6		6.0	10.0	0	7	0.0	0.0	1.75	0.0
57	56	0	0	2/2	4	1	V					E	I		V	V							M	0	0	5, 9, 6		5.0	5.0	1	6	0.14285714285714285	0.25	1.5	0.14285714285714285
57	56	1/2	1/2	2/2	4	1	V/V					E	I		V/V	V				V			M	0	0	6, 10, 7		6.0	6.0	0	4	0.0	0.0	1.0	0.0
57	56	3/4	3/4	2/2	4	1	V43					E	I		V43	V		43					Mm7	0	0	6, 3, 5, 9		5.0	6.0	0	3	0.0	0.0	0.75	0.0
58	57	0	0	2/2	4	1	V2					E	I		V2	V		2					Mm7	0	0	3, 5, 9, 6		5.0	3.0	1	6	0.14285714285714285	0.25	1.5	0.14285714285714285
58	57	1/2	1/2	2/2	4	1	I6					E	I		I6	I		6					M	0	0	8, 5, 4		4.0	8.0	2	5	0.2857142857142857	0.5	1.25	0.2857142857142857
59	58	0	0	2/2	4	1	V7					E	I		V7	V		7					Mm7	0	0	5, 9, 6, 3		5.0	5.0	3	13	0.1875	0.75	3.25	0.1875
60	59	0	0	2/2	4	1	I6					E	I		I6	I		6					M	0	0	8, 5, 4		4.0	8.0	2	14	0.125	0.5	3.5	0.125
61	60	0	0	2/2	4	1	V65					E	I		V65	V		65					Mm7	0	0	9, 6, 3, 5		5.0	9.0	2	14	0.125	0.5	3.5	0.125
62	61	0	0	2/2	4	1	I					E	I		I	I							M	0	0	4, 8, 5		4.0	4.0	2	14	0.125	0.5	3.5	0.125
63	62	0	0	2/2	4	1	IV6	0.114778	-5.02512	/		E	I		IV6	IV		6					M	0	0	7, 4, 3		3.0	7.0	2	20	0.09090909090909091	0.5	5.0	0.09090909090909091
64	63	0	0	2/2	4	1	I6	0	-5.02512	/		E	I		I6	I		6					M	0	0	8, 5, 4		4.0	8.0	2	22	0.08333333333333333	0.5	5.5	0.08333333333333333
65	64	0	0	2/2	4	1	IV(4)	-0.344334	-5.82856	/		E	I		IV(4)	IV			4				M	0	0	3, 9, 4		3.0	3.0	3	3	0.5	0.75	0.75	0.5
65	64	1/4	1/4	2/2	4	1	V65/V	0	-5.25467	/		E	I		V65/V	V		65		V			Mm7	0	0	10, 7, 4, 6		6.0	10.0	0	6	0.0	0.0	1.5	0.0
65	64	1/2	1/2	2/2	4	1	V(64)	0.114778	-5.02512	/		E	I		V(64)	V			64				M	0	0	5, 4, 8		5.0	5.0	0	6	0.0	0.0	1.5	0.0
65	64	3/4	3/4	2/2	4	1	V7	0	-5.02606	/		E	I		V7	V		7					Mm7	0	0	5, 9, 6, 3		5.0	5.0	0	6	0.0	0.0	1.5	0.0
66	65	0	0	2/2	4	1	I\\	0	-7.65853	/	1.0	E	I		I	I						\\	M	0	0	4, 8, 5		4.0	4.0	0	8	0.0	0.0	2.0	0.0
66	65	1/2	1/2	2/2	4	1	V/vi	0	-7.65853	/	1.0	E	I		V/vi	V				vi			M	0	0	8, 12, 9		8.0	8.0	0	18	0.0	0.0	4.5	0.0
68	67	0	0	2/2	4	1	I\\	-0.114778	-7.29628	/	1.0	E	I		I	I						\\	M	0	0	4, 8, 5		4.0	4.0	0	20	0.0	0.0	5.0	0.0
71	70	0	0	2/2	4	1	I					E	I		I	I							M	0	0	4, 8, 5		4.0	4.0	0	4	0.0	0.0	1.5	0.0
71	70	1/2	1/2	2/2	4	1	V7					E	I		V7	V		7					Mm7	0	0	5, 9, 6, 3		5.0	5.0	0	4	0.0	0.0	1.5	0.0
72	71	0	0	2/2	4	1	I					E	I		I	I							M	0	0	4, 8, 5		4.0	4.0	0	4	0.0	0.0	1.5	0.0
72	71	1/2	1/2	2/2	4	1	I64					E	I		I64	I		64					M	0	0	5, 4, 8		4.0	5.0	0	4	0.0	0.0	1.5	0.0
73	72	0	0	2/2	4	1	I					E	I		I	I							M	0	0	4, 8, 5		4.0	4.0	2	4	0.3333333333333333	0.5	1.0	0.3333333333333333
73	72	1/2	1/2	2/2	4	1	V7	0.229556	-6.1729	/		E	I		V7	V		7					Mm7	0	0	5, 9, 6, 3		5.0	5.0	0	6	0.0	0.0	1.5	0.0
74	73	0	0	2/2	4	1	I	0	-5.88862	/		E	I		I	I							M	0	0	4, 8, 5		4.0	4.0	0	4	0.0	0.0	1.5	0.0
74	73	1/2	1/2	2/2	4	1	I64	-0.229556	-5.71378	/		E	I		I64	I		64					M	0	0	5, 4, 8		4.0	5.0	0	4	0.0	0.0	1.0	0.0
75	74	0	0	2/2	4	1	I					E	I		I	I							M	0	0	4, 8, 5		4.0	4.0	0	4	0.0	0.0	1.5	0.0
75	74	1/2	1/2	2/2	4	1	V7					E	I		V7	V		7					Mm7	0	0	5, 9, 6, 3		5.0	5.0	0	4	0.0	0.0	1.5	0.0
76	75	0	0	2/2	4	1	I					E	I		I	I							M	0	0	4, 8, 5		4.0	4.0	0	4	0.0	0.0	1.5	0.0
76	75	1/2	1/2	2/2	4	1	I64					E	I		I64	I		64					M	0	0	5, 4, 8		4.0	5.0	0	4	0.0	0.0	1.5	0.0
77	76	0	0	2/2	4	1	I					E	I		I	I							M	0	0	4, 8, 5		4.0	4.0	2	4	0.3333333333333333	0.5	1.0	0.3333333333333333
77	76	1/2	1/2	2/2	4	1	V7	0	-3.54739	/		E	I		V7	V		7					Mm7	0	0	5, 9, 6, 3		5.0	5.0	0	6	0.0	0.0	1.5	0.0
78	77	0	0	2/2	4	1	I\\					E	I		I	I						\\	M	0	0	4, 8, 5		4.0	4.0	0	7	0.0	0.0	1.75	0.0
79	78	0	0	2/2	4	1	I					E	I		I	I							M	0	0	4, 8, 5		4.0	4.0	0	6	0.0	0.0	2.0	0.0
79	78	1/2	1/2	2/2	4	1	V7					E	I		V7	V		7					Mm7	0	0	5, 9, 6, 3		5.0	5.0	0	6	0.0	0.0	2.0	0.0
80	79	0	0	2/2	4	1	I					E	I		I	I							M	0	0	4, 8, 5		4.0	4.0	0	6	0.0	0.0	2.0	0.0
80	79	1/2	1/2	2/2	4	1	I64					E	I		I64	I		64					M	0	0	5, 4, 8		4.0	5.0	0	6	0.0	0.0	2.0	0.0
81	80	0	0	2/2	4	1	I					E	I		I	I							M	0	0	4, 8, 5		4.0	4.0	2	6	0.25	0.5	1.5	0.25
81	80	1/2	1/2	2/2	4	1	V7	-0.114778	-6.63201	/		E	I		V7	V		7					Mm7	0	0	5, 9, 6, 3		5.0	5.0	0	8	0.0	0.0	2.0	0.0
82	81	0	0	2/2	4	1	I	0	-6.1082	/		E	I		I	I							M	0	0	4, 8, 5		4.0	4.0	0	6	0.0	0.0	2.0	0.0
82	81	1/2	1/2	2/2	4	1	I64	-0.229556	-5.59901	/		E	I		I64	I		64					M	0	0	5, 4, 8		4.0	5.0	0	6	0.0	0.0	1.5	0.0
83	82	0	0	2/2	4	1	I					E	I		I	I							M	0	0	4, 8, 5		4.0	4.0	0	6	0.0	0.0	2.0	0.0
83	82	1/2	1/2	2/2	4	1	V7					E	I		V7	V		7					Mm7	0	0	5, 9, 6, 3		5.0	5.0	0	6	0.0	0.0	2.0	0.0
84	83	0	0	2/2	4	1	I					E	I		I	I							M	0	0	4, 8, 5		4.0	4.0	0	6	0.0	0.0	2.0	0.0
84	83	1/2	1/2	2/2	4	1	I64					E	I		I64	I		64					M	0	0	5, 4, 8		4.0	5.0	0	6	0.0	0.0	2.0	0.0
85	84	0	0	2/2	4	1	I					E	I		I	I							M	0	0	4, 8, 5		4.0	4.0	2	6	0.25	0.5	1.5	0.25
85	84	1/2	1/2	2/2	4	1	V7	0	-3.40205	/		E	I		V7	V		7					Mm7	0	0	5, 9, 6, 3		5.0	5.0	0	8	0.0	0.0	2.0	0.0
86	85	0	0	2/2	4	1	I\\					E	I		I	I						\\	M	0	0	4, 8, 5		4.0	4.0	0	8	0.0	0.0	2.0	0.0
86	85	3/4	3/4	2/2	4	1	@none					E	I		@none	@none							m	0	0					35	0	1.0	8.75	0.0	1.0
95	94	0	0	2/2	4	1	I6	0	-5.12415	/		E	I		I6	I		6					M	0	0	8, 5, 4		4.0	8.0	0	4	0.0	0.0	1.5	0.0
95	94	1/2	1/2	2/2	4	1	V2	0	-4.71412	/		E	I		V2	V		2					Mm7	0	0	3, 5, 9, 6		5.0	3.0	0	4	0.0	0.0	1.5	0.0
96	95	0	0	2/2	4	1	I64	0	-3.97608	/		E	I		I64	I		64					M	0	0	5, 4, 8		4.0	5.0	0	4	0.0	0.0	1.5	0.0
96	95	1/2	1/2	2/2	4	1	I	0	-4.55012	/		E	I		I	I							M	0	0	4, 8, 5		4.0	4.0	0	4	0.0	0.0	1.5	0.0
97	96	0	0	2/2	4	1	I6	0	-4.79613	/		E	I		I6	I		6					M	0	0	8, 5, 4		4.0	8.0	2	4	0.3333333333333333	0.5	1.0	0.3333333333333333
97	96	1/2	1/2	2/2	4	1	V43	0	-5.04214	/		E	I		V43	V		43					Mm7	0	0	6, 3, 5, 9		5.0	6.0	0	6	0.0	0.0	1.5	0.0
98	97	0	0	2/2	4	1	I64	0	-4.63212	/		E	I		I64	I		64					M	0	0	5, 4, 8		4.0	5.0	0	4	0.0	0.0	1.5	0.0
98	97	1/2	1/2	2/2	4	1	I	0	-4.87813	/		E	I		I	I							M	0	0	4, 8, 5		4.0	4.0	0	4	0.0	0.0	1.0	0.0
99	98	0	0	2/2	4	1	I6	0	-4.46811	/		E	I		I6	I		6					M	0	0	8, 5, 4		4.0	8.0	0	4	0.0	0.0	1.5	0.0
99	98	1/2	1/2	2/2	4	1	V2	0	-5.45217	/		E	I		V2	V		2					Mm7	0	0	3, 5, 9, 6		5.0	3.0	0	4	0.0	0.0	1.5	0.0
100	99	0	0	2/2	4	1	I64	0	-4.3041	/		E	I		I64	I		64					M	0	0	5, 4, 8		4.0	5.0	0	4	0.0	0.0	1.5	0.0
100	99	1/2	1/2	2/2	4	1	I	0	-4.79613	/		E	I		I	I							M	0	0	4, 8, 5		4.0	4.0	0	4	0.0	0.0	1.5	0.0
101	100	0	0	2/2	4	1	I6	0	-5.12415	/		E	I		I6	I		6					M	0	0	8, 5, 4		4.0	8.0	2	4	0.3333333333333333	0.5	1.0	0.3333333333333333
101	100	1/2	1/2	2/2	4	1	V43	0	-4.63212	/		E	I		V43	V		43					Mm7	0	0	6, 3, 5, 9		5.0	6.0	0	6	0.0	0.0	1.5	0.0
102	101	0	0	2/2	4	1	I64	0	-3.97608	/		E	I		I64	I		64					M	0	0	5, 4, 8		4.0	5.0	0	4	0.0	0.0	1.0	0.0
102	101	1/2	1/2	2/2	4	1	I	0	-4.3041	/		E	I		I	I							M	0	0	4, 8, 5		4.0	4.0	0	3	0.0	0.0	0.75	0.0
103	102	0	0	2/2	4	1	I6	0	-3.89408	/		E	I		I6	I		6					M	0	0	8, 5, 4		4.0	8.0	0	6	0.0	0.0	2.0	0.0
103	102	1/2	1/2	2/2	4	1	V2	0	-4.2221	/		E	I		V2	V		2					Mm7	0	0	3, 5, 9, 6		5.0	3.0	0	6	0.0	0.0	2.0	0.0
104	103	0	0	2/2	4	1	I64	0	-4.63212	/		E	I		I64	I		64					M	0	0	5, 4, 8		4.0	5.0	0	6	0.0	0.0	2.0	0.0
104	103	1/2	1/2	2/2	4	1	I	0	-5.20615	/		E	I		I	I							M	0	0	4, 8, 5		4.0	4.0	0	6	0.0	0.0	2.0	0.0
105	104	0	0	2/2	4	1	I6	0	-4.63212	/		E	I		I6	I		6					M	0	0	8, 5, 4		4.0	8.0	2	6	0.25	0.5	1.5	0.25
105	104	1/2	1/2	2/2	4	1	V43	0	-4.71412	/		E	I		V43	V		43					Mm7	0	0	6, 3, 5, 9		5.0	6.0	0	8	0.0	0.0	2.0	0.0
106	105	0	0	2/2	4	1	I64	0	-4.38611	/		E	I		I64	I		64					M	0	0	5, 4, 8		4.0	5.0	0	6	0.0	0.0	2.0	0.0
106	105	1/2	1/2	2/2	4	1	I	0	-4.3041	/		E	I		I	I							M	0	0	4, 8, 5		4.0	4.0	0	6	0.0	0.0	1.5	0.0
107	106	0	0	2/2	4	1	I6					E	I		I6	I		6					M	0	0	8, 5, 4		4.0	8.0	0	6	0.0	0.0	2.0	0.0
107	106	1/2	1/2	2/2	4	1	V2	-0.114778	-5.13989	/		E	I		V2	V		2					Mm7	0	0	3, 5, 9, 6		5.0	3.0	0	6	0.0	0.0	2.0	0.0
108	107	0	0	2/2	4	1	I64	0	-4.14009	/		E	I		I64	I		64					M	0	0	5, 4, 8		4.0	5.0	0	6	0.0	0.0	2.0	0.0
108	107	1/2	1/2	2/2	4	1	I					E	I		I	I							M	0	0	4, 8, 5		4.0	4.0	0	6	0.0	0.0	2.0	0.0
109	108	0	0	2/2	4	1	I6	0	-4.3041	/		E	I		I6	I		6					M	0	0	8, 5, 4		4.0	8.0	2	6	0.25	0.5	1.5	0.25
109	108	1/2	1/2	2/2	4	1	V43	0	-4.3041	/		E	I		V43	V		43					Mm7	0	0	6, 3, 5, 9		5.0	6.0	0	8	0.0	0.0	2.0	0.0
110	109	0	0	2/2	4	1	I					E	I		I	I							M	0	0	4, 8, 5		4.0	4.0	2	6	0.25	0.5	1.5	0.25
110	109	1/2	1/2	2/2	4	1	I6					E	I		I6	I		6					M	0	0	8, 5, 4		4.0	8.0	0	8	0.0	0.0	2.0	0.0
111	110	0	0	2/2	4	1	I6	0	-3.48406	/		E	I		I6	I		6					M	0	0	8, 5, 4		4.0	8.0	2	6	0.25	0.5	1.5	0.25
111	110	1/2	1/2	2/2	4	1	V43	0	-4.38611	/		E	I		V43	V		43					Mm7	0	0	6, 3, 5, 9		5.0	6.0	0	8	0.0	0.0	2.0	0.0
112	111	0	0	2/2	4	1	I	0	-4.05809	/		E	I		I	I							M	0	0	4, 8, 5		4.0	4.0	0	6	0.0	0.0	2.0	0.0
112	111	1/2	1/2	2/2	4	1	IV.I	0	-4.2221	/		E	IV		I	I							M	0	0	3, 7, 4		3.0	3.0	16	28	0.36363636363636365	5.0	13.0	0.2777777777777778
117	116	0	0	2/2	4	1	V	0	-5.53417	/		E	IV		V	V							M	0	0	4, 8, 5		4.0	4.0	8	8	0.5	4.0	4.0	0.5
119	118	0	0	2/2	4	1	vi					E	IV		vi	vi							m	0	0	6, 3, 7		6.0	6.0	4	12	0.25	1.0	3.0	0.25
120	119	0	0	2/2	4	1	V7	-0.172575	-3.76674	/		E	IV		V7	V		7					Mm7	0	0	4, 8, 5, 2		4.0	4.0	0	5	0.0	0.0	2.5	0.0
120	119	1/2	1/2	2/2	4	1	I	0	-4.79556	/		E	IV		I	I							M	0	0	3, 7, 4		3.0	3.0	0	4	0.0	0.0	1.5	0.0
121	120	0	0	2/2	4	1	I64	0	-4.45123	/		E	IV		I64	I		64					M	0	0	4, 3, 7		3.0	4.0	1	3	0.25	0.25	1.5	0.14285714285714285
121	120	1/2	1/2	2/2	4	1	I6	0	-3.81207	/		E	IV		I6	I		6					M	0	0	7, 4, 3		3.0	7.0	0	5	0.0	0.0	2.0	0.0
122	121	0	0	2/2	4	1	IV					E	IV		IV	IV							M	0	0	2, 6, 3		2.0	2.0	0	4	0.0	0.0	1.75	0.0
122	121	1/2	1/2	2/2	4	1	I6					E	IV		I6	I		6					M	0	0	7, 4, 3		3.0	7.0	0	5	0.0	0.0	2.0	0.0
123	122	0	0	2/2	4	1	V2					E	IV		V2	V		2					Mm7	0	0	2, 4, 8, 5		4.0	2.0	2	5	0.2857142857142857	0.5	1.25	0.2857142857142857
123	122	1/2	1/2	2/2	4	1	V65	0.114778	-4.33645	/		E	IV		V65	V		65					Mm7	0	0	8, 5, 2, 4		4.0	8.0	3	5	0.375	0.75	1.25	0.375
124	123	0	0	2/2	4	1	I	0	-4.79556	/		E	IV		I	I							M	0	0	3, 7, 4		3.0	3.0	1	3	0.25	0.25	1.5	0.14285714285714285
124	123	1/2	1/2	2/2	4	1	vi	0	-5.25467	/		E	IV		vi	vi							m	0	0	6, 3, 7		6.0	6.0	0	5	0.0	0.0	2.0	0.0
125	124	0	0	2/2	4	1	V65	0	-5.71378	/		E	IV		V65	V		65					Mm7	0	0	8, 5, 2, 4		4.0	8.0	1	3	0.25	0.25	1.5	0.14285714285714285
125	124	1/2	1/2	2/2	4	1	V	0	-5.13989	/		E	IV		V	V							M	0	0	4, 8, 5		4.0	4.0	0	5	0.0	0.0	2.0	0.0
126	125	0	0	2/2	4	1	V65	-0.114778	-5.36945	/		E	IV		V65	V		65					Mm7	0	0	8, 5, 2, 4		4.0	8.0	0	4	0.0	0.0	1.75	0.0
126	125	1/2	1/2	2/2	4	1	I[I	0	-5.02512	/		E	IV	I	I	I							M	0	0	3, 7, 4		3.0	3.0	0	5	0.0	0.0	2.0	0.0
127	126	0	0	2/2	4	1	iio6	-0.114778	-4.45123	/		E	IV	I	iio6	ii	o	6					o	0	0	2, -1, 5		5.0	2.0	1	4	0.2	1.0	1.25	0.4444444444444444
127	126	1/2	1/2	2/2	4	1	I	-0.114778	-5.13989	/		E	IV	I	I	I							M	0	0	3, 7, 4		3.0	3.0	0	5	0.0	0.0	1.5	0.0
128	127	0	0	2/2	4	1	V43	0	-6.74679	/		E	IV	I	V43	V		43					Mm7	0	0	5, 2, 4, 8		4.0	5.0	1	3	0.25	0.5	1.0	0.3333333333333333
128	127	1/2	1/2	2/2	4	1	I	0	-6.63201	/		E	IV	I	I	I							M	0	0	3, 7, 4		3.0	3.0	0	6	0.0	0.0	2.0	0.0
129	128	0	0	2/2	4	1	V65	-0.459112	-6.74679	/		E	IV	I	V65	V		65					Mm7	0	0	8, 5, 2, 4		4.0	8.0	1	4	0.2	1.0	1.25	0.4444444444444444
129	128	1/2	1/2	2/2	4	1	I	0.114778	-6.87817	/		E	IV	I	I	I							M	0	0	3, 7, 4		3.0	3.0	0	5	0.0	0.0	1.5	0.0
130	129	0	0	2/2	4	1	#viio2/iii]	0.195123	-7.96343	/		E	IV	I	#viio2/iii	#vii	o	2		iii			o7	0	0	3, 12, 9, 6		12.0	3.0	0	5	0.0	0.0	1.75	0.0
130	129	1/2	1/2	2/2	4	1	I6	0.114778	-5.36945	/		E	IV		I6	I		6					M	0	0	7, 4, 3		3.0	7.0	0	6	0.0	0.0	2.0	0.0
131	130	0	0	2/2	4	1	ii6	0	-4.566	/		E	IV		ii6	ii		6					m	0	0	2, 6, 5		5.0	2.0	0	4	0.0	0.0	1.5	0.0
131	130	1/2	1/2	2/2	4	1	V/vi	0.114778	-5.25467	/		E	IV		V/vi	V				vi			M	0	0	7, 11, 8		7.0	7.0	0	6	0.0	0.0	2.0	0.0
132	131	0	0	2/2	4	1	viio65	0.114778	-5.25467	/		E	IV		viio65	vii	o	65					o7	0	0	5, 2, -1, 8		8.0	5.0	1	3	0.25	0.25	1.25	0.16666666666666666
132	131	1/2	1/2	2/2	4	1	viio7/V					E	IV		viio7/V	vii	o	7		V			o7	0	0	9, 6, 3, 0		9.0	9.0	0	6	0.0	0.0	2.0	0.0
133	132	0	0	2/2	4	1	V(64)	-0.229556	-4.79556	/		E	IV		V(64)	V			64				M	0	0	4, 3, 7		4.0	4.0	1	3	0.25	0.25	1.25	0.16666666666666666
133	132	1/2	1/2	2/2	4	1	V	0	-3.97608	/		E	IV		V	V							M	0	0	4, 8, 5		4.0	4.0	0	6	0.0	0.0	2.0	0.0
