mc	mn	mc_onset	mn_onset	timesig	staff	voice	label	offset_x	offset_y	offset	volta	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note	n_colored	n_untouched	count_ratio	dur_colored	dur_untouched	dur_ratio
11	11	1/2	1/2	3/2	4	1	V65(+2)	0	-4.51391	/		f	i		V65(+2)	V		65	+2				Mm7	1	1	4, 1, -2, 0	-5	0	4	0	12	0.0	0.0	2.0	0.0
12	12	0	0	3/2	4	1	V	-0.0888065	-1.3003	/		f	i		V	V							M	1	1	0, 4, 1		0	0	2	14	0.125	0.5	2.5	0.16666666666666666
13	13	0	0	4/4	4	1	V	0	-3.67074	/		f	i		V	V							M	1	1	0, 4, 1		0	0	0	4	0.0	0.0	1.5	0.0
13	13	1/2	1/2	4/4	4	1	V6	0	-3.67074	/		f	i		V6	V		6					M	1	1	4, 1, 0		0	4	0	6	0.0	0.0	2.0	0.0
14	14	0	0	4/4	4	1	V	0	-3.67074	/		f	i		V	V							M	1	1	0, 4, 1		0	0	4	2	0.6666666666666666	1.0	0.5	0.6666666666666666
14	14	3/4	3/4	4/4	4	1	V6	-0.73171	-3.67074	/		f	i		V6	V		6					M	1	1	4, 1, 0		0	4	0	4	0.0	0.0	1.0	0.0
15	15	0	0	4/4	4	1	I(+4)	0	-3.67074	/		f	i		I(+4)	I			+4				M	1	1	-1, 3, 0	-2	-1	-1	0	6	0.0	0.0	2.0	0.0
15	15	1/2	1/2	4/4	4	1	I64	-0.146342	-3.51708	/		f	i		I64	I		64					M	1	1	0, -1, 3		-1	0	3	7	0.3	0.75	2.25	0.25
16	16	1/2	1/2	4/4	4	1	I	0.5	-3.5	/		f	i		I	I							M	1	1	-1, 3, 0		-1	-1	0	4	0.0	0.0	1.0	0.0
17	17	0	0	4/4	4	1	I[I6					f	i	I	I6	I		6					M	1	1	3, 0, -1		-1	3	0	3	0.0	0.0	2.25	0.0
17	17	1/2	1/2	4/4	4	1	viio/IV	0	-3.34592	/		f	i	I	viio/IV	vii	o			IV			o	1	1	3, 0, -3		3	3	4	6	0.4	1.75	1.75	0.5
19	19	0	0	4/4	4	1	IV(4)	0	-2.49278	/		f	i	I	IV(4)	IV			4				M	1	1	-2, -3, -1		-2	-2	0	3	0.0	0.0	2.0	0.0
19	19	1/2	1/2	4/4	4	1	IV	0	-3.19458	/		f	i	I	IV	IV							M	1	1	-2, 2, -1		-2	-2	0	1	0.0	0.0	0.25	0.0
19	19	3/4	3/4	4/4	4	1	V2/IV	-0.73171	-3.19458	/		f	i	I	V2/IV	V		2		IV			Mm7	1	1	-3, -1, 3, 0		-1	-3	0	2	0.0	0.0	0.5	0.0
20	20	0	0	4/4	4	1	IV6	0	-3.09535	/		f	i	I	IV6	IV		6					M	1	1	2, -1, -2		-2	2	0	3	0.0	0.0	1.5	0.0
20	20	1/4	1/4	4/4	4	1	I64	0.3	-2.5	/		f	i	I	I64	I		64					M	1	1	0, -1, 3		-1	0	0	2	0.0	0.0	0.5	0.0
20	20	1/2	1/2	4/4	4	1	IV					f	i	I	IV	IV							M	1	1	-2, 2, -1		-2	-2	0	3	0.0	0.0	1.0	0.0
21	21	0	0	4/4	4	1	ii					f	i	I	ii	ii							m	1	1	1, -2, 2		1	1	2	5	0.2857142857142857	1.25	2.25	0.35714285714285715
22	22	0	0	4/4	4	1	I6					f	i	I	I6	I		6					M	1	1	3, 0, -1		-1	3	0	3	0.0	0.0	1.5	0.0
22	22	1/4	1/4	4/4	4	1	IV					f	i	I	IV	IV							M	1	1	-2, 2, -1		-2	-2	0	2	0.0	0.0	0.5	0.0
22	22	1/2	1/2	4/4	4	1	I6					f	i	I	I6	I		6					M	1	1	3, 0, -1		-1	3	0	2	0.0	0.0	0.5	0.0
22	22	3/4	3/4	4/4	4	1	ii					f	i	I	ii	ii							m	1	1	1, -2, 2		1	1	0	2	0.0	0.0	0.5	0.0
23	23	0	0	4/4	4	1	I6					f	i	I	I6	I		6					M	1	1	3, 0, -1		-1	3	0	3	0.0	0.0	1.5	0.0
23	23	1/4	1/4	4/4	4	1	ii65					f	i	I	ii65	ii		65					mm7	1	1	-2, 2, -1, 1		1	-2	0	2	0.0	0.0	0.75	0.0
23	23	1/2	1/2	4/4	4	1	V7					f	i	I	V7	V		7					Mm7	1	1	0, 4, 1, -2		0	0	0	5	0.0	0.0	1.25	0.0
24	24	0	0	4/4	4	1	I]					f	i	I	I	I							M	1	1	-1, 3, 0		-1	-1	0	8	0.0	0.0	2.5	0.0
24	24	1/2	1/2	4/4	4	1	I64	0.146342	-4.90637	/		f	i		I64	I		64					M	1	1	0, -1, 3		-1	0	0	8	0.0	0.0	2.5	0.0
25	25	0	0	4/4	4	1	I	-0.10535	-5.42684	/		f	i		I	I							M	1	1	-1, 3, 0		-1	-1	0	4	0.0	0.0	2.25	0.0
25	25	1/2	1/2	4/4	4	1	V65/IV	0	-5.57318	/		f	i		V65/IV	V		65		IV			Mm7	1	1	3, 0, -3, -1		-1	3	1	3	0.25	0.25	1.25	0.16666666666666666
26	26	0	0	4/4	4	1	I	0.492684	-5.63903	/		f	i		I	I							M	1	1	-1, 3, 0		-1	-1	1	5	0.16666666666666666	0.25	1.75	0.125
26	26	1/2	1/2	4/4	4	1	viio6/IV	-0.146342	-6.83022	/		f	i		viio6/IV	vii	o	6		IV			o	1	1	0, -3, 3		3	0	1	4	0.2	0.25	1.75	0.125
27	27	0	0	4/4	4	1	V7/IV	0	-7.06156	/		f	i		V7/IV	V		7		IV			Mm7	1	1	-1, 3, 0, -3		-1	-1	1	5	0.16666666666666666	0.25	1.75	0.125
27	27	1/2	1/2	4/4	4	1	viio/IV	-0.146342	-5.62196	/		f	i		viio/IV	vii	o			IV			o	1	1	3, 0, -3		3	3	1	4	0.2	0.25	1.75	0.125
28	28	0	0	4/4	4	1	IV64	-0.243903	-5.67074	/		f	i		IV64	IV		64					M	1	1	-1, -2, 2		-2	-1	2	3	0.4	0.5	1.75	0.2222222222222222
28	28	1/2	1/2	4/4	4	1	IV	-0.00927804	-5.91946	/		f	i		IV	IV							M	1	1	-2, 2, -1		-2	-2	1	3	0.25	0.25	1.25	0.16666666666666666
29	29	0	0	4/4	4	1	IV64	-0.292684	-6.25413	/		f	i		IV64	IV		64					M	1	1	-1, -2, 2		-2	-1	1	5	0.16666666666666666	0.25	1.75	0.125
29	29	1/2	1/2	4/4	4	1	IV	0	-4.90117	/		f	i		IV	IV							M	1	1	-2, 2, -1		-2	-2	1	5	0.16666666666666666	0.25	2.25	0.1
30	30	0	0	4/4	4	1	ii2(+2)	-0.183455	-4.92704	/		f	i		ii2(+2)	ii		2	+2				mm7	1	1	-1, 1, -2, 2	-4	1	-1	1	6	0.14285714285714285	0.25	3.25	0.07142857142857142
30	30	1/2	1/2	4/4	4	1	ii6(119)	-2.63416	-5.87296	/		f	i		ii6(119)	ii		6	119				m	1	1	-2, 2, 1	0, -4	1	-2	1	2	0.3333333333333333	0.25	0.75	0.25
30	30	3/4	3/4	4/4	4	1	ii6	0.439026	-4.93416	/		f	i		ii6	ii		6					m	1	1	-2, 2, 1		1	-2	0	2	0.0	0.0	0.5	0.0
31	31	0	0	4/4	4	1	ii2(9)	-2.16096	-4.88859	/		f	i		ii2(9)	ii		2	9				mm7	1	1	-1, 1, -2, 2	-4	1	-1	1	4	0.2	0.25	2.75	0.08333333333333333
31	31	1/4	1/4	4/4	4	1	ii2	0.296022	-4.82871	/		f	i		ii2	ii		2					mm7	1	1	-1, 1, -2, 2		1	-1	0	2	0.0	0.0	0.5	0.0
31	31	1/2	1/2	4/4	4	1	V2	0.146342	-3.23171	/		f	i		V2	V		2					Mm7	1	1	-2, 0, 4, 1		0	-2	0	6	0.0	0.0	1.75	0.0
32	32	0	0	4/4	4	1	I	0	-3.08537	/		f	i		I	I							M	1	1	-1, 3, 0		-1	-1	0	7	0.0	0.0	4.0	0.0
32	32	1/2	1/2	4/4	4	1	I6	0	-3.08537	/		f	i		I6	I		6					M	1	1	3, 0, -1		-1	3	0	6	0.0	0.0	1.75	0.0
33	33	0	0	4/4	4	1	I	0	-3.08537	/		f	i		I	I							M	1	1	-1, 3, 0		-1	-1	0	10	0.0	0.0	2.5	0.0
34	34	0	0	4/4	4	1	V6	0	-3.08537	/		f	i		V6	V		6					M	1	1	4, 1, 0		0	4	0	8	0.0	0.0	2.0	0.0
35	35	0	0	4/4	4	1	vi					f	i		vi	vi							m	1	1	-5, -8, -4		-5	-5	8	0	1.0	2.0	0.0	1.0
36	36	0	0	4/4	4	1	IV6					f	i		IV6	IV		6					M	1	1	2, -1, -2		-2	2	0	5	0.0	0.0	1.25	0.0
36	36	1/2	1/2	4/4	4	1	I6					f	i		I6	I		6					M	1	1	3, 0, -1		-1	3	0	5	0.0	0.0	1.25	0.0
37	37	0	0	4/4	4	1	IV					f	i		IV	IV							M	1	1	-2, 2, -1		-2	-2	0	8	0.0	0.0	2.0	0.0
38	38	0	0	4/4	4	1	viio6	-0.0986739	-2.98335	/		f	i		viio6	vii	o	6					o	1	1	-6, -9, -3		-3	-6	8	0	1.0	2.0	0.0	1.0
39	39	0	0	4/4	4	1	I\\	0	-2.827	/		f	i		I	I						\\	M	1	1	-1, 3, 0		-1	-1	0	8	0.0	0.0	2.0	0.0
40	40	0	0	4/4	4	1	IV6	0.146342	-4.2561	/		f	i		IV6	IV		6					M	1	1	2, -1, -2		-2	2	0	5	0.0	0.0	1.25	0.0
40	40	1/2	1/2	4/4	4	1	V6	0	-4.07878	/		f	i		V6	V		6					M	1	1	4, 1, 0		0	4	0	5	0.0	0.0	1.25	0.0
41	41	0	0	4/4	4	1	I					f	i		I	I							M	1	1	-1, 3, 0		-1	-1	0	4	0.0	0.0	1.0	0.0
41	41	1/4	1/4	4/4	4	1	vi6					f	i		vi6	vi		6					m	1	1	-8, -4, -5		-5	-8	4	0	1.0	1.0	0.0	1.0
41	41	1/2	1/2	4/4	4	1	V/#iii\\					f	i		V/#iii	V				#iii		\\	M	1	1	4, 8, 5		4	4	1	10	0.09090909090909091	0.25	2.5	0.09090909090909091
45	45	0	0	4/4	4	1	#III.I[I					f	#III	I	I	I							M	1	0	3, 7, 4		3	3	2	4	0.3333333333333333	0.5	2.5	0.16666666666666666
46	46	1/4	1/4	4/4	4	1	v6					f	#III	I	v6	v		6					m	1	0	1, 5, 4		4	1	0	3	0.0	0.0	0.75	0.0
46	46	1/2	1/2	4/4	4	1	viio6	0.177613	-2.45067	/		f	#III	I	viio6	vii	o	6					o	1	0	5, 2, 8		8	5	5	3	0.625	2.25	0.75	0.75
47	47	1/4	1/4	4/4	4	1	I64	-1.48011	-2.20398	/		f	#III	I	I64	I		64					M	1	0	4, 3, 7		3	4	0	3	0.0	0.0	0.75	0.0
47	47	1/2	1/2	4/4	4	1	IV64	-0.986743	-2.79933	/		f	#III	I	IV64	IV		64					M	1	0	3, 2, 6		2	3	1	3	0.25	0.25	1.25	0.16666666666666666
48	48	0	0	4/4	4	1	ii64	-1.77613	-2.70065	/		f	#III	I	ii64	ii		64					m	1	0	6, 5, 2		5	6	1	3	0.25	1.0	0.75	0.5714285714285714
48	48	1/4	1/4	4/4	4	1	viio6/IV	-0.986739	-2.60088	/		f	#III	I	viio6/IV	vii	o	6		IV			o	1	0	4, 1, 7		7	4	0	3	0.0	0.0	0.75	0.0
48	48	1/2	1/2	4/4	4	1	IV	0.296022	-2.30266	/		f	#III	I	IV	IV							M	1	0	2, 6, 3		2	2	2	3	0.4	0.5	1.0	0.3333333333333333
49	49	0	0	4/4	4	1	ii					f	#III	I	ii	ii							m	1	0	5, 2, 6		5	5	1	2	0.3333333333333333	1.0	0.5	0.6666666666666666
49	49	1/4	1/4	4/4	4	1	I6(+6)	-2.17083	-3.09535	/		f	#III	I	I6(+6)	I		6	+6				M	1	0	7, 4, 3	6	3	7	0	3	0.0	0.0	0.75	0.0
49	49	1/2	1/2	4/4	4	1	IV(+2)	0.296022	-4.08363	/		f	#III	I	IV(+2)	IV			+2				M	1	0	2, 6, 3	4	2	2	0	3	0.0	0.0	1.25	0.0
49	49	3/4	3/4	4/4	4	1	IV	0.296022	-3.52158	/		f	#III	I	IV	IV							M	1	0	2, 6, 3		2	2	1	4	0.2	0.25	1.75	0.125
50	50	1/4	1/4	4/4	4	1	V65					f	#III	I	V65	V		65					Mm7	1	0	8, 5, 2, 4		4	8	0	6	0.0	0.0	1.5	0.0
50	50	3/4	3/4	4/4	4	1	I	0.0986738	-2.40132	/		f	#III	I	I	I							M	1	0	3, 7, 4		3	3	0	3	0.0	0.0	0.75	0.0
51	51	0	0	4/4	4	1	viio6	-2.07215	-2.40132	/		f	#III	I	viio6	vii	o	6					o	1	0	5, 2, 8		8	5	1	3	0.25	1.0	0.75	0.5714285714285714
51	51	1/4	1/4	4/4	4	1	V7					f	#III	I	V7	V		7					Mm7	1	0	4, 8, 5, 2		4	4	0	3	0.0	0.0	0.75	0.0
51	51	1/2	1/2	4/4	4	1	ii43	-0.197348	-2.5	/		f	#III	I	ii43	ii		43					mm7	1	0	6, 3, 5, 2		5	6	0	3	0.0	0.0	0.75	0.0
51	51	3/4	3/4	4/4	4	1	V6]					f	#III	I	V6	V		6					M	1	0	8, 5, 4		4	8	0	3	0.0	0.0	0.75	0.0
52	52	0	0	4/4	4	1	V43					f	#III		V43	V		43					Mm7	1	0	5, 2, 4, 8		4	5	0	4	0.0	0.0	1.0	0.0
52	52	1/4	1/4	4/4	4	1	I	0.9	-2.5	/		f	#III		I	I							M	1	0	3, 7, 4		3	3	0	4	0.0	0.0	1.0	0.0
52	52	1/2	1/2	4/4	4	1	I6					f	#III		I6	I		6					M	1	0	7, 4, 3		3	7	0	6	0.0	0.0	1.5	0.0
53	53	0	0	4/4	4	1	I					f	#III		I	I							M	1	0	3, 7, 4		3	3	0	3	0.0	0.0	0.75	0.0
53	53	1/2	1/2	4/4	4	1	I64					f	#III		I64	I		64					M	1	0	4, 3, 7		3	4	0	6	0.0	0.0	1.5	0.0
54	54	1/2	1/2	4/4	4	1	vi7					f	#III		vi7	vi		7					mm7	1	0	6, 3, 7, 4		6	6	0	3	0.0	0.0	0.75	0.0
55	55	0	0	4/4	4	1	I					f	#III		I	I							M	1	0	3, 7, 4		3	3	0	5	0.0	0.0	1.5	0.0
55	55	1/2	1/2	4/4	4	1	I(2)					f	#III		I(2)	I			2				M	1	0	5, 7, 4		3	5	0	3	0.0	0.0	0.75	0.0
55	55	3/4	3/4	4/4	4	1	I6					f	#III		I6	I		6					M	1	0	7, 4, 3		3	7	0	3	0.0	0.0	0.75	0.0
56	56	0	0	4/4	4	1	V7					f	#III		V7	V		7					Mm7	1	0	4, 8, 5, 2		4	4	0	3	0.0	0.0	1.5	0.0
56	56	1/2	1/2	4/4	4	1	V65					f	#III		V65	V		65					Mm7	1	0	8, 5, 2, 4		4	8	0	2	0.0	0.0	0.5	0.0
57	57	0	0	4/4	4	1	I					f	#III		I	I							M	1	0	3, 7, 4		3	3	0	3	0.0	0.0	0.75	0.0
57	57	1/2	1/2	4/4	4	1	I64					f	#III		I64	I		64					M	1	0	4, 3, 7		3	4	0	6	0.0	0.0	1.5	0.0
58	58	1/2	1/2	4/4	4	1	vi7					f	#III		vi7	vi		7					mm7	1	0	6, 3, 7, 4		6	6	0	6	0.0	0.0	1.5	0.0
59	59	1/2	1/2	4/4	4	1	I64					f	#III		I64	I		64					M	1	0	4, 3, 7		3	4	0	3	0.0	0.0	0.75	0.0
60	60	0	0	4/4	4	1	V7					f	#III		V7	V		7					Mm7	1	0	4, 8, 5, 2		4	4	0	9	0.0	0.0	3.0	0.0
61	61	0	0	4/4	4	1	I					f	#III		I	I							M	1	0	3, 7, 4		3	3	0	5	0.0	0.0	1.25	0.0
61	61	1/2	1/2	4/4	4	1	I6					f	#III		I6	I		6					M	1	0	7, 4, 3		3	7	0	8	0.0	0.0	2.0	0.0
62	62	1/2	1/2	4/4	4	1	vi2					f	#III		vi2	vi		2					mm7	1	0	4, 6, 3, 7		6	4	0	3	0.0	0.0	0.75	0.0
63	63	0	0	4/4	4	1	I	0	-3.19458	/		f	#III		I	I							M	1	0	3, 7, 4		3	3	0	5	0.0	0.0	1.5	0.0
63	63	1/2	1/2	4/4	4	1	I6(+2)	-3.50126	-5.17988	/		f	#III		I6(+2)	I		6	+2				M	1	0	7, 4, 3	5	3	7	0	3	0.0	0.0	0.75	0.0
63	63	3/4	3/4	4/4	4	1	I	0	-3.98838	/		f	#III		I	I							M	1	0	3, 7, 4		3	3	0	3	0.0	0.0	0.75	0.0
64	64	0	0	4/4	4	1	V7					f	#III		V7	V		7					Mm7	1	0	4, 8, 5, 2		4	4	0	5	0.0	0.0	2.0	0.0
64	64	1/2	1/2	4/4	4	1	V65					f	#III		V65	V		65					Mm7	1	0	8, 5, 2, 4		4	8	0	4	0.0	0.0	1.0	0.0
65	65	0	0	4/4	4	1	I					f	#III		I	I							M	1	0	3, 7, 4		3	3	0	5	0.0	0.0	1.25	0.0
65	65	1/2	1/2	4/4	4	1	I6					f	#III		I6	I		6					M	1	0	7, 4, 3		3	7	0	5	0.0	0.0	1.25	0.0
66	66	0	0	4/4	4	1	I					f	#III		I	I							M	1	0	3, 7, 4		3	3	0	6	0.0	0.0	1.5	0.0
66	66	1/2	1/2	4/4	4	1	vi2					f	#III		vi2	vi		2					mm7	1	0	4, 6, 3, 7		6	4	0	6	0.0	0.0	1.5	0.0
67	67	0	0	4/4	4	1	V7(9)					f	#III		V7(9)	V		7	9				Mm7	1	0	4, 8, 5, 2	6	4	4	0	6	0.0	0.0	1.5	0.0
67	67	1/2	1/2	4/4	4	1	V43(+2)					f	#III		V43(+2)	V		43	+2				Mm7	1	0	5, 2, 4, 8	6	4	5	0	6	0.0	0.0	1.5	0.0
68	68	0	0	4/4	4	1	vi7					f	#III		vi7	vi		7					mm7	1	0	6, 3, 7, 4		6	6	0	6	0.0	0.0	2.25	0.0
68	68	1/2	1/2	4/4	4	1	I64					f	#III		I64	I		64					M	1	0	4, 3, 7		3	4	0	5	0.0	0.0	1.25	0.0
69	69	0	0	4/4	4	1	vi7					f	#III		vi7	vi		7					mm7	1	0	6, 3, 7, 4		6	6	0	4	0.0	0.0	2.0	0.0
69	69	1/2	1/2	4/4	4	1	V					f	#III		V	V							M	1	0	4, 8, 5		4	4	0	4	0.0	0.0	1.5	0.0
70	70	0	0	4/4	4	1	V(2)					f	#III		V(2)	V			2				M	1	0	6, 8, 5		4	6	0	3	0.0	0.0	0.75	0.0
70	70	1/2	1/2	4/4	4	1	V	0	-4.67868	/		f	#III		V	V							M	1	0	4, 8, 5		4	4	0	5	0.0	0.0	1.25	0.0
71	71	0	0	4/4	4	1	V43(+2)					f	#III		V43(+2)	V		43	+2				Mm7	1	0	5, 2, 4, 8	6	4	5	0	4	0.0	0.0	2.0	0.0
71	71	1/2	1/2	4/4	4	1	I64					f	#III		I64	I		64					M	1	0	4, 3, 7		3	4	0	4	0.0	0.0	1.5	0.0
72	72	0	0	4/4	4	1	vi	0.146342	-3.79135	/		f	#III		vi	vi							m	1	0	6, 3, 7		6	6	0	3	0.0	0.0	0.75	0.0
72	72	1/2	1/2	4/4	4	1	I64	-0.146342	-4.09331	/		f	#III		I64	I		64					M	1	0	4, 3, 7		3	4	0	4	0.0	0.0	1.0	0.0
73	73	0	0	4/4	4	1	I6	0	-4.80117	/		f	#III		I6	I		6					M	1	0	7, 4, 3		3	7	0	2	0.0	0.0	1.0	0.0
73	73	1/2	1/2	4/4	4	1	V6(+6)	0	-4.69513	/		f	#III		V6(+6)	V		6	+6				M	1	0	8, 5, 4	7	4	8	0	4	0.0	0.0	1.5	0.0
74	74	0	0	4/4	4	1	I6	-0.146342	-4.69513	/		f	#III		I6	I		6					M	1	0	7, 4, 3		3	7	0	2	0.0	0.0	1.0	0.0
74	74	1/2	1/2	4/4	4	1	V43	0	-4.69724	/		f	#III		V43	V		43					Mm7	1	0	5, 2, 4, 8		4	5	0	4	0.0	0.0	1.5	0.0
75	75	0	0	4/4	4	1	V2(+2)	0	-5.42965	/		f	#III		V2(+2)	V		2	+2				Mm7	1	0	2, 4, 8, 5	6	4	2	0	2	0.0	0.0	1.0	0.0
75	75	1/2	1/2	4/4	4	1	I(+42)	0	-4.9157	/		f	#III		I(+42)	I			+42				M	1	0	5, 7, 4	2	3	5	1	3	0.25	0.5	1.0	0.3333333333333333
76	76	0	0	4/4	4	1	IV	-0.292684	-2.54845	/		f	#III		IV	IV							M	1	0	2, 6, 3		2	2	0	2	0.0	0.0	1.0	0.0
76	76	1/2	1/2	4/4	4	1	I					f	#III		I	I							M	1	0	3, 7, 4		3	3	0	2	0.0	0.0	0.5	0.0
76	76	3/4	3/4	4/4	4	1	I6					f	#III		I6	I		6					M	1	0	7, 4, 3		3	7	0	4	0.0	0.0	1.0	0.0
77	77	0	0	4/4	4	1	V7					f	#III		V7	V		7					Mm7	1	0	4, 8, 5, 2		4	4	0	8	0.0	0.0	2.25	0.0
77	77	1/2	1/2	4/4	4	1	V43					f	#III		V43	V		43					Mm7	1	0	5, 2, 4, 8		4	5	0	10	0.0	0.0	2.5	0.0
78	78	0	0	4/4	4	1	I6					f	#III		I6	I		6					M	1	0	7, 4, 3		3	7	0	8	0.0	0.0	2.25	0.0
78	78	1/2	1/2	4/4	4	1	I	-0.15562	-4.52306	/		f	#III		I	I							M	1	0	3, 7, 4		3	3	0	10	0.0	0.0	2.5	0.0
79	79	0	0	4/4	4	1	V(64)	-0.0185571	-6.75742	/		f	#III		V(64)	V			64				M	1	0	4, 3, 7		4	4	0	5	0.0	0.0	2.5	0.0
79	79	1/2	1/2	4/4	4	1	V7	0	-6.8366	/		f	#III		V7	V		7					Mm7	1	0	4, 8, 5, 2		4	4	0	5	0.0	0.0	2.5	0.0
80	80	0	0	4/4	4	1	I\\	-0.137064	-6.79242	/	1	f	#III		I	I						\\	M	1	0	3, 7, 4		3	3	0	5	0.0	0.0	1.25	0.0
80	80	3/4	3/4	4/4	4	1	I64	0	-4.61182	/	1	f	#III		I64	I		64					M	1	0	4, 3, 7		3	4	0	8	0.0	0.0	3.0	0.0
81	81	1/2	1/2	4/4	4	1	#vo7	0	-4.88998	/	1	f	#III		#vo7	#v	o	7					o7	1	0	11, 8, 5, 2		11	11	0	5	0.0	0.0	2.5	0.0
82	82	3/4	3/4	4/4	4	1	I.I	0.466861	-5.30117	/	1	f	I		I	I							M	1	0	-1, 3, 0		-1	-1	0	4	0.0	0.0	1.0	0.0
83	83	0	0	4/4	4	1	V	0	-4.52306	/	1	f	I		V	V							M	1	0	0, 4, 1		0	0	0	6	0.0	0.0	2.0	0.0
83	83	1/2	1/2	4/4	4	1	V6	0	-4.52306	/	1	f	I		V6	V		6					M	1	0	4, 1, 0		0	4	0	6	0.0	0.0	2.0	0.0
84	84	0	0	4/4	4	1	#III.I	0	-4.67868	/	1	f	#III		I	I							M	1	0	3, 7, 4		3	3	0	5	0.0	0.0	1.25	0.0
84	84	3/4	3/4	4/4	4	1	vi	0	-4.36744	/	1	f	#III		vi	vi							m	1	0	6, 3, 7		6	6	0	3	0.0	0.0	0.75	0.0
85	85	0	0	4/4	4	1	V(64)					f	#III		V(64)	V			64				M	1	0	4, 3, 7		4	4	0	3	0.0	0.0	1.5	0.0
85	85	1/2	1/2	4/4	4	1	V					f	#III		V	V							M	1	0	4, 8, 5		4	4	0	3	0.0	0.0	1.5	0.0
85	85	3/4	3/4	4/4	4	1	V43					f	#III		V43	V		43					Mm7	1	0	5, 2, 4, 8		4	5	0	1	0.0	0.0	0.25	0.0
86	86	0	0	4/4	4	1	@none					f	#III		@none	@none							m	1	0					6	0	1.0	1.75	0.0	1.0
88	87	0	0	4/4	4	1	V.I					f	V		I	I							M	1	0	0, 4, 1		0	0	4	8	0.3333333333333333	1.0	3.0	0.25
89	88	0	0	4/4	4	1	iii					f	V		iii	iii							m	1	0	4, 1, 5		4	4	0	12	0.0	0.0	4.0	0.0
