mc	mn	mc_onset	mn_onset	timesig	staff	voice	label	offset_x	offset_y	offset	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note	n_colored	n_untouched	count_ratio	dur_colored	dur_untouched	dur_ratio
1	1	0	0	3/8	4	1	G.I	0.0632787	-2.34692	/	G	I		I	I							M	0	0	1, 5, 2		1.0	1.0	0	10	0.0	0.0	1.3125	0.0
2	2	0	0	3/8	4	1	vi				G	I		vi	vi							m	0	0	4, 1, 5		4.0	4.0	0	8	0.0	0.0	1.375	0.0
3	3	0	0	3/8	4	1	ii6				G	I		ii6	ii		6					m	0	0	0, 4, 3		3.0	0.0	1	10	0.09090909090909091	0.0625	1.25	0.047619047619047616
4	4	0	0	3/8	4	1	V7(4)				G	I		V7(4)	V		7	4				Mm7	0	0	2, 1, 3, 0		2.0	2.0	0	4	0.0	0.0	0.625	0.0
4	4	1/8	1/8	3/8	4	1	V7				G	I		V7	V		7					Mm7	0	0	2, 6, 3, 0		2.0	2.0	0	5	0.0	0.0	0.75	0.0
5	5	0	0	3/8	4	1	I	0.208954	-4.46005	/	G	I		I	I							M	0	0	1, 5, 2		1.0	1.0	0	12	0.0	0.0	1.375	0.0
6	6	0	0	3/8	4	1	vi64				G	I		vi64	vi		64					m	0	0	5, 4, 1		4.0	5.0	0	8	0.0	0.0	1.5	0.0
7	7	0	0	3/8	4	1	ii6	-0.104477	-3.13947	/	G	I		ii6	ii		6					m	0	0	0, 4, 3		3.0	0.0	2	4	0.3333333333333333	0.125	0.375	0.25
7	7	1/8	1/8	3/8	4	1	ii	0	-3.81787	/	G	I		ii	ii							m	0	0	3, 0, 4		3.0	3.0	0	4	0.0	0.0	0.5	0.0
7	7	1/4	1/4	3/8	4	1	V7				G	I		V7	V		7					Mm7	0	0	2, 6, 3, 0		2.0	2.0	0	10	0.0	0.0	1.125	0.0
8	8	1/8	1/8	3/8	4	1	I\\	0	-3.21758	/	G	I		I	I						\\	M	0	0	1, 5, 2		1.0	1.0	0	7	0.0	0.0	1.125	0.0
9	9	0	0	3/8	4	1	I	0.626863	-4.18927	/	G	I		I	I							M	0	0	1, 5, 2		1.0	1.0	0	3	0.0	0.0	0.375	0.0
9	9	1/8	1/8	3/8	4	1	V43	-0.125076	-4.98645	/	G	I		V43	V		43					Mm7	0	0	3, 0, 2, 6		2.0	3.0	0	3	0.0	0.0	0.5	0.0
9	9	1/4	1/4	3/8	4	1	I	0.459107	-3.25046	/	G	I		I	I							M	0	0	1, 5, 2		1.0	1.0	0	2	0.0	0.0	0.1875	0.0
10	10	0	0	3/8	4	1	V6				G	I		V6	V		6					M	0	0	6, 3, 2		2.0	6.0	2	6	0.25	0.25	1.1875	0.17391304347826086
11	11	0	0	3/8	4	1	I	0	-3.64777	/	G	I		I	I							M	0	0	1, 5, 2		1.0	1.0	3	4	0.42857142857142855	0.375	0.6875	0.35294117647058826
12	12	0	0	3/8	4	1	V	0	-7.7	/	G	I		V	V							M	0	0	2, 6, 3		2.0	2.0	2	4	0.3333333333333333	0.25	1.0	0.2
12	12	1/4	1/4	3/8	4	1	V2	0	-7.7	/	G	I		V2	V		2					Mm7	0	0	0, 2, 6, 3		2.0	0.0	0	2	0.0	0.0	0.1875	0.0
13	13	0	0	3/8	4	1	I6	0.459107	-7.7	/	G	I		I6	I		6					M	0	0	5, 2, 1		1.0	5.0	0	4	0.0	0.0	0.5	0.0
13	13	1/8	1/8	3/8	4	1	V43	-0.522386	-7.7	/	G	I		V43	V		43					Mm7	0	0	3, 0, 2, 6		2.0	3.0	0	4	0.0	0.0	0.5	0.0
13	13	1/4	1/4	3/8	4	1	I	0.459107	-7.7	/	G	I		I	I							M	0	0	1, 5, 2		1.0	1.0	0	4	0.0	0.0	0.5	0.0
14	14	0	0	3/8	4	1	V6	-1.3376	-7.7	/	G	I		V6	V		6					M	0	0	6, 3, 2		2.0	6.0	0	4	0.0	0.0	0.5	0.0
14	14	1/8	1/8	3/8	4	1	vi7	-0.626863	-7.7	/	G	I		vi7	vi		7					mm7	0	0	4, 1, 5, 2		4.0	4.0	0	4	0.0	0.0	0.625	0.0
14	14	1/4	1/4	3/8	4	1	V6	0	-7.7	/	G	I		V6	V		6					M	0	0	6, 3, 2		2.0	6.0	0	3	0.0	0.0	0.375	0.0
15	15	0	0	3/8	4	1	I	-0.0632787	-7.70447	/	G	I		I	I							M	0	0	1, 5, 2		1.0	1.0	0	4	0.0	0.0	0.5	0.0
15	15	1/8	1/8	3/8	4	1	V6	-0.918214	-7.7	/	G	I		V6	V		6					M	0	0	6, 3, 2		2.0	6.0	0	4	0.0	0.0	0.5	0.0
15	15	1/4	1/4	3/8	4	1	viio6/V	-2.31761	-7.7	/	G	I		viio6/V	vii	o	6		V			o	0	0	4, 1, 7		7.0	4.0	0	4	0.0	0.0	0.5	0.0
16	16	0	0	3/8	4	1	V	0.835817	-7.7	/	G	I		V	V							M	0	0	2, 6, 3		2.0	2.0	0	4	0.0	0.0	0.5	0.0
16	16	1/8	1/8	3/8	4	1	viio/V	-1.52448	-7.7	/	G	I		viio/V	vii	o			V			o	0	0	7, 4, 1		7.0	7.0	0	4	0.0	0.0	0.5	0.0
16	16	1/4	1/4	3/8	4	1	V2	0.625384	-7.7	/	G	I		V2	V		2					Mm7	0	0	0, 2, 6, 3		2.0	0.0	0	4	0.0	0.0	0.5	0.0
17	17	0	0	3/8	4	1	I6	0	-7.7	/	G	I		I6	I		6					M	0	0	5, 2, 1		1.0	5.0	0	8	0.0	0.0	1.0	0.0
17	17	1/4	1/4	3/8	4	1	I	0	-7.7	/	G	I		I	I							M	0	0	1, 5, 2		1.0	1.0	0	4	0.0	0.0	0.375	0.0
18	18	0	0	3/8	4	1	vi64				G	I		vi64	vi		64					m	0	0	5, 4, 1		4.0	5.0	0	10	0.0	0.0	1.5	0.0
19	19	0	0	3/8	4	1	ii6	0.0205987	-5.36771	/	G	I		ii6	ii		6					m	0	0	0, 4, 3		3.0	0.0	2	4	0.3333333333333333	0.125	0.375	0.25
19	19	1/8	1/8	3/8	4	1	ii	0	-5.8754	/	G	I		ii	ii							m	0	0	3, 0, 4		3.0	3.0	0	4	0.0	0.0	0.5	0.0
19	19	1/4	1/4	3/8	4	1	ii6	-0.104477	-5.5749	/	G	I		ii6	ii		6					m	0	0	0, 4, 3		3.0	0.0	0	4	0.0	0.0	0.375	0.0
20	20	0	0	3/8	4	1	ii65	-1.88059	-3.37553	/	G	I		ii65	ii		65					mm7	0	0	0, 4, 1, 3		3.0	0.0	0	4	0.0	0.0	0.5	0.0
20	20	1/8	1/8	3/8	4	1	V7	-0.0838784	-3.48001	/	G	I		V7	V		7					Mm7	0	0	2, 6, 3, 0		2.0	2.0	0	6	0.0	0.0	1.0	0.0
21	21	0	0	3/8	4	1	I	0.104477	-4.89092	/	G	I		I	I							M	0	0	1, 5, 2		1.0	1.0	0	4	0.0	0.0	0.5	0.0
21	21	1/8	1/8	3/8	4	1	I6	-0.104477	-5.68323	/	G	I		I6	I		6					M	0	0	5, 2, 1		1.0	5.0	0	4	0.0	0.0	0.5	0.0
21	21	1/4	1/4	3/8	4	1	I	0.104477	-4.98159	/	G	I		I	I							M	0	0	1, 5, 2		1.0	1.0	0	4	0.0	0.0	0.375	0.0
22	22	0	0	3/8	4	1	vi64				G	I		vi64	vi		64					m	0	0	5, 4, 1		4.0	5.0	0	8	0.0	0.0	1.5	0.0
23	23	0	0	3/8	4	1	ii6	0.0838784	-3.0415	/	G	I		ii6	ii		6					m	0	0	0, 4, 3		3.0	0.0	2	8	0.2	0.125	0.875	0.125
23	23	1/4	1/4	3/8	4	1	V7	-0.104477	-3.02239	/	G	I		V7	V		7					Mm7	0	0	2, 6, 3, 0		2.0	2.0	0	10	0.0	0.0	1.125	0.0
24	24	1/8	1/8	3/8	4	1	I\\				G	I		I	I						\\	M	0	0	1, 5, 2		1.0	1.0	0	6	0.0	0.0	1.0	0.0
25	25	0	0	3/8	4	1	I				G	I		I	I							M	0	0	1, 5, 2		1.0	1.0	2	5	0.2857142857142857	0.125	0.625	0.16666666666666666
26	26	0	0	3/8	4	1	V6				G	I		V6	V		6					M	0	0	6, 3, 2		2.0	6.0	1	5	0.16666666666666666	0.0625	0.8125	0.07142857142857142
26	26	1/8	1/8	3/8	4	1	V				G	I		V	V							M	0	0	2, 6, 3		2.0	2.0	4	4	0.5	0.25	0.25	0.5
27	27	0	0	3/8	4	1	V2	-0.104477	-4.04359	/	G	I		V2	V		2					Mm7	0	0	0, 2, 6, 3		2.0	0.0	2	10	0.16666666666666666	0.125	1.625	0.07142857142857142
28	28	0	0	3/8	4	1	I6	0	-4.06419	/	G	I		I6	I		6					M	0	0	5, 2, 1		1.0	5.0	3	8	0.2727272727272727	0.1875	0.8125	0.1875
28	28	1/4	1/4	3/8	4	1	I6	0.139303	-5.00745	/	G	I		I6	I		6					M	0	0	5, 2, 1		1.0	5.0	2	3	0.4	0.125	0.25	0.3333333333333333
29	29	0	0	3/8	4	1	I				G	I		I	I							M	0	0	1, 5, 2		1.0	1.0	4	10	0.2857142857142857	0.25	1.25	0.16666666666666666
30	30	0	0	3/8	4	1	V6				G	I		V6	V		6					M	0	0	6, 3, 2		2.0	6.0	3	5	0.375	0.1875	0.8125	0.1875
30	30	3/16	3/16	3/8	4	1	V				G	I		V	V							M	0	0	2, 6, 3		2.0	2.0	2	4	0.3333333333333333	0.125	0.25	0.3333333333333333
31	31	0	0	3/8	4	1	V2	0	-4.33643	/	G	I		V2	V		2					Mm7	0	0	0, 2, 6, 3		2.0	0.0	4	12	0.25	0.25	1.25	0.16666666666666666
32	32	0	0	3/8	4	1	I6	0	-3.28934	/	G	I		I6	I		6					M	0	0	5, 2, 1		1.0	5.0	1	6	0.14285714285714285	0.0625	0.5625	0.1
32	32	1/8	1/8	3/8	4	1	I	0	-3.55245	/	G	I		I	I							M	0	0	1, 5, 2		1.0	1.0	9	10	0.47368421052631576	0.75	1.125	0.4
33	33	1/4	1/4	3/8	4	1	IV6	-0.208954	-3.93385	/	G	I		IV6	IV		6					M	0	0	4, 1, 0		0.0	4.0	1	3	0.25	0.0625	0.3125	0.16666666666666666
34	34	0	0	3/8	4	1	V	0	-3.37704	/	G	I		V	V							M	0	0	2, 6, 3		2.0	2.0	6	4	0.6	0.375	0.75	0.3333333333333333
34	34	1/4	1/4	3/8	4	1	V43				G	I		V43	V		43					Mm7	0	0	3, 0, 2, 6		2.0	3.0	4	9	0.3076923076923077	0.25	1.125	0.18181818181818182
35	35	1/4	1/4	3/8	4	1	V2	0	-4.79553	/	G	I		V2	V		2					Mm7	0	0	0, 2, 6, 3		2.0	0.0	0	5	0.0	0.0	0.5	0.0
36	36	0	0	3/8	4	1	I6	0	-6.03637	/	G	I		I6	I		6					M	0	0	5, 2, 1		1.0	5.0	4	5	0.4444444444444444	0.25	0.75	0.25
36	36	3/16	3/16	3/8	4	1	I	-0.278606	-5.56466	/	G	I		I	I							M	0	0	1, 5, 2		1.0	1.0	0	2	0.0	0.0	0.125	0.0
