mc	mn	mc_onset	mn_onset	timesig	staff	voice	label	offset_x	offset_y	offset	globalkey	localkey	pedal	chord	special	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note	n_colored	n_untouched	count_ratio	dur_colored	dur_untouched	dur_ratio
1	1	0	0	2/4	4	1	G.I	0.146342	-2.93902	/	G	I		I		I							M	0	0	1, 5, 2		1	1	4	16	0.2	0.125	3.0	0.04
3	3	0	0	2/4	4	1	V7				G	I		V7		V		7					Mm7	0	0	2, 6, 3, 0		2	2	0	17	0.0	0.0	1.25	0.0
4	4	0	0	2/4	4	1	V7\\				G	I		V7		V		7				\\	Mm7	0	0	2, 6, 3, 0		2	2	0	5	0.0	0.0	1.125	0.0
5	5	0	0	2/4	4	1	I				G	I		I		I							M	0	0	1, 5, 2		1	1	0	1	0.0	0.0	0.25	0.0
5	5	1/8	1/8	2/4	4	1	vi				G	I		vi		vi							m	0	0	4, 1, 5		4	4	0	2	0.0	0.0	0.375	0.0
5	5	1/4	1/4	2/4	4	1	ii65				G	I		ii65		ii		65					mm7	0	0	0, 4, 1, 3		3	0	1	2	0.3333333333333333	0.0625	0.1875	0.25
5	5	3/8	3/8	2/4	4	1	V7				G	I		V7		V		7					Mm7	0	0	2, 6, 3, 0		2	2	0	4	0.0	0.0	0.375	0.0
6	6	0	0	2/4	4	1	I6				G	I		I6		I		6					M	0	0	5, 2, 1		1	5	0	3	0.0	0.0	0.5	0.0
6	6	1/8	1/8	2/4	4	1	I				G	I		I		I							M	0	0	1, 5, 2		1	1	0	5	0.0	0.0	0.75	0.0
7	7	1/8	1/8	2/4	4	1	vi				G	I		vi		vi							m	0	0	4, 1, 5		4	4	0	3	0.0	0.0	0.5	0.0
7	7	1/4	1/4	2/4	4	1	ii65				G	I		ii65		ii		65					mm7	0	0	0, 4, 1, 3		3	0	1	3	0.25	0.0625	0.3125	0.16666666666666666
7	7	3/8	3/8	2/4	4	1	V7				G	I		V7		V		7					Mm7	0	0	2, 6, 3, 0		2	2	0	5	0.0	0.0	0.5	0.0
8	8	0	0	2/4	4	1	I\\				G	I		I		I						\\	M	0	0	1, 5, 2		1	1	0	4	0.0	0.0	0.5	0.0
9	9	0	0	2/4	4	1	I				G	I		I		I							M	0	0	1, 5, 2		1	1	3	11	0.21428571428571427	0.09375	2.65625	0.03409090909090909
10	10	0	0	2/4	4	1	V43				G	I		V43		V		43					Mm7	0	0	3, 0, 2, 6		2	3	1	8	0.1111111111111111	0.125	0.625	0.16666666666666666
11	11	0	0	2/4	4	1	I6	0.146342	-3.67074	/	G	I		I6		I		6					M	0	0	5, 2, 1		1	5	0	8	0.0	0.0	0.625	0.0
11	11	1/4	1/4	2/4	4	1	I	0	-3.81708	/	G	I		I		I							M	0	0	1, 5, 2		1	1	0	8	0.0	0.0	0.625	0.0
12	12	0	0	2/4	4	1	V\\	0.146342	-4.10976	/	G	I		V		V						\\	M	0	0	2, 6, 3		2	2	0	4	0.0	0.0	0.5	0.0
13	13	0	0	2/4	4	1	I	0	-4.2561	/	G	I		I		I							M	0	0	1, 5, 2		1	1	3	12	0.2	0.09375	2.65625	0.03409090909090909
14	14	0	0	2/4	4	1	V43				G	I		V43		V		43					Mm7	0	0	3, 0, 2, 6		2	3	0	8	0.0	0.0	1.125	0.0
15	15	0	0	2/4	4	1	I6				G	I		I6		I		6					M	0	0	5, 2, 1		1	5	0	8	0.0	0.0	0.625	0.0
15	15	1/4	1/4	2/4	4	1	I				G	I		I		I							M	0	0	1, 5, 2		1	1	0	8	0.0	0.0	0.625	0.0
16	16	0	0	2/4	4	1	V	0	-4.79269	/	G	I		V		V							M	0	0	2, 6, 3		2	2	0	4	0.0	0.0	0.5	0.0
17	17	0	0	2/4	4	1	IV6	0	-4.2561	/	G	I		IV6		IV		6					M	0	0	4, 1, 0		0	4	0	3	0.0	0.0	1.25	0.0
17	17	1/4	1/4	2/4	4	1	iv6	0	-4.2561	/	G	I		iv6		iv		6					m	0	0	-3, 1, 0		0	-3	0	1	0.0	0.0	0.25	0.0
18	18	0	0	2/4	4	1	V7	0	-4.35366	/	G	I		V7		V		7					Mm7	0	0	2, 6, 3, 0		2	2	2	6	0.25	0.0625	1.4375	0.041666666666666664
18	18	3/8	3/8	2/4	4	1	V65	0	-4.20732	/	G	I		V65		V		65					Mm7	0	0	6, 3, 0, 2		2	6	1	6	0.14285714285714285	0.03125	0.46875	0.0625
19	19	0	0	2/4	4	1	I	0	-3.96342	/	G	I		I		I							M	0	0	1, 5, 2		1	1	0	4	0.0	0.0	0.5	0.0
19	19	7/32	7/32	2/4	4	1	vi	0	-3.81708	/	G	I		vi		vi							m	0	0	4, 1, 5		4	4	0	4	0.0	0.0	0.125	0.0
19	19	1/4	1/4	2/4	4	1	ii65	0.292684	-3.81708	/	G	I		ii65		ii		65					mm7	0	0	0, 4, 1, 3		3	0	0	4	0.0	0.0	0.5	0.0
19	19	15/32	15/32	2/4	4	1	V7	0.146342	-3.67074	/	G	I		V7		V		7					Mm7	0	0	2, 6, 3, 0		2	2	0	4	0.0	0.0	0.125	0.0
