mc	mn	mc_onset	mn_onset	timesig	staff	voice	label	offset_x	offset_y	offset	volta	globalkey	localkey	pedal	chord	special	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note	n_colored	n_untouched	count_ratio	dur_colored	dur_untouched	dur_ratio
16	16	0	0	3/4	4	1	V65/IV	-0.146342	-4.74775	/		C	I		V65/IV		V		65		IV			Mm7	0	0	4, 1, -2, 0		0.0	4.0	0	4	0.0	0.0	3.0	0.0
17	17	0	0	3/4	4	1	i6	0	-4.57211	/		C	I		i6		i		6					m	0	0	-3, 1, 0		0.0	-3.0	0	5	0.0	0.0	3.0	0.0
18	18	0	0	3/4	4	1	II7(b5)	-0.439026	-4.70083	/		C	I		II7(b5)		II		7	b5				Mm7	0	0	2, 6, -4, 0		2.0	2.0	0	4	0.0	0.0	2.5	0.0
18	18	1/2	1/2	3/4	4	1	II7(4)	1.46342	-4.69513	/		C	I		II7(4)		II		7	4				Mm7	0	0	2, 1, 3, 0		2.0	2.0	1	3	0.25	0.03125	0.46875	0.0625
19	19	0	0	3/4	4	1	ii%7	0.222429	-4.6775	/		C	I		ii%7		ii	%	7					%7	0	0	2, -1, -4, 0		2.0	2.0	0	4	0.0	0.0	3.0	0.0
20	20	0	0	3/4	4	1	viio65	0	-4.60725	/		C	I		viio65		vii	o	65					o7	0	0	2, -1, -4, 5		5.0	2.0	0	4	0.0	0.0	3.0	0.0
21	21	0	0	3/4	4	1	iv64	0	-4.61307	/		C	I		iv64		iv		64					m	0	0	0, -1, -4		-1.0	0.0	0	4	0.0	0.0	3.0	0.0
22	22	0	0	3/4	4	1	viio7	0	-4.8355	/		C	I		viio7		vii	o	7					o7	0	0	5, 2, -1, -4		5.0	5.0	0	24	0.0	0.0	16.0	0.0
29	29	0	0	3/4	4	1	V65					C	I		V65		V		65					Mm7	0	0	5, 2, -1, 1		1.0	5.0	0	4	0.0	0.0	2.0	0.0
30	29	0	3/4	4/4	4	1	I	-0.222429	-1.61028	/		C	I		I		I							M	0	0	0, 4, 1		0.0	0.0	0	4	0.0	0.0	0.5	0.0
31	30	0	0	4/4	4	1	V7	0	-1.7215	/		C	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1.0	1.0	6	13	0.3157894736842105	0.5	4.75	0.09523809523809523
33	32	1/2	1/2	4/4	4	1	V7(+9)					C	I		V7(+9)		V		7	+9				Mm7	0	0	1, 5, 2, -1	3	1.0	1.0	3	10	0.23076923076923078	0.375	1.625	0.1875
35	34	1/4	1/4	4/4	4	1	viio	0	-1.91463	/		C	I		viio		vii	o						o	0	0	5, 2, -1		5.0	5.0	0	1	0.0	0.0	0.25	0.0
35	34	1/2	1/2	4/4	4	1	I	0.439026	-1.91463	/		C	I		I		I							M	0	0	0, 4, 1		0.0	0.0	0	2	0.0	0.0	0.25	0.0
35	34	3/4	3/4	4/4	4	1	ii	-0.292684	-2.20732	/		C	I		ii		ii							m	0	0	2, -1, 3		2.0	2.0	0	4	0.0	0.0	0.5	0.0
36	35	0	0	4/4	4	1	V7/ii	-0.292684	-1.91463	/		C	I		V7/ii		V		7		ii			Mm7	0	0	3, 7, 4, 1		3.0	3.0	12	28	0.3	1.375	6.875	0.16666666666666666
41	40	1/4	1/4	4/4	4	1	#viio/ii	-3.58476	-2.26485	/		C	I		#viio/ii		#vii	o			ii			o	0	0	7, 4, 1		7.0	7.0	0	1	0.0	0.0	0.25	0.0
41	40	1/2	1/2	4/4	4	1	ii	0.146342	-2.35366	/		C	I		ii		ii							m	0	0	2, -1, 3		2.0	2.0	0	6	0.0	0.0	0.75	0.0
42	41	0	0	4/4	4	1	V7/IV	-0.292684	-2.06097	/		C	I		V7/IV		V		7		IV			Mm7	0	0	0, 4, 1, -2		0.0	0.0	0	4	0.0	0.0	4.0	0.0
43	42	0	0	4/4	4	1	V7	-0.146342	-2.06097	/		C	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1.0	1.0	0	7	0.0	0.0	7.0	0.0
44	43	0	0	4/4	4	1	I[I6					C	I	I	I6		I		6					M	0	0	4, 1, 0		0.0	4.0	3	29	0.09375	0.1875	5.5625	0.03260869565217391
45	44	0	0	4/4	4	1	IV					C	I	I	IV		IV							M	0	0	-1, 3, 0		-1.0	-1.0	3	16	0.15789473684210525	0.1875	1.8125	0.09375
45	44	1/2	1/2	4/4	4	1	viio6					C	I	I	viio6		vii	o	6					o	0	0	2, -1, 5		5.0	2.0	7	12	0.3684210526315789	0.6875	1.3125	0.34375
46	45	0	0	4/4	4	1	I					C	I	I	I		I							M	0	0	0, 4, 1		0.0	0.0	0	8	0.0	0.0	1.0	0.0
46	45	1/4	1/4	4/4	4	1	I6	-0.0888065	-3.8814	/		C	I	I	I6		I		6					M	0	0	4, 1, 0		0.0	4.0	3	21	0.125	0.1875	2.8125	0.0625
47	46	0	0	4/4	4	1	IV					C	I	I	IV		IV							M	0	0	-1, 3, 0		-1.0	-1.0	3	16	0.15789473684210525	0.1875	1.8125	0.09375
47	46	1/2	1/2	4/4	4	1	viio6					C	I	I	viio6		vii	o	6					o	0	0	2, -1, 5		5.0	2.0	7	12	0.3684210526315789	0.6875	1.3125	0.34375
48	47	0	0	4/4	4	1	I]					C	I	I	I		I							M	0	0	0, 4, 1		0.0	0.0	0	13	0.0	0.0	2.0	0.0
48	47	1/2	1/2	4/4	4	1	V7/ii					C	I		V7/ii		V		7		ii			Mm7	0	0	3, 7, 4, 1		3.0	3.0	3	10	0.23076923076923078	0.1875	1.4375	0.11538461538461539
49	48	0	0	4/4	4	1	ii					C	I		ii		ii							m	0	0	2, -1, 3		2.0	2.0	0	13	0.0	0.0	2.0	0.0
49	48	1/2	1/2	4/4	4	1	V7/ii					C	I		V7/ii		V		7		ii			Mm7	0	0	3, 7, 4, 1		3.0	3.0	3	10	0.23076923076923078	0.1875	1.4375	0.11538461538461539
50	49	0	0	4/4	4	1	ii64	0	-3.83457	/		C	I		ii64		ii		64					m	0	0	3, 2, -1		2.0	3.0	0	8	0.0	0.0	1.0	0.0
50	49	1/4	1/4	4/4	4	1	ii	0	-3.83457	/		C	I		ii		ii							m	0	0	2, -1, 3		2.0	2.0	0	4	0.0	0.0	1.0	0.0
50	49	1/2	1/2	4/4	4	1	V64	0	-4.72429	/		C	I		V64		V		64					M	0	0	2, 1, 5		1.0	2.0	2	6	0.25	0.25	0.75	0.25
50	49	3/4	3/4	4/4	4	1	V7	-0.257556	-4.87049	/		C	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1.0	1.0	0	4	0.0	0.0	1.0	0.0
51	50	0	0	4/4	4	1	I64	0.076087	-4.63057	/		C	I		I64		I		64					M	0	0	1, 0, 4		0.0	1.0	0	8	0.0	0.0	1.0	0.0
51	50	1/4	1/4	4/4	4	1	I	0	-4.98781	/		C	I		I		I							M	0	0	0, 4, 1		0.0	0.0	0	4	0.0	0.0	1.0	0.0
51	50	1/2	1/2	4/4	4	1	IV	-0.222429	-4.61307	/		C	I		IV		IV							M	0	0	-1, 3, 0		-1.0	-1.0	0	12	0.0	0.0	2.0	0.0
52	51	0	0	4/4	4	1	V[I64	0	-6.21197	/		C	I	V	I64		I		64					M	0	0	1, 0, 4		0.0	1.0	4	6	0.4	0.25	1.75	0.125
52	51	1/2	1/2	4/4	4	1	V7	0.146342	-6.34254	/		C	I	V	V7		V		7					Mm7	0	0	1, 5, 2, -1		1.0	1.0	9	13	0.4090909090909091	0.6875	1.3125	0.34375
53	52	0	0	4/4	4	1	I64					C	I	V	I64		I		64					M	0	0	1, 0, 4		0.0	1.0	5	14	0.2631578947368421	0.625	2.375	0.20833333333333334
53	52	3/4	3/4	4/4	4	1	V7]					C	I	V	V7		V		7					Mm7	0	0	1, 5, 2, -1		1.0	1.0	2	10	0.16666666666666666	0.0	1.0	0.0
54	53	0	0	4/4	4	1	I	-0.146342	-3.81708	/		C	I		I		I							M	0	0	0, 4, 1		0.0	0.0	0	8	0.0	0.0	1.0	0.0
54	53	1/4	1/4	4/4	4	1	I6	-0.035128	-3.96328	/		C	I		I6		I		6					M	0	0	4, 1, 0		0.0	4.0	0	8	0.0	0.0	1.0	0.0
54	53	1/2	1/2	4/4	4	1	I64	0.146342	-3.91066	/		C	I		I64		I		64					M	0	0	1, 0, 4		0.0	1.0	0	8	0.0	0.0	1.0	0.0
54	53	3/4	3/4	4/4	4	1	I	-0.73171	-4.10976	/		C	I		I		I							M	0	0	0, 4, 1		0.0	0.0	0	8	0.0	0.0	1.0	0.0
55	54	0	0	4/4	4	1	IV	-0.111214	-3.61214	/		C	I		IV		IV							M	0	0	-1, 3, 0		-1.0	-1.0	0	8	0.0	0.0	1.0	0.0
55	54	1/4	1/4	4/4	4	1	IV6	0	-6.17008	/		C	I		IV6		IV		6					M	0	0	3, 0, -1		-1.0	3.0	0	16	0.0	0.0	2.0	0.0
55	54	3/4	3/4	4/4	4	1	IV	0.035128	-6.1759	/		C	I		IV		IV							M	0	0	-1, 3, 0		-1.0	-1.0	0	8	0.0	0.0	1.0	0.0
56	55	0	0	4/4	4	1	V(64)	0	-6.40245	/		C	I		V(64)		V			64				M	0	0	1, 0, 4		1.0	1.0	4	6	0.4	0.25	1.75	0.125
56	55	1/2	1/2	4/4	4	1	V7	0	-6.04402	/		C	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1.0	1.0	13	17	0.43333333333333335	0.875	1.125	0.4375
57	56	0	0	4/4	4	1	I\\					C	I		I		I						\\	M	0	0	0, 4, 1		0.0	0.0	0	8	0.0	0.0	1.375	0.0
58	57	1/4	1/4	4/4	4	1	V7(6#4)	-1.17073	-2.64634	/		C	I		V7(6#4)		V		7	6#4				Mm7	0	0	1, 5, 7, 4, -1		1.0	1.0	0	2	0.0	0.0	0.25	0.0
58	57	1/2	1/2	4/4	4	1	V7					C	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1.0	1.0	6	21	0.2222222222222222	0.375	4.625	0.075
60	59	0	0	4/4	4	1	I	-0.146342	-2.35366	/		C	I		I		I							M	0	0	0, 4, 1		0.0	0.0	4	7	0.36363636363636365	0.25	1.0	0.2
60	59	1/2	1/2	4/4	4	1	I6					C	I		I6		I		6					M	0	0	4, 1, 0		0.0	4.0	0	10	0.0	0.0	1.625	0.0
61	60	0	0	4/4	4	1	V43					C	I		V43		V		43					Mm7	0	0	2, -1, 1, 5		1.0	2.0	4	7	0.36363636363636365	0.25	1.0	0.2
61	60	1/2	1/2	4/4	4	1	V7					C	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1.0	1.0	3	13	0.1875	0.1875	1.4375	0.11538461538461539
62	61	0	0	4/4	4	1	I					C	I		I		I							M	0	0	0, 4, 1		0.0	0.0	4	7	0.36363636363636365	0.25	1.0	0.2
62	61	1/2	1/2	4/4	4	1	I6					C	I		I6		I		6					M	0	0	4, 1, 0		0.0	4.0	0	10	0.0	0.0	1.625	0.0
63	62	0	0	4/4	4	1	V43					C	I		V43		V		43					Mm7	0	0	2, -1, 1, 5		1.0	2.0	4	7	0.36363636363636365	0.25	1.0	0.2
63	62	1/2	1/2	4/4	4	1	V7					C	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1.0	1.0	3	13	0.1875	0.1875	1.4375	0.11538461538461539
64	63	0	0	4/4	4	1	I					C	I		I		I							M	0	0	0, 4, 1		0.0	0.0	11	20	0.3548387096774194	0.75	3.125	0.1935483870967742
66	65	1/2	1/2	4/4	4	1	I6					C	I		I6		I		6					M	0	0	4, 1, 0		0.0	4.0	0	1	0.0	0.0	0.5	0.0
66	65	3/4	3/4	4/4	4	1	viio7/V	-1.4209	-2.61841	/		C	I		viio7/V		vii	o	7		V			o7	0	0	6, 3, 0, -3		6.0	6.0	2	0	1.0	0.25	0.0	1.0
67	66	0	0	4/4	4	1	ii(+2)	0	-2.93128	/		C	I		ii(+2)		ii			+2				m	0	0	2, -1, 3	4	2.0	2.0	1	4	0.2	1.0	1.5	0.4
67	66	1/2	1/2	4/4	4	1	V7	0	-2.80806	/		C	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1.0	1.0	3	5	0.375	0.125	1.875	0.0625
68	67	0	0	4/4	4	1	I\\					C	I		I		I						\\	M	0	0	0, 4, 1		0.0	0.0	1	5	0.16666666666666666	0.125	3.375	0.03571428571428571
68	67	1/2	1/2	4/4	4	1	viio7/V	-0.380285	-2.33322	/		C	I		viio7/V		vii	o	7		V			o7	0	0	6, 3, 0, -3		6.0	6.0	3	0	1.0	0.75	0.0	1.0
69	68	0	0	4/4	4	1	ii(+2)	-2.01366	-3.9875	/		C	I		ii(+2)		ii			+2				m	0	0	2, -1, 3	4	2.0	2.0	1	4	0.2	1.0	1.5	0.4
69	68	1/2	1/2	4/4	4	1	V7	0	-3.99099	/		C	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1.0	1.0	0	6	0.0	0.0	2.0	0.0
70	69	0	0	4/4	4	1	I\\					C	I		I		I						\\	M	0	0	0, 4, 1		0.0	0.0	3	8	0.2727272727272727	0.3333333333333333	2.6666666666666665	0.1111111111111111
70	69	3/4	3/4	4/4	4	1	V.ii6					C	V		ii6		ii		6					m	0	0	0, 4, 3		3.0	0.0	1	5	0.16666666666666666	0.08333333333333333	0.6666666666666666	0.1111111111111111
71	70	0	0	4/4	4	1	V43/ii	-4.48334	-2.43452	/		C	V		V43/ii		V		43		ii			Mm7	0	0	5, 2, 4, 8		4.0	5.0	0	4	0.0	0.0	1.0	0.0
71	70	1/4	1/4	4/4	4	1	#viio/ii	-1.95374	-3.88422	/		C	V		#viio/ii		#vii	o			ii			o	0	0	8, 5, 2		8.0	8.0	0	4	0.0	0.0	1.25	0.0
71	70	1/2	1/2	4/4	4	1	V7/ii	-0.0888065	-3.58015	/		C	V		V7/ii		V		7		ii			Mm7	0	0	4, 8, 5, 2		4.0	4.0	1	9	0.1	0.0	1.75	0.0
72	71	0	0	4/4	4	1	ii					C	V		ii		ii							m	0	0	3, 0, 4		3.0	3.0	2	4	0.3333333333333333	0.125	0.625	0.16666666666666666
72	71	1/4	1/4	4/4	4	1	V7/vi					C	V		V7/vi		V		7		vi			Mm7	0	0	5, 9, 6, 3		5.0	5.0	0	3	0.0	0.0	0.375	0.0
72	71	1/2	1/2	4/4	4	1	ii6					C	V		ii6		ii		6					m	0	0	0, 4, 3		3.0	0.0	2	3	0.4	0.125	0.875	0.125
72	71	3/4	3/4	4/4	4	1	ii%43	0	-2.91002	/		C	V		ii%43		ii	%	43					%7	0	0	-3, 1, 3, 0		3.0	-3.0	0	4	0.0	0.0	0.625	0.0
73	72	0	0	4/4	4	1	V7					C	V		V7		V		7					Mm7	0	0	2, 6, 3, 0		2.0	2.0	3	11	0.21428571428571427	0.25	2.75	0.08333333333333333
73	72	3/4	3/4	4/4	4	1	ii%43	0	-3.17772	/		C	V		ii%43		ii	%	43					%7	0	0	-3, 1, 3, 0		3.0	-3.0	0	4	0.0	0.0	0.625	0.0
74	73	0	0	4/4	4	1	V7	0	-3.54739	/		C	V		V7		V		7					Mm7	0	0	2, 6, 3, 0		2.0	2.0	3	7	0.3	0.25	1.625	0.13333333333333333
74	73	3/8	3/8	4/4	4	1	ii%43	0	-4.34834	/		C	V		ii%43		ii	%	43					%7	0	0	-3, 1, 3, 0		3.0	-3.0	1	2	0.3333333333333333	0.0625	0.1875	0.25
74	73	1/2	1/2	4/4	4	1	V7					C	V		V7		V		7					Mm7	0	0	2, 6, 3, 0		2.0	2.0	3	6	0.3333333333333333	0.25	1.375	0.15384615384615385
74	73	7/8	7/8	4/4	4	1	ii%43	0.439026	-3.63975	/		C	V		ii%43		ii	%	43					%7	0	0	-3, 1, 3, 0		3.0	-3.0	1	2	0.3333333333333333	0.0625	0.1875	0.25
75	74	0	0	4/4	4	1	V7	0	-3.04218	/		C	V		V7		V		7					Mm7	0	0	2, 6, 3, 0		2.0	2.0	2	5	0.2857142857142857	0.1875	0.9375	0.16666666666666666
75	74	1/4	1/4	4/4	4	1	ii%43	0	-3.7199	/		C	V		ii%43		ii	%	43					%7	0	0	-3, 1, 3, 0		3.0	-3.0	1	5	0.16666666666666666	0.0625	0.9375	0.0625
75	74	1/2	1/2	4/4	4	1	V7	0	-2.97441	/		C	V		V7		V		7					Mm7	0	0	2, 6, 3, 0		2.0	2.0	2	4	0.3333333333333333	0.1875	0.8125	0.1875
75	74	3/4	3/4	4/4	4	1	ii%43	0	-3.51659	/		C	V		ii%43		ii	%	43					%7	0	0	-3, 1, 3, 0		3.0	-3.0	1	5	0.16666666666666666	0.0625	0.8125	0.07142857142857142
76	75	0	0	4/4	4	1	V7					C	V		V7		V		7					Mm7	0	0	2, 6, 3, 0		2.0	2.0	3	14	0.17647058823529413	0.1875	1.4375	0.11538461538461539
76	75	1/2	1/2	4/4	4	1	V7(+9)	-0.146342	-5.23966	/		C	V		V7(+9)		V		7	+9				Mm7	0	0	2, 6, 3, 0	4	2.0	2.0	2	7	0.2222222222222222	0.125	0.75	0.14285714285714285
76	75	3/4	3/4	4/4	4	1	V7	-0.111214	-4.72429	/		C	V		V7		V		7					Mm7	0	0	2, 6, 3, 0		2.0	2.0	15	29	0.3409090909090909	0.9375	2.3125	0.28846153846153844
78	77	0	0	4/4	4	1	I					C	V		I		I							M	0	0	1, 5, 2		1.0	1.0	0	7	0.0	0.0	1.125	0.0
78	77	1/4	1/4	4/4	4	1	V					C	V		V		V							M	0	0	2, 6, 3		2.0	2.0	1	3	0.25	0.0625	0.1875	0.25
78	77	1/2	1/2	4/4	4	1	I					C	V		I		I							M	0	0	1, 5, 2		1.0	1.0	1	5	0.16666666666666666	0.0625	0.4375	0.125
79	78	0	0	4/4	4	1	IV(9)	0.146342	-1.91463	/		C	V		IV(9)		IV			9				M	0	0	0, 4, 1	2	0.0	0.0	0	4	0.0	0.0	0.625	0.0
79	78	1/4	1/4	4/4	4	1	V(6)/ii	0	-1.62195	/		C	V		V(6)/ii		V			6	ii			M	0	0	4, 8, 0		4.0	4.0	1	4	0.2	0.0625	0.9375	0.0625
79	78	1/2	1/2	4/4	4	1	ii	0.146342	-1.62195	/		C	V		ii		ii							m	0	0	3, 0, 4		3.0	3.0	1	5	0.16666666666666666	0.0625	0.4375	0.125
80	79	0	0	4/4	4	1	ii64					C	V		ii64		ii		64					m	0	0	4, 3, 0		3.0	4.0	0	2	0.0	0.0	1.0	0.0
80	79	1/4	1/4	4/4	4	1	V7					C	V		V7		V		7					Mm7	0	0	2, 6, 3, 0		2.0	2.0	4	14	0.2222222222222222	0.25	1.75	0.125
81	80	0	0	4/4	4	1	I6	0	-3.96342	/		C	V		I6		I		6					M	0	0	5, 2, 1		1.0	5.0	2	5	0.2857142857142857	0.125	0.5	0.2
81	80	1/4	1/4	4/4	4	1	IV	0.146342	-4.35552	/		C	V		IV		IV							M	0	0	0, 4, 1		0.0	0.0	2	5	0.2857142857142857	0.125	0.5	0.2
81	80	1/2	1/2	4/4	4	1	V(64)	0.146342	-4.10379	/		C	V		V(64)		V			64				M	0	0	2, 1, 5		2.0	2.0	2	5	0.2857142857142857	0.125	0.5	0.2
81	80	3/4	3/4	4/4	4	1	V7	0.292684	-3.96342	/		C	V		V7		V		7					Mm7	0	0	2, 6, 3, 0		2.0	2.0	1	6	0.14285714285714285	0.0625	0.5625	0.1
82	81	0	0	4/4	4	1	I\\					C	V		I		I						\\	M	0	0	1, 5, 2		1.0	1.0	0	4	0.0	0.0	0.5	0.0
82	81	1/4	1/4	4/4	4	1	V					C	V		V		V							M	0	0	2, 6, 3		2.0	2.0	1	3	0.25	0.0625	0.1875	0.25
82	81	1/2	1/2	4/4	4	1	I					C	V		I		I							M	0	0	1, 5, 2		1.0	1.0	1	6	0.14285714285714285	0.0625	0.6875	0.08333333333333333
83	82	1/4	1/4	4/4	4	1	V(6)/ii	0	-3.02185	/		C	V		V(6)/ii		V			6	ii			M	0	0	4, 8, 0		4.0	4.0	1	4	0.2	0.0625	0.9375	0.0625
83	82	1/2	1/2	4/4	4	1	ii6	0	-4.06554	/		C	V		ii6		ii		6					m	0	0	0, 4, 3		3.0	0.0	1	5	0.16666666666666666	0.0625	0.4375	0.125
84	83	0	0	4/4	4	1	V2(9)	0.0663991	-6.04483	/		C	V		V2(9)		V		2	9				Mm7	0	0	0, 2, 6, 3	4	2.0	0.0	0	2	0.0	0.0	0.75	0.0
84	83	1/4	1/4	4/4	4	1	V2	0	-4.20779	/		C	V		V2		V		2					Mm7	0	0	0, 2, 6, 3		2.0	0.0	1	4	0.2	0.0625	0.9375	0.0625
84	83	1/2	1/2	4/4	4	1	V43/ii	0.0536785	-4.84465	/		C	V		V43/ii		V		43		ii			Mm7	0	0	5, 2, 4, 8		4.0	5.0	1	6	0.14285714285714285	0.0625	0.9375	0.0625
85	84	0	0	4/4	4	1	ii(4)	0.0702549	-4.95281	/		C	V		ii(4)		ii			4				m	0	0	3, 2, 4		3.0	3.0	0	3	0.0	0.0	1.5	0.0
85	84	1/4	1/4	4/4	4	1	ii	0	-4.50186	/		C	V		ii		ii							m	0	0	3, 0, 4		3.0	3.0	1	4	0.2	0.0625	0.9375	0.0625
85	84	1/2	1/2	4/4	4	1	V(6)/ii	-0.146342	-4.54879	/		C	V		V(6)/ii		V			6	ii			M	0	0	4, 8, 0		4.0	4.0	1	4	0.2	0.0625	0.4375	0.125
85	84	3/4	3/4	4/4	4	1	ii64	-0.146342	-4.54879	/		C	V		ii64		ii		64					m	0	0	4, 3, 0		3.0	4.0	0	4	0.0	0.0	0.75	0.0
86	85	0	0	4/4	4	1	V65/vi	1.6776e-7	-4.5	/		C	V		V65/vi		V		65		vi			Mm7	0	0	9, 6, 3, 5		5.0	9.0	1	5	0.16666666666666666	0.25	2.25	0.1
86	85	1/2	1/2	4/4	4	1	vi64	0.0409591	-4.69525	/		C	V		vi64		vi		64					m	0	0	5, 4, 1		4.0	5.0	0	3	0.0	0.0	0.75	0.0
86	85	3/4	3/4	4/4	4	1	vi6	0	-4.62412	/		C	V		vi6		vi		6					m	0	0	1, 5, 4		4.0	1.0	0	3	0.0	0.0	0.75	0.0
87	86	0	0	4/4	4	1	V43/vi	-1.02439	-4.2561	/		C	V		V43/vi		V		43		vi			Mm7	0	0	6, 3, 5, 9		5.0	6.0	0	4	0.0	0.0	1.0	0.0
87	86	1/4	1/4	4/4	4	1	V7/vi	0.292684	-4.2561	/		C	V		V7/vi		V		7		vi			Mm7	0	0	5, 9, 6, 3		5.0	5.0	0	4	0.0	0.0	1.5	0.0
87	86	1/2	1/2	4/4	4	1	vi64	0.73171	-4.2561	/		C	V		vi64		vi		64					m	0	0	5, 4, 1		4.0	5.0	0	6	0.0	0.0	1.5	0.0
88	87	0	0	4/4	4	1	I.V65					C	I		V65		V		65					Mm7	0	0	5, 2, -1, 1		1.0	5.0	4	9	0.3076923076923077	0.25	4.5	0.05263157894736842
88	87	3/4	3/4	4/4	4	1	V7					C	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1.0	1.0	2	2	0.5	0.125	0.125	0.5
89	88	0	0	4/4	4	1	V43					C	I		V43		V		43					Mm7	0	0	2, -1, 1, 5		1.0	2.0	4	8	0.3333333333333333	0.25	2.25	0.1
89	88	1/2	1/2	4/4	4	1	V7					C	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1.0	1.0	3	8	0.2727272727272727	0.1875	1.8125	0.09375
90	89	0	0	4/4	4	1	I\\					C	I		I		I						\\	M	0	0	0, 4, 1		0.0	0.0	8	13	0.38095238095238093	0.5	1.5	0.25
90	89	1/2	1/2	4/4	4	1	V.ii					C	V		ii		ii							m	0	0	3, 0, 4		3.0	3.0	6	15	0.2857142857142857	0.375	1.625	0.1875
91	90	0	0	4/4	4	1	V(64)					C	V		V(64)		V			64				M	0	0	2, 1, 5		2.0	2.0	6	13	0.3157894736842105	0.375	1.5	0.2
91	90	1/2	1/2	4/4	4	1	V7					C	V		V7		V		7					Mm7	0	0	2, 6, 3, 0		2.0	2.0	0	19	0.0	0.0	1.875	0.0
92	91	0	0	4/4	4	1	I\\					C	V		I		I						\\	M	0	0	1, 5, 2		1.0	1.0	1	4	0.2	0.125	0.5	0.2
