mc	mn	mc_onset	mn_onset	timesig	staff	voice	label	offset_x	offset_y	offset	volta	alt_label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note	n_colored	n_untouched	count_ratio	dur_colored	dur_untouched	dur_ratio
12	11	1/4	1/4	3/4	4	1	vi43	0.301438	-3.91839	/			F	I		vi43	vi		43					mm7	0	0	3, 0, 2, -1		2	3	0	2	0.0	0.0	0.75	0.0
12	11	1/2	1/2	3/4	4	1	I64	-0.106316	-3.74078	/			F	I		I64	I		64					M	0	0	0, -1, 3		-1	0	0	3	0.0	0.0	0.75	0.0
13	12	0	0	3/4	4	1	IV(+2)	0.195123	-4.45123	/			F	I		IV(+2)	IV			+2				M	0	0	-2, 2, -1	0	-2	-2	0	4	0.0	0.0	1.25	0.0
13	12	1/4	1/4	3/4	4	1	V2	0.212632	-4.37993	/			F	I		V2	V		2					Mm7	0	0	-2, 0, 4, 1		0	-2	0	2	0.0	0.0	0.75	0.0
13	12	1/2	1/2	3/4	4	1	V64	0	-4.45123	/			F	I		V64	V		64					M	0	0	1, 0, 4		0	1	0	3	0.0	0.0	0.75	0.0
14	13	0	0	3/4	4	1	I(+2)	-0.146342	-4.54878	/			F	I		I(+2)	I			+2				M	0	0	-1, 3, 0	1	-1	-1	0	4	0.0	0.0	1.25	0.0
14	13	1/4	1/4	3/4	4	1	I	0.390245	-4.54635	/			F	I		I	I							M	0	0	-1, 3, 0		-1	-1	0	2	0.0	0.0	0.75	0.0
14	13	1/2	1/2	3/4	4	1	I6	0	-4.2561	/			F	I		I6	I		6					M	0	0	3, 0, -1		-1	3	0	3	0.0	0.0	0.75	0.0
15	14	0	0	3/4	4	1	V2(64)	-1.50971	-4.27362	/			F	I		V2(64)	V		2	64				Mm7	0	0	-2, 0, -1, 3		0	-2	0	4	0.0	0.0	1.25	0.0
15	14	1/4	1/4	3/4	4	1	V65	-0.0888065	-4.20232	/			F	I		V65	V		65					Mm7	0	0	4, 1, -2, 0		0	4	0	2	0.0	0.0	0.75	0.0
15	14	1/2	1/2	3/4	4	1	V	0.390245	-4.25123	/			F	I		V	V							M	0	0	0, 4, 1		0	0	0	3	0.0	0.0	0.75	0.0
16	15	0	0	3/4	4	1	vi7(4)	0	-4.45123	/			F	I		vi7(4)	vi		7	4				mm7	0	0	2, 1, 3, 0		2	2	0	4	0.0	0.0	1.0	0.0
16	15	1/4	1/4	3/4	4	1	vi	0.390245	-4.45123	/			F	I		vi	vi							m	0	0	2, -1, 3		2	2	0	4	0.0	0.0	1.0	0.0
16	15	1/2	1/2	3/4	4	1	V	0.195123	-4.45123	/			F	I		V	V							M	0	0	0, 4, 1		0	0	0	4	0.0	0.0	1.0	0.0
17	16	0	0	3/4	4	1	I\\	0	-5.42684	/			F	I		I	I						\\	M	0	0	-1, 3, 0		-1	-1	0	4	0.0	0.0	1.0	0.0
17	16	1/4	1/4	3/4	4	1	V2/IV	0	-3.86586	/			F	I		V2/IV	V		2		IV			Mm7	0	0	-3, -1, 3, 0		-1	-3	0	4	0.0	0.0	2.0	0.0
18	17	0	0	3/4	4	1	V2/IV						F	I		V2/IV	V		2		IV			Mm7	0	0	-3, -1, 3, 0		-1	-3	0	26	0.0	0.0	11.5	0.0
24	23	1/4	1/4	3/4	4	1	V6	0	-1.34551	/			F	I		V6	V		6					M	0	0	4, 1, 0		0	4	0	4	0.0	0.0	2.0	0.0
25	24	1/4	1/4	3/4	4	1	V[V6						F	I	V	V6	V		6					M	0	0	4, 1, 0		0	4	0	4	0.0	0.0	2.0	0.0
26	25	0	0	3/4	4	1	I						F	I	V	I	I							M	0	0	-1, 3, 0		-1	-1	0	5	0.0	0.0	2.0	0.0
26	25	1/2	1/2	3/4	4	1	I6						F	I	V	I6	I		6					M	0	0	3, 0, -1		-1	3	0	3	0.0	0.0	0.75	0.0
27	26	0	0	3/4	4	1	vii%7/V	-3.10823	-2.5	/			F	I	V	vii%7/V	vii	%	7		V			%7	0	0	5, 2, -1, 3		5	5	2	3	0.4	0.75	1.0	0.42857142857142855
27	26	1/4	1/4	3/4	4	1	V(4)						F	I	V	V(4)	V			4				M	0	0	0, -1, 1		0	0	0	3	0.0	0.0	1.25	0.0
27	26	1/2	1/2	3/4	4	1	V						F	I	V	V	V							M	0	0	0, 4, 1		0	0	1	2	0.3333333333333333	0.25	0.5	0.3333333333333333
28	27	0	0	3/4	4	1	vi(4)						F	I	V	vi(4)	vi			4				m	0	0	2, 1, 3		2	2	2	3	0.4	0.75	1.0	0.42857142857142855
28	27	1/4	1/4	3/4	4	1	vi						F	I	V	vi	vi							m	0	0	2, -1, 3		2	2	2	1	0.6666666666666666	0.75	0.5	0.6
28	27	1/2	1/2	3/4	4	1	i64						F	I	V	i64	i		64					m	0	0	0, -1, -4		-1	0	1	2	0.3333333333333333	0.25	0.5	0.3333333333333333
29	28	0	0	3/4	4	1	viio/V	-2.753	-2.5	/			F	I	V	viio/V	vii	o			V			o	0	0	5, 2, -1		5	5	2	3	0.4	0.75	1.0	0.42857142857142855
29	28	1/4	1/4	3/4	4	1	V6/V	-1.3321	-2.5	/			F	I	V	V6/V	V		6		V			M	0	0	5, 2, 1		1	5	1	1	0.5	0.25	0.5	0.3333333333333333
29	28	1/2	1/2	3/4	4	1	viio2						F	I	V	viio2	vii	o	2					o7	0	0	-5, 4, 1, -2		4	-5	1	3	0.25	0.25	0.75	0.25
30	29	0	0	3/4	4	1	I(97)						F	I	V	I(97)	I			97				M	0	0	-1, 3, 0	1, 4	-1	-1	0	5	0.0	0.0	1.5	0.0
30	29	1/4	1/4	3/4	4	1	I						F	I	V	I	I							M	0	0	-1, 3, 0		-1	-1	0	7	0.0	0.0	2.25	0.0
31	30	0	0	3/4	4	1	vii%7/V	-4.79555	-2.5	/			F	I	V	vii%7/V	vii	%	7		V			%7	0	0	5, 2, -1, 3		5	5	2	3	0.4	0.75	0.75	0.5
31	30	1/4	1/4	3/4	4	1	V(4)	-0.532839	-2.5	/			F	I	V	V(4)	V			4				M	0	0	0, -1, 1		0	0	0	4	0.0	0.0	1.5	0.0
31	30	1/2	1/2	3/4	4	1	V						F	I	V	V	V							M	0	0	0, 4, 1		0	0	0	3	0.0	0.0	0.75	0.0
32	31	0	0	3/4	4	1	viio7(6)/V						F	I	V	viio7(6)/V	vii	o	7	6	V			o7	0	0	5, 2, 1, -4		5	5	2	3	0.4	0.75	0.75	0.5
32	31	1/4	1/4	3/4	4	1	viio7/V						F	I	V	viio7/V	vii	o	7		V			o7	0	0	5, 2, -1, -4		5	5	2	3	0.4	0.75	0.75	0.5
32	31	1/2	1/2	3/4	4	1	viio6						F	I	V	viio6	vii	o	6					o	0	0	1, -2, 4		4	1	1	4	0.2	0.25	1.0	0.2
33	32	0	0	3/4	4	1	I6]\\						F	I	V	I6	I		6				\\	M	0	0	3, 0, -1		-1	3	1	4	0.2	0.25	1.0	0.2
33	32	1/4	1/4	3/4	4	1	I						F	I		I	I							M	0	0	-1, 3, 0		-1	-1	4	4	0.5	1.0	1.0	0.5
34	33	1/4	1/4	3/4	4	1	I6	0	-2.85523	/			F	I		I6	I		6					M	0	0	3, 0, -1		-1	3	0	4	0.0	0.0	1.5	0.0
35	34	0	0	3/4	4	1	ii(2)	-0.0888065	-3.03284	/			F	I		ii(2)	ii			2				m	0	0	3, -2, 2		1	3	0	4	0.0	0.0	1.0	0.0
35	34	1/4	1/4	3/4	4	1	ii	0	-3.12165	/			F	I		ii	ii							m	0	0	1, -2, 2		1	1	0	2	0.0	0.0	1.0	0.0
35	34	1/2	1/2	3/4	4	1	V64	-0.355226	-3.38807	/			F	I		V64	V		64					M	0	0	1, 0, 4		0	1	0	2	0.0	0.0	0.5	0.0
36	35	0	0	3/4	4	1	vi6(4)	-0.532839	-3.56568	/			F	I		vi6(4)	vi		6	4				m	0	0	1, 3, 2		2	1	0	4	0.0	0.0	1.0	0.0
36	35	1/4	1/4	3/4	4	1	vi6	0	-3.59944	/			F	I		vi6	vi		6					m	0	0	-1, 3, 2		2	-1	0	2	0.0	0.0	1.0	0.0
36	35	1/2	1/2	3/4	4	1	I	0	-3.46586	/			F	I		I	I							M	0	0	-1, 3, 0		-1	-1	2	4	0.3333333333333333	0.5	1.0	0.3333333333333333
37	36	1/4	1/4	3/4	4	1	ii						F	I		ii	ii							m	0	0	1, -2, 2		1	1	2	6	0.25	0.5	2.0	0.2
38	37	1/4	1/4	3/4	4	1	I6						F	I		I6	I		6					M	0	0	3, 0, -1		-1	3	0	4	0.0	0.0	1.5	0.0
39	38	0	0	3/4	4	1	ii(2)						F	I		ii(2)	ii			2				m	0	0	3, -2, 2		1	3	0	4	0.0	0.0	1.0	0.0
39	38	1/4	1/4	3/4	4	1	ii						F	I		ii	ii							m	0	0	1, -2, 2		1	1	2	2	0.5	0.5	1.0	0.3333333333333333
40	39	0	0	3/4	4	1	vi6(4)	-0.621646	-3.47687	/			F	I		vi6(4)	vi		6	4				m	0	0	1, 3, 2		2	1	0	4	0.0	0.0	1.0	0.0
40	39	1/4	1/4	3/4	4	1	vi6	0	-3.56568	/			F	I		vi6	vi		6					m	0	0	-1, 3, 2		2	-1	0	2	0.0	0.0	0.5	0.0
40	39	1/2	1/2	3/4	4	1	V64	0	-3.67074	/			F	I		V64	V		64					M	0	0	1, 0, 4		0	1	0	5	0.0	0.0	1.25	0.0
41	40	0	0	3/4	4	1	I\\	0	-3.67074	/			F	I		I	I						\\	M	0	0	-1, 3, 0		-1	-1	0	8	0.0	0.0	2.0	0.0
41	40	1/2	1/2	3/4	4	1	V7/IV	-0.195123	-4.64635	/			F	I		V7/IV	V		7		IV			Mm7	0	0	-1, 3, 0, -3		-1	-1	0	3	0.0	0.0	0.75	0.0
42	41	0	0	3/4	4	1	IV	0.0888065	-4.59256	/			F	I		IV	IV							M	0	0	-2, 2, -1		-2	-2	1	4	0.2	0.25	1.0	0.2
43	42	0	0	3/4	4	1	I	-0.195123	-4.84147	/			F	I		I	I							M	0	0	-1, 3, 0		-1	-1	0	1	0.0	0.0	0.25	0.0
43	42	1/4	1/4	3/4	4	1	IV(4)	-0.28393	-4.87649	/			F	I		IV(4)	IV			4				M	0	0	-2, 4, -1		-2	-2	1	3	0.25	0.25	0.75	0.25
43	42	1/2	1/2	3/4	4	1	IV	1.40087	-4.94778	/			F	I		IV	IV							M	0	0	-2, 2, -1		-2	-2	0	4	0.0	0.0	1.0	0.0
44	43	0	0	3/4	4	1	I	0	-4.91277	/			F	I		I	I							M	0	0	-1, 3, 0		-1	-1	0	6	0.0	0.0	1.5	0.0
44	43	1/2	1/2	3/4	4	1	iv6/ii	-0.565339	-4.04221	/			F	I		iv6/ii	iv		6		ii			m	0	0	-3, 1, 0		0	-3	0	3	0.0	0.0	0.75	0.0
45	44	0	0	3/4	4	1	V/ii	0	-4.00971	/			F	I		V/ii	V				ii			M	0	0	2, 6, 3		2	2	0	3	0.0	0.0	0.75	0.0
45	44	1/4	1/4	3/4	4	1	vii%7	-0.976872	-4.09852	/			F	I		vii%7	vii	%	7					%7	0	0	4, 1, -2, 2		4	4	0	4	0.0	0.0	1.0	0.0
45	44	1/2	1/2	3/4	4	1	#viio/ii	-0.585368	-4.06098	/			F	I		#viio/ii	#vii	o			ii			o	0	0	6, 3, 0		6	6	0	4	0.0	0.0	1.0	0.0
46	45	0	0	3/4	4	1	ii(94)	0	-4.11477	/			F	I		ii(94)	ii			94				m	0	0	1, 0, 2	3	1	1	0	4	0.0	0.0	1.0	0.0
46	45	1/4	1/4	3/4	4	1	ii	0.390245	-4.06098	/			F	I		ii	ii							m	0	0	1, -2, 2		1	1	1	3	0.25	0.25	0.75	0.25
46	45	1/2	1/2	3/4	4	1	I6	0.0888065	-4.09852	/			F	I		I6	I		6					M	0	0	3, 0, -1		-1	3	0	4	0.0	0.0	1.0	0.0
47	46	0	0	3/4	4	1	IVM7	-1.24329	-3.91839	/			F	I		IVM7	IV	M	7					MM7	0	0	-2, 2, -1, 3		-2	-2	0	4	0.0	0.0	1.0	0.0
47	46	1/4	1/4	3/4	4	1	ii6	0.0888065	-4.0072	/			F	I		ii6	ii		6					m	0	0	-2, 2, 1		1	-2	0	4	0.0	0.0	1.0	0.0
47	46	1/2	1/2	3/4	4	1	V7	0	-3.95842	/			F	I		V7	V		7					Mm7	0	0	0, 4, 1, -2		0	0	0	5	0.0	0.0	1.25	0.0
48	47	0	0	3/4	4	1	I\\	0.0888065	-4.04722	/			F	I		I	I						\\	M	0	0	-1, 3, 0		-1	-1	0	4	0.0	0.0	1.0	0.0
48	47	1/4	1/4	3/4	4	1	I	0	-3.8321	/			F	I		I	I							M	0	0	-1, 3, 0		-1	-1	0	2	0.0	0.0	0.5	0.0
48	47	1/2	1/2	3/4	4	1	V	-0.590375	-3.84334	/			F	I		V	V							M	0	0	0, 4, 1		0	0	0	2	0.0	0.0	0.5	0.0
49	48	0	0	3/4	4	1	I						F	I		I	I							M	0	0	-1, 3, 0		-1	-1	0	2	0.0	0.0	0.5	0.0
49	48	1/4	1/4	3/4	4	1	V43/IV						F	I		V43/IV	V		43		IV			Mm7	0	0	0, -3, -1, 3		-1	0	0	4	0.0	0.0	1.0	0.0
50	49	0	0	3/4	4	1	IV						F	I		IV	IV							M	0	0	-2, 2, -1		-2	-2	2	4	0.3333333333333333	0.5	1.0	0.3333333333333333
51	50	0	0	3/4	4	1	I						F	I		I	I							M	0	0	-1, 3, 0		-1	-1	0	2	0.0	0.0	0.5	0.0
51	50	1/4	1/4	3/4	4	1	V2						F	I		V2	V		2					Mm7	0	0	-2, 0, 4, 1		0	-2	1	3	0.25	0.25	0.75	0.25
52	51	0	0	3/4	4	1	I6						F	I		I6	I		6					M	0	0	3, 0, -1		-1	3	2	6	0.25	0.5	1.5	0.25
53	52	1/4	1/4	3/4	4	1	#viio43/ii						F	I		#viio43/ii	#vii	o	43		ii			o7	0	0	0, -3, 6, 3		6	0	0	4	0.0	0.0	1.0	0.0
53	52	1/2	1/2	3/4	4	1	ii6						F	I		ii6	ii		6					m	0	0	-2, 2, 1		1	-2	2	10	0.16666666666666666	0.5	2.5	0.16666666666666666
54	53	1/2	1/2	3/4	4	1	V43	0	-3.86586	/			F	I		V43	V		43					Mm7	0	0	1, -2, 0, 4		0	1	0	4	0.0	0.0	1.0	0.0
55	54	0	0	3/4	4	1	I	0	-3.67074	/			F	I		I	I							M	0	0	-1, 3, 0		-1	-1	0	4	0.0	0.0	1.0	0.0
55	54	1/4	1/4	3/4	4	1	V43	-0.0175099	-3.69456	/			F	I		V43	V		43					Mm7	0	0	1, -2, 0, 4		0	1	0	4	0.0	0.0	1.0	0.0
55	54	1/2	1/2	3/4	4	1	V65	-0.177613	-3.68825	/			F	I		V65	V		65					Mm7	0	0	4, 1, -2, 0		0	4	0	4	0.0	0.0	1.0	0.0
56	55	0	0	3/4	4	1	I	0.195123	-3.47561	/			F	I		I	I							M	0	0	-1, 3, 0		-1	-1	0	4	0.0	0.0	1.0	0.0
56	55	1/4	1/4	3/4	4	1	V43	-0.78049	-3.67074	/			F	I		V43	V		43					Mm7	0	0	1, -2, 0, 4		0	1	0	4	0.0	0.0	1.0	0.0
56	55	1/2	1/2	3/4	4	1	I6	-0.195123	-3.67074	/			F	I		I6	I		6					M	0	0	3, 0, -1		-1	3	0	4	0.0	0.0	1.0	0.0
57	56	0	0	3/4	4	1	IVM7	0	-4.06098	/			F	I		IVM7	IV	M	7					MM7	0	0	-2, 2, -1, 3		-2	-2	1	3	0.25	0.25	0.75	0.25
57	56	1/4	1/4	3/4	4	1	IV	0.479052	-3.996	/			F	I		IV	IV							M	0	0	-2, 2, -1		-2	-2	1	4	0.2	0.25	1.0	0.2
57	56	1/2	1/2	3/4	4	1	V	0.390245	-3.98968	/			F	I		V	V							M	0	0	0, 4, 1		0	0	0	4	0.0	0.0	1.0	0.0
58	57	0	0	3/4	4	1	V7	-0.195123	-3.86586	/			F	I		V7	V		7					Mm7	0	0	0, 4, 1, -2		0	0	0	4	0.0	0.0	1.0	0.0
58	57	1/4	1/4	3/4	4	1	V(64)	0	-3.86586	/			F	I		V(64)	V			64				M	0	0	0, -1, 3		0	0	0	9	0.0	0.0	2.25	0.0
59	58	0	0	3/4	4	1	V7						F	I		V7	V		7					Mm7	0	0	0, 4, 1, -2		0	0	0	4	0.0	0.0	1.0	0.0
59	58	1/4	1/4	3/4	4	1	V(64)						F	I		V(64)	V			64				M	0	0	0, -1, 3		0	0	0	4	0.0	0.0	1.0	0.0
59	58	1/2	1/2	3/4	4	1	V						F	I		V	V							M	0	0	0, 4, 1		0	0	0	4	0.0	0.0	1.0	0.0
60	59	0	0	3/4	4	1	V7						F	I		V7	V		7					Mm7	0	0	0, 4, 1, -2		0	0	0	4	0.0	0.0	1.0	0.0
60	59	1/4	1/4	3/4	4	1	IV6						F	I		IV6	IV		6					M	0	0	2, -1, -2		-2	2	0	4	0.0	0.0	1.0	0.0
60	59	1/2	1/2	3/4	4	1	viio						F	I		viio	vii	o						o	0	0	4, 1, -2		4	4	0	4	0.0	0.0	1.0	0.0
61	60	0	0	3/4	4	1	I						F	I		I	I							M	0	0	-1, 3, 0		-1	-1	0	4	0.0	0.0	1.0	0.0
61	60	1/4	1/4	3/4	4	1	V43	-0.621646	-2.5	/			F	I		V43	V		43					Mm7	0	0	1, -2, 0, 4		0	1	0	4	0.0	0.0	1.0	0.0
61	60	1/2	1/2	3/4	4	1	I6						F	I		I6	I		6					M	0	0	3, 0, -1		-1	3	0	4	0.0	0.0	1.0	0.0
62	61	0	0	3/4	4	1	V7						F	I		V7	V		7					Mm7	0	0	0, 4, 1, -2		0	0	0	4	0.0	0.0	1.0	0.0
62	61	1/4	1/4	3/4	4	1	IV6						F	I		IV6	IV		6					M	0	0	2, -1, -2		-2	2	0	4	0.0	0.0	1.0	0.0
62	61	1/2	1/2	3/4	4	1	viio						F	I		viio	vii	o						o	0	0	4, 1, -2		4	4	0	4	0.0	0.0	1.0	0.0
63	62	0	0	3/4	4	1	I						F	I		I	I							M	0	0	-1, 3, 0		-1	-1	0	4	0.0	0.0	1.0	0.0
63	62	1/4	1/4	3/4	4	1	V43						F	I		V43	V		43					Mm7	0	0	1, -2, 0, 4		0	1	0	4	0.0	0.0	1.0	0.0
63	62	1/2	1/2	3/4	4	1	I6						F	I		I6	I		6					M	0	0	3, 0, -1		-1	3	0	4	0.0	0.0	1.0	0.0
64	63	0	0	3/4	4	1	V7						F	I		V7	V		7					Mm7	0	0	0, 4, 1, -2		0	0	0	4	0.0	0.0	1.0	0.0
64	63	1/4	1/4	3/4	4	1	IV6						F	I		IV6	IV		6					M	0	0	2, -1, -2		-2	2	0	4	0.0	0.0	1.0	0.0
64	63	1/2	1/2	3/4	4	1	viio						F	I		viio	vii	o						o	0	0	4, 1, -2		4	4	0	4	0.0	0.0	1.0	0.0
65	64	0	0	3/4	4	1	I						F	I		I	I							M	0	0	-1, 3, 0		-1	-1	0	4	0.0	0.0	1.0	0.0
65	64	1/4	1/4	3/4	4	1	V43						F	I		V43	V		43					Mm7	0	0	1, -2, 0, 4		0	1	0	4	0.0	0.0	1.0	0.0
65	64	1/2	1/2	3/4	4	1	I6						F	I		I6	I		6					M	0	0	3, 0, -1		-1	3	0	4	0.0	0.0	1.0	0.0
66	65	0	0	3/4	4	1	V7						F	I		V7	V		7					Mm7	0	0	0, 4, 1, -2		0	0	0	4	0.0	0.0	1.0	0.0
66	65	1/4	1/4	3/4	4	1	IV6						F	I		IV6	IV		6					M	0	0	2, -1, -2		-2	2	0	4	0.0	0.0	1.0	0.0
66	65	1/2	1/2	3/4	4	1	viio						F	I		viio	vii	o						o	0	0	4, 1, -2		4	4	0	4	0.0	0.0	1.0	0.0
67	66	0	0	3/4	4	1	I\\	0	-4.45123	/	1		F	I		I	I						\\	M	0	0	-1, 3, 0		-1	-1	0	4	0.0	0.0	1.0	0.0
67	66	1/4	1/4	3/4	4	1	V2/IV	0	-4.06098	/	1		F	I		V2/IV	V		2		IV			Mm7	0	0	-3, -1, 3, 0		-1	-3	0	4	0.0	0.0	2.0	0.0
68	66	0	0	3/4	4	1	I\\	-0.195123	-4.06098	/	1		F	I		I	I						\\	M	0	0	-1, 3, 0		-1	-1	2	6	0.25	0.25	1.25	0.16666666666666666
69	67	0	0	3/4	4	1	I						F	I		I	I							M	0	0	-1, 3, 0		-1	-1	4	14	0.2222222222222222	0.5	3.0	0.14285714285714285
70	68	0	0	3/4	4	1	I6						F	I		I6	I		6					M	0	0	3, 0, -1		-1	3	2	8	0.2	0.5	2.0	0.2
70	68	1/2	1/2	3/4	4	1	I64						F	I		I64	I		64					M	0	0	0, -1, 3		-1	0	0	5	0.0	0.0	1.25	0.0
71	69	0	0	3/4	4	1	ii7						F	I		ii7	ii		7					mm7	0	0	1, -2, 2, -1		1	1	6	4	0.6	1.5	1.0	0.6
71	69	1/2	1/2	3/4	4	1	I						F	I		I	I							M	0	0	-1, 3, 0		-1	-1	2	8	0.2	0.5	2.0	0.2
72	70	1/4	1/4	3/4	4	1	I6						F	I		I6	I		6					M	0	0	3, 0, -1		-1	3	2	8	0.2	0.5	2.0	0.2
73	71	0	0	3/4	4	1	I64	0	-3.52439	/			F	I		I64	I		64					M	0	0	0, -1, 3		-1	0	3	22	0.12	0.75	5.5	0.12
75	73	0	0	3/4	4	1	V7	0	-3.67074	/			F	I		V7	V		7					Mm7	0	0	0, 4, 1, -2		0	0	1	23	0.041666666666666664	0.25	5.75	0.041666666666666664
77	75	0	0	3/4	4	1	I	0	-3.52439	/			F	I		I	I							M	0	0	-1, 3, 0		-1	-1	3	29	0.09375	0.5	7.0	0.06666666666666667
79	77	0	0	3/4	4	1	I						F	I		I	I							M	0	0	-1, 3, 0		-1	-1	4	26	0.13333333333333333	1.0	6.5	0.13333333333333333
81	79	0	0	3/4	4	1	V	0	-3.67074	/			F	I		V	V							M	0	0	0, 4, 1		0	0	3	27	0.1	0.75	6.75	0.1
83	81	0	0	3/4	4	1	V7	0.195123	-6.56129	/			F	I		V7	V		7					Mm7	0	0	0, 4, 1, -2		0	0	1	29	0.03333333333333333	0.25	7.25	0.03333333333333333
85	83	0	0	3/4	4	1	I						F	I		I	I							M	0	0	-1, 3, 0		-1	-1	12	11	0.5217391304347826	1.5	2.25	0.4
87	85	0	0	3/4	4	1	ii					V	F	I		ii	ii							m	0	0	1, -2, 2		1	1	6	4	0.6	0.75	0.75	0.5
88	86	0	0	3/4	4	1	iii					I6	F	I		iii	iii							m	0	0	3, 0, 4		3	3	6	4	0.6	0.75	0.75	0.5
89	87	0	0	3/4	4	1	IV					V7	F	I		IV	IV							M	0	0	-2, 2, -1		-2	-2	6	4	0.6	0.75	0.75	0.5
