mc	mn	mc_onset	mn_onset	timesig	staff	voice	label	offset_x	offset_y	offset	volta	globalkey	localkey	pedal	chord	special	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note	n_colored	n_untouched	count_ratio	dur_colored	dur_untouched	dur_ratio
8	7	3/4	3/4	2/2	4	1	V					c	v		V		V							M	1	1	2, 6, 3		2.0	2.0	0	4	0.0	0.0	1.0	0.0
9	8	0	0	2/2	4	1	i\\					c	v		i		i						\\	m	1	1	1, -2, 2		1.0	1.0	1	5	0.16666666666666666	0.125	3.125	0.038461538461538464
11	9	0	0	2/2	4	1	i.V7/iv	0	-4.08761	/		c	i		V7/iv		V		7		iv			Mm7	1	1	0, 4, 1, -2		0.0	0.0	0	6	0.0	0.0	1.5	0.0
11	9	1/2	1/2	2/2	4	1	iv					c	i		iv		iv							m	1	1	-1, -4, 0		-1.0	-1.0	0	6	0.0	0.0	1.5	0.0
12	10	0	0	2/2	4	1	VII7	0	-2.99613	/		c	i		VII7		VII		7					Mm7	1	1	-2, 2, -1, -4		-2.0	-2.0	0	6	0.0	0.0	1.5	0.0
12	10	1/2	1/2	2/2	4	1	III	-0.439026	-2.5	/		c	i		III		III							M	1	1	-3, 1, -2		-3.0	-3.0	0	6	0.0	0.0	1.5	0.0
13	11	0	0	2/2	4	1	iv6(9)	0	-3.2938	/		c	i		iv6(9)		iv		6	9				m	1	1	-4, 0, -1	1	-1.0	-4.0	3	5	0.375	0.375	1.125	0.25
13	11	1/2	1/2	2/2	4	1	ii%43					c	i		ii%43		ii	%	43					%7	1	1	-4, 0, 2, -1		2.0	-4.0	0	4	0.0	0.0	1.0	0.0
13	11	3/4	3/4	2/2	4	1	It6					c	i		It6	It	vii	o	6	b3	V			It	1	1	-4, 0, 6		6.0	-4.0	0	2	0.0	0.0	0.5	0.0
14	12	0	0	2/2	4	1	V\\					c	i		V		V						\\	M	1	1	1, 5, 2		1.0	1.0	2	6	0.25	0.25	3.0	0.07692307692307693
15	13	0	0	2/2	4	1	i					c	i		i		i							m	1	1	0, -3, 1		0.0	0.0	4	12	0.25	0.5	2.5	0.16666666666666666
16	14	0	0	2/2	4	1	i6					c	i		i6		i		6					m	1	1	-3, 1, 0		0.0	-3.0	2	5	0.2857142857142857	0.125	1.125	0.1
16	14	1/4	1/4	2/2	4	1	V2/iv	-0.73171	-2.5	/		c	i		V2/iv		V		2		iv			Mm7	1	1	-2, 0, 4, 1		0.0	-2.0	1	4	0.2	0.125	0.875	0.125
16	14	1/2	1/2	2/2	4	1	iv65					c	i		iv65		iv		65					mm7	1	1	-4, 0, -3, -1		-1.0	-4.0	1	4	0.2	0.125	0.875	0.125
16	14	3/4	3/4	2/2	4	1	V64/iv					c	i		V64/iv		V		64		iv			M	1	1	1, 0, 4		0.0	1.0	1	5	0.16666666666666666	0.125	1.125	0.1
17	15	0	0	2/2	4	1	iv					c	i		iv		iv							m	1	1	-1, -4, 0		-1.0	-1.0	0	4	0.0	0.0	1.0	0.0
17	15	1/4	1/4	2/2	4	1	It6					c	i		It6	It	vii	o	6	b3	V			It	1	1	-4, 0, 6		6.0	-4.0	0	4	0.0	0.0	1.0	0.0
17	15	1/2	1/2	2/2	4	1	V(64)					c	i		V(64)		V			64				M	1	1	1, 0, -3		1.0	1.0	0	4	0.0	0.0	1.0	0.0
17	15	3/4	3/4	2/2	4	1	V					c	i		V		V							M	1	1	1, 5, 2		1.0	1.0	0	4	0.0	0.0	1.0	0.0
18	16	0	0	2/2	4	1	i\\					c	i		i		i						\\	m	1	1	0, -3, 1		0.0	0.0	0	6	0.0	0.0	4.0	0.0
20	17	0	0	2/2	4	1	VI.I					c	VI		I		I							M	1	0	-4, 0, -3		-4.0	-4.0	0	5	0.0	0.0	4.0	0.0
21	18	0	0	2/2	4	1	V43					c	VI		V43		V		43					Mm7	1	0	-2, -5, -3, 1		-3.0	-2.0	2	5	0.2857142857142857	0.5	3.5	0.125
22	19	0	0	2/2	4	1	I6	0.146342	-2.93903	/		c	VI		I6		I		6					M	1	0	0, -3, -4		-4.0	0.0	1	4	0.2	0.25	1.75	0.125
22	19	1/2	1/2	2/2	4	1	viio6/V	-0.585368	-3.81609	/		c	VI		viio6/V		vii	o	6		V			o	1	0	-1, -4, 2		2.0	-1.0	1	4	0.2	0.25	1.75	0.125
23	20	0	0	2/2	4	1	V(4)	0.585368	-3.93402	/		c	VI		V(4)		V			4				M	1	0	-3, -4, -2		-3.0	-3.0	0	4	0.0	0.0	2.0	0.0
23	20	1/2	1/2	2/2	4	1	V7					c	VI		V7		V		7					Mm7	1	0	-3, 1, -2, -5		-3.0	-3.0	0	4	0.0	0.0	2.0	0.0
24	21	0	0	2/2	4	1	#viio43/ii	0	-3.58436	/		c	VI		#viio43/ii		#vii	o	43		ii			o7	1	0	-3, -6, 3, 0		3.0	-3.0	0	4	0.0	0.0	2.0	0.0
24	21	1/2	1/2	2/2	4	1	ii6	0	-3.58436	/		c	VI		ii6		ii		6					m	1	0	-5, -1, -2		-2.0	-5.0	0	4	0.0	0.0	2.0	0.0
25	22	0	0	2/2	4	1	viio43	0	-3.04218	/		c	VI		viio43		vii	o	43					o7	1	0	-5, -8, 1, -2		1.0	-5.0	0	4	0.0	0.0	2.0	0.0
25	22	1/2	1/2	2/2	4	1	I6					c	VI		I6		I		6					M	1	0	0, -3, -4		-4.0	0.0	0	4	0.0	0.0	2.0	0.0
26	23	0	0	2/2	4	1	ii6(94)					c	VI		ii6(94)		ii		6	94				m	1	0	-3, -1, -2	0	-2.0	-3.0	1	3	0.25	0.5	0.75	0.4
26	23	1/4	1/4	2/2	4	1	ii6					c	VI		ii6		ii		6					m	1	0	-5, -1, -2		-2.0	-5.0	0	3	0.0	0.0	0.75	0.0
26	23	1/2	1/2	2/2	4	1	V(64)					c	VI		V(64)		V			64				M	1	0	-3, -4, 0		-3.0	-3.0	0	4	0.0	0.0	1.25	0.0
26	23	3/4	3/4	2/2	4	1	V7					c	VI		V7		V		7					Mm7	1	0	-3, 1, -2, -5		-3.0	-3.0	0	3	0.0	0.0	0.75	0.0
27	24	0	0	2/2	4	1	I(974)	0.73171	-2.5	/		c	VI		I(974)		I			974				M	1	0	-4, -5, -3	-2, 1	-4.0	-4.0	0	4	0.0	0.0	2.25	0.0
27	24	1/2	1/2	2/2	4	1	I\\	0.585368	-2.5	/		c	VI		I		I						\\	M	1	0	-4, 0, -3		-4.0	-4.0	1	3	0.25	0.25	0.75	0.25
29	25	0	0	2/2	4	1	V					c	VI		V		V							M	1	0	-3, 1, -2		-3.0	-3.0	0	6	0.0	0.0	2.0	0.0
30	26	0	0	2/2	4	1	V7/V					c	VI		V7/V		V		7		V			Mm7	1	0	-2, 2, -1, -4		-2.0	-2.0	0	7	0.0	0.0	2.25	0.0
31	27	0	0	2/2	4	1	V					c	VI		V		V							M	1	0	-3, 1, -2		-3.0	-3.0	1	3	0.25	0.25	1.0	0.2
31	27	1/2	1/2	2/2	4	1	V7					c	VI		V7		V		7					Mm7	1	0	-3, 1, -2, -5		-3.0	-3.0	0	3	0.0	0.0	1.0	0.0
32	28	0	0	2/2	4	1	I					c	VI		I		I							M	1	0	-4, 0, -3		-4.0	-4.0	0	7	0.0	0.0	2.25	0.0
33	29	0	0	2/2	4	1	V					c	VI		V		V							M	1	0	-3, 1, -2		-3.0	-3.0	2	7	0.2222222222222222	0.5	3.5	0.125
34	30	0	0	2/2	4	1	V7/V	0	-3.96342	/		c	VI		V7/V		V		7		V			Mm7	1	0	-2, 2, -1, -4		-2.0	-2.0	0	9	0.0	0.0	4.0	0.0
35	31	0	0	2/2	4	1	V	0.146342	-4.10976	/		c	VI		V		V							M	1	0	-3, 1, -2		-3.0	-3.0	0	5	0.0	0.0	2.25	0.0
35	31	1/2	1/2	2/2	4	1	V7	0	-4.10976	/		c	VI		V7		V		7					Mm7	1	0	-3, 1, -2, -5		-3.0	-3.0	0	4	0.0	0.0	1.75	0.0
36	32	0	0	2/2	4	1	vi7	0.292684	-4.50916	/		c	VI		vi7		vi		7					mm7	1	0	-1, -4, 0, -3		-1.0	-1.0	2	4	0.3333333333333333	0.5	1.75	0.2222222222222222
36	32	1/2	1/2	2/2	4	1	V6	0	-3.67074	/		c	VI		V6		V		6					M	1	0	1, -2, -3		-3.0	1.0	0	3	0.0	0.0	1.25	0.0
36	32	3/4	3/4	2/2	4	1	V65	0	-3.67074	/		c	VI		V65		V		65					Mm7	1	0	1, -2, -5, -3		-3.0	1.0	0	2	0.0	0.0	0.5	0.0
37	33	0	0	2/2	4	1	I	0	-3.67074	/		c	VI		I		I							M	1	0	-4, 0, -3		-4.0	-4.0	0	8	0.0	0.0	4.0	0.0
38	34	0	0	2/2	4	1	V43					c	VI		V43		V		43					Mm7	1	0	-2, -5, -3, 1		-3.0	-2.0	2	5	0.2857142857142857	0.5	3.5	0.125
39	35	0	0	2/2	4	1	I6					c	VI		I6		I		6					M	1	0	0, -3, -4		-4.0	0.0	1	4	0.2	0.25	1.75	0.125
39	35	1/2	1/2	2/2	4	1	viio6/V	0	-3.94074	/		c	VI		viio6/V		vii	o	6		V			o	1	0	-1, -4, 2		2.0	-1.0	1	4	0.2	0.25	1.75	0.125
40	36	0	0	2/2	4	1	V(4)	1.02439	-4.00509	/		c	VI		V(4)		V			4				M	1	0	-3, -4, -2		-3.0	-3.0	0	4	0.0	0.0	2.25	0.0
40	36	1/2	1/2	2/2	4	1	V7	0.439026	-3.08537	/		c	VI		V7		V		7					Mm7	1	0	-3, 1, -2, -5		-3.0	-3.0	0	4	0.0	0.0	1.75	0.0
41	37	0	0	2/2	4	1	V2/ii	0	-3.41339	/		c	VI		V2/ii		V		2		ii			Mm7	1	0	-3, -1, 3, 0		-1.0	-3.0	0	7	0.0	0.0	2.25	0.0
41	37	1/2	1/2	2/2	4	1	ii6	0	-3.08537	/		c	VI		ii6		ii		6					m	1	0	-5, -1, -2		-2.0	-5.0	0	5	0.0	0.0	1.75	0.0
42	38	0	0	2/2	4	1	viio64	0	-4.06943	/		c	VI		viio64		vii	o	64					o	1	0	-5, 1, -2		1.0	-5.0	0	4	0.0	0.0	1.25	0.0
42	38	1/4	1/4	2/2	4	1	V2	0.73171	-3.82341	/		c	VI		V2		V		2					Mm7	1	0	-5, -3, 1, -2		-3.0	-5.0	0	3	0.0	0.0	1.0	0.0
42	38	1/2	1/2	2/2	4	1	I6	0	-3.34905	/		c	VI		I6		I		6					M	1	0	0, -3, -4		-4.0	0.0	0	3	0.0	0.0	0.75	0.0
42	38	3/4	3/4	2/2	4	1	I+6	-0.146342	-2.93903	/		c	VI		I+6		I	+	6					+	1	0	0, 4, -4		-4.0	0.0	0	4	0.0	0.0	1.0	0.0
43	39	0	0	2/2	4	1	IV	-0.146342	-2.79268	/		c	VI		IV		IV							M	1	0	-5, -1, -4		-5.0	-5.0	0	4	0.0	0.0	1.25	0.0
43	39	1/4	1/4	2/2	4	1	ii6	-0.146342	-2.93903	/		c	VI		ii6		ii		6					m	1	0	-5, -1, -2		-2.0	-5.0	0	3	0.0	0.0	0.75	0.0
43	39	1/2	1/2	2/2	4	1	V7	0.292684	-2.79268	/		c	VI		V7		V		7					Mm7	1	0	-3, 1, -2, -5		-3.0	-3.0	0	7	0.0	0.0	2.0	0.0
44	40	0	0	2/2	4	1	I(94)	0	-3.81708	/	1.0	c	VI		I(94)		I			94				M	1	0	-4, -5, -3	-2	-4.0	-4.0	1	4	0.2	0.25	2.0	0.1111111111111111
44	40	1/2	1/2	2/2	4	1	I\\	0	-3.37805	/	1.0	c	VI		I		I						\\	M	1	0	-4, 0, -3		-4.0	-4.0	7	8	0.4666666666666667	1.625	1.875	0.4642857142857143
46	41	0	0	2/2	4	1	i.i					c	i		i		i							m	1	1	0, -3, 1		0.0	0.0	10	23	0.30303030303030304	1.125	4.875	0.1875
48	43	0	0	2/2	4	1	V65					c	i		V65		V		65					Mm7	1	1	5, 2, -1, 1		1.0	5.0	0	5	0.0	0.0	1.25	0.0
48	43	1/4	1/4	2/2	4	1	i	0.73171	-2.64634	/		c	i		i		i							m	1	1	0, -3, 1		0.0	0.0	0	5	0.0	0.0	1.25	0.0
48	43	1/2	1/2	2/2	4	1	V					c	i		V		V							M	1	1	1, 5, 2		1.0	1.0	0	5	0.0	0.0	1.25	0.0
48	43	3/4	3/4	2/2	4	1	i					c	i		i		i							m	1	1	0, -3, 1		0.0	0.0	0	5	0.0	0.0	1.25	0.0
49	44	0	0	2/2	4	1	V\\					c	i		V		V						\\	M	1	1	1, 5, 2		1.0	1.0	2	5	0.2857142857142857	0.25	3.75	0.0625
50	45	0	0	2/2	4	1	i	0.439026	-2.35366	/		c	i		i		i							m	1	1	0, -3, 1		0.0	0.0	4	12	0.25	0.5	2.5	0.16666666666666666
51	46	0	0	2/2	4	1	v.iv					c	v		iv		iv							m	1	1	0, -3, 1		0.0	0.0	5	6	0.45454545454545453	0.5	1.25	0.2857142857142857
51	46	3/4	3/4	2/2	4	1	viio7/V	0.146342	-2.5	/		c	v		viio7/V		vii	o	7		V			o7	1	1	7, 4, 1, -2		7.0	7.0	1	5	0.16666666666666666	0.125	1.125	0.1
52	47	0	0	2/2	4	1	V(64)	0.146342	-3.19208	/		c	v		V(64)		V			64				M	1	1	2, 1, -2		2.0	2.0	0	5	0.0	0.0	1.25	0.0
52	47	1/4	1/4	2/2	4	1	It6	0.878052	-2.64634	/		c	v		It6	It	vii	o	6	b3	V			It	1	1	-3, 1, 7		7.0	-3.0	0	4	0.0	0.0	1.0	0.0
52	47	1/2	1/2	2/2	4	1	V(64)					c	v		V(64)		V			64				M	1	1	2, 1, -2		2.0	2.0	0	4	0.0	0.0	1.0	0.0
52	47	3/4	3/4	2/2	4	1	V					c	v		V		V							M	1	1	2, 6, 3		2.0	2.0	0	4	0.0	0.0	1.0	0.0
53	48	0	0	2/2	4	1	i\\					c	v		i		i						\\	m	1	1	1, -2, 2		1.0	1.0	2	4	0.3333333333333333	0.25	3.0	0.07692307692307693
54	49	0	0	2/2	4	1	i.i					c	i		i		i							m	1	1	0, -3, 1		0.0	0.0	6	74	0.075	0.75	9.25	0.075
56	51	0	0	2/2	4	1	V65					c	i		V65		V		65					Mm7	1	1	5, 2, -1, 1		1.0	5.0	1	9	0.1	0.125	1.125	0.1
56	51	1/4	1/4	2/2	4	1	i					c	i		i		i							m	1	1	0, -3, 1		0.0	0.0	1	9	0.1	0.125	1.125	0.1
56	51	1/2	1/2	2/2	4	1	V					c	i		V		V							M	1	1	1, 5, 2		1.0	1.0	1	9	0.1	0.125	1.125	0.1
56	51	3/4	3/4	2/2	4	1	i					c	i		i		i							m	1	1	0, -3, 1		0.0	0.0	1	9	0.1	0.125	1.125	0.1
57	52	0	0	2/2	4	1	V\\					c	i		V		V						\\	M	1	1	1, 5, 2		1.0	1.0	8	11	0.42105263157894735	1.0	1.75	0.36363636363636365
58	53	0	0	2/2	4	1	i					c	i		i		i							m	1	1	0, -3, 1		0.0	0.0	4	36	0.1	0.5	4.5	0.1
59	54	0	0	2/2	4	1	v.iv					c	v		iv		iv							m	1	1	0, -3, 1		0.0	0.0	3	18	0.14285714285714285	0.25	2.25	0.1
59	54	1/2	1/2	2/2	4	1	viio7/V					c	v		viio7/V		vii	o	7		V			o7	1	1	7, 4, 1, -2		7.0	7.0	2	18	0.1	0.25	2.25	0.1
60	55	0	0	2/2	4	1	i64					c	v		i64		i		64					m	1	1	2, 1, -2		1.0	2.0	0	9	0.0	0.0	1.125	0.0
60	55	1/4	1/4	2/2	4	1	VI					c	v		VI		VI							M	1	1	-3, 1, -2		-3.0	-3.0	0	8	0.0	0.0	1.0	0.0
60	55	1/2	1/2	2/2	4	1	V65/V					c	v		V65/V		V		65		V			Mm7	1	1	7, 4, 1, 3		3.0	7.0	0	8	0.0	0.0	1.0	0.0
60	55	3/4	3/4	2/2	4	1	V7					c	v		V7		V		7					Mm7	1	1	2, 6, 3, 0		2.0	2.0	0	8	0.0	0.0	1.0	0.0
61	56	0	0	2/2	4	1	i\\					c	v		i		i						\\	m	1	1	1, -2, 2		1.0	1.0	5	8	0.38461538461538464	0.625	1.375	0.3125
62	57	0	0	2/2	4	1	i.V6/iv	0	-4.57381	/		c	i		V6/iv		V		6		iv			M	1	1	4, 1, 0		0.0	4.0	1	2	0.3333333333333333	0.25	0.5	0.3333333333333333
62	57	1/4	1/4	2/2	4	1	V7/iv					c	i		V7/iv		V		7		iv			Mm7	1	1	0, 4, 1, -2		0.0	0.0	0	3	0.0	0.0	0.75	0.0
62	57	1/2	1/2	2/2	4	1	iv					c	i		iv		iv							m	1	1	-1, -4, 0		-1.0	-1.0	0	6	0.0	0.0	1.5	0.0
63	58	0	0	2/2	4	1	VII7	0	-2.7183	/		c	i		VII7		VII		7					Mm7	1	1	-2, 2, -1, -4		-2.0	-2.0	0	6	0.0	0.0	1.5	0.0
63	58	1/2	1/2	2/2	4	1	III					c	i		III		III							M	1	1	-3, 1, -2		-3.0	-3.0	0	6	0.0	0.0	1.5	0.0
64	59	0	0	2/2	4	1	iv6	0	-3.04574	/		c	i		iv6		iv		6					m	1	1	-4, 0, -1		-1.0	-4.0	4	4	0.5	0.625	0.875	0.4166666666666667
64	59	1/2	1/2	2/2	4	1	ii%43					c	i		ii%43		ii	%	43					%7	1	1	-4, 0, 2, -1		2.0	-4.0	0	4	0.0	0.0	1.0	0.0
64	59	3/4	3/4	2/2	4	1	It6					c	i		It6	It	vii	o	6	b3	V			It	1	1	-4, 0, 6		6.0	-4.0	0	2	0.0	0.0	0.5	0.0
65	60	0	0	2/2	4	1	V\\					c	i		V		V						\\	M	1	1	1, 5, 2		1.0	1.0	2	6	0.25	0.25	3.0	0.07692307692307693
66	61	0	0	2/2	4	1	i					c	i		i		i							m	1	1	0, -3, 1		0.0	0.0	4	12	0.25	0.5	2.5	0.16666666666666666
67	62	0	0	2/2	4	1	i					c	i		i		i							m	1	1	0, -3, 1		0.0	0.0	2	5	0.2857142857142857	0.125	1.125	0.1
67	62	1/4	1/4	2/2	4	1	V2/iv					c	i		V2/iv		V		2		iv			Mm7	1	1	-2, 0, 4, 1		0.0	-2.0	1	4	0.2	0.125	0.875	0.125
67	62	1/2	1/2	2/2	4	1	iv65					c	i		iv65		iv		65					mm7	1	1	-4, 0, -3, -1		-1.0	-4.0	1	4	0.2	0.125	0.875	0.125
67	62	3/4	3/4	2/2	4	1	V64/iv					c	i		V64/iv		V		64		iv			M	1	1	1, 0, 4		0.0	1.0	1	5	0.16666666666666666	0.125	1.125	0.1
68	63	0	0	2/2	4	1	iv					c	i		iv		iv							m	1	1	-1, -4, 0		-1.0	-1.0	0	4	0.0	0.0	1.0	0.0
68	63	1/4	1/4	2/2	4	1	It6					c	i		It6	It	vii	o	6	b3	V			It	1	1	-4, 0, 6		6.0	-4.0	0	4	0.0	0.0	1.0	0.0
68	63	1/2	1/2	2/2	4	1	V(64)					c	i		V(64)		V			64				M	1	1	1, 0, -3		1.0	1.0	0	4	0.0	0.0	1.0	0.0
68	63	3/4	3/4	2/2	4	1	V					c	i		V		V							M	1	1	1, 5, 2		1.0	1.0	0	4	0.0	0.0	1.0	0.0
69	64	0	0	2/2	4	1	i\\					c	i		i		i						\\	m	1	1	0, -3, 1		0.0	0.0	1	6	0.14285714285714285	0.125	3.875	0.03125
70	65	0	0	2/2	4	1	V7/iv	0	-3.04218	/		c	i		V7/iv		V		7		iv			Mm7	1	1	0, 4, 1, -2		0.0	0.0	1	19	0.05	0.125	2.375	0.05
70	65	1/2	1/2	2/2	4	1	iv					c	i		iv		iv							m	1	1	-1, -4, 0		-1.0	-1.0	3	5	0.375	0.25	1.0	0.2
71	66	0	0	2/2	4	1	V7/III					c	i		V7/III		V		7		III			Mm7	1	1	-2, 2, -1, -4		-2.0	-2.0	1	19	0.05	0.125	2.375	0.05
71	66	1/2	1/2	2/2	4	1	III					c	i		III		III							M	1	1	-3, 1, -2		-3.0	-3.0	2	7	0.2222222222222222	0.125	1.375	0.08333333333333333
72	67	0	0	2/2	4	1	VI					c	i		VI		VI							M	1	1	-4, 0, -3		-4.0	-4.0	3	13	0.1875	0.375	1.625	0.1875
72	67	1/2	1/2	2/2	4	1	Ger6					c	i		Ger6	Ger	vii	o	65	b3	V			Ger	1	1	-4, 0, -3, 6		6.0	-4.0	2	14	0.125	0.25	1.75	0.125
73	68	0	0	2/2	4	1	V\\					c	i		V		V						\\	M	1	1	1, 5, 2		1.0	1.0	0	7	0.0	0.0	1.25	0.0
73	68	1/4	1/4	2/2	4	1	V2					c	i		V2		V		2					Mm7	1	1	-1, 1, 5, 2		1.0	-1.0	1	3	0.25	0.125	0.375	0.25
73	68	1/2	1/2	2/2	4	1	i6					c	i		i6		i		6					m	1	1	-3, 1, 0		0.0	-3.0	1	3	0.25	0.125	0.375	0.25
73	68	3/4	3/4	2/2	4	1	#viio6					c	i		#viio6		#vii	o	6					o	1	1	2, -1, 5		5.0	2.0	1	3	0.25	0.125	0.375	0.25
74	69	0	0	2/2	4	1	i					c	i		i		i							m	1	1	0, -3, 1		0.0	0.0	6	45	0.11764705882352941	0.625	5.625	0.1
75	70	1/4	1/4	2/2	4	1	V2/iv					c	i		V2/iv		V		2		iv			Mm7	1	1	-2, 0, 4, 1		0.0	-2.0	1	7	0.125	0.125	0.875	0.125
75	70	1/2	1/2	2/2	4	1	iv65					c	i		iv65		iv		65					mm7	1	1	-4, 0, -3, -1		-1.0	-4.0	1	7	0.125	0.125	0.875	0.125
75	70	3/4	3/4	2/2	4	1	V64/iv					c	i		V64/iv		V		64		iv			M	1	1	1, 0, 4		0.0	1.0	1	9	0.1	0.125	1.125	0.1
76	71	0	0	2/2	4	1	iv					c	i		iv		iv							m	1	1	-1, -4, 0		-1.0	-1.0	0	10	0.0	0.0	1.25	0.0
76	71	1/4	1/4	2/2	4	1	ii%65					c	i		ii%65		ii	%	65					%7	1	1	-1, -4, 0, 2		2.0	-1.0	0	10	0.0	0.0	1.25	0.0
76	71	1/2	1/2	2/2	4	1	V(64)					c	i		V(64)		V			64				M	1	1	1, 0, -3		1.0	1.0	0	10	0.0	0.0	1.25	0.0
76	71	3/4	3/4	2/2	4	1	V7					c	i		V7		V		7					Mm7	1	1	1, 5, 2, -1		1.0	1.0	0	10	0.0	0.0	1.25	0.0
77	72	0	0	2/2	4	1	i\\					c	i		i		i						\\	m	1	1	0, -3, 1		0.0	0.0	0	5	0.0	0.0	1.25	0.0
78	72	0	7/8	2/2	4	1	I.I[I					c	I	I	I		I							M	1	0	0, 4, 1		0.0	0.0	8	12	0.4	0.3125	5.1875	0.056818181818181816
81	75	0	0	2/2	4	1	IV					c	I	I	IV		IV							M	1	0	-1, 3, 0		-1.0	-1.0	1	4	0.2	0.125	2.125	0.05555555555555555
81	75	1/4	1/4	2/2	4	1	I6					c	I	I	I6		I		6					M	1	0	4, 1, 0		0.0	4.0	0	3	0.0	0.0	0.5	0.0
81	75	1/2	1/2	2/2	4	1	IV64					c	I	I	IV64		IV		64					M	1	0	0, -1, 3		-1.0	0.0	1	2	0.3333333333333333	0.125	0.375	0.25
81	75	3/4	3/4	2/2	4	1	III6					c	I	I	III6		III		6					M	1	0	8, 5, 4		4.0	8.0	1	3	0.25	0.25	0.5	0.3333333333333333
82	76	0	0	2/2	4	1	ii6					c	I	I	ii6		ii		6					m	1	0	-1, 3, 2		2.0	-1.0	2	3	0.4	0.375	0.625	0.375
82	76	1/4	1/4	2/2	4	1	I6					c	I	I	I6		I		6					M	1	0	4, 1, 0		0.0	4.0	0	5	0.0	0.0	1.0	0.0
82	76	1/2	1/2	2/2	4	1	viio6					c	I	I	viio6		vii	o	6					o	1	0	2, -1, 5		5.0	2.0	2	3	0.4	0.375	0.625	0.375
82	76	3/4	3/4	2/2	4	1	V.ii6]					c	V	IV	ii6		ii		6					m	1	0	0, 4, 3		3.0	0.0	1	4	0.2	0.125	0.875	0.125
83	77	0	0	2/2	4	1	V(64)	0	-3.19458	/		c	V		V(64)		V			64				M	1	0	2, 1, 5		2.0	2.0	0	7	0.0	0.0	1.25	0.0
83	77	1/2	1/2	2/2	4	1	V7					c	V		V7		V		7					Mm7	1	0	2, 6, 3, 0		2.0	2.0	0	7	0.0	0.0	1.25	0.0
84	78	0	0	2/2	4	1	I\\					c	V		I		I						\\	M	1	0	1, 5, 2		1.0	1.0	0	8	0.0	0.0	1.5	0.0
85	78	0	7/8	2/2	4	1	V					c	V		V		V							M	1	0	2, 6, 3		2.0	2.0	1	2	0.3333333333333333	0.041666666666666664	0.08333333333333333	0.3333333333333333
86	79	0	0	2/2	4	1	I					c	V		I		I							M	1	0	1, 5, 2		1.0	1.0	4	9	0.3076923076923077	0.16666666666666666	3.5833333333333335	0.04444444444444444
87	80	1/4	1/4	2/2	4	1	IV64					c	V		IV64		IV		64					M	1	0	1, 0, 4		0.0	1.0	0	3	0.0	0.0	0.5	0.0
87	80	1/2	1/2	2/2	4	1	I					c	V		I		I							M	1	0	1, 5, 2		1.0	1.0	6	11	0.35294117647058826	0.25	2.75	0.08333333333333333
89	82	0	0	2/2	4	1	I.V[V					c	I	V	V		V							M	1	0	1, 5, 2		1.0	1.0	0	5	0.0	0.0	2.25	0.0
89	82	1/4	1/4	2/2	4	1	I					c	I	V	I		I							M	1	0	0, 4, 1		0.0	0.0	0	3	0.0	0.0	0.5	0.0
