mc	mn	mc_onset	mn_onset	timesig	staff	voice	label	offset_x	offset_y	offset	globalkey	localkey	pedal	chord	special	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note	n_colored	n_untouched	count_ratio	dur_colored	dur_untouched	dur_ratio
78	78	0	0	4/4	4	1	i(6)	0	-3.46915	/	f	i		i(6)		i			6				m	1	1	-1, -4, -5		-1.0	-1.0	10	5	0.6666666666666666	0.625	1.375	0.3125
78	78	1/2	1/2	4/4	4	1	i(#6#4)	0	-3.3946	/	f	i		i(#6#4)		i			#6#4				m	1	1	-1, -4, 5	2	-1.0	-1.0	5	5	0.5	0.3125	0.6875	0.3125
78	78	3/4	3/4	4/4	4	1	V	0	-3.61824	/	f	i		V		V							M	1	1	0, 4, 1		0.0	0.0	4	31	0.11428571428571428	0.25	4.0	0.058823529411764705
80	80	0	0	4/4	4	1	i(6)	0	-3.04574	/	f	i		i(6)		i			6				m	1	1	-1, -4, -5		-1.0	-1.0	10	5	0.6666666666666666	0.625	1.375	0.3125
80	80	1/2	1/2	4/4	4	1	i(#6#4)	0	-2.87275	/	f	i		i(#6#4)		i			#6#4				m	1	1	-1, -4, 5	2	-1.0	-1.0	5	5	0.5	0.3125	0.6875	0.3125
80	80	3/4	3/4	4/4	4	1	V				f	i		V		V							M	1	1	0, 4, 1		0.0	0.0	0	8	0.0	0.0	1.25	0.0
81	81	0	0	4/4	4	1	VI7				f	i		VI7		VI		7					Mm7	1	1	-5, -1, -4, -7		-5.0	-5.0	10	5	0.6666666666666666	1.0625	0.8125	0.5666666666666667
81	81	1/2	1/2	4/4	4	1	V65				f	i		V65		V		65					Mm7	1	1	4, 1, -2, 0		0.0	4.0	1	14	0.06666666666666667	0.0625	1.8125	0.03333333333333333
82	82	0	0	4/4	4	1	i				f	i		i		i							m	1	1	-1, -4, 0		-1.0	-1.0	16	12	0.5714285714285714	1.5	1.0	0.6
82	82	5/8	5/8	4/4	4	1	V				f	i		V		V							M	1	1	0, 4, 1		0.0	0.0	4	8	0.3333333333333333	0.5	1.0	0.3333333333333333
83	83	0	0	4/4	4	1	i				f	i		i		i							m	1	1	-1, -4, 0		-1.0	-1.0	8	16	0.3333333333333333	0.5	2.5	0.16666666666666666
84	84	1/2	1/2	4/4	4	1	bII				f	i		bII		bII							M	1	1	-6, -2, -5		-6.0	-6.0	8	12	0.4	0.5	1.5	0.25
85	85	0	0	4/4	4	1	@none				f	i		@none		@none							m	1	1					64	0	1.0	4.0	0.0	1.0
86	86	0	0	4/4	4	1	V				f	i		V		V							M	1	1	0, 4, 1		0.0	0.0	0	4	0.0	0.0	0.875	0.0
86	86	1/8	1/8	4/4	4	1	V6/VI	0.115071	-3.06109	/	f	i		V6/VI		V		6		VI			M	1	1	0, -3, -4		-4.0	0.0	0	2	0.0	0.0	0.625	0.0
86	86	1/2	1/2	4/4	4	1	VI.V	-0.177613	-3.23789	/	f	VI		V		V							M	1	0	-4, 0, -3		-4.0	-4.0	0	2	0.0	0.0	0.5	0.0
86	86	3/4	3/4	4/4	4	1	viio	0	-3.6438	/	f	VI		viio		vii	o						o	1	0	0, -3, -6		0.0	0.0	2	3	0.4	0.25	0.5	0.3333333333333333
87	87	0	0	4/4	4	1	I	0	-3.15489	/	f	VI		I		I							M	1	0	-5, -1, -4		-5.0	-5.0	0	4	0.0	0.0	1.75	0.0
87	87	1/4	1/4	4/4	4	1	ii7				f	VI		ii7		ii		7					mm7	1	0	-3, -6, -2, -5		-3.0	-3.0	0	3	0.0	0.0	0.375	0.0
87	87	3/8	3/8	4/4	4	1	I6				f	VI		I6		I		6					M	1	0	-1, -4, -5		-5.0	-1.0	1	2	0.3333333333333333	0.125	0.25	0.3333333333333333
87	87	1/2	1/2	4/4	4	1	IV				f	VI		IV		IV							M	1	0	-6, -2, -5		-6.0	-6.0	0	3	0.0	0.0	1.25	0.0
87	87	3/4	3/4	4/4	4	1	ii65				f	VI		ii65		ii		65					mm7	1	0	-6, -2, -5, -3		-3.0	-6.0	0	5	0.0	0.0	2.25	0.0
88	88	1/4	1/4	4/4	4	1	V(4)				f	VI		V(4)		V			4				M	1	0	-4, -5, -3		-4.0	-4.0	0	2	0.0	0.0	0.5	0.0
88	88	1/2	1/2	4/4	4	1	Fr				f	VI		Fr	Fr	V		43	b5	V			Fr	1	0	-9, -5, -3, 1		-3.0	-9.0	1	1	0.5	0.25	0.25	0.5
88	88	3/4	3/4	4/4	4	1	V				f	VI		V		V							M	1	0	-4, 0, -3		-4.0	-4.0	0	4	0.0	0.0	1.0	0.0
89	89	0	0	4/4	4	1	I64				f	VI		I64		I		64					M	1	0	-4, -5, -1		-5.0	-4.0	2	12	0.14285714285714285	0.16666666666666666	3.0833333333333335	0.05128205128205128
90	90	0	0	4/4	4	1	V43				f	VI		V43		V		43					Mm7	1	0	-3, -6, -4, 0		-4.0	-3.0	2	7	0.2222222222222222	0.3333333333333333	2.1666666666666665	0.13333333333333333
90	90	3/4	3/4	4/4	4	1	V65				f	VI		V65		V		65					Mm7	1	0	0, -3, -6, -4		-4.0	0.0	2	3	0.4	0.16666666666666666	0.5833333333333334	0.2222222222222222
91	91	0	0	4/4	4	1	I	0.0350188	-2.924	/	f	VI		I		I							M	1	0	-5, -1, -4		-5.0	-5.0	2	16	0.1111111111111111	0.16666666666666666	3.8333333333333335	0.041666666666666664
