mc	mn	mc_onset	mn_onset	timesig	staff	voice	label	offset_x	offset_y	offset	volta	alt_label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note	n_colored	n_untouched	count_ratio	dur_colored	dur_untouched	dur_ratio
15	13	0	0	3/4	4	1	V						c	iv		V	V							M	1	1	0, 4, 1		0	0	0	4	0.0	0.0	1.5	0.0
15	13	3/8	3/8	3/4	4	1	VI						c	iv		VI	VI							M	1	1	-5, -1, -4		-5	-5	0	12	0.0	0.0	1.5	0.0
16	14	0	0	3/4	4	1	V						c	iv		V	V							M	1	1	0, 4, 1		0	0	0	4	0.0	0.0	1.5	0.0
16	14	3/8	3/8	3/4	4	1	VI						c	iv		VI	VI							M	1	1	-5, -1, -4		-5	-5	0	12	0.0	0.0	1.5	0.0
17	15	0	0	3/4	4	1	V						c	iv		V	V							M	1	1	0, 4, 1		0	0	0	4	0.0	0.0	1.5	0.0
17	15	3/8	3/8	3/4	4	1	VI						c	iv		VI	VI							M	1	1	-5, -1, -4		-5	-5	0	12	0.0	0.0	1.5	0.0
18	16	0	0	3/4	4	1	bII.V6						c	bII		V6	V		6					M	1	0	0, -3, -4		-4	0	0	16	0.0	0.0	3.0	0.0
19	17	0	0	3/4	4	1	I						c	bII		I	I							M	1	0	-5, -1, -4		-5	-5	0	42	0.0	0.0	6.0	0.0
21	19	0	0	3/4	4	1	IV	0	-3.59785	/			c	bII		IV	IV							M	1	0	-6, -2, -5		-6	-6	9	18	0.3333333333333333	1.25	4.0	0.23809523809523808
23	21	0	0	3/4	4	1	V7						c	bII		V7	V		7					Mm7	1	0	-4, 0, -3, -6		-4	-4	3	35	0.07894736842105263	0.375	4.625	0.075
25	23	0	0	3/4	4	1	I\\						c	bII		I	I						\\	M	1	0	-5, -1, -4		-5	-5	0	13	0.0	0.0	2.5	0.0
26	24	0	0	3/4	4	1	I						c	bII		I	I							M	1	0	-5, -1, -4		-5	-5	0	55	0.0	0.0	8.25	0.0
29	27	0	0	3/4	4	1	iv.ii%65	0.409791	-5.36854	/			c	iv		ii%65	ii	%	65					%7	1	1	-2, -5, -1, 1		1	-2	0	10	0.0	0.0	2.625	0.0
30	28	0	0	3/4	4	1	ii%7	0.204895	-4.74119	/			c	iv		ii%7	ii	%	7					%7	1	1	1, -2, -5, -1		1	1	2	16	0.1111111111111111	0.25	2.5	0.09090909090909091
31	29	0	0	3/4	4	1	V7						c	iv		V7	V		7					Mm7	1	1	0, 4, 1, -2		0	0	3	35	0.07894736842105263	0.375	4.625	0.075
33	31	0	0	3/4	4	1	i						c	iv		i	i							m	1	1	-1, -4, 0		-1	-1	12	22	0.35294117647058826	1.5	3.5	0.3
35	33	0	0	3/4	4	1	i\\						c	iv		i	i						\\	m	1	1	-1, -4, 0		-1	-1	4	14	0.2222222222222222	0.5	2.5	0.16666666666666666
36	34	0	0	3/4	4	1	i.#viio	0	-5.04797	/			c	i		#viio	#vii	o						o	1	1	5, 2, -1		5	5	0	10	0.0	0.0	2.5	0.0
38	36	0	0	3/4	4	1	V7	0	-3.72937	/			c	i		V7	V		7					Mm7	1	1	1, 5, 2, -1		1	1	1	9	0.1	0.125	2.125	0.05555555555555555
39	37	0	0	3/4	4	1	i						c	i		i	i							m	1	1	0, -3, 1		0	0	16	41	0.2807017543859649	2.0	7.25	0.21621621621621623
42	40	0	0	3/4	4	1	i.#viio/v	-0.118891	-3.21335	/			c	i		#viio/v	#vii	o			v			o	1	1	6, 3, 0		6	6	0	10	0.0	0.0	2.5	0.0
44	42	0	0	3/4	4	1	V7/v	0	-3.49805	/			c	i		V7/v	V		7		v			Mm7	1	1	2, 6, 3, 0		2	2	1	9	0.1	0.125	2.125	0.05555555555555555
45	43	0	0	3/4	4	1	v[v6	0	-2.99902	/			c	i	v	v6	v		6					m	1	1	-2, 2, 1		1	-2	0	10	0.0	0.0	2.625	0.0
46	44	0	0	3/4	4	1	V7						c	i	v	V7	V		7					Mm7	1	1	1, 5, 2, -1		1	1	0	9	0.0	0.0	2.125	0.0
47	45	0	0	3/4	4	1	i64						c	i	v	i64	i		64					m	1	1	1, 0, -3		0	1	2	8	0.2	0.375	1.5	0.2
48	46	0	0	3/4	4	1	V7						c	i	v	V7	V		7					Mm7	1	1	1, 5, 2, -1		1	1	1	9	0.1	0.125	1.75	0.06666666666666667
49	47	0	0	3/4	4	1	i64						c	i	v	i64	i		64					m	1	1	1, 0, -3		0	1	4	15	0.21052631578947367	0.875	2.875	0.23333333333333334
51	49	0	0	3/4	4	1	V						c	i	v	V	V							M	1	1	1, 5, 2		1	1	0	5	0.0	0.0	2.25	0.0
52	50	0	0	3/4	4	1	V]						c	i	v	V	V							M	1	1	1, 5, 2		1	1	5	9	0.35714285714285715	0.625	2.125	0.22727272727272727
53	51	0	0	3/4	4	1	i[i	0	-4.23215	/			c	i	i	i	i							m	1	1	0, -3, 1		0	0	0	9	0.0	0.0	2.875	0.0
54	52	0	0	3/4	4	1	V7/iv	0	-4.89201	/			c	i	i	V7/iv	V		7		iv			Mm7	1	1	0, 4, 1, -2		0	0	0	11	0.0	0.0	2.875	0.0
55	53	0	0	3/4	4	1	iv64	0	-4.06718	/			c	i	i	iv64	iv		64					m	1	1	0, -1, -4		-1	0	4	9	0.3076923076923077	0.75	1.625	0.3157894736842105
56	54	0	0	3/4	4	1	V7/iv	0	-3.81973	/			c	i	i	V7/iv	V		7		iv			Mm7	1	1	0, 4, 1, -2		0	0	2	11	0.15384615384615385	0.25	2.125	0.10526315789473684
57	55	0	0	3/4	4	1	iv64	0	-3.57228	/			c	i	i	iv64	iv		64					m	1	1	0, -1, -4		-1	0	5	14	0.2631578947368421	1.0	2.75	0.26666666666666666
58	56	1/2	1/2	3/4	4	1	V	0	-3.32483	/			c	i	i	V	V							M	1	1	1, 5, 2		1	1	3	2	0.6	0.5	0.5	0.5
59	57	0	0	3/4	4	1	i6]	0	-3.70764	/			c	i	i	i6	i		6					m	1	1	-3, 1, 0		0	-3	0	6	0.0	0.0	1.25	0.0
59	57	1/4	1/4	3/4	4	1	i6	0	-4.25656	/			c	i		i6	i		6					m	1	1	-3, 1, 0		0	-3	1	7	0.125	0.125	1.625	0.07142857142857142
60	58	0	0	3/4	4	1	iv	0	-4.36635	/			c	i		iv	iv							m	1	1	-1, -4, 0		-1	-1	0	6	0.0	0.0	1.125	0.0
60	58	1/4	1/4	3/4	4	1	V65/III	0	-3.92721	/			c	i		V65/III	V		65		III			Mm7	1	1	2, -1, -4, -2		-2	2	0	9	0.0	0.0	1.875	0.0
61	59	0	0	3/4	4	1	III						c	i		III	III							M	1	1	-3, 1, -2		-3	-3	0	6	0.0	0.0	1.125	0.0
61	59	1/4	1/4	3/4	4	1	VI6						c	i		VI6	VI		6					M	1	1	0, -3, -4		-4	0	1	8	0.1111111111111111	0.125	1.75	0.06666666666666667
62	60	0	0	3/4	4	1	iio						c	i		iio	ii	o						o	1	1	2, -1, -4		2	2	0	6	0.0	0.0	1.125	0.0
62	60	1/4	1/4	3/4	4	1	V65						c	i		V65	V		65					Mm7	1	1	5, 2, -1, 1		1	5	0	9	0.0	0.0	1.875	0.0
63	61	0	0	3/4	4	1	i						c	i		i	i							m	1	1	0, -3, 1		0	0	0	6	0.0	0.0	1.125	0.0
63	61	1/4	1/4	3/4	4	1	i6						c	i		i6	i		6					m	1	1	-3, 1, 0		0	-3	1	8	0.1111111111111111	0.125	1.75	0.06666666666666667
64	62	0	0	3/4	4	1	iv						c	i		iv	iv							m	1	1	-1, -4, 0		-1	-1	0	6	0.0	0.0	1.125	0.0
64	62	1/4	1/4	3/4	4	1	V65/III						c	i		V65/III	V		65		III			Mm7	1	1	2, -1, -4, -2		-2	2	0	9	0.0	0.0	1.875	0.0
65	63	0	0	3/4	4	1	III						c	i		III	III							M	1	1	-3, 1, -2		-3	-3	0	6	0.0	0.0	1.125	0.0
65	63	1/4	1/4	3/4	4	1	VI6						c	i		VI6	VI		6					M	1	1	0, -3, -4		-4	0	1	8	0.1111111111111111	0.125	1.75	0.06666666666666667
66	64	0	0	3/4	4	1	iio						c	i		iio	ii	o						o	1	1	2, -1, -4		2	2	0	6	0.0	0.0	1.125	0.0
66	64	1/4	1/4	3/4	4	1	V65						c	i		V65	V		65					Mm7	1	1	5, 2, -1, 1		1	5	0	9	0.0	0.0	1.875	0.0
67	65	0	0	3/4	4	1	i						c	i		i	i							m	1	1	0, -3, 1		0	0	0	6	0.0	0.0	1.125	0.0
67	65	1/4	1/4	3/4	4	1	iv6						c	i		iv6	iv		6					m	1	1	-4, 0, -1		-1	-4	1	8	0.1111111111111111	0.125	1.75	0.06666666666666667
68	66	0	0	3/4	4	1	V(64)						c	i		V(64)	V			64				M	1	1	1, 0, -3		1	1	2	4	0.3333333333333333	0.25	0.875	0.2222222222222222
68	66	1/4	1/4	3/4	4	1	V7						c	i		V7	V		7					Mm7	1	1	1, 5, 2, -1		1	1	0	9	0.0	0.0	1.875	0.0
69	67	0	0	3/4	4	1	ii						c	i		ii	ii							m	1	1	2, -1, 3		2	2	6	0	1.0	1.125	0.0	1.0
69	67	1/4	1/4	3/4	4	1	iv6						c	i		iv6	iv		6					m	1	1	-4, 0, -1		-1	-4	1	8	0.1111111111111111	0.125	1.75	0.06666666666666667
70	68	0	0	3/4	4	1	V(64)						c	i		V(64)	V			64				M	1	1	1, 0, -3		1	1	2	4	0.3333333333333333	0.25	0.875	0.2222222222222222
70	68	1/4	1/4	3/4	4	1	V7						c	i		V7	V		7					Mm7	1	1	1, 5, 2, -1		1	1	0	9	0.0	0.0	1.875	0.0
71	69	0	0	3/4	4	1	V						c	i		V	V							M	1	1	1, 5, 2		1	1	2	7	0.2222222222222222	0.25	1.25	0.16666666666666666
72	70	0	0	3/4	4	1	iv						c	i		iv	iv							m	1	1	-1, -4, 0		-1	-1	2	6	0.25	0.25	1.0	0.2
73	71	0	0	3/4	4	1	ii%43/v						c	i		ii%43/v	ii	%	43		v			%7	1	1	-3, 1, 3, 0		3	-3	2	7	0.2222222222222222	0.25	1.25	0.16666666666666666
74	72	0	0	3/4	4	1	V64						c	i		V64	V		64					M	1	1	2, 1, 5		1	2	2	7	0.2222222222222222	0.25	1.25	0.16666666666666666
75	73	0	0	3/4	4	1	i						c	i		i	i							m	1	1	0, -3, 1		0	0	0	7	0.0	0.0	1.25	0.0
75	73	1/2	1/2	3/4	4	1	V						c	i		V	V							M	1	1	1, 5, 2		1	1	0	8	0.0	0.0	1.0	0.0
76	74	0	0	3/4	4	1	i						c	i		i	i							m	1	1	0, -3, 1		0	0	0	7	0.0	0.0	1.25	0.0
76	74	1/2	1/2	3/4	4	1	V						c	i		V	V							M	1	1	1, 5, 2		1	1	0	8	0.0	0.0	1.0	0.0
77	75	0	0	3/4	4	1	i						c	i		i	i							m	1	1	0, -3, 1		0	0	0	7	0.0	0.0	1.25	0.0
77	75	1/2	1/2	3/4	4	1	V						c	i		V	V							M	1	1	1, 5, 2		1	1	0	8	0.0	0.0	1.0	0.0
78	76	0	0	3/4	4	1	i						c	i		i	i							m	1	1	0, -3, 1		0	0	0	7	0.0	0.0	1.25	0.0
78	76	1/2	1/2	3/4	4	1	V						c	i		V	V							M	1	1	1, 5, 2		1	1	0	8	0.0	0.0	1.0	0.0
79	77	0	0	3/4	4	1	V\\	0	-4.91527	/	1		c	i		V	V						\\	M	1	1	1, 5, 2		1	1	0	4	0.0	0.0	1.0	0.0
80	77	0	0	3/4	4	1	I.I\\	0	-5.1568	/	2		c	I		I	I						\\	M	1	0	0, 4, 1		0	0	0	8	0.0	0.0	2.0	0.0
81	78	0	0	3/4	4	1	I	0	-5.27756	/			c	I		I	I							M	1	0	0, 4, 1		0	0	12	9	0.5714285714285714	3.0	2.25	0.5714285714285714
88	85	0	0	3/4	4	1	I						c	I		I	I							M	1	0	0, 4, 1		0	0	1	2	0.3333333333333333	0.25	0.5	0.3333333333333333
89	86	0	0	3/4	4	1	IV						c	I		IV	IV							M	1	0	-1, 3, 0		-1	-1	3	5	0.375	0.75	2.25	0.25
91	88	0	0	3/4	4	1	ii						c	I		ii	ii							m	1	0	2, -1, 3		2	2	2	2	0.5	0.5	1.0	0.3333333333333333
92	89	0	0	3/4	4	1	vi						c	I		vi	vi							m	1	0	3, 0, 4		3	3	1	3	0.25	0.25	1.25	0.16666666666666666
93	90	0	0	3/4	4	1	V/V						c	I		V/V	V				V			M	1	0	2, 6, 3		2	2	1	3	0.25	0.25	1.25	0.16666666666666666
94	91	0	0	3/4	4	1	V.I						c	V		I	I							M	1	0	1, 5, 2		1	1	2	2	0.5	0.5	1.0	0.3333333333333333
95	92	0	0	3/4	4	1	V						c	V		V	V							M	1	0	2, 6, 3		2	2	2	2	0.5	0.5	1.0	0.3333333333333333
96	93	0	0	3/4	4	1	ii						c	V		ii	ii							m	1	0	3, 0, 4		3	3	1	3	0.25	0.25	1.25	0.16666666666666666
97	94	0	0	3/4	4	1	V						c	V		V	V							M	1	0	2, 6, 3		2	2	1	3	0.25	0.25	1.25	0.16666666666666666
98	95	0	0	3/4	4	1	I.V						c	I		V	V							M	1	0	1, 5, 2		1	1	0	2	0.0	0.0	0.5	0.0
99	96	0	0	3/4	4	1	I	0	-3.52448	/			c	I		I	I							M	1	0	0, 4, 1		0	0	1	3	0.25	0.25	1.25	0.16666666666666666
100	97	0	0	3/4	4	1	ii2	0.118891	-3.80781	/			c	I		ii2	ii		2					mm7	1	0	0, 2, -1, 3		2	0	1	4	0.2	0.25	2.0	0.1111111111111111
101	98	0	0	3/4	4	1	V65						c	I		V65	V		65					Mm7	1	0	5, 2, -1, 1		1	5	1	4	0.2	0.25	2.0	0.1111111111111111
102	99	0	0	3/4	4	1	iii2						c	I		iii2	iii		2					mm7	1	0	2, 4, 1, 5		4	2	1	4	0.2	0.25	2.0	0.1111111111111111
103	100	0	0	3/4	4	1	vi						c	I		vi	vi							m	1	0	3, 0, 4		3	3	1	4	0.2	0.25	2.0	0.1111111111111111
104	101	0	0	3/4	4	1	IV2						c	I		IV2	IV		2					Mm7	1	0	-3, -1, 3, 0		-1	-3	3	2	0.6	1.25	1.0	0.5555555555555556
105	102	0	0	3/4	4	1	ii						c	I		ii	ii							m	1	0	2, -1, 3		2	2	1	4	0.2	0.25	2.0	0.1111111111111111
106	103	0	0	3/4	4	1	V2(4)						c	I		V2(4)	V		2	4				Mm7	1	0	-1, 1, 0, 2		1	-1	0	3	0.0	0.0	1.5	0.0
106	103	1/4	1/4	3/4	4	1	V2						c	I		V2	V		2					Mm7	1	0	-1, 1, 5, 2		1	-1	0	1	0.0	0.0	0.25	0.0
106	103	1/2	1/2	3/4	4	1	I6						c	I		I6	I		6					M	1	0	4, 1, 0		0	4	0	2	0.0	0.0	0.5	0.0
107	104	0	0	3/4	4	1	IV6						c	I		IV6	IV		6					M	1	0	3, 0, -1		-1	3	1	5	0.16666666666666666	0.25	2.75	0.08333333333333333
108	105	0	0	3/4	4	1	viio6/V						c	I		viio6/V	vii	o	6		V			o	1	0	3, 0, 6		6	3	1	5	0.16666666666666666	0.25	2.75	0.08333333333333333
109	106	0	0	3/4	4	1	V						c	I		V	V							M	1	0	1, 5, 2		1	1	1	5	0.16666666666666666	0.25	2.75	0.08333333333333333
110	107	0	0	3/4	4	1	V.ii6	0.409791	-4.13916	/			c	V		ii6	ii		6					m	1	0	0, 4, 3		3	0	0	7	0.0	0.0	3.75	0.0
111	108	0	0	3/4	4	1	V7	0	-4.67375	/			c	V		V7	V		7					Mm7	1	0	2, 6, 3, 0		2	2	1	6	0.14285714285714285	0.25	3.5	0.06666666666666667
112	109	0	0	3/4	4	1	I	0.204895	-5.16364	/			c	V		I	I							M	1	0	1, 5, 2		1	1	3	11	0.21428571428571427	0.75	6.75	0.1
114	111	0	0	3/4	4	1	ii6						c	V		ii6	ii		6					m	1	0	0, 4, 3		3	0	1	6	0.14285714285714285	0.75	3.0	0.2
115	112	0	0	3/4	4	1	V7	0	-4.13916	/			c	V		V7	V		7					Mm7	1	0	2, 6, 3, 0		2	2	1	7	0.125	0.25	4.25	0.05555555555555555
116	113	0	0	3/4	4	1	I\\	0.409791	-5.98322	/			c	V		I	I						\\	M	1	0	1, 5, 2		1	1	0	6	0.0	0.0	1.5	0.0
117	114	0	0	3/4	4	1	i.i						c	i		i	i							m	1	1	0, -3, 1		0	0	4	6	0.4	1.0	3.5	0.2222222222222222
119	116	0	0	3/4	4	1	iio						c	i		iio	ii	o						o	1	1	2, -1, -4		2	2	4	1	0.8	2.0	0.25	0.8888888888888888
120	117	0	0	3/4	4	1	III						c	i		III	III							M	1	1	-3, 1, -2		-3	-3	1	4	0.2	0.25	2.0	0.1111111111111111
121	118	0	0	3/4	4	1	V6/V						c	i		V6/V	V		6		V			M	1	1	6, 3, 2		2	6	4	1	0.8	2.0	0.25	0.8888888888888888
122	119	0	0	3/4	4	1	V64/V						c	i		V64/V	V		64		V			M	1	1	3, 2, 6		2	3	4	1	0.8	2.0	0.25	0.8888888888888888
123	120	0	0	3/4	4	1	iv/V						c	i		iv/V	iv				V			m	1	1	0, -3, 1		0	0	4	5	0.4444444444444444	1.0	2.75	0.26666666666666666
124	121	0	0	3/4	4	1	V6/V						c	i		V6/V	V		6		V			M	1	1	6, 3, 2		2	6	6	2	0.75	2.5	0.5	0.8333333333333334
125	122	0	0	3/4	4	1	V/V						c	i		V/V	V				V			M	1	1	2, 6, 3		2	2	6	2	0.75	2.5	0.5	0.8333333333333334
126	123	0	0	3/4	4	1	V43/V	0	-3.10382	/			c	i		V43/V	V		43		V			Mm7	1	1	3, 0, 2, 6		2	3	7	3	0.7	3.25	1.25	0.7222222222222222
127	124	0	0	3/4	4	1	V43/V	0	-3.22458	/			c	i		V43/V	V		43		V			Mm7	1	1	3, 0, 2, 6		2	3	7	3	0.7	3.25	1.25	0.7222222222222222
128	125	0	0	3/4	4	1	V43/V	0	-3.22458	/			c	i		V43/V	V		43		V			Mm7	1	1	3, 0, 2, 6		2	3	4	1	0.8	1.0	0.25	0.8
129	126	0	0	3/4	4	1	ii.i						c	ii		i	i							m	1	1	2, -1, 3		2	2	1	4	0.2	0.25	2.0	0.1111111111111111
130	127	0	0	3/4	4	1	i						c	ii		i	i							m	1	1	2, -1, 3		2	2	2	3	0.4	0.5	1.75	0.2222222222222222
131	128	0	0	3/4	4	1	ii7						c	ii		ii7	ii		7					mm7	1	1	4, 1, 5, 2		4	4	1	4	0.2	0.25	2.0	0.1111111111111111
132	129	0	0	3/4	4	1	III						c	ii		III	III							M	1	1	-1, 3, 0		-1	-1	1	4	0.2	0.25	2.0	0.1111111111111111
133	130	0	0	3/4	4	1	I.V6						c	I		V6	V		6					M	1	0	5, 2, 1		1	5	2	3	0.4	0.5	1.75	0.2222222222222222
134	131	0	0	3/4	4	1	V64						c	I		V64	V		64					M	1	0	2, 1, 5		1	2	1	4	0.2	0.25	2.0	0.1111111111111111
135	132	0	0	3/4	4	1	V2						c	I		V2	V		2					Mm7	1	0	-1, 1, 5, 2		1	-1	6	10	0.375	1.5	4.5	0.25
137	134	0	0	3/4	4	1	V	0.409791	-4.54895	/			c	I		V	V							M	1	0	1, 5, 2		1	1	4	4	0.5	1.0	2.0	0.3333333333333333
138	135	0	0	3/4	4	1	V43						c	I		V43	V		43					Mm7	1	0	2, -1, 1, 5		1	2	2	24	0.07692307692307693	0.5	10.0	0.047619047619047616
141	138	0	0	3/4	4	1	I\\						c	I		I	I						\\	M	1	0	0, 4, 1		0	0	2	5	0.2857142857142857	0.5	1.75	0.2222222222222222
142	139	0	0	3/4	4	1	ii7						c	I		ii7	ii		7					mm7	1	0	2, -1, 3, 0		2	2	2	6	0.25	0.5	2.5	0.16666666666666666
143	140	0	0	3/4	4	1	V2						c	I		V2	V		2					Mm7	1	0	-1, 1, 5, 2		1	-1	2	6	0.25	0.5	2.5	0.16666666666666666
144	141	0	0	3/4	4	1	iii7						c	I		iii7	iii		7					mm7	1	0	4, 1, 5, 2		4	4	2	6	0.25	0.5	2.5	0.16666666666666666
145	142	0	0	3/4	4	1	vi						c	I		vi	vi							m	1	0	3, 0, 4		3	3	2	6	0.25	0.5	2.5	0.16666666666666666
146	143	0	0	3/4	4	1	V65(6)						c	I		V65(6)	V		65	6				Mm7	1	0	5, 4, -1, 1		1	5	2	6	0.25	0.5	2.5	0.16666666666666666
147	144	0	0	3/4	4	1	ii6						c	I		ii6	ii		6					m	1	0	-1, 3, 2		2	-1	2	6	0.25	0.5	2.5	0.16666666666666666
148	145	0	0	3/4	4	1	I(4)	0	-3.92721	/			c	I		I(4)	I			4				M	1	0	0, -1, 1		0	0	2	6	0.25	0.5	2.5	0.16666666666666666
149	146	0	0	3/4	4	1	V2/IV	0	-3.93	/			c	I		V2/IV	V		2		IV			Mm7	1	0	-2, 0, 4, 1		0	-2	2	7	0.2222222222222222	0.5	2.5	0.16666666666666666
150	147	0	0	3/4	4	1	IV	0	-3.93	/			c	I		IV	IV							M	1	0	-1, 3, 0		-1	-1	2	6	0.25	0.5	2.5	0.16666666666666666
151	148	0	0	3/4	4	1	V	0	-3.93	/			c	I		V	V							M	1	0	1, 5, 2		1	1	2	6	0.25	0.5	2.5	0.16666666666666666
152	149	0	0	3/4	4	1	I\\	0	-3.93	/			c	I		I	I						\\	M	1	0	0, 4, 1		0	0	2	6	0.25	0.5	2.5	0.16666666666666666
153	150	0	0	3/4	4	1	V2/IV	0	-3.93	/			c	I		V2/IV	V		2		IV			Mm7	1	0	-2, 0, 4, 1		0	-2	2	7	0.2222222222222222	0.5	3.25	0.13333333333333333
154	151	0	0	3/4	4	1	IV	0	-3.93	/			c	I		IV	IV							M	1	0	-1, 3, 0		-1	-1	2	6	0.25	0.5	2.5	0.16666666666666666
155	152	0	0	3/4	4	1	V	0	-3.93	/			c	I		V	V							M	1	0	1, 5, 2		1	1	2	6	0.25	0.5	2.5	0.16666666666666666
156	153	0	0	3/4	4	1	I\\	0	-4.36635	/			c	I		I	I						\\	M	1	0	0, 4, 1		0	0	4	11	0.26666666666666666	1.0	3.25	0.23529411764705882
158	155	0	0	3/4	4	1	ii2	0	-4.37	/			c	I		ii2	ii		2					mm7	1	0	0, 2, -1, 3		2	0	2	6	0.25	0.5	2.5	0.16666666666666666
159	156	0	0	3/4	4	1	V65	0	-4.37	/			c	I		V65	V		65					Mm7	1	0	5, 2, -1, 1		1	5	2	6	0.25	0.5	2.5	0.16666666666666666
160	157	0	0	3/4	4	1	iii2	0	-4.37	/			c	I		iii2	iii		2					mm7	1	0	2, 4, 1, 5		4	2	2	6	0.25	0.5	2.5	0.16666666666666666
161	158	0	0	3/4	4	1	vi6	0	-4.37	/			c	I		vi6	vi		6					m	1	0	0, 4, 3		3	0	2	6	0.25	0.5	2.5	0.16666666666666666
162	159	0	0	3/4	4	1	IV2	0	-4.37	/			c	I		IV2	IV		2					Mm7	1	0	-3, -1, 3, 0		-1	-3	5	3	0.625	1.75	1.25	0.5833333333333334
163	160	0	0	3/4	4	1	ii	0	-4.37	/			c	I		ii	ii							m	1	0	2, -1, 3		2	2	2	6	0.25	0.5	2.5	0.16666666666666666
164	161	0	0	3/4	4	1	V(64)	0	-4.6957	/			c	I		V(64)	V			64				M	1	0	1, 0, 4		1	1	3	6	0.3333333333333333	1.0	2.0	0.3333333333333333
165	162	0	0	3/4	4	1	IV(2)	0	-4.7	/			c	I		IV(2)	IV			2				M	1	0	1, 3, 0		-1	1	2	4	0.3333333333333333	0.5	1.75	0.2222222222222222
165	162	1/2	1/2	3/4	4	1	IV	0	-4.7	/			c	I		IV	IV							M	1	0	-1, 3, 0		-1	-1	0	3	0.0	0.0	0.75	0.0
166	163	0	0	3/4	4	1	V65	0	-4.7	/			c	I		V65	V		65					Mm7	1	0	5, 2, -1, 1		1	5	2	8	0.2	0.5	2.5	0.16666666666666666
167	164	0	0	3/4	4	1	V	0	-4.7	/			c	I		V	V							M	1	0	1, 5, 2		1	1	2	8	0.2	0.5	2.5	0.16666666666666666
168	165	0	0	3/4	4	1	iio7	0	-4.7	/			c	I		iio7	ii	o	7					o7	1	0	2, -1, -4, -7		2	2	0	3	0.0	0.0	1.5	0.0
169	166	0	0	3/4	4	1	viio65	0	-4.7	/			c	I		viio65	vii	o	65					o7	1	0	2, -1, -4, 5		5	2	0	5	0.0	0.0	2.25	0.0
170	167	0	0	3/4	4	1	viio43	0	-4.7	/			c	I		viio43	vii	o	43					o7	1	0	-1, -4, 5, 2		5	-1	0	5	0.0	0.0	2.25	0.0
171	168	0	0	3/4	4	1	viio7	0	-4.7	/			c	I		viio7	vii	o	7					o7	1	0	5, 2, -1, -4		5	5	0	9	0.0	0.0	3.75	0.0
173	169	0	3/8	3/4	4	1	i.i						c	i		i	i							m	1	1	0, -3, 1		0	0	0	3	0.0	0.0	0.375	0.0
174	170	0	0	3/4	4	1	i						c	i		i	i							m	1	1	0, -3, 1		0	0	16	34	0.32	2.0	6.0	0.25
176	172	1/2	1/2	3/4	4	1	viio64/V	-1.43427	-2.2951	/			c	i		viio64/V	vii	o	64		V			o	1	1	0, 6, 3		6	0	0	7	0.0	0.0	1.25	0.0
177	173	0	0	3/4	4	1	V						c	i		V	V							M	1	1	1, 5, 2		1	1	24	39	0.38095238095238093	3.0	5.625	0.34782608695652173
182	177	0	3/8	3/4	4	1	VI						c	i		VI	VI							M	1	1	-4, 0, -3		-4	-4	0	12	0.0	0.0	1.5	0.0
