"chord"	"altchord"	"measure"	"beat"	"totbeat"	"timesig"	"op"	"no"	"mov"	"length"	"global_key"	"local_key"	"pedal"	"numeral"	"form"	"figbass"	"changes"	"relativeroot"	"phraseend"
"V43"	""	"27"	"0.5"	"79.5"	"3/4"	"18"	"2"	"3"	3.5	"G"	"IV"	""	"V"	""	"43"	""	""	false
"I\\\\"	""	"28"	"1.0"	"83.0"	"3/4"	"18"	"2"	"3"	3.0	"G"	"IV"	""	"I"	""	""	""	""	true
"I.ii6"	""	"29"	"1.0"	"86.0"	"3/4"	"18"	"2"	"3"	3.0	"G"	"I"	""	"ii"	""	"6"	""	""	false
"V(64)"	""	"30"	"1.0"	"89.0"	"3/4"	"18"	"2"	"3"	2.0	"G"	"I"	""	"V"	""	""	"64"	""	false
"V7"	""	"30"	"3.0"	"91.0"	"3/4"	"18"	"2"	"3"	1.0	"G"	"I"	""	"V"	""	"7"	""	""	false
"I\\\\"	""	"31"	"1.0"	"92.0"	"3/4"	"18"	"2"	"3"	3.0	"G"	"I"	""	"I"	""	""	""	""	true
"V65"	""	"32"	"1.0"	"95.0"	"3/4"	"18"	"2"	"3"	2.5	"G"	"I"	""	"V"	""	"65"	""	""	false
"V7(#5)"	""	"32"	"3.5"	"97.5"	"3/4"	"18"	"2"	"3"	0.5	"G"	"I"	""	"V"	""	"7"	"#5"	""	false
"I"	""	"33"	"1.0"	"98.0"	"3/4"	"18"	"2"	"3"	2.5	"G"	"I"	""	"I"	""	""	""	""	false
"I+6"	""	"33"	"3.5"	"100.5"	"3/4"	"18"	"2"	"3"	0.5	"G"	"I"	""	"I"	"+"	"6"	""	""	false
"IV"	""	"34"	"1.0"	"101.0"	"3/4"	"18"	"2"	"3"	0.5	"G"	"I"	""	"IV"	""	""	""	""	false
"V65/V"	""	"34"	"1.5"	"101.5"	"3/4"	"18"	"2"	"3"	0.5	"G"	"I"	""	"V"	""	"65"	""	"V"	false
"V(64)"	""	"34"	"2.0"	"102.0"	"3/4"	"18"	"2"	"3"	0.5	"G"	"I"	""	"V"	""	""	"64"	""	false
"IV6"	""	"34"	"2.5"	"102.5"	"3/4"	"18"	"2"	"3"	0.5	"G"	"I"	""	"IV"	""	"6"	""	""	false
"ii65"	""	"34"	"3.0"	"103.0"	"3/4"	"18"	"2"	"3"	0.5	"G"	"I"	""	"ii"	""	"65"	""	""	false
"V7"	""	"34"	"3.5"	"103.5"	"3/4"	"18"	"2"	"3"	0.5	"G"	"I"	""	"V"	""	"7"	""	""	false
"I\\\\"	""	"35"	"1.0"	"104.0"	"3/4"	"18"	"2"	"3"	1.0	"G"	"I"	""	"I"	""	""	""	""	true
"I"	""	"35"	"2.0"	"105.0"	"3/4"	"18"	"2"	"3"	2.0	"G"	"I"	""	"I"	""	""	""	""	false
"V43"	""	"36"	"1.0"	"107.0"	"3/4"	"18"	"2"	"3"	3.0	"G"	"I"	""	"V"	""	"43"	""	""	false
"I6"	""	"37"	"1.0"	"110.0"	"3/4"	"18"	"2"	"3"	1.5	"G"	"I"	""	"I"	""	"6"	""	""	false
"I+6"	""	"37"	"2.5"	"111.5"	"3/4"	"18"	"2"	"3"	0.5	"G"	"I"	""	"I"	"+"	"6"	""	""	false
"IV"	""	"37"	"3.0"	"112.0"	"3/4"	"18"	"2"	"3"	0.5	"G"	"I"	""	"IV"	""	""	""	""	false
"V65/V"	""	"37"	"3.5"	"112.5"	"3/4"	"18"	"2"	"3"	0.5	"G"	"I"	""	"V"	""	"65"	""	"V"	false
"V(64)"	""	"38"	"1.0"	"113.0"	"3/4"	"18"	"2"	"3"	0.5	"G"	"I"	""	"V"	""	""	"64"	""	false
"#viio7/vi"	""	"38"	"1.5"	"113.5"	"3/4"	"18"	"2"	"3"	0.5	"G"	"I"	""	"#vii"	"o"	"7"	""	"vi"	false
"vi"	""	"38"	"2.0"	"114.0"	"3/4"	"18"	"2"	"3"	0.5	"G"	"I"	""	"vi"	""	""	""	""	false
"ii65"	""	"38"	"2.5"	"114.5"	"3/4"	"18"	"2"	"3"	0.5	"G"	"I"	""	"ii"	""	"65"	""	""	false
"V(64)"	""	"38"	"3.0"	"115.0"	"3/4"	"18"	"2"	"3"	0.5	"G"	"I"	""	"V"	""	""	"64"	""	false
"V7"	""	"38"	"3.5"	"115.5"	"3/4"	"18"	"2"	"3"	0.5	"G"	"I"	""	"V"	""	"7"	""	""	false
"I\\\\"	""	"39"	"1.0"	"116.0"	"3/4"	"18"	"2"	"3"	3.0	"G"	"I"	""	"I"	""	""	""	""	true
"V(4)"	""	"40"	"1.0"	"119.0"	"3/4"	"18"	"2"	"3"	-2.0	"G"	"I"	""	"V"	""	""	"4"	""	false
"V"	""	"40"	"-1.0"	"117.0"	"3/4"	"18"	"2"	"3"	1.0	"G"	"I"	""	"V"	""	""	""	""	false
"V7"	""	"40"	"0.0"	"118.0"	"3/4"	"18"	"2"	"3"	4.0	"G"	"I"	""	"V"	""	"7"	""	""	false
"I(4)"	""	"41"	"1.0"	"122.0"	"3/4"	"18"	"2"	"3"	1.0	"G"	"I"	""	"I"	""	""	"4"	""	false
"I"	""	"41"	"2.0"	"123.0"	"3/4"	"18"	"2"	"3"	2.0	"G"	"I"	""	"I"	""	""	""	""	false
"V(4)"	""	"42"	"1.0"	"125.0"	"3/4"	"18"	"2"	"3"	1.0	"G"	"I"	""	"V"	""	""	"4"	""	false
"V"	""	"42"	"2.0"	"126.0"	"3/4"	"18"	"2"	"3"	1.0	"G"	"I"	""	"V"	""	""	""	""	false
"V7"	""	"42"	"3.0"	"127.0"	"3/4"	"18"	"2"	"3"	1.0	"G"	"I"	""	"V"	""	"7"	""	""	false
"I"	""	"43"	"1.0"	"128.0"	"3/4"	"18"	"2"	"3"	3.0	"G"	"I"	""	"I"	""	""	""	""	false
"I\\\\"	""	"44"	"1.0"	"131.0"	"3/4"	"18"	"2"	"3"	3.0	"G"	"I"	""	"I"	""	""	""	""	true
"IV.V"	""	"45"	"1.0"	"134.0"	"3/4"	"18"	"2"	"3"	3.0	"G"	"IV"	""	"V"	""	""	""	""	false
"I"	""	"46"	"1.0"	"137.0"	"3/4"	"18"	"2"	"3"	3.0	"G"	"IV"	""	"I"	""	""	""	""	false
"V65"	""	"47"	"1.0"	"140.0"	"3/4"	"18"	"2"	"3"	3.0	"G"	"IV"	""	"V"	""	"65"	""	""	false
"V2/IV"	""	"48"	"1.0"	"143.0"	"3/4"	"18"	"2"	"3"	3.0	"G"	"IV"	""	"V"	""	"2"	""	"IV"	false
"IV6"	""	"49"	"1.0"	"146.0"	"3/4"	"18"	"2"	"3"	3.0	"G"	"IV"	""	"IV"	""	"6"	""	""	false
"It6"	""	"50"	"1.0"	"149.0"	"3/4"	"18"	"2"	"3"	3.0	"G"	"IV"	""	"It"	""	"6"	""	""	false
"V"	""	"51"	"1.0"	"152.0"	"3/4"	"18"	"2"	"3"	3.0	"G"	"IV"	""	"V"	""	""	""	""	false
"V7/V"	""	"52"	"1.0"	"155.0"	"3/4"	"18"	"2"	"3"	3.0	"G"	"IV"	""	"V"	""	"7"	""	"V"	false
"V\\\\"	""	"53"	"1.0"	"158.0"	"3/4"	"18"	"2"	"3"	3.0	"G"	"IV"	""	"V"	""	""	""	""	true
"V"	""	"54"	"1.0"	"161.0"	"3/4"	"18"	"2"	"3"	6.0	"G"	"IV"	""	"V"	""	""	""	""	false
"V7"	""	"56"	"1.0"	"167.0"	"3/4"	"18"	"2"	"3"	3.0	"G"	"IV"	""	"V"	""	"7"	""	""	false
"I"	""	"57"	"1.0"	"170.0"	"3/4"	"18"	"2"	"3"	2.0	"G"	"IV"	""	"I"	""	""	""	""	false
"I6"	""	"57"	"3.0"	"172.0"	"3/4"	"18"	"2"	"3"	1.0	"G"	"IV"	""	"I"	""	"6"	""	""	false
"V"	""	"58"	"1.0"	"173.0"	"3/4"	"18"	"2"	"3"	3.0	"G"	"IV"	""	"V"	""	""	""	""	false
"V"	""	"59"	"1.0"	"176.0"	"3/4"	"18"	"2"	"3"	3.0	"G"	"IV"	""	"V"	""	""	""	""	false
"iv6"	""	"60"	"1.0"	"179.0"	"3/4"	"18"	"2"	"3"	-8.0	"G"	"IV"	""	"iv"	""	"6"	""	""	false
"ii"	""	"60"	"-7.0"	"171.0"	"3/4"	"18"	"2"	"3"	1.0	"G"	"IV"	""	"ii"	""	""	""	""	false
"V2"	""	"60"	"-6.0"	"172.0"	"3/4"	"18"	"2"	"3"	10.0	"G"	"IV"	""	"V"	""	"2"	""	""	false
"I6"	""	"61"	"1.0"	"182.0"	"3/4"	"18"	"2"	"3"	1.0	"G"	"IV"	""	"I"	""	"6"	""	""	false
"I"	""	"61"	"2.0"	"183.0"	"3/4"	"18"	"2"	"3"	1.0	"G"	"IV"	""	"I"	""	""	""	""	false
"I6"	""	"61"	"3.0"	"184.0"	"3/4"	"18"	"2"	"3"	1.0	"G"	"IV"	""	"I"	""	"6"	""	""	false
"V"	""	"62"	"1.0"	"185.0"	"3/4"	"18"	"2"	"3"	2.0	"G"	"IV"	""	"V"	""	""	""	""	false
"I"	""	"62"	"3.0"	"187.0"	"3/4"	"18"	"2"	"3"	1.0	"G"	"IV"	""	"I"	""	""	""	""	false
"V"	""	"63"	"1.0"	"188.0"	"3/4"	"18"	"2"	"3"	2.0	"G"	"IV"	""	"V"	""	""	""	""	false
"I"	""	"63"	"3.0"	"190.0"	"3/4"	"18"	"2"	"3"	1.0	"G"	"IV"	""	"I"	""	""	""	""	false
"V\\\\"	""	"64"	"1.0"	"191.0"	"3/4"	"18"	"2"	"3"	3.0	"G"	"IV"	""	"V"	""	""	""	""	true
"V"	""	"65"	"1.0"	"194.0"	"3/4"	"18"	"2"	"3"	2.0	"G"	"IV"	""	"V"	""	""	""	""	false
"V7"	""	"65"	"3.0"	"196.0"	"3/4"	"18"	"2"	"3"	1.0	"G"	"IV"	""	"V"	""	"7"	""	""	false
"I"	""	"66"	"1.0"	"197.0"	"3/4"	"18"	"2"	"3"	3.0	"G"	"IV"	""	"I"	""	""	""	""	false
"V"	""	"67"	"1.0"	"200.0"	"3/4"	"18"	"2"	"3"	3.0	"G"	"IV"	""	"V"	""	""	""	""	false
"V7/IV"	""	"68"	"1.0"	"203.0"	"3/4"	"18"	"2"	"3"	3.0	"G"	"IV"	""	"V"	""	"7"	""	"IV"	false
"IV"	""	"69"	"1.0"	"206.0"	"3/4"	"18"	"2"	"3"	3.0	"G"	"IV"	""	"IV"	""	""	""	""	false
"V65"	""	"70"	"1.0"	"209.0"	"3/4"	"18"	"2"	"3"	3.0	"G"	"IV"	""	"V"	""	"65"	""	""	false
"I"	""	"71"	"1.0"	"212.0"	"3/4"	"18"	"2"	"3"	3.0	"G"	"IV"	""	"I"	""	""	""	""	false
"V7"	""	"72"	"1.0"	"215.0"	"3/4"	"18"	"2"	"3"	3.0	"G"	"IV"	""	"V"	""	"7"	""	""	false
"I"	""	"73"	"1.0"	"218.0"	"3/4"	"18"	"2"	"3"	3.0	"G"	"IV"	""	"I"	""	""	""	""	false
"V2"	""	"74"	"1.0"	"221.0"	"3/4"	"18"	"2"	"3"	3.0	"G"	"IV"	""	"V"	""	"2"	""	""	false
"I6"	""	"75"	"1.0"	"224.0"	"3/4"	"18"	"2"	"3"	3.0	"G"	"IV"	""	"I"	""	"6"	""	""	false
"V7"	""	"76"	"1.0"	"227.0"	"3/4"	"18"	"2"	"3"	3.0	"G"	"IV"	""	"V"	""	"7"	""	""	false
"I"	""	"77"	"1.0"	"230.0"	"3/4"	"18"	"2"	"3"	2.0	"G"	"IV"	""	"I"	""	""	""	""	false
"V65/V"	""	"77"	"3.0"	"232.0"	"3/4"	"18"	"2"	"3"	1.0	"G"	"IV"	""	"V"	""	"65"	""	"V"	false
"V7"	""	"78"	"1.0"	"233.0"	"3/4"	"18"	"2"	"3"	3.0	"G"	"IV"	""	"V"	""	"7"	""	""	false
"I"	""	"79"	"1.0"	"236.0"	"3/4"	"18"	"2"	"3"	2.0	"G"	"IV"	""	"I"	""	""	""	""	false
"V65/V"	""	"79"	"3.0"	"238.0"	"3/4"	"18"	"2"	"3"	1.0	"G"	"IV"	""	"V"	""	"65"	""	"V"	false
"V(64)"	""	"80"	"1.0"	"239.0"	"3/4"	"18"	"2"	"3"	2.0	"G"	"IV"	""	"V"	""	""	"64"	""	false
"V7"	""	"80"	"3.0"	"241.0"	"3/4"	"18"	"2"	"3"	1.0	"G"	"IV"	""	"V"	""	"7"	""	""	false
"I\\\\"	""	"81"	"1.0"	"242.0"	"3/4"	"18"	"2"	"3"	1.0	"G"	"IV"	""	"I"	""	""	""	""	true
"I"	""	"81"	"2.0"	"243.0"	"3/4"	"18"	"2"	"3"	2.0	"G"	"IV"	""	"I"	""	""	""	""	false
"I\\\\"	""	"82"	"1.0"	"245.0"	"3/4"	"18"	"2"	"3"	3.0	"G"	"IV"	""	"I"	""	""	""	""	true
"I\\\\"	""	"83"	"1.0"	"248.0"	"3/4"	"18"	"2"	"3"	2.0	"G"	"IV"	""	"I"	""	""	""	""	true
"I"	""	"83"	"3.0"	"250.0"	"3/4"	"18"	"2"	"3"	4.0	"G"	"IV"	""	"I"	""	""	""	""	false
"IM2"	""	"85"	"1.0"	"254.0"	"3/4"	"18"	"2"	"3"	3.0	"G"	"IV"	""	"I"	"M"	"2"	""	""	false
"vi7"	""	"86"	"1.0"	"257.0"	"3/4"	"18"	"2"	"3"	3.0	"G"	"IV"	""	"vi"	""	"7"	""	""	false
"I64"	""	"87"	"1.0"	"260.0"	"3/4"	"18"	"2"	"3"	3.0	"G"	"IV"	""	"I"	""	"64"	""	""	false
"V.viio"	""	"88"	"1.0"	"263.0"	"3/4"	"18"	"2"	"3"	3.0	"G"	"V"	""	"vii"	"o"	""	""	""	false
"vii%2(+2)"	""	"89"	"1.0"	"266.0"	"3/4"	"18"	"2"	"3"	3.0	"G"	"V"	""	"vii"	"%"	"2"	"+2"	""	false
"V7"	""	"90"	"1.0"	"269.0"	"3/4"	"18"	"2"	"3"	3.0	"G"	"V"	""	"V"	""	"7"	""	""	false
