mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	gracenote	nominal_duration	scalar	chord_id	dynamics	articulation	staff_text	tempo	qpm	metronome_base	metronome_number	tempo_visible	slur	crescendo_hairpin	decrescendo_hairpin
64	64	189/2	189/2	0.0	0	0	Dynamic	3/8	1	1	0					p										
64	64	189/2	189/2	0.0	0	0	Spanner	3/8	1	1	0															
64	64	189/2	189/2	1.0	0	0	Chord	3/8	1	1	1/4		1/4	1	664									138		
64	64	191/2	191/2	0.16666666666666666	1/4	1/4	Chord	3/8	1	1	1/24		1/16	2/3	665									138		
64	64	287/3	287/3	0.16666666666666666	7/24	7/24	Chord	3/8	1	1	1/24		1/16	2/3	666									138		
64	64	575/6	575/6	0.16666666666666666	1/3	1/3	Chord	3/8	1	1	1/24		1/16	2/3	667											
64	64	191/2	191/2	0.0	1/4	1/4	Dynamic	3/8	2	1	0					p										
64	64	191/2	191/2	0.16666666666666666	1/4	1/4	Chord	3/8	2	1	1/24		1/16	2/3	668									139		
64	64	287/3	287/3	0.16666666666666666	7/24	7/24	Chord	3/8	2	1	1/24		1/16	2/3	669									139		
64	64	575/6	575/6	0.16666666666666666	1/3	1/3	Chord	3/8	2	1	1/24		1/16	2/3	670											
64	64	95	95	0.16666666666666666	1/8	1/8	Chord	3/8	3	1	1/24		1/16	2/3	671									140		
64	64	571/6	571/6	0.16666666666666666	1/6	1/6	Chord	3/8	3	1	1/24		1/16	2/3	672									140		
64	64	286/3	286/3	0.16666666666666666	5/24	5/24	Chord	3/8	3	1	1/24		1/16	2/3	673									140		
64	64	191/2	191/2	0.16666666666666666	1/4	1/4	Chord	3/8	3	1	1/24		1/16	2/3	674									140		
64	64	287/3	287/3	0.16666666666666666	7/24	7/24	Chord	3/8	3	1	1/24		1/16	2/3	675									140		
64	64	575/6	575/6	0.16666666666666666	1/3	1/3	Chord	3/8	3	1	1/24		1/16	2/3	676											
64	64	189/2	189/2	0.0	0	0	Dynamic	3/8	4	1	0					p										
64	64	189/2	189/2	0.16666666666666666	0	0	Chord	3/8	4	1	1/24		1/16	2/3	677									141		
64	64	284/3	284/3	0.16666666666666666	1/24	1/24	Chord	3/8	4	1	1/24		1/16	2/3	678									141		
64	64	569/6	569/6	0.16666666666666666	1/12	1/12	Chord	3/8	4	1	1/24		1/16	2/3	679											
64	64	95	95	0.0	1/8	1/8	Dynamic	3/8	4	1	0					p										
64	64	95	95	0.5	1/8	1/8	Chord	3/8	4	1	1/8		1/8	1	680									142		
64	64	191/2	191/2	0.5	1/4	1/4	Chord	3/8	4	1	1/8		1/8	1	681											
65	65	96	96	0.5	0	0	Chord	3/8	1	1	1/8		1/8	1	682									143		
65	65	193/2	193/2	0.5	1/8	1/8	Chord	3/8	1	1	1/8		1/8	1	683									143		
65	65	97	97	0.5	1/4	1/4	Chord	3/8	1	1	1/8		1/8	1	684											
65	65	96	96	0.5	0	0	Chord	3/8	2	1	1/8		1/8	1	685									144		
65	65	193/2	193/2	0.25	1/8	1/8	Chord	3/8	2	1	1/16		1/16	1	686									144		
65	65	387/4	387/4	0.25	3/16	3/16	Chord	3/8	2	1	1/16		1/16	1	687									144		
65	65	97	97	0.16666666666666666	1/4	1/4	Chord	3/8	2	1	1/24		1/16	2/3	688									144		
65	65	583/6	583/6	0.16666666666666666	7/24	7/24	Chord	3/8	2	1	1/24		1/16	2/3	689									144		
65	65	292/3	292/3	0.16666666666666666	1/3	1/3	Chord	3/8	2	1	1/24		1/16	2/3	690											
65	65	96	96	0.25	0	0	Chord	3/8	3	1	1/16		1/16	1	691									145		
65	65	385/4	385/4	0.25	1/16	1/16	Chord	3/8	3	1	1/16		1/16	1	692											
65	65	193/2	193/2	0.16666666666666666	1/8	1/8	Chord	3/8	3	1	1/24		1/16	2/3	693									146		
65	65	290/3	290/3	0.16666666666666666	1/6	1/6	Chord	3/8	3	1	1/24		1/16	2/3	694									146		
65	65	581/6	581/6	0.16666666666666666	5/24	5/24	Chord	3/8	3	1	1/24		1/16	2/3	695									146		
65	65	97	97	0.16666666666666666	1/4	1/4	Chord	3/8	3	1	1/24		1/16	2/3	696									146		
65	65	583/6	583/6	0.16666666666666666	7/24	7/24	Chord	3/8	3	1	1/24		1/16	2/3	697									146		
65	65	292/3	292/3	0.16666666666666666	1/3	1/3	Chord	3/8	3	1	1/24		1/16	2/3	698											
65	65	96	96	0.16666666666666666	0	0	Chord	3/8	4	1	1/24		1/16	2/3	699									147		
65	65	577/6	577/6	0.16666666666666666	1/24	1/24	Chord	3/8	4	1	1/24		1/16	2/3	700									147		
65	65	289/3	289/3	0.16666666666666666	1/12	1/12	Chord	3/8	4	1	1/24		1/16	2/3	701											
65	65	193/2	193/2	0.5	1/8	1/8	Chord	3/8	4	1	1/8		1/8	1	702									148		
65	65	97	97	0.5	1/4	1/4	Chord	3/8	4	1	1/8		1/8	1	703											
66	66	195/2	195/2	0.5	0	0	Chord	3/8	1	1	1/8		1/8	1	704									149		
66	66	98	98	0.5	1/8	1/8	Chord	3/8	1	1	1/8		1/8	1	705											
66	66	197/2	197/2	0.0625	1/4	1/4	Chord	3/8	1	1	1/64		1/64	1	706									150		
66	66	1577/16	1577/16	0.0625	17/64	17/64	Chord	3/8	1	1	1/64		1/64	1	707									150		
66	66	789/8	789/8	0.0625	9/32	9/32	Chord	3/8	1	1	1/64		1/64	1	708									150		
66	66	1579/16	1579/16	0.0625	19/64	19/64	Chord	3/8	1	1	1/64		1/64	1	709									150		
66	66	395/4	395/4	0.0625	5/16	5/16	Chord	3/8	1	1	1/64		1/64	1	710									150		
66	66	1581/16	1581/16	0.0625	21/64	21/64	Chord	3/8	1	1	1/64		1/64	1	711									150		
66	66	791/8	791/8	0.0625	11/32	11/32	Chord	3/8	1	1	1/64		1/64	1	712									150		
66	66	1583/16	1583/16	0.0625	23/64	23/64	Chord	3/8	1	1	1/64		1/64	1	713											
66	66	195/2	195/2	0.16666666666666666	0	0	Chord	3/8	2	1	1/24		1/16	2/3	714									151		
66	66	293/3	293/3	0.16666666666666666	1/24	1/24	Chord	3/8	2	1	1/24		1/16	2/3	715									151		
66	66	587/6	587/6	0.16666666666666666	1/12	1/12	Chord	3/8	2	1	1/24		1/16	2/3	716											
66	66	98	98	0.5	1/8	1/8	Chord	3/8	2	1	1/8		1/8	1	717											
66	66	197/2	197/2	0.16666666666666666	1/4	1/4	Chord	3/8	2	1	1/24		1/16	2/3	718									152		
66	66	296/3	296/3	0.16666666666666666	7/24	7/24	Chord	3/8	2	1	1/24		1/16	2/3	719									152		
66	66	593/6	593/6	0.16666666666666666	1/3	1/3	Chord	3/8	2	1	1/24		1/16	2/3	720											
66	66	195/2	195/2	0.16666666666666666	0	0	Chord	3/8	3	1	1/24		1/16	2/3	721									153		
66	66	293/3	293/3	0.16666666666666666	1/24	1/24	Chord	3/8	3	1	1/24		1/16	2/3	722									153		
66	66	587/6	587/6	0.16666666666666666	1/12	1/12	Chord	3/8	3	1	1/24		1/16	2/3	723											
66	66	98	98	0.16666666666666666	1/8	1/8	Chord	3/8	3	1	1/24		1/16	2/3	724									154		
66	66	589/6	589/6	0.16666666666666666	1/6	1/6	Chord	3/8	3	1	1/24		1/16	2/3	725									154		
66	66	295/3	295/3	0.16666666666666666	5/24	5/24	Chord	3/8	3	1	1/24		1/16	2/3	726											
66	66	197/2	197/2	0.25	1/4	1/4	Chord	3/8	3	1	1/16		1/16	1	727									155		
66	66	395/4	395/4	0.25	5/16	5/16	Chord	3/8	3	1	1/16		1/16	1	728											
66	66	195/2	195/2	0.16666666666666666	0	0	Chord	3/8	4	1	1/24		1/16	2/3	729									156		
66	66	293/3	293/3	0.16666666666666666	1/24	1/24	Chord	3/8	4	1	1/24		1/16	2/3	730									156		
66	66	587/6	587/6	0.16666666666666666	1/12	1/12	Chord	3/8	4	1	1/24		1/16	2/3	731											
66	66	98	98	0.5	1/8	1/8	Chord	3/8	4	1	1/8		1/8	1	732									157		
66	66	197/2	197/2	0.5	1/4	1/4	Chord	3/8	4	1	1/8		1/8	1	733											
67	67	99	99	1.0	0	0	Chord	3/8	1	1	1/4		1/4	1	734											
67	67	100	100	0.5	1/4	1/4	Chord	3/8	1	1	1/8		1/8	1	735									158		
67	67	99	99	0.5	0	0	Chord	3/8	2	1	1/8		1/8	1	736											
67	67	100	100	0.16666666666666666	1/4	1/4	Chord	3/8	2	1	1/24		1/16	2/3	737									159		
67	67	601/6	601/6	0.16666666666666666	7/24	7/24	Chord	3/8	2	1	1/24		1/16	2/3	738									159		
67	67	301/3	301/3	0.16666666666666666	1/3	1/3	Chord	3/8	2	1	1/24		1/16	2/3	739											
67	67	99	99	0.5	0	0	Chord	3/8	3	1	1/8		1/8	1	740											
67	67	199/2	199/2	0.16666666666666666	1/8	1/8	Chord	3/8	3	1	1/24		1/16	2/3	741									160		
67	67	299/3	299/3	0.16666666666666666	1/6	1/6	Chord	3/8	3	1	1/24		1/16	2/3	742									160		
67	67	599/6	599/6	0.16666666666666666	5/24	5/24	Chord	3/8	3	1	1/24		1/16	2/3	743											
67	67	100	100	0.25	1/4	1/4	Chord	3/8	3	1	1/16		1/16	1	744									161		
67	67	401/4	401/4	0.25	5/16	5/16	Chord	3/8	3	1	1/16		1/16	1	745											
67	67	99	99	0.16666666666666666	0	0	Chord	3/8	4	1	1/24		1/16	2/3	746									162		
67	67	595/6	595/6	0.16666666666666666	1/24	1/24	Chord	3/8	4	1	1/24		1/16	2/3	747									162		
67	67	298/3	298/3	0.16666666666666666	1/12	1/12	Chord	3/8	4	1	1/24		1/16	2/3	748											
67	67	199/2	199/2	1.0	1/8	1/8	Chord	3/8	4	1	1/4		1/4	1	749											
68	68	201/2	201/2	0.0	0	0	StaffText	3/8	1	1	0							"<font size=""9.2082""/><font face=""Times New Roman""/><i>cresc.</i>"						158		
68	68	201/2	201/2	0.5	0	0	Chord	3/8	1	1	1/8		1/8	1	750									158		
68	68	101	101	0.5	1/8	1/8	Chord	3/8	1	1	1/8		1/8	1	751											
68	68	203/2	203/2	0.125	1/4	1/4	Chord	3/8	1	1	1/32		1/32	1	752											
68	68	813/8	813/8	0.0	9/32	9/32	Chord	3/8	1	1	0	appoggiatura	1/64	1	753											
68	68	813/8	813/8	0.0	9/32	9/32	Chord	3/8	1	1	0	appoggiatura	1/64	1	754											
68	68	813/8	813/8	0.0	9/32	9/32	Chord	3/8	1	1	0	appoggiatura	1/64	1	755											
68	68	813/8	813/8	0.125	9/32	9/32	Chord	3/8	1	1	1/32		1/32	1	756									163		
68	68	407/4	407/4	0.125	5/16	5/16	Chord	3/8	1	1	1/32		1/32	1	757									163		
68	68	815/8	815/8	0.125	11/32	11/32	Chord	3/8	1	1	1/32		1/32	1	758											
68	68	201/2	201/2	0.0	0	0	StaffText	3/8	2	1	0							"<font size=""9.2082""/><font face=""Times New Roman""/><i>cresc.</i>"								
68	68	201/2	201/2	0.25	0	0	Chord	3/8	2	1	1/16		1/16	1	759									164		
68	68	403/4	403/4	0.25	1/16	1/16	Chord	3/8	2	1	1/16		1/16	1	760											
68	68	203/2	203/2	0.16666666666666666	1/4	1/4	Chord	3/8	2	1	1/24		1/16	2/3	761									165		
68	68	305/3	305/3	0.16666666666666666	7/24	7/24	Chord	3/8	2	1	1/24		1/16	2/3	762									165		
68	68	611/6	611/6	0.16666666666666666	1/3	1/3	Chord	3/8	2	1	1/24		1/16	2/3	763											
68	68	201/2	201/2	0.0	0	0	StaffText	3/8	3	1	0							"<font size=""9.2082""/><font face=""Times New Roman""/><i>cresc.</i>"								
68	68	201/2	201/2	0.5	0	0	Chord	3/8	3	1	1/8		1/8	1	764											
68	68	101	101	0.16666666666666666	1/8	1/8	Chord	3/8	3	1	1/24		1/16	2/3	765									166		
68	68	607/6	607/6	0.16666666666666666	1/6	1/6	Chord	3/8	3	1	1/24		1/16	2/3	766									166		
68	68	304/3	304/3	0.16666666666666666	5/24	5/24	Chord	3/8	3	1	1/24		1/16	2/3	767											
68	68	203/2	203/2	0.5	1/4	1/4	Chord	3/8	3	1	1/8		1/8	1	768											
68	68	201/2	201/2	0.0	0	0	StaffText	3/8	4	1	0							"<font size=""9.2082""/><font face=""Times New Roman""/><i>cresc.</i>"								
68	68	201/2	201/2	0.16666666666666666	0	0	Chord	3/8	4	1	1/24		1/16	2/3	769									167		
68	68	302/3	302/3	0.16666666666666666	1/24	1/24	Chord	3/8	4	1	1/24		1/16	2/3	770									167		
68	68	605/6	605/6	0.16666666666666666	1/12	1/12	Chord	3/8	4	1	1/24		1/16	2/3	771											
68	68	101	101	0.5	1/8	1/8	Chord	3/8	4	1	1/8		1/8	1	772											
68	68	203/2	203/2	0.5	1/4	1/4	Chord	3/8	4	1	1/8		1/8	1	773											
69	69	102	102	0.5	0	0	Chord	3/8	1	1	1/8		1/8	1	774									168		
69	69	205/2	205/2	0.5	1/8	1/8	Chord	3/8	1	1	1/8		1/8	1	775											
69	69	103	103	0.125	1/4	1/4	Chord	3/8	1	1	1/32		1/32	1	776											
69	69	825/8	825/8	0.0	9/32	9/32	Chord	3/8	1	1	0	appoggiatura	1/64	1	777											
69	69	825/8	825/8	0.0	9/32	9/32	Chord	3/8	1	1	0	appoggiatura	1/64	1	778											
69	69	825/8	825/8	0.0	9/32	9/32	Chord	3/8	1	1	0	appoggiatura	1/64	1	779											
69	69	825/8	825/8	0.125	9/32	9/32	Chord	3/8	1	1	1/32		1/32	1	780									169		
69	69	413/4	413/4	0.125	5/16	5/16	Chord	3/8	1	1	1/32		1/32	1	781									169		
69	69	827/8	827/8	0.125	11/32	11/32	Chord	3/8	1	1	1/32		1/32	1	782											
69	69	102	102	0.25	0	0	Chord	3/8	2	1	1/16		1/16	1	783									170		
69	69	409/4	409/4	0.25	1/16	1/16	Chord	3/8	2	1	1/16		1/16	1	784											
69	69	103	103	0.16666666666666666	1/4	1/4	Chord	3/8	2	1	1/24		1/16	2/3	785									171		
69	69	619/6	619/6	0.16666666666666666	7/24	7/24	Chord	3/8	2	1	1/24		1/16	2/3	786									171		
69	69	310/3	310/3	0.16666666666666666	1/3	1/3	Chord	3/8	2	1	1/24		1/16	2/3	787											
69	69	102	102	0.5	0	0	Chord	3/8	3	1	1/8		1/8	1	788									172		
69	69	205/2	205/2	0.16666666666666666	1/8	1/8	Chord	3/8	3	1	1/24		1/16	2/3	789									172		
69	69	308/3	308/3	0.16666666666666666	1/6	1/6	Chord	3/8	3	1	1/24		1/16	2/3	790									172		
69	69	617/6	617/6	0.16666666666666666	5/24	5/24	Chord	3/8	3	1	1/24		1/16	2/3	791									172		
69	69	103	103	0.5	1/4	1/4	Chord	3/8	3	1	1/8		1/8	1	792											
69	69	102	102	0.16666666666666666	0	0	Chord	3/8	4	1	1/24		1/16	2/3	793									173		
69	69	613/6	613/6	0.16666666666666666	1/24	1/24	Chord	3/8	4	1	1/24		1/16	2/3	794									173		
69	69	307/3	307/3	0.16666666666666666	1/12	1/12	Chord	3/8	4	1	1/24		1/16	2/3	795											
69	69	205/2	205/2	0.5	1/8	1/8	Chord	3/8	4	1	1/8		1/8	1	796											
69	69	103	103	0.5	1/4	1/4	Chord	3/8	4	1	1/8		1/8	1	797											
70	70	207/2	207/2	0.0	0	0	Spanner	3/8	1	1	0															13
70	70	207/2	207/2	0.5	0	0	Chord	3/8	1	1	1/8		1/8	1	798											13
70	70	104	104	0.16666666666666666	1/8	1/8	Chord	3/8	1	1	1/24		1/16	2/3	799									174		13
70	70	625/6	625/6	0.16666666666666666	1/6	1/6	Chord	3/8	1	1	1/24		1/16	2/3	800									174		13
70	70	313/3	313/3	0.16666666666666666	5/24	5/24	Chord	3/8	1	1	1/24		1/16	2/3	801											13
70	70	209/2	209/2	0.16666666666666666	1/4	1/4	Chord	3/8	1	1	1/24		1/16	2/3	802									175		13
70	70	314/3	314/3	0.16666666666666666	7/24	7/24	Chord	3/8	1	1	1/24		1/16	2/3	803									175		13
70	70	629/6	629/6	0.16666666666666666	1/3	1/3	Chord	3/8	1	1	1/24		1/16	2/3	804											13
70	70	207/2	207/2	0.0	0	0	Spanner	3/8	2	1	0															14
70	70	207/2	207/2	0.16666666666666666	0	0	Chord	3/8	2	1	1/24		1/16	2/3	805									176		14
70	70	311/3	311/3	0.16666666666666666	1/24	1/24	Chord	3/8	2	1	1/24		1/16	2/3	806											14
70	70	623/6	623/6	0.16666666666666666	1/12	1/12	Chord	3/8	2	1	1/24		1/16	2/3	807											14
70	70	104	104	0.16666666666666666	1/8	1/8	Chord	3/8	2	1	1/24		1/16	2/3	808									177		14
70	70	625/6	625/6	0.16666666666666666	1/6	1/6	Chord	3/8	2	1	1/24		1/16	2/3	809									177		14
70	70	313/3	313/3	0.16666666666666666	5/24	5/24	Chord	3/8	2	1	1/24		1/16	2/3	810											14
70	70	209/2	209/2	0.16666666666666666	1/4	1/4	Chord	3/8	2	1	1/24		1/16	2/3	811									178		14
70	70	314/3	314/3	0.16666666666666666	7/24	7/24	Chord	3/8	2	1	1/24		1/16	2/3	812											14
70	70	629/6	629/6	0.16666666666666666	1/3	1/3	Chord	3/8	2	1	1/24		1/16	2/3	813											14
70	70	207/2	207/2	0.0	0	0	Spanner	3/8	3	1	0															15
70	70	207/2	207/2	0.16666666666666666	0	0	Chord	3/8	3	1	1/24		1/16	2/3	814									179		15
70	70	311/3	311/3	0.16666666666666666	1/24	1/24	Chord	3/8	3	1	1/24		1/16	2/3	815											15
70	70	623/6	623/6	0.16666666666666666	1/12	1/12	Chord	3/8	3	1	1/24		1/16	2/3	816											15
70	70	104	104	0.16666666666666666	1/8	1/8	Chord	3/8	3	1	1/24		1/16	2/3	817									180		15
70	70	625/6	625/6	0.16666666666666666	1/6	1/6	Chord	3/8	3	1	1/24		1/16	2/3	818									180		15
70	70	313/3	313/3	0.16666666666666666	5/24	5/24	Chord	3/8	3	1	1/24		1/16	2/3	819											15
70	70	209/2	209/2	0.16666666666666666	1/4	1/4	Chord	3/8	3	1	1/24		1/16	2/3	820									181		15
70	70	314/3	314/3	0.16666666666666666	7/24	7/24	Chord	3/8	3	1	1/24		1/16	2/3	821									181		15
70	70	629/6	629/6	0.16666666666666666	1/3	1/3	Chord	3/8	3	1	1/24		1/16	2/3	822											15
70	70	207/2	207/2	0.0	0	0	Spanner	3/8	4	1	0															16
70	70	207/2	207/2	0.16666666666666666	0	0	Chord	3/8	4	1	1/24		1/16	2/3	823									182		16
70	70	311/3	311/3	0.16666666666666666	1/24	1/24	Chord	3/8	4	1	1/24		1/16	2/3	824											16
70	70	623/6	623/6	0.16666666666666666	1/12	1/12	Chord	3/8	4	1	1/24		1/16	2/3	825											16
70	70	104	104	0.16666666666666666	1/8	1/8	Chord	3/8	4	1	1/24		1/16	2/3	826									183		16
70	70	625/6	625/6	0.16666666666666666	1/6	1/6	Chord	3/8	4	1	1/24		1/16	2/3	827									183		16
70	70	313/3	313/3	0.16666666666666666	5/24	5/24	Chord	3/8	4	1	1/24		1/16	2/3	828											16
70	70	209/2	209/2	0.16666666666666666	1/4	1/4	Chord	3/8	4	1	1/24		1/16	2/3	829											16
70	70	314/3	314/3	0.16666666666666666	7/24	7/24	Chord	3/8	4	1	1/24		1/16	2/3	830											16
70	70	629/6	629/6	0.16666666666666666	1/3	1/3	Chord	3/8	4	1	1/24		1/16	2/3	831											16
71	71	105	105	0.0	0	0	Spanner	3/8	1	1	0															
71	71	105	105	0.5	0	0	Chord	3/8	1	1	1/8		1/8	1	832									184		
71	71	211/2	211/2	0.5	1/8	1/8	Chord	3/8	1	1	1/8		1/8	1	833											
71	71	105	105	0.0	0	0	Spanner	3/8	2	1	0															
71	71	105	105	0.16666666666666666	0	0	Chord	3/8	2	1	1/24		1/16	2/3	834									185		
71	71	631/6	631/6	0.16666666666666666	1/24	1/24	Chord	3/8	2	1	1/24		1/16	2/3	835									185		
71	71	316/3	316/3	0.16666666666666666	1/12	1/12	Chord	3/8	2	1	1/24		1/16	2/3	836											
71	71	211/2	211/2	0.5	1/8	1/8	Chord	3/8	2	1	1/8		1/8	1	837											
71	71	106	106	0.16666666666666666	1/4	1/4	Chord	3/8	2	1	1/24		1/16	2/3	838											
71	71	637/6	637/6	0.16666666666666666	7/24	7/24	Chord	3/8	2	1	1/24		1/16	2/3	839									186		
71	71	319/3	319/3	0.16666666666666666	1/3	1/3	Chord	3/8	2	1	1/24		1/16	2/3	840									186		
71	71	105	105	0.0	0	0	Spanner	3/8	3	1	0															
71	71	105	105	0.16666666666666666	0	0	Chord	3/8	3	1	1/24		1/16	2/3	841									187		
71	71	631/6	631/6	0.16666666666666666	1/24	1/24	Chord	3/8	3	1	1/24		1/16	2/3	842									187		
71	71	316/3	316/3	0.16666666666666666	1/12	1/12	Chord	3/8	3	1	1/24		1/16	2/3	843									187		
71	71	211/2	211/2	0.16666666666666666	1/8	1/8	Chord	3/8	3	1	1/24		1/16	2/3	844									187		
71	71	317/3	317/3	0.16666666666666666	1/6	1/6	Chord	3/8	3	1	1/24		1/16	2/3	845									187		
71	71	635/6	635/6	0.16666666666666666	5/24	5/24	Chord	3/8	3	1	1/24		1/16	2/3	846									187		
71	71	106	106	0.16666666666666666	1/4	1/4	Chord	3/8	3	1	1/24		1/16	2/3	847									187		
71	71	637/6	637/6	0.16666666666666666	7/24	7/24	Chord	3/8	3	1	1/24		1/16	2/3	848									187		
71	71	319/3	319/3	0.16666666666666666	1/3	1/3	Chord	3/8	3	1	1/24		1/16	2/3	849											
71	71	105	105	0.0	0	0	Spanner	3/8	4	1	0															
71	71	105	105	0.16666666666666666	0	0	Chord	3/8	4	1	1/24		1/16	2/3	850									188		
71	71	631/6	631/6	0.16666666666666666	1/24	1/24	Chord	3/8	4	1	1/24		1/16	2/3	851									188		
71	71	316/3	316/3	0.16666666666666666	1/12	1/12	Chord	3/8	4	1	1/24		1/16	2/3	852											
71	71	211/2	211/2	1.0	1/8	1/8	Chord	3/8	4	1	1/4		1/4	1	853											
72	72	107	107	0.0	1/8	1/8	Dynamic	3/8	1	1	0					p										
72	72	107	107	1.0	1/8	1/8	Chord	3/8	1	1	1/4		1/4	1	854											
72	72	213/2	213/2	0.5	0	0	Chord	3/8	2	1	1/8		1/8	1	855									186		
72	72	107	107	0.5	1/8	1/8	Chord	3/8	2	1	1/8		1/8	1	856											
72	72	215/2	215/2	0.16666666666666666	1/4	1/4	Chord	3/8	2	1	1/24		1/16	2/3	857									189		
72	72	323/3	323/3	0.16666666666666666	7/24	7/24	Chord	3/8	2	1	1/24		1/16	2/3	858									189		
72	72	647/6	647/6	0.16666666666666666	1/3	1/3	Chord	3/8	2	1	1/24		1/16	2/3	859											
72	72	213/2	213/2	0.0	0	0	Dynamic	3/8	3	1	0					p										
72	72	213/2	213/2	0.5	0	0	Chord	3/8	3	1	1/8		1/8	1	860											
72	72	107	107	0.16666666666666666	1/8	1/8	Chord	3/8	3	1	1/24		1/16	2/3	861									190		
72	72	643/6	643/6	0.16666666666666666	1/6	1/6	Chord	3/8	3	1	1/24		1/16	2/3	862									190		
72	72	322/3	322/3	0.16666666666666666	5/24	5/24	Chord	3/8	3	1	1/24		1/16	2/3	863											
72	72	215/2	215/2	0.5	1/4	1/4	Chord	3/8	3	1	1/8		1/8	1	864											
72	72	213/2	213/2	0.0	0	0	Dynamic	3/8	4	1	0					p										
72	72	213/2	213/2	0.16666666666666666	0	0	Chord	3/8	4	1	1/24		1/16	2/3	865									191		
72	72	320/3	320/3	0.16666666666666666	1/24	1/24	Chord	3/8	4	1	1/24		1/16	2/3	866									191		
72	72	641/6	641/6	0.16666666666666666	1/12	1/12	Chord	3/8	4	1	1/24		1/16	2/3	867											
72	72	107	107	0.5	1/8	1/8	Chord	3/8	4	1	1/8		1/8	1	868									192		
72	72	215/2	215/2	0.5	1/4	1/4	Chord	3/8	4	1	1/8		1/8	1	869											
73	73	108	108	0.16666666666666666	0	0	Chord	3/8	1	1	1/24		1/16	2/3	870									193		
73	73	649/6	649/6	0.16666666666666666	1/24	1/24	Chord	3/8	1	1	1/24		1/16	2/3	871									193		
73	73	325/3	325/3	0.16666666666666666	1/12	1/12	Chord	3/8	1	1	1/24		1/16	2/3	872									193		
73	73	217/2	217/2	0.16666666666666666	1/8	1/8	Chord	3/8	1	1	1/24		1/16	2/3	873									193		
73	73	326/3	326/3	0.16666666666666666	1/6	1/6	Chord	3/8	1	1	1/24		1/16	2/3	874									193		
73	73	653/6	653/6	0.16666666666666666	5/24	5/24	Chord	3/8	1	1	1/24		1/16	2/3	875									193		
73	73	109	109	0.16666666666666666	1/4	1/4	Chord	3/8	1	1	1/24		1/16	2/3	876									193		
73	73	655/6	655/6	0.16666666666666666	7/24	7/24	Chord	3/8	1	1	1/24		1/16	2/3	877									193		
73	73	328/3	328/3	0.16666666666666666	1/3	1/3	Chord	3/8	1	1	1/24		1/16	2/3	878											
73	73	108	108	1.0	0	0	Chord	3/8	2	1	1/4		1/4	1	879											
73	73	109	109	0.16666666666666666	1/4	1/4	Chord	3/8	2	1	1/24		1/16	2/3	880											
73	73	655/6	655/6	0.16666666666666666	7/24	7/24	Chord	3/8	2	1	1/24		1/16	2/3	881									194		
73	73	328/3	328/3	0.16666666666666666	1/3	1/3	Chord	3/8	2	1	1/24		1/16	2/3	882											
73	73	108	108	1.0	0	0	Chord	3/8	3	1	1/4		1/4	1	883											
73	73	109	109	0.16666666666666666	1/4	1/4	Chord	3/8	3	1	1/24		1/16	2/3	884											
73	73	655/6	655/6	0.16666666666666666	7/24	7/24	Chord	3/8	3	1	1/24		1/16	2/3	885									195		
73	73	328/3	328/3	0.16666666666666666	1/3	1/3	Chord	3/8	3	1	1/24		1/16	2/3	886											
73	73	108	108	1.0	0	0	Chord	3/8	4	1	1/4		1/4	1	887											
73	73	109	109	0.16666666666666666	1/4	1/4	Chord	3/8	4	1	1/24		1/16	2/3	888									196		
73	73	655/6	655/6	0.16666666666666666	7/24	7/24	Chord	3/8	4	1	1/24		1/16	2/3	889									196		
73	73	328/3	328/3	0.16666666666666666	1/3	1/3	Chord	3/8	4	1	1/24		1/16	2/3	890											
74	74	219/2	219/2	0.5	0	0	Chord	3/8	1	1	1/8		1/8	1	891									197		
74	74	110	110	0.5	1/8	1/8	Chord	3/8	1	1	1/8		1/8	1	892									197		
74	74	221/2	221/2	0.5	1/4	1/4	Chord	3/8	1	1	1/8		1/8	1	893											
74	74	219/2	219/2	0.5	0	0	Chord	3/8	2	1	1/8		1/8	1	894									198		
74	74	110	110	0.5	1/8	1/8	Chord	3/8	2	1	1/8		1/8	1	895									198		
74	74	221/2	221/2	0.16666666666666666	1/4	1/4	Chord	3/8	2	1	1/24		1/16	2/3	896									198		
74	74	332/3	332/3	0.16666666666666666	7/24	7/24	Chord	3/8	2	1	1/24		1/16	2/3	897									198		
74	74	665/6	665/6	0.16666666666666666	1/3	1/3	Chord	3/8	2	1	1/24		1/16	2/3	898											
74	74	219/2	219/2	0.5	0	0	Chord	3/8	3	1	1/8		1/8	1	899									199		
74	74	110	110	0.16666666666666666	1/8	1/8	Chord	3/8	3	1	1/24		1/16	2/3	900									199		
74	74	661/6	661/6	0.16666666666666666	1/6	1/6	Chord	3/8	3	1	1/24		1/16	2/3	901									199		
74	74	331/3	331/3	0.16666666666666666	5/24	5/24	Chord	3/8	3	1	1/24		1/16	2/3	902									199		
74	74	221/2	221/2	0.5	1/4	1/4	Chord	3/8	3	1	1/8		1/8	1	903											
74	74	219/2	219/2	0.16666666666666666	0	0	Chord	3/8	4	1	1/24		1/16	2/3	904									200		
74	74	329/3	329/3	0.16666666666666666	1/24	1/24	Chord	3/8	4	1	1/24		1/16	2/3	905									200		
74	74	659/6	659/6	0.16666666666666666	1/12	1/12	Chord	3/8	4	1	1/24		1/16	2/3	906											
