mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	gracenote	nominal_duration	scalar	chord_id	dynamics	articulation	staff_text	tempo	qpm	metronome_base	metronome_number	tempo_visible	slur	decrescendo_hairpin	crescendo_hairpin
7	6	22	22	2.0	0	0	Chord	4/4	2	1	1/2		1/2	1	54											
7	6	22	22	0.0	0	0	Dynamic	4/4	3	1	0					p										
7	6	22	22	2.0	0	0	Chord	4/4	3	1	1/2		1/2	1	55											
7	6	22	22	0.0	0	0	Dynamic	4/4	4	1	0					p										
7	6	22	22	2.0	0	0	Chord	4/4	4	1	1/2		1/2	1	56											
8	7	26	26	1.0	0	0	Chord	4/4	1	1	1/4		1/4	1	57									9		
8	7	27	27	1.0	1/4	1/4	Chord	4/4	1	1	1/4		1/4	1	58									9		
8	7	28	28	1.0	1/2	1/2	Chord	4/4	1	1	1/4		1/4	1	59									9		
8	7	29	29	1.0	3/4	3/4	Chord	4/4	1	1	1/4		1/4	1	60									9		
8	7	26	26	1.0	0	0	Chord	4/4	2	1	1/4		1/4	1	61									10		
8	7	27	27	1.0	1/4	1/4	Chord	4/4	2	1	1/4		1/4	1	62									10		
8	7	28	28	1.0	1/2	1/2	Chord	4/4	2	1	1/4		1/4	1	63									10		
8	7	29	29	1.0	3/4	3/4	Chord	4/4	2	1	1/4		1/4	1	64											
8	7	28	28	1.0	1/2	1/2	Chord	4/4	3	1	1/4		1/4	1	65									11		
8	7	29	29	1.0	3/4	3/4	Chord	4/4	3	1	1/4		1/4	1	66									11		
8	7	28	28	1.0	1/2	1/2	Chord	4/4	4	1	1/4		1/4	1	67									12		
8	7	29	29	1.0	3/4	3/4	Chord	4/4	4	1	1/4		1/4	1	68									12		
9	8	30	30	1.0	0	0	Chord	4/4	1	1	1/4		1/4	1	69									9		
9	8	31	31	1.0	1/4	1/4	Chord	4/4	1	1	1/4		1/4	1	70											
9	8	32	32	0.0	1/2	1/2	Spanner	4/4	1	1	0															0
9	8	32	32	2.0	1/2	1/2	Chord	4/4	1	1	1/2		1/2	1	71											0
9	8	30	30	1.0	0	0	Chord	4/4	2	1	1/4		1/4	1	72									13		
9	8	31	31	1.0	1/4	1/4	Chord	4/4	2	1	1/4		1/4	1	73											
9	8	32	32	0.0	1/2	1/2	Spanner	4/4	2	1	0															1
9	8	32	32	2.0	1/2	1/2	Chord	4/4	2	1	1/2		1/2	1	74											1
9	8	30	30	1.0	0	0	Chord	4/4	3	1	1/4		1/4	1	75									11		
9	8	31	31	1.0	1/4	1/4	Chord	4/4	3	1	1/4		1/4	1	76											
9	8	32	32	0.0	1/2	1/2	Spanner	4/4	3	1	0															2
9	8	32	32	2.0	1/2	1/2	Chord	4/4	3	1	1/2		1/2	1	77											2
9	8	30	30	1.0	0	0	Chord	4/4	4	1	1/4		1/4	1	78									12		
9	8	31	31	1.0	1/4	1/4	Chord	4/4	4	1	1/4		1/4	1	79											
9	8	32	32	0.0	1/2	1/2	Spanner	4/4	4	1	0															3
9	8	32	32	2.0	1/2	1/2	Chord	4/4	4	1	1/2		1/2	1	80											3
10	9	34	34	2.0	0	0	Chord	4/4	1	1	1/2		1/2	1	81											0
10	9	36	36	2.0	1/2	1/2	Chord	4/4	1	1	1/2		1/2	1	82											0
10	9	34	34	2.0	0	0	Chord	4/4	2	1	1/2		1/2	1	83											1
10	9	36	36	2.0	1/2	1/2	Chord	4/4	2	1	1/2		1/2	1	84											1
10	9	34	34	2.0	0	0	Chord	4/4	3	1	1/2		1/2	1	85											2
10	9	36	36	2.0	1/2	1/2	Chord	4/4	3	1	1/2		1/2	1	86											2
10	9	34	34	2.0	0	0	Chord	4/4	4	1	1/2		1/2	1	87											3
10	9	36	36	2.0	1/2	1/2	Chord	4/4	4	1	1/2		1/2	1	88											3
11	10	38	38	2.0	0	0	Chord	4/4	1	1	1/2		1/2	1	89											0
11	10	40	40	2.0	1/2	1/2	Chord	4/4	1	1	1/2		1/2	1	90											0
11	10	38	38	2.0	0	0	Chord	4/4	2	1	1/2		1/2	1	91											1
11	10	40	40	2.0	1/2	1/2	Chord	4/4	2	1	1/2		1/2	1	92											1
11	10	38	38	2.0	0	0	Chord	4/4	3	1	1/2		1/2	1	93											2
11	10	40	40	2.0	1/2	1/2	Chord	4/4	3	1	1/2		1/2	1	94											2
11	10	38	38	2.0	0	0	Chord	4/4	4	1	1/2		1/2	1	95											3
11	10	40	40	2.0	1/2	1/2	Chord	4/4	4	1	1/2		1/2	1	96											3
12	11	42	42	2.0	0	0	Chord	4/4	1	1	1/2		1/2	1	97											0
12	11	44	44	0.0	1/2	1/2	Spanner	4/4	1	1	0															
12	11	44	44	0.0	1/2	1/2	Spanner	4/4	1	1	0														0	
12	11	44	44	2.0	1/2	1/2	Chord	4/4	1	1	1/2		1/2	1	98										0	
12	11	42	42	1.0	0	0	Chord	4/4	2	1	1/4		1/4	1	99									14		1
12	11	43	43	1.0	1/4	1/4	Chord	4/4	2	1	1/4		1/4	1	100									14		1
12	11	44	44	0.0	1/2	1/2	Spanner	4/4	2	1	0													14		
12	11	44	44	0.0	1/2	1/2	Spanner	4/4	2	1	0													14	1	
12	11	44	44	1.0	1/2	1/2	Chord	4/4	2	1	1/4		1/4	1	101									14	1	
12	11	45	45	1.0	3/4	3/4	Chord	4/4	2	1	1/4		1/4	1	102										1	
12	11	42	42	2.0	0	0	Chord	4/4	3	1	1/2		1/2	1	103											2
12	11	44	44	0.0	1/2	1/2	Spanner	4/4	3	1	0															
12	11	44	44	0.0	1/2	1/2	Spanner	4/4	3	1	0														2	
12	11	44	44	1.0	1/2	1/2	Chord	4/4	3	1	1/4		1/4	1	104									15	2	
12	11	45	45	1.0	3/4	3/4	Chord	4/4	3	1	1/4		1/4	1	105										2	
12	11	42	42	2.0	0	0	Chord	4/4	4	1	1/2		1/2	1	106											3
12	11	44	44	0.0	1/2	1/2	Spanner	4/4	4	1	0															
12	11	44	44	0.0	1/2	1/2	Spanner	4/4	4	1	0														3	
12	11	44	44	1.0	1/2	1/2	Chord	4/4	4	1	1/4		1/4	1	107									16	3	
12	11	45	45	0.0	3/4	3/4	Dynamic	4/4	4	1	0					p									3	
12	11	45	45	1.0	3/4	3/4	Chord	4/4	4	1	1/4		1/4	1	108										3	
13	12	46	46	0.0	0	0	Dynamic	4/4	1	1	0					p										
13	12	46	46	0.0	0	0	Spanner	4/4	1	1	0															
13	12	46	46	2.0	0	0	Chord	4/4	1	1	1/2		1/2	1	109											
13	12	46	46	0.0	0	0	Dynamic	4/4	2	1	0					p										
13	12	46	46	0.0	0	0	Spanner	4/4	2	1	0															
13	12	46	46	2.0	0	0	Chord	4/4	2	1	1/2		1/2	1	110											
13	12	46	46	0.0	0	0	Dynamic	4/4	3	1	0					p										
13	12	46	46	0.0	0	0	Spanner	4/4	3	1	0															
13	12	46	46	2.0	0	0	Chord	4/4	3	1	1/2		1/2	1	111											
13	12	46	46	0.0	0	0	Spanner	4/4	4	1	0															
13	12	46	46	2.0	0	0	Chord	4/4	4	1	1/2		1/2	1	112											
13	12	48	48	1.0	1/2	1/2	Chord	4/4	4	1	1/4		1/4	1	113									17		
13	12	49	49	1.0	3/4	3/4	Chord	4/4	4	1	1/4		1/4	1	114									17		
14	13	52	52	1.0	1/2	1/2	Chord	4/4	1	1	1/4		1/4	1	115									18		
14	13	53	53	1.0	3/4	3/4	Chord	4/4	1	1	1/4		1/4	1	116									18		
14	13	52	52	1.0	1/2	1/2	Chord	4/4	2	1	1/4		1/4	1	117									19		
14	13	53	53	1.0	3/4	3/4	Chord	4/4	2	1	1/4		1/4	1	118									19		
14	13	50	50	1.0	0	0	Chord	4/4	3	1	1/4		1/4	1	119									20		
14	13	51	51	1.0	1/4	1/4	Chord	4/4	3	1	1/4		1/4	1	120									20		
14	13	52	52	1.0	1/2	1/2	Chord	4/4	3	1	1/4		1/4	1	121									20		
14	13	53	53	1.0	3/4	3/4	Chord	4/4	3	1	1/4		1/4	1	122									20		
14	13	50	50	1.0	0	0	Chord	4/4	4	1	1/4		1/4	1	123									17		
14	13	51	51	1.0	1/4	1/4	Chord	4/4	4	1	1/4		1/4	1	124									17		
14	13	52	52	1.0	1/2	1/2	Chord	4/4	4	1	1/4		1/4	1	125									17		
14	13	53	53	1.0	3/4	3/4	Chord	4/4	4	1	1/4		1/4	1	126									17		
15	14	54	54	1.0	0	0	Chord	4/4	1	1	1/4		1/4	1	127									18		
15	14	55	55	1.0	1/4	1/4	Chord	4/4	1	1	1/4		1/4	1	128											
15	14	56	56	2.0	1/2	1/2	Chord	4/4	1	1	1/2		1/2	1	129											
15	14	54	54	1.0	0	0	Chord	4/4	2	1	1/4		1/4	1	130									19		
15	14	55	55	1.0	1/4	1/4	Chord	4/4	2	1	1/4		1/4	1	131											
15	14	56	56	2.0	1/2	1/2	Chord	4/4	2	1	1/2		1/2	1	132											
15	14	54	54	1.0	0	0	Chord	4/4	3	1	1/4		1/4	1	133									20		
15	14	55	55	1.0	1/4	1/4	Chord	4/4	3	1	1/4		1/4	1	134											
15	14	56	56	2.0	1/2	1/2	Chord	4/4	3	1	1/2		1/2	1	135											
15	14	54	54	1.0	0	0	Chord	4/4	4	1	1/4		1/4	1	136									17		
15	14	55	55	1.0	1/4	1/4	Chord	4/4	4	1	1/4		1/4	1	137											
15	14	56	56	2.0	1/2	1/2	Chord	4/4	4	1	1/2		1/2	1	138											
16	15	58	58	0.0	0	0	StaffText	4/4	1	1	0							"<font size=""9.7197""/><font face=""Times New Roman""/><i>cresc.</i>"								
16	15	58	58	2.0	0	0	Chord	4/4	1	1	1/2		1/2	1	139											
16	15	60	60	2.0	1/2	1/2	Chord	4/4	1	1	1/2		1/2	1	140											
16	15	58	58	0.0	0	0	StaffText	4/4	2	1	0							"<font size=""9.7197""/><font face=""Times New Roman""/><i>cresc.</i>"								
16	15	58	58	2.0	0	0	Chord	4/4	2	1	1/2		1/2	1	141											
16	15	60	60	2.0	1/2	1/2	Chord	4/4	2	1	1/2		1/2	1	142											
16	15	58	58	2.0	0	0	Chord	4/4	3	1	1/2		1/2	1	143											
16	15	60	60	2.0	1/2	1/2	Chord	4/4	3	1	1/2		1/2	1	144											
16	15	58	58	0.0	0	0	StaffText	4/4	4	1	0							"<font size=""9.7197""/><font face=""Times New Roman""/><i>cresc.</i>"								
16	15	58	58	0.0	0	0	StaffText	4/4	4	1	0							"<font size=""9.7197""/><font face=""Times New Roman""/><i>cresc.</i>"								
16	15	58	58	2.0	0	0	Chord	4/4	4	1	1/2		1/2	1	145											
16	15	60	60	2.0	1/2	1/2	Chord	4/4	4	1	1/2		1/2	1	146											
17	16	62	62	2.0	0	0	Chord	4/4	1	1	1/2		1/2	1	147											
17	16	64	64	2.0	1/2	1/2	Chord	4/4	1	1	1/2		1/2	1	148											
17	16	62	62	2.0	0	0	Chord	4/4	2	1	1/2		1/2	1	149											
17	16	64	64	2.0	1/2	1/2	Chord	4/4	2	1	1/2		1/2	1	150											
17	16	62	62	2.0	0	0	Chord	4/4	3	1	1/2		1/2	1	151											
17	16	64	64	2.0	1/2	1/2	Chord	4/4	3	1	1/2		1/2	1	152											
17	16	62	62	2.0	0	0	Chord	4/4	4	1	1/2		1/2	1	153											
17	16	64	64	2.0	1/2	1/2	Chord	4/4	4	1	1/2		1/2	1	154											
18	17	66	66	2.0	0	0	Chord	4/4	1	1	1/2		1/2	1	155											
18	17	68	68	2.0	1/2	1/2	Chord	4/4	1	1	1/2		1/2	1	156											
18	17	66	66	2.0	0	0	Chord	4/4	2	1	1/2		1/2	1	157											
18	17	68	68	2.0	1/2	1/2	Chord	4/4	2	1	1/2		1/2	1	158											
18	17	66	66	2.0	0	0	Chord	4/4	3	1	1/2		1/2	1	159											
18	17	68	68	2.0	1/2	1/2	Chord	4/4	3	1	1/2		1/2	1	160											
18	17	66	66	2.0	0	0	Chord	4/4	4	1	1/2		1/2	1	161											
18	17	68	68	2.0	1/2	1/2	Chord	4/4	4	1	1/2		1/2	1	162											
19	18	70	70	0.0	0	0	Dynamic	4/4	1	1	0					f										
19	18	70	70	0.0	0	0	Spanner	4/4	1	1	0														4	
19	18	70	70	2.0	0	0	Chord	4/4	1	1	1/2		1/2	1	163										4	
19	18	72	72	0.0	1/2	1/2	Dynamic	4/4	1	1	0					p										
19	18	72	72	0.0	1/2	1/2	Spanner	4/4	1	1	0															
19	18	72	72	1.0	1/2	1/2	Chord	4/4	1	1	1/4		1/4	1	164									21		
19	18	73	73	1.0	3/4	3/4	Chord	4/4	1	1	1/4		1/4	1	165									21		
19	18	70	70	0.0	0	0	Dynamic	4/4	2	1	0					f										
19	18	70	70	0.0	0	0	Spanner	4/4	2	1	0														5	
19	18	70	70	2.0	0	0	Chord	4/4	2	1	1/2		1/2	1	166										5	
19	18	72	72	0.0	1/2	1/2	Spanner	4/4	2	1	0															
19	18	70	70	0.0	0	0	Dynamic	4/4	3	1	0					f										
19	18	70	70	0.0	0	0	Spanner	4/4	3	1	0														6	
19	18	70	70	2.0	0	0	Chord	4/4	3	1	1/2		1/2	1	167										6	
19	18	72	72	0.0	1/2	1/2	Spanner	4/4	3	1	0															
19	18	70	70	0.0	0	0	Dynamic	4/4	4	1	0					f										
19	18	70	70	0.0	0	0	Spanner	4/4	4	1	0														7	
19	18	70	70	2.0	0	0	Chord	4/4	4	1	1/2		1/2	1	168										7	
19	18	72	72	0.0	1/2	1/2	Spanner	4/4	4	1	0															
20	19	74	74	1.0	0	0	Chord	4/4	1	1	1/4		1/4	1	169									21		
20	19	75	75	1.0	1/4	1/4	Chord	4/4	1	1	1/4		1/4	1	170									21		
20	19	76	76	1.0	1/2	1/2	Chord	4/4	1	1	1/4		1/4	1	171									21		
20	19	77	77	1.0	3/4	3/4	Chord	4/4	1	1	1/4		1/4	1	172									21		
20	19	74	74	0.0	0	0	Dynamic	4/4	2	1	0					p										
20	19	74	74	1.0	0	0	Chord	4/4	2	1	1/4		1/4	1	173									22		
20	19	75	75	1.0	1/4	1/4	Chord	4/4	2	1	1/4		1/4	1	174									22		
20	19	76	76	1.0	1/2	1/2	Chord	4/4	2	1	1/4		1/4	1	175									22		
20	19	77	77	1.0	3/4	3/4	Chord	4/4	2	1	1/4		1/4	1	176									22		
20	19	75	75	0.0	1/4	1/4	Dynamic	4/4	3	1	0					p										
20	19	75	75	1.0	1/4	1/4	Chord	4/4	3	1	1/4		1/4	1	177									23		
20	19	76	76	1.0	1/2	1/2	Chord	4/4	3	1	1/4		1/4	1	178									23		
20	19	77	77	1.0	3/4	3/4	Chord	4/4	3	1	1/4		1/4	1	179									23		
20	19	76	76	0.0	1/2	1/2	Dynamic	4/4	4	1	0					p										
20	19	76	76	1.0	1/2	1/2	Chord	4/4	4	1	1/4		1/4	1	180									24		
20	19	77	77	1.0	3/4	3/4	Chord	4/4	4	1	1/4		1/4	1	181									24		
21	20	78	78	1.0	0	0	Chord	4/4	1	1	1/4		1/4	1	182									21		
21	20	79	79	1.0	1/4	1/4	Chord	4/4	1	1	1/4		1/4	1	183											
21	20	80	80	2.0	1/2	1/2	Chord	4/4	1	1	1/2		1/2	1	184											
21	20	78	78	1.0	0	0	Chord	4/4	2	1	1/4		1/4	1	185									22		
21	20	79	79	1.0	1/4	1/4	Chord	4/4	2	1	1/4		1/4	1	186											
21	20	80	80	2.0	1/2	1/2	Chord	4/4	2	1	1/2		1/2	1	187											
21	20	78	78	1.0	0	0	Chord	4/4	3	1	1/4		1/4	1	188									23		
21	20	79	79	1.0	1/4	1/4	Chord	4/4	3	1	1/4		1/4	1	189											
21	20	80	80	2.0	1/2	1/2	Chord	4/4	3	1	1/2		1/2	1	190											
21	20	78	78	1.0	0	0	Chord	4/4	4	1	1/4		1/4	1	191									24		
21	20	79	79	1.0	1/4	1/4	Chord	4/4	4	1	1/4		1/4	1	192											
21	20	80	80	2.0	1/2	1/2	Chord	4/4	4	1	1/2		1/2	1	193											
22	21	82	82	0.0	0	0	StaffText	4/4	1	1	0							"<font size=""9.7197""/><font face=""Times New Roman""/><i>cresc.</i>"								
22	21	82	82	2.0	0	0	Chord	4/4	1	1	1/2		1/2	1	194											
22	21	84	84	2.0	1/2	1/2	Chord	4/4	1	1	1/2		1/2	1	195											
22	21	82	82	0.0	0	0	StaffText	4/4	2	1	0							"<font size=""9.7197""/><font face=""Times New Roman""/><i>cresc.</i>"								
22	21	82	82	2.0	0	0	Chord	4/4	2	1	1/2		1/2	1	196											
22	21	84	84	2.0	1/2	1/2	Chord	4/4	2	1	1/2		1/2	1	197											
22	21	82	82	0.0	0	0	StaffText	4/4	3	1	0							"<font size=""9.7197""/><font face=""Times New Roman""/><i>cresc.</i>"								
22	21	82	82	2.0	0	0	Chord	4/4	3	1	1/2		1/2	1	198											
22	21	84	84	2.0	1/2	1/2	Chord	4/4	3	1	1/2		1/2	1	199											
22	21	82	82	0.0	0	0	StaffText	4/4	4	1	0							"<font size=""9.7197""/><font face=""Times New Roman""/><i>cresc.</i>"								
22	21	82	82	2.0	0	0	Chord	4/4	4	1	1/2		1/2	1	200											
22	21	84	84	2.0	1/2	1/2	Chord	4/4	4	1	1/2		1/2	1	201											
23	22	86	86	2.0	0	0	Chord	4/4	1	1	1/2		1/2	1	202											
23	22	88	88	2.0	1/2	1/2	Chord	4/4	1	1	1/2		1/2	1	203											
23	22	86	86	2.0	0	0	Chord	4/4	2	1	1/2		1/2	1	204											
23	22	88	88	2.0	1/2	1/2	Chord	4/4	2	1	1/2		1/2	1	205											
23	22	86	86	2.0	0	0	Chord	4/4	3	1	1/2		1/2	1	206											
23	22	88	88	2.0	1/2	1/2	Chord	4/4	3	1	1/2		1/2	1	207											
23	22	86	86	2.0	0	0	Chord	4/4	4	1	1/2		1/2	1	208											
23	22	88	88	2.0	1/2	1/2	Chord	4/4	4	1	1/2		1/2	1	209											
24	23	90	90	2.0	0	0	Chord	4/4	1	1	1/2		1/2	1	210											
24	23	92	92	0.0	1/2	1/2	Spanner	4/4	1	1	0														8	
24	23	92	92	2.0	1/2	1/2	Chord	4/4	1	1	1/2		1/2	1	211										8	
24	23	90	90	2.0	0	0	Chord	4/4	2	1	1/2		1/2	1	212									25		
24	23	92	92	0.0	1/2	1/2	Spanner	4/4	2	1	0													25	9	
24	23	92	92	1.0	1/2	1/2	Chord	4/4	2	1	1/4		1/4	1	213									25	9	
24	23	93	93	1.0	3/4	3/4	Chord	4/4	2	1	1/4		1/4	1	214										9	
24	23	90	90	2.0	0	0	Chord	4/4	3	1	1/2		1/2	1	215									26		
24	23	92	92	0.0	1/2	1/2	Spanner	4/4	3	1	0													26	10	
24	23	92	92	1.0	1/2	1/2	Chord	4/4	3	1	1/4		1/4	1	216									26	10	
24	23	93	93	1.0	3/4	3/4	Chord	4/4	3	1	1/4		1/4	1	217										10	
24	23	90	90	2.0	0	0	Chord	4/4	4	1	1/2		1/2	1	218											
24	23	92	92	0.0	1/2	1/2	Spanner	4/4	4	1	0														11	
24	23	92	92	2.0	1/2	1/2	Chord	4/4	4	1	1/2		1/2	1	219										11	
25	24	94	94	0.0	0	0	Dynamic	4/4	1	1	0					p										
25	24	94	94	0.0	0	0	Spanner	4/4	1	1	0															
25	24	94	94	2.0	0	0	Chord	4/4	1	1	1/2		1/2	1	220											
25	24	96	96	1.0	1/2	1/2	Chord	4/4	1	1	1/4		1/4	1	221									27		
25	24	97	97	1.0	3/4	3/4	Chord	4/4	1	1	1/4		1/4	1	222									27		
25	24	94	94	0.0	0	0	Dynamic	4/4	2	1	0					p										
25	24	94	94	0.0	0	0	Spanner	4/4	2	1	0															
25	24	94	94	2.0	0	0	Chord	4/4	2	1	1/2		1/2	1	223											
25	24	94	94	0.0	0	0	Spanner	4/4	3	1	0															
25	24	94	94	2.0	0	0	Chord	4/4	3	1	1/2		1/2	1	224											
25	24	94	94	0.0	0	0	Dynamic	4/4	4	1	0					p										
25	24	94	94	0.0	0	0	Dynamic	4/4	4	1	0					p										
25	24	94	94	0.0	0	0	Spanner	4/4	4	1	0															
25	24	94	94	2.0	0	0	Chord	4/4	4	1	1/2		1/2	1	225											
26	25	98	98	1.0	0	0	Chord	4/4	1	1	1/4		1/4	1	226									27		
26	25	99	99	1.0	1/4	1/4	Chord	4/4	1	1	1/4		1/4	1	227											
26	25	100	100	0.0	1/2	1/2	Spanner	4/4	1	1	0															4
26	25	100	100	1.0	1/2	1/2	Chord	4/4	1	1	1/4		1/4	1	228									28		4
26	25	101	101	1.0	3/4	3/4	Chord	4/4	1	1	1/4		1/4	1	229									28		4
26	25	98	98	1.0	0	0	Chord	4/4	2	1	1/4		1/4	1	230									29		
26	25	99	99	1.0	1/4	1/4	Chord	4/4	2	1	1/4		1/4	1	231									29		
26	25	100	100	1.0	1/2	1/2	Chord	4/4	2	1	1/4		1/4	1	232											
26	25	101	101	0.0	3/4	3/4	StaffText	4/4	2	1	0							"<font size=""9.7197""/><font face=""Times New Roman""/><i>cresc.</i>"								
