mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	gracenote	nominal_duration	scalar	chord_id	dynamics	articulation	staff_text	tempo	qpm	tempo_visible	slur	decrescendo_hairpin	crescendo_hairpin
67	67	799/6	799/6	0.16666666666666666	7/24	7/24	Chord	2/4	1	1	1/24		1/16	2/3	889		articStaccatoAbove							
67	67	400/3	400/3	0.16666666666666666	1/3	1/3	Chord	2/4	1	1	1/24		1/16	2/3	890		articStaccatoAbove							
67	67	267/2	267/2	0.16666666666666666	3/8	3/8	Chord	2/4	1	1	1/24		1/16	2/3	891		articStaccatoAbove							
67	67	401/3	401/3	0.16666666666666666	5/12	5/12	Chord	2/4	1	1	1/24		1/16	2/3	892		articStaccatoAbove							
67	67	803/6	803/6	0.16666666666666666	11/24	11/24	Chord	2/4	1	1	1/24		1/16	2/3	893		articStaccatoAbove							
67	67	132	132	0.25	0	0	Chord	2/4	2	1	1/16		1/16	1	894		articStaccatoAbove							
67	67	529/4	529/4	0.25	1/16	1/16	Chord	2/4	2	1	1/16		1/16	1	895							121		
67	67	265/2	265/2	0.25	1/8	1/8	Chord	2/4	2	1	1/16		1/16	1	896							121		
67	67	531/4	531/4	0.25	3/16	3/16	Chord	2/4	2	1	1/16		1/16	1	897									
67	67	133	133	0.25	1/4	1/4	Chord	2/4	2	1	1/16		1/16	1	898		articStaccatoBelow							
67	67	533/4	533/4	0.25	5/16	5/16	Chord	2/4	2	1	1/16		1/16	1	899		articStaccatoBelow							
67	67	267/2	267/2	0.25	3/8	3/8	Chord	2/4	2	1	1/16		1/16	1	900		articStaccatoBelow							
67	67	535/4	535/4	0.25	7/16	7/16	Chord	2/4	2	1	1/16		1/16	1	901		articStaccatoBelow							
67	67	529/4	529/4	0.25	1/16	1/16	Chord	2/4	3	1	1/16		1/16	1	902							122		
67	67	265/2	265/2	0.25	1/8	1/8	Chord	2/4	3	1	1/16		1/16	1	903							122		
67	67	531/4	531/4	0.25	3/16	3/16	Chord	2/4	3	1	1/16		1/16	1	904									
67	67	133	133	0.25	1/4	1/4	Chord	2/4	3	1	1/16		1/16	1	905		articStaccatoBelow							
67	67	533/4	533/4	0.25	5/16	5/16	Chord	2/4	3	1	1/16		1/16	1	906		articStaccatoBelow							
67	67	267/2	267/2	0.25	3/8	3/8	Chord	2/4	3	1	1/16		1/16	1	907		articStaccatoBelow							
67	67	535/4	535/4	0.25	7/16	7/16	Chord	2/4	3	1	1/16		1/16	1	908		articStaccatoBelow							
67	67	132	132	1.0	0	0	Chord	2/4	4	1	1/4		1/4	1	909									
67	67	133	133	1.0	1/4	1/4	Chord	2/4	4	1	1/4		1/4	1	910									
68	68	134	134	0.16666666666666666	0	0	Chord	2/4	1	1	1/24		1/16	2/3	911		articStaccatoAbove							
68	68	805/6	805/6	0.16666666666666666	1/24	1/24	Chord	2/4	1	1	1/24		1/16	2/3	912		articStaccatoAbove							
68	68	403/3	403/3	0.16666666666666666	1/12	1/12	Chord	2/4	1	1	1/24		1/16	2/3	913		articStaccatoAbove							
68	68	269/2	269/2	0.16666666666666666	1/8	1/8	Chord	2/4	1	1	1/24		1/16	2/3	914		articStaccatoAbove							
68	68	404/3	404/3	0.16666666666666666	1/6	1/6	Chord	2/4	1	1	1/24		1/16	2/3	915		articStaccatoAbove							
68	68	809/6	809/6	0.16666666666666666	5/24	5/24	Chord	2/4	1	1	1/24		1/16	2/3	916		articStaccatoAbove							
68	68	135	135	0.16666666666666666	1/4	1/4	Chord	2/4	1	1	1/24		1/16	2/3	917		articStaccatoAbove							
68	68	811/6	811/6	0.16666666666666666	7/24	7/24	Chord	2/4	1	1	1/24		1/16	2/3	918		articStaccatoAbove							
68	68	406/3	406/3	0.16666666666666666	1/3	1/3	Chord	2/4	1	1	1/24		1/16	2/3	919		articStaccatoAbove							
68	68	271/2	271/2	0.16666666666666666	3/8	3/8	Chord	2/4	1	1	1/24		1/16	2/3	920		articStaccatoAbove							
68	68	407/3	407/3	0.16666666666666666	5/12	5/12	Chord	2/4	1	1	1/24		1/16	2/3	921		articStaccatoAbove							
68	68	815/6	815/6	0.16666666666666666	11/24	11/24	Chord	2/4	1	1	1/24		1/16	2/3	922		articStaccatoAbove							
68	68	134	134	0.5	0	0	Chord	2/4	2	1	1/8		1/8	1	923									
68	68	269/2	269/2	0.5	1/8	1/8	Chord	2/4	2	1	1/8		1/8	1	924									
68	68	135	135	0.5	1/4	1/4	Chord	2/4	2	1	1/8		1/8	1	925		articStaccatoAbove							
68	68	271/2	271/2	0.5	3/8	3/8	Chord	2/4	2	1	1/8		1/8	1	926		articStaccatoAbove							
68	68	134	134	0.5	0	0	Chord	2/4	3	1	1/8		1/8	1	927									
68	68	134	134	1.0	0	0	Chord	2/4	4	1	1/4		1/4	1	928									
69	69	136	136	0.16666666666666666	0	0	Chord	2/4	1	1	1/24		1/16	2/3	929									
69	69	817/6	817/6	0.16666666666666666	1/24	1/24	Chord	2/4	1	1	1/24		1/16	2/3	930									
69	69	409/3	409/3	0.16666666666666666	1/12	1/12	Chord	2/4	1	1	1/24		1/16	2/3	931									
69	69	273/2	273/2	0.16666666666666666	1/8	1/8	Chord	2/4	1	1	1/24		1/16	2/3	932									
69	69	410/3	410/3	0.16666666666666666	1/6	1/6	Chord	2/4	1	1	1/24		1/16	2/3	933									
69	69	821/6	821/6	0.16666666666666666	5/24	5/24	Chord	2/4	1	1	1/24		1/16	2/3	934									
69	69	137	137	0.16666666666666666	1/4	1/4	Chord	2/4	1	1	1/24		1/16	2/3	935									
69	69	823/6	823/6	0.16666666666666666	7/24	7/24	Chord	2/4	1	1	1/24		1/16	2/3	936									
69	69	412/3	412/3	0.16666666666666666	1/3	1/3	Chord	2/4	1	1	1/24		1/16	2/3	937									
69	69	275/2	275/2	0.16666666666666666	3/8	3/8	Chord	2/4	1	1	1/24		1/16	2/3	938									
69	69	413/3	413/3	0.16666666666666666	5/12	5/12	Chord	2/4	1	1	1/24		1/16	2/3	939									
69	69	827/6	827/6	0.16666666666666666	11/24	11/24	Chord	2/4	1	1	1/24		1/16	2/3	940									
69	69	136	136	0.5	0	0	Chord	2/4	2	1	1/8		1/8	1	941		articStaccatoAbove							
69	69	273/2	273/2	0.5	1/8	1/8	Chord	2/4	2	1	1/8		1/8	1	942		articStaccatoAbove							
69	69	137	137	0.5	1/4	1/4	Chord	2/4	2	1	1/8		1/8	1	943		articStaccatoAbove							
69	69	275/2	275/2	0.5	3/8	3/8	Chord	2/4	2	1	1/8		1/8	1	944		articStaccatoAbove							
70	70	138	138	0.16666666666666666	0	0	Chord	2/4	1	1	1/24		1/16	2/3	945									
70	70	829/6	829/6	0.16666666666666666	1/24	1/24	Chord	2/4	1	1	1/24		1/16	2/3	946									
70	70	415/3	415/3	0.16666666666666666	1/12	1/12	Chord	2/4	1	1	1/24		1/16	2/3	947									
70	70	277/2	277/2	0.16666666666666666	1/8	1/8	Chord	2/4	1	1	1/24		1/16	2/3	948									
70	70	416/3	416/3	0.16666666666666666	1/6	1/6	Chord	2/4	1	1	1/24		1/16	2/3	949									
70	70	833/6	833/6	0.16666666666666666	5/24	5/24	Chord	2/4	1	1	1/24		1/16	2/3	950									
70	70	139	139	0.16666666666666666	1/4	1/4	Chord	2/4	1	1	1/24		1/16	2/3	951									
70	70	835/6	835/6	0.16666666666666666	7/24	7/24	Chord	2/4	1	1	1/24		1/16	2/3	952									
70	70	418/3	418/3	0.16666666666666666	1/3	1/3	Chord	2/4	1	1	1/24		1/16	2/3	953									
70	70	279/2	279/2	0.16666666666666666	3/8	3/8	Chord	2/4	1	1	1/24		1/16	2/3	954									
70	70	419/3	419/3	0.16666666666666666	5/12	5/12	Chord	2/4	1	1	1/24		1/16	2/3	955									
70	70	839/6	839/6	0.16666666666666666	11/24	11/24	Chord	2/4	1	1	1/24		1/16	2/3	956									
70	70	138	138	0.5	0	0	Chord	2/4	2	1	1/8		1/8	1	957		articStaccatoBelow							
70	70	277/2	277/2	0.5	1/8	1/8	Chord	2/4	2	1	1/8		1/8	1	958		articStaccatoBelow							
70	70	139	139	0.5	1/4	1/4	Chord	2/4	2	1	1/8		1/8	1	959		articStaccatoBelow							
70	70	279/2	279/2	0.5	3/8	3/8	Chord	2/4	2	1	1/8		1/8	1	960		articStaccatoBelow							
70	70	277/2	277/2	0.5	1/8	1/8	Chord	2/4	3	1	1/8		1/8	1	961		articStaccatoBelow							
70	70	139	139	0.5	1/4	1/4	Chord	2/4	3	1	1/8		1/8	1	962		articStaccatoBelow							
70	70	279/2	279/2	0.5	3/8	3/8	Chord	2/4	3	1	1/8		1/8	1	963		articStaccatoBelow							
70	70	277/2	277/2	0.5	1/8	1/8	Chord	2/4	4	1	1/8		1/8	1	964		articStaccatoBelow							
70	70	139	139	0.5	1/4	1/4	Chord	2/4	4	1	1/8		1/8	1	965		articStaccatoBelow							
70	70	279/2	279/2	0.5	3/8	3/8	Chord	2/4	4	1	1/8		1/8	1	966		articStaccatoBelow							
71	71	140	140	0.0	0	0	StaffText	2/4	1	1	0							<b><i>cresc.</i></b>						
71	71	140	140	0.25	0	0	Chord	2/4	1	1	1/16		1/16	1	967									
71	71	561/4	561/4	0.25	1/16	1/16	Chord	2/4	1	1	1/16		1/16	1	968									
71	71	281/2	281/2	0.25	1/8	1/8	Chord	2/4	1	1	1/16		1/16	1	969									
71	71	563/4	563/4	0.25	3/16	3/16	Chord	2/4	1	1	1/16		1/16	1	970									
71	71	141	141	0.25	1/4	1/4	Chord	2/4	1	1	1/16		1/16	1	971									
71	71	565/4	565/4	0.25	5/16	5/16	Chord	2/4	1	1	1/16		1/16	1	972									
71	71	283/2	283/2	0.25	3/8	3/8	Chord	2/4	1	1	1/16		1/16	1	973									
71	71	567/4	567/4	0.25	7/16	7/16	Chord	2/4	1	1	1/16		1/16	1	974									
71	71	140	140	0.0	0	0	StaffText	2/4	2	1	0							<b><i>cresc.</i></b>						
71	71	140	140	0.5	0	0	Chord	2/4	2	1	1/8		1/8	1	975									
71	71	281/2	281/2	1.0	1/8	1/8	Chord	2/4	2	1	1/4		1/4	1	976									
71	71	283/2	283/2	0.5	3/8	3/8	Chord	2/4	2	1	1/8		1/8	1	977									
71	71	140	140	0.0	0	0	StaffText	2/4	3	1	0							<b><i>cresc.</i></b>						
71	71	140	140	0.5	0	0	Chord	2/4	3	1	1/8		1/8	1	978									
71	71	281/2	281/2	1.0	1/8	1/8	Chord	2/4	3	1	1/4		1/4	1	979									
71	71	283/2	283/2	0.5	3/8	3/8	Chord	2/4	3	1	1/8		1/8	1	980							123		
71	71	140	140	0.0	0	0	StaffText	2/4	4	1	0							<b><i>cresc.</i></b>						
71	71	140	140	0.5	0	0	Chord	2/4	4	1	1/8		1/8	1	981		articStaccatoBelow							
71	71	281/2	281/2	0.5	1/8	1/8	Chord	2/4	4	1	1/8		1/8	1	982		articStaccatoBelow							
71	71	141	141	0.5	1/4	1/4	Chord	2/4	4	1	1/8		1/8	1	983		articStaccatoBelow							
71	71	283/2	283/2	0.5	3/8	3/8	Chord	2/4	4	1	1/8		1/8	1	984		articStaccatoBelow							
72	72	142	142	0.25	0	0	Chord	2/4	1	1	1/16		1/16	1	985									
72	72	569/4	569/4	0.25	1/16	1/16	Chord	2/4	1	1	1/16		1/16	1	986									
72	72	285/2	285/2	0.25	1/8	1/8	Chord	2/4	1	1	1/16		1/16	1	987									
72	72	571/4	571/4	0.25	3/16	3/16	Chord	2/4	1	1	1/16		1/16	1	988									
72	72	143	143	0.25	1/4	1/4	Chord	2/4	1	1	1/16		1/16	1	989									
72	72	573/4	573/4	0.25	5/16	5/16	Chord	2/4	1	1	1/16		1/16	1	990									
72	72	287/2	287/2	0.25	3/8	3/8	Chord	2/4	1	1	1/16		1/16	1	991									
72	72	575/4	575/4	0.25	7/16	7/16	Chord	2/4	1	1	1/16		1/16	1	992									
72	72	142	142	0.5	0	0	Chord	2/4	2	1	1/8		1/8	1	993									
72	72	285/2	285/2	1.0	1/8	1/8	Chord	2/4	2	1	1/4		1/4	1	994									
72	72	287/2	287/2	0.5	3/8	3/8	Chord	2/4	2	1	1/8		1/8	1	995									
72	72	142	142	0.5	0	0	Chord	2/4	3	1	1/8		1/8	1	996									
72	72	285/2	285/2	0.5	1/8	1/8	Chord	2/4	3	1	1/8		1/8	1	997		articStaccatoBelow							
72	72	143	143	0.5	1/4	1/4	Chord	2/4	3	1	1/8		1/8	1	998		articStaccatoBelow							
72	72	287/2	287/2	0.5	3/8	3/8	Chord	2/4	3	1	1/8		1/8	1	999							124		
72	72	142	142	0.5	0	0	Chord	2/4	4	1	1/8		1/8	1	1000		articStaccatoBelow							
72	72	285/2	285/2	0.5	1/8	1/8	Chord	2/4	4	1	1/8		1/8	1	1001		articStaccatoBelow							
72	72	143	143	0.5	1/4	1/4	Chord	2/4	4	1	1/8		1/8	1	1002		articStaccatoBelow							
72	72	287/2	287/2	0.5	3/8	3/8	Chord	2/4	4	1	1/8		1/8	1	1003		articStaccatoBelow							
73	73	144	144	0.25	0	0	Chord	2/4	1	1	1/16		1/16	1	1004									
73	73	577/4	577/4	0.5	1/16	1/16	Chord	2/4	1	1	1/8		1/8	1	1005		articStaccatoAbove							
73	73	579/4	579/4	0.5	3/16	3/16	Chord	2/4	1	1	1/8		1/8	1	1006		articStaccatoAbove							
73	73	581/4	581/4	0.5	5/16	5/16	Chord	2/4	1	1	1/8		1/8	1	1007		articStaccatoAbove							
73	73	583/4	583/4	0.25	7/16	7/16	Chord	2/4	1	1	1/16		1/16	1	1008									
73	73	144	144	0.5	0	0	Chord	2/4	2	1	1/8		1/8	1	1009									
73	73	289/2	289/2	1.0	1/8	1/8	Chord	2/4	2	1	1/4		1/4	1	1010									
73	73	291/2	291/2	0.5	3/8	3/8	Chord	2/4	2	1	1/8		1/8	1	1011									
73	73	144	144	0.5	0	0	Chord	2/4	3	1	1/8		1/8	1	1012									
73	73	289/2	289/2	1.0	1/8	1/8	Chord	2/4	3	1	1/4		1/4	1	1013									
73	73	291/2	291/2	0.5	3/8	3/8	Chord	2/4	3	1	1/8		1/8	1	1014									
73	73	144	144	0.5	0	0	Chord	2/4	4	1	1/8		1/8	1	1015		articStaccatoBelow							
73	73	289/2	289/2	0.5	1/8	1/8	Chord	2/4	4	1	1/8		1/8	1	1016		articStaccatoBelow							
73	73	145	145	0.5	1/4	1/4	Chord	2/4	4	1	1/8		1/8	1	1017		articStaccatoBelow							
73	73	291/2	291/2	0.5	3/8	3/8	Chord	2/4	4	1	1/8		1/8	1	1018		articStaccatoBelow							
74	74	146	146	0.25	0	0	Chord	2/4	1	1	1/16		1/16	1	1019									
74	74	585/4	585/4	0.5	1/16	1/16	Chord	2/4	1	1	1/8		1/8	1	1020									
74	74	587/4	587/4	0.25	3/16	3/16	Chord	2/4	1	1	1/16		1/16	1	1021									
74	74	147	147	0.25	1/4	1/4	Chord	2/4	1	1	1/16		1/16	1	1022									
74	74	589/4	589/4	0.5	5/16	5/16	Chord	2/4	1	1	1/8		1/8	1	1023									
74	74	591/4	591/4	0.25	7/16	7/16	Chord	2/4	1	1	1/16		1/16	1	1024									
74	74	146	146	0.5	0	0	Chord	2/4	2	1	1/8		1/8	1	1025									
74	74	293/2	293/2	1.0	1/8	1/8	Chord	2/4	2	1	1/4		1/4	1	1026									
74	74	295/2	295/2	0.5	3/8	3/8	Chord	2/4	2	1	1/8		1/8	1	1027									
74	74	146	146	0.5	0	0	Chord	2/4	3	1	1/8		1/8	1	1028									
74	74	293/2	293/2	1.0	1/8	1/8	Chord	2/4	3	1	1/4		1/4	1	1029									
74	74	295/2	295/2	0.5	3/8	3/8	Chord	2/4	3	1	1/8		1/8	1	1030									
74	74	146	146	0.5	0	0	Chord	2/4	4	1	1/8		1/8	1	1031		articStaccatoBelow							
74	74	293/2	293/2	0.5	1/8	1/8	Chord	2/4	4	1	1/8		1/8	1	1032		articStaccatoBelow							
74	74	147	147	0.5	1/4	1/4	Chord	2/4	4	1	1/8		1/8	1	1033		articStaccatoBelow							
74	74	295/2	295/2	0.5	3/8	3/8	Chord	2/4	4	1	1/8		1/8	1	1034		articStaccatoBelow							
75	75	148	148	0.0	0	0	Dynamic	2/4	1	1	0					sf								
75	75	148	148	0.5	0	0	Chord	2/4	1	1	1/8		1/8	1	1035									
75	75	297/2	297/2	0.16666666666666666	1/8	1/8	Chord	2/4	1	1	1/24		1/16	2/3	1036							125		
75	75	446/3	446/3	0.16666666666666666	1/6	1/6	Chord	2/4	1	1	1/24		1/16	2/3	1037							125		
75	75	893/6	893/6	0.16666666666666666	5/24	5/24	Chord	2/4	1	1	1/24		1/16	2/3	1038									
75	75	149	149	0.16666666666666666	1/4	1/4	Chord	2/4	1	1	1/24		1/16	2/3	1039							126		
75	75	895/6	895/6	0.16666666666666666	7/24	7/24	Chord	2/4	1	1	1/24		1/16	2/3	1040							126		
75	75	448/3	448/3	0.16666666666666666	1/3	1/3	Chord	2/4	1	1	1/24		1/16	2/3	1041									
75	75	299/2	299/2	0.16666666666666666	3/8	3/8	Chord	2/4	1	1	1/24		1/16	2/3	1042							127		
75	75	449/3	449/3	0.16666666666666666	5/12	5/12	Chord	2/4	1	1	1/24		1/16	2/3	1043							127		
75	75	899/6	899/6	0.16666666666666666	11/24	11/24	Chord	2/4	1	1	1/24		1/16	2/3	1044									
75	75	148	148	0.5	0	0	Chord	2/4	2	1	1/8		1/8	1	1045									
75	75	297/2	297/2	0.0	1/8	1/8	Dynamic	2/4	2	1	0					sf								
75	75	297/2	297/2	0.5	1/8	1/8	Chord	2/4	2	1	1/8		1/8	1	1046							128		
75	75	149	149	0.5	1/4	1/4	Chord	2/4	2	1	1/8		1/8	1	1047							128		
75	75	299/2	299/2	0.5	3/8	3/8	Chord	2/4	2	1	1/8		1/8	1	1048							128		
75	75	148	148	0.5	0	0	Chord	2/4	3	1	1/8		1/8	1	1049									
75	75	297/2	297/2	0.0	1/8	1/8	Dynamic	2/4	3	1	0					sf								
75	75	297/2	297/2	0.5	1/8	1/8	Chord	2/4	3	1	1/8		1/8	1	1050							129		
75	75	149	149	0.5	1/4	1/4	Chord	2/4	3	1	1/8		1/8	1	1051							129		
75	75	299/2	299/2	0.5	3/8	3/8	Chord	2/4	3	1	1/8		1/8	1	1052							129		
75	75	148	148	2.0	0	0	Chord	2/4	4	1	1/2		1/2	1	1053									
76	76	150	150	0.16666666666666666	0	0	Chord	2/4	1	1	1/24		1/16	2/3	1054									
76	76	901/6	901/6	0.16666666666666666	1/24	1/24	Chord	2/4	1	1	1/24		1/16	2/3	1055									
76	76	451/3	451/3	0.16666666666666666	1/12	1/12	Chord	2/4	1	1	1/24		1/16	2/3	1056									
76	76	301/2	301/2	0.16666666666666666	1/8	1/8	Chord	2/4	1	1	1/24		1/16	2/3	1057									
76	76	452/3	452/3	0.16666666666666666	1/6	1/6	Chord	2/4	1	1	1/24		1/16	2/3	1058									
76	76	905/6	905/6	0.16666666666666666	5/24	5/24	Chord	2/4	1	1	1/24		1/16	2/3	1059									
76	76	151	151	0.16666666666666666	1/4	1/4	Chord	2/4	1	1	1/24		1/16	2/3	1060									
76	76	907/6	907/6	0.16666666666666666	7/24	7/24	Chord	2/4	1	1	1/24		1/16	2/3	1061									
76	76	454/3	454/3	0.16666666666666666	1/3	1/3	Chord	2/4	1	1	1/24		1/16	2/3	1062									
76	76	303/2	303/2	0.16666666666666666	3/8	3/8	Chord	2/4	1	1	1/24		1/16	2/3	1063									
76	76	455/3	455/3	0.16666666666666666	5/12	5/12	Chord	2/4	1	1	1/24		1/16	2/3	1064									
76	76	911/6	911/6	0.16666666666666666	11/24	11/24	Chord	2/4	1	1	1/24		1/16	2/3	1065									
76	76	150	150	0.5	0	0	Chord	2/4	2	1	1/8		1/8	1	1066		articStaccatoBelow							
76	76	301/2	301/2	0.0	1/8	1/8	Dynamic	2/4	2	1	0					sf								
76	76	301/2	301/2	0.5	1/8	1/8	Chord	2/4	2	1	1/8		1/8	1	1067							130		
76	76	151	151	0.5	1/4	1/4	Chord	2/4	2	1	1/8		1/8	1	1068							130		
76	76	303/2	303/2	0.5	3/8	3/8	Chord	2/4	2	1	1/8		1/8	1	1069							130		
76	76	150	150	0.5	0	0	Chord	2/4	3	1	1/8		1/8	1	1070		articStaccatoBelow							
76	76	301/2	301/2	0.0	1/8	1/8	Dynamic	2/4	3	1	0					sf								
76	76	301/2	301/2	0.5	1/8	1/8	Chord	2/4	3	1	1/8		1/8	1	1071							131		
76	76	151	151	0.5	1/4	1/4	Chord	2/4	3	1	1/8		1/8	1	1072							131		
76	76	303/2	303/2	0.5	3/8	3/8	Chord	2/4	3	1	1/8		1/8	1	1073							131		
76	76	150	150	0.5	0	0	Chord	2/4	4	1	1/8		1/8	1	1074									
76	76	301/2	301/2	0.0	1/8	1/8	Dynamic	2/4	4	1	0					sf								
76	76	301/2	301/2	0.0	1/8	1/8	Dynamic	2/4	4	1	0					sf								
76	76	301/2	301/2	0.5	1/8	1/8	Chord	2/4	4	1	1/8		1/8	1	1075							132		
76	76	151	151	0.5	1/4	1/4	Chord	2/4	4	1	1/8		1/8	1	1076							132		
76	76	303/2	303/2	0.5	3/8	3/8	Chord	2/4	4	1	1/8		1/8	1	1077							132		
77	77	152	152	0.16666666666666666	0	0	Chord	2/4	1	1	1/24		1/16	2/3	1078									
77	77	913/6	913/6	0.16666666666666666	1/24	1/24	Chord	2/4	1	1	1/24		1/16	2/3	1079									
77	77	457/3	457/3	0.16666666666666666	1/12	1/12	Chord	2/4	1	1	1/24		1/16	2/3	1080									
77	77	307/2	307/2	0.5	3/8	3/8	Chord	2/4	1	1	1/8		1/8	1	1081									
77	77	152	152	0.5	0	0	Chord	2/4	2	1	1/8		1/8	1	1082		articStaccatoBelow							
77	77	152	152	0.5	0	0	Chord	2/4	3	1	1/8		1/8	1	1083		articStaccatoBelow							
77	77	152	152	0.5	0	0	Chord	2/4	4	1	1/8		1/8	1	1084		articStaccatoBelow							
78	78	154	154	1.0	0	0	Chord	2/4	1	1	1/4		1/4	1	1085							133		
78	78	155	155	0.25	1/4	1/4	Chord	2/4	1	1	1/16		1/16	1	1086							133		
78	78	621/4	621/4	0.25	5/16	5/16	Chord	2/4	1	1	1/16		1/16	1	1087							133		
78	78	311/2	311/2	0.25	3/8	3/8	Chord	2/4	1	1	1/16		1/16	1	1088							133		
78	78	623/4	623/4	0.25	7/16	7/16	Chord	2/4	1	1	1/16		1/16	1	1089									
78	78	154	154	0.0	0	0	Dynamic	2/4	2	1	0					p								
78	78	309/2	309/2	1.0	1/8	1/8	Chord	2/4	2	1	1/4		1/4	1	1090									
78	78	311/2	311/2	0.5	3/8	3/8	Chord	2/4	2	1	1/8		1/8	1	1091		articStaccatoAbove							
78	78	154	154	0.0	0	0	Dynamic	2/4	3	1	0					p								
78	78	309/2	309/2	0.5	1/8	1/8	Chord	2/4	3	1	1/8		1/8	1	1092		articStaccatoAbove							
78	78	155	155	0.5	1/4	1/4	Chord	2/4	3	1	1/8		1/8	1	1093		articStaccatoAbove							
78	78	311/2	311/2	0.5	3/8	3/8	Chord	2/4	3	1	1/8		1/8	1	1094		articStaccatoAbove							
79	79	156	156	1.0	0	0	Chord	2/4	1	1	1/4		1/4	1	1095							134		
79	79	157	157	0.5	1/4	1/4	Chord	2/4	1	1	1/8		1/8	1	1096									
79	79	315/2	315/2	0.5	3/8	3/8	Chord	2/4	1	1	1/8		1/8	1	1097									
79	79	156	156	0.5	0	0	Chord	2/4	2	1	1/8		1/8	1	1098		articStaccatoAbove							
79	79	313/2	313/2	0.5	1/8	1/8	Chord	2/4	2	1	1/8		1/8	1	1099		articStaccatoAbove							
79	79	156	156	0.5	0	0	Chord	2/4	3	1	1/8		1/8	1	1100		articStaccatoAbove							
79	79	313/2	313/2	0.5	1/8	1/8	Chord	2/4	3	1	1/8		1/8	1	1101		articStaccatoAbove							
80	80	158	158	1.0	0	0	Chord	2/4	1	1	1/4		1/4	1	1102							135		
80	80	159	159	0.25	1/4	1/4	Chord	2/4	1	1	1/16		1/16	1	1103							135		
80	80	637/4	637/4	0.25	5/16	5/16	Chord	2/4	1	1	1/16		1/16	1	1104							135		
80	80	319/2	319/2	0.25	3/8	3/8	Chord	2/4	1	1	1/16		1/16	1	1105							135		
80	80	639/4	639/4	0.25	7/16	7/16	Chord	2/4	1	1	1/16		1/16	1	1106									
80	80	317/2	317/2	0.5	1/8	1/8	Chord	2/4	2	1	1/8		1/8	1	1107		articStaccatoBelow							
80	80	159	159	0.5	1/4	1/4	Chord	2/4	2	1	1/8		1/8	1	1108		articStaccatoBelow							
80	80	319/2	319/2	0.5	3/8	3/8	Chord	2/4	2	1	1/8		1/8	1	1109		articStaccatoBelow							
80	80	317/2	317/2	1.0	1/8	1/8	Chord	2/4	3	1	1/4		1/4	1	1110									
80	80	319/2	319/2	0.5	3/8	3/8	Chord	2/4	3	1	1/8		1/8	1	1111		articStaccatoBelow							
80	80	158	158	0.0	0	0	Dynamic	2/4	4	1	0					p								
80	80	317/2	317/2	0.5	1/8	1/8	Chord	2/4	4	1	1/8		1/8	1	1112		articStaccatoBelow							
80	80	159	159	0.5	1/4	1/4	Chord	2/4	4	1	1/8		1/8	1	1113		articStaccatoBelow							
80	80	319/2	319/2	0.5	3/8	3/8	Chord	2/4	4	1	1/8		1/8	1	1114		articStaccatoBelow							
81	81	160	160	1.0	0	0	Chord	2/4	1	1	1/4		1/4	1	1115									
81	81	160	160	1.0	0	0	Chord	2/4	2	1	1/4		1/4	1	1116									
81	81	160	160	1.0	0	0	Chord	2/4	3	1	1/4		1/4	1	1117									
81	81	160	160	1.0	0	0	Chord	2/4	4	1	1/4		1/4	1	1118									
82	82	162	162	0.0	0	0	Dynamic	2/4	1	1	0					p								
82	82	162	162	0.5	0	0	Chord	2/4	1	1	1/8		1/8	1	1119									
83	83	164	164	1.0	0	0	Chord	2/4	1	1	1/4		1/4	1	1120							136		
83	83	165	165	0.25	1/4	1/4	Chord	2/4	1	1	1/16		1/16	1	1121							136		
83	83	661/4	661/4	0.25	5/16	5/16	Chord	2/4	1	1	1/16		1/16	1	1122							136		
83	83	331/2	331/2	0.25	3/8	3/8	Chord	2/4	1	1	1/16		1/16	1	1123							136		
83	83	663/4	663/4	0.25	7/16	7/16	Chord	2/4	1	1	1/16		1/16	1	1124									
83	83	164	164	0.0	0	0	Dynamic	2/4	2	1	0					p								
83	83	329/2	329/2	1.0	1/8	1/8	Chord	2/4	2	1	1/4		1/4	1	1125									
83	83	331/2	331/2	0.5	3/8	3/8	Chord	2/4	2	1	1/8		1/8	1	1126		articStaccatoAbove							
83	83	164	164	0.0	0	0	Dynamic	2/4	3	1	0					p								
83	83	329/2	329/2	0.5	1/8	1/8	Chord	2/4	3	1	1/8		1/8	1	1127		articStaccatoAbove							
83	83	165	165	0.5	1/4	1/4	Chord	2/4	3	1	1/8		1/8	1	1128		articStaccatoAbove							
83	83	331/2	331/2	0.5	3/8	3/8	Chord	2/4	3	1	1/8		1/8	1	1129		articStaccatoAbove							
84	84	166	166	0.0	0	0	Dynamic	2/4	1	1	0					f								
84	84	166	166	1.0	0	0	Chord	2/4	1	1	1/4		1/4	1	1130							137		
84	84	167	167	0.5	1/4	1/4	Chord	2/4	1	1	1/8		1/8	1	1131									
84	84	335/2	335/2	0.5	3/8	3/8	Chord	2/4	1	1	1/8		1/8	1	1132									
84	84	166	166	0.0	0	0	Dynamic	2/4	2	1	0					f								
84	84	166	166	0.5	0	0	Chord	2/4	2	1	1/8		1/8	1	1133		articStaccatoAbove							
84	84	333/2	333/2	0.5	1/8	1/8	Chord	2/4	2	1	1/8		1/8	1	1134		articStaccatoAbove							
