mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	gracenote	nominal_duration	scalar	chord_id	dynamics	articulation	staff_text	tempo	qpm	metronome_base	metronome_number	tempo_visible	slur	decrescendo_hairpin	crescendo_hairpin
5	5	8	8	1.5	0	0	Chord	2/4	2	1	3/8		1/4	3/2	34											
5	5	19/2	19/2	0.5	3/8	3/8	Chord	2/4	2	1	1/8		1/8	1	35		articStaccatoBelow									
5	5	8	8	0.0	0	0	Dynamic	2/4	3	1	0					sf										
5	5	8	8	1.5	0	0	Chord	2/4	3	1	3/8		1/4	3/2	36											
5	5	19/2	19/2	0.5	3/8	3/8	Chord	2/4	3	1	1/8		1/8	1	37		articStaccatoBelow									
5	5	8	8	0.0	0	0	Dynamic	2/4	4	1	0					sf										
5	5	8	8	1.5	0	0	Chord	2/4	4	1	3/8		1/4	3/2	38											
5	5	19/2	19/2	0.5	3/8	3/8	Chord	2/4	4	1	1/8		1/8	1	39		articStaccatoBelow									
6	6	10	10	0.0	0	0	Spanner	2/4	1	1	0														0	
6	6	10	10	0.75	0	0	Chord	2/4	1	1	3/16		1/8	3/2	40										0	
6	6	43/4	43/4	0.125	3/16	3/16	Chord	2/4	1	1	1/32		1/32	1	41										0	
6	6	87/8	87/8	0.125	7/32	7/32	Chord	2/4	1	1	1/32		1/32	1	42										0	
6	6	11	11	0.0	1/4	1/4	Dynamic	2/4	1	1	0					p										
6	6	11	11	0.0	1/4	1/4	Spanner	2/4	1	1	0															
6	6	11	11	0.08333333333333333	1/4	1/4	Chord	2/4	1	1	1/48		1/32	2/3	43									0		
6	6	133/12	133/12	0.08333333333333333	13/48	13/48	Chord	2/4	1	1	1/48		1/32	2/3	44									0		
6	6	67/6	67/6	0.08333333333333333	7/24	7/24	Chord	2/4	1	1	1/48		1/32	2/3	45									0		
6	6	45/4	45/4	0.08333333333333333	5/16	5/16	Chord	2/4	1	1	1/48		1/32	2/3	46									0		
6	6	34/3	34/3	0.08333333333333333	1/3	1/3	Chord	2/4	1	1	1/48		1/32	2/3	47									0		
6	6	137/12	137/12	0.08333333333333333	17/48	17/48	Chord	2/4	1	1	1/48		1/32	2/3	48											
6	6	23/2	23/2	0.0625	3/8	3/8	Chord	2/4	1	1	1/64		1/64	1	49									1		
6	6	185/16	185/16	0.0625	25/64	25/64	Chord	2/4	1	1	1/64		1/64	1	50									1		
6	6	93/8	93/8	0.0625	13/32	13/32	Chord	2/4	1	1	1/64		1/64	1	51									1		
6	6	187/16	187/16	0.0625	27/64	27/64	Chord	2/4	1	1	1/64		1/64	1	52									1		
6	6	47/4	47/4	0.0625	7/16	7/16	Chord	2/4	1	1	1/64		1/64	1	53									1		
6	6	189/16	189/16	0.0625	29/64	29/64	Chord	2/4	1	1	1/64		1/64	1	54									1		
6	6	95/8	95/8	0.0625	15/32	15/32	Chord	2/4	1	1	1/64		1/64	1	55									1		
6	6	191/16	191/16	0.0625	31/64	31/64	Chord	2/4	1	1	1/64		1/64	1	56											
6	6	10	10	0.0	0	0	Dynamic	2/4	2	1	0					sf										
6	6	10	10	0.0	0	0	Spanner	2/4	2	1	0														1	
6	6	10	10	1.5	0	0	Chord	2/4	2	1	3/8		1/4	3/2	57										1	
6	6	23/2	23/2	0.0	3/8	3/8	Spanner	2/4	2	1	0															
6	6	23/2	23/2	0.5	3/8	3/8	Chord	2/4	2	1	1/8		1/8	1	58											
6	6	10	10	0.0	0	0	Dynamic	2/4	3	1	0					p										
6	6	10	10	0.0	0	0	Spanner	2/4	3	1	0														2	
6	6	10	10	2.0	0	0	Chord	2/4	3	1	1/2		1/2	1	59										2	
6	6	10	10	0.0	0	0	Dynamic	2/4	4	1	0					p										
6	6	10	10	0.0	0	0	Dynamic	2/4	4	1	0					p										
6	6	10	10	0.0	0	0	Spanner	2/4	4	1	0														3	
6	6	10	10	2.0	0	0	Chord	2/4	4	1	1/2		1/2	1	60										3	
7	7	12	12	0.0	0	0	StaffText	3/4	1	1	0							"<font size=""10.0608""/><font face=""Times New Roman""/><i>sempre p  e  dolce</i>"								
7	7	12	12	0.0	0	0	StaffText	3/4	1	1	0							"<font size=""10.9754""/><font face=""Times New Roman""/><b>Allegro</b>"								
7	7	12	12	0.0	0	0	Tempo	3/4	1	1	0								𝅘𝅥=120	120.0	𝅘𝅥	120.0	1.0			
7	7	12	12	1.0	0	0	Chord	3/4	1	1	1/4		1/4	1	61									2		
7	7	13	13	1.0	1/4	1/4	Chord	3/4	1	1	1/4		1/4	1	62									2		
7	7	14	14	1.0	1/2	1/2	Chord	3/4	1	1	1/4		1/4	1	63									2		
7	7	12	12	0.0	0	0	StaffText	3/4	2	1	0							"<font size=""10.0608""/><font face=""Times New Roman""/><i>sempre p  e  dolce</i>"								
7	7	12	12	2.0	0	0	Chord	3/4	2	1	1/2		1/2	1	64									3		
7	7	14	14	1.0	1/2	1/2	Chord	3/4	2	1	1/4		1/4	1	65									3		
7	7	12	12	0.0	0	0	StaffText	3/4	3	1	0							"<font size=""10.0608""/><font face=""Times New Roman""/><i>sempre p  e  dolce</i>"								
7	7	12	12	0.0	0	0	Spanner	3/4	3	1	0															
7	7	12	12	1.0	0	0	Chord	3/4	3	1	1/4		1/4	1	66									4		
7	7	13	13	1.0	1/4	1/4	Chord	3/4	3	1	1/4		1/4	1	67									4		
7	7	14	14	1.0	1/2	1/2	Chord	3/4	3	1	1/4		1/4	1	68											
7	7	12	12	0.0	0	0	StaffText	3/4	4	1	0							"<font size=""10.0608""/><font face=""Times New Roman""/><i>sempre p  e  dolce</i>"								
7	7	12	12	0.0	0	0	Spanner	3/4	4	1	0															
7	7	12	12	3.0	0	0	Chord	3/4	4	1	3/4		1/2	3/2	69									5		
8	8	15	15	1.0	0	0	Chord	3/4	1	1	1/4		1/4	1	70									2		
8	8	16	16	1.0	1/4	1/4	Chord	3/4	1	1	1/4		1/4	1	71									2		
8	8	17	17	1.0	1/2	1/2	Chord	3/4	1	1	1/4		1/4	1	72											
8	8	15	15	2.0	0	0	Chord	3/4	2	1	1/2		1/2	1	73									3		
8	8	17	17	1.0	1/2	1/2	Chord	3/4	2	1	1/4		1/4	1	74									3		
8	8	15	15	1.0	0	0	Chord	3/4	3	1	1/4		1/4	1	75									6		
8	8	16	16	2.0	1/4	1/4	Chord	3/4	3	1	1/2		1/2	1	76									6		
8	8	15	15	3.0	0	0	Chord	3/4	4	1	3/4		1/2	3/2	77									5		
9	9	18	18	0.5	0	0	Chord	3/4	1	1	1/8		1/8	1	78									7		
9	9	37/2	37/2	0.5	1/8	1/8	Chord	3/4	1	1	1/8		1/8	1	79											
9	9	19	19	0.5	1/4	1/4	Chord	3/4	1	1	1/8		1/8	1	80									8		
9	9	39/2	39/2	0.5	3/8	3/8	Chord	3/4	1	1	1/8		1/8	1	81									8		
9	9	20	20	1.0	1/2	1/2	Chord	3/4	1	1	1/4		1/4	1	82		articStaccatoBelow									
9	9	18	18	2.0	0	0	Chord	3/4	2	1	1/2		1/2	1	83									3		
9	9	20	20	1.0	1/2	1/2	Chord	3/4	2	1	1/4		1/4	1	84									9		
9	9	18	18	2.0	0	0	Chord	3/4	3	1	1/2		1/2	1	85									6		
9	9	20	20	1.0	1/2	1/2	Chord	3/4	3	1	1/4		1/4	1	86											
9	9	18	18	3.0	0	0	Chord	3/4	4	1	3/4		1/2	3/2	87									5		
10	10	21	21	2.0	0	0	Chord	3/4	1	1	1/2		1/2	1	88											
10	10	23	23	1.0	1/2	1/2	Chord	3/4	1	1	1/4		1/4	1	89									10		
10	10	21	21	2.0	0	0	Chord	3/4	2	1	1/2		1/2	1	90									9		
10	10	23	23	1.0	1/2	1/2	Chord	3/4	2	1	1/4		1/4	1	91									9		
10	10	21	21	1.0	0	0	Chord	3/4	3	1	1/4		1/4	1	92									11		
10	10	22	22	1.0	1/4	1/4	Chord	3/4	3	1	1/4		1/4	1	93									11		
10	10	23	23	1.0	1/2	1/2	Chord	3/4	3	1	1/4		1/4	1	94									11		
10	10	21	21	3.0	0	0	Chord	3/4	4	1	3/4		1/2	3/2	95											
11	11	24	24	1.0	0	0	Chord	3/4	1	1	1/4		1/4	1	96									10		
11	11	25	25	1.0	1/4	1/4	Chord	3/4	1	1	1/4		1/4	1	97									10		
11	11	26	26	1.0	1/2	1/2	Chord	3/4	1	1	1/4		1/4	1	98									10		
11	11	24	24	2.0	0	0	Chord	3/4	2	1	1/2		1/2	1	99									9		
11	11	26	26	1.0	1/2	1/2	Chord	3/4	2	1	1/4		1/4	1	100									9		
11	11	24	24	1.0	0	0	Chord	3/4	3	1	1/4		1/4	1	101									11		
11	11	25	25	1.0	1/4	1/4	Chord	3/4	3	1	1/4		1/4	1	102									11		
11	11	26	26	1.0	1/2	1/2	Chord	3/4	3	1	1/4		1/4	1	103											
11	11	24	24	2.0	0	0	Chord	3/4	4	1	1/2		1/2	1	104									12		
11	11	26	26	1.0	1/2	1/2	Chord	3/4	4	1	1/4		1/4	1	105									13		
12	12	27	27	1.0	0	0	Chord	3/4	1	1	1/4		1/4	1	106									10		
12	12	28	28	1.0	1/4	1/4	Chord	3/4	1	1	1/4		1/4	1	107									10		
12	12	29	29	1.0	1/2	1/2	Chord	3/4	1	1	1/4		1/4	1	108											
12	12	27	27	1.0	0	0	Chord	3/4	2	1	1/4		1/4	1	109									9		
12	12	28	28	2.0	1/4	1/4	Chord	3/4	2	1	1/2		1/2	1	110									9		
12	12	27	27	2.0	0	0	Chord	3/4	3	1	1/2		1/2	1	111									14		
12	12	29	29	1.0	1/2	1/2	Chord	3/4	3	1	1/4		1/4	1	112											
12	12	27	27	1.0	0	0	Chord	3/4	4	1	1/4		1/4	1	113									13		
12	12	28	28	1.0	1/4	1/4	Chord	3/4	4	1	1/4		1/4	1	114									13		
12	12	29	29	1.0	1/2	1/2	Chord	3/4	4	1	1/4		1/4	1	115									13		
13	13	30	30	0.5	0	0	Chord	3/4	1	1	1/8		1/8	1	116									15		
13	13	61/2	61/2	0.5	1/8	1/8	Chord	3/4	1	1	1/8		1/8	1	117											
13	13	31	31	0.5	1/4	1/4	Chord	3/4	1	1	1/8		1/8	1	118									16		
13	13	63/2	63/2	0.5	3/8	3/8	Chord	3/4	1	1	1/8		1/8	1	119									16		
13	13	32	32	1.0	1/2	1/2	Chord	3/4	1	1	1/4		1/4	1	120		articStaccatoBelow									
13	13	30	30	1.0	0	0	Chord	3/4	2	1	1/4		1/4	1	121									9		
13	13	31	31	1.0	1/4	1/4	Chord	3/4	2	1	1/4		1/4	1	122											
13	13	32	32	0.5	1/2	1/2	Chord	3/4	2	1	1/8		1/8	1	123									17		
13	13	65/2	65/2	0.5	5/8	5/8	Chord	3/4	2	1	1/8		1/8	1	124									17		
13	13	30	30	3.0	0	0	Chord	3/4	3	1	3/4		1/2	3/2	125									18		
13	13	30	30	1.0	0	0	Chord	3/4	4	1	1/4		1/4	1	126									13		
13	13	31	31	1.0	1/4	1/4	Chord	3/4	4	1	1/4		1/4	1	127											
13	13	32	32	0.5	1/2	1/2	Chord	3/4	4	1	1/8		1/8	1	128									19		
13	13	65/2	65/2	0.5	5/8	5/8	Chord	3/4	4	1	1/8		1/8	1	129									19		
14	14	33	33	1.0	0	0	Chord	3/4	1	1	1/4		1/4	1	130											
14	14	33	33	1.0	0	0	Chord	3/4	2	1	1/4		1/4	1	131											
14	14	33	33	1.0	0	0	Chord	3/4	3	1	1/4		1/4	1	132									18		
14	14	34	34	1.0	1/4	1/4	Chord	3/4	3	1	1/4		1/4	1	133									18		
14	14	35	35	0.5	1/2	1/2	Chord	3/4	3	1	1/8		1/8	1	134									18		
14	14	71/2	71/2	0.5	5/8	5/8	Chord	3/4	3	1	1/8		1/8	1	135											
14	14	33	33	1.0	0	0	Chord	3/4	4	1	1/4		1/4	1	136									19		
14	14	34	34	1.0	1/4	1/4	Chord	3/4	4	1	1/4		1/4	1	137									19		
14	14	35	35	1.0	1/2	1/2	Chord	3/4	4	1	1/4		1/4	1	138											
15	15	36	36	1.0	0	0	Chord	3/4	3	1	1/4		1/4	1	139									20		
15	15	37	37	1.0	1/4	1/4	Chord	3/4	3	1	1/4		1/4	1	140									20		
15	15	38	38	1.0	1/2	1/2	Chord	3/4	3	1	1/4		1/4	1	141									20		
15	15	36	36	3.0	0	0	Chord	3/4	4	1	3/4		1/2	3/2	142									21		
16	16	39	39	0.0	0	0	Dynamic	3/4	2	1	0					p										
16	16	39	39	1.0	0	0	Chord	3/4	2	1	1/4		1/4	1	143									22		
16	16	40	40	1.0	1/4	1/4	Chord	3/4	2	1	1/4		1/4	1	144									22		
16	16	41	41	1.0	1/2	1/2	Chord	3/4	2	1	1/4		1/4	1	145											
16	16	39	39	1.0	0	0	Chord	3/4	3	1	1/4		1/4	1	146									20		
16	16	40	40	1.0	1/4	1/4	Chord	3/4	3	1	1/4		1/4	1	147									20		
16	16	41	41	1.0	1/2	1/2	Chord	3/4	3	1	1/4		1/4	1	148											
16	16	39	39	3.0	0	0	Chord	3/4	4	1	3/4		1/2	3/2	149									21		
17	17	42	42	0.0	0	0	Dynamic	3/4	1	1	0					p										
17	17	42	42	1.0	0	0	Chord	3/4	1	1	1/4		1/4	1	150									23		
17	17	43	43	1.0	1/4	1/4	Chord	3/4	1	1	1/4		1/4	1	151									23		
17	17	44	44	1.0	1/2	1/2	Chord	3/4	1	1	1/4		1/4	1	152									23		
17	17	42	42	0.5	0	0	Chord	3/4	2	1	1/8		1/8	1	153									24		
17	17	85/2	85/2	0.5	1/8	1/8	Chord	3/4	2	1	1/8		1/8	1	154											
17	17	43	43	0.5	1/4	1/4	Chord	3/4	2	1	1/8		1/8	1	155									25		
17	17	87/2	87/2	0.5	3/8	3/8	Chord	3/4	2	1	1/8		1/8	1	156									25		
17	17	44	44	1.0	1/2	1/2	Chord	3/4	2	1	1/4		1/4	1	157		articStaccatoBelow									
17	17	42	42	0.5	0	0	Chord	3/4	3	1	1/8		1/8	1	158									26		
17	17	85/2	85/2	0.5	1/8	1/8	Chord	3/4	3	1	1/8		1/8	1	159											
17	17	43	43	0.5	1/4	1/4	Chord	3/4	3	1	1/8		1/8	1	160									27		
17	17	87/2	87/2	0.5	3/8	3/8	Chord	3/4	3	1	1/8		1/8	1	161									27		
17	17	44	44	1.0	1/2	1/2	Chord	3/4	3	1	1/4		1/4	1	162		articStaccatoBelow									
17	17	42	42	3.0	0	0	Chord	3/4	4	1	3/4		1/2	3/2	163									21		
18	18	45	45	1.0	0	0	Chord	3/4	1	1	1/4		1/4	1	164									23		
18	18	46	46	0.0	1/4	1/4	StaffText	3/4	1	1	0							"<font size=""10.0608""/><font face=""Times New Roman""/><i>cresc.</i>"						23		
18	18	46	46	1.0	1/4	1/4	Chord	3/4	1	1	1/4		1/4	1	165									23		
18	18	47	47	1.0	1/2	1/2	Chord	3/4	1	1	1/4		1/4	1	166											
18	18	45	45	1.0	0	0	Chord	3/4	2	1	1/4		1/4	1	167									28		
18	18	46	46	0.0	1/4	1/4	StaffText	3/4	2	1	0							"<font size=""10.0608""/><font face=""Times New Roman""/><i>cresc.</i>"						28		
18	18	46	46	1.0	1/4	1/4	Chord	3/4	2	1	1/4		1/4	1	168									28		
18	18	47	47	1.0	1/2	1/2	Chord	3/4	2	1	1/4		1/4	1	169											
18	18	45	45	1.0	0	0	Chord	3/4	3	1	1/4		1/4	1	170									29		
18	18	46	46	0.0	1/4	1/4	StaffText	3/4	3	1	0							"<font size=""10.0608""/><font face=""Times New Roman""/><i>cresc.</i>"						29		
18	18	46	46	1.0	1/4	1/4	Chord	3/4	3	1	1/4		1/4	1	171									29		
18	18	47	47	1.0	1/2	1/2	Chord	3/4	3	1	1/4		1/4	1	172									29		
18	18	45	45	2.0	0	0	Chord	3/4	4	1	1/2		1/2	1	173											
18	18	47	47	0.0	1/2	1/2	StaffText	3/4	4	1	0							"<font size=""10.0608""/><font face=""Times New Roman""/><i>cresc.</i>"								
18	18	47	47	1.0	1/2	1/2	Chord	3/4	4	1	1/4		1/4	1	174									30		
19	19	48	48	1.0	0	0	Chord	3/4	1	1	1/4		1/4	1	175									31		
19	19	49	49	1.0	1/4	1/4	Chord	3/4	1	1	1/4		1/4	1	176									31		
19	19	50	50	1.0	1/2	1/2	Chord	3/4	1	1	1/4		1/4	1	177									31		
19	19	48	48	1.0	0	0	Chord	3/4	2	1	1/4		1/4	1	178									32		
19	19	49	49	1.0	1/4	1/4	Chord	3/4	2	1	1/4		1/4	1	179									32		
19	19	50	50	1.0	1/2	1/2	Chord	3/4	2	1	1/4		1/4	1	180									32		
19	19	48	48	1.0	0	0	Chord	3/4	3	1	1/4		1/4	1	181									29		
19	19	49	49	1.0	1/4	1/4	Chord	3/4	3	1	1/4		1/4	1	182									29		
19	19	50	50	1.0	1/2	1/2	Chord	3/4	3	1	1/4		1/4	1	183											
19	19	48	48	0.5	0	0	Chord	3/4	4	1	1/8		1/8	1	184									30		
19	19	97/2	97/2	0.5	1/8	1/8	Chord	3/4	4	1	1/8		1/8	1	185									30		
19	19	49	49	0.5	1/4	1/4	Chord	3/4	4	1	1/8		1/8	1	186									30		
19	19	99/2	99/2	0.5	3/8	3/8	Chord	3/4	4	1	1/8		1/8	1	187									30		
19	19	50	50	0.5	1/2	1/2	Chord	3/4	4	1	1/8		1/8	1	188									30		
19	19	101/2	101/2	0.5	5/8	5/8	Chord	3/4	4	1	1/8		1/8	1	189									30		
20	20	51	51	1.0	0	0	Chord	3/4	1	1	1/4		1/4	1	190									31		
20	20	52	52	1.0	1/4	1/4	Chord	3/4	1	1	1/4		1/4	1	191									31		
20	20	53	53	1.0	1/2	1/2	Chord	3/4	1	1	1/4		1/4	1	192											
20	20	51	51	1.0	0	0	Chord	3/4	2	1	1/4		1/4	1	193									32		
20	20	52	52	1.0	1/4	1/4	Chord	3/4	2	1	1/4		1/4	1	194									32		
20	20	53	53	1.0	1/2	1/2	Chord	3/4	2	1	1/4		1/4	1	195											
20	20	51	51	0.5	0	0	Chord	3/4	3	1	1/8		1/8	1	196									33		
20	20	103/2	103/2	0.5	1/8	1/8	Chord	3/4	3	1	1/8		1/8	1	197									33		
20	20	52	52	0.5	1/4	1/4	Chord	3/4	3	1	1/8		1/8	1	198									33		
20	20	105/2	105/2	0.5	3/8	3/8	Chord	3/4	3	1	1/8		1/8	1	199									33		
20	20	53	53	0.5	1/2	1/2	Chord	3/4	3	1	1/8		1/8	1	200									33		
20	20	107/2	107/2	0.5	5/8	5/8	Chord	3/4	3	1	1/8		1/8	1	201											
20	20	51	51	0.5	0	0	Chord	3/4	4	1	1/8		1/8	1	202									30		
20	20	103/2	103/2	0.5	1/8	1/8	Chord	3/4	4	1	1/8		1/8	1	203									30		
20	20	52	52	0.5	1/4	1/4	Chord	3/4	4	1	1/8		1/8	1	204									30		
20	20	105/2	105/2	0.5	3/8	3/8	Chord	3/4	4	1	1/8		1/8	1	205									30		
20	20	53	53	0.5	1/2	1/2	Chord	3/4	4	1	1/8		1/8	1	206									30		
20	20	107/2	107/2	0.5	5/8	5/8	Chord	3/4	4	1	1/8		1/8	1	207									30		
21	21	54	54	0.5	0	0	Chord	3/4	1	1	1/8		1/8	1	208									34		
21	21	109/2	109/2	0.5	1/8	1/8	Chord	3/4	1	1	1/8		1/8	1	209											
21	21	55	55	0.5	1/4	1/4	Chord	3/4	1	1	1/8		1/8	1	210									35		
21	21	111/2	111/2	0.5	3/8	3/8	Chord	3/4	1	1	1/8		1/8	1	211									35		
21	21	56	56	1.0	1/2	1/2	Chord	3/4	1	1	1/4		1/4	1	212		articStaccatoAbove									
21	21	54	54	0.5	0	0	Chord	3/4	2	1	1/8		1/8	1	213									36		
21	21	109/2	109/2	0.5	1/8	1/8	Chord	3/4	2	1	1/8		1/8	1	214											
21	21	55	55	0.5	1/4	1/4	Chord	3/4	2	1	1/8		1/8	1	215									37		
21	21	111/2	111/2	0.5	3/8	3/8	Chord	3/4	2	1	1/8		1/8	1	216									37		
21	21	56	56	1.0	1/2	1/2	Chord	3/4	2	1	1/4		1/4	1	217		articStaccatoBelow									
21	21	54	54	0.5	0	0	Chord	3/4	3	1	1/8		1/8	1	218									38		
21	21	109/2	109/2	0.5	1/8	1/8	Chord	3/4	3	1	1/8		1/8	1	219											
21	21	55	55	0.5	1/4	1/4	Chord	3/4	3	1	1/8		1/8	1	220									39		
21	21	111/2	111/2	0.5	3/8	3/8	Chord	3/4	3	1	1/8		1/8	1	221									39		
21	21	56	56	1.0	1/2	1/2	Chord	3/4	3	1	1/4		1/4	1	222		articStaccatoBelow									
21	21	54	54	1.0	0	0	Chord	3/4	4	1	1/4		1/4	1	223									30		
21	21	55	55	1.0	1/4	1/4	Chord	3/4	4	1	1/4		1/4	1	224									30		
21	21	56	56	1.0	1/2	1/2	Chord	3/4	4	1	1/4		1/4	1	225											
22	22	57	57	1.0	0	0	Chord	3/4	1	1	1/4		1/4	1	226		articStaccatoAbove									
22	22	58	58	1.0	1/4	1/4	Chord	3/4	1	1	1/4		1/4	1	227		articStaccatoBelow									
22	22	59	59	0.0	1/2	1/2	Dynamic	3/4	1	1	0					f										
22	22	59	59	1.0	1/2	1/2	Chord	3/4	1	1	1/4		1/4	1	228											
22	22	57	57	0.5	0	0	Chord	3/4	2	1	1/8		1/8	1	229											
22	22	115/2	115/2	0.5	1/8	1/8	Chord	3/4	2	1	1/8		1/8	1	230											
22	22	58	58	0.5	1/4	1/4	Chord	3/4	2	1	1/8		1/8	1	231											
22	22	117/2	117/2	0.5	3/8	3/8	Chord	3/4	2	1	1/8		1/8	1	232											
22	22	59	59	0.0	1/2	1/2	Dynamic	3/4	2	1	0					f										
22	22	59	59	0.5	1/2	1/2	Chord	3/4	2	1	1/8		1/8	1	233											
22	22	119/2	119/2	0.5	5/8	5/8	Chord	3/4	2	1	1/8		1/8	1	234											
22	22	57	57	0.5	0	0	Chord	3/4	3	1	1/8		1/8	1	235											
22	22	115/2	115/2	0.5	1/8	1/8	Chord	3/4	3	1	1/8		1/8	1	236											
22	22	58	58	0.5	1/4	1/4	Chord	3/4	3	1	1/8		1/8	1	237											
22	22	117/2	117/2	0.5	3/8	3/8	Chord	3/4	3	1	1/8		1/8	1	238											
22	22	59	59	0.0	1/2	1/2	Dynamic	3/4	3	1	0					f										
22	22	59	59	0.5	1/2	1/2	Chord	3/4	3	1	1/8		1/8	1	239											
