mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	gracenote	nominal_duration	scalar	chord_id	dynamics	articulation	staff_text	tempo	qpm	metronome_base	metronome_number	tempo_visible	slur	decrescendo_hairpin	crescendo_hairpin
119	119	473	473	1.0	1/4	1/4	Chord	2/2	3	1	1/4		1/4	1	1835											
119	119	474	474	0.0	1/2	1/2	Dynamic	2/2	3	1	0					f										
119	119	474	474	0.0	1/2	1/2	Chord	2/2	3	1	0	grace16	1/16	1	1836											
119	119	474	474	1.0	1/2	1/2	Chord	2/2	3	1	1/4		1/4	1	1837											
119	119	475	475	1.0	3/4	3/4	Chord	2/2	3	1	1/4		1/4	1	1838											
119	119	472	472	1.0	0	0	Chord	2/2	4	1	1/4		1/4	1	1839											
119	119	473	473	1.0	1/4	1/4	Chord	2/2	4	1	1/4		1/4	1	1840											
119	119	474	474	0.0	1/2	1/2	Dynamic	2/2	4	1	0					f										
119	119	474	474	0.0	1/2	1/2	Chord	2/2	4	1	0	grace16	1/16	1	1841											
119	119	474	474	1.0	1/2	1/2	Chord	2/2	4	1	1/4		1/4	1	1842											
119	119	475	475	1.0	3/4	3/4	Chord	2/2	4	1	1/4		1/4	1	1843											
120	120	476	476	1.0	0	0	Chord	2/2	1	1	1/4		1/4	1	1844									269		
120	120	477	477	0.5	1/4	1/4	Chord	2/2	1	1	1/8		1/8	1	1845									269		
120	120	955/2	955/2	0.5	3/8	3/8	Chord	2/2	1	1	1/8		1/8	1	1846											
120	120	478	478	1.0	1/2	1/2	Chord	2/2	1	1	1/4		1/4	1	1847		articStaccatoAbove									
120	120	479	479	1.0	3/4	3/4	Chord	2/2	1	1	1/4		1/4	1	1848		articStaccatoAbove									
120	120	476	476	1.0	0	0	Chord	2/2	2	1	1/4		1/4	1	1849									270		
120	120	477	477	0.5	1/4	1/4	Chord	2/2	2	1	1/8		1/8	1	1850									270		
120	120	955/2	955/2	0.5	3/8	3/8	Chord	2/2	2	1	1/8		1/8	1	1851											
120	120	478	478	1.0	1/2	1/2	Chord	2/2	2	1	1/4		1/4	1	1852		articStaccatoAbove									
120	120	479	479	1.0	3/4	3/4	Chord	2/2	2	1	1/4		1/4	1	1853		articStaccatoBelow									
120	120	476	476	0.0	0	0	Dynamic	2/2	3	1	0					f										
120	120	476	476	1.0	0	0	Chord	2/2	3	1	1/4		1/4	1	1854											
120	120	477	477	1.0	1/4	1/4	Chord	2/2	3	1	1/4		1/4	1	1855											
120	120	478	478	0.0	1/2	1/2	Dynamic	2/2	3	1	0					f										
120	120	478	478	1.0	1/2	1/2	Chord	2/2	3	1	1/4		1/4	1	1856											
120	120	479	479	1.0	3/4	3/4	Chord	2/2	3	1	1/4		1/4	1	1857											
120	120	476	476	0.0	0	0	Dynamic	2/2	4	1	0					f										
120	120	476	476	1.0	0	0	Chord	2/2	4	1	1/4		1/4	1	1858											
120	120	477	477	1.0	1/4	1/4	Chord	2/2	4	1	1/4		1/4	1	1859											
120	120	478	478	0.0	1/2	1/2	Dynamic	2/2	4	1	0					f										
120	120	478	478	1.0	1/2	1/2	Chord	2/2	4	1	1/4		1/4	1	1860											
120	120	479	479	1.0	3/4	3/4	Chord	2/2	4	1	1/4		1/4	1	1861											
121	121	480	480	0.0	0	0	Dynamic	2/2	1	1	0					pp										
121	121	480	480	0.5	0	0	Chord	2/2	1	1	1/8		1/8	1	1862									271		
121	121	961/2	961/2	0.5	1/8	1/8	Chord	2/2	1	1	1/8		1/8	1	1863									271		
121	121	481	481	0.5	1/4	1/4	Chord	2/2	1	1	1/8		1/8	1	1864									271		
121	121	963/2	963/2	0.5	3/8	3/8	Chord	2/2	1	1	1/8		1/8	1	1865									271		
121	121	482	482	2.0	1/2	1/2	Chord	2/2	1	1	1/2		1/2	1	1866											
121	121	480	480	0.0	0	0	Dynamic	2/2	2	1	0					pp										
121	121	480	480	1.0	0	0	Chord	2/2	2	1	1/4		1/4	1	1867		articStaccatoAbove									
121	121	481	481	1.0	1/4	1/4	Chord	2/2	2	1	1/4		1/4	1	1868		articStaccatoAbove									
121	121	482	482	1.0	1/2	1/2	Chord	2/2	2	1	1/4		1/4	1	1869		articStaccatoAbove									
121	121	483	483	1.0	3/4	3/4	Chord	2/2	2	1	1/4		1/4	1	1870		articStaccatoAbove									
121	121	480	480	0.0	0	0	Dynamic	2/2	3	1	0					pp										
121	121	480	480	2.0	0	0	Chord	2/2	3	1	1/2		1/2	1	1871									272		
121	121	482	482	2.0	1/2	1/2	Chord	2/2	3	1	1/2		1/2	1	1872									272		
122	122	484	484	0.5	0	0	Chord	2/2	1	1	1/8		1/8	1	1873									273		
122	122	969/2	969/2	0.5	1/8	1/8	Chord	2/2	1	1	1/8		1/8	1	1874									273		
122	122	485	485	0.5	1/4	1/4	Chord	2/2	1	1	1/8		1/8	1	1875									273		
122	122	971/2	971/2	0.5	3/8	3/8	Chord	2/2	1	1	1/8		1/8	1	1876									273		
122	122	486	486	2.0	1/2	1/2	Chord	2/2	1	1	1/2		1/2	1	1877											
122	122	484	484	1.0	0	0	Chord	2/2	2	1	1/4		1/4	1	1878									274		
122	122	485	485	0.5	1/4	1/4	Chord	2/2	2	1	1/8		1/8	1	1879									274		
122	122	971/2	971/2	0.5	3/8	3/8	Chord	2/2	2	1	1/8		1/8	1	1880											
122	122	486	486	1.0	1/2	1/2	Chord	2/2	2	1	1/4		1/4	1	1881		articStaccatoAbove									
122	122	487	487	1.0	3/4	3/4	Chord	2/2	2	1	1/4		1/4	1	1882		articStaccatoAbove									
122	122	484	484	2.0	0	0	Chord	2/2	3	1	1/2		1/2	1	1883									272		
122	122	486	486	2.0	1/2	1/2	Chord	2/2	3	1	1/2		1/2	1	1884											
123	123	488	488	2.0	0	0	Chord	2/2	2	1	1/2		1/2	1	1885									275		
123	123	490	490	2.0	1/2	1/2	Chord	2/2	2	1	1/2		1/2	1	1886									275		
123	123	488	488	0.5	0	0	Chord	2/2	3	1	1/8		1/8	1	1887									276		
123	123	977/2	977/2	0.5	1/8	1/8	Chord	2/2	3	1	1/8		1/8	1	1888									276		
123	123	489	489	0.5	1/4	1/4	Chord	2/2	3	1	1/8		1/8	1	1889									276		
123	123	979/2	979/2	0.5	3/8	3/8	Chord	2/2	3	1	1/8		1/8	1	1890									276		
123	123	490	490	2.0	1/2	1/2	Chord	2/2	3	1	1/2		1/2	1	1891											
123	123	488	488	0.0	0	0	Dynamic	2/2	4	1	0					pp										
123	123	488	488	1.0	0	0	Chord	2/2	4	1	1/4		1/4	1	1892											
123	123	489	489	1.0	1/4	1/4	Chord	2/2	4	1	1/4		1/4	1	1893											
123	123	490	490	1.0	1/2	1/2	Chord	2/2	4	1	1/4		1/4	1	1894											
123	123	491	491	1.0	3/4	3/4	Chord	2/2	4	1	1/4		1/4	1	1895											
124	124	492	492	0.0	0	0	Dynamic	2/2	1	1	0					pp										
124	124	492	492	1.0	0	0	Chord	2/2	1	1	1/4		1/4	1	1896											
124	124	493	493	1.0	1/4	1/4	Chord	2/2	1	1	1/4		1/4	1	1897											
124	124	494	494	1.0	1/2	1/2	Chord	2/2	1	1	1/4		1/4	1	1898											
124	124	495	495	1.0	3/4	3/4	Chord	2/2	1	1	1/4		1/4	1	1899											
124	124	492	492	2.0	0	0	Chord	2/2	2	1	1/2		1/2	1	1900									275		
124	124	494	494	2.0	1/2	1/2	Chord	2/2	2	1	1/2		1/2	1	1901											
124	124	492	492	0.5	0	0	Chord	2/2	3	1	1/8		1/8	1	1902									277		
124	124	985/2	985/2	0.5	1/8	1/8	Chord	2/2	3	1	1/8		1/8	1	1903									277		
124	124	493	493	0.5	1/4	1/4	Chord	2/2	3	1	1/8		1/8	1	1904									277		
124	124	987/2	987/2	0.5	3/8	3/8	Chord	2/2	3	1	1/8		1/8	1	1905									277		
124	124	494	494	2.0	1/2	1/2	Chord	2/2	3	1	1/2		1/2	1	1906											
124	124	492	492	1.0	0	0	Chord	2/2	4	1	1/4		1/4	1	1907									278		
124	124	493	493	0.5	1/4	1/4	Chord	2/2	4	1	1/8		1/8	1	1908									278		
124	124	987/2	987/2	0.5	3/8	3/8	Chord	2/2	4	1	1/8		1/8	1	1909											
124	124	494	494	1.0	1/2	1/2	Chord	2/2	4	1	1/4		1/4	1	1910		articStaccatoAbove									
124	124	495	495	1.0	3/4	3/4	Chord	2/2	4	1	1/4		1/4	1	1911		articStaccatoAbove									
125	125	496	496	0.0	0	0	StaffText	2/2	1	1	0							"<font size=""10.0608""/><font face=""Times New Roman""/><i>cresc.</i>"								
125	125	496	496	1.0	0	0	Chord	2/2	1	1	1/4		1/4	1	1912											
125	125	497	497	1.0	1/4	1/4	Chord	2/2	1	1	1/4		1/4	1	1913											
125	125	498	498	1.0	1/2	1/2	Chord	2/2	1	1	1/4		1/4	1	1914											
125	125	499	499	1.0	3/4	3/4	Chord	2/2	1	1	1/4		1/4	1	1915											
125	125	496	496	0.0	0	0	StaffText	2/2	2	1	0							"<font size=""10.0608""/><font face=""Times New Roman""/><i>cresc.</i>"								
125	125	496	496	0.5	0	0	Chord	2/2	2	1	1/8		1/8	1	1916									279		
125	125	993/2	993/2	0.5	1/8	1/8	Chord	2/2	2	1	1/8		1/8	1	1917									279		
125	125	497	497	0.5	1/4	1/4	Chord	2/2	2	1	1/8		1/8	1	1918									279		
125	125	995/2	995/2	0.5	3/8	3/8	Chord	2/2	2	1	1/8		1/8	1	1919									279		
125	125	498	498	2.0	1/2	1/2	Chord	2/2	2	1	1/2		1/2	1	1920											
125	125	496	496	0.0	0	0	StaffText	2/2	3	1	0							"<font size=""10.0608""/><font face=""Times New Roman""/><i>cresc.</i>"								
125	125	496	496	1.0	0	0	Chord	2/2	3	1	1/4		1/4	1	1921											
125	125	497	497	1.0	1/4	1/4	Chord	2/2	3	1	1/4		1/4	1	1922											
125	125	498	498	1.0	1/2	1/2	Chord	2/2	3	1	1/4		1/4	1	1923											
125	125	499	499	1.0	3/4	3/4	Chord	2/2	3	1	1/4		1/4	1	1924											
125	125	496	496	0.0	0	0	StaffText	2/2	4	1	0							"<font size=""10.0608""/><font face=""Times New Roman""/><i>cresc.</i>"								
125	125	496	496	2.0	0	0	Chord	2/2	4	1	1/2		1/2	1	1925									280		
125	125	498	498	2.0	1/2	1/2	Chord	2/2	4	1	1/2		1/2	1	1926									280		
126	126	500	500	1.0	0	0	Chord	2/2	1	1	1/4		1/4	1	1927									281		
126	126	501	501	0.5	1/4	1/4	Chord	2/2	1	1	1/8		1/8	1	1928									281		
126	126	1003/2	1003/2	0.5	3/8	3/8	Chord	2/2	1	1	1/8		1/8	1	1929											
126	126	502	502	1.0	1/2	1/2	Chord	2/2	1	1	1/4		1/4	1	1930		articStaccatoAbove									
126	126	503	503	1.0	3/4	3/4	Chord	2/2	1	1	1/4		1/4	1	1931		articStaccatoAbove									
126	126	500	500	0.5	0	0	Chord	2/2	2	1	1/8		1/8	1	1932									282		
126	126	1001/2	1001/2	0.5	1/8	1/8	Chord	2/2	2	1	1/8		1/8	1	1933									282		
126	126	501	501	0.5	1/4	1/4	Chord	2/2	2	1	1/8		1/8	1	1934									282		
126	126	1003/2	1003/2	0.5	3/8	3/8	Chord	2/2	2	1	1/8		1/8	1	1935									282		
126	126	502	502	2.0	1/2	1/2	Chord	2/2	2	1	1/2		1/2	1	1936											
126	126	500	500	1.0	0	0	Chord	2/2	3	1	1/4		1/4	1	1937											
126	126	501	501	1.0	1/4	1/4	Chord	2/2	3	1	1/4		1/4	1	1938											
126	126	502	502	1.0	1/2	1/2	Chord	2/2	3	1	1/4		1/4	1	1939											
126	126	503	503	1.0	3/4	3/4	Chord	2/2	3	1	1/4		1/4	1	1940											
126	126	500	500	2.0	0	0	Chord	2/2	4	1	1/2		1/2	1	1941									280		
126	126	502	502	2.0	1/2	1/2	Chord	2/2	4	1	1/2		1/2	1	1942											
127	127	504	504	0.0	0	0	Dynamic	2/2	1	1	0					f										
127	127	504	504	1.0	0	0	Chord	2/2	1	1	1/4		1/4	1	1943		articStaccatoAbove									
127	127	505	505	1.0	1/4	1/4	Chord	2/2	1	1	1/4		1/4	1	1944		articStaccatoAbove									
127	127	506	506	0.0	1/2	1/2	Dynamic	2/2	1	1	0					f										
127	127	506	506	0.0	1/2	1/2	Spanner	2/2	1	1	0														25	
127	127	506	506	1.0	1/2	1/2	Chord	2/2	1	1	1/4		1/4	1	1945		articStaccatoAbove								25	
127	127	507	507	1.0	3/4	3/4	Chord	2/2	1	1	1/4		1/4	1	1946		articStaccatoAbove								25	
127	127	504	504	0.0	0	0	Dynamic	2/2	2	1	0					f										
127	127	504	504	1.0	0	0	Chord	2/2	2	1	1/4		1/4	1	1947		articStaccatoBelow									
127	127	505	505	1.0	1/4	1/4	Chord	2/2	2	1	1/4		1/4	1	1948		articStaccatoAbove									
127	127	506	506	0.0	1/2	1/2	Dynamic	2/2	2	1	0					f										
127	127	506	506	0.0	1/2	1/2	Spanner	2/2	2	1	0														26	
127	127	506	506	1.0	1/2	1/2	Chord	2/2	2	1	1/4		1/4	1	1949		articStaccatoAbove								26	
127	127	507	507	1.0	3/4	3/4	Chord	2/2	2	1	1/4		1/4	1	1950		articStaccatoAbove								26	
127	127	504	504	1.0	0	0	Chord	2/2	3	1	1/4		1/4	1	1951											
127	127	505	505	1.0	1/4	1/4	Chord	2/2	3	1	1/4		1/4	1	1952											
127	127	506	506	0.0	1/2	1/2	Spanner	2/2	3	1	0														27	
127	127	506	506	0.5	1/2	1/2	Chord	2/2	3	1	1/8		1/8	1	1953									283	27	
127	127	1013/2	1013/2	0.5	5/8	5/8	Chord	2/2	3	1	1/8		1/8	1	1954									283	27	
127	127	507	507	0.5	3/4	3/4	Chord	2/2	3	1	1/8		1/8	1	1955									283	27	
127	127	1015/2	1015/2	0.5	7/8	7/8	Chord	2/2	3	1	1/8		1/8	1	1956										27	
127	127	504	504	0.0	0	0	Dynamic	2/2	4	1	0					f										
127	127	504	504	0.0	0	0	Dynamic	2/2	4	1	0					f										
127	127	504	504	0.5	0	0	Chord	2/2	4	1	1/8		1/8	1	1957									284		
127	127	1009/2	1009/2	0.5	1/8	1/8	Chord	2/2	4	1	1/8		1/8	1	1958									284		
127	127	505	505	0.5	1/4	1/4	Chord	2/2	4	1	1/8		1/8	1	1959									284		
127	127	1011/2	1011/2	0.5	3/8	3/8	Chord	2/2	4	1	1/8		1/8	1	1960											
127	127	506	506	0.0	1/2	1/2	Dynamic	2/2	4	1	0					f										
127	127	506	506	0.0	1/2	1/2	Dynamic	2/2	4	1	0					f										
127	127	506	506	0.0	1/2	1/2	Spanner	2/2	4	1	0														28	
127	127	506	506	2.0	1/2	1/2	Chord	2/2	4	1	1/2		1/2	1	1961										28	
128	128	508	508	0.0	0	0	Dynamic	2/2	1	1	0					p										
128	128	508	508	0.0	0	0	Spanner	2/2	1	1	0															
128	128	508	508	1.0	0	0	Chord	2/2	1	1	1/4		1/4	1	1962		articStaccatoAbove									
128	128	509	509	1.0	1/4	1/4	Chord	2/2	1	1	1/4		1/4	1	1963		articStaccatoAbove									
128	128	510	510	1.0	1/2	1/2	Chord	2/2	1	1	1/4		1/4	1	1964		articStaccatoAbove									
128	128	511	511	1.0	3/4	3/4	Chord	2/2	1	1	1/4		1/4	1	1965		articStaccatoAbove									
128	128	508	508	0.0	0	0	Dynamic	2/2	2	1	0					p										
128	128	508	508	0.0	0	0	Spanner	2/2	2	1	0															
128	128	508	508	1.0	0	0	Chord	2/2	2	1	1/4		1/4	1	1966		articStaccatoAbove									
128	128	509	509	1.0	1/4	1/4	Chord	2/2	2	1	1/4		1/4	1	1967		articStaccatoAbove									
128	128	510	510	1.0	1/2	1/2	Chord	2/2	2	1	1/4		1/4	1	1968		articStaccatoAbove									
128	128	511	511	1.0	3/4	3/4	Chord	2/2	2	1	1/4		1/4	1	1969		articStaccatoAbove									
128	128	508	508	0.0	0	0	Spanner	2/2	3	1	0															
128	128	508	508	0.5	0	0	Chord	2/2	3	1	1/8		1/8	1	1970									285		
128	128	1017/2	1017/2	0.5	1/8	1/8	Chord	2/2	3	1	1/8		1/8	1	1971									285		
128	128	509	509	0.5	1/4	1/4	Chord	2/2	3	1	1/8		1/8	1	1972									285		
128	128	1019/2	1019/2	0.5	3/8	3/8	Chord	2/2	3	1	1/8		1/8	1	1973									285		
128	128	510	510	0.5	1/2	1/2	Chord	2/2	3	1	1/8		1/8	1	1974									285		
128	128	1021/2	1021/2	0.5	5/8	5/8	Chord	2/2	3	1	1/8		1/8	1	1975									285		
128	128	511	511	0.5	3/4	3/4	Chord	2/2	3	1	1/8		1/8	1	1976									285		
128	128	1023/2	1023/2	0.5	7/8	7/8	Chord	2/2	3	1	1/8		1/8	1	1977											
128	128	508	508	0.0	0	0	Dynamic	2/2	4	1	0					p										
128	128	508	508	0.0	0	0	Dynamic	2/2	4	1	0					p										
128	128	508	508	0.0	0	0	Spanner	2/2	4	1	0															
128	128	508	508	4.0	0	0	Chord	2/2	4	1	1		1	1	1978											
129	129	512	512	0.5	0	0	Chord	2/2	1	1	1/8		1/8	1	1979									286		
129	129	1025/2	1025/2	0.5	1/8	1/8	Chord	2/2	1	1	1/8		1/8	1	1980									286		
129	129	513	513	0.5	1/4	1/4	Chord	2/2	1	1	1/8		1/8	1	1981									286		
129	129	1027/2	1027/2	0.5	3/8	3/8	Chord	2/2	1	1	1/8		1/8	1	1982									286		
129	129	514	514	0.5	1/2	1/2	Chord	2/2	1	1	1/8		1/8	1	1983									286		
129	129	1029/2	1029/2	0.5	5/8	5/8	Chord	2/2	1	1	1/8		1/8	1	1984									286		
129	129	515	515	0.5	3/4	3/4	Chord	2/2	1	1	1/8		1/8	1	1985									286		
129	129	1031/2	1031/2	0.5	7/8	7/8	Chord	2/2	1	1	1/8		1/8	1	1986									286		
129	129	512	512	1.0	0	0	Chord	2/2	2	1	1/4		1/4	1	1987		articStaccatoAbove									
129	129	513	513	1.0	1/4	1/4	Chord	2/2	2	1	1/4		1/4	1	1988		articStaccatoAbove									
129	129	514	514	1.0	1/2	1/2	Chord	2/2	2	1	1/4		1/4	1	1989		articStaccatoAbove									
129	129	515	515	1.0	3/4	3/4	Chord	2/2	2	1	1/4		1/4	1	1990		articStaccatoAbove									
129	129	512	512	0.5	0	0	Chord	2/2	3	1	1/8		1/8	1	1991									287		
129	129	1025/2	1025/2	0.5	1/8	1/8	Chord	2/2	3	1	1/8		1/8	1	1992									287		
129	129	513	513	0.5	1/4	1/4	Chord	2/2	3	1	1/8		1/8	1	1993									287		
129	129	1027/2	1027/2	0.5	3/8	3/8	Chord	2/2	3	1	1/8		1/8	1	1994									287		
129	129	514	514	0.5	1/2	1/2	Chord	2/2	3	1	1/8		1/8	1	1995									287		
129	129	1029/2	1029/2	0.5	5/8	5/8	Chord	2/2	3	1	1/8		1/8	1	1996									287		
129	129	515	515	0.5	3/4	3/4	Chord	2/2	3	1	1/8		1/8	1	1997									287		
129	129	1031/2	1031/2	0.5	7/8	7/8	Chord	2/2	3	1	1/8		1/8	1	1998									287		
129	129	512	512	4.0	0	0	Chord	2/2	4	1	1		1	1	1999											
130	130	516	516	0.5	0	0	Chord	2/2	1	1	1/8		1/8	1	2000									286		
130	130	1033/2	1033/2	0.5	1/8	1/8	Chord	2/2	1	1	1/8		1/8	1	2001									286		
130	130	517	517	0.5	1/4	1/4	Chord	2/2	1	1	1/8		1/8	1	2002									286		
130	130	1035/2	1035/2	0.5	3/8	3/8	Chord	2/2	1	1	1/8		1/8	1	2003									286		
130	130	518	518	0.5	1/2	1/2	Chord	2/2	1	1	1/8		1/8	1	2004									286		
130	130	1037/2	1037/2	0.5	5/8	5/8	Chord	2/2	1	1	1/8		1/8	1	2005									286		
130	130	519	519	0.5	3/4	3/4	Chord	2/2	1	1	1/8		1/8	1	2006									286		
130	130	1039/2	1039/2	0.5	7/8	7/8	Chord	2/2	1	1	1/8		1/8	1	2007											
130	130	516	516	1.0	0	0	Chord	2/2	2	1	1/4		1/4	1	2008		articStaccatoAbove									
130	130	517	517	1.0	1/4	1/4	Chord	2/2	2	1	1/4		1/4	1	2009		articStaccatoAbove									
130	130	518	518	1.0	1/2	1/2	Chord	2/2	2	1	1/4		1/4	1	2010		articStaccatoAbove									
130	130	519	519	1.0	3/4	3/4	Chord	2/2	2	1	1/4		1/4	1	2011		articStaccatoAbove									
130	130	516	516	0.5	0	0	Chord	2/2	3	1	1/8		1/8	1	2012									287		
130	130	1033/2	1033/2	0.5	1/8	1/8	Chord	2/2	3	1	1/8		1/8	1	2013									287		
130	130	517	517	0.5	1/4	1/4	Chord	2/2	3	1	1/8		1/8	1	2014									287		
130	130	1035/2	1035/2	0.5	3/8	3/8	Chord	2/2	3	1	1/8		1/8	1	2015									287		
130	130	518	518	0.5	1/2	1/2	Chord	2/2	3	1	1/8		1/8	1	2016									287		
130	130	1037/2	1037/2	0.5	5/8	5/8	Chord	2/2	3	1	1/8		1/8	1	2017									287		
130	130	519	519	0.5	3/4	3/4	Chord	2/2	3	1	1/8		1/8	1	2018									287		
130	130	1039/2	1039/2	0.5	7/8	7/8	Chord	2/2	3	1	1/8		1/8	1	2019											
130	130	516	516	4.0	0	0	Chord	2/2	4	1	1		1	1	2020											
131	131	520	520	0.0	0	0	Dynamic	2/2	1	1	0					f										
131	131	520	520	1.0	0	0	Chord	2/2	1	1	1/4		1/4	1	2021		articStaccatoAbove									
131	131	521	521	1.0	1/4	1/4	Chord	2/2	1	1	1/4		1/4	1	2022		articStaccatoAbove									
131	131	522	522	0.0	1/2	1/2	Dynamic	2/2	1	1	0					f										
131	131	522	522	0.0	1/2	1/2	Spanner	2/2	1	1	0														29	
131	131	522	522	1.0	1/2	1/2	Chord	2/2	1	1	1/4		1/4	1	2023		articStaccatoAbove								29	
131	131	523	523	1.0	3/4	3/4	Chord	2/2	1	1	1/4		1/4	1	2024		articStaccatoAbove								29	
131	131	520	520	1.0	0	0	Chord	2/2	2	1	1/4		1/4	1	2025		articStaccatoAbove									
131	131	521	521	1.0	1/4	1/4	Chord	2/2	2	1	1/4		1/4	1	2026		articStaccatoAbove									
131	131	522	522	0.0	1/2	1/2	Dynamic	2/2	2	1	0					f										
131	131	522	522	0.0	1/2	1/2	Spanner	2/2	2	1	0														30	
131	131	522	522	1.0	1/2	1/2	Chord	2/2	2	1	1/4		1/4	1	2027		articStaccatoAbove								30	
131	131	523	523	1.0	3/4	3/4	Chord	2/2	2	1	1/4		1/4	1	2028		articStaccatoAbove								30	
131	131	520	520	0.0	0	0	Dynamic	2/2	3	1	0					f										
131	131	520	520	1.0	0	0	Chord	2/2	3	1	1/4		1/4	1	2029											
131	131	521	521	1.0	1/4	1/4	Chord	2/2	3	1	1/4		1/4	1	2030											
131	131	522	522	0.0	1/2	1/2	Spanner	2/2	3	1	0														31	
131	131	522	522	0.5	1/2	1/2	Chord	2/2	3	1	1/8		1/8	1	2031									288	31	
131	131	1045/2	1045/2	0.5	5/8	5/8	Chord	2/2	3	1	1/8		1/8	1	2032									288	31	
131	131	523	523	0.5	3/4	3/4	Chord	2/2	3	1	1/8		1/8	1	2033									288	31	
131	131	1047/2	1047/2	0.5	7/8	7/8	Chord	2/2	3	1	1/8		1/8	1	2034										31	
131	131	520	520	0.0	0	0	Dynamic	2/2	4	1	0					f										
131	131	520	520	0.0	0	0	Dynamic	2/2	4	1	0					f										
131	131	520	520	0.5	0	0	Chord	2/2	4	1	1/8		1/8	1	2035									289		
131	131	1041/2	1041/2	0.5	1/8	1/8	Chord	2/2	4	1	1/8		1/8	1	2036									289		
131	131	521	521	0.5	1/4	1/4	Chord	2/2	4	1	1/8		1/8	1	2037									289		
131	131	1043/2	1043/2	0.5	3/8	3/8	Chord	2/2	4	1	1/8		1/8	1	2038											
131	131	522	522	0.0	1/2	1/2	Dynamic	2/2	4	1	0					f										
131	131	522	522	0.0	1/2	1/2	Dynamic	2/2	4	1	0					f										
131	131	522	522	0.0	1/2	1/2	Spanner	2/2	4	1	0														32	
131	131	522	522	2.0	1/2	1/2	Chord	2/2	4	1	1/2		1/2	1	2039										32	
132	132	524	524	0.0	0	0	Dynamic	2/2	1	1	0					p										
132	132	524	524	0.0	0	0	Spanner	2/2	1	1	0															
132	132	524	524	1.0	0	0	Chord	2/2	1	1	1/4		1/4	1	2040		articStaccatoAbove									
132	132	525	525	1.0	1/4	1/4	Chord	2/2	1	1	1/4		1/4	1	2041		articStaccatoAbove									
132	132	526	526	1.0	1/2	1/2	Chord	2/2	1	1	1/4		1/4	1	2042		articStaccatoAbove									
132	132	527	527	1.0	3/4	3/4	Chord	2/2	1	1	1/4		1/4	1	2043		articStaccatoAbove									
132	132	524	524	0.0	0	0	Dynamic	2/2	2	1	0					p										
132	132	524	524	0.0	0	0	Spanner	2/2	2	1	0															
132	132	524	524	1.0	0	0	Chord	2/2	2	1	1/4		1/4	1	2044		articStaccatoAbove									
132	132	525	525	1.0	1/4	1/4	Chord	2/2	2	1	1/4		1/4	1	2045		articStaccatoAbove									
132	132	526	526	1.0	1/2	1/2	Chord	2/2	2	1	1/4		1/4	1	2046		articStaccatoAbove									
132	132	527	527	1.0	3/4	3/4	Chord	2/2	2	1	1/4		1/4	1	2047		articStaccatoAbove									
132	132	524	524	0.0	0	0	Spanner	2/2	3	1	0															
132	132	524	524	0.5	0	0	Chord	2/2	3	1	1/8		1/8	1	2048									290		
132	132	1049/2	1049/2	0.5	1/8	1/8	Chord	2/2	3	1	1/8		1/8	1	2049									290		
132	132	525	525	0.5	1/4	1/4	Chord	2/2	3	1	1/8		1/8	1	2050									290		
132	132	1051/2	1051/2	0.5	3/8	3/8	Chord	2/2	3	1	1/8		1/8	1	2051									290		
132	132	526	526	0.5	1/2	1/2	Chord	2/2	3	1	1/8		1/8	1	2052									290		
132	132	1053/2	1053/2	0.5	5/8	5/8	Chord	2/2	3	1	1/8		1/8	1	2053									290		
132	132	527	527	0.5	3/4	3/4	Chord	2/2	3	1	1/8		1/8	1	2054									290		
132	132	1055/2	1055/2	0.5	7/8	7/8	Chord	2/2	3	1	1/8		1/8	1	2055											
132	132	524	524	0.0	0	0	Dynamic	2/2	4	1	0					p										
132	132	524	524	0.0	0	0	Dynamic	2/2	4	1	0					p										
132	132	524	524	0.0	0	0	Spanner	2/2	4	1	0															
132	132	524	524	4.0	0	0	Chord	2/2	4	1	1		1	1	2056											
133	133	528	528	0.5	0	0	Chord	2/2	1	1	1/8		1/8	1	2057									291		
133	133	1057/2	1057/2	0.5	1/8	1/8	Chord	2/2	1	1	1/8		1/8	1	2058									291		
133	133	529	529	0.5	1/4	1/4	Chord	2/2	1	1	1/8		1/8	1	2059									291		
133	133	1059/2	1059/2	0.5	3/8	3/8	Chord	2/2	1	1	1/8		1/8	1	2060									291		
133	133	530	530	0.5	1/2	1/2	Chord	2/2	1	1	1/8		1/8	1	2061									291		
133	133	1061/2	1061/2	0.5	5/8	5/8	Chord	2/2	1	1	1/8		1/8	1	2062									291		
133	133	531	531	0.5	3/4	3/4	Chord	2/2	1	1	1/8		1/8	1	2063									291		
133	133	1063/2	1063/2	0.5	7/8	7/8	Chord	2/2	1	1	1/8		1/8	1	2064									291		
133	133	528	528	1.0	0	0	Chord	2/2	2	1	1/4		1/4	1	2065		articStaccatoAbove									
133	133	529	529	1.0	1/4	1/4	Chord	2/2	2	1	1/4		1/4	1	2066		articStaccatoAbove									
133	133	530	530	1.0	1/2	1/2	Chord	2/2	2	1	1/4		1/4	1	2067		articStaccatoAbove									
133	133	531	531	1.0	3/4	3/4	Chord	2/2	2	1	1/4		1/4	1	2068		articStaccatoAbove									
133	133	528	528	0.5	0	0	Chord	2/2	3	1	1/8		1/8	1	2069									292		
