mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	gracenote	nominal_duration	scalar	chord_id	dynamics	articulation	staff_text	tempo	qpm	metronome_base	metronome_number	tempo_visible	slur	crescendo_hairpin	decrescendo_hairpin
3	2	27/2	27/2	0.5	11/8	11/8	Chord	12/8	2	1	1/8		1/8	1	22											
3	2	8	8	3.0	0	0	Chord	12/8	3	1	3/4		1/2	3/2	23											
3	2	11	11	1.0	3/4	3/4	Chord	12/8	3	1	1/4		1/4	1	24											
3	2	12	12	0.0	1	1	StaffText	12/8	3	1	0							"<font size=""10.0608""/><font face=""Times New Roman""/><i>cresc.</i>"								
3	2	12	12	0.0	1	1	StaffText	12/8	3	1	0							"<font size=""10.0608""/><font face=""Times New Roman""/><i>cresc.</i>"								
3	2	12	12	0.5	1	1	Chord	12/8	3	1	1/8		1/8	1	25											
3	2	25/2	25/2	1.0	9/8	9/8	Chord	12/8	3	1	1/4		1/4	1	26											
3	2	27/2	27/2	0.5	11/8	11/8	Chord	12/8	3	1	1/8		1/8	1	27											
3	2	8	8	3.0	0	0	Chord	12/8	4	1	3/4		1/2	3/2	28											
3	2	11	11	1.0	3/4	3/4	Chord	12/8	4	1	1/4		1/4	1	29											
3	2	12	12	0.0	1	1	StaffText	12/8	4	1	0							"<font size=""10.0608""/><font face=""Times New Roman""/><i>cresc.</i>"								
3	2	12	12	0.5	1	1	Chord	12/8	4	1	1/8		1/8	1	30											
3	2	25/2	25/2	1.0	9/8	9/8	Chord	12/8	4	1	1/4		1/4	1	31											
3	2	27/2	27/2	0.5	11/8	11/8	Chord	12/8	4	1	1/8		1/8	1	32											
4	3	14	14	0.0	0	0	Dynamic	12/8	1	1	0					p										
4	3	14	14	1.5	0	0	Chord	12/8	1	1	3/8		1/4	3/2	33											
4	3	31/2	31/2	1.0	3/8	3/8	Chord	12/8	1	1	1/4		1/4	1	34									1		
4	3	33/2	33/2	0.5	5/8	5/8	Chord	12/8	1	1	1/8		1/8	1	35									1		
4	3	17	17	1.0	3/4	3/4	Chord	12/8	1	1	1/4		1/4	1	36									1		
4	3	18	18	0.5	1	1	Chord	12/8	1	1	1/8		1/8	1	37									1		
4	3	37/2	37/2	1.0	9/8	9/8	Chord	12/8	1	1	1/4		1/4	1	38									1		
4	3	39/2	39/2	0.5	11/8	11/8	Chord	12/8	1	1	1/8		1/8	1	39											
4	3	14	14	1.5	0	0	Chord	12/8	2	1	3/8		1/4	3/2	40									2		
4	3	31/2	31/2	1.5	3/8	3/8	Chord	12/8	2	1	3/8		1/4	3/2	41											
4	3	17	17	3.0	3/4	3/4	Chord	12/8	2	1	3/4		1/2	3/2	42											
4	3	14	14	0.0	0	0	Dynamic	12/8	3	1	0					p										
4	3	14	14	3.0	0	0	Chord	12/8	3	1	3/4		1/2	3/2	43											
4	3	17	17	3.0	3/4	3/4	Chord	12/8	3	1	3/4		1/2	3/2	44											
4	3	14	14	0.0	0	0	Dynamic	12/8	4	1	0					p										
4	3	14	14	0.0	0	0	Dynamic	12/8	4	1	0					p										
4	3	14	14	1.5	0	0	Chord	12/8	4	1	3/8		1/4	3/2	45									3		
4	3	31/2	31/2	1.5	3/8	3/8	Chord	12/8	4	1	3/8		1/4	3/2	46											
4	3	17	17	3.0	3/4	3/4	Chord	12/8	4	1	3/4		1/2	3/2	47											
5	4	20	20	1.0	0	0	Chord	12/8	1	1	1/4		1/4	1	48									4		
5	4	21	21	0.5	1/4	1/4	Chord	12/8	1	1	1/8		1/8	1	49									4		
5	4	43/2	43/2	1.0	3/8	3/8	Chord	12/8	1	1	1/4		1/4	1	50									4		
5	4	45/2	45/2	0.5	5/8	5/8	Chord	12/8	1	1	1/8		1/8	1	51											
5	4	23	23	1.0	3/4	3/4	Chord	12/8	1	1	1/4		1/4	1	52									5		
5	4	24	24	0.5	1	1	Chord	12/8	1	1	1/8		1/8	1	53											
5	4	49/2	49/2	0.5	9/8	9/8	Chord	12/8	1	1	1/8		1/8	1	54									6		
5	4	25	25	0.5	5/4	5/4	Chord	12/8	1	1	1/8		1/8	1	55									6		
5	4	51/2	51/2	0.5	11/8	11/8	Chord	12/8	1	1	1/8		1/8	1	56											
5	4	20	20	3.0	0	0	Chord	12/8	2	1	3/4		1/2	3/2	57											
5	4	23	23	3.0	3/4	3/4	Chord	12/8	2	1	3/4		1/2	3/2	58											
5	4	20	20	1.5	0	0	Chord	12/8	3	1	3/8		1/4	3/2	59									7		
5	4	43/2	43/2	3.0	3/8	3/8	Chord	12/8	3	1	3/4		1/2	3/2	60											
5	4	49/2	49/2	1.5	9/8	9/8	Chord	12/8	3	1	3/8		1/4	3/2	61											
5	4	20	20	3.0	0	0	Chord	12/8	4	1	3/4		1/2	3/2	62									8		
5	4	23	23	3.0	3/4	3/4	Chord	12/8	4	1	3/4		1/2	3/2	63											
6	5	26	26	1.0	0	0	Chord	12/8	1	1	1/4		1/4	1	64									9		
6	5	27	27	0.5	1/4	1/4	Chord	12/8	1	1	1/8		1/8	1	65									9		
6	5	55/2	55/2	1.0	3/8	3/8	Chord	12/8	1	1	1/4		1/4	1	66									9		
6	5	57/2	57/2	0.5	5/8	5/8	Chord	12/8	1	1	1/8		1/8	1	67											
6	5	29	29	1.0	3/4	3/4	Chord	12/8	1	1	1/4		1/4	1	68									10		
6	5	30	30	0.5	1	1	Chord	12/8	1	1	1/8		1/8	1	69									10		
6	5	61/2	61/2	1.0	9/8	9/8	Chord	12/8	1	1	1/4		1/4	1	70									10		
6	5	63/2	63/2	0.5	11/8	11/8	Chord	12/8	1	1	1/8		1/8	1	71											
6	5	26	26	1.5	0	0	Chord	12/8	2	1	3/8		1/4	3/2	72											
6	5	55/2	55/2	3.0	3/8	3/8	Chord	12/8	2	1	3/4		1/2	3/2	73									11		
6	5	61/2	61/2	1.5	9/8	9/8	Chord	12/8	2	1	3/8		1/4	3/2	74											
6	5	26	26	3.0	0	0	Chord	12/8	3	1	3/4		1/2	3/2	75									12		
6	5	29	29	1.5	3/4	3/4	Chord	12/8	3	1	3/8		1/4	3/2	76									12		
6	5	61/2	61/2	1.5	9/8	9/8	Chord	12/8	3	1	3/8		1/4	3/2	77											
6	5	26	26	3.0	0	0	Chord	12/8	4	1	3/4		1/2	3/2	78									13		
6	5	29	29	3.0	3/4	3/4	Chord	12/8	4	1	3/4		1/2	3/2	79											
7	6	32	32	1.5	0	0	Chord	12/8	1	1	3/8		1/4	3/2	80											
7	6	67/2	67/2	1.0	3/8	3/8	Chord	12/8	1	1	1/4		1/4	1	81									14		
7	6	69/2	69/2	0.5	5/8	5/8	Chord	12/8	1	1	1/8		1/8	1	82		ornamentTrill									
7	6	35	35	1.0	3/4	3/4	Chord	12/8	1	1	1/4		1/4	1	83									15		
7	6	36	36	0.5	1	1	Chord	12/8	1	1	1/8		1/8	1	84									15		
7	6	73/2	73/2	1.0	9/8	9/8	Chord	12/8	1	1	1/4		1/4	1	85									15		
7	6	75/2	75/2	0.5	11/8	11/8	Chord	12/8	1	1	1/8		1/8	1	86											
7	6	32	32	1.5	0	0	Chord	12/8	2	1	3/8		1/4	3/2	87											
7	6	67/2	67/2	1.5	3/8	3/8	Chord	12/8	2	1	3/8		1/4	3/2	88											
7	6	35	35	1.0	3/4	3/4	Chord	12/8	2	1	1/4		1/4	1	89									16		
7	6	36	36	0.5	1	1	Chord	12/8	2	1	1/8		1/8	1	90									16		
7	6	73/2	73/2	1.0	9/8	9/8	Chord	12/8	2	1	1/4		1/4	1	91									16		
7	6	75/2	75/2	0.5	11/8	11/8	Chord	12/8	2	1	1/8		1/8	1	92											
7	6	32	32	3.0	0	0	Chord	12/8	3	1	3/4		1/2	3/2	93									17		
7	6	35	35	1.0	3/4	3/4	Chord	12/8	3	1	1/4		1/4	1	94											
7	6	36	36	0.5	1	1	Chord	12/8	3	1	1/8		1/8	1	95											
7	6	73/2	73/2	1.0	9/8	9/8	Chord	12/8	3	1	1/4		1/4	1	96											
7	6	75/2	75/2	0.5	11/8	11/8	Chord	12/8	3	1	1/8		1/8	1	97											
7	6	32	32	3.0	0	0	Chord	12/8	4	1	3/4		1/2	3/2	98											
7	6	35	35	1.0	3/4	3/4	Chord	12/8	4	1	1/4		1/4	1	99											
7	6	36	36	0.5	1	1	Chord	12/8	4	1	1/8		1/8	1	100									18		
7	6	73/2	73/2	1.0	9/8	9/8	Chord	12/8	4	1	1/4		1/4	1	101									18		
7	6	75/2	75/2	0.5	11/8	11/8	Chord	12/8	4	1	1/8		1/8	1	102											
8	7	38	38	1.0	0	0	Chord	12/8	1	1	1/4		1/4	1	103									19		
8	7	39	39	0.5	1/4	1/4	Chord	12/8	1	1	1/8		1/8	1	104									19		
8	7	79/2	79/2	1.0	3/8	3/8	Chord	12/8	1	1	1/4		1/4	1	105									19		
8	7	81/2	81/2	0.5	5/8	5/8	Chord	12/8	1	1	1/8		1/8	1	106									19		
8	7	41	41	1.0	3/4	3/4	Chord	12/8	1	1	1/4		1/4	1	107									19		
8	7	42	42	0.5	1	1	Chord	12/8	1	1	1/8		1/8	1	108									19		
8	7	85/2	85/2	1.0	9/8	9/8	Chord	12/8	1	1	1/4		1/4	1	109									19		
8	7	87/2	87/2	0.5	11/8	11/8	Chord	12/8	1	1	1/8		1/8	1	110											
8	7	38	38	1.5	0	0	Chord	12/8	2	1	3/8		1/4	3/2	111									20		
8	7	79/2	79/2	1.0	3/8	3/8	Chord	12/8	2	1	1/4		1/4	1	112									20		
8	7	81/2	81/2	0.5	5/8	5/8	Chord	12/8	2	1	1/8		1/8	1	113											
8	7	41	41	3.0	3/4	3/4	Chord	12/8	2	1	3/4		1/2	3/2	114											
8	7	38	38	1.5	0	0	Chord	12/8	3	1	3/8		1/4	3/2	115									21		
8	7	79/2	79/2	1.0	3/8	3/8	Chord	12/8	3	1	1/4		1/4	1	116									21		
8	7	81/2	81/2	0.5	5/8	5/8	Chord	12/8	3	1	1/8		1/8	1	117									21		
8	7	41	41	3.0	3/4	3/4	Chord	12/8	3	1	3/4		1/2	3/2	118											
8	7	38	38	1.5	0	0	Chord	12/8	4	1	3/8		1/4	3/2	119											
8	7	79/2	79/2	1.0	3/8	3/8	Chord	12/8	4	1	1/4		1/4	1	120											
8	7	81/2	81/2	0.5	5/8	5/8	Chord	12/8	4	1	1/8		1/8	1	121									22		
8	7	41	41	1.0	3/4	3/4	Chord	12/8	4	1	1/4		1/4	1	122									22		
8	7	42	42	0.5	1	1	Chord	12/8	4	1	1/8		1/8	1	123									22		
8	7	85/2	85/2	1.0	9/8	9/8	Chord	12/8	4	1	1/4		1/4	1	124									22		
8	7	87/2	87/2	0.5	11/8	11/8	Chord	12/8	4	1	1/8		1/8	1	125											
9	8	44	44	1.0	0	0	Chord	12/8	1	1	1/4		1/4	1	126									23		
9	8	45	45	0.5	1/4	1/4	Chord	12/8	1	1	1/8		1/8	1	127									23		
9	8	91/2	91/2	1.0	3/8	3/8	Chord	12/8	1	1	1/4		1/4	1	128									23		
9	8	93/2	93/2	0.5	5/8	5/8	Chord	12/8	1	1	1/8		1/8	1	129									23		
9	8	47	47	1.0	3/4	3/4	Chord	12/8	1	1	1/4		1/4	1	130									23		
9	8	48	48	0.5	1	1	Chord	12/8	1	1	1/8		1/8	1	131									23		
9	8	97/2	97/2	1.0	9/8	9/8	Chord	12/8	1	1	1/4		1/4	1	132									23		
9	8	99/2	99/2	0.5	11/8	11/8	Chord	12/8	1	1	1/8		1/8	1	133											
9	8	44	44	3.0	0	0	Chord	12/8	2	1	3/4		1/2	3/2	134									24		
9	8	47	47	1.5	3/4	3/4	Chord	12/8	2	1	3/8		1/4	3/2	135											
9	8	97/2	97/2	0.5	9/8	9/8	Chord	12/8	2	1	1/8		1/8	1	136									25		
9	8	49	49	0.5	5/4	5/4	Chord	12/8	2	1	1/8		1/8	1	137									25		
9	8	99/2	99/2	0.5	11/8	11/8	Chord	12/8	2	1	1/8		1/8	1	138											
9	8	44	44	3.0	0	0	Chord	12/8	3	1	3/4		1/2	3/2	139									26		
9	8	47	47	1.5	3/4	3/4	Chord	12/8	3	1	3/8		1/4	3/2	140									26		
9	8	97/2	97/2	1.5	9/8	9/8	Chord	12/8	3	1	3/8		1/4	3/2	141											
9	8	44	44	1.0	0	0	Chord	12/8	4	1	1/4		1/4	1	142									27		
9	8	45	45	0.5	1/4	1/4	Chord	12/8	4	1	1/8		1/8	1	143									27		
9	8	91/2	91/2	1.0	3/8	3/8	Chord	12/8	4	1	1/4		1/4	1	144									27		
9	8	93/2	93/2	0.5	5/8	5/8	Chord	12/8	4	1	1/8		1/8	1	145									27		
9	8	47	47	1.0	3/4	3/4	Chord	12/8	4	1	1/4		1/4	1	146									27		
9	8	48	48	0.5	1	1	Chord	12/8	4	1	1/8		1/8	1	147									27		
9	8	97/2	97/2	0.5	9/8	9/8	Chord	12/8	4	1	1/8		1/8	1	148									27		
9	8	49	49	0.5	5/4	5/4	Chord	12/8	4	1	1/8		1/8	1	149									27		
9	8	99/2	99/2	0.5	11/8	11/8	Chord	12/8	4	1	1/8		1/8	1	150											
10	9	50	50	1.0	0	0	Chord	12/8	1	1	1/4		1/4	1	151									28		
10	9	51	51	0.5	1/4	1/4	Chord	12/8	1	1	1/8		1/8	1	152									28		
10	9	103/2	103/2	1.0	3/8	3/8	Chord	12/8	1	1	1/4		1/4	1	153									28		
10	9	105/2	105/2	0.5	5/8	5/8	Chord	12/8	1	1	1/8		1/8	1	154											
10	9	53	53	1.0	3/4	3/4	Chord	12/8	1	1	1/4		1/4	1	155		articAccentAbove							29		
10	9	54	54	0.5	1	1	Chord	12/8	1	1	1/8		1/8	1	156											
10	9	109/2	109/2	1.0	9/8	9/8	Chord	12/8	1	1	1/4		1/4	1	157		articAccentAbove							30		
10	9	111/2	111/2	0.5	11/8	11/8	Chord	12/8	1	1	1/8		1/8	1	158											
10	9	50	50	1.0	0	0	Chord	12/8	2	1	1/4		1/4	1	159									31		
10	9	51	51	0.5	1/4	1/4	Chord	12/8	2	1	1/8		1/8	1	160									31		
10	9	103/2	103/2	1.0	3/8	3/8	Chord	12/8	2	1	1/4		1/4	1	161									31		
10	9	105/2	105/2	0.5	5/8	5/8	Chord	12/8	2	1	1/8		1/8	1	162											
10	9	53	53	1.0	3/4	3/4	Chord	12/8	2	1	1/4		1/4	1	163		articAccentAbove							32		
10	9	54	54	0.5	1	1	Chord	12/8	2	1	1/8		1/8	1	164											
10	9	109/2	109/2	1.0	9/8	9/8	Chord	12/8	2	1	1/4		1/4	1	165		articAccentAbove							33		
10	9	111/2	111/2	0.5	11/8	11/8	Chord	12/8	2	1	1/8		1/8	1	166											
10	9	50	50	3.0	0	0	Chord	12/8	3	1	3/4		1/2	3/2	167											
10	9	53	53	1.5	3/4	3/4	Chord	12/8	3	1	3/8		1/4	3/2	168		articAccentAbove									
10	9	109/2	109/2	1.5	9/8	9/8	Chord	12/8	3	1	3/8		1/4	3/2	169		articAccentAbove									
10	9	50	50	1.0	0	0	Chord	12/8	4	1	1/4		1/4	1	170									34		
10	9	51	51	0.5	1/4	1/4	Chord	12/8	4	1	1/8		1/8	1	171									34		
10	9	103/2	103/2	1.0	3/8	3/8	Chord	12/8	4	1	1/4		1/4	1	172									34		
10	9	105/2	105/2	0.5	5/8	5/8	Chord	12/8	4	1	1/8		1/8	1	173											
10	9	53	53	1.0	3/4	3/4	Chord	12/8	4	1	1/4		1/4	1	174		articAccentAbove							35		
10	9	54	54	0.5	1	1	Chord	12/8	4	1	1/8		1/8	1	175											
10	9	109/2	109/2	1.0	9/8	9/8	Chord	12/8	4	1	1/4		1/4	1	176		articAccentAbove							36		
10	9	111/2	111/2	0.5	11/8	11/8	Chord	12/8	4	1	1/8		1/8	1	177											
11	10	56	56	1.5	0	0	Chord	12/8	1	1	3/8		1/4	3/2	178									37		
11	10	115/2	115/2	1.0	3/8	3/8	Chord	12/8	1	1	1/4		1/4	1	179									37		
11	10	117/2	117/2	0.5	5/8	5/8	Chord	12/8	1	1	1/8		1/8	1	180											
11	10	59	59	1.0	3/4	3/4	Chord	12/8	1	1	1/4		1/4	1	181											
11	10	60	60	0.5	1	1	Chord	12/8	1	1	1/8		1/8	1	182		articStaccatoBelow							38		
11	10	121/2	121/2	1.0	9/8	9/8	Chord	12/8	1	1	1/4		1/4	1	183		articStaccatoBelow							38		
11	10	123/2	123/2	0.5	11/8	11/8	Chord	12/8	1	1	1/8		1/8	1	184		articStaccatoBelow									
11	10	56	56	1.5	0	0	Chord	12/8	2	1	3/8		1/4	3/2	185									39		
11	10	115/2	115/2	1.0	3/8	3/8	Chord	12/8	2	1	1/4		1/4	1	186									39		
11	10	117/2	117/2	0.5	5/8	5/8	Chord	12/8	2	1	1/8		1/8	1	187											
11	10	59	59	1.0	3/4	3/4	Chord	12/8	2	1	1/4		1/4	1	188											
11	10	60	60	0.5	1	1	Chord	12/8	2	1	1/8		1/8	1	189		articStaccatoBelow							40		
11	10	121/2	121/2	0.0	9/8	9/8	Dynamic	12/8	2	1	0					pp								40		
11	10	121/2	121/2	1.0	9/8	9/8	Chord	12/8	2	1	1/4		1/4	1	190		articStaccatoBelow							40		
11	10	123/2	123/2	0.5	11/8	11/8	Chord	12/8	2	1	1/8		1/8	1	191		articStaccatoBelow									
11	10	56	56	3.0	0	0	Chord	12/8	3	1	3/4		1/2	3/2	192											
11	10	59	59	1.0	3/4	3/4	Chord	12/8	3	1	1/4		1/4	1	193											
11	10	60	60	0.0	1	1	Dynamic	12/8	3	1	0					pp										
11	10	60	60	0.5	1	1	Chord	12/8	3	1	1/8		1/8	1	194		articStaccatoBelow							41		
11	10	121/2	121/2	1.0	9/8	9/8	Chord	12/8	3	1	1/4		1/4	1	195		articStaccatoBelow							41		
11	10	123/2	123/2	0.5	11/8	11/8	Chord	12/8	3	1	1/8		1/8	1	196		articStaccatoBelow									
11	10	56	56	1.5	0	0	Chord	12/8	4	1	3/8		1/4	3/2	197											
11	10	115/2	115/2	0.0	3/8	3/8	Chord	12/8	4	1	0	grace32	1/32	1	198											
11	10	115/2	115/2	0.0	3/8	3/8	Chord	12/8	4	1	0	grace32	1/32	1	199											
11	10	115/2	115/2	0.0	3/8	3/8	Chord	12/8	4	1	0	grace32	1/32	1	200											
11	10	115/2	115/2	0.5	3/8	3/8	Chord	12/8	4	1	1/8		1/8	1	201									42		
11	10	58	58	0.5	1/2	1/2	Chord	12/8	4	1	1/8		1/8	1	202									42		
11	10	117/2	117/2	0.5	5/8	5/8	Chord	12/8	4	1	1/8		1/8	1	203											
11	10	59	59	1.0	3/4	3/4	Chord	12/8	4	1	1/4		1/4	1	204											
11	10	60	60	0.0	1	1	Dynamic	12/8	4	1	0					pp										
11	10	60	60	0.5	1	1	Chord	12/8	4	1	1/8		1/8	1	205		articStaccatoBelow							43		
11	10	121/2	121/2	0.0	9/8	9/8	Dynamic	12/8	4	1	0					pp								43		
11	10	121/2	121/2	1.0	9/8	9/8	Chord	12/8	4	1	1/4		1/4	1	206		articStaccatoBelow							43		
11	10	123/2	123/2	0.5	11/8	11/8	Chord	12/8	4	1	1/8		1/8	1	207		articStaccatoBelow									
12	11	62	62	1.5	0	0	Chord	12/8	1	1	3/8		1/4	3/2	208											
12	11	127/2	127/2	1.0	3/8	3/8	Chord	12/8	1	1	1/4		1/4	1	209									44		
12	11	129/2	129/2	0.5	5/8	5/8	Chord	12/8	1	1	1/8		1/8	1	210											
12	11	65	65	1.0	3/4	3/4	Chord	12/8	1	1	1/4		1/4	1	211									45		
12	11	66	66	0.5	1	1	Chord	12/8	1	1	1/8		1/8	1	212									45		
12	11	133/2	133/2	1.0	9/8	9/8	Chord	12/8	1	1	1/4		1/4	1	213									45		
12	11	135/2	135/2	0.5	11/8	11/8	Chord	12/8	1	1	1/8		1/8	1	214											
12	11	62	62	1.0	0	0	Chord	12/8	2	1	1/4		1/4	1	215		articStaccatoBelow							46		
12	11	63	63	0.5	1/4	1/4	Chord	12/8	2	1	1/8		1/8	1	216		articStaccatoBelow							46		
12	11	127/2	127/2	1.0	3/8	3/8	Chord	12/8	2	1	1/4		1/4	1	217		articStaccatoBelow							46		
12	11	129/2	129/2	0.5	5/8	5/8	Chord	12/8	2	1	1/8		1/8	1	218		articStaccatoBelow							46		
12	11	65	65	1.0	3/4	3/4	Chord	12/8	2	1	1/4		1/4	1	219		articStaccatoBelow							46		
12	11	66	66	0.5	1	1	Chord	12/8	2	1	1/8		1/8	1	220		articStaccatoBelow							46		
12	11	133/2	133/2	1.0	9/8	9/8	Chord	12/8	2	1	1/4		1/4	1	221		articStaccatoBelow							46		
12	11	135/2	135/2	0.5	11/8	11/8	Chord	12/8	2	1	1/8		1/8	1	222		articStaccatoBelow									
12	11	62	62	1.0	0	0	Chord	12/8	3	1	1/4		1/4	1	223		articStaccatoBelow							47		
12	11	63	63	0.5	1/4	1/4	Chord	12/8	3	1	1/8		1/8	1	224		articStaccatoBelow							47		
12	11	127/2	127/2	1.0	3/8	3/8	Chord	12/8	3	1	1/4		1/4	1	225		articStaccatoBelow							47		
12	11	129/2	129/2	0.5	5/8	5/8	Chord	12/8	3	1	1/8		1/8	1	226		articStaccatoBelow							47		
12	11	65	65	1.0	3/4	3/4	Chord	12/8	3	1	1/4		1/4	1	227		articStaccatoBelow							47		
12	11	66	66	0.5	1	1	Chord	12/8	3	1	1/8		1/8	1	228		articStaccatoBelow							47		
12	11	133/2	133/2	1.0	9/8	9/8	Chord	12/8	3	1	1/4		1/4	1	229		articStaccatoBelow							47		
12	11	135/2	135/2	0.5	11/8	11/8	Chord	12/8	3	1	1/8		1/8	1	230		articStaccatoBelow									
12	11	62	62	3.0	0	0	Chord	12/8	4	1	3/4		1/2	3/2	231									48		
12	11	65	65	3.0	3/4	3/4	Chord	12/8	4	1	3/4		1/2	3/2	232											
13	12	68	68	0.0	0	0	Chord	12/8	1	1	0	grace16	1/16	1	233											
13	12	68	68	1.5	0	0	Chord	12/8	1	1	3/8		1/4	3/2	234											
13	12	139/2	139/2	1.0	3/8	3/8	Chord	12/8	1	1	1/4		1/4	1	235									49		
13	12	141/2	141/2	0.5	5/8	5/8	Chord	12/8	1	1	1/8		1/8	1	236											
13	12	71	71	1.0	3/4	3/4	Chord	12/8	1	1	1/4		1/4	1	237									50		
13	12	72	72	0.5	1	1	Chord	12/8	1	1	1/8		1/8	1	238									50		
13	12	145/2	145/2	1.0	9/8	9/8	Chord	12/8	1	1	1/4		1/4	1	239									50		
13	12	147/2	147/2	0.5	11/8	11/8	Chord	12/8	1	1	1/8		1/8	1	240											
13	12	68	68	1.0	0	0	Chord	12/8	2	1	1/4		1/4	1	241		articStaccatoBelow							51		
13	12	69	69	0.5	1/4	1/4	Chord	12/8	2	1	1/8		1/8	1	242		articStaccatoBelow							51		
13	12	139/2	139/2	1.0	3/8	3/8	Chord	12/8	2	1	1/4		1/4	1	243		articStaccatoBelow							51		
13	12	141/2	141/2	0.5	5/8	5/8	Chord	12/8	2	1	1/8		1/8	1	244		articStaccatoBelow							51		
13	12	71	71	1.0	3/4	3/4	Chord	12/8	2	1	1/4		1/4	1	245		articStaccatoBelow							51		
13	12	72	72	0.5	1	1	Chord	12/8	2	1	1/8		1/8	1	246		articStaccatoBelow							51		
13	12	145/2	145/2	1.0	9/8	9/8	Chord	12/8	2	1	1/4		1/4	1	247		articStaccatoBelow							51		
13	12	147/2	147/2	0.5	11/8	11/8	Chord	12/8	2	1	1/8		1/8	1	248		articStaccatoBelow									
13	12	68	68	1.0	0	0	Chord	12/8	3	1	1/4		1/4	1	249		articStaccatoBelow							52		
13	12	69	69	0.5	1/4	1/4	Chord	12/8	3	1	1/8		1/8	1	250		articStaccatoBelow							52		
13	12	139/2	139/2	1.0	3/8	3/8	Chord	12/8	3	1	1/4		1/4	1	251		articStaccatoBelow							52		
13	12	141/2	141/2	0.5	5/8	5/8	Chord	12/8	3	1	1/8		1/8	1	252		articStaccatoBelow							52		
13	12	71	71	1.0	3/4	3/4	Chord	12/8	3	1	1/4		1/4	1	253		articStaccatoBelow							52		
13	12	72	72	0.5	1	1	Chord	12/8	3	1	1/8		1/8	1	254		articStaccatoBelow							52		
13	12	145/2	145/2	1.0	9/8	9/8	Chord	12/8	3	1	1/4		1/4	1	255		articStaccatoBelow							52		
13	12	147/2	147/2	0.5	11/8	11/8	Chord	12/8	3	1	1/8		1/8	1	256		articStaccatoBelow									
13	12	68	68	3.0	0	0	Chord	12/8	4	1	3/4		1/2	3/2	257									53		
13	12	71	71	3.0	3/4	3/4	Chord	12/8	4	1	3/4		1/2	3/2	258											
14	13	74	74	0.0	0	0	Spanner	12/8	1	1	0														0	
