quarterbeats	duration_qb	mc	mn	mc_onset	mn_onset	timesig	staff	voice	volta	label	globalkey	localkey	pedal	chord	special	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
398	2.0	200	200	0	0	2/4	4	1		V65/V	G	IV		V65/V		V		65		V			Mm7	0	0	6, 3, 0, 2		2	6
400	2.0	201	201	0	0	2/4	4	1		V64/V	G	IV		V64/V		V		64		V			M	0	0	3, 2, 6		2	3
402	2.0	202	202	0	0	2/4	4	1		V/V	G	IV		V/V		V				V			M	0	0	2, 6, 3		2	2
404	2.0	203	203	0	0	2/4	4	1		I.V	G	I		V		V							M	0	0	1, 5, 2		1	1
406	2.0	204	204	0	0	2/4	4	1		V43	G	I		V43		V		43					Mm7	0	0	2, -1, 1, 5		1	2
408	2.0	205	205	0	0	2/4	4	1		V2	G	I		V2		V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
410	2.0	206	206	0	0	2/4	4	1		V65	G	I		V65		V		65					Mm7	0	0	5, 2, -1, 1		1	5
412	2.0	207	207	0	0	2/4	4	1		V	G	I		V		V							M	0	0	1, 5, 2		1	1
414	2.0	208	208	0	0	2/4	4	1		V43	G	I		V43		V		43					Mm7	0	0	2, -1, 1, 5		1	2
416	2.0	209	209	0	0	2/4	4	1		V2	G	I		V2		V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
418	2.0	210	210	0	0	2/4	4	1		V65	G	I		V65		V		65					Mm7	0	0	5, 2, -1, 1		1	5
420	2.0	211	211	0	0	2/4	4	1		V7	G	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
422	2.0	212	212	0	0	2/4	4	1		V43	G	I		V43		V		43					Mm7	0	0	2, -1, 1, 5		1	2
424	4.0	213	213	0	0	2/4	4	1		V7	G	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
428	2.0	215	215	0	0	2/4	4	1		V7(+b9)	G	I		V7(+b9)		V		7	+b9				Mm7	0	0	1, 5, 2, -1	-4	1	1
430	2.0	216	216	0	0	2/4	4	1		V7(+b9)	G	I		V7(+b9)		V		7	+b9				Mm7	0	0	1, 5, 2, -1	-4	1	1
432	2.0	217	217	0	0	2/4	4	1		V7	G	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
434	8.0	218	218	0	0	2/4	4	1		V7(+b9)	G	I		V7(+b9)		V		7	+b9				Mm7	0	0	1, 5, 2, -1	-4	1	1
442	2.0	222	222	0	0	2/4	4	1		V[viio2/V	G	I	V	viio2/V		vii	o	2		V			o7	0	0	-3, 6, 3, 0		6	-3
444	1.0	223	223	0	0	2/4	4	1		V64	G	I	V	V64		V		64					M	0	0	2, 1, 5		1	2
445	1.0	223	223	1/4	1/4	2/4	4	1		iio6	G	I	V	iio6		ii	o	6					o	0	0	-1, -4, 2		2	-1
446	1.0	224	224	0	0	2/4	4	1		viio6	G	I	V	viio6		vii	o	6					o	0	0	2, -1, 5		5	2
447	1.0	224	224	1/4	1/4	2/4	4	1		viio7	G	I	V	viio7		vii	o	7					o7	0	0	5, 2, -1, -4		5	5
448	1.0	225	225	0	0	2/4	4	1		viio2	G	I	V	viio2		vii	o	2					o7	0	0	-4, 5, 2, -1		5	-4
449	1.0	225	225	1/4	1/4	2/4	4	1		iio6	G	I	V	iio6		ii	o	6					o	0	0	-1, -4, 2		2	-1
450	1.0	226	226	0	0	2/4	4	1		viio7/V	G	I	V	viio7/V		vii	o	7		V			o7	0	0	6, 3, 0, -3		6	6
451	1.0	226	226	1/4	1/4	2/4	4	1		viio2/V	G	I	V	viio2/V		vii	o	2		V			o7	0	0	-3, 6, 3, 0		6	-3
452	2.0	227	227	0	0	2/4	4	1		V64]	G	I	V	V64		V		64					M	0	0	2, 1, 5		1	2
454	2.0	228	228	0	0	2/4	4	1		It6	G	I		It6	It	vii	o	6	b3	V			It	0	0	-4, 0, 6		6	-4
456	2.0	229	229	0	0	2/4	4	1		V	G	I		V		V							M	0	0	1, 5, 2		1	1
458	2.0	230	230	0	0	2/4	4	1		It6	G	I		It6	It	vii	o	6	b3	V			It	0	0	-4, 0, 6		6	-4
460	2.0	231	231	0	0	2/4	4	1		V	G	I		V		V							M	0	0	1, 5, 2		1	1
462	4.0	232	232	0	0	2/4	4	1		It6	G	I		It6	It	vii	o	6	b3	V			It	0	0	-4, 0, 6		6	-4
466	2.0	234	234	0	0	2/4	4	1		bII.V7	G	bII		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
468	4.0	235	235	0	0	2/4	4	1		I	G	bII		I		I							M	0	0	0, 4, 1		0	0
472	4.0	237	237	0	0	2/4	4	1		V43	G	bII		V43		V		43					Mm7	0	0	2, -1, 1, 5		1	2
476	4.0	239	239	0	0	2/4	4	1		#viio43/vi	G	bII		#viio43/vi		#vii	o	43		vi			o7	0	0	2, -1, 8, 5		8	2
480	4.0	241	241	0	0	2/4	4	1		I.V7/V	G	I		V7/V		V		7		V			Mm7	0	0	2, 6, 3, 0		2	2
484	1.0	243	243	0	0	2/4	4	1		V43	G	I		V43		V		43					Mm7	0	0	2, -1, 1, 5		1	2
485	1.0	243	243	1/4	1/4	2/4	4	1		I	G	I		I		I							M	0	0	0, 4, 1		0	0
486	1.0	244	244	0	0	2/4	4	1		V6	G	I		V6		V		6					M	0	0	5, 2, 1		1	5
487	1.0	244	244	1/4	1/4	2/4	4	1		vi7	G	I		vi7		vi		7					mm7	0	0	3, 0, 4, 1		3	3
488	4.0	245	245	0	0	2/4	4	1		V7	G	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
492	4.0	247	247	0	0	2/4	4	1		I	G	I		I		I							M	0	0	0, 4, 1		0	0
496	4.0	249	249	0	0	2/4	4	1		V65	G	I		V65		V		65					Mm7	0	0	5, 2, -1, 1		1	5
500	2.0	251	251	0	0	2/4	4	1		I	G	I		I		I							M	0	0	0, 4, 1		0	0
502	2.0	252	252	0	0	2/4	4	1		vi	G	I		vi		vi							m	0	0	3, 0, 4		3	3
504	1.0	253	253	0	0	2/4	4	1		V.V(64)	G	V		V(64)		V			64				M	0	0	1, 0, 4		1	1
505	1.0	253	253	1/4	1/4	2/4	4	1		V7	G	V		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
506	2.0	254	254	0	0	2/4	4	1		I\\	G	V		I		I						\\	M	0	0	0, 4, 1		0	0
508	4.0	255	255	0	0	2/4	4	1		I.V7	G	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
512	2.0	257	257	0	0	2/4	4	1		vi6	G	I		vi6		vi		6					m	0	0	0, 4, 3		3	0
514	2.0	258	258	0	0	2/4	4	1		vi.V	G	vi		V		V							M	0	1	1, 5, 2		1	1
516	4.0	259	259	0	0	2/4	4	1		V7	G	vi		V7		V		7					Mm7	0	1	1, 5, 2, -1		1	1
520	1.0	261	261	0	0	2/4	4	1		i	G	vi		i		i							m	0	1	0, -3, 1		0	0
521	0.5	261	261	1/4	1/4	2/4	4	1		V7(9)	G	vi		V7(9)		V		7	9				Mm7	0	1	1, 5, 2, -1	-4	1	1
1043/2	0.5	261	261	3/8	3/8	2/4	4	1		V7	G	vi		V7		V		7					Mm7	0	1	1, 5, 2, -1		1	1
522	2.0	262	262	0	0	2/4	4	1		i	G	vi		i		i							m	0	1	0, -3, 1		0	0
524	2.0	263	263	0	0	2/4	4	1		I.V7/IV	G	I		V7/IV		V		7		IV			Mm7	0	0	0, 4, 1, -2		0	0
526	2.0	264	264	0	0	2/4	4	1		IV	G	I		IV		IV							M	0	0	-1, 3, 0		-1	-1
528	4.0	265	265	0	0	2/4	4	1		V7	G	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
532	4.0	267	267	0	0	2/4	4	1		I	G	I		I		I							M	0	0	0, 4, 1		0	0
536	0.5	269	269	0	0	2/4	4	1		viio6	G	I		viio6		vii	o	6					o	0	0	2, -1, 5		5	2
1073/2	0.5	269	269	1/8	1/8	2/4	4	1		I	G	I		I		I							M	0	0	0, 4, 1		0	0
537	0.5	269	269	1/4	1/4	2/4	4	1		viio	G	I		viio		vii	o						o	0	0	5, 2, -1		5	5
1075/2	0.5	269	269	3/8	3/8	2/4	4	1		vi	G	I		vi		vi							m	0	0	3, 0, 4		3	3
538	2.0	270	270	0	0	2/4	4	1		V7	G	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
540	2.0	271	271	0	0	2/4	4	1		V	G	I		V		V							M	0	0	1, 5, 2		1	1
542	1.5	272	272	0	0	2/4	4	1		V7	G	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
1087/2	0.5	272	272	3/8	3/8	2/4	4	1		V2	G	I		V2		V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
544	0.5	273	273	0	0	2/4	4	1		I6	G	I		I6		I		6					M	0	0	4, 1, 0		0	4
1089/2	0.5	273	273	1/8	1/8	2/4	4	1		vi	G	I		vi		vi							m	0	0	3, 0, 4		3	3
545	0.5	273	273	1/4	1/4	2/4	4	1		ii6	G	I		ii6		ii		6					m	0	0	-1, 3, 2		2	-1
1091/2	0.5	273	273	3/8	3/8	2/4	4	1		V	G	I		V		V							M	0	0	1, 5, 2		1	1
546	2.0	274	274	0	0	2/4	4	1		I\\	G	I		I		I						\\	M	0	0	0, 4, 1		0	0
548	2.0	275	275	0	0	2/4	4	1		V65	G	I		V65		V		65					Mm7	0	0	5, 2, -1, 1		1	5
550	0.5	276	276	0	0	2/4	4	1		I	G	I		I		I							M	0	0	0, 4, 1		0	0
1101/2	0.5	276	276	1/8	1/8	2/4	4	1		V2/IV	G	I		V2/IV		V		2		IV			Mm7	0	0	-2, 0, 4, 1		0	-2
551	0.5	276	276	1/4	1/4	2/4	4	1		IV6	G	I		IV6		IV		6					M	0	0	3, 0, -1		-1	3
1103/2	0.5	276	276	3/8	3/8	2/4	4	1		V65	G	I		V65		V		65					Mm7	0	0	5, 2, -1, 1		1	5
552	0.5	277	277	0	0	2/4	4	1		I	G	I		I		I							M	0	0	0, 4, 1		0	0
1105/2	0.5	277	277	1/8	1/8	2/4	4	1		vi	G	I		vi		vi							m	0	0	3, 0, 4		3	3
553	0.5	277	277	1/4	1/4	2/4	4	1		ii6	G	I		ii6		ii		6					m	0	0	-1, 3, 2		2	-1
1107/2	0.5	277	277	3/8	3/8	2/4	4	1		V	G	I		V		V							M	0	0	1, 5, 2		1	1
554	2.0	278	278	0	0	2/4	4	1		I\\	G	I		I		I						\\	M	0	0	0, 4, 1		0	0
556	2.0	279	279	0	0	2/4	4	1		V65	G	I		V65		V		65					Mm7	0	0	5, 2, -1, 1		1	5
558	2.0	280	280	0	0	2/4	4	1		I	G	I		I		I							M	0	0	0, 4, 1		0	0
560	1.75	281	281	0	0	2/4	4	1		vi	G	I		vi		vi							m	0	0	3, 0, 4		3	3
2247/4	0.25	281	281	7/16	7/16	2/4	4	1		viio6/V	G	I		viio6/V		vii	o	6		V			o	0	0	3, 0, 6		6	3
562	2.0	282	282	0	0	2/4	4	1		V	G	I		V		V							M	0	0	1, 5, 2		1	1
564	2.0	283	283	0	0	2/4	4	1		I	G	I		I		I							M	0	0	0, 4, 1		0	0
566	1.0	284	284	0	0	2/4	4	1		i.V	G	i		V		V							M	0	1	1, 5, 2		1	1
567	3.0	284	284	1/4	1/4	2/4	4	1		i	G	i		i		i							m	0	1	0, -3, 1		0	0
570	2.0	286	286	0	0	2/4	4	1		V65	G	i		V65		V		65					Mm7	0	1	5, 2, -1, 1		1	5
572	2.0	287	287	0	0	2/4	4	1		V2	G	i		V2		V		2					Mm7	0	1	-1, 1, 5, 2		1	-1
574	2.0	288	288	0	0	2/4	4	1		V	G	i		V		V							M	0	1	1, 5, 2		1	1
576	2.0	289	289	0	0	2/4	4	1		V2	G	i		V2		V		2					Mm7	0	1	-1, 1, 5, 2		1	-1
578	2.0	290	290	0	0	2/4	4	1		i	G	i		i		i							m	0	1	0, -3, 1		0	0
580	2.0	291	291	0	0	2/4	4	1		i64	G	i		i64		i		64					m	0	1	1, 0, -3		0	1
582	2.0	292	292	0	0	2/4	4	1		VI	G	i		VI		VI							M	0	1	-4, 0, -3		-4	-4
584	2.0	293	293	0	0	2/4	4	1		VI64	G	i		VI64		VI		64					M	0	1	-3, -4, 0		-4	-3
586	4.0	294	294	0	0	2/4	4	1		viio7/V	G	i		viio7/V		vii	o	7		V			o7	0	1	6, 3, 0, -3		6	6
590	2.0	296	296	0	0	2/4	4	1		V	G	i		V		V							M	0	1	1, 5, 2		1	1
592	2.0	297	297	0	0	2/4	4	1		V[viio/V	G	i	V	viio/V		vii	o			V			o	0	1	6, 3, 0		6	6
594	1.0	298	298	0	0	2/4	4	1		V64(2)	G	i	V	V64(2)		V		64	2				M	0	1	2, -4, 5		1	2
595	1.0	298	298	1/4	1/4	2/4	4	1		V64	G	i	V	V64		V		64					M	0	1	2, 1, 5		1	2
596	2.0	299	299	0	0	2/4	4	1		I6	G	i	V	I6		I		6					M	0	1	4, 1, 0		0	4
598	2.0	300	300	0	0	2/4	4	1		V6]	G	i	V	V6		V		6					M	0	1	5, 2, 1		1	5
600	2.0	301	301	0	0	2/4	4	1		V7	G	i		V7		V		7					Mm7	0	1	1, 5, 2, -1		1	1
602	4.0	302	302	0	0	2/4	4	1		I	G	i		I		I							M	0	1	0, 4, 1		0	0
606	1.0	304	304	0	0	2/4	4	1		ii6	G	i		ii6		ii		6					m	0	1	-1, 3, 2		2	-1
607	1.0	304	304	1/4	1/4	2/4	4	1		vii%7/V	G	i		vii%7/V		vii	%	7		V			%7	0	1	6, 3, 0, 4		6	6
608	2.0	305	305	0	0	2/4	4	1		V\\	G	i		V		V						\\	M	0	1	1, 5, 2		1	1
610	1.5	306	306	0	0	2/4	4	1		I	G	i		I		I							M	0	1	0, 4, 1		0	0
1223/2	0.5	306	306	3/8	3/8	2/4	4	1		V6	G	i		V6		V		6					M	0	1	5, 2, 1		1	5
612	0.5	307	307	0	0	2/4	4	1		I	G	i		I		I							M	0	1	0, 4, 1		0	0
1225/2	0.5	307	307	1/8	1/8	2/4	4	1		V6	G	i		V6		V		6					M	0	1	5, 2, 1		1	5
613	0.5	307	307	1/4	1/4	2/4	4	1		I	G	i		I		I							M	0	1	0, 4, 1		0	0
1227/2	0.5	307	307	3/8	3/8	2/4	4	1		vi7	G	i		vi7		vi		7					mm7	0	1	-4, -7, -3, -6		-4	-4
614	0.5	308	308	0	0	2/4	4	1		IV	G	i		IV		IV							M	0	1	-1, 3, 0		-1	-1
1229/2	0.5	308	308	1/8	1/8	2/4	4	1		ii	G	i		ii		ii							m	0	1	2, -1, 3		2	2
615	1.0	308	308	1/4	1/4	2/4	4	1		V7	G	i		V7		V		7					Mm7	0	1	1, 5, 2, -1		1	1
616	6.0	309	309	0	0	2/4	4	1		I\\	G	i		I		I						\\	M	0	1	0, 4, 1		0	0
622	2.0	312	312	0	0	2/4	4	1		viio6	G	i		viio6		vii	o	6					o	0	1	-5, -8, -2		-2	-5
624	2.0	313	313	0	0	2/4	4	1		V43	G	i		V43		V		43					Mm7	0	1	2, -1, 1, 5		1	2
626	4.0	314	314	0	0	2/4	4	1		I6	G	i		I6		I		6					M	0	1	4, 1, 0		0	4
630	4.0	316	316	0	0	2/4	4	1		IV	G	i		IV		IV							M	0	1	-1, 3, 0		-1	-1
634	2.0	318	318	0	0	2/4	4	1		V[viio6	G	i	V	viio6		vii	o	6					o	0	1	-5, -8, -2		-2	-5
636	2.0	319	319	0	0	2/4	4	1		I	G	i	V	I		I							M	0	1	0, 4, 1		0	0
638	2.0	320	320	0	0	2/4	4	1		V6	G	i	V	V6		V		6					M	0	1	5, 2, 1		1	5
640	1.0	321	321	0	0	2/4	4	1		I	G	i	V	I		I							M	0	1	0, 4, 1		0	0
641	1.0	321	321	1/4	1/4	2/4	4	1		IV6	G	i	V	IV6		IV		6					M	0	1	3, 0, -1		-1	3
642	2.0	322	322	0	0	2/4	4	1		V7]	G	i	V	V7		V		7					Mm7	0	1	1, 5, 2, -1		1	1
644	1.0	323	323	0	0	2/4	4	1		viio2	G	i		viio2		vii	o	2					o7	0	1	-11, -2, -5, -8		-2	-11
645	1.0	323	323	1/4	1/4	2/4	4	1		viio43	G	i		viio43		vii	o	43					o7	0	1	-8, -11, -2, -5		-2	-8
646	2.0	324	324	0	0	2/4	4	1		V7	G	i		V7		V		7					Mm7	0	1	1, 5, 2, -1		1	1
648	1.0	325	325	0	0	2/4	4	1		viio2	G	i		viio2		vii	o	2					o7	0	1	-11, -2, -5, -8		-2	-11
649	1.0	325	325	1/4	1/4	2/4	4	1		viio43	G	i		viio43		vii	o	43					o7	0	1	-8, -11, -2, -5		-2	-8
650	2.0	326	326	0	0	2/4	4	1		V	G	i		V		V							M	0	1	1, 5, 2		1	1
652	1.0	327	327	0	0	2/4	4	1		viio2	G	i		viio2		vii	o	2					o7	0	1	-11, -2, -5, -8		-2	-11
653	1.0	327	327	1/4	1/4	2/4	4	1		viio43	G	i		viio43		vii	o	43					o7	0	1	-8, -11, -2, -5		-2	-8
654	2.0	328	328	0	0	2/4	4	1		V7	G	i		V7		V		7					Mm7	0	1	1, 5, 2, -1		1	1
656	1.0	329	329	0	0	2/4	4	1		viio2	G	i		viio2		vii	o	2					o7	0	1	-11, -2, -5, -8		-2	-11
657	1.0	329	329	1/4	1/4	2/4	4	1		viio43	G	i		viio43		vii	o	43					o7	0	1	-8, -11, -2, -5		-2	-8
658	4.0	330	330	0	0	2/4	4	1		viio7/V	G	i		viio7/V		vii	o	7		V			o7	0	1	6, 3, 0, -3		6	6
662	2.0	332	332	0	0	2/4	4	1		V(64)	G	i		V(64)		V			64				M	0	1	1, 0, -3		1	1
664	4.0	333	333	0	0	2/4	4	1		V7	G	i		V7		V		7					Mm7	0	1	1, 5, 2, -1		1	1
668	1.0	335	335	0	0	2/4	4	1		viio2	G	i		viio2		vii	o	2					o7	0	1	-11, -2, -5, -8		-2	-11
669	1.0	335	335	1/4	1/4	2/4	4	1		viio43	G	i		viio43		vii	o	43					o7	0	1	-8, -11, -2, -5		-2	-8
670	2.0	336	336	0	0	2/4	4	1		V7	G	i		V7		V		7					Mm7	0	1	1, 5, 2, -1		1	1
672	1.0	337	337	0	0	2/4	4	1		viio2	G	i		viio2		vii	o	2					o7	0	1	-11, -2, -5, -8		-2	-11
673	1.0	337	337	1/4	1/4	2/4	4	1		viio43	G	i		viio43		vii	o	43					o7	0	1	-8, -11, -2, -5		-2	-8
674	2.0	338	338	0	0	2/4	4	1		V7	G	i		V7		V		7					Mm7	0	1	1, 5, 2, -1		1	1
676	1.0	339	339	0	0	2/4	4	1		viio2	G	i		viio2		vii	o	2					o7	0	1	-11, -2, -5, -8		-2	-11
677	1.0	339	339	1/4	1/4	2/4	4	1		viio43	G	i		viio43		vii	o	43					o7	0	1	-8, -11, -2, -5		-2	-8
678	1.0	340	340	0	0	2/4	4	1		V7	G	i		V7		V		7					Mm7	0	1	1, 5, 2, -1		1	1
679	1.0	340	340	1/4	1/4	2/4	4	1		viio2	G	i		viio2		vii	o	2					o7	0	1	-11, -2, -5, -8		-2	-11
680	2.0	341	341	0	0	2/4	4	1		bIII.viio	G	bIII		viio		vii	o						o	0	0	5, 2, -1		5	5
682	2.0	342	342	0	0	2/4	4	1		V[V65	G	bIII	V	V65		V		65					Mm7	0	0	5, 2, -1, 1		1	5
684	2.0	343	343	0	0	2/4	4	1		I	G	bIII	V	I		I							M	0	0	0, 4, 1		0	0
686	2.0	344	344	0	0	2/4	4	1		V43	G	bIII	V	V43		V		43					Mm7	0	0	2, -1, 1, 5		1	2
688	2.0	345	345	0	0	2/4	4	1		I	G	bIII	V	I		I							M	0	0	0, 4, 1		0	0
690	2.0	346	346	0	0	2/4	4	1		V65	G	bIII	V	V65		V		65					Mm7	0	0	5, 2, -1, 1		1	5
692	2.0	347	347	0	0	2/4	4	1		I	G	bIII	V	I		I							M	0	0	0, 4, 1		0	0
694	2.0	348	348	0	0	2/4	4	1		V43]	G	bIII	V	V43		V		43					Mm7	0	0	2, -1, 1, 5		1	2
696	2.0	349	349	0	0	2/4	4	1		I	G	bIII		I		I							M	0	0	0, 4, 1		0	0
698	4.0	350	350	0	0	2/4	4	1		I.Ger6	G	I		Ger6	Ger	vii	o	65	b3	V			Ger	0	0	-4, 0, -3, 6		6	-4
702	2.0	352	352	0	0	2/4	4	1		V(64)	G	I		V(64)		V			64				M	0	0	1, 0, 4		1	1
704	2.0	353	353	0	0	2/4	4	1		V7	G	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
706	1.0	354	354	0	0	2/4	4	1		I\\	G	I		I		I						\\	M	0	0	0, 4, 1		0	0
707	1.0	354	354	1/4	1/4	2/4	4	1		I	G	I		I		I							M	0	0	0, 4, 1		0	0
708	2.0	355	355	0	0	2/4	4	1		#viio7/vi	G	I		#viio7/vi		#vii	o	7		vi			o7	0	0	8, 5, 2, -1		8	8
710	1.0	356	356	0	0	2/4	4	1		vi	G	I		vi		vi							m	0	0	3, 0, 4		3	3
711	1.0	356	356	1/4	1/4	2/4	4	1		V6/V	G	I		V6/V		V		6		V			M	0	0	6, 3, 2		2	6
712	1.0	357	357	0	0	2/4	4	1		V(64)	G	I		V(64)		V			64				M	0	0	1, 0, 4		1	1
713	1.0	357	357	1/4	1/4	2/4	4	1		V7	G	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
714	1.0	358	358	0	0	2/4	4	1		I\\	G	I		I		I						\\	M	0	0	0, 4, 1		0	0
715	3.0	358	358	1/4	1/4	2/4	4	1		I[I	G	I	I	I		I							M	0	0	0, 4, 1		0	0
718	4.0	360	360	0	0	2/4	4	1		V2	G	I	I	V2		V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
722	4.0	362	362	0	0	2/4	4	1		I6	G	I	I	I6		I		6					M	0	0	4, 1, 0		0	4
726	2.0	364	364	0	0	2/4	4	1		V43	G	I	I	V43		V		43					Mm7	0	0	2, -1, 1, 5		1	2
728	2.0	365	365	0	0	2/4	4	1		V65	G	I	I	V65		V		65					Mm7	0	0	5, 2, -1, 1		1	5
730	0.5	366	366	0	0	2/4	4	1		I	G	I	I	I		I							M	0	0	0, 4, 1		0	0
1461/2	1.5	366	366	1/8	1/8	2/4	4	1		V2	G	I	I	V2		V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
732	0.5	367	367	0	0	2/4	4	1		I6	G	I	I	I6		I		6					M	0	0	4, 1, 0		0	4
1465/2	1.5	367	367	1/8	1/8	2/4	4	1		V2	G	I	I	V2		V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
734	0.5	368	368	0	0	2/4	4	1		I6]	G	I	I	I6		I		6					M	0	0	4, 1, 0		0	4
1469/2	1.5	368	368	1/8	1/8	2/4	4	1		V7	G	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
736	0.5	369	369	0	0	2/4	4	1		I	G	I		I		I							M	0	0	0, 4, 1		0	0
1473/2	1.5	369	369	1/8	1/8	2/4	4	1		V7	G	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
738	2.0	370	370	0	0	2/4	4	1		I	G	I		I		I							M	0	0	0, 4, 1		0	0
740	2.0	371	371	0	0	2/4	4	1		I64	G	I		I64		I		64					M	0	0	1, 0, 4		0	1
742	2.0	372	372	0	0	2/4	4	1		I	G	I		I		I							M	0	0	0, 4, 1		0	0
744	2.0	373	373	0	0	2/4	4	1		I6	G	I		I6		I		6					M	0	0	4, 1, 0		0	4
746	2.0	374	374	0	0	2/4	4	1		I64	G	I		I64		I		64					M	0	0	1, 0, 4		0	1
748	22.0	375	375	0	0	2/4	4	1		I	G	I		I		I							M	0	0	0, 4, 1		0	0
770	4.0	386	386	0	0	2/4	4	1		V7/IV	G	I		V7/IV		V		7		IV			Mm7	0	0	0, 4, 1, -2		0	0
774	4.0	388	388	0	0	2/4	4	1		IV	G	I		IV		IV							M	0	0	-1, 3, 0		-1	-1
778	0.5	390	390	0	0	2/4	4	1		V7/IV	G	I		V7/IV		V		7		IV			Mm7	0	0	0, 4, 1, -2		0	0
1557/2	0.5	390	390	1/8	1/8	2/4	4	1		IV	G	I		IV		IV							M	0	0	-1, 3, 0		-1	-1
779	0.5	390	390	1/4	1/4	2/4	4	1		V/IV	G	I		V/IV		V				IV			M	0	0	0, 4, 1		0	0
1559/2	0.5	390	390	3/8	3/8	2/4	4	1		vi7	G	I		vi7		vi		7					mm7	0	0	3, 0, 4, 1		3	3
780	2.0	391	391	0	0	2/4	4	1		V/IV	G	I		V/IV		V				IV			M	0	0	0, 4, 1		0	0
782	4.0	392	392	0	0	2/4	4	1		IV	G	I		IV		IV							M	0	0	-1, 3, 0		-1	-1
786	2.0	394	394	0	0	2/4	4	1		V6	G	I		V6		V		6					M	0	0	5, 2, 1		1	5
788	2.0	395	395	0	0	2/4	4	1		V65	G	I		V65		V		65					Mm7	0	0	5, 2, -1, 1		1	5
790	4.0	396	396	0	0	2/4	4	1		I	G	I		I		I							M	0	0	0, 4, 1		0	0
794	2.0	398	398	0	0	2/4	4	1		V2	G	I		V2		V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
796	2.0	399	399	0	0	2/4	4	1		V65	G	I		V65		V		65					Mm7	0	0	5, 2, -1, 1		1	5
798	2.0	400	400	0	0	2/4	4	1		V	G	I		V		V							M	0	0	1, 5, 2		1	1
800	2.0	401	401	0	0	2/4	4	1		V7	G	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
802	0.5	402	402	0	0	2/4	4	1		I6	G	I		I6		I		6					M	0	0	4, 1, 0		0	4
1605/2	0.5	402	402	1/8	1/8	2/4	4	1		vi	G	I		vi		vi							m	0	0	3, 0, 4		3	3
803	0.5	402	402	1/4	1/4	2/4	4	1		ii6	G	I		ii6		ii		6					m	0	0	-1, 3, 2		2	-1
1607/2	0.5	402	402	3/8	3/8	2/4	4	1		V	G	I		V		V							M	0	0	1, 5, 2		1	1
804	0.5	403	403	0	0	2/4	4	1		I6	G	I		I6		I		6					M	0	0	4, 1, 0		0	4
1609/2	0.5	403	403	1/8	1/8	2/4	4	1		vi	G	I		vi		vi							m	0	0	3, 0, 4		3	3
805	0.5	403	403	1/4	1/4	2/4	4	1		ii6	G	I		ii6		ii		6					m	0	0	-1, 3, 2		2	-1
1611/2	0.5	403	403	3/8	3/8	2/4	4	1		V	G	I		V		V							M	0	0	1, 5, 2		1	1
806	0.5	404	404	0	0	2/4	4	1		I6	G	I		I6		I		6					M	0	0	4, 1, 0		0	4
1613/2	0.5	404	404	1/8	1/8	2/4	4	1		vi	G	I		vi		vi							m	0	0	3, 0, 4		3	3
807	0.5	404	404	1/4	1/4	2/4	4	1		IV	G	I		IV		IV							M	0	0	-1, 3, 0		-1	-1
1615/2	0.5	404	404	3/8	3/8	2/4	4	1		V	G	I		V		V							M	0	0	1, 5, 2		1	1
808	0.5	405	405	0	0	2/4	4	1		I6	G	I		I6		I		6					M	0	0	4, 1, 0		0	4
1617/2	0.5	405	405	1/8	1/8	2/4	4	1		vi	G	I		vi		vi							m	0	0	3, 0, 4		3	3
809	0.5	405	405	1/4	1/4	2/4	4	1		IV	G	I		IV		IV							M	0	0	-1, 3, 0		-1	-1
1619/2	0.5	405	405	3/8	3/8	2/4	4	1		V	G	I		V		V							M	0	0	1, 5, 2		1	1
810	0.5	406	406	0	0	2/4	4	1		I6	G	I		I6		I		6					M	0	0	4, 1, 0		0	4
1621/2	0.5	406	406	1/8	1/8	2/4	4	1		vi	G	I		vi		vi							m	0	0	3, 0, 4		3	3
811	0.5	406	406	1/4	1/4	2/4	4	1		IV	G	I		IV		IV							M	0	0	-1, 3, 0		-1	-1
