mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	timesig	staff	voice	label	alt_label	globalkey	localkey	pedal	chord	special	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
1	0	0	0	4.0	0	1/2	3/4	4	1	C.I		C	I		I		I							M	0	0	0, 4, 1		0	0
3	2	4	4	1.0	0	0	3/4	4	1	V43(4)		C	I		V43(4)		V		43	4				Mm7	0	0	2, -1, 1, 0		1	2
3	2	5	5	1.0	1/4	1/4	3/4	4	1	V43		C	I		V43		V		43					Mm7	0	0	2, -1, 1, 5		1	2
3	2	6	6	1.0	1/2	1/2	3/4	4	1	I		C	I		I		I							M	0	0	0, 4, 1		0	0
4	3	7	7	1.0	0	0	3/4	4	1	V(64)		C	I		V(64)		V			64				M	0	0	1, 0, 4		1	1
4	3	8	8	2.0	1/4	1/4	3/4	4	1	V\\		C	I		V		V						\\	M	0	0	1, 5, 2		1	1
5	4	10	10	2.0	0	0	3/4	4	1	V7		C	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
5	4	12	12	0.5	1/2	1/2	3/4	4	1	#viio7/vi		C	I		#viio7/vi		#vii	o	7		vi			o7	0	0	8, 5, 2, -1		8	8
5	4	25/2	25/2	0.5	5/8	5/8	3/4	4	1	vi		C	I		vi		vi							m	0	0	3, 0, 4		3	3
6	5	13	13	1.0	0	0	3/4	4	1	ii6		C	I		ii6		ii		6					m	0	0	-1, 3, 2		2	-1
6	5	14	14	1.0	1/4	1/4	3/4	4	1	ii		C	I		ii		ii							m	0	0	2, -1, 3		2	2
6	5	15	15	0.25	1/2	1/2	3/4	4	1	V7(9)		C	I		V7(9)		V		7	9				Mm7	0	0	1, 5, 2, -1	3	1	1
6	5	61/4	61/4	0.75	9/16	9/16	3/4	4	1	V7		C	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
7	6	16	16	1.0	0	0	3/4	4	1	I(4+2)		C	I		I(4+2)		I			4+2				M	0	0	0, -1, 1	2	0	0
7	6	17	17	2.0	1/4	1/4	3/4	4	1	I\\		C	I		I		I						\\	M	0	0	0, 4, 1		0	0
8	7	19	19	3.5	0	0	3/4	4	1	I		C	I		I		I							M	0	0	0, 4, 1		0	0
9	8	45/2	45/2	0.5	1/8	1/8	3/4	4	1	I6		C	I		I6		I		6					M	0	0	4, 1, 0		0	4
9	8	23	23	1.0	1/4	1/4	3/4	4	1	V		C	I		V		V							M	0	0	1, 5, 2		1	1
9	8	24	24	4.5	1/2	1/2	3/4	4	1	I		C	I		I		I							M	0	0	0, 4, 1		0	0
11	10	57/2	57/2	0.5	1/8	1/8	3/4	4	1	I6		C	I		I6		I		6					M	0	0	4, 1, 0		0	4
11	10	29	29	2.0	1/4	1/4	3/4	4	1	V		C	I		V		V							M	0	0	1, 5, 2		1	1
12	11	31	31	1.0	0	0	3/4	4	1	V2/V		C	I		V2/V		V		2		V			Mm7	0	0	0, 2, 6, 3		2	0
12	11	32	32	2.0	1/4	1/4	3/4	4	1	V6		C	I		V6		V		6					M	0	0	5, 2, 1		1	5
13	12	34	34	1.0	0	0	3/4	4	1	V.V2		C	V		V2		V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
13	12	35	35	2.0	1/4	1/4	3/4	4	1	I6		C	V		I6		I		6					M	0	0	4, 1, 0		0	4
14	13	37	37	0.5	0	0	3/4	4	1	IV		C	V		IV		IV							M	0	0	-1, 3, 0		-1	-1
14	13	75/2	75/2	0.25	1/8	1/8	3/4	4	1	ii6		C	V		ii6		ii		6					m	0	0	-1, 3, 2		2	-1
14	13	151/4	151/4	0.25	3/16	3/16	3/4	4	1	viio7/V		C	V		viio7/V		vii	o	7		V			o7	0	0	6, 3, 0, -3		6	6
14	13	38	38	1.0	1/4	1/4	3/4	4	1	V(64+2)		C	V		V(64+2)		V			64+2				M	0	0	1, 0, 4	3	1	1
14	13	39	39	0.875	1/2	1/2	3/4	4	1	V7(4)		C	V		V7(4)		V		7	4				Mm7	0	0	1, 0, 2, -1		1	1
14	13	319/8	319/8	0.125	23/32	23/32	3/4	4	1	V7		C	V		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
