mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	timesig	staff	voice	volta	label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
44	42	117	129	1.0	0	0	3/4	4	1		V7(4)	e	i		V7(4)	V		7	4				Mm7	1	1	1, 0, 2, -1		1	1
44	42	118	130	1.5	1/4	1/4	3/4	4	1		V7(+#2)	e	i		V7(+#2)	V		7	+#2				Mm7	1	1	1, 5, 2, -1	3	1	1
44	42	239/2	263/2	0.5	5/8	5/8	3/4	4	1		V7	e	i		V7	V		7					Mm7	1	1	1, 5, 2, -1		1	1
45	43	120	132	1.0	0	0	3/4	4	1		i\\	e	i		i	i						\\	m	1	1	0, -3, 1		0	0
45	43	121	133	1.0	1/4	1/4	3/4	4	1		i[i6	e	i	i	i6	i		6					m	1	1	-3, 1, 0		0	-3
45	43	122	134	3.0	1/2	1/2	3/4	4	1		viio64	e	i	i	viio64	vii	o	64					o	1	1	-8, -2, -5		-2	-8
46	44	125	137	3.0	1/2	1/2	3/4	4	1		i6	e	i	i	i6	i		6					m	1	1	-3, 1, 0		0	-3
47	45	128	140	3.0	1/2	1/2	3/4	4	1		viio64	e	i	i	viio64	vii	o	64					o	1	1	-8, -2, -5		-2	-8
48	46	131	143	1.0	1/2	1/2	3/4	4	1		i6	e	i	i	i6	i		6					m	1	1	-3, 1, 0		0	-3
49	47	132	144	2.0	0	0	3/4	4	1		viio64	e	i	i	viio64	vii	o	64					o	1	1	-8, -2, -5		-2	-8
49	47	134	146	2.0	1/2	1/2	3/4	4	1		i6]	e	i	i	i6	i		6					m	1	1	-3, 1, 0		0	-3
50	48	136	148	4.0	1/4	1/4	3/4	4	1		V7	e	i		V7	V		7					Mm7	1	1	1, 5, 2, -1		1	1
51	49	140	152	1.0	1/2	1/2	3/4	4	1		i	e	i		i	i							m	1	1	0, -3, 1		0	0
52	50		153		0	0	3/4	4	1	1	i\\	e	i		i	i						\\	m	1	1	0, -3, 1		0	0
53	51		156		0	0	3/4	4	1	1	V	e	i		V	V							M	1	1	1, 5, 2		1	1
54	52		159		0	0	3/4	4	1	1	i\\	e	i		i	i						\\	m	1	1	0, -3, 1		0	0
55	53		162		0	0	3/4	4	1	1	vii%7/III	e	i		vii%7/III	vii	%	7		III			%7	1	1	2, -1, -4, 0		2	2
55	53		163		1/4	1/4	3/4	4	1	1	viio7/III	e	i		viio7/III	vii	o	7		III			o7	1	1	2, -1, -4, -7		2	2
56	49		165		0	0	3/4	4	1	1	i\\	e	i		i	i						\\	m	1	1	0, -3, 1		0	0
57	50		168		0	0	3/4	4	1	1	V	e	i		V	V							M	1	1	1, 5, 2		1	1
58	51		171		0	0	3/4	4	1	1	i\\	e	i		i	i						\\	m	1	1	0, -3, 1		0	0
59	51	141	172	1.0	0	1/4	3/4	4	1		I.I	e	I		I	I							M	1	0	0, 4, 1		0	0
59	51	142	173	1.0	1/4	1/2	3/4	4	1		V	e	I		V	V							M	1	0	1, 5, 2		1	1
60	52	143	174	1.0	0	0	3/4	4	1		I	e	I		I	I							M	1	0	0, 4, 1		0	0
60	52	144	175	3.0	1/4	1/4	3/4	4	1		I6	e	I		I6	I		6					M	1	0	4, 1, 0		0	4
61	53	147	178	1.0	1/4	1/4	3/4	4	1		V2	e	I		V2	V		2					Mm7	1	0	-1, 1, 5, 2		1	-1
61	53	148	179	1.0	1/2	1/2	3/4	4	1		I6	e	I		I6	I		6					M	1	0	4, 1, 0		0	4
62	54	149	180	1.0	0	0	3/4	4	1		V43	e	I		V43	V		43					Mm7	1	0	2, -1, 1, 5		1	2
62	54	150	181	1.0	1/4	1/4	3/4	4	1		I	e	I		I	I							M	1	0	0, 4, 1		0	0
62	54	151	182	1.0	1/2	1/2	3/4	4	1		V	e	I		V	V							M	1	0	1, 5, 2		1	1
63	55	152	183	3.0	0	0	3/4	4	1		I	e	I		I	I							M	1	0	0, 4, 1		0	0
64	56	155	186	3.0	0	0	3/4	4	1		V43	e	I		V43	V		43					Mm7	1	0	2, -1, 1, 5		1	2
65	57	158	189	1.0	0	0	3/4	4	1		I	e	I		I	I							M	1	0	0, 4, 1		0	0
65	57	159	190	1.0	1/4	1/4	3/4	4	1		V6	e	I		V6	V		6					M	1	0	5, 2, 1		1	5
65	57	160	191	1.0	1/2	1/2	3/4	4	1		V65/V	e	I		V65/V	V		65		V			Mm7	1	0	6, 3, 0, 2		2	6
66	58	161	192	1.0	0	0	3/4	4	1		V	e	I		V	V							M	1	0	1, 5, 2		1	1
66	58	162	193	2.0	1/4	1/4	3/4	4	1		V43	e	I		V43	V		43					Mm7	1	0	2, -1, 1, 5		1	2
67	59	164	195	1.0	0	0	3/4	4	1		V	e	I		V	V							M	1	0	1, 5, 2		1	1
67	59	165	196	1.0	1/4	1/4	3/4	4	1		V43/V	e	I		V43/V	V		43		V			Mm7	1	0	3, 0, 2, 6		2	3
67	59	166	197	1.0	1/2	1/2	3/4	4	1		V6	e	I		V6	V		6					M	1	0	5, 2, 1		1	5
68	60	167	198	1.0	0	0	3/4	4	1		V2/V	e	I		V2/V	V		2		V			Mm7	1	0	0, 2, 6, 3		2	0
68	60	168	199	1.0	1/4	1/4	3/4	4	1		V6	e	I		V6	V		6					M	1	0	5, 2, 1		1	5
68	60	169	200	1.0	1/2	1/2	3/4	4	1		V6/V	e	I		V6/V	V		6		V			M	1	0	6, 3, 2		2	6
69	61	170	201	1.0	0	0	3/4	4	1		V	e	I		V	V							M	1	0	1, 5, 2		1	1
69	61	171	202	2.0	1/4	1/4	3/4	4	1		V64	e	I		V64	V		64					M	1	0	2, 1, 5		1	2
70	62	173	204	1.0	0	0	3/4	4	1		V65/ii	e	I		V65/ii	V		65		ii			Mm7	1	0	7, 4, 1, 3		3	7
70	62	174	205	1.0	1/4	1/4	3/4	4	1		ii	e	I		ii	ii							m	1	0	2, -1, 3		2	2
70	62	175	206	1.0	1/2	1/2	3/4	4	1		IV64	e	I		IV64	IV		64					M	1	0	0, -1, 3		-1	0
71	63	176	207	1.0	0	0	3/4	4	1		V65	e	I		V65	V		65					Mm7	1	0	5, 2, -1, 1		1	5
71	63	177	208	1.0	1/4	1/4	3/4	4	1		I	e	I		I	I							M	1	0	0, 4, 1		0	0
71	63	178	209	1.0	1/2	1/2	3/4	4	1		V7	e	I		V7	V		7					Mm7	1	0	1, 5, 2, -1		1	1
72	64	179	210	1.0	0	0	3/4	4	1		I	e	I		I	I							M	1	0	0, 4, 1		0	0
72	64	180	211	3.0	1/4	1/4	3/4	4	1		I6	e	I		I6	I		6					M	1	0	4, 1, 0		0	4
73	65	183	214	1.0	1/4	1/4	3/4	4	1		V2	e	I		V2	V		2					Mm7	1	0	-1, 1, 5, 2		1	-1
73	65	184	215	1.0	1/2	1/2	3/4	4	1		I6	e	I		I6	I		6					M	1	0	4, 1, 0		0	4
74	66	185	216	1.0	0	0	3/4	4	1		V43	e	I		V43	V		43					Mm7	1	0	2, -1, 1, 5		1	2
74	66	186	217	1.0	1/4	1/4	3/4	4	1		I	e	I		I	I							M	1	0	0, 4, 1		0	0
74	66	187	218	1.0	1/2	1/2	3/4	4	1		V64	e	I		V64	V		64					M	1	0	2, 1, 5		1	2
75	67	188	219	2.0	0	0	3/4	4	1		I6	e	I		I6	I		6					M	1	0	4, 1, 0		0	4
75	67	190	221	1.0	1/2	1/2	3/4	4	1		I	e	I		I	I							M	1	0	0, 4, 1		0	0
76	68	191	222	2.0	0	0	3/4	4	1		V43	e	I		V43	V		43					Mm7	1	0	2, -1, 1, 5		1	2
76	68	193	224	0.3333333333333428	1/2	1/2	3/4	4	1		I6	e	I		I6	I		6					M	1	0	4, 1, 0		0	4
76	68	580/3	673/3	0.6666666666666572	7/12	7/12	3/4	4	1		V43	e	I		V43	V		43					Mm7	1	0	2, -1, 1, 5		1	2
77	69	194	225	1.0	0	0	3/4	4	1		I	e	I		I	I							M	1	0	0, 4, 1		0	0
77	69	195	226	1.0	1/4	1/4	3/4	4	1		V	e	I		V	V							M	1	0	1, 5, 2		1	1
77	69	196	227	1.0	1/2	1/2	3/4	4	1		V2/V	e	I		V2/V	V		2		V			Mm7	1	0	0, 2, 6, 3		2	0
78	70	197	228	1.0	0	0	3/4	4	1		V6	e	I		V6	V		6					M	1	0	5, 2, 1		1	5
78	70	198	229	1.0	1/4	1/4	3/4	4	1		V	e	I		V	V							M	1	0	1, 5, 2		1	1
78	70	199	230	2.0	1/2	1/2	3/4	4	1		V64	e	I		V64	V		64					M	1	0	2, 1, 5		1	2
79	71	201	232	1.0	1/4	1/4	3/4	4	1		V7/V	e	I		V7/V	V		7		V			Mm7	1	0	2, 6, 3, 0		2	2
79	71	202	233	1.0	1/2	1/2	3/4	4	1		V64	e	I		V64	V		64					M	1	0	2, 1, 5		1	2
80	72	203	234	1.0	0	0	3/4	4	1		V7/V	e	I		V7/V	V		7		V			Mm7	1	0	2, 6, 3, 0		2	2
80	72	204	235	1.0	1/4	1/4	3/4	4	1		V64	e	I		V64	V		64					M	1	0	2, 1, 5		1	2
80	72	205	236	1.0	1/2	1/2	3/4	4	1		V2/V	e	I		V2/V	V		2		V			Mm7	1	0	0, 2, 6, 3		2	0
81	73	206	237	1.0	0	0	3/4	4	1		V6	e	I		V6	V		6					M	1	0	5, 2, 1		1	5
81	73	207	238	2.0	1/4	1/4	3/4	4	1		V	e	I		V	V							M	1	0	1, 5, 2		1	1
82	74	209	240	1.0	0	0	3/4	4	1		V7(+2)	e	I		V7(+2)	V		7	+2				Mm7	1	0	1, 5, 2, -1	3	1	1
82	74	210	241	1.0	1/4	1/4	3/4	4	1		ii6	e	I		ii6	ii		6					m	1	0	-1, 3, 2		2	-1
82	74	211	242	0.5	1/2	1/2	3/4	4	1		IV(4)	e	I		IV(4)	IV			4				M	1	0	-1, 5, 0		-1	-1
82	74	423/2	485/2	0.5	5/8	5/8	3/4	4	1		IV	e	I		IV	IV							M	1	0	-1, 3, 0		-1	-1
83	75	212	243	1.0	0	0	3/4	4	1		V2	e	I		V2	V		2					Mm7	1	0	-1, 1, 5, 2		1	-1
83	75	213	244	1.0	1/4	1/4	3/4	4	1		I6	e	I		I6	I		6					M	1	0	4, 1, 0		0	4
83	75	214	245	0.5	1/2	1/2	3/4	4	1		I(6)	e	I		I(6)	I			6				M	1	0	0, 4, 3		0	0
83	75	429/2	491/2	0.5	5/8	5/8	3/4	4	1		I	e	I		I	I							M	1	0	0, 4, 1		0	0
84	76	215	246	1.0	0	0	3/4	4	1		IV6(+#7)	e	I		IV6(+#7)	IV		6	+#7				M	1	0	3, 0, -1	11	-1	3
84	76	216	247	1.0	1/4	1/4	3/4	4	1		viio	e	I		viio	vii	o						o	1	0	5, 2, -1		5	5
84	76	217	248	0.5	1/2	1/2	3/4	4	1		viio(6)	e	I		viio(6)	vii	o		6				o	1	0	5, 2, 1		5	5
84	76	435/2	497/2	0.5	5/8	5/8	3/4	4	1		viio2	e	I		viio2	vii	o	2					o7	1	0	-4, 5, 2, -1		5	-4
85	77	218	249	1.0	0	0	3/4	4	1		V65/vi	e	I		V65/vi	V		65		vi			Mm7	1	0	8, 5, 2, 4		4	8
85	77	219	250	1.0	1/4	1/4	3/4	4	1		vi	e	I		vi	vi							m	1	0	3, 0, 4		3	3
85	77	220	251	0.5	1/2	1/2	3/4	4	1		vi2(6)	e	I		vi2(6)	vi		2	6				mm7	1	0	1, 3, 0, -1		3	1
85	77	441/2	503/2	0.5	5/8	5/8	3/4	4	1		vi2	e	I		vi2	vi		2					mm7	1	0	1, 3, 0, 4		3	1
86	78	221	252	1.0	0	0	3/4	4	1		ii65	e	I		ii65	ii		65					mm7	1	0	-1, 3, 0, 2		2	-1
86	78	222	253	1.0	1/4	1/4	3/4	4	1		ii7	e	I		ii7	ii		7					mm7	1	0	2, -1, 3, 0		2	2
86	78	223	254	1.0	1/2	1/2	3/4	4	1		V7	e	I		V7	V		7					Mm7	1	0	1, 5, 2, -1		1	1
87	79	224	255	2.0	0	0	3/4	4	1		I\\	e	I		I	I						\\	M	1	0	0, 4, 1		0	0
87	79	226	257	1.0	1/2	1/2	3/4	4	1		V7	e	I		V7	V		7					Mm7	1	0	1, 5, 2, -1		1	1
88	80	227	258	1.0	0	0	3/4	4	1		I	e	I		I	I							M	1	0	0, 4, 1		0	0
88	80	228	259	2.0	1/4	1/4	3/4	4	1		I6	e	I		I6	I		6					M	1	0	4, 1, 0		0	4
89	81	230	261	1.0	0	0	3/4	4	1		I	e	I		I	I							M	1	0	0, 4, 1		0	0
89	81	231	262	1.0	1/4	1/4	3/4	4	1		V7	e	I		V7	V		7					Mm7	1	0	1, 5, 2, -1		1	1
89	81	232	263	1.0	1/2	1/2	3/4	4	1		I	e	I		I	I							M	1	0	0, 4, 1		0	0
90	82	233	264	1.0	0	0	3/4	4	1		V2	e	I		V2	V		2					Mm7	1	0	-1, 1, 5, 2		1	-1
90	82	234	265	1.0	1/4	1/4	3/4	4	1		I6	e	I		I6	I		6					M	1	0	4, 1, 0		0	4
90	82	235	266	1.0	1/2	1/2	3/4	4	1		V	e	I		V	V							M	1	0	1, 5, 2		1	1
91	83	236	267	3.0	0	0	3/4	4	1		I	e	I		I	I							M	1	0	0, 4, 1		0	0
92	84	239	270	3.0	0	0	3/4	4	1		V43	e	I		V43	V		43					Mm7	1	0	2, -1, 1, 5		1	2
93	85	242	273	2.0	0	0	3/4	4	1		I	e	I		I	I							M	1	0	0, 4, 1		0	0
93	85	244	275	1.0	1/2	1/2	3/4	4	1		V6	e	I		V6	V		6					M	1	0	5, 2, 1		1	5
94	86	245	276	4.0	0	0	3/4	4	1		V	e	I		V	V							M	1	0	1, 5, 2		1	1
95	87	249	280	1.0	1/4	1/4	3/4	4	1		V65/V	e	I		V65/V	V		65		V			Mm7	1	0	6, 3, 0, 2		2	6
95	87	250	281	1.0	1/2	1/2	3/4	4	1		V	e	I		V	V							M	1	0	1, 5, 2		1	1
96	88	251	282	1.0	0	0	3/4	4	1		V43/V	e	I		V43/V	V		43		V			Mm7	1	0	3, 0, 2, 6		2	3
96	88	252	283	1.0	1/4	1/4	3/4	4	1		V6	e	I		V6	V		6					M	1	0	5, 2, 1		1	5
96	88	253	284	1.0	1/2	1/2	3/4	4	1		V43/V	e	I		V43/V	V		43		V			Mm7	1	0	3, 0, 2, 6		2	3
97	89	254	285	2.0	0	0	3/4	4	1		V	e	I		V	V							M	1	0	1, 5, 2		1	1
97	89	256	287	1.0	1/2	1/2	3/4	4	1		I6	e	I		I6	I		6					M	1	0	4, 1, 0		0	4
98	90	257	288	1.0	0	0	3/4	4	1		V65/ii	e	I		V65/ii	V		65		ii			Mm7	1	0	7, 4, 1, 3		3	7
98	90	258	289	1.0	1/4	1/4	3/4	4	1		ii	e	I		ii	ii							m	1	0	2, -1, 3		2	2
98	90	259	290	1.0	1/2	1/2	3/4	4	1		IV64	e	I		IV64	IV		64					M	1	0	0, -1, 3		-1	0
99	91	260	291	0.5	0	0	3/4	4	1		V6	e	I		V6	V		6					M	1	0	5, 2, 1		1	5
99	91	521/2	583/2	0.5	1/8	1/8	3/4	4	1		V2	e	I		V2	V		2					Mm7	1	0	-1, 1, 5, 2		1	-1
99	91	261	292	1.0	1/4	1/4	3/4	4	1		I	e	I		I	I							M	1	0	0, 4, 1		0	0
99	91	262	293	0.5	1/2	1/2	3/4	4	1		V(64)	e	I		V(64)	V			64				M	1	0	1, 0, 4		1	1
99	91	525/2	587/2	0.5	5/8	5/8	3/4	4	1		V	e	I		V	V							M	1	0	1, 5, 2		1	1
100	92	263	294	1.0	0	0	3/4	4	1		I\\	e	I		I	I						\\	M	1	0	0, 4, 1		0	0
100	92	264	295	2.5	1/4	1/4	3/4	4	1		I6	e	I		I6	I		6					M	1	0	4, 1, 0		0	4
101	93	533/2	595/2	0.5	1/8	1/8	3/4	4	1		#viio43/ii	e	I		#viio43/ii	#vii	o	43		ii			o7	1	0	1, -2, 7, 4		7	1
101	93	267	298	1.0	1/4	1/4	3/4	4	1		ii6	e	I		ii6	ii		6					m	1	0	-1, 3, 2		2	-1
101	93	268	299	1.0	1/2	1/2	3/4	4	1		I6	e	I		I6	I		6					M	1	0	4, 1, 0		0	4
102	94	269	300	1.0	0	0	3/4	4	1		ii	e	I		ii	ii							m	1	0	2, -1, 3		2	2
102	94	270	301	1.0	1/4	1/4	3/4	4	1		I	e	I		I	I							M	1	0	0, 4, 1		0	0
102	94	271	302	1.0	1/2	1/2	3/4	4	1		ii	e	I		ii	ii							m	1	0	2, -1, 3		2	2
103	95	272	303	3.0	0	0	3/4	4	1		I6	e	I		I6	I		6					M	1	0	4, 1, 0		0	4
104	96	275	306	3.0	0	0	3/4	4	1		V43	e	I		V43	V		43					Mm7	1	0	2, -1, 1, 5		1	2
105	97	278	309	1.0	0	0	3/4	4	1		I	e	I		I	I							M	1	0	0, 4, 1		0	0
105	97	279	310	1.0	1/4	1/4	3/4	4	1		V	e	I		V	V							M	1	0	1, 5, 2		1	1
105	97	280	311	1.0	1/2	1/2	3/4	4	1		viio43/V	e	I		viio43/V	vii	o	43		V			o7	1	0	0, -3, 6, 3		6	0
106	98	281	312	1.0	0	0	3/4	4	1		V6	e	I		V6	V		6					M	1	0	5, 2, 1		1	5
106	98	282	313	1.0	1/4	1/4	3/4	4	1		V	e	I		V	V							M	1	0	1, 5, 2		1	1
106	98	283	314	1.0	1/2	1/2	3/4	4	1		V6	e	I		V6	V		6					M	1	0	5, 2, 1		1	5
107	99	284	315	1.0	0	0	3/4	4	1		V	e	I		V	V							M	1	0	1, 5, 2		1	1
107	99	285	316	1.0	1/4	1/4	3/4	4	1		V7/V	e	I		V7/V	V		7		V			Mm7	1	0	2, 6, 3, 0		2	2
107	99	286	317	1.0	1/2	1/2	3/4	4	1		V	e	I		V	V							M	1	0	1, 5, 2		1	1
108	100	287	318	1.0	0	0	3/4	4	1		V43/V	e	I		V43/V	V		43		V			Mm7	1	0	3, 0, 2, 6		2	3
108	100	288	319	1.0	1/4	1/4	3/4	4	1		V6(4)	e	I		V6(4)	V		6	4				M	1	0	0, 2, 1		1	0
108	100	289	320	1.0	1/2	1/2	3/4	4	1		vii%7	e	I		vii%7	vii	%	7					%7	1	0	5, 2, -1, 3		5	5
109	101	290	321	2.0	0	0	3/4	4	1		V	e	I		V	V							M	1	0	1, 5, 2		1	1
109	101	292	323	1.0	1/2	1/2	3/4	4	1		V6	e	I		V6	V		6					M	1	0	5, 2, 1		1	5
110	102	293	324	1.0	0	0	3/4	4	1		V65/ii	e	I		V65/ii	V		65		ii			Mm7	1	0	7, 4, 1, 3		3	7
110	102	294	325	1.0	1/4	1/4	3/4	4	1		ii	e	I		ii	ii							m	1	0	2, -1, 3		2	2
110	102	295	326	0.5	1/2	1/2	3/4	4	1		viio6	e	I		viio6	vii	o	6					o	1	0	2, -1, 5		5	2
110	102	591/2	653/2	0.5	5/8	5/8	3/4	4	1		IV64(+#7)	e	I		IV64(+#7)	IV		64	+#7				M	1	0	0, -1, 3	11	-1	0
111	103	296	327	1.0	0	0	3/4	4	1		V65	e	I		V65	V		65					Mm7	1	0	5, 2, -1, 1		1	5
111	103	297	328	1.0	1/4	1/4	3/4	4	1		I	e	I		I	I							M	1	0	0, 4, 1		0	0
111	103	298	329	1.0	1/2	1/2	3/4	4	1		V7	e	I		V7	V		7					Mm7	1	0	1, 5, 2, -1		1	1
112	104	299	330	1.0	0	0	3/4	4	1		I	e	I		I	I							M	1	0	0, 4, 1		0	0
112	104	300	331	3.0	1/4	1/4	3/4	4	1		I6	e	I		I6	I		6					M	1	0	4, 1, 0		0	4
113	105	303	334	1.0	1/4	1/4	3/4	4	1		IV	e	I		IV	IV							M	1	0	-1, 3, 0		-1	-1
113	105	304	335	1.0	1/2	1/2	3/4	4	1		I6	e	I		I6	I		6					M	1	0	4, 1, 0		0	4
114	106	305	336	1.0	0	0	3/4	4	1		ii7	e	I		ii7	ii		7					mm7	1	0	2, -1, 3, 0		2	2
114	106	306	337	2.0	1/4	1/4	3/4	4	1		I	e	I		I	I							M	1	0	0, 4, 1		0	0
115	107	308	339	2.0	0	0	3/4	4	1		I6	e	I		I6	I		6					M	1	0	4, 1, 0		0	4
115	107	310	341	1.0	1/2	1/2	3/4	4	1		I	e	I		I	I							M	1	0	0, 4, 1		0	0
116	108	311	342	3.0	0	0	3/4	4	1		ii7	e	I		ii7	ii		7					mm7	1	0	2, -1, 3, 0		2	2
117	109	314	345	3.0	0	0	3/4	4	1		I	e	I		I	I							M	1	0	0, 4, 1		0	0
118	110	317	348	1.0	0	0	3/4	4	1		I(9)	e	I		I(9)	I			9				M	1	0	0, 4, 1	2	0	0
