mc	mn	onset	label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
16	16	1/4	vi	F	bIII		vi	vi						m	0	0	3, 0, 4		3.0	3.0
17	17	0	.bVI.I	F	bVI		I	I						M	0	0	0, 4, 1		0.0	0.0
18	18	0	V(64)	F	bVI		V(64)	V			64			M	0	0	1, 0, 4		1.0	1.0
18	18	1/4	V	F	bVI		V	V						M	0	0	1, 5, 2		1.0	1.0
18	18	1/2	#viio6/ii	F	bVI		#viio6/ii	#vii	o	6		ii		o	0	0	4, 1, 7		7.0	4.0
19	19	0	ii	F	bVI		ii	ii						m	0	0	2, -1, 3		2.0	2.0
20	20	0	V(64)/ii	F	bVI		V(64)/ii	V			64	ii		M	0	0	3, 2, -1		3.0	3.0
20	20	1/4	V/ii	F	bVI		V/ii	V				ii		M	0	0	3, 7, 4		3.0	3.0
20	20	1/2	#viio6/iii	F	bVI		#viio6/iii	#vii	o	6		iii		o	0	0	6, 3, 9		9.0	6.0
21	21	0	i.i	F	i		i	i						m	0	1	0, -3, 1		0.0	0.0
22	22	0	V(64)	F	i		V(64)	V			64			M	0	1	1, 0, -3		1.0	1.0
22	22	1/4	V	F	i		V	V						M	0	1	1, 5, 2		1.0	1.0
22	22	1/2	i6	F	i		i6	i		6				m	0	1	-3, 1, 0		0.0	-3.0
23	23	0	#viio	F	i		#viio	#vii	o					o	0	1	5, 2, -1		5.0	5.0
24	24	0	i(4+2)	F	i		i(4+2)	i			4+2			m	0	1	0, -1, 1	2	0.0	0.0
24	24	1/4	VI	F	i		VI	VI						M	0	1	-4, 0, -3		-4.0	-4.0
24	24	1/2	#viio7/V	F	i		#viio7/V	#vii	o	7		V		o7	0	1	13, 10, 7, 4		13.0	13.0
25	25	0	V[V	F	i	V	V	V						M	0	1	1, 5, 2		1.0	1.0
26	26	0	i	F	i	V	i	i						m	0	1	0, -3, 1		0.0	0.0
27	27	0	V	F	i	V	V	V						M	0	1	1, 5, 2		1.0	1.0
28	28	0	i	F	i	V	i	i						m	0	1	0, -3, 1		0.0	0.0
29	29	0	V]	F	i	V	V	V						M	0	1	1, 5, 2		1.0	1.0
30	30	0	V6	F	i		V6	V		6				M	0	1	5, 2, 1		1.0	5.0
30	30	1/2	ii	F	i		ii	ii						m	0	1	2, -1, 3		2.0	2.0
31	31	0	V	F	i		V	V						M	0	1	1, 5, 2		1.0	1.0
32	32	0	V43	F	i		V43	V		43				Mm7	0	1	2, -1, 1, 5		1.0	2.0
32	32	1/2	ii	F	i		ii	ii						m	0	1	2, -1, 3		2.0	2.0
33	33	0	V	F	i		V	V						M	0	1	1, 5, 2		1.0	1.0
34	34	0	V43	F	i		V43	V		43				Mm7	0	1	2, -1, 1, 5		1.0	2.0
34	34	1/2	vi	F	i		vi	vi						m	0	1	-4, -7, -3		-4.0	-4.0
35	35	0	V7	F	i		V7	V		7				Mm7	0	1	1, 5, 2, -1		1.0	1.0
36	36	0	V7	F	i		V7	V		7				Mm7	0	1	1, 5, 2, -1		1.0	1.0
36	36	1/4	V2	F	i		V2	V		2				Mm7	0	1	-1, 1, 5, 2		1.0	-1.0
36	36	1/2	V43	F	i		V43	V		43				Mm7	0	1	2, -1, 1, 5		1.0	2.0
37	37	0	I.I	F	I		I	I						M	0	0	0, 4, 1		0.0	0.0
37	37	1/4	I6	F	I		I6	I		6				M	0	0	4, 1, 0		0.0	4.0
37	37	1/2	#viio7/V	F	I		#viio7/V	#vii	o	7		V		o7	0	0	13, 10, 7, 4		13.0	13.0
38	38	0	V(4+2)	F	I		V(4+2)	V			4+2			M	0	0	1, 0, 2	3	1.0	1.0
38	38	1/4	V	F	I		V	V						M	0	0	1, 5, 2		1.0	1.0
38	38	1/2	V43/ii	F	I		V43/ii	V		43		ii		Mm7	0	0	4, 1, 3, 7		3.0	4.0
39	39	0	V(4)/V	F	I		V(4)/V	V			4	V		M	0	0	2, 1, 3		2.0	2.0
39	39	1/4	V6/V	F	I		V6/V	V		6		V		M	0	0	6, 3, 2		2.0	6.0
39	39	1/2	#viio7/vi	F	I		#viio7/vi	#vii	o	7		vi		o7	0	0	8, 5, 2, -1		8.0	8.0
40	40	0	V(4+2)/ii	F	I		V(4+2)/ii	V			4+2	ii		M	0	0	3, 2, 4	-2	3.0	3.0
40	40	1/4	V/ii	F	I		V/ii	V				ii		M	0	0	3, 7, 4		3.0	3.0
40	40	1/2	V43/iii	F	I		V43/iii	V		43		iii		Mm7	0	0	6, 3, 5, 9		5.0	6.0
41	41	0	iii(4)	F	I		iii(4)	iii			4			m	0	0	4, 3, 5		4.0	4.0
41	41	1/4	iii6	F	I		iii6	iii		6				m	0	0	1, 5, 4		4.0	1.0
41	41	1/2	V/iii	F	I		V/iii	V				iii		M	0	0	5, 9, 6		5.0	5.0
42	42	0	iii	F	I		iii	iii						m	0	0	4, 1, 5		4.0	4.0
43	43	0	vi	F	I		vi	vi						m	0	0	3, 0, 4		3.0	3.0
43	43	1/4	vi6	F	I		vi6	vi		6				m	0	0	0, 4, 3		3.0	0.0
43	43	1/2	V/vi	F	I		V/vi	V				vi		M	0	0	4, 8, 5		4.0	4.0
44	44	0	vi	F	I		vi	vi						m	0	0	3, 0, 4		3.0	3.0
45	45	0	I	F	I		I	I						M	0	0	0, 4, 1		0.0	0.0
45	45	1/4	I6	F	I		I6	I		6				M	0	0	4, 1, 0		0.0	4.0
45	45	1/2	V	F	I		V	V						M	0	0	1, 5, 2		1.0	1.0
46	46	0	I	F	I		I	I						M	0	0	0, 4, 1		0.0	0.0
47	47	0	V7	F	I		V7	V		7				Mm7	0	0	1, 5, 2, -1		1.0	1.0
48	48	0	I	F	I		I	I						M	0	0	0, 4, 1		0.0	0.0
49	49	0	V7	F	I		V7	V		7				Mm7	0	0	1, 5, 2, -1		1.0	1.0
50	50	0	I	F	I		I	I						M	0	0	0, 4, 1		0.0	0.0
51	51	1/4	viio6	F	I		viio6	vii	o	6				o	0	0	2, -1, 5		5.0	2.0
52	52	0	I	F	I		I	I						M	0	0	0, 4, 1		0.0	0.0
53	53	1/4	viio6	F	I		viio6	vii	o	6				o	0	0	2, -1, 5		5.0	2.0
54	54	0	I	F	I		I	I						M	0	0	0, 4, 1		0.0	0.0
55	55	0	viio6	F	I		viio6	vii	o	6				o	0	0	2, -1, 5		5.0	2.0
56	56	0	I	F	I		I	I						M	0	0	0, 4, 1		0.0	0.0
57	57	0	#viio65/ii	F	I		#viio65/ii	#vii	o	65		ii		o7	0	0	4, 1, -2, 7		7.0	4.0
58	58	0	ii6	F	I		ii6	ii		6				m	0	0	-1, 3, 2		2.0	-1.0
59	59	0	V7	F	I		V7	V		7				Mm7	0	0	1, 5, 2, -1		1.0	1.0
60	60	0	I\\	F	I		I	I					\\	M	0	0	0, 4, 1		0.0	0.0
61	61	0	#viio65/ii	F	I		#viio65/ii	#vii	o	65		ii		o7	0	0	4, 1, -2, 7		7.0	4.0
62	62	0	ii6	F	I		ii6	ii		6				m	0	0	-1, 3, 2		2.0	-1.0
63	63	0	V7	F	I		V7	V		7				Mm7	0	0	1, 5, 2, -1		1.0	1.0
64	64	0	I\\	F	I		I	I					\\	M	0	0	0, 4, 1		0.0	0.0
64	64	1/4	I6	F	I		I6	I		6				M	0	0	4, 1, 0		0.0	4.0
64	64	1/2	#viio7/V	F	I		#viio7/V	#vii	o	7		V		o7	0	0	13, 10, 7, 4		13.0	13.0
65	65	0	V(4)	F	I		V(4)	V			4			M	0	0	1, 0, 2		1.0	1.0
65	65	1/4	V	F	I		V	V						M	0	0	1, 5, 2		1.0	1.0
65	65	1/2	V43/ii	F	I		V43/ii	V		43		ii		Mm7	0	0	4, 1, 3, 7		3.0	4.0
66	66	0	ii	F	I		ii	ii						m	0	0	2, -1, 3		2.0	2.0
66	66	1/4	ii6	F	I		ii6	ii		6				m	0	0	-1, 3, 2		2.0	-1.0
66	66	1/2	V43/vi	F	I		V43/vi	V		43		vi		Mm7	0	0	5, 2, 4, 8		4.0	5.0
67	67	0	vi(4+2)	F	I		vi(4+2)	vi			4+2			m	0	0	3, 2, 4	5	3.0	3.0
67	67	1/4	V/ii	F	I		V/ii	V				ii		M	0	0	3, 7, 4		3.0	3.0
67	67	1/2	V43/iii	F	I		V43/iii	V		43		iii		Mm7	0	0	6, 3, 5, 9		5.0	6.0
68	68	0	iii	F	I		iii	iii						m	0	0	4, 1, 5		4.0	4.0
68	68	1/4	V2/vi	F	I		V2/vi	V		2		vi		Mm7	0	0	2, 4, 8, 5		4.0	2.0
68	68	1/2	vi6	F	I		vi6	vi		6				m	0	0	0, 4, 3		3.0	0.0
69	69	0	V43/vi	F	I		V43/vi	V		43		vi		Mm7	0	0	5, 2, 4, 8		4.0	5.0
69	69	1/4	vi	F	I		vi	vi						m	0	0	3, 0, 4		3.0	3.0
69	69	1/2	V65/vi	F	I		V65/vi	V		65		vi		Mm7	0	0	8, 5, 2, 4		4.0	8.0
70	70	0	vi	F	I		vi	vi						m	0	0	3, 0, 4		3.0	3.0
70	70	1/4	#viio43/ii	F	I		#viio43/ii	#vii	o	43		ii		o7	0	0	1, -2, 7, 4		7.0	1.0
70	70	1/2	ii6	F	I		ii6	ii		6				m	0	0	-1, 3, 2		2.0	-1.0
71	71	0	#viio65/ii	F	I		#viio65/ii	#vii	o	65		ii		o7	0	0	4, 1, -2, 7		7.0	4.0
71	71	1/4	ii	F	I		ii	ii						m	0	0	2, -1, 3		2.0	2.0
71	71	1/2	#viio7/ii	F	I		#viio7/ii	#vii	o	7		ii		o7	0	0	7, 4, 1, -2		7.0	7.0
72	72	0	ii	F	I		ii	ii						m	0	0	2, -1, 3		2.0	2.0
72	72	1/4	ii6	F	I		ii6	ii		6				m	0	0	-1, 3, 2		2.0	-1.0
72	72	1/2	#vii%7/V	F	I		#vii%7/V	#vii	%	7		V		%7	0	0	13, 12, 19, 11		13.0	13.0
73	73	0	V	F	I		V	V						M	0	0	1, 5, 2		1.0	1.0
73	73	1/4	vii%7	F	I		vii%7	vii	%	7				%7	0	0	5, 4, 11, 3		5.0	5.0
73	73	1/2	I	F	I		I	I						M	0	0	0, 4, 1		0.0	0.0
74	74	0	ii	F	I		ii	ii						m	0	0	2, -1, 3		2.0	2.0
74	74	1/4	I6	F	I		I6	I		6				M	0	0	4, 1, 0		0.0	4.0
74	74	1/2	viio64	F	I		viio64	vii	o	64				o	0	0	-1, 5, 2		5.0	-1.0
75	75	0	V(+2)	F	I		V(+2)	V			+2			M	0	0	1, 5, 2	3	1.0	1.0
75	75	1/4	@none	F	I		@none	@none						m	0	0				
75	75	1/2	vii%7	F	I		vii%7	vii	%	7				%7	0	0	5, 4, 11, 3		5.0	5.0
76	76	0	I	F	I		I	I						M	0	0	0, 4, 1		0.0	0.0
76	76	1/4	V43	F	I		V43	V		43				Mm7	0	0	2, -1, 1, 5		1.0	2.0
76	76	1/2	I6	F	I		I6	I		6				M	0	0	4, 1, 0		0.0	4.0
77	77	0	ii6	F	I		ii6	ii		6				m	0	0	-1, 3, 2		2.0	-1.0
77	77	1/4	ii	F	I		ii	ii						m	0	0	2, -1, 3		2.0	2.0
77	77	1/2	V7	F	I		V7	V		7				Mm7	0	0	1, 5, 2, -1		1.0	1.0
78	78	0	I\\	F	I		I	I					\\	M	0	0	0, 4, 1		0.0	0.0
78	78	1/2	#viio43/V	F	I		#viio43/V	#vii	o	43		V		o7	0	0	7, 4, 13, 10		13.0	7.0
79	79	0	V6(b64)	F	I		V6(b64)	V		6	b64			M	0	0	0, -3, 1		1.0	0.0
79	79	1/4	V6	F	I		V6	V		6				M	0	0	5, 2, 1		1.0	5.0
79	79	1/2	V	F	I		V	V						M	0	0	1, 5, 2		1.0	1.0
80	80	0	I	F	I		I	I						M	0	0	0, 4, 1		0.0	0.0
80	80	1/2	#viio43	F	I		#viio43	#vii	o	43				o7	0	0	6, 3, 12, 9		12.0	6.0
81	81	0	V6(b64)	F	I		V6(b64)	V		6	b64			M	0	0	0, -3, 1		1.0	0.0
81	81	1/4	V6	F	I		V6	V		6				M	0	0	5, 2, 1		1.0	5.0
81	81	1/2	V	F	I		V	V						M	0	0	1, 5, 2		1.0	1.0
82	82	0	I	F	I		I	I						M	0	0	0, 4, 1		0.0	0.0
82	82	1/4	V6	F	I		V6	V		6				M	0	0	5, 2, 1		1.0	5.0
82	82	1/2	V	F	I		V	V						M	0	0	1, 5, 2		1.0	1.0
83	83	0	I	F	I		I	I						M	0	0	0, 4, 1		0.0	0.0
83	83	1/4	V6	F	I		V6	V		6				M	0	0	5, 2, 1		1.0	5.0
83	83	1/2	V	F	I		V	V						M	0	0	1, 5, 2		1.0	1.0
84	84	0	I	F	I		I	I						M	0	0	0, 4, 1		0.0	0.0
85	85	0	I\\	F	I		I	I					\\	M	0	0	0, 4, 1		0.0	0.0
86	86	0	i.V	F	i		V	V						M	0	1	1, 5, 2		1.0	1.0
90	90	0	.bVI.I[I	F	bVI	I	I	I						M	0	0	0, 4, 1		0.0	0.0
91	91	0	I	F	bVI	I	I	I						M	0	0	0, 4, 1		0.0	0.0
93	93	1/2	V7	F	bVI	I	V7	V		7				Mm7	0	0	1, 5, 2, -1		1.0	1.0
94	94	0	I	F	bVI	I	I	I						M	0	0	0, 4, 1		0.0	0.0
97	97	1/2	V7	F	bVI	I	V7	V		7				Mm7	0	0	1, 5, 2, -1		1.0	1.0
98	98	0	I]	F	bVI	I	I	I						M	0	0	0, 4, 1		0.0	0.0
99	99	0	i.VI	F	i		VI	VI						M	0	1	-4, 0, -3		-4.0	-4.0
99	99	1/4	i64	F	i		i64	i		64				m	0	1	1, 0, -3		0.0	1.0
99	99	1/2	viio/V	F	i		viio/V	vii	o			V		o	0	1	6, 3, 0		6.0	6.0
100	100	0	V(b64)	F	i		V(b64)	V			b64			M	0	1	1, 0, -10		1.0	1.0
100	100	1/2	V	F	i		V	V						M	0	1	1, 5, 2		1.0	1.0
101	101	0	i\\	F	i		i	i					\\	m	0	1	0, -3, 1		0.0	0.0
102	102	0	V7/IV	F	i		V7/IV	V		7		IV		Mm7	0	1	0, 4, 1, -2		0.0	0.0
106	106	0	V/bVII	F	i		V/bVII	V				bVII		M	0	1	-8, -4, -7		-8.0	-8.0
110	110	0	viio65	F	i		viio65	vii	o	65				o7	0	1	-5, -8, -11, -2		-2.0	-5.0
111	111	0	V65	F	i		V65	V		65				Mm7	0	1	5, 2, -1, 1		1.0	5.0
112	112	0	i(+2)	F	i		i(+2)	i			+2			m	0	1	0, -3, 1	2	0.0	0.0
113	113	0	i	F	i		i	i						m	0	1	0, -3, 1		0.0	0.0
114	114	0	V\\	F	i		V	V					\\	M	0	1	1, 5, 2		1.0	1.0
121	121	0	V/vi	F	i		V/vi	V				vi		M	0	1	-3, 1, -2		-3.0	-3.0
122	122	0	V(64)/ii	F	i		V(64)/ii	V			64	ii		M	0	1	3, 2, -1		3.0	3.0
125	125	1/2	V7/ii	F	i		V7/ii	V		7		ii		Mm7	0	1	3, 7, 4, 1		3.0	3.0
126	126	0	V(64)/ii	F	i		V(64)/ii	V			64	ii		M	0	1	3, 2, -1		3.0	3.0
129	129	1/2	V7/ii	F	i		V7/ii	V		7		ii		Mm7	0	1	3, 7, 4, 1		3.0	3.0
130	130	0	V7/V	F	i		V7/V	V		7		V		Mm7	0	1	2, 6, 3, 0		2.0	2.0
133	133	0	V/V	F	i		V/V	V				V		M	0	1	2, 6, 3		2.0	2.0
133	133	1/2	V(64)/V	F	i		V(64)/V	V			64	V		M	0	1	2, 1, 5		2.0	2.0
134	134	0	V7/V	F	i		V7/V	V		7		V		Mm7	0	1	2, 6, 3, 0		2.0	2.0
137	137	0	V/V	F	i		V/V	V				V		M	0	1	2, 6, 3		2.0	2.0
137	137	1/2	V	F	i		V	V						M	0	1	1, 5, 2		1.0	1.0
139	139	0	V7	F	i		V7	V		7				Mm7	0	1	1, 5, 2, -1		1.0	1.0
141	141	0	V	F	i		V	V						M	0	1	1, 5, 2		1.0	1.0
141	141	1/2	V(64)	F	i		V(64)	V			64			M	0	1	1, 0, -3		1.0	1.0
142	142	0	V	F	i		V	V						M	0	1	1, 5, 2		1.0	1.0
143	143	0	V7	F	i		V7	V		7				Mm7	0	1	1, 5, 2, -1		1.0	1.0
144	144	0	V	F	i		V	V						M	0	1	1, 5, 2		1.0	1.0
