mc	mn	quarterbeats	duration_qb	mc_onset	mn_onset	timesig	staff	voice	volta	label	globalkey	localkey	pedal	chord	special	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
29	29	84	2.0	0	0	3/4	4	1		V65	C	I		V65		V		65					Mm7	0	0	5, 2, -1, 1		1	5
30	29	86	1.0	0	3/4	4/4	4	1		I	C	I		I		I							M	0	0	0, 4, 1		0	0
31	30	87	10.0	0	0	4/4	4	1		V7	C	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
33	32	97	7.0	1/2	1/2	4/4	4	1		V7(+9)	C	I		V7(+9)		V		7	+9				Mm7	0	0	1, 5, 2, -1	3	1	1
35	34	104	1.0	1/4	1/4	4/4	4	1		viio	C	I		viio		vii	o						o	0	0	5, 2, -1		5	5
35	34	105	1.0	1/2	1/2	4/4	4	1		I	C	I		I		I							M	0	0	0, 4, 1		0	0
35	34	106	1.0	3/4	3/4	4/4	4	1		ii	C	I		ii		ii							m	0	0	2, -1, 3		2	2
36	35	107	21.0	0	0	4/4	4	1		V7/ii	C	I		V7/ii		V		7		ii			Mm7	0	0	3, 7, 4, 1		3	3
41	40	128	1.0	1/4	1/4	4/4	4	1		#viio/ii	C	I		#viio/ii		#vii	o			ii			o	0	0	7, 4, 1		7	7
41	40	129	2.0	1/2	1/2	4/4	4	1		ii	C	I		ii		ii							m	0	0	2, -1, 3		2	2
42	41	131	4.0	0	0	4/4	4	1		V7/IV	C	I		V7/IV		V		7		IV			Mm7	0	0	0, 4, 1, -2		0	0
43	42	135	4.0	0	0	4/4	4	1		V7	C	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
44	43	139	4.0	0	0	4/4	4	1		I[I6	C	I	I	I6		I		6					M	0	0	4, 1, 0		0	4
45	44	143	2.0	0	0	4/4	4	1		IV	C	I	I	IV		IV							M	0	0	-1, 3, 0		-1	-1
45	44	145	2.0	1/2	1/2	4/4	4	1		viio6	C	I	I	viio6		vii	o	6					o	0	0	2, -1, 5		5	2
46	45	147	1.0	0	0	4/4	4	1		I	C	I	I	I		I							M	0	0	0, 4, 1		0	0
46	45	148	3.0	1/4	1/4	4/4	4	1		I6	C	I	I	I6		I		6					M	0	0	4, 1, 0		0	4
47	46	151	2.0	0	0	4/4	4	1		IV	C	I	I	IV		IV							M	0	0	-1, 3, 0		-1	-1
47	46	153	2.0	1/2	1/2	4/4	4	1		viio6	C	I	I	viio6		vii	o	6					o	0	0	2, -1, 5		5	2
48	47	155	2.0	0	0	4/4	4	1		I]	C	I	I	I		I							M	0	0	0, 4, 1		0	0
48	47	157	2.0	1/2	1/2	4/4	4	1		V7/ii	C	I		V7/ii		V		7		ii			Mm7	0	0	3, 7, 4, 1		3	3
49	48	159	2.0	0	0	4/4	4	1		ii	C	I		ii		ii							m	0	0	2, -1, 3		2	2
49	48	161	2.0	1/2	1/2	4/4	4	1		V7/ii	C	I		V7/ii		V		7		ii			Mm7	0	0	3, 7, 4, 1		3	3
50	49	163	1.0	0	0	4/4	4	1		ii64	C	I		ii64		ii		64					m	0	0	3, 2, -1		2	3
50	49	164	1.0	1/4	1/4	4/4	4	1		ii	C	I		ii		ii							m	0	0	2, -1, 3		2	2
50	49	165	1.0	1/2	1/2	4/4	4	1		V64	C	I		V64		V		64					M	0	0	2, 1, 5		1	2
50	49	166	1.0	3/4	3/4	4/4	4	1		V7	C	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
51	50	167	1.0	0	0	4/4	4	1		I64	C	I		I64		I		64					M	0	0	1, 0, 4		0	1
51	50	168	1.0	1/4	1/4	4/4	4	1		I	C	I		I		I							M	0	0	0, 4, 1		0	0
51	50	169	2.0	1/2	1/2	4/4	4	1		IV	C	I		IV		IV							M	0	0	-1, 3, 0		-1	-1
52	51	171	2.0	0	0	4/4	4	1		V[I64	C	I	V	I64		I		64					M	0	0	1, 0, 4		0	1
52	51	173	2.0	1/2	1/2	4/4	4	1		V7	C	I	V	V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
53	52	175	3.0	0	0	4/4	4	1		I64	C	I	V	I64		I		64					M	0	0	1, 0, 4		0	1
53	52	178	1.0	3/4	3/4	4/4	4	1		V7]	C	I	V	V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
54	53	179	1.0	0	0	4/4	4	1		I	C	I		I		I							M	0	0	0, 4, 1		0	0
54	53	180	1.0	1/4	1/4	4/4	4	1		I6	C	I		I6		I		6					M	0	0	4, 1, 0		0	4
54	53	181	1.0	1/2	1/2	4/4	4	1		I64	C	I		I64		I		64					M	0	0	1, 0, 4		0	1
54	53	182	1.0	3/4	3/4	4/4	4	1		I	C	I		I		I							M	0	0	0, 4, 1		0	0
55	54	183	1.0	0	0	4/4	4	1		IV	C	I		IV		IV							M	0	0	-1, 3, 0		-1	-1
55	54	184	2.0	1/4	1/4	4/4	4	1		IV6	C	I		IV6		IV		6					M	0	0	3, 0, -1		-1	3
55	54	186	1.0	3/4	3/4	4/4	4	1		IV	C	I		IV		IV							M	0	0	-1, 3, 0		-1	-1
56	55	187	2.0	0	0	4/4	4	1		V(64)	C	I		V(64)		V			64				M	0	0	1, 0, 4		1	1
56	55	189	2.0	1/2	1/2	4/4	4	1		V7	C	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
57	56	191	5.0	0	0	4/4	4	1		I\\	C	I		I		I						\\	M	0	0	0, 4, 1		0	0
58	57	196	1.0	1/4	1/4	4/4	4	1		V7(6#4)	C	I		V7(6#4)		V		7	6#4				Mm7	0	0	1, 5, 7, 4, -1		1	1
58	57	197	6.0	1/2	1/2	4/4	4	1		V7	C	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
60	59	203	2.0	0	0	4/4	4	1		I	C	I		I		I							M	0	0	0, 4, 1		0	0
60	59	205	2.0	1/2	1/2	4/4	4	1		I6	C	I		I6		I		6					M	0	0	4, 1, 0		0	4
61	60	207	2.0	0	0	4/4	4	1		V43	C	I		V43		V		43					Mm7	0	0	2, -1, 1, 5		1	2
61	60	209	2.0	1/2	1/2	4/4	4	1		V7	C	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
62	61	211	2.0	0	0	4/4	4	1		I	C	I		I		I							M	0	0	0, 4, 1		0	0
62	61	213	2.0	1/2	1/2	4/4	4	1		I6	C	I		I6		I		6					M	0	0	4, 1, 0		0	4
63	62	215	2.0	0	0	4/4	4	1		V43	C	I		V43		V		43					Mm7	0	0	2, -1, 1, 5		1	2
63	62	217	2.0	1/2	1/2	4/4	4	1		V7	C	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
64	63	219	10.0	0	0	4/4	4	1		I	C	I		I		I							M	0	0	0, 4, 1		0	0
66	65	229	1.0	1/2	1/2	4/4	4	1		I6	C	I		I6		I		6					M	0	0	4, 1, 0		0	4
66	65	230	1.0	3/4	3/4	4/4	4	1		viio7/V	C	I		viio7/V		vii	o	7		V			o7	0	0	6, 3, 0, -3		6	6
67	66	231	2.0	0	0	4/4	4	1		ii(+2)	C	I		ii(+2)		ii			+2				m	0	0	2, -1, 3	4	2	2
67	66	233	2.0	1/2	1/2	4/4	4	1		V7	C	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
68	67	235	2.0	0	0	4/4	4	1		I\\	C	I		I		I						\\	M	0	0	0, 4, 1		0	0
68	67	237	2.0	1/2	1/2	4/4	4	1		viio7/V	C	I		viio7/V		vii	o	7		V			o7	0	0	6, 3, 0, -3		6	6
69	68	239	2.0	0	0	4/4	4	1		ii(+2)	C	I		ii(+2)		ii			+2				m	0	0	2, -1, 3	4	2	2
69	68	241	2.0	1/2	1/2	4/4	4	1		V7	C	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
70	69	243	3.0	0	0	4/4	4	1		I\\	C	I		I		I						\\	M	0	0	0, 4, 1		0	0
70	69	246	1.0	3/4	3/4	4/4	4	1		V.ii6	C	V		ii6		ii		6					m	0	0	-1, 3, 2		2	-1
71	70	247	1.0	0	0	4/4	4	1		V43/ii	C	V		V43/ii		V		43		ii			Mm7	0	0	4, 1, 3, 7		3	4
71	70	248	1.0	1/4	1/4	4/4	4	1		#viio/ii	C	V		#viio/ii		#vii	o			ii			o	0	0	7, 4, 1		7	7
71	70	249	2.0	1/2	1/2	4/4	4	1		V7/ii	C	V		V7/ii		V		7		ii			Mm7	0	0	3, 7, 4, 1		3	3
72	71	251	1.0	0	0	4/4	4	1		ii	C	V		ii		ii							m	0	0	2, -1, 3		2	2
72	71	252	1.0	1/4	1/4	4/4	4	1		V7/vi	C	V		V7/vi		V		7		vi			Mm7	0	0	4, 8, 5, 2		4	4
72	71	253	1.0	1/2	1/2	4/4	4	1		ii6	C	V		ii6		ii		6					m	0	0	-1, 3, 2		2	-1
72	71	254	1.0	3/4	3/4	4/4	4	1		ii%43	C	V		ii%43		ii	%	43					%7	0	0	-4, 0, 2, -1		2	-4
73	72	255	3.0	0	0	4/4	4	1		V7	C	V		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
73	72	258	1.0	3/4	3/4	4/4	4	1		ii%43	C	V		ii%43		ii	%	43					%7	0	0	-4, 0, 2, -1		2	-4
74	73	259	1.5	0	0	4/4	4	1		V7	C	V		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
74	73	521/2	0.5	3/8	3/8	4/4	4	1		ii%43	C	V		ii%43		ii	%	43					%7	0	0	-4, 0, 2, -1		2	-4
74	73	261	1.5	1/2	1/2	4/4	4	1		V7	C	V		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
74	73	525/2	0.5	7/8	7/8	4/4	4	1		ii%43	C	V		ii%43		ii	%	43					%7	0	0	-4, 0, 2, -1		2	-4
75	74	263	1.0	0	0	4/4	4	1		V7	C	V		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
75	74	264	1.0	1/4	1/4	4/4	4	1		ii%43	C	V		ii%43		ii	%	43					%7	0	0	-4, 0, 2, -1		2	-4
75	74	265	1.0	1/2	1/2	4/4	4	1		V7	C	V		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
75	74	266	1.0	3/4	3/4	4/4	4	1		ii%43	C	V		ii%43		ii	%	43					%7	0	0	-4, 0, 2, -1		2	-4
76	75	267	2.0	0	0	4/4	4	1		V7	C	V		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
76	75	269	1.0	1/2	1/2	4/4	4	1		V7(+9)	C	V		V7(+9)		V		7	+9				Mm7	0	0	1, 5, 2, -1	3	1	1
76	75	270	5.0	3/4	3/4	4/4	4	1		V7	C	V		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
78	77	275	1.0	0	0	4/4	4	1		I	C	V		I		I							M	0	0	0, 4, 1		0	0
78	77	276	1.0	1/4	1/4	4/4	4	1		V	C	V		V		V							M	0	0	1, 5, 2		1	1
78	77	277	2.0	1/2	1/2	4/4	4	1		I	C	V		I		I							M	0	0	0, 4, 1		0	0
79	78	279	1.0	0	0	4/4	4	1		IV(9)	C	V		IV(9)		IV			9				M	0	0	-1, 3, 0	1	-1	-1
79	78	280	1.0	1/4	1/4	4/4	4	1		V(6)/ii	C	V		V(6)/ii		V			6	ii			M	0	0	3, 7, -1		3	3
79	78	281	2.0	1/2	1/2	4/4	4	1		ii	C	V		ii		ii							m	0	0	2, -1, 3		2	2
80	79	283	1.0	0	0	4/4	4	1		ii64	C	V		ii64		ii		64					m	0	0	3, 2, -1		2	3
80	79	284	3.0	1/4	1/4	4/4	4	1		V7	C	V		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
81	80	287	1.0	0	0	4/4	4	1		I6	C	V		I6		I		6					M	0	0	4, 1, 0		0	4
81	80	288	1.0	1/4	1/4	4/4	4	1		IV	C	V		IV		IV							M	0	0	-1, 3, 0		-1	-1
81	80	289	1.0	1/2	1/2	4/4	4	1		V(64)	C	V		V(64)		V			64				M	0	0	1, 0, 4		1	1
81	80	290	1.0	3/4	3/4	4/4	4	1		V7	C	V		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
82	81	291	1.0	0	0	4/4	4	1		I\\	C	V		I		I						\\	M	0	0	0, 4, 1		0	0
82	81	292	1.0	1/4	1/4	4/4	4	1		V	C	V		V		V							M	0	0	1, 5, 2		1	1
82	81	293	3.0	1/2	1/2	4/4	4	1		I	C	V		I		I							M	0	0	0, 4, 1		0	0
83	82	296	1.0	1/4	1/4	4/4	4	1		V(6)/ii	C	V		V(6)/ii		V			6	ii			M	0	0	3, 7, -1		3	3
83	82	297	2.0	1/2	1/2	4/4	4	1		ii6	C	V		ii6		ii		6					m	0	0	-1, 3, 2		2	-1
84	83	299	1.0	0	0	4/4	4	1		V2(9)	C	V		V2(9)		V		2	9				Mm7	0	0	-1, 1, 5, 2	3	1	-1
84	83	300	1.0	1/4	1/4	4/4	4	1		V2	C	V		V2		V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
84	83	301	2.0	1/2	1/2	4/4	4	1		V43/ii	C	V		V43/ii		V		43		ii			Mm7	0	0	4, 1, 3, 7		3	4
85	84	303	1.0	0	0	4/4	4	1		ii(4)	C	V		ii(4)		ii			4				m	0	0	2, 1, 3		2	2
85	84	304	1.0	1/4	1/4	4/4	4	1		ii	C	V		ii		ii							m	0	0	2, -1, 3		2	2
85	84	305	1.0	1/2	1/2	4/4	4	1		V(6)/ii	C	V		V(6)/ii		V			6	ii			M	0	0	3, 7, -1		3	3
85	84	306	1.0	3/4	3/4	4/4	4	1		ii64	C	V		ii64		ii		64					m	0	0	3, 2, -1		2	3
86	85	307	2.0	0	0	4/4	4	1		V65/vi	C	V		V65/vi		V		65		vi			Mm7	0	0	8, 5, 2, 4		4	8
86	85	309	1.0	1/2	1/2	4/4	4	1		vi64	C	V		vi64		vi		64					m	0	0	4, 3, 0		3	4
86	85	310	1.0	3/4	3/4	4/4	4	1		vi6	C	V		vi6		vi		6					m	0	0	0, 4, 3		3	0
87	86	311	1.0	0	0	4/4	4	1		V43/vi	C	V		V43/vi		V		43		vi			Mm7	0	0	5, 2, 4, 8		4	5
87	86	312	1.0	1/4	1/4	4/4	4	1		V7/vi	C	V		V7/vi		V		7		vi			Mm7	0	0	4, 8, 5, 2		4	4
87	86	313	2.0	1/2	1/2	4/4	4	1		vi64	C	V		vi64		vi		64					m	0	0	4, 3, 0		3	4
88	87	315	3.0	0	0	4/4	4	1		I.V65	C	I		V65		V		65					Mm7	0	0	5, 2, -1, 1		1	5
88	87	318	1.0	3/4	3/4	4/4	4	1		V7	C	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
89	88	319	2.0	0	0	4/4	4	1		V43	C	I		V43		V		43					Mm7	0	0	2, -1, 1, 5		1	2
89	88	321	2.0	1/2	1/2	4/4	4	1		V7	C	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
90	89	323	2.0	0	0	4/4	4	1		I\\	C	I		I		I						\\	M	0	0	0, 4, 1		0	0
90	89	325	2.0	1/2	1/2	4/4	4	1		V.ii	C	V		ii		ii							m	0	0	2, -1, 3		2	2
91	90	327	2.0	0	0	4/4	4	1		V(64)	C	V		V(64)		V			64				M	0	0	1, 0, 4		1	1
91	90	329	2.0	1/2	1/2	4/4	4	1		V7	C	V		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
92	91	331	2.0	0	0	4/4	4	1		I\\	C	V		I		I						\\	M	0	0	0, 4, 1		0	0
92	91	333	1.0	1/2	1/2	4/4	4	1		I	C	V		I		I							M	0	0	0, 4, 1		0	0
92	91	334	1.0	3/4	3/4	4/4	4	1		V65/vi	C	V		V65/vi		V		65		vi			Mm7	0	0	8, 5, 2, 4		4	8
93	92	335	1.0	0	0	4/4	4	1		vi	C	V		vi		vi							m	0	0	3, 0, 4		3	3
93	92	336	1.0	1/4	1/4	4/4	4	1		#viio43/ii	C	V		#viio43/ii		#vii	o	43		ii			o7	0	0	1, -2, 7, 4		7	1
93	92	337	1.0	1/2	1/2	4/4	4	1		ii6	C	V		ii6		ii		6					m	0	0	-1, 3, 2		2	-1
93	92	338	0.5	3/4	3/4	4/4	4	1		viio6/ii	C	V		viio6/ii		vii	o	6		ii			o	0	0	-3, -6, 0		0	-3
93	92	677/2	0.5	7/8	7/8	4/4	4	1		ii	C	V		ii		ii							m	0	0	2, -1, 3		2	2
94	93	339	4.0	0	0	4/4	4	1		V(64)	C	V		V(64)		V			64				M	0	0	1, 0, 4		1	1
95	94	343	4.0	0	0	4/4	4	1		V7	C	V		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
96	95	347	4.0	0	0	4/4	4	1		V(64)	C	V		V(64)		V			64				M	0	0	1, 0, 4		1	1
97	96	351	4.0	0	0	4/4	4	1		V7	C	V		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
98	97	355	4.0	0	0	4/4	4	1		V(64)	C	V		V(64)		V			64				M	0	0	1, 0, 4		1	1
99	98	359	2.0	0	0	4/4	4	1		V7	C	V		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
99	98	361	2.0	1/2	1/2	4/4	4	1		V65	C	V		V65		V		65					Mm7	0	0	5, 2, -1, 1		1	5
100	99	363	1.0	0	0	4/4	4	1		I\\	C	V		I		I						\\	M	0	0	0, 4, 1		0	0
100	99	364	3.0	1/4	1/4	4/4	4	1		V	C	V		V		V							M	0	0	1, 5, 2		1	1
101	100	367	2.0	0	0	4/4	4	1		I	C	V		I		I							M	0	0	0, 4, 1		0	0
101	100	369	1.0	1/2	1/2	4/4	4	1		V43	C	V		V43		V		43					Mm7	0	0	2, -1, 1, 5		1	2
101	100	370	1.0	3/4	3/4	4/4	4	1		V2	C	V		V2		V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
102	101	371	0.5	0	0	4/4	4	1		I6	C	V		I6		I		6					M	0	0	4, 1, 0		0	4
102	101	743/2	0.5	1/8	1/8	4/4	4	1		ii65	C	V		ii65		ii		65					mm7	0	0	-1, 3, 0, 2		2	-1
102	101	372	0.5	1/4	1/4	4/4	4	1		I64	C	V		I64		I		64					M	0	0	1, 0, 4		0	1
102	101	745/2	0.5	3/8	3/8	4/4	4	1		ii6	C	V		ii6		ii		6					m	0	0	-1, 3, 2		2	-1
102	101	373	0.5	1/2	1/2	4/4	4	1		V43	C	V		V43		V		43					Mm7	0	0	2, -1, 1, 5		1	2
102	101	747/2	0.5	5/8	5/8	4/4	4	1		I6	C	V		I6		I		6					M	0	0	4, 1, 0		0	4
102	101	374	0.5	3/4	3/4	4/4	4	1		V65	C	V		V65		V		65					Mm7	0	0	5, 2, -1, 1		1	5
102	101	749/2	0.5	7/8	7/8	4/4	4	1		I	C	V		I		I							M	0	0	0, 4, 1		0	0
103	102	375	0.5	0	0	4/4	4	1		V2/ii	C	V		V2/ii		V		2		ii			Mm7	0	0	1, 3, 7, 4		3	1
103	102	751/2	0.5	1/8	1/8	4/4	4	1		ii6	C	V		ii6		ii		6					m	0	0	-1, 3, 2		2	-1
103	102	376	0.5	1/4	1/4	4/4	4	1		V65/ii	C	V		V65/ii		V		65		ii			Mm7	0	0	7, 4, 1, 3		3	7
103	102	753/2	0.5	3/8	3/8	4/4	4	1		ii	C	V		ii		ii							m	0	0	2, -1, 3		2	2
103	102	377	0.5	1/2	1/2	4/4	4	1		V65/IV	C	V		V65/IV		V		65		IV			Mm7	0	0	4, 1, -2, 0		0	4
103	102	755/2	0.5	5/8	5/8	4/4	4	1		IV	C	V		IV		IV							M	0	0	-1, 3, 0		-1	-1
103	102	378	0.5	3/4	3/4	4/4	4	1		V43	C	V		V43		V		43					Mm7	0	0	2, -1, 1, 5		1	2
103	102	757/2	0.5	7/8	7/8	4/4	4	1		I6	C	V		I6		I		6					M	0	0	4, 1, 0		0	4
104	103	379	0.5	0	0	4/4	4	1		V65	C	V		V65		V		65					Mm7	0	0	5, 2, -1, 1		1	5
104	103	759/2	0.5	1/8	1/8	4/4	4	1		I	C	V		I		I							M	0	0	0, 4, 1		0	0
104	103	380	0.5	1/4	1/4	4/4	4	1		IV6	C	V		IV6		IV		6					M	0	0	3, 0, -1		-1	3
104	103	761/2	0.5	3/8	3/8	4/4	4	1		I64	C	V		I64		I		64					M	0	0	1, 0, 4		0	1
104	103	381	1.0	1/2	1/2	4/4	4	1		ii65	C	V		ii65		ii		65					mm7	0	0	-1, 3, 0, 2		2	-1
104	103	382	1.0	3/4	3/4	4/4	4	1		V7	C	V		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
105	104	383	0.5	0	0	4/4	4	1		I\\	C	V		I		I						\\	M	0	0	0, 4, 1		0	0
105	104	767/2	1.0	1/8	1/8	4/4	4	1		I[I	C	V	I	I		I							M	0	0	0, 4, 1		0	0
105	104	769/2	0.5	3/8	3/8	4/4	4	1		V2	C	V	I	V2		V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
105	104	385	1.5	1/2	1/2	4/4	4	1		I6	C	V	I	I6		I		6					M	0	0	4, 1, 0		0	4
105	104	773/2	0.5	7/8	7/8	4/4	4	1		IV	C	V	I	IV		IV							M	0	0	-1, 3, 0		-1	-1
106	105	387	1.5	0	0	4/4	4	1		I	C	V	I	I		I							M	0	0	0, 4, 1		0	0
106	105	777/2	0.5	3/8	3/8	4/4	4	1		V7	C	V	I	V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
106	105	389	1.5	1/2	1/2	4/4	4	1		I	C	V	I	I		I							M	0	0	0, 4, 1		0	0
106	105	781/2	6.5	7/8	7/8	4/4	4	1		IV6]	C	V	I	IV6		IV		6					M	0	0	3, 0, -1		-1	3
107	106			0	0	4/4	4	1	1	I.V7	C	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
107	106			1/4	1/4	4/4	4	1	1	@none	C	I		@none		@none							m	0	0				
110	109			0	0	4/4	4	1	1	viio64	C	I		viio64		vii	o	64					o	0	0	-1, 5, 2		5	-1
110	109			3/4	3/4	4/4	4	1	1	I	C	I		I		I							M	0	0	0, 4, 1		0	0
111	110			0	0	4/4	4	1	1	V7	C	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
111	110			1/8	1/8	4/4	4	1	1	@none	C	I		@none		@none							m	0	0				
113	112	397	2.0	1/2	1/2	4/4	4	1		ii6(#7)	C	I		ii6(#7)		ii		6	#7				m	0	0	-1, 3, 7		2	-1
114	113	399	2.0	0	0	4/4	4	1		ii6	C	I		ii6		ii		6					m	0	0	-1, 3, 2		2	-1
114	113	401	2.0	1/2	1/2	4/4	4	1		bIII.I64(7#4)	C	bIII		I64(7#4)		I		64	7#4				M	0	0	6, 5, 4		0	6
115	114	403	1.0	0	0	4/4	4	1		I64	C	bIII		I64		I		64					M	0	0	1, 0, 4		0	1
115	114	404	1.0	1/4	1/4	4/4	4	1		#vio43	C	bIII		#vio43		#vi	o	43					o7	0	0	4, 1, 10, 7		10	4
115	114	405	1.0	1/2	1/2	4/4	4	1		iiio64	C	bIII		iiio64		iii	o	64					o	0	0	-2, 4, 1		4	-2
115	114	406	1.0	3/4	3/4	4/4	4	1		I	C	bIII		I		I							M	0	0	0, 4, 1		0	0
116	115	407	24.0	0	0	4/4	4	1		V65	C	bIII		V65		V		65					Mm7	0	0	5, 2, -1, 1		1	5
122	121	431	2.0	0	0	4/4	4	1		viio	C	bIII		viio		vii	o						o	0	0	5, 2, -1		5	5
122	121	433	2.0	1/2	1/2	4/4	4	1		I	C	bIII		I		I							M	0	0	0, 4, 1		0	0
123	122	435	2.0	0	0	4/4	4	1		viio	C	bIII		viio		vii	o						o	0	0	5, 2, -1		5	5
123	122	437	1.0	1/2	1/2	4/4	4	1		V65	C	bIII		V65		V		65					Mm7	0	0	5, 2, -1, 1		1	5
123	122	438	1.0	3/4	3/4	4/4	4	1		I	C	bIII		I		I							M	0	0	0, 4, 1		0	0
124	123	439	4.0	0	0	4/4	4	1		V65	C	bIII		V65		V		65					Mm7	0	0	5, 2, -1, 1		1	5
125	124	443	1.0	0	0	4/4	4	1		#vio7	C	bIII		#vio7		#vi	o	7					o7	0	0	10, 7, 4, 1		10	10
125	124	444	1.0	1/4	1/4	4/4	4	1		V6	C	bIII		V6		V		6					M	0	0	5, 2, 1		1	5
