mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	timesig	staff	voice	volta	label	globalkey	localkey	pedal	chord	special	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
27	25	147/2	147/2	2.0	1/8	1/8	3/4	4	1		viio/V	G	I		viio/V		vii	o			V			o	0	0	6, 3, 0		6	6
27	25	151/2	151/2	0.5	5/8	5/8	3/4	4	1		IV.I	G	IV		I		I							M	0	0	0, 4, 1		0	0
28	26	76	76	1.0	0	0	3/4	4	1		V6	G	IV		V6		V		6					M	0	0	5, 2, 1		1	5
28	26	77	77	1.0	1/4	1/4	3/4	4	1		V2	G	IV		V2		V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
28	26	78	78	0.5	1/2	1/2	3/4	4	1		I6	G	IV		I6		I		6					M	0	0	4, 1, 0		0	4
28	26	157/2	157/2	0.5	5/8	5/8	3/4	4	1		V43	G	IV		V43		V		43					Mm7	0	0	2, -1, 1, 5		1	2
29	27	79	79	3.0	0	0	3/4	4	1		I\\	G	IV		I		I						\\	M	0	0	0, 4, 1		0	0
30	28	82	82	3.0	0	0	3/4	4	1		I.ii6	G	I		ii6		ii		6					m	0	0	-1, 3, 2		2	-1
31	29	85	85	2.0	0	0	3/4	4	1		V(64)	G	I		V(64)		V			64				M	0	0	1, 0, 4		1	1
31	29	87	87	1.0	1/2	1/2	3/4	4	1		V7	G	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
32	30	88	88	3.0	0	0	3/4	4	1		I\\	G	I		I		I						\\	M	0	0	0, 4, 1		0	0
33	31	91	91	2.5	0	0	3/4	4	1		V65	G	I		V65		V		65					Mm7	0	0	5, 2, -1, 1		1	5
33	31	187/2	187/2	0.5	5/8	5/8	3/4	4	1		V7(#5)	G	I		V7(#5)		V		7	#5				Mm7	0	0	1, 5, 9, -1		1	1
34	32	94	94	2.5	0	0	3/4	4	1		I	G	I		I		I							M	0	0	0, 4, 1		0	0
34	32	193/2	193/2	0.5	5/8	5/8	3/4	4	1		I+6	G	I		I+6		I	+	6					+	0	0	4, 8, 0		0	4
35	33	97	97	0.5	0	0	3/4	4	1		IV	G	I		IV		IV							M	0	0	-1, 3, 0		-1	-1
35	33	195/2	195/2	0.5	1/8	1/8	3/4	4	1		V65/V	G	I		V65/V		V		65		V			Mm7	0	0	6, 3, 0, 2		2	6
35	33	98	98	0.5	1/4	1/4	3/4	4	1		V(64)	G	I		V(64)		V			64				M	0	0	1, 0, 4		1	1
35	33	197/2	197/2	0.5	3/8	3/8	3/4	4	1		IV6	G	I		IV6		IV		6					M	0	0	3, 0, -1		-1	3
35	33	99	99	0.5	1/2	1/2	3/4	4	1		ii65	G	I		ii65		ii		65					mm7	0	0	-1, 3, 0, 2		2	-1
35	33	199/2	199/2	0.5	5/8	5/8	3/4	4	1		V7	G	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
36	34	100	100	1.0	0	0	3/4	4	1		I\\	G	I		I		I						\\	M	0	0	0, 4, 1		0	0
36	34	101	101	2.0	1/4	1/4	3/4	4	1		I	G	I		I		I							M	0	0	0, 4, 1		0	0
37	35	103	103	3.0	0	0	3/4	4	1		V43	G	I		V43		V		43					Mm7	0	0	2, -1, 1, 5		1	2
38	36	106	106	1.5	0	0	3/4	4	1		I6	G	I		I6		I		6					M	0	0	4, 1, 0		0	4
38	36	215/2	215/2	0.5	3/8	3/8	3/4	4	1		I+6	G	I		I+6		I	+	6					+	0	0	4, 8, 0		0	4
38	36	108	108	0.5	1/2	1/2	3/4	4	1		IV	G	I		IV		IV							M	0	0	-1, 3, 0		-1	-1
38	36	217/2	217/2	0.5	5/8	5/8	3/4	4	1		V65/V	G	I		V65/V		V		65		V			Mm7	0	0	6, 3, 0, 2		2	6
39	37	109	109	0.5	0	0	3/4	4	1		V(64)	G	I		V(64)		V			64				M	0	0	1, 0, 4		1	1
39	37	219/2	219/2	0.5	1/8	1/8	3/4	4	1		#viio7/vi	G	I		#viio7/vi		#vii	o	7		vi			o7	0	0	8, 5, 2, -1		8	8
39	37	110	110	0.5	1/4	1/4	3/4	4	1		vi	G	I		vi		vi							m	0	0	3, 0, 4		3	3
39	37	221/2	221/2	0.5	3/8	3/8	3/4	4	1		ii65	G	I		ii65		ii		65					mm7	0	0	-1, 3, 0, 2		2	-1
39	37	111	111	0.5	1/2	1/2	3/4	4	1		V(64)	G	I		V(64)		V			64				M	0	0	1, 0, 4		1	1
39	37	223/2	223/2	0.5	5/8	5/8	3/4	4	1		V7	G	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
40	38	112	112	3.0	0	0	3/4	4	1		I\\	G	I		I		I						\\	M	0	0	0, 4, 1		0	0
41	39	115	115	1.0	0	0	3/4	4	1		V(4)	G	I		V(4)		V			4				M	0	0	1, 0, 2		1	1
41	39	116	116	1.0	1/4	1/4	3/4	4	1		V	G	I		V		V							M	0	0	1, 5, 2		1	1
41	39	117	117	1.0	1/2	1/2	3/4	4	1		V7	G	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
42	40	118	118	1.0	0	0	3/4	4	1		I(4)	G	I		I(4)		I			4				M	0	0	0, -1, 1		0	0
42	40	119	119	2.0	1/4	1/4	3/4	4	1		I	G	I		I		I							M	0	0	0, 4, 1		0	0
43	41	121	121	1.0	0	0	3/4	4	1		V(4)	G	I		V(4)		V			4				M	0	0	1, 0, 2		1	1
43	41	122	122	1.0	1/4	1/4	3/4	4	1		V	G	I		V		V							M	0	0	1, 5, 2		1	1
43	41	123	123	1.0	1/2	1/2	3/4	4	1		V7	G	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
44	42	124	124	3.0	0	0	3/4	4	1		I	G	I		I		I							M	0	0	0, 4, 1		0	0
45	43	127	127	2.0	0	0	3/4	4	1		I\\	G	I		I		I						\\	M	0	0	0, 4, 1		0	0
46	43	129	129	1.0	0	1/2	3/4	4	1		IV.V	G	IV		V		V							M	0	0	1, 5, 2		1	1
47	44	130	130	3.0	0	0	3/4	4	1		I	G	IV		I		I							M	0	0	0, 4, 1		0	0
48	45	133	133	3.0	0	0	3/4	4	1		V65	G	IV		V65		V		65					Mm7	0	0	5, 2, -1, 1		1	5
49	46	136	136	3.0	0	0	3/4	4	1		V2/IV	G	IV		V2/IV		V		2		IV			Mm7	0	0	-2, 0, 4, 1		0	-2
50	47	139	139	3.0	0	0	3/4	4	1		IV6	G	IV		IV6		IV		6					M	0	0	3, 0, -1		-1	3
51	48	142	142	3.0	0	0	3/4	4	1		It6	G	IV		It6	It	vii	o	6	b3	V			It	0	0	-4, 0, 6		6	-4
52	49	145	145	3.0	0	0	3/4	4	1		V	G	IV		V		V							M	0	0	1, 5, 2		1	1
53	50	148	148	3.0	0	0	3/4	4	1		V7/V	G	IV		V7/V		V		7		V			Mm7	0	0	2, 6, 3, 0		2	2
54	51	151	151	2.0	0	0	3/4	4	1		V\\	G	IV		V		V						\\	M	0	0	1, 5, 2		1	1
55	51	153	153	4.0	0	1/2	3/4	4	1		V	G	IV		V		V							M	0	0	1, 5, 2		1	1
57	53	157	157	3.0	0	0	3/4	4	1		V7	G	IV		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
58	54	160	160	2.0	0	0	3/4	4	1		I	G	IV		I		I							M	0	0	0, 4, 1		0	0
58	54	162	162	1.0	1/2	1/2	3/4	4	1		I6	G	IV		I6		I		6					M	0	0	4, 1, 0		0	4
59	55	163	163	3.0	0	0	3/4	4	1		V	G	IV		V		V							M	0	0	1, 5, 2		1	1
60	56	166	166	3.0	0	0	3/4	4	1		V	G	IV		V		V							M	0	0	1, 5, 2		1	1
61	57	169	169	1.0	0	0	3/4	4	1		iv6	G	IV		iv6		iv		6					m	0	0	-4, 0, -1		-1	-4
61	57	170	170	1.0	1/4	1/4	3/4	4	1		ii	G	IV		ii		ii							m	0	0	2, -1, 3		2	2
61	57	171	171	1.0	1/2	1/2	3/4	4	1		V2	G	IV		V2		V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
62	58	172	172	1.0	0	0	3/4	4	1		I6	G	IV		I6		I		6					M	0	0	4, 1, 0		0	4
62	58	173	173	1.0	1/4	1/4	3/4	4	1		I	G	IV		I		I							M	0	0	0, 4, 1		0	0
62	58	174	174	1.0	1/2	1/2	3/4	4	1		I6	G	IV		I6		I		6					M	0	0	4, 1, 0		0	4
63	59	175	175	2.0	0	0	3/4	4	1		V	G	IV		V		V							M	0	0	1, 5, 2		1	1
63	59	177	177	1.0	1/2	1/2	3/4	4	1		I	G	IV		I		I							M	0	0	0, 4, 1		0	0
64	60	178	178	2.0	0	0	3/4	4	1		V	G	IV		V		V							M	0	0	1, 5, 2		1	1
64	60	180	180	1.0	1/2	1/2	3/4	4	1		I	G	IV		I		I							M	0	0	0, 4, 1		0	0
65	61	181	181	3.0	0	0	3/4	4	1		V\\	G	IV		V		V						\\	M	0	0	1, 5, 2		1	1
66	62	184	184	2.0	0	0	3/4	4	1		V	G	IV		V		V							M	0	0	1, 5, 2		1	1
66	62	186	186	1.0	1/2	1/2	3/4	4	1		V7	G	IV		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
67	63	187	187	3.0	0	0	3/4	4	1		I	G	IV		I		I							M	0	0	0, 4, 1		0	0
68	64	190	190	3.0	0	0	3/4	4	1		V	G	IV		V		V							M	0	0	1, 5, 2		1	1
69	65	193	193	3.0	0	0	3/4	4	1		V7/IV	G	IV		V7/IV		V		7		IV			Mm7	0	0	0, 4, 1, -2		0	0
70	66	196	196	3.0	0	0	3/4	4	1		IV	G	IV		IV		IV							M	0	0	-1, 3, 0		-1	-1
71	67	199	199	3.0	0	0	3/4	4	1		V65	G	IV		V65		V		65					Mm7	0	0	5, 2, -1, 1		1	5
72	68	202	202	3.0	0	0	3/4	4	1		I	G	IV		I		I							M	0	0	0, 4, 1		0	0
73	69	205	205	3.0	0	0	3/4	4	1		V7	G	IV		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
74	70	208	208	3.0	0	0	3/4	4	1		I	G	IV		I		I							M	0	0	0, 4, 1		0	0
75	71	211	211	3.0	0	0	3/4	4	1		V2	G	IV		V2		V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
76	72	214	214	3.0	0	0	3/4	4	1		I6	G	IV		I6		I		6					M	0	0	4, 1, 0		0	4
77	73	217	217	3.0	0	0	3/4	4	1		V7	G	IV		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
78	74	220	220	2.0	0	0	3/4	4	1		I	G	IV		I		I							M	0	0	0, 4, 1		0	0
78	74	222	222	1.0	1/2	1/2	3/4	4	1		V65/V	G	IV		V65/V		V		65		V			Mm7	0	0	6, 3, 0, 2		2	6
79	75	223	223	3.0	0	0	3/4	4	1		V7	G	IV		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
80	76	226	226	2.0	0	0	3/4	4	1		I	G	IV		I		I							M	0	0	0, 4, 1		0	0
80	76	228	228	1.0	1/2	1/2	3/4	4	1		V65/V	G	IV		V65/V		V		65		V			Mm7	0	0	6, 3, 0, 2		2	6
81	77	229	229	2.0	0	0	3/4	4	1		V(64)	G	IV		V(64)		V			64				M	0	0	1, 0, 4		1	1
81	77	231	231	1.0	1/2	1/2	3/4	4	1		V7	G	IV		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
82	78	232	232	1.0	0	0	3/4	4	1		I\\	G	IV		I		I						\\	M	0	0	0, 4, 1		0	0
82	78	233	233	2.0	1/4	1/4	3/4	4	1		I	G	IV		I		I							M	0	0	0, 4, 1		0	0
83	79		235		0	0	3/4	4	1	1	I\\	G	IV		I		I						\\	M	0	0	0, 4, 1		0	0
84	79	235	237	2.0	0	0	3/4	4	1	2	I\\	G	IV		I		I						\\	M	0	0	0, 4, 1		0	0
84	79	237	239	4.0	1/2	1/2	3/4	4	1	2	I	G	IV		I		I							M	0	0	0, 4, 1		0	0
86	81	241	243	3.0	0	0	3/4	4	1		IM2	G	IV		IM2		I	M	2					MM7	0	0	5, 0, 4, 1		0	5
87	82	244	246	3.0	0	0	3/4	4	1		vi7	G	IV		vi7		vi		7					mm7	0	0	3, 0, 4, 1		3	3
88	83	247	249	3.0	0	0	3/4	4	1		I64	G	IV		I64		I		64					M	0	0	1, 0, 4		0	1
89	84	250	252	3.0	0	0	3/4	4	1		V.viio	G	V		viio		vii	o						o	0	0	5, 2, -1		5	5
90	85	253	255	3.0	0	0	3/4	4	1		vii%2(+2)	G	V		vii%2(+2)		vii	%	2	+2				%7	0	0	3, 5, 2, -1	0	5	3
91	86	256	258	5.0	0	0	3/4	4	1		V7	G	V		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
