mc	mn	quarterbeats	duration_qb	mc_onset	mn_onset	timesig	staff	voice	volta	label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
32	32	247/2	1.0	1/2	1/2	2/2	4	1		i6	A	V		i6	i		6					m	0	0	-3, 1, 0		0	-3
32	32	249/2	1.0	3/4	3/4	2/2	4	1		i	A	V		i	i							m	0	0	0, -3, 1		0	0
33	33	251/2	2.5	0	0	2/2	4	1		V	A	V		V	V							M	0	0	1, 5, 2		1	1
33	33	128	1.5	5/8	5/8	2/2	4	1		V7	A	V		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
34	34	259/2	2.0	0	0	2/2	4	1		I(9)	A	V		I(9)	I			9				M	0	0	0, 4, 1	2	0	0
34	34	263/2	1.0	1/2	1/2	2/2	4	1		i6	A	V		i6	i		6					m	0	0	-3, 1, 0		0	-3
34	34	265/2	1.0	3/4	3/4	2/2	4	1		i	A	V		i	i							m	0	0	0, -3, 1		0	0
35	35	267/2	1.0	0	0	2/2	4	1		V	A	V		V	V							M	0	0	1, 5, 2		1	1
35	35	269/2	1.0	1/4	1/4	2/2	4	1		i	A	V		i	i							m	0	0	0, -3, 1		0	0
35	35	271/2	1.0	1/2	1/2	2/2	4	1		V	A	V		V	V							M	0	0	1, 5, 2		1	1
35	35	273/2	1.0	3/4	3/4	2/2	4	1		i	A	V		i	i							m	0	0	0, -3, 1		0	0
36	36	275/2	4.0	0	0	2/2	4	1		V\\	A	V		V	V						\\	M	0	0	1, 5, 2		1	1
37	37	283/2	4.0	0	0	2/2	4	1		I	A	V		I	I							M	0	0	0, 4, 1		0	0
38	38	291/2	4.0	0	0	2/2	4	1		#viio7/V	A	V		#viio7/V	#vii	o	7		V			o7	0	0	6, 3, 0, -3		6	6
39	39	299/2	4.0	0	0	2/2	4	1		#viio43	A	V		#viio43	#vii	o	43					o7	0	0	-1, -4, 5, 2		5	-1
40	40	307/2	4.0	0	0	2/2	4	1		viio7/iv	A	V		viio7/iv	vii	o	7		iv			o7	0	0	-3, -6, -9, -12		-3	-3
41	41	315/2	2.0	0	0	2/2	4	1		#viio43/bVII	A	V		#viio43/bVII	#vii	o	43		bVII			o7	0	0	-3, -6, 3, 0		3	-3
41	41	319/2	2.0	1/2	1/2	2/2	4	1		bVII6	A	V		bVII6	bVII		6					M	0	0	2, -1, -2		-2	2
42	42	323/2	2.0	0	0	2/2	4	1		#viio6	A	V		#viio6	#vii	o	6					o	0	0	2, -1, 5		5	2
42	42	327/2	2.0	1/2	1/2	2/2	4	1		I	A	V		I	I							M	0	0	0, 4, 1		0	0
43	43	331/2	1.0	0	0	2/2	4	1		ii6(2)	A	V		ii6(2)	ii		6	2				m	0	0	-1, 3, 4		2	-1
43	43	333/2	1.0	1/4	1/4	2/2	4	1		ii6	A	V		ii6	ii		6					m	0	0	-1, 3, 2		2	-1
43	43	335/2	1.0	1/2	1/2	2/2	4	1		V6/V	A	V		V6/V	V		6		V			M	0	0	6, 3, 2		2	6
43	43	337/2	1.0	3/4	3/4	2/2	4	1		V65/V	A	V		V65/V	V		65		V			Mm7	0	0	6, 3, 0, 2		2	6
44	44	339/2	1.0	0	0	2/2	4	1		V(4)	A	V		V(4)	V			4				M	0	0	1, 0, 2		1	1
44	44	341/2	3.0	1/4	1/4	2/2	4	1		V\\	A	V		V	V						\\	M	0	0	1, 5, 2		1	1
45	45	347/2	2.0	0	0	2/2	4	1		I	A	V		I	I							M	0	0	0, 4, 1		0	0
45	45	351/2	2.0	1/2	1/2	2/2	4	1		vi	A	V		vi	vi							m	0	0	3, 0, 4		3	3
46	46	355/2	2.0	0	0	2/2	4	1		IV	A	V		IV	IV							M	0	0	-1, 3, 0		-1	-1
46	46	359/2	2.0	1/2	1/2	2/2	4	1		ii	A	V		ii	ii							m	0	0	2, -1, 3		2	2
47	47	363/2	2.0	0	0	2/2	4	1		viio	A	V		viio	vii	o						o	0	0	5, 2, -1		5	5
47	47	367/2	2.0	1/2	1/2	2/2	4	1		V	A	V		V	V							M	0	0	1, 5, 2		1	1
48	48	371/2	2.0	0	0	2/2	4	1		I6	A	V		I6	I		6					M	0	0	4, 1, 0		0	4
48	48	375/2	2.0	1/2	1/2	2/2	4	1		I	A	V		I	I							M	0	0	0, 4, 1		0	0
49	49	379/2	2.0	0	0	2/2	4	1		vi	A	V		vi	vi							m	0	0	3, 0, 4		3	3
49	49	383/2	1.0	1/2	1/2	2/2	4	1		ii	A	V		ii	ii							m	0	0	2, -1, 3		2	2
49	49	385/2	1.0	3/4	3/4	2/2	4	1		iv64	A	V		iv64	iv		64					m	0	0	0, -1, -4		-1	0
50	50	387/2	2.0	0	0	2/2	4	1		V65	A	V		V65	V		65					Mm7	0	0	5, 2, -1, 1		1	5
50	50	391/2	1.0	1/2	1/2	2/2	4	1		I(9)	A	V		I(9)	I			9				M	0	0	0, 4, 1	2	0	0
50	50	393/2	1.0	3/4	3/4	2/2	4	1		I6	A	V		I6	I		6					M	0	0	4, 1, 0		0	4
51	51	395/2	1.0	0	0	2/2	4	1		ii6(2)	A	V		ii6(2)	ii		6	2				m	0	0	-1, 3, 4		2	-1
51	51	397/2	1.0	1/4	1/4	2/2	4	1		ii	A	V		ii	ii							m	0	0	2, -1, 3		2	2
51	51	399/2	1.0	1/2	1/2	2/2	4	1		V(64)	A	V		V(64)	V			64				M	0	0	1, 0, 4		1	1
51	51	401/2	1.0	3/4	3/4	2/2	4	1		V7	A	V		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
52	52	403/2	1.0	0	0	2/2	4	1		I\\	A	V		I	I						\\	M	0	0	0, 4, 1		0	0
52	52	405/2	3.0	1/4	1/4	2/2	4	1		V7	A	V		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
53	53	411/2	2.0	0	0	2/2	4	1		V	A	V		V	V							M	0	0	1, 5, 2		1	1
53	53	415/2	1.0	1/2	1/2	2/2	4	1		V7(9)	A	V		V7(9)	V		7	9				Mm7	0	0	1, 5, 2, -1	3	1	1
53	53	417/2	1.0	3/4	3/4	2/2	4	1		vi7	A	V		vi7	vi		7					mm7	0	0	3, 0, 4, 1		3	3
54	54	419/2	1.0	0	0	2/2	4	1		viio	A	V		viio	vii	o						o	0	0	5, 2, -1		5	5
54	54	421/2	1.0	1/4	1/4	2/2	4	1		I	A	V		I	I							M	0	0	0, 4, 1		0	0
54	54	423/2	2.0	1/2	1/2	2/2	4	1		V7	A	V		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
55	55	427/2	2.0	0	0	2/2	4	1		V	A	V		V	V							M	0	0	1, 5, 2		1	1
55	55	431/2	1.0	1/2	1/2	2/2	4	1		V7(9)	A	V		V7(9)	V		7	9				Mm7	0	0	1, 5, 2, -1	3	1	1
55	55	433/2	1.0	3/4	3/4	2/2	4	1		vi7	A	V		vi7	vi		7					mm7	0	0	3, 0, 4, 1		3	3
56	56	435/2	1.0	0	0	2/2	4	1		viio	A	V		viio	vii	o						o	0	0	5, 2, -1		5	5
56	56	437/2	1.0	1/4	1/4	2/2	4	1		I	A	V		I	I							M	0	0	0, 4, 1		0	0
56	56	439/2	1.0	1/2	1/2	2/2	4	1		V7(9)/ii	A	V		V7(9)/ii	V		7	9	ii			Mm7	0	0	3, 7, 4, 1	-2	3	3
56	56	441/2	1.0	3/4	3/4	2/2	4	1		vii%7	A	V		vii%7	vii	%	7					%7	0	0	5, 2, -1, 3		5	5
57	57	443/2	1.0	0	0	2/2	4	1		#viio/ii	A	V		#viio/ii	#vii	o			ii			o	0	0	7, 4, 1		7	7
57	57	445/2	1.0	1/4	1/4	2/2	4	1		ii	A	V		ii	ii							m	0	0	2, -1, 3		2	2
57	57	447/2	1.0	1/2	1/2	2/2	4	1		V7(9)/IV	A	V		V7(9)/IV	V		7	9	IV			Mm7	0	0	0, 4, 1, -2	2	0	0
57	57	449/2	1.0	3/4	3/4	2/2	4	1		ii%7	A	V		ii%7	ii	%	7					%7	0	0	2, -1, -4, 0		2	2
58	58	451/2	1.0	0	0	2/2	4	1		viio/IV	A	V		viio/IV	vii	o			IV			o	0	0	4, 1, -2		4	4
58	58	453/2	1.0	1/4	1/4	2/2	4	1		IV	A	V		IV	IV							M	0	0	-1, 3, 0		-1	-1
58	58	455/2	1.0	1/2	1/2	2/2	4	1		I64	A	V		I64	I		64					M	0	0	1, 0, 4		0	1
58	58	457/2	1.0	3/4	3/4	2/2	4	1		IV6	A	V		IV6	IV		6					M	0	0	3, 0, -1		-1	3
59	59	459/2	1.0	0	0	2/2	4	1		V7	A	V		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
59	59	461/2	2.0	1/4	1/4	2/2	4	1		V(64)	A	V		V(64)	V			64				M	0	0	1, 0, 4		1	1
59	59	465/2	1.0	3/4	3/4	2/2	4	1		V\\	A	V		V	V						\\	M	0	0	1, 5, 2		1	1
60	60	467/2	1.0	0	0	2/2	4	1		I	A	V		I	I							M	0	0	0, 4, 1		0	0
60	60	469/2	1.0	1/4	1/4	2/2	4	1		viio	A	V		viio	vii	o						o	0	0	5, 2, -1		5	5
60	60	471/2	1.0	1/2	1/2	2/2	4	1		IV6	A	V		IV6	IV		6					M	0	0	3, 0, -1		-1	3
60	60	473/2	1.0	3/4	3/4	2/2	4	1		I64	A	V		I64	I		64					M	0	0	1, 0, 4		0	1
61	61	475/2	1.0	0	0	2/2	4	1		IV	A	V		IV	IV							M	0	0	-1, 3, 0		-1	-1
61	61	477/2	1.0	1/4	1/4	2/2	4	1		I6	A	V		I6	I		6					M	0	0	4, 1, 0		0	4
61	61	479/2	1.0	1/2	1/2	2/2	4	1		V43	A	V		V43	V		43					Mm7	0	0	2, -1, 1, 5		1	2
61	61	481/2	1.0	3/4	3/4	2/2	4	1		I	A	V		I	I							M	0	0	0, 4, 1		0	0
62	62	483/2	4.0	0	0	2/2	4	1		V65	A	V		V65	V		65					Mm7	0	0	5, 2, -1, 1		1	5
63	63	491/2	1.0	0	0	2/2	4	1		I	A	V		I	I							M	0	0	0, 4, 1		0	0
63	63	493/2	1.0	1/4	1/4	2/2	4	1		ii6	A	V		ii6	ii		6					m	0	0	-1, 3, 2		2	-1
63	63	495/2	1.0	1/2	1/2	2/2	4	1		V(64)	A	V		V(64)	V			64				M	0	0	1, 0, 4		1	1
63	63	497/2	1.0	3/4	3/4	2/2	4	1		V7	A	V		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
64	64	499/2	2.0	0	0	2/2	4	1		I\\	A	V		I	I						\\	M	0	0	0, 4, 1		0	0
64	64	503/2	1.0	1/2	1/2	2/2	4	1		IV6	A	V		IV6	IV		6					M	0	0	3, 0, -1		-1	3
64	64	505/2	1.0	3/4	3/4	2/2	4	1		I64	A	V		I64	I		64					M	0	0	1, 0, 4		0	1
65	65	507/2	1.0	0	0	2/2	4	1		IV	A	V		IV	IV							M	0	0	-1, 3, 0		-1	-1
65	65	509/2	1.0	1/4	1/4	2/2	4	1		I6	A	V		I6	I		6					M	0	0	4, 1, 0		0	4
65	65	511/2	1.0	1/2	1/2	2/2	4	1		V43	A	V		V43	V		43					Mm7	0	0	2, -1, 1, 5		1	2
65	65	513/2	1.0	3/4	3/4	2/2	4	1		I	A	V		I	I							M	0	0	0, 4, 1		0	0
66	66	515/2	8.0	0	0	2/2	4	1		viio	A	V		viio	vii	o						o	0	0	5, 2, -1		5	5
68	68	531/2	2.0	0	0	2/2	4	1		V7(+2)/vi	A	V		V7(+2)/vi	V		7	+2	vi			Mm7	0	0	4, 8, 5, 2	-1	4	4
68	68	535/2	2.0	1/2	1/2	2/2	4	1		vi	A	V		vi	vi							m	0	0	3, 0, 4		3	3
69	69	539/2	2.0	0	0	2/2	4	1		V7(+2)/V	A	V		V7(+2)/V	V		7	+2	V			Mm7	0	0	2, 6, 3, 0	4	2	2
69	69	543/2	2.0	1/2	1/2	2/2	4	1		v	A	V		v	v							m	0	0	1, -2, 2		1	1
70	70	547/2	2.0	0	0	2/2	4	1		V7(+2)/IV	A	V		V7(+2)/IV	V		7	+2	IV			Mm7	0	0	0, 4, 1, -2	2	0	0
70	70	551/2	2.0	1/2	1/2	2/2	4	1		IV	A	V		IV	IV							M	0	0	-1, 3, 0		-1	-1
71	71	555/2	2.0	0	0	2/2	4	1		V(64)	A	V		V(64)	V			64				M	0	0	1, 0, 4		1	1
71	71	559/2	2.0	1/2	1/2	2/2	4	1		V7	A	V		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
72	72	563/2	4.0	0	0	2/2	4	1		I\\	A	V		I	I						\\	M	0	0	0, 4, 1		0	0
73	73	571/2	4.0	0	0	2/2	4	1		#viio65/ii	A	V		#viio65/ii	#vii	o	65		ii			o7	0	0	4, 1, -2, 7		7	4
74	74	579/2	7.0	0	0	2/2	4	1		ii6	A	V		ii6	ii		6					m	0	0	-1, 3, 2		2	-1
75	75	593/2	1.0	3/4	3/4	2/2	4	1		V7	A	V		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
76	76	595/2	4.0	0	0	2/2	4	1		I\\	A	V		I	I						\\	M	0	0	0, 4, 1		0	0
77	77	603/2	4.0	0	0	2/2	4	1		#viio65/ii	A	V		#viio65/ii	#vii	o	65		ii			o7	0	0	4, 1, -2, 7		7	4
78	78	611/2	7.0	0	0	2/2	4	1		ii6	A	V		ii6	ii		6					m	0	0	-1, 3, 2		2	-1
79	79	625/2	1.0	3/4	3/4	2/2	4	1		V7	A	V		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
80	80	627/2	4.0	0	0	2/2	4	1		I\\	A	V		I	I						\\	M	0	0	0, 4, 1		0	0
81	81	635/2	4.0	0	0	2/2	4	1		V65	A	V		V65	V		65					Mm7	0	0	5, 2, -1, 1		1	5
82	82	643/2	4.0	0	0	2/2	4	1		I	A	V		I	I							M	0	0	0, 4, 1		0	0
83	83	651/2	4.0	0	0	2/2	4	1		V7	A	V		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
84	84	659/2	4.0	0	0	2/2	4	1		I	A	V		I	I							M	0	0	0, 4, 1		0	0
85	85	667/2	4.0	0	0	2/2	4	1		V65	A	V		V65	V		65					Mm7	0	0	5, 2, -1, 1		1	5
86	86	675/2	4.0	0	0	2/2	4	1		I	A	V		I	I							M	0	0	0, 4, 1		0	0
87	87	683/2	4.0	0	0	2/2	4	1		V7	A	V		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
88	88	691/2	4.0	0	0	2/2	4	1		I	A	V		I	I							M	0	0	0, 4, 1		0	0
89	89	699/2	4.0	0	0	2/2	4	1		V7	A	V		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
90	90	707/2	4.0	0	0	2/2	4	1		I	A	V		I	I							M	0	0	0, 4, 1		0	0
91	91	715/2	4.0	0	0	2/2	4	1		V7	A	V		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
92	92	723/2	4.0	0	0	2/2	4	1		I\\	A	V		I	I						\\	M	0	0	0, 4, 1		0	0
93	93	731/2	4.0	0	0	2/2	4	1		I.V7	A	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
94	94			0	0	2/2	4	1	1	V7	A	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
96	96	739/2	4.0	0	0	2/2	4	1	2	vi.#viio7	A	vi		#viio7	#vii	o	7					o7	0	1	5, 2, -1, -4		5	5
97	97	747/2	4.0	0	0	2/2	4	1		V65	A	vi		V65	V		65					Mm7	0	1	5, 2, -1, 1		1	5
99	99	755/2	2.0	0	0	2/2	4	1		i64	A	vi		i64	i		64					m	0	1	1, 0, -3		0	1
99	99	759/2	2.0	1/2	1/2	2/2	4	1		i	A	vi		i	i							m	0	1	0, -3, 1		0	0
100	100	763/2	3.0	0	0	2/2	4	1		i(6)	A	vi		i(6)	i			6				m	0	1	0, -3, -4		0	0
100	100	769/2	1.0	3/4	3/4	2/2	4	1		i	A	vi		i	i							m	0	1	0, -3, 1		0	0
101	101	771/2	2.0	0	0	2/2	4	1		V7	A	vi		V7	V		7					Mm7	0	1	1, 5, 2, -1		1	1
101	101	775/2	2.0	1/2	1/2	2/2	4	1		i	A	vi		i	i							m	0	1	0, -3, 1		0	0
102	102	779/2	2.0	0	0	2/2	4	1		V7	A	vi		V7	V		7					Mm7	0	1	1, 5, 2, -1		1	1
102	102	783/2	2.0	1/2	1/2	2/2	4	1		i	A	vi		i	i							m	0	1	0, -3, 1		0	0
103	103	787/2	2.0	0	0	2/2	4	1		iii.i	A	iii		i	i							m	0	1	0, -3, 1		0	0
103	103	791/2	2.0	1/2	1/2	2/2	4	1		V7	A	iii		V7	V		7					Mm7	0	1	1, 5, 2, -1		1	1
104	104	795/2	4.0	0	0	2/2	4	1		i\\	A	iii		i	i						\\	m	0	1	0, -3, 1		0	0
105	105	803/2	4.0	0	0	2/2	4	1		IV.V7	A	IV		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
106	106	811/2	5.0	0	0	2/2	4	1		I	A	IV		I	I							M	0	0	0, 4, 1		0	0
107	107	821/2	1.0	1/4	1/4	2/2	4	1		I64	A	IV		I64	I		64					M	0	0	1, 0, 4		0	1
107	107	823/2	1.0	1/2	1/2	2/2	4	1		I6	A	IV		I6	I		6					M	0	0	4, 1, 0		0	4
107	107	825/2	1.0	3/4	3/4	2/2	4	1		I	A	IV		I	I							M	0	0	0, 4, 1		0	0
108	108	827/2	2.0	0	0	2/2	4	1		V7	A	IV		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
108	108	831/2	2.0	1/2	1/2	2/2	4	1		I	A	IV		I	I							M	0	0	0, 4, 1		0	0
109	109	835/2	2.0	0	0	2/2	4	1		V7	A	IV		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
109	109	839/2	2.0	1/2	1/2	2/2	4	1		I	A	IV		I	I							M	0	0	0, 4, 1		0	0
110	110	843/2	2.0	0	0	2/2	4	1		V7	A	IV		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
110	110	847/2	2.0	1/2	1/2	2/2	4	1		I	A	IV		I	I							M	0	0	0, 4, 1		0	0
111	111	851/2	2.0	0	0	2/2	4	1		viio6	A	IV		viio6	vii	o	6					o	0	0	2, -1, 5		5	2
111	111	855/2	2.0	1/2	1/2	2/2	4	1		vi6	A	IV		vi6	vi		6					m	0	0	0, 4, 3		3	0
112	112	859/2	2.0	0	0	2/2	4	1		V[V6	A	IV	V	V6	V		6					M	0	0	5, 2, 1		1	5
112	112	863/2	2.0	1/2	1/2	2/2	4	1		IV6	A	IV	V	IV6	IV		6					M	0	0	3, 0, -1		-1	3
113	113	867/2	2.0	0	0	2/2	4	1		I64	A	IV	V	I64	I		64					M	0	0	1, 0, 4		0	1
113	113	871/2	2.0	1/2	1/2	2/2	4	1		viio64]	A	IV	V	viio64	vii	o	64					o	0	0	-1, 5, 2		5	-1
114	114	875/2	2.0	0	0	2/2	4	1		i\\	A	IV		i	i						\\	m	0	0	0, -3, 1		0	0
114	114	879/2	2.0	1/2	1/2	2/2	4	1		iv.i6	A	iv		i6	i		6					m	0	1	-3, 1, 0		0	-3
115	115	883/2	2.0	0	0	2/2	4	1		VII6	A	iv		VII6	VII		6					M	0	1	2, -1, -2		-2	2
115	115	887/2	2.0	1/2	1/2	2/2	4	1		VI6	A	iv		VI6	VI		6					M	0	1	0, -3, -4		-4	0
116	116	891/2	2.0	0	0	2/2	4	1		v6	A	iv		v6	v		6					m	0	1	-2, 2, 1		1	-2
116	116	895/2	2.0	1/2	1/2	2/2	4	1		iv6(+2)	A	iv		iv6(+2)	iv		6	+2				m	0	1	-4, 0, -1	1	-1	-4
117	117	899/2	2.0	0	0	2/2	4	1		i64	A	iv		i64	i		64					m	0	1	1, 0, -3		0	1
117	117	903/2	2.0	1/2	1/2	2/2	4	1		V2	A	iv		V2	V		2					Mm7	0	1	-1, 1, 5, 2		1	-1
