mc	mn	quarterbeats	duration_qb	mc_onset	mn_onset	timesig	staff	voice	volta	label	globalkey	localkey	pedal	chord	special	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
35	34	98	0.5	1/4	1/4	3/4	4	1		V(64)	G	I		V(64)		V			64				M	0	0	1, 0, 4		1	1
35	34	197/2	0.5	3/8	3/8	3/4	4	1		IV6	G	I		IV6		IV		6					M	0	0	3, 0, -1		-1	3
35	34	99	0.5	1/2	1/2	3/4	4	1		ii65	G	I		ii65		ii		65					mm7	0	0	-1, 3, 0, 2		2	-1
35	34	199/2	0.5	5/8	5/8	3/4	4	1		V7	G	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
36	35	100	1.0	0	0	3/4	4	1		I\\	G	I		I		I						\\	M	0	0	0, 4, 1		0	0
36	35	101	2.0	1/4	1/4	3/4	4	1		I	G	I		I		I							M	0	0	0, 4, 1		0	0
37	36	103	3.0	0	0	3/4	4	1		V43	G	I		V43		V		43					Mm7	0	0	2, -1, 1, 5		1	2
38	37	106	1.5	0	0	3/4	4	1		I6	G	I		I6		I		6					M	0	0	4, 1, 0		0	4
38	37	215/2	0.5	3/8	3/8	3/4	4	1		I+6	G	I		I+6		I	+	6					+	0	0	4, 8, 0		0	4
38	37	108	0.5	1/2	1/2	3/4	4	1		IV	G	I		IV		IV							M	0	0	-1, 3, 0		-1	-1
38	37	217/2	0.5	5/8	5/8	3/4	4	1		V65/V	G	I		V65/V		V		65		V			Mm7	0	0	6, 3, 0, 2		2	6
39	38	109	0.5	0	0	3/4	4	1		V(64)	G	I		V(64)		V			64				M	0	0	1, 0, 4		1	1
39	38	219/2	0.5	1/8	1/8	3/4	4	1		#viio7/vi	G	I		#viio7/vi		#vii	o	7		vi			o7	0	0	8, 5, 2, -1		8	8
39	38	110	0.5	1/4	1/4	3/4	4	1		vi	G	I		vi		vi							m	0	0	3, 0, 4		3	3
39	38	221/2	0.5	3/8	3/8	3/4	4	1		ii65	G	I		ii65		ii		65					mm7	0	0	-1, 3, 0, 2		2	-1
39	38	111	0.5	1/2	1/2	3/4	4	1		V(64)	G	I		V(64)		V			64				M	0	0	1, 0, 4		1	1
39	38	223/2	0.5	5/8	5/8	3/4	4	1		V7	G	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
40	39	112	3.0	0	0	3/4	4	1		I\\	G	I		I		I						\\	M	0	0	0, 4, 1		0	0
41	40	115	1.0	0	0	3/4	4	1		V(4)	G	I		V(4)		V			4				M	0	0	1, 0, 2		1	1
41	40	116	1.0	1/4	1/4	3/4	4	1		V	G	I		V		V							M	0	0	1, 5, 2		1	1
41	40	117	1.0	1/2	1/2	3/4	4	1		V7	G	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
42	41	118	1.0	0	0	3/4	4	1		I(4)	G	I		I(4)		I			4				M	0	0	0, -1, 1		0	0
42	41	119	2.0	1/4	1/4	3/4	4	1		I	G	I		I		I							M	0	0	0, 4, 1		0	0
43	42	121	1.0	0	0	3/4	4	1		V(4)	G	I		V(4)		V			4				M	0	0	1, 0, 2		1	1
43	42	122	1.0	1/4	1/4	3/4	4	1		V	G	I		V		V							M	0	0	1, 5, 2		1	1
43	42	123	1.0	1/2	1/2	3/4	4	1		V7	G	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
44	43	124	3.0	0	0	3/4	4	1		I	G	I		I		I							M	0	0	0, 4, 1		0	0
45	44	127	2.0	0	0	3/4	4	1		I\\	G	I		I		I						\\	M	0	0	0, 4, 1		0	0
46	45	129	1.0	0	1/2	3/4	4	1		IV.V	G	IV		V		V							M	0	0	1, 5, 2		1	1
47	46	130	3.0	0	0	3/4	4	1		I	G	IV		I		I							M	0	0	0, 4, 1		0	0
48	47	133	3.0	0	0	3/4	4	1		V65	G	IV		V65		V		65					Mm7	0	0	5, 2, -1, 1		1	5
49	48	136	3.0	0	0	3/4	4	1		V2/IV	G	IV		V2/IV		V		2		IV			Mm7	0	0	-2, 0, 4, 1		0	-2
50	49	139	3.0	0	0	3/4	4	1		IV6	G	IV		IV6		IV		6					M	0	0	3, 0, -1		-1	3
51	50	142	3.0	0	0	3/4	4	1		It6	G	IV		It6	It	vii	o	6	b3	V			It	0	0	-4, 0, 6		6	-4
52	51	145	3.0	0	0	3/4	4	1		V	G	IV		V		V							M	0	0	1, 5, 2		1	1
53	52	148	3.0	0	0	3/4	4	1		V7/V	G	IV		V7/V		V		7		V			Mm7	0	0	2, 6, 3, 0		2	2
54	53	151	2.0	0	0	3/4	4	1		V\\	G	IV		V		V						\\	M	0	0	1, 5, 2		1	1
55	54	153	4.0	0	1/2	3/4	4	1		V	G	IV		V		V							M	0	0	1, 5, 2		1	1
57	56	157	3.0	0	0	3/4	4	1		V7	G	IV		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
58	57	160	2.0	0	0	3/4	4	1		I	G	IV		I		I							M	0	0	0, 4, 1		0	0
58	57	162	1.0	1/2	1/2	3/4	4	1		I6	G	IV		I6		I		6					M	0	0	4, 1, 0		0	4
59	58	163	3.0	0	0	3/4	4	1		V	G	IV		V		V							M	0	0	1, 5, 2		1	1
60	59	166	3.0	0	0	3/4	4	1		V	G	IV		V		V							M	0	0	1, 5, 2		1	1
61	60	169	1.0	0	0	3/4	4	1		iv6	G	IV		iv6		iv		6					m	0	0	-4, 0, -1		-1	-4
61	60	170	1.0	1/4	1/4	3/4	4	1		ii	G	IV		ii		ii							m	0	0	2, -1, 3		2	2
61	60	171	1.0	1/2	1/2	3/4	4	1		V2	G	IV		V2		V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
62	61	172	1.0	0	0	3/4	4	1		I6	G	IV		I6		I		6					M	0	0	4, 1, 0		0	4
62	61	173	1.0	1/4	1/4	3/4	4	1		I	G	IV		I		I							M	0	0	0, 4, 1		0	0
62	61	174	1.0	1/2	1/2	3/4	4	1		I6	G	IV		I6		I		6					M	0	0	4, 1, 0		0	4
63	62	175	2.0	0	0	3/4	4	1		V	G	IV		V		V							M	0	0	1, 5, 2		1	1
63	62	177	1.0	1/2	1/2	3/4	4	1		I	G	IV		I		I							M	0	0	0, 4, 1		0	0
64	63	178	2.0	0	0	3/4	4	1		V	G	IV		V		V							M	0	0	1, 5, 2		1	1
64	63	180	1.0	1/2	1/2	3/4	4	1		I	G	IV		I		I							M	0	0	0, 4, 1		0	0
65	64	181	3.0	0	0	3/4	4	1		V\\	G	IV		V		V						\\	M	0	0	1, 5, 2		1	1
66	65	184	2.0	0	0	3/4	4	1		V	G	IV		V		V							M	0	0	1, 5, 2		1	1
66	65	186	1.0	1/2	1/2	3/4	4	1		V7	G	IV		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
67	66	187	3.0	0	0	3/4	4	1		I	G	IV		I		I							M	0	0	0, 4, 1		0	0
68	67	190	3.0	0	0	3/4	4	1		V	G	IV		V		V							M	0	0	1, 5, 2		1	1
69	68	193	3.0	0	0	3/4	4	1		V7/IV	G	IV		V7/IV		V		7		IV			Mm7	0	0	0, 4, 1, -2		0	0
70	69	196	3.0	0	0	3/4	4	1		IV	G	IV		IV		IV							M	0	0	-1, 3, 0		-1	-1
71	70	199	3.0	0	0	3/4	4	1		V65	G	IV		V65		V		65					Mm7	0	0	5, 2, -1, 1		1	5
72	71	202	3.0	0	0	3/4	4	1		I	G	IV		I		I							M	0	0	0, 4, 1		0	0
73	72	205	3.0	0	0	3/4	4	1		V7	G	IV		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
74	73	208	3.0	0	0	3/4	4	1		I	G	IV		I		I							M	0	0	0, 4, 1		0	0
75	74	211	3.0	0	0	3/4	4	1		V2	G	IV		V2		V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
76	75	214	3.0	0	0	3/4	4	1		I6	G	IV		I6		I		6					M	0	0	4, 1, 0		0	4
77	76	217	3.0	0	0	3/4	4	1		V7	G	IV		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
78	77	220	2.0	0	0	3/4	4	1		I	G	IV		I		I							M	0	0	0, 4, 1		0	0
78	77	222	1.0	1/2	1/2	3/4	4	1		V65/V	G	IV		V65/V		V		65		V			Mm7	0	0	6, 3, 0, 2		2	6
79	78	223	3.0	0	0	3/4	4	1		V7	G	IV		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
80	79	226	2.0	0	0	3/4	4	1		I	G	IV		I		I							M	0	0	0, 4, 1		0	0
80	79	228	1.0	1/2	1/2	3/4	4	1		V65/V	G	IV		V65/V		V		65		V			Mm7	0	0	6, 3, 0, 2		2	6
81	80	229	2.0	0	0	3/4	4	1		V(64)	G	IV		V(64)		V			64				M	0	0	1, 0, 4		1	1
81	80	231	1.0	1/2	1/2	3/4	4	1		V7	G	IV		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
82	81	232	1.0	0	0	3/4	4	1		I\\	G	IV		I		I						\\	M	0	0	0, 4, 1		0	0
82	81	233	2.0	1/4	1/4	3/4	4	1		I	G	IV		I		I							M	0	0	0, 4, 1		0	0
83	82	235	5.0	0	0	3/4	4	1		I\\	G	IV		I		I						\\	M	0	0	0, 4, 1		0	0
84	83			0	0	3/4	4	1	1	I\\	G	IV		I		I						\\	M	0	0	0, 4, 1		0	0
84	83			1/2	1/2	3/4	4	1	1	I	G	IV		I		I							M	0	0	0, 4, 1		0	0
86	85	240	3.0	0	0	3/4	4	1		IM2	G	IV		IM2		I	M	2					MM7	0	0	5, 0, 4, 1		0	5
87	86	243	3.0	0	0	3/4	4	1		vi7	G	IV		vi7		vi		7					mm7	0	0	3, 0, 4, 1		3	3
88	87	246	3.0	0	0	3/4	4	1		I64	G	IV		I64		I		64					M	0	0	1, 0, 4		0	1
89	88	249	3.0	0	0	3/4	4	1		V.viio	G	V		viio		vii	o						o	0	0	5, 2, -1		5	5
90	89	252	3.0	0	0	3/4	4	1		vii%2(+2)	G	V		vii%2(+2)		vii	%	2	+2				%7	0	0	3, 5, 2, -1	0	5	3
91	90	255	5.0	0	0	3/4	4	1		V7	G	V		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
