mc	mn	quarterbeats	duration_qb	mc_onset	mn_onset	timesig	staff	voice	label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
1	1	0	1.5	0	0	3/8	4	1	C.V	C	I		V	V							M	0	0	1, 5, 2		1	1
2	2	3/2	3.0	0	0	3/8	4	1	I	C	I		I	I							M	0	0	0, 4, 1		0	0
4	4	9/2	1.5	0	0	3/8	4	1	V6	C	I		V6	V		6					M	0	0	5, 2, 1		1	5
5	5	6	1.0	0	0	3/8	4	1	I	C	I		I	I							M	0	0	0, 4, 1		0	0
5	5	7	0.5	1/4	1/4	3/8	4	1	vi6	C	I		vi6	vi		6					m	0	0	0, 4, 3		3	0
6	6	15/2	1.0	0	0	3/8	4	1	V.V	C	V		V	V							M	0	0	1, 5, 2		1	1
6	6	17/2	0.5	1/4	1/4	3/8	4	1	V7	C	V		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
7	7	9	1.5	0	0	3/8	4	1	I	C	V		I	I							M	0	0	0, 4, 1		0	0
8	8	21/2	0.5	0	0	3/8	4	1	IV6	C	V		IV6	IV		6					M	0	0	3, 0, -1		-1	3
8	8	11	0.5	1/8	1/8	3/8	4	1	IV	C	V		IV	IV							M	0	0	-1, 3, 0		-1	-1
8	8	23/2	0.5	1/4	1/4	3/8	4	1	ii	C	V		ii	ii							m	0	0	2, -1, 3		2	2
9	9	12	1.0	0	0	3/8	4	1	V65	C	V		V65	V		65					Mm7	0	0	5, 2, -1, 1		1	5
9	9	13	0.5	1/4	1/4	3/8	4	1	V	C	V		V	V							M	0	0	1, 5, 2		1	1
10	10	27/2	0.5	0	0	3/8	4	1	I64	C	V		I64	I		64					M	0	0	1, 0, 4		0	1
10	10	14	0.5	1/8	1/8	3/8	4	1	I6	C	V		I6	I		6					M	0	0	4, 1, 0		0	4
10	10	29/2	0.5	1/4	1/4	3/8	4	1	V2/IV	C	V		V2/IV	V		2		IV			Mm7	0	0	-2, 0, 4, 1		0	-2
11	11	15	0.5	0	0	3/8	4	1	IV6	C	V		IV6	IV		6					M	0	0	3, 0, -1		-1	3
11	11	31/2	1.0	1/8	1/8	3/8	4	1	I.ii7	C	I		ii7	ii		7					mm7	0	0	2, -1, 3, 0		2	2
12	12	33/2	0.5	0	0	3/8	4	1	IV	C	I		IV	IV							M	0	0	-1, 3, 0		-1	-1
12	12	17	1.0	1/8	1/8	3/8	4	1	IV6	C	I		IV6	IV		6					M	0	0	3, 0, -1		-1	3
13	13	18	1.5	0	0	3/8	4	1	V7	C	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
14	14	39/2	1.0	0	0	3/8	4	1	I\\	C	I		I	I						\\	M	0	0	0, 4, 1		0	0
