mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	timesig	staff	voice	volta	label	globalkey	localkey	pedal	chord	special	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
12	11	31	31	1.0	0	0	3/4	4	1		ii6	A	V		ii6		ii		6					m	0	0	-1, 3, 2		2	-1
12	11	32	32	1.0	1/4	1/4	3/4	4	1		ii	A	V		ii		ii							m	0	0	2, -1, 3		2	2
12	11	33	33	1.0	1/2	1/2	3/4	4	1		V	A	V		V		V							M	0	0	1, 5, 2		1	1
13	12	34	34	3.0	0	0	3/4	4	1		I\\	A	V		I		I						\\	M	0	0	0, 4, 1		0	0
14	13	37	37	3.0	0	0	3/4	4	1		I.I	A	I		I		I							M	0	0	0, 4, 1		0	0
15	14	40	40	3.0	0	0	3/4	4	1		V	A	I		V		V							M	0	0	1, 5, 2		1	1
16	15	43	43	2.0	0	0	3/4	4	1		I6	A	I		I6		I		6					M	0	0	4, 1, 0		0	4
16	15	45	45	1.0	1/2	1/2	3/4	4	1		I	A	I		I		I							M	0	0	0, 4, 1		0	0
17	16	46	46	3.0	0	0	3/4	4	1		V\\	A	I		V		V						\\	M	0	0	1, 5, 2		1	1
18	17	49	49	5.0	0	0	3/4	4	1		I	A	I		I		I							M	0	0	0, 4, 1		0	0
19	18	54	54	1.0	1/2	1/2	3/4	4	1		vi	A	I		vi		vi							m	0	0	3, 0, 4		3	3
20	19	55	55	3.0	0	0	3/4	4	1		viio/V	A	I		viio/V		vii	o			V			o	0	0	6, 3, 0		6	6
21	20	58	58	1.0	0	0	3/4	4	1		V6/V	A	I		V6/V		V		6		V			M	0	0	6, 3, 2		2	6
21	20	59	59	1.0	1/4	1/4	3/4	4	1		V/V	A	I		V/V		V				V			M	0	0	2, 6, 3		2	2
21	20	60	60	1.0	1/2	1/2	3/4	4	1		V2/V	A	I		V2/V		V		2		V			Mm7	0	0	0, 2, 6, 3		2	0
22	21	61	61	4.0	0	0	3/4	4	1		V	A	I		V		V							M	0	0	1, 5, 2		1	1
23	22	65	65	1.0	1/4	1/4	3/4	4	1		V.vi	A	V		vi		vi							m	0	0	3, 0, 4		3	3
23	22	66	66	1.0	1/2	1/2	3/4	4	1		V(64)	A	V		V(64)		V			64				M	0	0	1, 0, 4		1	1
24	23	67	67	1.0	0	0	3/4	4	1		ii6	A	V		ii6		ii		6					m	0	0	-1, 3, 2		2	-1
24	23	68	68	1.0	1/4	1/4	3/4	4	1		ii	A	V		ii		ii							m	0	0	2, -1, 3		2	2
24	23	69	69	1.0	1/2	1/2	3/4	4	1		V7	A	V		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
25	24	70	70	3.0	0	0	3/4	4	1		I\\	A	V		I		I						\\	M	0	0	0, 4, 1		0	0
26	25	73	73	3.0	0	0	3/4	4	1		I.V[viio	A	I	V	viio		vii	o						o	0	0	5, 2, -1		5	5
27	26	76	76	3.0	0	0	3/4	4	1		I	A	I	V	I		I							M	0	0	0, 4, 1		0	0
28	27	79	79	6.0	0	0	3/4	4	1		V43	A	I	V	V43		V		43					Mm7	0	0	2, -1, 1, 5		1	2
30	29	85	85	3.0	0	0	3/4	4	1		viio	A	I	V	viio		vii	o						o	0	0	5, 2, -1		5	5
31	30	88	88	3.0	0	0	3/4	4	1		I	A	I	V	I		I							M	0	0	0, 4, 1		0	0
32	31	91	91	6.0	0	0	3/4	4	1		V43]	A	I	V	V43		V		43					Mm7	0	0	2, -1, 1, 5		1	2
34	33	97	97	3.0	0	0	3/4	4	1		#viio7/vi	A	I		#viio7/vi		#vii	o	7		vi			o7	0	0	8, 5, 2, -1		8	8
35	34	100	100	3.0	0	0	3/4	4	1		vi	A	I		vi		vi							m	0	0	3, 0, 4		3	3
36	35	103	103	3.0	0	0	3/4	4	1		iii64	A	I		iii64		iii		64					m	0	0	5, 4, 1		4	5
37	36	106	106	3.0	0	0	3/4	4	1		iii.Ger6	A	iii		Ger6	Ger	vii	o	65	b3	V			Ger	0	1	-4, 0, -3, 6		6	-4
38	37	109	109	3.0	0	0	3/4	4	1		V(64)	A	iii		V(64)		V			64				M	0	1	1, 0, -3		1	1
39	38	112	112	3.0	0	0	3/4	4	1		V	A	iii		V		V							M	0	1	1, 5, 2		1	1
40	39	115	115	3.0	0	0	3/4	4	1		i[i6	A	iii	i	i6		i		6					m	0	1	-3, 1, 0		0	-3
41	40	118	118	3.0	0	0	3/4	4	1		i64	A	iii	i	i64		i		64					m	0	1	1, 0, -3		0	1
42	41	121	121	2.0	0	0	3/4	4	1		#viio2	A	iii	i	#viio2		#vii	o	2					o7	0	1	-4, 5, 2, -1		5	-4
42	41	123	123	1.0	1/2	1/2	3/4	4	1		V	A	iii	i	V		V							M	0	1	1, 5, 2		1	1
43	42	124	124	3.0	0	0	3/4	4	1		V2	A	iii	i	V2		V		2					Mm7	0	1	-1, 1, 5, 2		1	-1
44	43	127	127	3.0	0	0	3/4	4	1		i6	A	iii	i	i6		i		6					m	0	1	-3, 1, 0		0	-3
45	44	130	130	1.0	0	0	3/4	4	1		i6]	A	iii	i	i6		i		6					m	0	1	-3, 1, 0		0	-3
45	44	131	131	8.0	1/4	1/4	3/4	4	1		i	A	iii		i		i							m	0	1	0, -3, 1		0	0
48	47	139	139	3.0	0	0	3/4	4	1		I.I	A	I		I		I							M	0	0	0, 4, 1		0	0
49	48	142	142	3.0	0	0	3/4	4	1		V	A	I		V		V							M	0	0	1, 5, 2		1	1
50	49	145	145	3.0	0	0	3/4	4	1		I	A	I		I		I							M	0	0	0, 4, 1		0	0
51	50	148	148	1.0	0	0	3/4	4	1		V(6)	A	I		V(6)		V			6				M	0	0	1, 5, 4		1	1
51	50	149	149	2.0	1/4	1/4	3/4	4	1		V\\	A	I		V		V						\\	M	0	0	1, 5, 2		1	1
52	51	151	151	3.0	0	0	3/4	4	1		I	A	I		I		I							M	0	0	0, 4, 1		0	0
53	52	154	154	2.0	0	0	3/4	4	1		I	A	I		I		I							M	0	0	0, 4, 1		0	0
53	52	156	156	1.0	1/2	1/2	3/4	4	1		vi	A	I		vi		vi							m	0	0	3, 0, 4		3	3
54	53	157	157	3.0	0	0	3/4	4	1		viio/V	A	I		viio/V		vii	o			V			o	0	0	6, 3, 0		6	6
55	54	160	160	2.0	0	0	3/4	4	1		V/V	A	I		V/V		V				V			M	0	0	2, 6, 3		2	2
55	54	162	162	1.0	1/2	1/2	3/4	4	1		V2/V	A	I		V2/V		V		2		V			Mm7	0	0	0, 2, 6, 3		2	0
56	55	163	163	4.0	0	0	3/4	4	1		IV.ii	A	IV		ii		ii							m	0	0	2, -1, 3		2	2
57	56	167	167	1.0	1/4	1/4	3/4	4	1		ii64	A	IV		ii64		ii		64					m	0	0	3, 2, -1		2	3
57	56	168	168	1.0	1/2	1/2	3/4	4	1		ii6	A	IV		ii6		ii		6					m	0	0	-1, 3, 2		2	-1
58	57	169	169	2.5	0	0	3/4	4	1		V(64)	A	IV		V(64)		V			64				M	0	0	1, 0, 4		1	1
58	57	343/2	343/2	0.5	5/8	5/8	3/4	4	1		V	A	IV		V		V							M	0	0	1, 5, 2		1	1
59	58	172	172	3.0	0	0	3/4	4	1		I\\	A	IV		I		I						\\	M	0	0	0, 4, 1		0	0
60	59	175	175	3.0	0	0	3/4	4	1		V	A	IV		V		V							M	0	0	1, 5, 2		1	1
61	60	178	178	2.0	0	0	3/4	4	1		I	A	IV		I		I							M	0	0	0, 4, 1		0	0
61	60	180	180	1.0	1/2	1/2	3/4	4	1		I6	A	IV		I6		I		6					M	0	0	4, 1, 0		0	4
62	61	181	181	2.0	0	0	3/4	4	1		V	A	IV		V		V							M	0	0	1, 5, 2		1	1
62	61	183	183	1.0	1/2	1/2	3/4	4	1		V2	A	IV		V2		V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
63	62	184	184	3.0	0	0	3/4	4	1		I6	A	IV		I6		I		6					M	0	0	4, 1, 0		0	4
64	63	187	187	1.0	0	0	3/4	4	1		V	A	IV		V		V							M	0	0	1, 5, 2		1	1
64	63	188	188	1.0	1/4	1/4	3/4	4	1		V6	A	IV		V6		V		6					M	0	0	5, 2, 1		1	5
64	63	189	189	1.0	1/2	1/2	3/4	4	1		V	A	IV		V		V							M	0	0	1, 5, 2		1	1
65	64	190	190	2.0	0	0	3/4	4	1		I	A	IV		I		I							M	0	0	0, 4, 1		0	0
65	64	192	192	1.0	1/2	1/2	3/4	4	1		V(64)	A	IV		V(64)		V			64				M	0	0	1, 0, 4		1	1
66	65	193	193	1.0	0	0	3/4	4	1		V(6)	A	IV		V(6)		V			6				M	0	0	1, 5, 4		1	1
66	65	194	194	1.0	1/4	1/4	3/4	4	1		V7	A	IV		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
66	65	195	195	1.0	1/2	1/2	3/4	4	1		V2	A	IV		V2		V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
67	66	196	196	2.0	0	0	3/4	4	1		I6	A	IV		I6		I		6					M	0	0	4, 1, 0		0	4
67	66	198	198	4.0	1/2	1/2	3/4	4	1		I	A	IV		I		I							M	0	0	0, 4, 1		0	0
69	68	202	202	3.0	0	0	3/4	4	1		vi	A	IV		vi		vi							m	0	0	3, 0, 4		3	3
70	69	205	205	2.0	0	0	3/4	4	1		I.V7	A	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
70	69	207	207	1.0	1/2	1/2	3/4	4	1		V2	A	I		V2		V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
71	70	208	208	4.0	0	0	3/4	4	1		I6	A	I		I6		I		6					M	0	0	4, 1, 0		0	4
72	71	212	212	1.0	1/4	1/4	3/4	4	1		IV	A	I		IV		IV							M	0	0	-1, 3, 0		-1	-1
72	71	213	213	1.0	1/2	1/2	3/4	4	1		vi2	A	I		vi2		vi		2					mm7	0	0	1, 3, 0, 4		3	1
73	72	214	214	1.0	0	0	3/4	4	1		IV	A	I		IV		IV							M	0	0	-1, 3, 0		-1	-1
73	72	215	215	1.0	1/4	1/4	3/4	4	1		ii	A	I		ii		ii							m	0	0	2, -1, 3		2	2
73	72	216	216	1.0	1/2	1/2	3/4	4	1		V7	A	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
74	73	217	217	3.0	0	0	3/4	4	1		I\\	A	I		I		I						\\	M	0	0	0, 4, 1		0	0
75	74	220	220	3.0	0	0	3/4	4	1		V2	A	I		V2		V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
76	75	223	223	3.0	0	0	3/4	4	1		I6	A	I		I6		I		6					M	0	0	4, 1, 0		0	4
77	76	226	226	1.0	0	0	3/4	4	1		V43	A	I		V43		V		43					Mm7	0	0	2, -1, 1, 5		1	2
77	76	227	227	1.0	1/4	1/4	3/4	4	1		V65	A	I		V65		V		65					Mm7	0	0	5, 2, -1, 1		1	5
77	76	228	228	1.0	1/2	1/2	3/4	4	1		V7	A	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
78	77	229	229	3.0	0	0	3/4	4	1		I\\	A	I		I		I						\\	M	0	0	0, 4, 1		0	0
79	78	232	232	3.0	0	0	3/4	4	1		V2	A	I		V2		V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
80	79	235	235	3.0	0	0	3/4	4	1		I6	A	I		I6		I		6					M	0	0	4, 1, 0		0	4
81	80	238	238	1.5	0	0	3/4	4	1		ii7(4)	A	I		ii7(4)		ii		7	4				mm7	0	0	2, 1, 3, 0		2	2
81	80	479/2	479/2	0.5	3/8	3/8	3/4	4	1		ii7	A	I		ii7		ii		7					mm7	0	0	2, -1, 3, 0		2	2
81	80	240	240	4.0	1/2	1/2	3/4	4	1		V7	A	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
82	81		241		0	0	3/4	4	1	1	I\\	A	I		I		I						\\	M	0	0	0, 4, 1		0	0
85	82	244	247	2.0	0	0	3/4	4	1		I	A	I		I		I							M	0	0	0, 4, 1		0	0
85	82	246	249	1.0	1/2	1/2	3/4	4	1		I64	A	I		I64		I		64					M	0	0	1, 0, 4		0	1
86	83	247	250	2.0	0	0	3/4	4	1		V43	A	I		V43		V		43					Mm7	0	0	2, -1, 1, 5		1	2
86	83	249	252	1.0	1/2	1/2	3/4	4	1		V7	A	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
87	84	250	253	2.0	0	0	3/4	4	1		V2	A	I		V2		V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
87	84	252	255	1.0	1/2	1/2	3/4	4	1		V7	A	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
88	85	253	256	1.0	0	0	3/4	4	1		I6(4)	A	I		I6(4)		I		6	4				M	0	0	-1, 1, 0		0	-1
88	85	254	257	1.0	1/4	1/4	3/4	4	1		I6	A	I		I6		I		6					M	0	0	4, 1, 0		0	4
88	85	255	258	1.0	1/2	1/2	3/4	4	1		V.iv6	A	V		iv6		iv		6					m	0	0	-4, 0, -1		-1	-4
89	86	256	259	1.0	0	0	3/4	4	1		I64(4)	A	V		I64(4)		I		64	4				M	0	0	1, 0, -1		0	1
89	86	257	260	1.0	1/4	1/4	3/4	4	1		I64	A	V		I64		I		64					M	0	0	1, 0, 4		0	1
89	86	258	261	1.0	1/2	1/2	3/4	4	1		viio7/V	A	V		viio7/V		vii	o	7		V			o7	0	0	6, 3, 0, -3		6	6
90	87	259	262	1.0	0	0	3/4	4	1		V(b64)	A	V		V(b64)		V			b64				M	0	0	1, 0, -3		1	1
90	87	260	263	1.0	1/4	1/4	3/4	4	1		V	A	V		V		V							M	0	0	1, 5, 2		1	1
90	87	261	264	1.0	1/2	1/2	3/4	4	1		V(64)	A	V		V(64)		V			64				M	0	0	1, 0, 4		1	1
91	88	262	265	2.0	0	0	3/4	4	1		V7(4)	A	V		V7(4)		V		7	4				Mm7	0	0	1, 0, 2, -1		1	1
91	88	264	267	1.0	1/2	1/2	3/4	4	1		V7	A	V		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
92	89	265	268	3.0	0	0	3/4	4	1		I\\	A	V		I		I						\\	M	0	0	0, 4, 1		0	0
94	90	268	271	1.0	0	0	3/4	4	1		I.I6	A	I		I6		I		6					M	0	0	4, 1, 0		0	4
94	90	269	272	1.0	1/4	1/4	3/4	4	1		V6	A	I		V6		V		6					M	0	0	5, 2, 1		1	5
94	90	270	273	1.0	1/2	1/2	3/4	4	1		I	A	I		I		I							M	0	0	0, 4, 1		0	0
95	91	271	274	1.0	0	0	3/4	4	1		V43	A	I		V43		V		43					Mm7	0	0	2, -1, 1, 5		1	2
95	91	272	275	1.0	1/4	1/4	3/4	4	1		vi7	A	I		vi7		vi		7					mm7	0	0	3, 0, 4, 1		3	3
95	91	273	276	1.0	1/2	1/2	3/4	4	1		V6	A	I		V6		V		6					M	0	0	5, 2, 1		1	5
96	92	274	277	1.0	0	0	3/4	4	1		I	A	I		I		I							M	0	0	0, 4, 1		0	0
96	92	275	278	1.0	1/4	1/4	3/4	4	1		V6	A	I		V6		V		6					M	0	0	5, 2, 1		1	5
96	92	276	279	1.0	1/2	1/2	3/4	4	1		viio6/V	A	I		viio6/V		vii	o	6		V			o	0	0	3, 0, 6		6	3
97	93	277	280	3.0	0	0	3/4	4	1		V	A	I		V		V							M	0	0	1, 5, 2		1	1
98	94	280	283	1.0	0	0	3/4	4	1		I6	A	I		I6		I		6					M	0	0	4, 1, 0		0	4
98	94	281	284	1.0	1/4	1/4	3/4	4	1		V6	A	I		V6		V		6					M	0	0	5, 2, 1		1	5
98	94	282	285	1.0	1/2	1/2	3/4	4	1		I	A	I		I		I							M	0	0	0, 4, 1		0	0
99	95	283	286	1.0	0	0	3/4	4	1		V43	A	I		V43		V		43					Mm7	0	0	2, -1, 1, 5		1	2
99	95	284	287	1.0	1/4	1/4	3/4	4	1		vi7	A	I		vi7		vi		7					mm7	0	0	3, 0, 4, 1		3	3
99	95	285	288	1.0	1/2	1/2	3/4	4	1		V6	A	I		V6		V		6					M	0	0	5, 2, 1		1	5
100	96	286	289	1.0	0	0	3/4	4	1		I	A	I		I		I							M	0	0	0, 4, 1		0	0
100	96	287	290	1.0	1/4	1/4	3/4	4	1		V6	A	I		V6		V		6					M	0	0	5, 2, 1		1	5
100	96	288	291	1.0	1/2	1/2	3/4	4	1		vi7	A	I		vi7		vi		7					mm7	0	0	3, 0, 4, 1		3	3
101	97	289	292	2.0	0	0	3/4	4	1		V\\	A	I		V		V						\\	M	0	0	1, 5, 2		1	1
101	97	291	294	1.0	1/2	1/2	3/4	4	1		V2	A	I		V2		V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
102	98	292	295	2.0	0	0	3/4	4	1		I	A	I		I		I							M	0	0	0, 4, 1		0	0
102	98	294	297	1.0	1/2	1/2	3/4	4	1		I64	A	I		I64		I		64					M	0	0	1, 0, 4		0	1
103	99	295	298	1.0	0	0	3/4	4	1		V43(4)	A	I		V43(4)		V		43	4				Mm7	0	0	2, -1, 1, 0		1	2
103	99	296	299	1.0	1/4	1/4	3/4	4	1		V7	A	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
103	99	297	300	1.0	1/2	1/2	3/4	4	1		V7(4)	A	I		V7(4)		V		7	4				Mm7	0	0	1, 0, 2, -1		1	1
104	100	298	301	2.0	0	0	3/4	4	1		V65	A	I		V65		V		65					Mm7	0	0	5, 2, -1, 1		1	5
104	100	300	303	1.0	1/2	1/2	3/4	4	1		V7	A	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
105	101	301	304	1.0	0	0	3/4	4	1		I(9)	A	I		I(9)		I			9				M	0	0	0, 4, 1	2	0	0
105	101	302	305	1.0	1/4	1/4	3/4	4	1		I	A	I		I		I							M	0	0	0, 4, 1		0	0
105	101	303	306	3.0	1/2	1/2	3/4	4	1		I6	A	I		I6		I		6					M	0	0	4, 1, 0		0	4
106	102	306	309	1.0	1/2	1/2	3/4	4	1		V65/IV	A	I		V65/IV		V		65		IV			Mm7	0	0	4, 1, -2, 0		0	4
107	103	307	310	1.0	0	0	3/4	4	1		IV(94)	A	I		IV(94)		IV			94				M	0	0	-1, 5, 0	1	-1	-1
107	103	308	311	1.0	1/4	1/4	3/4	4	1		IV	A	I		IV		IV							M	0	0	-1, 3, 0		-1	-1
107	103	309	312	1.0	1/2	1/2	3/4	4	1		ii	A	I		ii		ii							m	0	0	2, -1, 3		2	2
108	104	310	313	1.0	0	0	3/4	4	1		V7	A	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
108	104	311	314	1.0	1/4	1/4	3/4	4	1		V(64)	A	I		V(64)		V			64				M	0	0	1, 0, 4		1	1
108	104	312	315	1.0	1/2	1/2	3/4	4	1		V7	A	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
109	105	313	316	2.0	0	0	3/4	4	1		I\\	A	I		I		I						\\	M	0	0	0, 4, 1		0	0
