mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	timesig	staff	voice	volta	label	alt_label	globalkey	localkey	pedal	chord	special	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
7	6	75/4	75/4	0.25	11/16	11/16	3/4	4	1		V		Bb	I		V		V							M	0	0	1, 5, 2		1	1
8	7	19	19	3.0	0	0	3/4	4	1		V\\		Bb	I		V		V						\\	M	0	0	1, 5, 2		1	1
9	8	22	22	1.0	0	0	3/4	4	1		V65/ii		Bb	I		V65/ii		V		65		ii			Mm7	0	0	7, 4, 1, 3		3	7
9	8	23	23	0.5	1/4	1/4	3/4	4	1		ii		Bb	I		ii		ii							m	0	0	2, -1, 3		2	2
9	8	47/2	47/2	0.5	3/8	3/8	3/4	4	1		V6/ii		Bb	I		V6/ii		V		6		ii			M	0	0	7, 4, 3		3	7
9	8	24	24	0.5	1/2	1/2	3/4	4	1		ii		Bb	I		ii		ii							m	0	0	2, -1, 3		2	2
9	8	49/2	49/2	0.5	5/8	5/8	3/4	4	1		V2/V		Bb	I		V2/V		V		2		V			Mm7	0	0	0, 2, 6, 3		2	0
10	9	25	25	0.5	0	0	3/4	4	1		V6(4)		Bb	I		V6(4)		V		6	4				M	0	0	0, 2, 1		1	0
10	9	51/2	51/2	1.0	1/8	1/8	3/4	4	1		V6		Bb	I		V6		V		6					M	0	0	5, 2, 1		1	5
10	9	53/2	53/2	1.0	3/8	3/8	3/4	4	1		V		Bb	I		V		V							M	0	0	1, 5, 2		1	1
10	9	55/2	55/2	0.5	5/8	5/8	3/4	4	1		V/vi		Bb	I		V/vi		V				vi			M	0	0	4, 8, 5		4	4
11	10	28	28	0.5	0	0	3/4	4	1		IV		Bb	I		IV		IV							M	0	0	-1, 3, 0		-1	-1
11	10	57/2	57/2	0.5	1/8	1/8	3/4	4	1		#viio/ii		Bb	I		#viio/ii		#vii	o			ii			o	0	0	7, 4, 1		7	7
11	10	29	29	0.5	1/4	1/4	3/4	4	1		ii(+4)		Bb	I		ii(+4)		ii			+4				m	0	0	2, -1, 3	1	2	2
11	10	59/2	59/2	0.5	3/8	3/8	3/4	4	1		#viio6/ii		Bb	I		#viio6/ii		#vii	o	6		ii			o	0	0	4, 1, 7		7	4
11	10	30	30	0.5	1/2	1/2	3/4	4	1		ii6		Bb	I		ii6		ii		6					m	0	0	-1, 3, 2		2	-1
11	10	61/2	61/2	1.0	5/8	5/8	3/4	4	1		viio/V		Bb	I		viio/V		vii	o			V			o	0	0	6, 3, 0		6	6
12	11	63/2	63/2	0.5	1/8	1/8	3/4	4	1		V		Bb	I		V		V							M	0	0	1, 5, 2		1	1
12	11	32	32	0.5	1/4	1/4	3/4	4	1		V2(9)		Bb	I		V2(9)		V		2	9				Mm7	0	0	-1, 1, 5, 2	3	1	-1
12	11	65/2	65/2	0.5	3/8	3/8	3/4	4	1		I6		Bb	I		I6		I		6					M	0	0	4, 1, 0		0	4
12	11	33	33	0.5	1/2	1/2	3/4	4	1		V65/IV		Bb	I		V65/IV		V		65		IV			Mm7	0	0	4, 1, -2, 0		0	4
12	11	67/2	67/2	0.5	5/8	5/8	3/4	4	1		#viio65/ii		Bb	I		#viio65/ii		#vii	o	65		ii			o7	0	0	4, 1, -2, 7		7	4
13	12	34	34	0.5	0	0	3/4	4	1		ii6		Bb	I		ii6		ii		6					m	0	0	-1, 3, 2		2	-1
13	12	69/2	69/2	0.5	1/8	1/8	3/4	4	1		V65/V		Bb	I		V65/V		V		65		V			Mm7	0	0	6, 3, 0, 2		2	6
13	12	35	35	0.5	1/4	1/4	3/4	4	1		v		Bb	I		v		v							m	0	0	1, -2, 2		1	1
13	12	71/2	71/2	0.5	3/8	3/8	3/4	4	1		V43/V		Bb	I		V43/V		V		43		V			Mm7	0	0	3, 0, 2, 6		2	3
13	12	36	36	0.5	1/2	1/2	3/4	4	1		v6		Bb	I		v6		v		6					m	0	0	-2, 2, 1		1	-2
13	12	73/2	73/2	1.0	5/8	5/8	3/4	4	1		viio7		Bb	I		viio7		vii	o	7					o7	0	0	5, 2, -1, -4		5	5
14	13	75/2	75/2	0.5	1/8	1/8	3/4	4	1		I[I64		Bb	I	I	I64		I		64					M	0	0	1, 0, 4		0	1
14	13	38	38	0.5	1/4	1/4	3/4	4	1		viio43		Bb	I	I	viio43		vii	o	43					o7	0	0	-1, -4, 5, 2		5	-1
14	13	77/2	77/2	0.5	3/8	3/8	3/4	4	1		I6]		Bb	I	I	I6		I		6					M	0	0	4, 1, 0		0	4
14	13	39	39	0.5	1/2	1/2	3/4	4	1		V43		Bb	I		V43		V		43					Mm7	0	0	2, -1, 1, 5		1	2
14	13	79/2	79/2	0.5	5/8	5/8	3/4	4	1		V65/IV		Bb	I		V65/IV		V		65		IV			Mm7	0	0	4, 1, -2, 0		0	4
15	14	40	40	0.5	0	0	3/4	4	1		IV		Bb	I		IV		IV							M	0	0	-1, 3, 0		-1	-1
15	14	81/2	81/2	0.5	1/8	1/8	3/4	4	1		IV6		Bb	I		IV6		IV		6					M	0	0	3, 0, -1		-1	3
15	14	41	41	0.5	1/4	1/4	3/4	4	1		viio2		Bb	I		viio2		vii	o	2					o7	0	0	-4, 5, 2, -1		5	-4
15	14	83/2	83/2	1.5	3/8	3/8	3/4	4	1		V\\		Bb	I		V		V						\\	M	0	0	1, 5, 2		1	1
16	15	43	43	4.0	0	0	4/4	4	1		I		Bb	I		I		I							M	0	0	0, 4, 1		0	0
17	16	47	47	8.0	0	0	4/4	4	1		V7		Bb	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
19	18	55	55	3.0	0	0	4/4	4	1		I6		Bb	I		I6		I		6					M	0	0	4, 1, 0		0	4
19	18	58	58	1.0	3/4	3/4	4/4	4	1		I		Bb	I		I		I							M	0	0	0, 4, 1		0	0
20	19	59	59	1.0	0	0	4/4	4	1		I6		Bb	I		I6		I		6					M	0	0	4, 1, 0		0	4
20	19	60	60	2.0	1/4	1/4	4/4	4	1		I		Bb	I		I		I							M	0	0	0, 4, 1		0	0
20	19	62	62	0.5	3/4	3/4	4/4	4	1		viio		Bb	I		viio		vii	o						o	0	0	5, 2, -1		5	5
20	19	125/2	125/2	0.5	7/8	7/8	4/4	4	1		I		Bb	I		I		I							M	0	0	0, 4, 1		0	0
21	20	63	63	3.0	0	0	3/4	4	1		V.I	V	Bb	V		I		I							M	0	0	0, 4, 1		0	0
22	21	66	66	1.0	0	0	3/4	4	1		V65		Bb	V		V65		V		65					Mm7	0	0	5, 2, -1, 1		1	5
22	21	67	67	0.5	1/4	1/4	3/4	4	1		viio		Bb	V		viio		vii	o						o	0	0	5, 2, -1		5	5
22	21	135/2	135/2	0.5	3/8	3/8	3/4	4	1		iv/IV		Bb	V		iv/IV		iv				IV			m	0	0	-2, -5, -1		-2	-2
22	21	68	68	0.5	1/2	1/2	3/4	4	1		IV6		Bb	V		IV6		IV		6					M	0	0	3, 0, -1		-1	3
22	21	137/2	137/2	0.5	5/8	5/8	3/4	4	1		iio6		Bb	V		iio6		ii	o	6					o	0	0	-1, -4, 2		2	-1
23	22	69	69	1.0	0	0	3/4	4	1		I6		Bb	V		I6		I		6					M	0	0	4, 1, 0		0	4
23	22	70	70	1.0	1/4	1/4	3/4	4	1		V43		Bb	V		V43		V		43					Mm7	0	0	2, -1, 1, 5		1	2
23	22	71	71	1.0	1/2	1/2	3/4	4	1		I[I		Bb	V	I	I		I							M	0	0	0, 4, 1		0	0
24	23	72	72	1.0	0	0	3/4	4	1		V65		Bb	V	I	V65		V		65					Mm7	0	0	5, 2, -1, 1		1	5
24	23	73	73	1.0	1/4	1/4	3/4	4	1		V2/IV		Bb	V	I	V2/IV		V		2		IV			Mm7	0	0	-2, 0, 4, 1		0	-2
24	23	74	74	0.5	1/2	1/2	3/4	4	1		IV6		Bb	V	I	IV6		IV		6					M	0	0	3, 0, -1		-1	3
24	23	149/2	149/2	1.0	5/8	5/8	3/4	4	1		viio		Bb	V	I	viio		vii	o						o	0	0	5, 2, -1		5	5
25	24	151/2	151/2	0.5	1/8	1/8	3/4	4	1		I(64)		Bb	V	I	I(64)		I			64				M	0	0	0, -1, 3		0	0
25	24	76	76	2.0	1/4	1/4	3/4	4	1		I]		Bb	V	I	I		I							M	0	0	0, 4, 1		0	0
26	25	78	78	1.0	0	0	4/4	4	1		I		Bb	V		I		I							M	0	0	0, 4, 1		0	0
26	25	79	79	1.0	1/4	1/4	4/4	4	1		vi		Bb	V		vi		vi							m	0	0	3, 0, 4		3	3
26	25	80	80	1.0	1/2	1/2	4/4	4	1		IV		Bb	V		IV		IV							M	0	0	-1, 3, 0		-1	-1
26	25	81	81	1.0	3/4	3/4	4/4	4	1		ii7		Bb	V		ii7		ii		7					mm7	0	0	2, -1, 3, 0		2	2
27	26	82	82	8.0	0	0	4/4	4	1		V7		Bb	V		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
29	28	90	90	3.0	0	0	4/4	4	1		I6		Bb	V		I6		I		6					M	0	0	4, 1, 0		0	4
29	28	93	93	0.25	3/4	3/4	4/4	4	1		I		Bb	V		I		I							M	0	0	0, 4, 1		0	0
29	28	373/4	373/4	0.25	13/16	13/16	4/4	4	1		I(64)		Bb	V		I(64)		I			64				M	0	0	0, -1, 3		0	0
29	28	187/2	187/2	0.25	7/8	7/8	4/4	4	1		I		Bb	V		I		I							M	0	0	0, 4, 1		0	0
29	28	375/4	375/4	0.25	15/16	15/16	4/4	4	1		viio		Bb	V		viio		vii	o						o	0	0	5, 2, -1		5	5
30	29	94	94	0.25	0	0	4/4	4	1		I64		Bb	V		I64		I		64					M	0	0	1, 0, 4		0	1
30	29	377/4	377/4	0.25	1/16	1/16	4/4	4	1		V7		Bb	V		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
30	29	189/2	189/2	0.25	1/8	1/8	4/4	4	1		vi		Bb	V		vi		vi							m	0	0	3, 0, 4		3	3
30	29	379/4	379/4	0.25	3/16	3/16	4/4	4	1		viio		Bb	V		viio		vii	o						o	0	0	5, 2, -1		5	5
30	29	95	95	0.25	1/4	1/4	4/4	4	1		I		Bb	V		I		I							M	0	0	0, 4, 1		0	0
30	29	381/4	381/4	0.75	5/16	5/16	4/4	4	1		viio		Bb	V		viio		vii	o						o	0	0	5, 2, -1		5	5
30	29	96	96	0.25	1/2	1/2	4/4	4	1		V2		Bb	V		V2		V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
30	29	385/4	385/4	0.25	9/16	9/16	4/4	4	1		I6		Bb	V		I6		I		6					M	0	0	4, 1, 0		0	4
30	29	193/2	193/2	0.25	5/8	5/8	4/4	4	1		viio6		Bb	V		viio6		vii	o	6					o	0	0	2, -1, 5		5	2
30	29	387/4	387/4	0.25	11/16	11/16	4/4	4	1		I		Bb	V		I		I							M	0	0	0, 4, 1		0	0
30	29	97	97	0.5	3/4	3/4	4/4	4	1		viio		Bb	V		viio		vii	o						o	0	0	5, 2, -1		5	5
30	29	195/2	195/2	1.5	7/8	7/8	4/4	4	1		I		Bb	V		I		I							M	0	0	0, 4, 1		0	0
31	30	99	99	3.0	1/4	1/4	4/4	4	1		V7/IV		Bb	V		V7/IV		V		7		IV			Mm7	0	0	0, 4, 1, -2		0	0
32	31	102	102	1.0	0	0	4/4	4	1		IV[IV6		Bb	V	IV	IV6		IV		6					M	0	0	3, 0, -1		-1	3
32	31	103	103	1.0	1/4	1/4	4/4	4	1		vi43		Bb	V	IV	vi43		vi		43					mm7	0	0	4, 1, 3, 0		3	4
32	31	104	104	1.0	1/2	1/2	4/4	4	1		V65/IV		Bb	V	IV	V65/IV		V		65		IV			Mm7	0	0	4, 1, -2, 0		0	4
32	31	105	105	1.0	3/4	3/4	4/4	4	1		V64/IV]		Bb	V	IV	V64/IV		V		64		IV			M	0	0	1, 0, 4		0	1
33	32	106	106	4.0	0	0	4/4	4	1		V2/IV		Bb	V		V2/IV		V		2		IV			Mm7	0	0	-2, 0, 4, 1		0	-2
34	33	110	110	4.0	0	0	4/4	4	1		V43/IV		Bb	V		V43/IV		V		43		IV			Mm7	0	0	1, -2, 0, 4		0	1
35	34	114	114	3.0	0	0	4/4	4	1		I.V(64)		Bb	I		V(64)		V			64				M	0	0	1, 0, 4		1	1
35	34	117	117	3.0	3/4	3/4	4/4	4	1		#viio43/ii		Bb	I		#viio43/ii		#vii	o	43		ii			o7	0	0	1, -2, 7, 4		7	1
36	35	120	120	1.5	1/2	1/2	4/4	4	1		ii6		Bb	I		ii6		ii		6					m	0	0	-1, 3, 2		2	-1
36	35	243/2	243/2	0.5	7/8	7/8	4/4	4	1		ii		Bb	I		ii		ii							m	0	0	2, -1, 3		2	2
37	36	122	122	1.0	0	0	4/4	4	1		I6		Bb	I		I6		I		6					M	0	0	4, 1, 0		0	4
37	36	123	123	0.5	1/4	1/4	4/4	4	1		V43		Bb	I		V43		V		43					Mm7	0	0	2, -1, 1, 5		1	2
37	36	247/2	247/2	0.5	3/8	3/8	4/4	4	1		I		Bb	I		I		I							M	0	0	0, 4, 1		0	0
37	36	124	124	0.5	1/2	1/2	4/4	4	1		V(b64)		Bb	I		V(b64)		V			b64				M	0	0	1, 0, -3		1	1
37	36	249/2	249/2	0.5	5/8	5/8	4/4	4	1		V(64)		Bb	I		V(64)		V			64				M	0	0	1, 0, 4		1	1
37	36	125	125	1.0	3/4	3/4	4/4	4	1		V7		Bb	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
38	37	126	126	0.5	0	0	4/4	4	1		I\\		Bb	I		I		I						\\	M	0	0	0, 4, 1		0	0
38	37	253/2	253/2	0.5	1/8	1/8	4/4	4	1		V+6		Bb	I		V+6		V	+	6					+	0	0	5, 9, 1		1	5
38	37	127	127	0.5	1/4	1/4	4/4	4	1		I		Bb	I		I		I							M	0	0	0, 4, 1		0	0
38	37	255/2	255/2	0.5	3/8	3/8	4/4	4	1		viio6		Bb	I		viio6		vii	o	6					o	0	0	2, -1, 5		5	2
38	37	128	128	0.5	1/2	1/2	4/4	4	1		I6		Bb	I		I6		I		6					M	0	0	4, 1, 0		0	4
38	37	257/2	257/2	0.5	5/8	5/8	4/4	4	1		V64/IV		Bb	I		V64/IV		V		64		IV			M	0	0	1, 0, 4		0	1
38	37	129	129	0.5	3/4	3/4	4/4	4	1		IV		Bb	I		IV		IV							M	0	0	-1, 3, 0		-1	-1
38	37	259/2	259/2	0.5	7/8	7/8	4/4	4	1		V64/IV		Bb	I		V64/IV		V		64		IV			M	0	0	1, 0, 4		0	1
39	38	130	130	0.5	0	0	4/4	4	1		IV6		Bb	I		IV6		IV		6					M	0	0	3, 0, -1		-1	3
39	38	261/2	261/2	0.5	1/8	1/8	4/4	4	1		#viio(+4)/ii		Bb	I		#viio(+4)/ii		#vii	o		+4	ii			o	0	0	7, 4, 1	-1	7	7
39	38	131	131	0.5	1/4	1/4	4/4	4	1		ii6		Bb	I		ii6		ii		6					m	0	0	-1, 3, 2		2	-1
39	38	263/2	263/2	0.5	3/8	3/8	4/4	4	1		viio/V		Bb	I		viio/V		vii	o			V			o	0	0	6, 3, 0		6	6
39	38	132	132	0.5	1/2	1/2	4/4	4	1		V		Bb	I		V		V							M	0	0	1, 5, 2		1	1
39	38	265/2	265/2	0.5	5/8	5/8	4/4	4	1		viio6/V		Bb	I		viio6/V		vii	o	6		V			o	0	0	3, 0, 6		6	3
39	38	133	133	0.5	3/4	3/4	4/4	4	1		V6		Bb	I		V6		V		6					M	0	0	5, 2, 1		1	5
39	38	267/2	267/2	0.5	7/8	7/8	4/4	4	1		V7		Bb	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
40	39	134	134	0.5	0	0	4/4	4	1		I\\		Bb	I		I		I						\\	M	0	0	0, 4, 1		0	0
40	39	269/2	269/2	0.5	1/8	1/8	4/4	4	1		V+6		Bb	I		V+6		V	+	6					+	0	0	5, 9, 1		1	5
40	39	135	135	0.5	1/4	1/4	4/4	4	1		I		Bb	I		I		I							M	0	0	0, 4, 1		0	0
40	39	271/2	271/2	0.5	3/8	3/8	4/4	4	1		viio6		Bb	I		viio6		vii	o	6					o	0	0	2, -1, 5		5	2
40	39	136	136	0.5	1/2	1/2	4/4	4	1		I6		Bb	I		I6		I		6					M	0	0	4, 1, 0		0	4
40	39	273/2	273/2	0.5	5/8	5/8	4/4	4	1		V65/IV		Bb	I		V65/IV		V		65		IV			Mm7	0	0	4, 1, -2, 0		0	4
40	39	137	137	0.5	3/4	3/4	4/4	4	1		IV		Bb	I		IV		IV							M	0	0	-1, 3, 0		-1	-1
40	39	275/2	275/2	0.5	7/8	7/8	4/4	4	1		V64/IV		Bb	I		V64/IV		V		64		IV			M	0	0	1, 0, 4		0	1
41	40	138	138	0.5	0	0	4/4	4	1		IV6		Bb	I		IV6		IV		6					M	0	0	3, 0, -1		-1	3
41	40	277/2	277/2	0.5	1/8	1/8	4/4	4	1		#viio6/ii		Bb	I		#viio6/ii		#vii	o	6		ii			o	0	0	4, 1, 7		7	4
41	40	139	139	0.5	1/4	1/4	4/4	4	1		ii6		Bb	I		ii6		ii		6					m	0	0	-1, 3, 2		2	-1
41	40	279/2	279/2	0.5	3/8	3/8	4/4	4	1		viio/V		Bb	I		viio/V		vii	o			V			o	0	0	6, 3, 0		6	6
41	40	140	140	0.5	1/2	1/2	4/4	4	1		V		Bb	I		V		V							M	0	0	1, 5, 2		1	1
41	40	281/2	281/2	0.5	5/8	5/8	4/4	4	1		viio6/V		Bb	I		viio6/V		vii	o	6		V			o	0	0	3, 0, 6		6	3
41	40	141	141	1.0	3/4	3/4	4/4	4	1		V65		Bb	I		V65		V		65					Mm7	0	0	5, 2, -1, 1		1	5
42	41	142	142	1.0	0	0	4/4	4	1		I\\		Bb	I		I		I						\\	M	0	0	0, 4, 1		0	0
42	41	143	143	1.0	1/4	1/4	4/4	4	1		I		Bb	I		I		I							M	0	0	0, 4, 1		0	0
42	41	144	144	2.0	1/2	1/2	4/4	4	1		V6		Bb	I		V6		V		6					M	0	0	5, 2, 1		1	5
43	42	146	146	2.0	0	0	4/4	4	1		I		Bb	I		I		I							M	0	0	0, 4, 1		0	0
43	42	148	148	2.0	1/2	1/2	4/4	4	1		V6		Bb	I		V6		V		6					M	0	0	5, 2, 1		1	5
44	43	150	150	2.5	0	0	4/4	4	1		I		Bb	I		I		I							M	0	0	0, 4, 1		0	0
44	43	305/2	305/2	1.5	5/8	5/8	4/4	4	1		vi6		Bb	I		vi6		vi		6					m	0	0	0, 4, 3		3	0
45	44	154	154	0.5	0	0	4/4	4	1		vi		Bb	I		vi		vi							m	0	0	3, 0, 4		3	3
45	44	309/2	309/2	1.5	1/8	1/8	4/4	4	1		viio6/V		Bb	I		viio6/V		vii	o	6		V			o	0	0	3, 0, 6		6	3
45	44	156	156	2.0	1/2	1/2	4/4	4	1		V7/V		Bb	I		V7/V		V		7		V			Mm7	0	0	2, 6, 3, 0		2	2
46	45	158	158	2.0	0	0	4/4	4	1		V		Bb	I		V		V							M	0	0	1, 5, 2		1	1
46	45	160	160	2.5	1/2	1/2	4/4	4	1		V7		Bb	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
47	46	325/2	325/2	3.0	1/8	1/8	4/4	4	1		I6		Bb	I		I6		I		6					M	0	0	4, 1, 0		0	4
47	46	331/2	331/2	0.5	7/8	7/8	4/4	4	1		V/V		Bb	I		V/V		V				V			M	0	0	2, 6, 3		2	2
48	47	166	166	2.0	0	0	4/4	4	1		V		Bb	I		V		V							M	0	0	1, 5, 2		1	1
48	47	168	168	2.5	1/2	1/2	4/4	4	1		V7		Bb	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
49	48	341/2	341/2	3.5	1/8	1/8	4/4	4	1		I6		Bb	I		I6		I		6					M	0	0	4, 1, 0		0	4
50	49	174	174	4.0	0	0	4/4	4	1		V		Bb	I		V		V							M	0	0	1, 5, 2		1	1
51	50	178	178	4.0	0	0	4/4	4	1		V65/V		Bb	I		V65/V		V		65		V			Mm7	0	0	6, 3, 0, 2		2	6
52	51	182	182	1.0	0	0	4/4	4	1		V		Bb	I		V		V							M	0	0	1, 5, 2		1	1
52	51	183	183	7.0	1/4	1/4	4/4	4	1		@none		Bb	I		@none		@none							m	0	0				
54	53	190	190	4.0	0	0	4/4	4	1		bVI.V		Bb	bVI		V		V							M	0	0	1, 5, 2		1	1
55	54	194	194	4.0	0	0	4/4	4	1		iii		Bb	bVI		iii		iii							m	0	0	4, 1, 5		4	4
56	55	198	198	2.0	0	0	4/4	4	1		I[I		Bb	bVI	I	I		I							M	0	0	0, 4, 1		0	0
56	55	200	200	2.0	1/2	1/2	4/4	4	1		viio7/V		Bb	bVI	I	viio7/V		vii	o	7		V			o7	0	0	6, 3, 0, -3		6	6
57	56	202	202	2.0	0	0	4/4	4	1		V		Bb	bVI	I	V		V							M	0	0	1, 5, 2		1	1
57	56	204	204	2.0	1/2	1/2	4/4	4	1		V64		Bb	bVI	I	V64		V		64					M	0	0	2, 1, 5		1	2
58	57	206	206	2.5	0	0	4/4	4	1		I6]		Bb	bVI	I	I6		I		6					M	0	0	4, 1, 0		0	4
58	57	417/2	417/2	1.5	5/8	5/8	4/4	4	1		V		Bb	bVI		V		V							M	0	0	1, 5, 2		1	1
59	58	210	210	4.0	0	0	4/4	4	1		iii		Bb	bVI		iii		iii							m	0	0	4, 1, 5		4	4
60	59	214	214	2.0	0	0	4/4	4	1		I[I		Bb	bVI	I	I		I							M	0	0	0, 4, 1		0	0
60	59	216	216	2.0	1/2	1/2	4/4	4	1		viio7/V		Bb	bVI	I	viio7/V		vii	o	7		V			o7	0	0	6, 3, 0, -3		6	6
61	60	218	218	1.0	0	0	4/4	4	1		viio7(4)/V		Bb	bVI	I	viio7(4)/V		vii	o	7	4	V			o7	0	0	6, 5, 0, -3		6	6
61	60	219	219	1.0	1/4	1/4	4/4	4	1		viio7/V		Bb	bVI	I	viio7/V		vii	o	7		V			o7	0	0	6, 3, 0, -3		6	6
61	60	220	220	1.0	1/2	1/2	4/4	4	1		I6]		Bb	bVI	I	I6		I		6					M	0	0	4, 1, 0		0	4
61	60	221	221	1.0	3/4	3/4	4/4	4	1		V7/V		Bb	bVI		V7/V		V		7		V			Mm7	0	0	2, 6, 3, 0		2	2
62	61	222	222	2.0	0	0	4/4	4	1		viio65		Bb	bVI		viio65		vii	o	65					o7	0	0	2, -1, -4, 5		5	2
62	61	224	224	2.0	1/2	1/2	4/4	4	1		I6		Bb	bVI		I6		I		6					M	0	0	4, 1, 0		0	4
63	62	226	226	2.0	0	0	4/4	4	1		ii65		Bb	bVI		ii65		ii		65					mm7	0	0	-1, 3, 0, 2		2	-1
63	62	228	228	2.0	1/2	1/2	4/4	4	1		V65/V		Bb	bVI		V65/V		V		65		V			Mm7	0	0	6, 3, 0, 2		2	6
64	63	230	230	4.0	0	0	4/4	4	1		V7		Bb	bVI		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
65	64	234	234	3.0	0	0	4/4	4	1		I64		Bb	bVI		I64		I		64					M	0	0	1, 0, 4		0	1
65	64	237	237	1.0	3/4	3/4	4/4	4	1		I		Bb	bVI		I		I							M	0	0	0, 4, 1		0	0
66	65	238	238	3.5	0	0	4/4	4	1		V7		Bb	bVI		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
66	65	483/2	483/2	0.25	7/8	7/8	4/4	4	1		vi7		Bb	bVI		vi7		vi		7					mm7	0	0	3, 0, 4, 1		3	3
66	65	967/4	967/4	0.25	15/16	15/16	4/4	4	1		V6		Bb	bVI		V6		V		6					M	0	0	5, 2, 1		1	5
67	66	242	242	4.0	0	0	4/4	4	1		I		Bb	bVI		I		I							M	0	0	0, 4, 1		0	0
68	67	246	246	2.0	0	0	4/4	4	1		V		Bb	bVI		V		V							M	0	0	1, 5, 2		1	1
68	67	248	248	2.0	1/2	1/2	4/4	4	1		V7/vi		Bb	bVI		V7/vi		V		7		vi			Mm7	0	0	4, 8, 5, 2		4	4
69	68	250	250	2.0	0	0	4/4	4	1		vi		Bb	bVI		vi		vi							m	0	0	3, 0, 4		3	3
69	68	252	252	2.0	1/2	1/2	4/4	4	1		V7/V		Bb	bVI		V7/V		V		7		V			Mm7	0	0	2, 6, 3, 0		2	2
70	69	254	254	2.0	0	0	4/4	4	1		V7		Bb	bVI		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
70	69	256	256	2.0	1/2	1/2	4/4	4	1		vi		Bb	bVI		vi		vi							m	0	0	3, 0, 4		3	3
71	70	258	258	1.25	0	0	4/4	4	1		ii6		Bb	bVI		ii6		ii		6					m	0	0	-1, 3, 2		2	-1
71	70	1037/4	1037/4	0.75	5/16	5/16	4/4	4	1		V7/V		Bb	bVI		V7/V		V		7		V			Mm7	0	0	2, 6, 3, 0		2	2
71	70	260	260	2.0	1/2	1/2	4/4	4	1		V7		Bb	bVI		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
