mc	mn	onset	label
72	72	1/8	V43
72	72	1/4	I6
72	72	3/8	V65
73	73	0	I
73	73	3/16	V6/vi
73	73	5/16	vi
73	73	7/16	#vii%7/V
74	74	0	V(64)
74	74	3/16	V6/vi
74	74	5/16	vi
74	74	7/16	#vii%7/V
75	75	0	V(64)
75	75	1/4	V[V7
75	75	3/8	#viio7/V
76	76	0	V(64)]
76	76	1/8	I
76	76	1/4	V65
76	76	3/8	#viio65/V
77	77	0	V(64)
77	77	3/8	V
78	78	0	I
78	78	1/4	ii65
78	78	3/8	V7
79	79	0	I6
79	79	1/8	I
80	80	1/8	vi
80	80	1/4	ii65
80	80	3/8	V7
81	81	0	I\\
83	83	0	v.VI
83	83	1/4	ii65
83	83	3/8	V7
84	84	0	i6
84	84	1/4	i
85	85	0	VI
85	85	1/4	ii65
85	85	3/8	V7
86	86	0	i\\
87	87	0	V
88	88	0	i
89	89	0	V43
89	89	1/4	i
90	90	0	V
91	91	0	.bIII.V
92	92	0	I
93	93	0	V43
93	93	1/4	I
94	94	0	V
94	94	3/8	iv.i
95	95	0	V43
95	95	1/4	i
96	96	0	V6
96	96	1/8	V
96	96	1/4	i6
97	97	0	@none
98	98	0	.bVI.V
98	98	3/8	I
99	99	0	V
99	99	3/8	I6
100	100	0	V
100	100	1/8	I6
100	100	1/4	V
100	100	3/8	I6
101	101	0	V
102	102	0	I
103	103	0	V43
104	104	0	I6
104	104	1/4	I
105	105	0	V
106	106	0	I6
106	106	1/4	I
107	107	0	V(4)
108	108	0	V2
108	108	1/4	V43
109	109	0	I(4)
109	109	1/4	I
110	110	0	V2/IV
110	110	1/4	V43/IV
111	111	0	IV6
111	111	1/4	I64
112	112	0	ii65
112	112	1/4	V65/V
113	113	0	V
113	113	3/8	V6
114	114	0	.biii.V(4)
115	115	0	V7
116	116	0	i
116	116	1/4	.bvii.iv
117	117	0	V7(4)
117	117	1/4	V7
118	118	0	i
119	119	0	V7
120	120	0	#viio65
121	121	0	ii%2/iv
121	121	1/4	V65/iv
122	122	0	i.#viio65
122	122	1/4	V7
123	123	0	i
124	124	0	V43(#7)
124	124	1/4	V43
125	125	0	#viio65
125	125	1/4	#viio43
126	126	0	ii%2/iv
126	126	1/4	V65/iv
127	127	0	#viio65/ii
127	127	1/4	#viio43/ii
128	128	0	ii%2/v
128	128	1/4	V65/v
129	129	1/4	#viio65/v
130	130	0	#viio65/v
131	131	0	#viio6/V
132	132	0	#viio65/V
136	136	0	I.V65
138	138	0	V6
139	139	0	V65
142	142	0	V7
146	146	0	I6
147	147	0	V6
148	148	0	V65
149	149	0	V7
150	150	0	I6
151	151	0	I
152	152	0	V65
153	153	0	V7
154	154	0	I6
154	154	1/8	vi
154	154	1/4	V(4)
154	154	3/8	V2
155	155	0	I6
155	155	1/8	I
155	155	1/4	ii43
156	156	0	V(64)
156	156	1/8	#viio/V
156	156	1/4	V(4)
156	156	3/8	V7
157	157	0	I\\
158	158	0	I
159	159	0	V43
160	160	0	I6
160	160	1/4	I
161	161	0	V
162	162	0	I
163	163	0	v
164	164	0	ii
165	165	0	vi.i
165	165	1/4	i6
166	166	0	V
166	166	1/4	VI
167	167	0	V7
167	167	1/4	.Ger6
168	168	0	V7
168	168	1/4	.Ger6
169	169	0	V\\
171	171	0	V/iv
173	173	0	iv
173	173	1/4	V7
175	175	0	i
175	175	1/4	ii%65
175	175	3/8	V7
176	176	0	I6
176	176	1/8	I
177	177	0	i
177	177	1/4	iio6
177	177	3/8	V7
178	178	0	I.vi
178	178	1/4	ii6
178	178	3/8	V7
179	179	0	I\\
179	179	1/4	V43/V
179	179	3/8	V7/V
180	180	0	V[V6
180	180	1/4	viio
181	181	0	I
181	181	1/4	#viio6/V
182	182	0	V6
182	182	1/4	viio
183	183	0	vi6
183	183	1/4	#viio43/V
184	184	0	V]
184	184	1/4	ii7
185	185	0	V
185	185	1/4	V7/V
186	186	0	V
187	187	0	V\\
188	188	0	I
188	188	1/4	V2
189	189	0	I6
189	189	3/8	#viio65/vi
190	190	0	vi6
190	190	1/8	#viio7/vi
190	190	1/4	vi
190	190	3/8	V65/V
191	191	0	V
192	192	0	ii
192	192	1/4	V2/ii
193	193	0	ii6
193	193	3/8	V2
194	194	0	I6
194	194	1/8	ii6
194	194	1/4	V(64)
194	194	3/8	V7
195	195	0	I\\
196	196	0	I
196	196	1/4	V2
197	197	0	I6
197	197	3/8	V43
198	198	0	I
198	198	1/8	V6
198	198	1/4	vi7
198	198	3/8	V43/V
199	199	0	V\\
200	200	0	vi.iv
200	200	1/4	#viio64/iv
201	201	0	iv6
201	201	3/8	V43/iv
202	202	0	iv
202	202	1/8	i64
202	202	1/4	iv6
202	202	3/8	.Ger6
203	203	0	V\\
203	203	1/4	V(6)
203	203	3/8	V65
204	204	0	i(4+2)
204	204	1/8	i
204	204	1/4	V(6)
204	204	3/8	V65
205	205	0	i(4+2)
205	205	1/8	i
205	205	1/4	V(6)
205	205	3/8	V65
206	206	0	i(4+2)
206	206	1/8	i
206	206	1/4	#viio43/iv
207	207	0	iv6
207	207	1/8	I.ii
207	207	1/4	V(64)
207	207	3/8	V7
208	208	0	I\\
208	208	1/4	I
208	208	3/8	vi.V65
209	209	0	i(4+2)
209	209	1/8	i
209	209	1/4	V(6)
209	209	3/8	V65
210	210	0	i(4+2)
210	210	1/8	i
210	210	1/4	V(6)
210	210	3/8	V65
211	211	0	i(4+2)
211	211	1/8	i
211	211	1/4	#viio43/iv
212	212	0	I.ii6
212	212	1/4	V(64)
212	212	3/8	V7
213	213	0	I\\
213	213	1/8	I
213	213	1/4	V2
214	214	0	I6
214	214	1/4	V65
215	215	0	I
215	215	1/4	V2
216	216	0	I6
216	216	1/4	V65
217	217	0	I
217	217	1/4	V2
218	218	0	I6
218	218	1/4	V65
219	219	0	I
219	219	1/4	V2
220	220	0	I6
220	220	1/8	III
220	220	1/4	IV
220	220	3/8	V6/ii
221	221	0	ii
221	221	1/4	V6
222	222	0	V
222	222	1/8	V9
222	222	1/4	vi7
222	222	5/12	V65
223	223	0	I
223	223	1/8	V2/IV
223	223	1/4	IV6
223	223	3/8	V65/IV
224	224	0	IV
224	224	1/8	V43
224	224	1/4	I6
224	224	3/8	V6
225	225	0	I
225	225	3/16	V6(+6)/vi
225	225	5/16	vi
225	225	7/16	#vii%/V
226	226	0	V(64)
226	226	1/16	V6(+6)
226	226	5/16	vi
226	226	7/16	#vii%/V
227	227	0	V[V(64)
227	227	1/4	V7
228	228	0	I]
228	228	1/8	I
228	228	1/4	viio
228	228	3/8	#viio65/V
229	229	0	V(64)
229	229	3/8	V
230	230	0	I
230	230	1/8	vi
230	230	1/4	ii6
230	230	3/8	V7
231	231	0	I6
231	231	1/8	I
232	232	0	vi
232	232	1/4	ii6
232	232	3/8	V7
233	233	0	I\\
234	234	0	I
234	234	1/4	V43
235	235	0	I6
235	235	1/4	ii7
236	236	0	V65/IV
237	237	0	V43/IV
238	238	0	V65/vi
238	238	1/4	vi
239	239	0	V43/vi
239	239	1/8	#viio65/vi
240	240	0	V65
240	240	1/4	I
241	241	0	V43
241	241	1/8	viio65
242	242	0	I6
244	244	0	V7
245	245	0	V\\
246	246	0	I
246	246	1/8	vi
246	246	1/4	ii6
246	246	3/8	V7
247	247	0	I6
247	247	1/8	I
248	248	0	vi
248	248	1/4	ii6
248	248	3/8	V7
249	249	0	I\\
