mc	mn	quarterbeats	duration_qb	mc_onset	mn_onset	timesig	staff	voice	label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
1	1	0	2.0	0	0	2/4	4	1	Eb.I	Eb	I		I	I							M	0	0	0, 4, 1		0	0
2	2	2	1.0	0	0	2/4	4	1	V65	Eb	I		V65	V		65					Mm7	0	0	5, 2, -1, 1		1	5
2	2	3	1.0	1/4	1/4	2/4	4	1	V2	Eb	I		V2	V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
3	3	4	1.0	0	0	2/4	4	1	I6	Eb	I		I6	I		6					M	0	0	4, 1, 0		0	4
3	3	5	1.0	1/4	1/4	2/4	4	1	V6	Eb	I		V6	V		6					M	0	0	5, 2, 1		1	5
4	4	6	0.5	0	0	2/4	4	1	I	Eb	I		I	I							M	0	0	0, 4, 1		0	0
4	4	13/2	0.5	1/8	1/8	2/4	4	1	ii6	Eb	I		ii6	ii		6					m	0	0	-1, 3, 2		2	-1
4	4	7	1.0	1/4	1/4	2/4	4	1	V7\\	Eb	I		V7	V		7				\\	Mm7	0	0	1, 5, 2, -1		1	1
5	5	8	1.5	0	0	2/4	4	1	I	Eb	I		I	I							M	0	0	0, 4, 1		0	0
5	5	19/2	0.75	3/8	3/8	2/4	4	1	I6	Eb	I		I6	I		6					M	0	0	4, 1, 0		0	4
6	6	41/4	0.5	1/16	1/16	2/4	4	1	V43	Eb	I		V43	V		43					Mm7	0	0	2, -1, 1, 5		1	2
6	6	43/4	0.75	3/16	3/16	2/4	4	1	V65	Eb	I		V65	V		65					Mm7	0	0	5, 2, -1, 1		1	5
6	6	23/2	0.25	3/8	3/8	2/4	4	1	V7	Eb	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
6	6	47/4	0.25	7/16	7/16	2/4	4	1	V2	Eb	I		V2	V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
7	7	12	1.0	0	0	2/4	4	1	I6	Eb	I		I6	I		6					M	0	0	4, 1, 0		0	4
7	7	13	1.0	1/4	1/4	2/4	4	1	ii65	Eb	I		ii65	ii		65					mm7	0	0	-1, 3, 0, 2		2	-1
8	8	14	0.5	0	0	2/4	4	1	V(64)	Eb	I		V(64)	V			64				M	0	0	1, 0, 4		1	1
8	8	29/2	0.5	1/8	1/8	2/4	4	1	V7	Eb	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
8	8	15	1.0	1/4	1/4	2/4	4	1	I\\	Eb	I		I	I						\\	M	0	0	0, 4, 1		0	0
9	9	16	1.0	0	0	2/4	4	1	V[V7	Eb	I	V	V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
9	9	17	0.75	1/4	1/4	2/4	4	1	V2	Eb	I	V	V2	V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
9	9	71/4	0.25	7/16	7/16	2/4	4	1	#viio6/ii	Eb	I	V	#viio6/ii	#vii	o	6		ii			o	0	0	4, 1, 7		7	4
10	10	18	0.75	0	0	2/4	4	1	V2	Eb	I	V	V2	V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
10	10	75/4	0.25	3/16	3/16	2/4	4	1	viio/V	Eb	I	V	viio/V	vii	o			V			o	0	0	6, 3, 0		6	6
10	10	19	1.0	1/4	1/4	2/4	4	1	V]	Eb	I	V	V	V							M	0	0	1, 5, 2		1	1
11	11	20	0.5	0	0	2/4	4	1	V7	Eb	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
11	11	41/2	0.5	1/8	1/8	2/4	4	1	V65	Eb	I		V65	V		65					Mm7	0	0	5, 2, -1, 1		1	5
11	11	21	1.0	1/4	1/4	2/4	4	1	V43	Eb	I		V43	V		43					Mm7	0	0	2, -1, 1, 5		1	2
12	12	22	0.5	0	0	2/4	4	1	I	Eb	I		I	I							M	0	0	0, 4, 1		0	0
12	12	45/2	0.5	1/8	1/8	2/4	4	1	vi	Eb	I		vi	vi							m	0	0	3, 0, 4		3	3
12	12	23	0.375	1/4	1/4	2/4	4	1	V(9)	Eb	I		V(9)	V			9				M	0	0	1, 5, 2	3	1	1
12	12	187/8	0.625	11/32	11/32	2/4	4	1	V	Eb	I		V	V							M	0	0	1, 5, 2		1	1
13	13	24	1.0	0	0	2/4	4	1	I6	Eb	I		I6	I		6					M	0	0	4, 1, 0		0	4
13	13	25	1.0	1/4	1/4	2/4	4	1	I	Eb	I		I	I							M	0	0	0, 4, 1		0	0
14	14	26	1.75	0	0	2/4	4	1	V65	Eb	I		V65	V		65					Mm7	0	0	5, 2, -1, 1		1	5
14	14	111/4	0.25	7/16	7/16	2/4	4	1	V7	Eb	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
15	15	28	1.0	0	0	2/4	4	1	I6	Eb	I		I6	I		6					M	0	0	4, 1, 0		0	4
15	15	29	0.875	1/4	1/4	2/4	4	1	IV	Eb	I		IV	IV							M	0	0	-1, 3, 0		-1	-1
15	15	239/8	0.125	15/32	15/32	2/4	4	1	ii6	Eb	I		ii6	ii		6					m	0	0	-1, 3, 2		2	-1
16	16	30	0.5	0	0	2/4	4	1	V(64)	Eb	I		V(64)	V			64				M	0	0	1, 0, 4		1	1
16	16	61/2	0.5	1/8	1/8	2/4	4	1	V7	Eb	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
16	16	31	1.0	1/4	1/4	2/4	4	1	I\\	Eb	I		I	I						\\	M	0	0	0, 4, 1		0	0
17	17	32	0.75	0	0	2/4	4	1	i.V	Eb	i		V	V							M	0	1	1, 5, 2		1	1
17	17	131/4	0.25	3/16	3/16	2/4	4	1	V6	Eb	i		V6	V		6					M	0	1	5, 2, 1		1	5
17	17	33	0.75	1/4	1/4	2/4	4	1	i	Eb	i		i	i							m	0	1	0, -3, 1		0	0
17	17	135/4	0.25	7/16	7/16	2/4	4	1	V6	Eb	i		V6	V		6					M	0	1	5, 2, 1		1	5
18	18	34	1.0	0	0	2/4	4	1	i	Eb	i		i	i							m	0	1	0, -3, 1		0	0
18	18	35	1.0	1/4	1/4	2/4	4	1	v.i	Eb	v		i	i							m	0	1	0, -3, 1		0	0
19	19	36	0.5	0	0	2/4	4	1	V	Eb	v		V	V							M	0	1	1, 5, 2		1	1
19	19	73/2	0.25	1/8	1/8	2/4	4	1	i6	Eb	v		i6	i		6					m	0	1	-3, 1, 0		0	-3
