mc	mn	quarterbeats	duration_qb	mc_onset	mn_onset	timesig	staff	voice	volta	label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
17	17	48	1.0	0	0	3/4	4	1		i[i64	f	i	i	i64	i		64					m	1	1	1, 0, -3		0	1
17	17	49	1.5	1/4	1/4	3/4	4	1		V7	f	i	i	V7	V		7					Mm7	1	1	1, 5, 2, -1		1	1
17	17	101/2	0.5	5/8	5/8	3/4	4	1		i64	f	i	i	i64	i		64					m	1	1	1, 0, -3		0	1
18	18	51	1.0	0	0	3/4	4	1		#vi%2	f	i	i	#vi%2	#vi	%	2					%7	1	1	1, 3, 0, -3		3	1
18	18	52	1.0	1/4	1/4	3/4	4	1		V7	f	i	i	V7	V		7					Mm7	1	1	1, 5, 2, -1		1	1
18	18	53	1.0	1/2	1/2	3/4	4	1		i64]	f	i	i	i64	i		64					m	1	1	1, 0, -3		0	1
19	19	54	1.0	0	0	3/4	4	1		#viio43	f	i		#viio43	#vii	o	43					o7	1	1	-1, -4, 5, 2		5	-1
19	19	55	0.75	1/4	1/4	3/4	4	1		i6(9#7)	f	i		i6(9#7)	i		6	9#7				m	1	1	-3, 1, 5	2	0	-3
19	19	223/4	0.75	7/16	7/16	3/4	4	1		i6	f	i		i6	i		6					m	1	1	-3, 1, 0		0	-3
19	19	113/2	1.5	5/8	5/8	3/4	4	1		iio	f	i		iio	ii	o						o	1	1	2, -1, -4		2	2
20	20	58	0.75	1/4	1/4	3/4	4	1		i(94)	f	i		i(94)	i			94				m	1	1	0, -1, 1	2	0	0
20	20	235/4	0.75	7/16	7/16	3/4	4	1		i	f	i		i	i							m	1	1	0, -3, 1		0	0
20	20	119/2	1.5	5/8	5/8	3/4	4	1		#viio7	f	i		#viio7	#vii	o	7					o7	1	1	5, 2, -1, -4		5	5
21	21	61	1.0	1/4	1/4	3/4	4	1		i(#72)	f	i		i(#72)	i			#72				m	1	1	2, -3, 1	5	0	2
21	21	62	0.5	1/2	1/2	3/4	4	1		i	f	i		i	i							m	1	1	0, -3, 1		0	0
21	21	125/2	1.5	5/8	5/8	3/4	4	1		iio	f	i		iio	ii	o						o	1	1	2, -1, -4		2	2
22	22	64	1.0	1/4	1/4	3/4	4	1		i(42)	f	i		i(42)	i			42				m	1	1	2, -1, 1		0	2
22	22	65	0.5	1/2	1/2	3/4	4	1		i6	f	i		i6	i		6					m	1	1	-3, 1, 0		0	-3
22	22	131/2	0.5	5/8	5/8	3/4	4	1		#viio43	f	i		#viio43	#vii	o	43					o7	1	1	-1, -4, 5, 2		5	-1
23	23	66	1.0	0	0	3/4	4	1		i6	f	i		i6	i		6					m	1	1	-3, 1, 0		0	-3
23	23	67	0.75	1/4	1/4	3/4	4	1		iio(72)	f	i		iio(72)	ii	o		72				o	1	1	-3, -1, -4	0	2	-3
23	23	271/4	0.75	7/16	7/16	3/4	4	1		iio	f	i		iio	ii	o						o	1	1	2, -1, -4		2	2
23	23	137/2	0.5	5/8	5/8	3/4	4	1		i	f	i		i	i							m	1	1	0, -3, 1		0	0
24	24	69	0.75	0	0	3/4	4	1		i6	f	i		i6	i		6					m	1	1	-3, 1, 0		0	-3
24	24	279/4	0.25	3/16	3/16	3/4	4	1		#vi%43	f	i		#vi%43	#vi	%	43					%7	1	1	-3, 1, 3, 0		3	-3
24	24	70	0.75	1/4	1/4	3/4	4	1		V43(9)	f	i		V43(9)	V		43	9				Mm7	1	1	2, -1, 1, 5	-4	1	2
24	24	283/4	0.75	7/16	7/16	3/4	4	1		V43	f	i		V43	V		43					Mm7	1	1	2, -1, 1, 5		1	2
24	24	143/2	0.5	5/8	5/8	3/4	4	1		i	f	i		i	i							m	1	1	0, -3, 1		0	0
25	25	72	3.0	0	0	3/4	4	1		VI	f	i		VI	VI							M	1	1	-4, 0, -3		-4	-4
26	26	75	3.0	0	0	3/4	4	1		bII	f	i		bII	bII							M	1	1	-5, -1, -4		-5	-5
27	27	78	0.75	0	0	3/4	4	1		#viio	f	i		#viio	#vii	o						o	1	1	5, 2, -1		5	5
27	27	315/4	0.25	3/16	3/16	3/4	4	1		V7	f	i		V7	V		7					Mm7	1	1	1, 5, 2, -1		1	1
27	27	79	1.0	1/4	1/4	3/4	4	1		i	f	i		i	i							m	1	1	0, -3, 1		0	0
27	27	80	0.75	1/2	1/2	3/4	4	1		VI	f	i		VI	VI							M	1	1	-4, 0, -3		-4	-4
27	27	323/4	0.25	11/16	11/16	3/4	4	1		V	f	i		V	V							M	1	1	1, 5, 2		1	1
28	28	81	0.75	0	0	3/4	4	1		viio/V	f	i		viio/V	vii	o			V			o	1	1	6, 3, 0		6	6
28	28	327/4	3.25	3/16	3/16	3/4	4	1		V	f	i		V	V							M	1	1	1, 5, 2		1	1
29	29	85	1.5	1/4	1/4	3/4	4	1		V[#viio6	f	i	V	#viio6	#vii	o	6					o	1	1	2, -1, 5		5	2
29	29	173/2	1.5	5/8	5/8	3/4	4	1		i	f	i	V	i	i							m	1	1	0, -3, 1		0	0
30	30	88	1.5	1/4	1/4	3/4	4	1		#viio64	f	i	V	#viio64	#vii	o	64					o	1	1	-1, 5, 2		5	-1
30	30	179/2	0.5	5/8	5/8	3/4	4	1		i6]	f	i	V	i6	i		6					m	1	1	-3, 1, 0		0	-3
31	31	90	3.0	0	0	3/4	4	1		iv	f	i		iv	iv							m	1	1	-1, -4, 0		-1	-1
32	32	93	1.0	0	0	3/4	4	1		#viio65	f	i		#viio65	#vii	o	65					o7	1	1	2, -1, -4, 5		5	2
32	32	94	2.0	1/4	1/4	3/4	4	1		i	f	i		i	i							m	1	1	0, -3, 1		0	0
33	33	96	1.0	0	0	3/4	4	1		i	f	i		i	i							m	1	1	0, -3, 1		0	0
33	33	97	1.0	1/4	1/4	3/4	4	1		VI	f	i		VI	VI							M	1	1	-4, 0, -3		-4	-4
33	33	98	1.0	1/2	1/2	3/4	4	1		VI7	f	i		VI7	VI		7					Mm7	1	1	-4, 0, -3, -6		-4	-4
34	34	99	2.0	0	0	3/4	4	1		V(64)	f	i		V(64)	V			64				M	1	1	1, 0, -3		1	1
34	34	101	1.0	1/2	1/2	3/4	4	1		V7	f	i		V7	V		7					Mm7	1	1	1, 5, 2, -1		1	1
35	35	102	1.0	0	0	3/4	4	1		i	f	i		i	i							m	1	1	0, -3, 1		0	0
35	35	103	0.75	1/4	1/4	3/4	4	1		i2	f	i		i2	i		2					mm7	1	1	-2, 0, -3, 1		0	-2
35	35	415/4	0.25	7/16	7/16	3/4	4	1		ii64	f	i		ii64	ii		64					m	1	1	3, 2, -1		2	3
35	35	104	0.75	1/2	1/2	3/4	4	1		VI7	f	i		VI7	VI		7					Mm7	1	1	-4, 0, -3, -6		-4	-4
35	35	419/4	0.25	11/16	11/16	3/4	4	1		V[V7	f	i	V	V7	V		7					Mm7	1	1	1, 5, 2, -1		1	1
36	36	105	2.0	0	0	3/4	4	1		i	f	i	V	i	i							m	1	1	0, -3, 1		0	0
36	36	107	0.75	1/2	1/2	3/4	4	1		V43]	f	i	V	V43	V		43					Mm7	1	1	2, -1, 1, 5		1	2
36	36	431/4	0.25	11/16	11/16	3/4	4	1		V	f	i		V	V							M	1	1	1, 5, 2		1	1
37	37	108	0.75	0	0	3/4	4	1		i	f	i		i	i							m	1	1	0, -3, 1		0	0
37	37	435/4	2.25	3/16	3/16	3/4	4	1		i64	f	i		i64	i		64					m	1	1	1, 0, -3		0	1
38	38	111	0.75	0	0	3/4	4	1		i6	f	i		i6	i		6					m	1	1	-3, 1, 0		0	-3
38	38	447/4	4.25	3/16	3/16	3/4	4	1		i	f	i		i	i							m	1	1	0, -3, 1		0	0
39	39	116	10.0	1/2	1/2	3/4	4	1		V	f	i		V	V							M	1	1	1, 5, 2		1	1
40	40			0	0	3/4	4	1	1	i\\	f	i		i	i						\\	m	1	1	0, -3, 1		0	0
40	40			1/4	1/4	3/4	4	1	1	viio7/V	f	i		viio7/V	vii	o	7		V			o7	1	1	6, 3, 0, -3		6	6
41	41			0	0	3/4	4	1	1	i\\	f	i		i	i						\\	m	1	1	0, -3, 1		0	0
41	41			1/4	1/4	3/4	4	1	1	bII.I	f	bII		I	I							M	1	0	0, 4, 1		0	0
45	45	126	3.0	0	0	3/4	4	1		IV	f	bII		IV	IV							M	1	0	-1, 3, 0		-1	-1
46	46	129	3.0	0	0	3/4	4	1		viio/ii	f	bII		viio/ii	vii	o			ii			o	1	0	0, -3, -6		0	0
47	47	132	3.0	0	0	3/4	4	1		ii6	f	bII		ii6	ii		6					m	1	0	-1, 3, 2		2	-1
48	48	135	3.0	0	0	3/4	4	1		V(64)	f	bII		V(64)	V			64				M	1	0	1, 0, 4		1	1
49	49	138	3.0	0	0	3/4	4	1		V7	f	bII		V7	V		7					Mm7	1	0	1, 5, 2, -1		1	1
50	50	141	2.0	0	0	3/4	4	1		I\\	f	bII		I	I						\\	M	1	0	0, 4, 1		0	0
50	50	143	1.0	1/2	1/2	3/4	4	1		IV6	f	bII		IV6	IV		6					M	1	0	3, 0, -1		-1	3
51	51	144	1.0	0	0	3/4	4	1		I6	f	bII		I6	I		6					M	1	0	4, 1, 0		0	4
51	51	145	2.0	1/4	1/4	3/4	4	1		ii	f	bII		ii	ii							m	1	0	2, -1, 3		2	2
52	52	147	2.0	0	0	3/4	4	1		I	f	bII		I	I							M	1	0	0, 4, 1		0	0
52	52	149	1.0	1/2	1/2	3/4	4	1		ii	f	bII		ii	ii							m	1	0	2, -1, 3		2	2
53	53	150	1.0	0	0	3/4	4	1		IV6	f	bII		IV6	IV		6					M	1	0	3, 0, -1		-1	3
53	53	151	5.0	1/4	1/4	3/4	4	1		I	f	bII		I	I							M	1	0	0, 4, 1		0	0
55	55	156	6.0	0	0	3/4	4	1		I64	f	bII		I64	I		64					M	1	0	1, 0, 4		0	1
57	57	162	3.0	0	0	3/4	4	1		IV6	f	bII		IV6	IV		6					M	1	0	3, 0, -1		-1	3
58	58	165	3.0	0	0	3/4	4	1		#viio65/ii	f	bII		#viio65/ii	#vii	o	65		ii			o7	1	0	4, 1, -2, 7		7	4
59	59	168	3.0	0	0	3/4	4	1		ii6	f	bII		ii6	ii		6					m	1	0	-1, 3, 2		2	-1
60	60	171	3.0	0	0	3/4	4	1		V(64)	f	bII		V(64)	V			64				M	1	0	1, 0, 4		1	1
61	61	174	3.0	0	0	3/4	4	1		V7	f	bII		V7	V		7					Mm7	1	0	1, 5, 2, -1		1	1
62	62	177	2.0	0	0	3/4	4	1		I\\	f	bII		I	I						\\	M	1	0	0, 4, 1		0	0
62	62	179	1.0	1/2	1/2	3/4	4	1		IV	f	bII		IV	IV							M	1	0	-1, 3, 0		-1	-1
63	63	180	1.0	0	0	3/4	4	1		I	f	bII		I	I							M	1	0	0, 4, 1		0	0
63	63	181	2.0	1/4	1/4	3/4	4	1		ii	f	bII		ii	ii							m	1	0	2, -1, 3		2	2
64	64	183	2.0	0	0	3/4	4	1		I	f	bII		I	I							M	1	0	0, 4, 1		0	0
64	64	185	2.0	1/2	1/2	3/4	4	1		V43	f	bII		V43	V		43					Mm7	1	0	2, -1, 1, 5		1	2
65	65	187	2.0	1/4	1/4	3/4	4	1		#i	f	bII		#i	#i							m	1	0	7, 4, 8		7	7
66	66	189	6.0	0	0	3/4	4	1		#VI.I	f	#VI		I	I							M	1	0	0, 4, 1		0	0
68	68	195	3.0	0	0	3/4	4	1		V2/IV	f	#VI		V2/IV	V		2		IV			Mm7	1	0	-2, 0, 4, 1		0	-2
69	69	198	3.0	0	0	3/4	4	1		IV6	f	#VI		IV6	IV		6					M	1	0	3, 0, -1		-1	3
70	70	201	3.0	0	0	3/4	4	1		#viio65/ii	f	#VI		#viio65/ii	#vii	o	65		ii			o7	1	0	4, 1, -2, 7		7	4
71	71	204	3.0	0	0	3/4	4	1		ii6	f	#VI		ii6	ii		6					m	1	0	-1, 3, 2		2	-1
72	72	207	3.0	0	0	3/4	4	1		V(64)	f	#VI		V(64)	V			64				M	1	0	1, 0, 4		1	1
73	73	210	3.0	0	0	3/4	4	1		V7	f	#VI		V7	V		7					Mm7	1	0	1, 5, 2, -1		1	1
74	74	213	2.0	0	0	3/4	4	1		I\\	f	#VI		I	I						\\	M	1	0	0, 4, 1		0	0
74	74	215	1.0	1/2	1/2	3/4	4	1		IV	f	#VI		IV	IV							M	1	0	-1, 3, 0		-1	-1
75	75	216	1.0	0	0	3/4	4	1		I	f	#VI		I	I							M	1	0	0, 4, 1		0	0
75	75	217	2.0	1/4	1/4	3/4	4	1		ii	f	#VI		ii	ii							m	1	0	2, -1, 3		2	2
76	76	219	2.0	0	0	3/4	4	1		I	f	#VI		I	I							M	1	0	0, 4, 1		0	0
76	76	221	2.0	1/2	1/2	3/4	4	1		ii6	f	#VI		ii6	ii		6					m	1	0	-1, 3, 2		2	-1
77	77	223	1.0	1/4	1/4	3/4	4	1		viio6	f	#VI		viio6	vii	o	6					o	1	0	2, -1, 5		5	2
77	77	224	10.0	1/2	1/2	3/4	4	1		I	f	#VI		I	I							M	1	0	0, 4, 1		0	0
81	81	234	3.0	0	0	3/4	4	1		#iv.V43	f	#iv		V43	V		43					Mm7	1	1	2, -1, 1, 5		1	2
82	82	237	3.0	0	0	3/4	4	1		i	f	#iv		i	i							m	1	1	0, -3, 1		0	0
83	83	240	3.0	0	0	3/4	4	1		V65	f	#iv		V65	V		65					Mm7	1	1	5, 2, -1, 1		1	5
84	84	243	3.0	0	0	3/4	4	1		i	f	#iv		i	i							m	1	1	0, -3, 1		0	0
85	85	246	6.0	0	0	3/4	4	1		iv6	f	#iv		iv6	iv		6					m	1	1	-4, 0, -1		-1	-4
87	87	252	3.0	0	0	3/4	4	1		ii%2	f	#iv		ii%2	ii	%	2					%7	1	1	0, 2, -1, -4		2	0
88	88	255	3.0	0	0	3/4	4	1		iv6	f	#iv		iv6	iv		6					m	1	1	-4, 0, -1		-1	-4
89	89	258	3.0	0	0	3/4	4	1		ii%2	f	#iv		ii%2	ii	%	2					%7	1	1	0, 2, -1, -4		2	0
90	90	261	3.0	0	0	3/4	4	1		V(64)	f	#iv		V(64)	V			64				M	1	1	1, 0, -3		1	1
91	91	264	3.0	0	0	3/4	4	1		V	f	#iv		V	V							M	1	1	1, 5, 2		1	1
92	92	267	3.0	0	0	3/4	4	1		V7(+9)	f	#iv		V7(+9)	V		7	+9				Mm7	1	1	1, 5, 2, -1	-4	1	1
93	93	270	30.0	0	0	3/4	4	1		i	f	#iv		i	i							m	1	1	0, -3, 1		0	0
103	103	300	4.0	0	0	3/4	4	1		v.#viio7	f	v		#viio7	#vii	o	7					o7	1	1	5, 2, -1, -4		5	5
104	104	304	1.0	1/4	1/4	3/4	4	1		iv64	f	v		iv64	iv		64					m	1	1	0, -1, -4		-1	0
104	104	305	4.0	1/2	1/2	3/4	4	1		#viio65	f	v		#viio65	#vii	o	65					o7	1	1	2, -1, -4, 5		5	2
106	106	309	1.0	0	0	3/4	4	1		#viio65	f	v		#viio65	#vii	o	65					o7	1	1	2, -1, -4, 5		5	2
106	106	310	1.0	1/4	1/4	3/4	4	1		i6	f	v		i6	i		6					m	1	1	-3, 1, 0		0	-3
106	106	311	4.0	1/2	1/2	3/4	4	1		#viio2	f	v		#viio2	#vii	o	2					o7	1	1	-4, 5, 2, -1		5	-4
108	108	315	1.0	0	0	3/4	4	1		V65(9)	f	v		V65(9)	V		65	9				Mm7	1	1	5, 2, -1, 1	-4	1	5
108	108	316	2.0	1/4	1/4	3/4	4	1		V65	f	v		V65	V		65					Mm7	1	1	5, 2, -1, 1		1	5
109	109	318	1.0	0	0	3/4	4	1		i	f	v		i	i							m	1	1	0, -3, 1		0	0
109	109	319	1.5	1/4	1/4	3/4	4	1		i(9)	f	v		i(9)	i			9				m	1	1	0, -3, 1	2	0	0
109	109	641/2	0.5	5/8	5/8	3/4	4	1		i	f	v		i	i							m	1	1	0, -3, 1		0	0
110	110	321	0.5	0	0	3/4	4	1		iv(4)	f	v		iv(4)	iv			4				m	1	1	-1, -2, 0		-1	-1
110	110	643/2	0.5	1/8	1/8	3/4	4	1		iv	f	v		iv	iv							m	1	1	-1, -4, 0		-1	-1
110	110	322	0.5	1/4	1/4	3/4	4	1		iv(9)	f	v		iv(9)	iv			9				m	1	1	-1, -4, 0	1	-1	-1
110	110	645/2	0.5	3/8	3/8	3/4	4	1		iv	f	v		iv	iv							m	1	1	-1, -4, 0		-1	-1
110	110	323	0.5	1/2	1/2	3/4	4	1		V(6)	f	v		V(6)	V			6				M	1	1	1, 5, -3		1	1
110	110	647/2	0.5	5/8	5/8	3/4	4	1		V7	f	v		V7	V		7					Mm7	1	1	1, 5, 2, -1		1	1
111	111	324	3.0	0	0	3/4	4	1		i.V2	f	i		V2	V		2					Mm7	1	1	-1, 1, 5, 2		1	-1
112	112	327	1.0	0	0	3/4	4	1		V	f	i		V	V							M	1	1	1, 5, 2		1	1
112	112	328	1.0	1/4	1/4	3/4	4	1		i6	f	i		i6	i		6					m	1	1	-3, 1, 0		0	-3
112	112	329	1.0	1/2	1/2	3/4	4	1		iv	f	i		iv	iv							m	1	1	-1, -4, 0		-1	-1
113	113	330	1.0	0	0	3/4	4	1		iio6	f	i		iio6	ii	o	6					o	1	1	-1, -4, 2		2	-1
113	113	331	1.0	1/4	1/4	3/4	4	1		i6	f	i		i6	i		6					m	1	1	-3, 1, 0		0	-3
113	113	332	1.0	1/2	1/2	3/4	4	1		V64	f	i		V64	V		64					M	1	1	2, 1, 5		1	2
114	114	333	1.0	0	0	3/4	4	1		V6	f	i		V6	V		6					M	1	1	5, 2, 1		1	5
114	114	334	1.0	1/4	1/4	3/4	4	1		i	f	i		i	i							m	1	1	0, -3, 1		0	0
114	114	335	1.0	1/2	1/2	3/4	4	1		iio	f	i		iio	ii	o						o	1	1	2, -1, -4		2	2
115	115	336	1.0	0	0	3/4	4	1		iv	f	i		iv	iv							m	1	1	-1, -4, 0		-1	-1
115	115	337	1.0	1/4	1/4	3/4	4	1		i6	f	i		i6	i		6					m	1	1	-3, 1, 0		0	-3
115	115	338	1.0	1/2	1/2	3/4	4	1		iio	f	i		iio	ii	o						o	1	1	2, -1, -4		2	2
116	116	339	1.0	0	0	3/4	4	1		V6(9)	f	i		V6(9)	V		6	9				M	1	1	5, 2, 1	-4	1	5
116	116	340	2.0	1/4	1/4	3/4	4	1		V65	f	i		V65	V		65					Mm7	1	1	5, 2, -1, 1		1	5
117	117	342	1.0	0	0	3/4	4	1		i	f	i		i	i							m	1	1	0, -3, 1		0	0
117	117	343	1.5	1/4	1/4	3/4	4	1		i(9)	f	i		i(9)	i			9				m	1	1	0, -3, 1	2	0	0
117	117	689/2	0.5	5/8	5/8	3/4	4	1		i	f	i		i	i							m	1	1	0, -3, 1		0	0
118	118	345	2.5	0	0	3/4	4	1		iv	f	i		iv	iv							m	1	1	-1, -4, 0		-1	-1
118	118	695/2	0.5	5/8	5/8	3/4	4	1		V	f	i		V	V							M	1	1	1, 5, 2		1	1
119	119	348	0.75	0	0	3/4	4	1		VI(2)	f	i		VI(2)	VI			2				M	1	1	-2, 0, -3		-4	-2
119	119	1395/4	0.25	3/16	3/16	3/4	4	1		VI	f	i		VI	VI							M	1	1	-4, 0, -3		-4	-4
119	119	349	0.75	1/4	1/4	3/4	4	1		i64	f	i		i64	i		64					m	1	1	1, 0, -3		0	1
119	119	1399/4	0.25	7/16	7/16	3/4	4	1		V2	f	i		V2	V		2					Mm7	1	1	-1, 1, 5, 2		1	-1
119	119	350	0.75	1/2	1/2	3/4	4	1		i6	f	i		i6	i		6					m	1	1	-3, 1, 0		0	-3
119	119	1403/4	0.25	11/16	11/16	3/4	4	1		V43	f	i		V43	V		43					Mm7	1	1	2, -1, 1, 5		1	2
120	120	351	1.0	0	0	3/4	4	1		i[i64	f	i	i	i64	i		64					m	1	1	1, 0, -3		0	1
120	120	352	1.5	1/4	1/4	3/4	4	1		i64(4)	f	i	i	i64(4)	i		64	4				m	1	1	1, 0, -1		0	1
120	120	707/2	0.5	5/8	5/8	3/4	4	1		i64	f	i	i	i64	i		64					m	1	1	1, 0, -3		0	1
121	121	354	1.0	0	0	3/4	4	1		#vi%2	f	i	i	#vi%2	#vi	%	2					%7	1	1	1, 3, 0, -3		3	1
121	121	355	1.5	1/4	1/4	3/4	4	1		V7	f	i	i	V7	V		7					Mm7	1	1	1, 5, 2, -1		1	1
121	121	713/2	0.5	5/8	5/8	3/4	4	1		i64]	f	i	i	i64	i		64					m	1	1	1, 0, -3		0	1
122	122	357	1.0	0	0	3/4	4	1		#viio43	f	i		#viio43	#vii	o	43					o7	1	1	-1, -4, 5, 2		5	-1
122	122	358	0.75	1/4	1/4	3/4	4	1		i6(#72)	f	i		i6(#72)	i		6	#72				m	1	1	-3, 1, 2, 5		0	-3
122	122	1435/4	0.75	7/16	7/16	3/4	4	1		i6	f	i		i6	i		6					m	1	1	-3, 1, 0		0	-3
122	122	719/2	1.5	5/8	5/8	3/4	4	1		iio	f	i		iio	ii	o						o	1	1	2, -1, -4		2	2
123	123	361	0.75	1/4	1/4	3/4	4	1		i(94)	f	i		i(94)	i			94				m	1	1	0, -1, 1	2	0	0
123	123	1447/4	0.75	7/16	7/16	3/4	4	1		i	f	i		i	i							m	1	1	0, -3, 1		0	0
123	123	725/2	1.5	5/8	5/8	3/4	4	1		#viio7	f	i		#viio7	#vii	o	7					o7	1	1	5, 2, -1, -4		5	5
124	124	364	1.0	1/4	1/4	3/4	4	1		i(#72)	f	i		i(#72)	i			#72				m	1	1	2, -3, 1	5	0	2
124	124	365	0.5	1/2	1/2	3/4	4	1		i	f	i		i	i							m	1	1	0, -3, 1		0	0
124	124	731/2	1.5	5/8	5/8	3/4	4	1		iio	f	i		iio	ii	o						o	1	1	2, -1, -4		2	2
125	125	367	1.5	1/4	1/4	3/4	4	1		i6	f	i		i6	i		6					m	1	1	-3, 1, 0		0	-3
125	125	737/2	0.5	5/8	5/8	3/4	4	1		#viio43	f	i		#viio43	#vii	o	43					o7	1	1	-1, -4, 5, 2		5	-1
126	126	369	1.0	0	0	3/4	4	1		i6	f	i		i6	i		6					m	1	1	-3, 1, 0		0	-3
