mc	mn	quarterbeats	duration_qb	mc_onset	mn_onset	timesig	staff	voice	volta	label	globalkey	localkey	pedal	chord	special	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
16	16	46	0.75	1/4	1/4	3/4	4	1		V7(6)	C	I		V7(6)		V		7	6				Mm7	0	0	1, 5, 4, -1		1	1
16	16	187/4	0.25	7/16	7/16	3/4	4	1		V7	C	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
16	16	47	1.0	1/2	1/2	3/4	4	1		I\\	C	I		I		I						\\	M	0	0	0, 4, 1		0	0
17	17	48	3.0	0	0	3/4	4	1		V[V6	C	I	V	V6		V		6					M	0	0	5, 2, 1		1	5
18	18	51	3.0	0	0	3/4	4	1		V2/V	C	I	V	V2/V		V		2		V			Mm7	0	0	0, 2, 6, 3		2	0
19	19	54	1.0	0	0	3/4	4	1		V6	C	I	V	V6		V		6					M	0	0	5, 2, 1		1	5
19	19	55	1.0	1/4	1/4	3/4	4	1		viio6	C	I	V	viio6		vii	o	6					o	0	0	2, -1, 5		5	2
19	19	56	2.0	1/2	1/2	3/4	4	1		I	C	I	V	I		I							M	0	0	0, 4, 1		0	0
20	20	58	8.0	1/4	1/4	3/4	4	1		V6]	C	I	V	V6		V		6					M	0	0	5, 2, 1		1	5
23	23	66	3.0	0	0	3/4	4	1		I	C	I		I		I							M	0	0	0, 4, 1		0	0
24	24	69	2.0	0	0	3/4	4	1		V2	C	I		V2		V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
24	24	71	1.0	1/2	1/2	3/4	4	1		I6	C	I		I6		I		6					M	0	0	4, 1, 0		0	4
25	25	72	1.0	0	0	3/4	4	1		V43	C	I		V43		V		43					Mm7	0	0	2, -1, 1, 5		1	2
25	25	73	1.5	1/4	1/4	3/4	4	1		V	C	I		V		V							M	0	0	1, 5, 2		1	1
25	25	149/2	0.5	5/8	5/8	3/4	4	1		V65/V	C	I		V65/V		V		65		V			Mm7	0	0	6, 3, 0, 2		2	6
26	26	75	1.5	0	0	3/4	4	1		V43/V	C	I		V43/V		V		43		V			Mm7	0	0	3, 0, 2, 6		2	3
26	26	153/2	0.5	3/8	3/8	3/4	4	1		V	C	I		V		V							M	0	0	1, 5, 2		1	1
26	26	77	0.5	1/2	1/2	3/4	4	1		V2	C	I		V2		V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
26	26	155/2	0.5	5/8	5/8	3/4	4	1		V43	C	I		V43		V		43					Mm7	0	0	2, -1, 1, 5		1	2
27	27	78	2.0	0	0	3/4	4	1		I	C	I		I		I							M	0	0	0, 4, 1		0	0
27	27	80	1.0	1/2	1/2	3/4	4	1		V43	C	I		V43		V		43					Mm7	0	0	2, -1, 1, 5		1	2
28	28	81	1.0	0	0	3/4	4	1		V7	C	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
28	28	82	1.0	1/4	1/4	3/4	4	1		#viio7/vi	C	I		#viio7/vi		#vii	o	7		vi			o7	0	0	8, 5, 2, -1		8	8
28	28	83	1.0	1/2	1/2	3/4	4	1		vi	C	I		vi		vi							m	0	0	3, 0, 4		3	3
29	29	84	1.0	0	0	3/4	4	1		ii65	C	I		ii65		ii		65					mm7	0	0	-1, 3, 0, 2		2	-1
29	29	85	1.0	1/4	1/4	3/4	4	1		V65/V	C	I		V65/V		V		65		V			Mm7	0	0	6, 3, 0, 2		2	6
29	29	86	1.0	1/2	1/2	3/4	4	1		V7	C	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
30	30	87	1.0	0	0	3/4	4	1		V65/vi	C	I		V65/vi		V		65		vi			Mm7	0	0	8, 5, 2, 4		4	8
30	30	88	1.5	1/4	1/4	3/4	4	1		vi	C	I		vi		vi							m	0	0	3, 0, 4		3	3
30	30	179/2	0.5	5/8	5/8	3/4	4	1		IV6	C	I		IV6		IV		6					M	0	0	3, 0, -1		-1	3
31	31	90	2.0	0	0	3/4	4	1		V65	C	I		V65		V		65					Mm7	0	0	5, 2, -1, 1		1	5
31	31	92	1.0	1/2	1/2	3/4	4	1		I	C	I		I		I							M	0	0	0, 4, 1		0	0
32	32	93	0.5	0	0	3/4	4	1		IV64(94)	C	I		IV64(94)		IV		64	94				M	0	0	0, -1, 5	1	-1	0
32	32	187/2	0.5	1/8	1/8	3/4	4	1		IV	C	I		IV		IV							M	0	0	-1, 3, 0		-1	-1
32	32	94	1.0	1/4	1/4	3/4	4	1		V(64)	C	I		V(64)		V			64				M	0	0	1, 0, 4		1	1
32	32	95	0.5	1/2	1/2	3/4	4	1		V7	C	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
32	32	191/2	0.5	5/8	5/8	3/4	4	1		V2	C	I		V2		V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
33	33	96	1.0	0	0	3/4	4	1		I6	C	I		I6		I		6					M	0	0	4, 1, 0		0	4
33	33	97	2.0	1/4	1/4	3/4	4	1		V2	C	I		V2		V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
34	34	99	3.0	0	0	3/4	4	1		V43	C	I		V43		V		43					Mm7	0	0	2, -1, 1, 5		1	2
35	35	102	1.0	0	0	3/4	4	1		I	C	I		I		I							M	0	0	0, 4, 1		0	0
35	35	103	3.0	1/4	1/4	3/4	4	1		V65	C	I		V65		V		65					Mm7	0	0	5, 2, -1, 1		1	5
36	36	106	7.0	1/4	1/4	3/4	4	1		V7	C	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
38	38	113	1.0	1/2	1/2	3/4	4	1		I\\	C	I		I		I						\\	M	0	0	0, 4, 1		0	0
39	39	114	7.5	0	0	3/4	4	1		IV.I	C	IV		I		I							M	0	0	0, 4, 1		0	0
41	41	243/2	0.5	3/8	3/8	3/4	4	1		I	C	IV		I		I							M	0	0	0, 4, 1		0	0
41	41	122	0.5	1/2	1/2	3/4	4	1		V6	C	IV		V6		V		6					M	0	0	5, 2, 1		1	5
41	41	245/2	0.5	5/8	5/8	3/4	4	1		V43	C	IV		V43		V		43					Mm7	0	0	2, -1, 1, 5		1	2
42	42	123	1.5	0	0	3/4	4	1		I	C	IV		I		I							M	0	0	0, 4, 1		0	0
42	42	249/2	0.5	3/8	3/8	3/4	4	1		I	C	IV		I		I							M	0	0	0, 4, 1		0	0
42	42	125	0.5	1/2	1/2	3/4	4	1		V6	C	IV		V6		V		6					M	0	0	5, 2, 1		1	5
42	42	251/2	0.5	5/8	5/8	3/4	4	1		V43	C	IV		V43		V		43					Mm7	0	0	2, -1, 1, 5		1	2
43	43	126	2.0	0	0	3/4	4	1		I	C	IV		I		I							M	0	0	0, 4, 1		0	0
43	43	128	0.5	1/2	1/2	3/4	4	1		V6	C	IV		V6		V		6					M	0	0	5, 2, 1		1	5
43	43	257/2	0.5	5/8	5/8	3/4	4	1		V43/V	C	IV		V43/V		V		43		V			Mm7	0	0	3, 0, 2, 6		2	3
44	44	129	6.0	0	0	3/4	4	1		V	C	IV		V		V							M	0	0	1, 5, 2		1	1
46	46	135	3.0	0	0	3/4	4	1		V	C	IV		V		V							M	0	0	1, 5, 2		1	1
47	47	138	2.0	0	0	3/4	4	1		V64	C	IV		V64		V		64					M	0	0	2, 1, 5		1	2
47	47	140	1.0	1/2	1/2	3/4	4	1		V7/V	C	IV		V7/V		V		7		V			Mm7	0	0	2, 6, 3, 0		2	2
48	48	141	0.5	0	0	3/4	4	1		V\\	C	IV		V		V						\\	M	0	0	1, 5, 2		1	1
48	48	283/2	8.5	1/8	1/8	3/4	4	1		V	C	IV		V		V							M	0	0	1, 5, 2		1	1
51	51	150	2.0	0	0	3/4	4	1		V64	C	IV		V64		V		64					M	0	0	2, 1, 5		1	2
51	51	152	1.0	1/2	1/2	3/4	4	1		V7/V	C	IV		V7/V		V		7		V			Mm7	0	0	2, 6, 3, 0		2	2
52	52	153	2.0	0	0	3/4	4	1		V64	C	IV		V64		V		64					M	0	0	2, 1, 5		1	2
52	52	155	1.0	1/2	1/2	3/4	4	1		V7/V	C	IV		V7/V		V		7		V			Mm7	0	0	2, 6, 3, 0		2	2
53	53	156	2.0	0	0	3/4	4	1		V64	C	IV		V64		V		64					M	0	0	2, 1, 5		1	2
53	53	158	1.0	1/2	1/2	3/4	4	1		V7/V	C	IV		V7/V		V		7		V			Mm7	0	0	2, 6, 3, 0		2	2
54	54			0	0	3/4	4	1	1	V\\	C	IV		V		V						\\	M	0	0	1, 5, 2		1	1
54	54			1/2	1/2	3/4	4	1	1	V/V	C	IV		V/V		V				V			M	0	0	2, 6, 3		2	2
54	54			5/8	5/8	3/4	4	1	1	V	C	IV		V		V							M	0	0	1, 5, 2		1	1
55	55			0	0	3/4	4	1	1	V\\	C	IV		V		V						\\	M	0	0	1, 5, 2		1	1
55	55			1/2	1/2	3/4	4	1	1	V2	C	IV		V2		V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
56	56	159	6.0	0	0	3/4	4	1		V/vi	C	IV		V/vi		V				vi			M	0	0	4, 8, 5		4	4
58	58	165	1.5	0	0	3/4	4	1		ii.V	C	ii		V		V							M	0	1	1, 5, 2		1	1
58	58	333/2	0.5	3/8	3/8	3/4	4	1		i	C	ii		i		i							m	0	1	0, -3, 1		0	0
58	58	167	0.5	1/2	1/2	3/4	4	1		V6	C	ii		V6		V		6					M	0	1	5, 2, 1		1	5
58	58	335/2	0.5	5/8	5/8	3/4	4	1		V43	C	ii		V43		V		43					Mm7	0	1	2, -1, 1, 5		1	2
59	59	168	2.5	0	0	3/4	4	1		i	C	ii		i		i							m	0	1	0, -3, 1		0	0
59	59	341/2	0.5	5/8	5/8	3/4	4	1		VI6	C	ii		VI6		VI		6					M	0	1	0, -3, -4		-4	0
60	60	171	2.0	0	0	3/4	4	1		iio	C	ii		iio		ii	o						o	0	1	2, -1, -4		2	2
60	60	173	0.5	1/2	1/2	3/4	4	1		VI6	C	ii		VI6		VI		6					M	0	1	0, -3, -4		-4	0
60	60	347/2	0.5	5/8	5/8	3/4	4	1		VI43	C	ii		VI43		VI		43					Mm7	0	1	-3, -6, -4, 0		-4	-3
61	61	174	1.5	0	0	3/4	4	1		iio	C	ii		iio		ii	o						o	0	1	2, -1, -4		2	2
61	61	351/2	0.5	3/8	3/8	3/4	4	1		iio	C	ii		iio		ii	o						o	0	1	2, -1, -4		2	2
61	61	176	0.5	1/2	1/2	3/4	4	1		V6/III	C	ii		V6/III		V		6		III			M	0	1	2, -1, -2		-2	2
61	61	353/2	0.5	5/8	5/8	3/4	4	1		V6/III	C	ii		V6/III		V		6		III			M	0	1	2, -1, -2		-2	2
62	62	177	2.0	0	0	3/4	4	1		IV.I	C	IV		I		I							M	0	0	0, 4, 1		0	0
62	62	179	0.5	1/2	1/2	3/4	4	1		V6	C	IV		V6		V		6					M	0	0	5, 2, 1		1	5
62	62	359/2	0.5	5/8	5/8	3/4	4	1		V43	C	IV		V43		V		43					Mm7	0	0	2, -1, 1, 5		1	2
63	63	180	2.0	0	0	3/4	4	1		I	C	IV		I		I							M	0	0	0, 4, 1		0	0
63	63	182	0.5	1/2	1/2	3/4	4	1		V6	C	IV		V6		V		6					M	0	0	5, 2, 1		1	5
63	63	365/2	0.5	5/8	5/8	3/4	4	1		V43	C	IV		V43		V		43					Mm7	0	0	2, -1, 1, 5		1	2
64	64	183	2.0	0	0	3/4	4	1		I	C	IV		I		I							M	0	0	0, 4, 1		0	0
64	64	185	0.5	1/2	1/2	3/4	4	1		V6	C	IV		V6		V		6					M	0	0	5, 2, 1		1	5
64	64	371/2	0.5	5/8	5/8	3/4	4	1		V7	C	IV		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
65	65	186	9.0	0	0	3/4	4	1		I	C	IV		I		I							M	0	0	0, 4, 1		0	0
68	68	195	2.0	0	0	3/4	4	1		V(64)	C	IV		V(64)		V			64				M	0	0	1, 0, 4		1	1
68	68	197	1.0	1/2	1/2	3/4	4	1		V7	C	IV		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
69	69	198	9.0	0	0	3/4	4	1		I	C	IV		I		I							M	0	0	0, 4, 1		0	0
72	72	207	2.0	0	0	3/4	4	1		V(64)	C	IV		V(64)		V			64				M	0	0	1, 0, 4		1	1
72	72	209	1.0	1/2	1/2	3/4	4	1		V7	C	IV		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
73	73	210	2.0	0	0	3/4	4	1		V(64)	C	IV		V(64)		V			64				M	0	0	1, 0, 4		1	1
73	73	212	1.0	1/2	1/2	3/4	4	1		V7	C	IV		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
74	74	213	2.0	0	0	3/4	4	1		V(64)	C	IV		V(64)		V			64				M	0	0	1, 0, 4		1	1
74	74	215	1.0	1/2	1/2	3/4	4	1		V7	C	IV		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
75	75			0	0	3/4	4	1	1	I\\	C	IV		I		I						\\	M	0	0	0, 4, 1		0	0
76	76			0	0	3/4	4	1	1	I\\	C	IV		I		I						\\	M	0	0	0, 4, 1		0	0
77	77	216	3.0	0	0	3/4	4	1		I.V7	C	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
78	78	219	3.0	0	0	3/4	4	1		V2	C	I		V2		V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
79	79	222	3.0	0	0	3/4	4	1		i.i	C	i		i		i							m	0	1	0, -3, 1		0	0
80	80	225	3.0	0	0	3/4	4	1		iv	C	i		iv		iv							m	0	1	-1, -4, 0		-1	-1
81	81	228	1.0	0	0	3/4	4	1		V65(2)/III	C	i		V65(2)/III		V		65	2	III			Mm7	0	1	2, -1, -4, 0		-2	2
81	81	229	2.0	1/4	1/4	3/4	4	1		V65/III	C	i		V65/III		V		65		III			Mm7	0	1	2, -1, -4, -2		-2	2
82	82	231	3.0	0	0	3/4	4	1		V7/III	C	i		V7/III		V		7		III			Mm7	0	1	-2, 2, -1, -4		-2	-2
83	83	234	3.0	0	0	3/4	4	1		III	C	i		III		III							M	0	1	-3, 1, -2		-3	-3
84	84	237	1.0	0	0	3/4	4	1		VI(7)	C	i		VI(7)		VI			7				M	0	1	-4, 0, -3	1	-4	-4
84	84	238	2.0	1/4	1/4	3/4	4	1		VI	C	i		VI		VI							M	0	1	-4, 0, -3		-4	-4
85	85	240	3.0	0	0	3/4	4	1		iv	C	i		iv		iv							m	0	1	-1, -4, 0		-1	-1
86	86	243	6.0	0	0	3/4	4	1		iio	C	i		iio		ii	o						o	0	1	2, -1, -4		2	2
88	88	249	2.0	0	0	3/4	4	1		#viio7	C	i		#viio7		#vii	o	7					o7	0	1	5, 2, -1, -4		5	5
88	88	251	1.0	1/2	1/2	3/4	4	1		#viio2	C	i		#viio2		#vii	o	2					o7	0	1	-4, 5, 2, -1		5	-4
89	89	252	2.0	0	0	3/4	4	1		V	C	i		V		V							M	0	1	1, 5, 2		1	1
89	89	254	4.0	1/2	1/2	3/4	4	1		i	C	i		i		i							m	0	1	0, -3, 1		0	0
91	91	258	2.0	0	0	3/4	4	1		V	C	i		V		V							M	0	1	1, 5, 2		1	1
91	91	260	1.0	1/2	1/2	3/4	4	1		i64	C	i		i64		i		64					m	0	1	1, 0, -3		0	1
92	92	261	3.0	0	0	3/4	4	1		i	C	i		i		i							m	0	1	0, -3, 1		0	0
93	93	264	1.0	0	0	3/4	4	1		V(64)	C	i		V(64)		V			64				M	0	1	1, 0, -3		1	1
93	93	265	1.0	1/4	1/4	3/4	4	1		V	C	i		V		V							M	0	1	1, 5, 2		1	1
93	93	266	1.0	1/2	1/2	3/4	4	1		It6	C	i		It6	It	vii	o	6	b3	V			It	0	1	-4, 0, 6		6	-4
94	94	267	1.0	0	0	3/4	4	1		#viio65/V	C	i		#viio65/V		#vii	o	65		V			o7	0	1	3, 0, -3, 6		6	3
94	94	268	1.0	1/4	1/4	3/4	4	1		iv6	C	i		iv6		iv		6					m	0	1	-4, 0, -1		-1	-4
94	94	269	4.0	1/2	1/2	3/4	4	1		V65	C	i		V65		V		65					Mm7	0	1	5, 2, -1, 1		1	5
96	96	273	1.0	0	0	3/4	4	1		V43	C	i		V43		V		43					Mm7	0	1	2, -1, 1, 5		1	2
96	96	274	2.0	1/4	1/4	3/4	4	1		V	C	i		V		V							M	0	1	1, 5, 2		1	1
